Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
484/1630A/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1630A/2270000;Neteja;10.597.733,71;0,00;10.597.733,71;9.309.220,31;9.308.784,95;435,36;1.288.513,40
484/1630A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/12001;Salaris del Grup A2;25.813,04;0,00;25.813,04;26.573,54;26.573,54;0,00;-760,50
489/9241A/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;20.441,46;20.441,46;0,00;-671,78
489/9241A/12004;Salaris del Grup C2;33.514,30;0,00;33.514,30;32.688,90;32.688,90;0,00;825,40
489/9241A/12006;Triennis;18.277,15;0,00;18.277,15;15.958,77;15.958,77;0,00;2.318,38
489/9241A/12100;Complement de destí;38.949,60;0,00;38.949,60;38.403,99;38.403,99;0,00;545,61
489/9241A/12101;Complement  específic;70.214,28;0,00;70.214,28;69.276,49;69.276,49;0,00;937,79
489/9241A/12103;Altres complements;44.976,96;0,00;44.976,96;48.249,35;48.249,35;0,00;-3.272,39
489/9241A/15000;Productivitat;245,12;0,00;245,12;763,22;763,22;0,00;-518,10
489/9241A/16000;Seguretat social;62.521,31;0,00;62.521,31;63.694,22;63.694,22;0,00;-1.172,91
489/9241A/20200;Lloguers d’edificis i altres construccions;6.463,85;0,00;6.463,85;6.524,46;5.973,98;550,48;-60,61
489/9241A/20300;Lloguers de maquinària, instal·lacions i utillatge;4.000,00;-2.000,00;2.000,00;0,00;0,00;0,00;2.000,00
489/9241A/22001;Premsa, revistes, llibres i altres publicacions;9.968,00;4.460,17;14.428,17;13.777,76;10.763,96;3.013,80;650,41
489/9241A/22199;Altres subministraments;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22200;Serveis de Telecomunicacions;357.093,53;0,00;357.093,53;245.357,38;214.371,81;30.985,57;111.736,15
489/9241A/22201;Comunicacions postals;26.500,00;0,00;26.500,00;13.900,40;10.737,19;3.163,21;12.599,60
489/9241A/22300;Transports;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22601;Atencions protocol·làries i representatives;3.000,00;0,00;3.000,00;1.098,02;1.098,02;0,00;1.901,98
489/9241A/2260200;Difusió d´activitats;3.000,00;0,00;3.000,00;2.922,15;2.922,15;0,00;77,85
489/9241A/22606;Activitats consell de ciutat;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22609;Activitats districtes;3.937,50;0,00;3.937,50;0,00;0,00;0,00;3.937,50
489/9241A/22699;Altres despeses diverses de participació;3.000,00;0,00;3.000,00;1.613,99;1.099,74;514,25;1.386,01
489/9241A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22799;Altres treballs realitzats per altres empreses i prof.activi;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/23020;Dietes personal no directiu;800,00;0,00;800,00;39,00;39,00;0,00;761,00
489/9242A/12001;Salaris del Grup A2;39.163,14;0,00;39.163,14;43.110,34;43.110,34;0,00;-3.947,20
489/9242A/12003;Salaris del Grup C1;49.424,20;0,00;49.424,20;49.840,15;49.840,15;0,00;-415,95
489/9242A/12004;Salaris del Grup C2;16.757,16;0,00;16.757,16;16.595,73;16.595,73;0,00;161,43
489/9242A/12005;Salaris del Grup E;261.477,27;0,00;261.477,27;262.467,67;262.467,67;0,00;-990,40
489/9242A/12006;Triennis;46.713,91;0,00;46.713,91;38.663,60;38.663,60;0,00;8.050,31
489/9242A/12100;Complement de destí;146.865,65;0,00;146.865,65;147.116,28;147.116,28;0,00;-250,63
489/9242A/12101;Complement  específic;319.529,71;0,00;319.529,71;315.209,45;315.209,45;0,00;4.320,26
489/9242A/12103;Altres complements;192.417,93;0,00;192.417,93;216.093,35;216.093,35;0,00;-23.675,42
489/9242A/15000;Productivitat;10.258,54;0,00;10.258,54;10.352,29;10.352,29;0,00;-93,75
489/9242A/15300;Complement de dedicació especial;17,52;0,00;17,52;0,00;0,00;0,00;17,52
489/9242A/16000;Seguretat social;296.645,69;0,00;296.645,69;291.893,13;291.893,13;0,00;4.752,56
489/9242A/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9242A/22100;Energia elèctrica;123.716,83;0,00;123.716,83;133.075,63;47.916,02;85.159,61;-9.358,80
489/9242A/22101;Aigua;8.126,67;0,00;8.126,67;8.237,91;8.237,91;0,00;-111,24
489/9242A/22102;Gas;32.998,43;0,00;32.998,43;35.965,10;35.965,10;0,00;-2.966,67
489/9242A/22104;Vestuari;5.500,00;-1.940,17;3.559,83;5.583,94;3.299,33;2.284,61;-2.024,11
489/9242A/22199;Altres subministraments;8.000,00;0,00;8.000,00;1.828,85;1.054,11;774,74;6.171,15
489/9242A/22699;Altres despeses diverses;25.000,00;57.422,43;82.422,43;82.111,37;37.019,77;45.091,60;311,06
489/9242A/2270001;Contractes de neteja;280.396,15;0,00;280.396,15;199.971,30;199.971,30;0,00;80.424,85
489/9242A/22799;Altres treballs realitzats per altres empreses i prof.;11.700,00;0,00;11.700,00;3.291,05;220,22;3.070,83;8.408,95
489/9242A/62500;Mobiliari;0,00;10.421,82;10.421,82;13.276,00;0,00;13.276,00;-2.854,18
489/9242A/63200;Inv. rep. en edificis i altres construccions;15.000,00;2.864,33;17.864,33;0,00;0,00;0,00;17.864,33
489/9243A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;13.205,48;13.205,48;0,00;-298,96
489/9243A/12006;Triennis;2.657,83;0,00;2.657,83;2.401,92;2.401,92;0,00;255,91
489/9243A/12100;Complement de destí;5.007,00;0,00;5.007,00;5.007,00;5.007,00;0,00;0,00
489/9243A/12101;Complement  específic;8.137,20;0,00;8.137,20;8.137,20;8.137,20;0,00;0,00
489/9243A/12103;Altres complements;4.590,61;0,00;4.590,61;4.921,26;4.921,26;0,00;-330,65
489/9243A/14300;Altre personal;76.205,04;0,00;76.205,04;75.751,78;75.751,78;0,00;453,26
489/9243A/16000;Seguretat social;31.551,73;0,00;31.551,73;32.206,43;32.206,43;0,00;-654,70
489/9243A/22699;Altres despeses diverses;248,00;0,00;248,00;24,09;24,09;0,00;223,91
489/9243A/22799;Altres treballs realitzats per altres empreses i prof.;0,00;0,00;0,00;0,00;0,00;0,00;0,00
489/9243B/11000;Retribucions bàsiques;9.607,20;0,00;9.607,20;4.941,13;4.941,13;0,00;4.666,07
489/9243B/11001;Retribucions complementàries;50.115,08;0,00;50.115,08;22.786,25;22.786,25;0,00;27.328,83
489/9243B/12001;Salaris del Grup A2;42.555,48;0,00;42.555,48;48.463,83;48.463,83;0,00;-5.908,35
489/9243B/12003;Salaris del Grup C1;47.447,28;0,00;47.447,28;50.006,75;50.006,75;0,00;-2.559,47
489/9243B/12006;Triennis;7.517,93;0,00;7.517,93;6.830,93;6.830,93;0,00;687,00
489/9243B/12100;Complement de destí;34.955,53;0,00;34.955,53;37.723,01;37.723,01;0,00;-2.767,48
489/9243B/12101;Complement  específic;76.006,99;0,00;76.006,99;82.454,49;82.454,49;0,00;-6.447,50
489/9243B/12103;Altres complements;31.415,98;0,00;31.415,98;37.048,75;37.048,75;0,00;-5.632,77
489/9243B/16000;Seguretat social;76.764,92;0,00;76.764,92;78.119,05;78.119,05;0,00;-1.354,13
489/9243B/22699;Altres despeses diverses;2.500,00;0,00;2.500,00;836,69;836,69;0,00;1.663,31
489/9243B/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9243C/20200;Lloguers d’edificis i altres construccions;23.942,94;0,00;23.942,94;23.808,44;21.810,13;1.998,31;134,50
489/9243C/22100;Energia elèctrica;11.930,44;0,00;11.930,44;37.985,70;36.296,26;1.689,44;-26.055,26
489/9243C/22101;Aigua;19.146,40;3.738,20;22.884,60;5.220,04;1.481,84;3.738,20;17.664,56
489/9243C/22102;Gas;5.192,57;0,00;5.192,57;5.192,57;5.192,57;0,00;0,00
489/9243C/22606;Formació voluntariat;3.000,00;0,00;3.000,00;2.235,70;1.505,70;730,00;764,30
489/9243C/22699;Despeses associacionisme i voluntariat;3.000,00;0,00;3.000,00;74,84;0,00;74,84;2.925,16
489/9243C/48200;Subvencions Associacionisme veïnal;22.500,00;0,00;22.500,00;22.500,00;18.061,53;4.438,47;0,00
489/9250A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;12.659,57;12.659,57;0,00;246,95
489/9250A/12003;Salaris del Grup C1;327.824,37;0,00;327.824,37;324.098,59;324.098,59;0,00;3.725,78
489/9250A/12004;Salaris del Grup C2;49.672,23;0,00;49.672,23;45.471,82;45.471,82;0,00;4.200,41
489/9250A/12005;Salaris del Grup E;23.634,99;0,00;23.634,99;23.466,78;23.466,78;0,00;168,21
489/9250A/12006;Triennis;86.542,80;0,00;86.542,80;72.976,24;72.976,24;0,00;13.566,56
489/9250A/12100;Complement de destí;178.625,73;0,00;178.625,73;169.778,52;169.778,52;0,00;8.847,21
489/9250A/12101;Complement  específic;323.525,12;0,00;323.525,12;307.999,10;307.999,10;0,00;15.526,02
489/9250A/12103;Altres complements;184.499,52;0,00;184.499,52;217.938,05;217.938,05;0,00;-33.438,53
489/9250A/13000;Retribucions bàsiques;28.132,61;0,00;28.132,61;28.587,50;28.587,50;0,00;-454,89
489/9250A/15000;Productivitat;2.541,24;0,00;2.541,24;910,55;910,55;0,00;1.630,69
489/9250A/16000;Seguretat social;346.710,21;-18.150,00;328.560,21;329.426,77;329.426,77;0,00;-866,56
489/9250A/22001;Premsa, revistes, llibres i altres publicacions;39,00;0,00;39,00;268,00;268,00;0,00;-229,00
489/9250A/22201;Comunicacions postals;10,00;0,00;10,00;31,56;31,56;0,00;-21,56
489/9250A/22699;Altres despeses diverses;250,00;0,00;250,00;0,00;0,00;0,00;250,00
489/9250A/2270001;Contractes de neteja;11.956,39;0,00;11.956,39;11.842,38;11.842,38;0,00;114,01
490/1300A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;15.046,80;15.046,80;0,00;-369,48
490/1300A/12004;Salaris del Grup C2;67.028,64;0,00;67.028,64;65.361,06;65.361,06;0,00;1.667,58
490/1300A/12006;Triennis;7.126,91;0,00;7.126,91;6.342,72;6.342,72;0,00;784,19
490/1300A/12100;Complement de destí;38.831,16;0,00;38.831,16;37.702,63;37.702,63;0,00;1.128,53
490/1300A/12101;Complement  específic;87.227,04;0,00;87.227,04;85.099,79;85.099,79;0,00;2.127,25
490/1300A/12103;Altres complements;36.183,05;0,00;36.183,05;48.492,80;48.492,80;0,00;-12.309,75
490/1300A/15000;Productivitat;1.230,20;0,00;1.230,20;119,10;119,10;0,00;1.111,10
490/1300A/15300;Complement de dedicació especial;0,00;10,00;10,00;5.952,00;5.952,00;0,00;-5.942,00
490/1300A/16000;Seguretat social;59.371,34;0,00;59.371,34;55.513,11;55.513,11;0,00;3.858,23
490/1300A/20400;Lloguer de material de transport;36.589,44;930,24;37.519,68;37.519,68;31.266,40;6.253,28;0,00
490/1300A/21900;Altre immobilitzat material;5.000,00;-3.500,00;1.500,00;1.179,65;929,18;250,47;320,35
490/1300A/22001;Premsa, revistes, llibres i altres publicacions;538,00;0,00;538,00;536,42;536,42;0,00;1,58
490/1300A/22100;Energia elèctrica;99.871,32;0,00;99.871,32;35.445,73;34.165,23;1.280,50;64.425,59
490/1300A/22101;Aigua;2.539,93;1.017,74;3.557,67;1.157,13;139,39;1.017,74;2.400,54
490/1300A/22102;Gas;15.898,37;0,00;15.898,37;4.245,04;4.245,04;0,00;11.653,33
490/1300A/22104;Vestuari;65.000,00;0,00;65.000,00;45.674,52;5.908,35;39.766,17;19.325,48
490/1300A/22199;Altres subministraments (material no inventariable);3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00
490/1300A/22200;Serveis de Telecomunicacions;71.014,18;0,00;71.014,18;48.144,15;38.051,14;10.093,01;22.870,03
490/1300A/22201;Comunicacions postals;3.500,00;-231,19;3.268,81;2.445,46;2.056,41;389,05;823,35
490/1300A/22604;Despeses jurídiques (assistència i defensa agents PM);26.500,00;0,00;26.500,00;19.329,17;16.667,17;2.662,00;7.170,83
490/1300A/22699;Despeses de Prefectura i Bestreta;25.000,00;-930,24;24.069,76;13.624,21;10.033,42;3.590,79;10.445,55
490/1300A/2270001;Contractes de neteja;66.304,85;-48.500,00;17.804,85;17.076,16;17.076,16;0,00;728,69
490/1300A/22799;Altres treballs realitzats per altres empreses i prof.;434.942,67;5.500,00;440.442,67;159.245,60;79.622,80;79.622,80;281.197,07
490/1300A/45000;A l'Administració General de les Comunitats Autònomes;0,00;0,00;0,00;0,00;0,00;0,00;0,00
490/1320A/12004;Salaris del Grup C2;130.861,30;0,00;130.861,30;126.656,32;126.656,32;0,00;4.204,98
490/1320A/12006;Triennis;27.115,65;0,00;27.115,65;21.145,04;21.145,04;0,00;5.970,61
490/1320A/12100;Complement de destí;62.627,72;0,00;62.627,72;58.886,00;58.886,00;0,00;3.741,72
490/1320A/12101;Complement  específic;211.366,13;0,00;211.366,13;195.975,18;195.975,18;0,00;15.390,95
490/1320A/12103;Altres complements;137.448,25;0,00;137.448,25;188.766,02;188.766,02;0,00;-51.317,77
490/1320A/15000;Productivitat;62.402,82;0,00;62.402,82;51.158,62;51.158,62;0,00;11.244,20
490/1320A/16000;Seguretat social;194.239,37;0,00;194.239,37;168.260,06;168.260,06;0,00;25.979,31
490/1320A/22799;Altres treballs realitzats per altres empreses i prof.;9.000,00;0,00;9.000,00;328.069,20;328.069,20;0,00;-319.069,20
490/1320B/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;13.366,38;13.366,38;0,00;-459,86
490/1320B/12003;Salaris del Grup C1;127.302,89;0,00;127.302,89;130.457,24;130.457,24;0,00;-3.154,35
490/1320B/12004;Salaris del Grup C2;1.579.578,02;-40.000,00;1.539.578,02;1.511.509,33;1.511.509,33;0,00;28.068,69
490/1320B/12005;Salaris del Grup E;300,85;0,00;300,85;0,00;0,00;0,00;300,85
490/1320B/12006;Triennis;314.522,73;0,00;314.522,73;255.985,86;255.985,86;0,00;58.536,87
490/1320B/12100;Complement de destí;801.306,14;0,00;801.306,14;766.194,95;766.194,95;0,00;35.111,19
490/1320B/12101;Complement  específic;2.810.377,47;-103.100,00;2.707.277,47;2.645.165,67;2.645.165,67;0,00;62.111,80
490/1320B/12103;Altres complements;1.745.252,37;0,00;1.745.252,37;2.322.401,30;2.322.401,30;0,00;-577.148,93
490/1320B/15000;Productivitat;933.125,63;-177.900,00;755.225,63;755.184,30;755.184,30;0,00;41,33
490/1320B/15300;Complement de dedicació especial;18.577,95;0,00;18.577,95;7.165,20;7.165,20;0,00;11.412,75
490/1320B/16000;Seguretat social;2.415.868,14;-168.940,70;2.246.927,44;2.111.952,76;2.111.952,76;0,00;134.974,68
490/1320B/22113;Manutenció d'animals;1.000,00;0,00;1.000,00;825,15;562,96;262,19;174,85
490/1320B/22699;Altres despeses diverses;900,00;0,00;900,00;399,25;399,25;0,00;500,75
490/1320B/22799;Altres treballs realitzats per altres empreses i prof.;4.500,00;0,00;4.500,00;2.772,91;2.772,91;0,00;1.727,09
490/1320D/12004;Salaris del Grup C2;31.976,25;0,00;31.976,25;27.372,85;27.372,85;0,00;4.603,40
490/1320D/12006;Triennis;5.953,14;0,00;5.953,14;4.802,29;4.802,29;0,00;1.150,85
490/1320D/12100;Complement de destí;14.876,69;0,00;14.876,69;12.191,68;12.191,68;0,00;2.685,01
490/1320D/12101;Complement  específic;50.917,14;0,00;50.917,14;41.727,40;41.727,40;0,00;9.189,74
490/1320D/12103;Altres complements;26.559,67;0,00;26.559,67;34.121,58;34.121,58;0,00;-7.561,91
490/1320D/15000;Productivitat;10.592,84;0,00;10.592,84;7.706,46;7.706,46;0,00;2.886,38
490/1320D/16000;Seguretat social;46.921,77;0,00;46.921,77;38.820,05;38.820,05;0,00;8.101,72
490/1320D/21300;Manteniment de maquinària, instal·lacions i utillatge;9.000,00;-2.000,00;7.000,00;7.267,51;6.217,27;1.050,24;-267,51
490/1320D/22699;Altres despeses diverses;10,00;0,00;10,00;406,68;195,11;211,57;-396,68
490/1340A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;6.998,89;6.998,89;0,00;7.678,43
490/1340A/12006;Triennis;3.951,07;0,00;3.951,07;1.632,13;1.632,13;0,00;2.318,94
490/1340A/12100;Complement de destí;7.433,64;0,00;7.433,64;3.386,44;3.386,44;0,00;4.047,20
490/1340A/12101;Complement  específic;9.544,44;0,00;9.544,44;4.348,02;4.348,02;0,00;5.196,42
490/1340A/12103;Altres complements;8.958,16;0,00;8.958,16;3.045,82;3.045,82;0,00;5.912,34
490/1340A/16000;Seguretat social;13.260,12;0,00;13.260,12;6.032,96;6.032,96;0,00;7.227,16
490/1340A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
490/1340A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
490/1340A/22799;Altres treballs realitzats per altres empreses i prof.;3.000,00;0,00;3.000,00;3.000,00;3.000,00;0,00;0,00
490/1340A/48200;Transf. corrents institucions sense ànim de lucre;0,00;0,00;0,00;0,00;0,00;0,00;0,00
500/1502B/20201;llllll;0,00;0,00;0,00;0,00;0,00;0,00;0,00
900/0111A/31000;Interessos;3.664.980,00;0,00;3.664.980,00;3.135.522,30;3.116.428,24;19.094,06;529.457,70
900/0111A/31100;Desp. formalització, mod. i canc. pres. a l’interior;65.000,00;0,00;65.000,00;117.491,83;117.491,83;0,00;-52.491,83
900/0111A/33000;Interessos;10,00;0,00;10,00;0,00;0,00;0,00;10,00
900/0111A/33100;Despeses de formalització, modificació i cancel·lació ;10,00;0,00;10,00;0,00;0,00;0,00;10,00
900/0111A/35200;Interessos de demora;265.000,00;36.500,00;301.500,00;868.720,45;868.720,45;0,00;-567.220,45
900/0111A/35900;Altres despeses financeres;400.000,00;0,00;400.000,00;309.081,52;308.162,01;919,51;90.918,48
900/0111A/91000;Amortització préstecs a curt termini d’ens sector públic;10,00;62.314,21;62.324,21;62.314,21;62.314,21;0,00;10,00
900/0111A/91100;Amortització de préstecs a ll/t d'ens del sector públic;10,00;0,00;10,00;0,00;0,00;0,00;10,00
900/0111A/91200;Amortització préstecs a curt termini de fora sector públic;10,00;0,00;10,00;0,00;0,00;0,00;10,00
900/0111A/91300;Amortització de préstecs a ll/t d'ens de fora del s. públic;13.970.950,00;-36.500,00;13.934.450,00;13.290.629,95;13.290.629,95;0,00;643.820,05
900/0111A/93000;Amortització de préstecs en moneda diferent de l'euro a c/t;10,00;0,00;10,00;0,00;0,00;0,00;10,00
900/0111A/93100;Amortització de préstecs en moneda diferent de l'euro a ll/t;10,00;0,00;10,00;0,00;0,00;0,00;10,00
;Total;160.881.721,91;25.312.881,65;186.194.603,56;160.602.110,90;147.698.332,64;12.903.778,26;25.592.492,66
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
