Districte;Sexe;Municipi_Naixement;Provincia_Naixement;Pais_Naixement;Total;
"1";"D";"CÁDIZ";"CÁDIZ";"ESPANYA";"7";
"1";"D";"CALACEITE";"TERUEL";"ESPANYA";"1";
"1";"D";"CALAF";"BARCELONA";"ESPANYA";"7";
"1";"D";"CALAHORRA";"RIOJA,LA";"ESPANYA";"2";
"1";"D";"CALAMOCHA";"TERUEL";"ESPANYA";"2";
"1";"D";"CALAÑAS";"HUELVA";"ESPANYA";"2";
"1";"D";"CALASPARRA";"MURCIA";"ESPANYA";"3";
"1";"D";"CALATAYUD";"ZARAGOZA";"ESPANYA";"3";
"1";"D";"CALDAS DE REIS";"PONTEVEDRA";"ESPANYA";"1";
"1";"D";"CALDERS";"BARCELONA";"ESPANYA";"1";
"1";"D";"CALDES DE MALAVELLA";"GIRONA";"ESPANYA";"1";
"1";"D";"CALDES DE MONTBUI";"BARCELONA";"ESPANYA";"21";
"1";"D";"CALELLA";"BARCELONA";"ESPANYA";"5";
"1";"D";"CALLOSA D'EN SARRIÀ";"ALACANT";"ESPANYA";"1";
"1";"D";"CALLÚS";"BARCELONA";"ESPANYA";"4";
"1";"D";"CALONGE";"GIRONA";"ESPANYA";"2";
"1";"D";"CALONGE DE SEGARRA";"BARCELONA";"ESPANYA";"2";
"1";"D";"CALZADILLA DE LOS BARROS";"BADAJOZ";"ESPANYA";"1";
"1";"D";"CAMAÑAS";"TERUEL";"ESPANYA";"1";
"1";"D";"CAMBADOS";"PONTEVEDRA";"ESPANYA";"2";
"1";"D";"CAMBRE";"CORUÑA,A";"ESPANYA";"1";
"1";"D";"CAMBRILS";"TARRAGONA";"ESPANYA";"1";
"1";"D";"CAMPANA,LA";"SEVILLA";"ESPANYA";"1";
"1";"D";"CAMPASPERO";"VALLADOLID";"ESPANYA";"3";
"1";"D";"CAMPDEVÀNOL";"GIRONA";"ESPANYA";"5";
"1";"D";"CAMPELLES";"GIRONA";"ESPANYA";"1";
"1";"D";"CAMPILLO DE LLERENA";"BADAJOZ";"ESPANYA";"1";
"1";"D";"CAMPILLO,EL";"HUELVA";"ESPANYA";"1";
"1";"D";"CAMPILLOS";"MÁLAGA";"ESPANYA";"1";
"1";"D";"CAMPILLOS-PARAVIENTOS";"CUENCA";"ESPANYA";"1";
"1";"D";"CAMPLLONG";"GIRONA";"ESPANYA";"1";
"1";"D";"CAMPOS DEL RÍO";"MURCIA";"ESPANYA";"1";
"1";"D";"CAMPOTÉJAR";"GRANADA";"ESPANYA";"2";
"1";"D";"CAMPRODON";"GIRONA";"ESPANYA";"2";
"1";"D";"CAÑAVERAL";"CÁCERES";"ESPANYA";"2";
"1";"D";"CANDELEDA";"ÁVILA";"ESPANYA";"2";
"1";"D";"CANENA";"JAÉN";"ESPANYA";"2";
"1";"D";"CANET DE MAR";"BARCELONA";"ESPANYA";"4";
"1";"D";"CAÑETE";"CUENCA";"ESPANYA";"3";
"1";"D";"CAÑETE DE LAS TORRES";"CÓRDOBA";"ESPANYA";"5";
"1";"D";"CAÑETE LA REAL";"MÁLAGA";"ESPANYA";"1";
"1";"D";"CANFRANC";"HUESCA";"ESPANYA";"1";
"1";"D";"CANGAS";"PONTEVEDRA";"ESPANYA";"1";
"1";"D";"CANGAS DEL NARCEA";"ASTURIAS";"ESPANYA";"2";
"1";"D";"CANILES";"GRANADA";"ESPANYA";"3";
"1";"D";"CAÑIZAR DEL OLIVAR";"TERUEL";"ESPANYA";"1";
"1";"D";"CANTAGALLO";"SALAMANCA";"ESPANYA";"1";
"1";"D";"CANTORIA";"ALMERÍA";"ESPANYA";"2";
"1";"D";"CAPDEPERA";"BALEARS";"ESPANYA";"1";
"1";"D";"CAPELLADES";"BARCELONA";"ESPANYA";"3";
"1";"D";"CARATAUNAS";"GRANADA";"ESPANYA";"1";
"1";"D";"CARAVACA DE LA CRUZ";"MURCIA";"ESPANYA";"12";
"1";"D";"CARBALLEDA DE VALDEORRAS";"OURENSE";"ESPANYA";"1";
"1";"D";"CARBALLIÑO,O";"OURENSE";"ESPANYA";"1";
"1";"D";"CARCABUEY";"CÓRDOBA";"ESPANYA";"1";
"1";"D";"CARCAIXENT";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"CÁRCAR";"NAVARRA";"ESPANYA";"1";
"1";"D";"CÁRCHELES";"JAÉN";"ESPANYA";"1";
"1";"D";"CARDEDEU";"BARCELONA";"ESPANYA";"2";
"1";"D";"CARDONA";"BARCELONA";"ESPANYA";"16";
"1";"D";"CARIÑENA";"ZARAGOZA";"ESPANYA";"1";
"1";"D";"CARLET";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"CARLOTA,LA";"CÓRDOBA";"ESPANYA";"6";
"1";"D";"CARME";"BARCELONA";"ESPANYA";"1";
"1";"D";"CARMONA";"SEVILLA";"ESPANYA";"13";
"1";"D";"CAROLINA,LA";"JAÉN";"ESPANYA";"9";
"1";"D";"CARPIO DE TAJO,EL";"TOLEDO";"ESPANYA";"1";
"1";"D";"CARPIO,EL";"CÓRDOBA";"ESPANYA";"1";
"1";"D";"CARRASCOSA DE HARO";"CUENCA";"ESPANYA";"2";
"1";"D";"CARRATRACA";"MÁLAGA";"ESPANYA";"1";
"1";"D";"CARRIZOSA";"CIUDAD REAL";"ESPANYA";"1";
"1";"D";"CARTAGENA";"MURCIA";"ESPANYA";"16";
"1";"D";"CARTELLE";"OURENSE";"ESPANYA";"1";
"1";"D";"CASABERMEJA";"MÁLAGA";"ESPANYA";"1";
"1";"D";"CASAS DE HARO";"CUENCA";"ESPANYA";"1";
"1";"D";"CASAS-IBÁÑEZ";"ALBACETE";"ESPANYA";"6";
"1";"D";"CASPE";"ZARAGOZA";"ESPANYA";"1";
"1";"D";"CASSÀ DE LA SELVA";"GIRONA";"ESPANYA";"2";
"1";"D";"CASTALLA";"ALACANT";"ESPANYA";"1";
"1";"D";"CASTAÑARES DE RIOJA";"RIOJA,LA";"ESPANYA";"1";
"1";"D";"CASTELFLORITE";"HUESCA";"ESPANYA";"1";
"1";"D";"CASTELL-PLATJA D'ARO";"GIRONA";"ESPANYA";"2";
"1";"D";"CASTELLAR";"JAÉN";"ESPANYA";"1";
"1";"D";"CASTELLAR DE N'HUG";"BARCELONA";"ESPANYA";"1";
"1";"D";"CASTELLAR DE SANTIAGO";"CIUDAD REAL";"ESPANYA";"1";
"1";"D";"CASTELLAR DEL VALLÈS";"BARCELONA";"ESPANYA";"112";
"1";"D";"CASTELLBELL I EL VILAR";"BARCELONA";"ESPANYA";"9";
"1";"D";"CASTELLBISBAL";"BARCELONA";"ESPANYA";"2";
"1";"D";"CASTELLCIR";"BARCELONA";"ESPANYA";"1";
"1";"D";"CASTELLDEFELS";"BARCELONA";"ESPANYA";"3";
"1";"D";"CASTELLFOLLIT DE LA ROCA";"GIRONA";"ESPANYA";"2";
"1";"D";"CASTELLFOLLIT DEL BOIX";"BARCELONA";"ESPANYA";"2";
"1";"D";"CASTELLFORT";"CASTELLÓ";"ESPANYA";"3";
"1";"D";"CASTELLGALÍ";"BARCELONA";"ESPANYA";"5";
"1";"D";"CASTELLNOU DE SEANA";"LLEIDA";"ESPANYA";"2";
"1";"D";"CASTELLÓ D'EMPÚRIES";"GIRONA";"ESPANYA";"1";
"1";"D";"CASTELLÓ DE LA PLANA";"CASTELLÓ";"ESPANYA";"12";
"1";"D";"CASTELLOTE";"TERUEL";"ESPANYA";"4";
"1";"D";"CASTELLSERÀ";"LLEIDA";"ESPANYA";"3";
"1";"D";"CASTELLTERÇOL";"BARCELONA";"ESPANYA";"8";
"1";"D";"CASTELNOU";"TERUEL";"ESPANYA";"1";
"1";"D";"CASTELSERÁS";"TERUEL";"ESPANYA";"3";
"1";"D";"CASTILLAZUELO";"HUESCA";"ESPANYA";"1";
"1";"D";"CASTILLÉJAR";"GRANADA";"ESPANYA";"18";
"1";"D";"CASTILRUIZ";"SORIA";"ESPANYA";"2";
"1";"D";"CASTRIL";"GRANADA";"ESPANYA";"7";
"1";"D";"CASTRILLO DE LA VEGA";"BURGOS";"ESPANYA";"1";
"1";"D";"CASTRILLÓN";"ASTURIAS";"ESPANYA";"1";
"1";"D";"CASTRO CALDELAS";"OURENSE";"ESPANYA";"2";
"1";"D";"CASTRO DEL RÍO";"CÓRDOBA";"ESPANYA";"28";
"1";"D";"CASTROCONTRIGO";"LEÓN";"ESPANYA";"1";
"1";"D";"CASTROVERDE";"LUGO";"ESPANYA";"1";
"1";"D";"CATADAU";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"CATARROJA";"VALÈNCIA";"ESPANYA";"2";
"1";"D";"CAUDETE";"ALBACETE";"ESPANYA";"5";
"1";"D";"CAVIA";"BURGOS";"ESPANYA";"1";
"1";"D";"CAZALLA DE LA SIERRA";"SEVILLA";"ESPANYA";"2";
"1";"D";"CAZORLA";"JAÉN";"ESPANYA";"2";
"1";"D";"CEA";"LEÓN";"ESPANYA";"1";
"1";"D";"CEHEGÍN";"MURCIA";"ESPANYA";"2";
"1";"D";"CELADA DEL CAMINO";"BURGOS";"ESPANYA";"1";
"1";"D";"CELANOVA";"OURENSE";"ESPANYA";"1";
"1";"D";"CELRÀ";"GIRONA";"ESPANYA";"1";
"1";"D";"CENTELLES";"BARCELONA";"ESPANYA";"1";
"1";"D";"CERCS";"BARCELONA";"ESPANYA";"11";
"1";"D";"CERDANYOLA DEL VALLÈS";"BARCELONA";"ESPANYA";"65";
"1";"D";"CERRALBOS,LOS";"TOLEDO";"ESPANYA";"1";
"1";"D";"CERVELLÓ";"BARCELONA";"ESPANYA";"1";
"1";"D";"CERVERA";"LLEIDA";"ESPANYA";"13";
"1";"D";"CERVERA DE LA CAÑADA";"ZARAGOZA";"ESPANYA";"1";
"1";"D";"CERVERA DEL RÍO ALHAMA";"RIOJA,LA";"ESPANYA";"1";
"1";"D";"CERVIÀ DE LES GARRIGUES";"LLEIDA";"ESPANYA";"1";
"1";"D";"CERVILLEGO DE LA CRUZ";"VALLADOLID";"ESPANYA";"1";
"1";"D";"CEUTA";"CEUTA";"ESPANYA";"11";
"1";"D";"CEUTÍ";"MURCIA";"ESPANYA";"16";
"1";"D";"CHANTADA";"LUGO";"ESPANYA";"3";
"1";"D";"CHAUCHINA";"GRANADA";"ESPANYA";"2";
"1";"D";"CHECA";"GUADALAJARA";"ESPANYA";"1";
"1";"D";"CHELES";"BADAJOZ";"ESPANYA";"2";
"1";"D";"CHEQUILLA";"GUADALAJARA";"ESPANYA";"1";
"1";"D";"CHICLANA DE SEGURA";"JAÉN";"ESPANYA";"1";
"1";"D";"CHILCHES/XILXES";"CASTELLÓ";"ESPANYA";"1";
"1";"D";"CHILLUÉVAR";"JAÉN";"ESPANYA";"1";
"1";"D";"CHIMENEAS";"GRANADA";"ESPANYA";"1";
"1";"D";"CHIRIVEL";"ALMERÍA";"ESPANYA";"2";
"1";"D";"CHIVA";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"CHODOS/XODOS";"CASTELLÓ";"ESPANYA";"2";
"1";"D";"CHÓVAR";"CASTELLÓ";"ESPANYA";"2";
"1";"D";"CHURRIANA DE LA VEGA";"GRANADA";"ESPANYA";"1";
"1";"D";"CIFUENTES";"GUADALAJARA";"ESPANYA";"3";
"1";"D";"CIJUELA";"GRANADA";"ESPANYA";"1";
"1";"D";"CILLORIGO DE LIÉBANA";"CANTABRIA";"ESPANYA";"1";
"1";"D";"CIRAT";"CASTELLÓ";"ESPANYA";"3";
"1";"D";"CISTIERNA";"LEÓN";"ESPANYA";"1";
"1";"D";"CIUDAD REAL";"CIUDAD REAL";"ESPANYA";"11";
"1";"D";"CIUTADELLA DE MENORCA";"BALEARS";"ESPANYA";"1";
"1";"D";"CIUTADILLA";"LLEIDA";"ESPANYA";"1";
"1";"D";"COFRENTES";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"COGOLLOS DE GUADIX";"GRANADA";"ESPANYA";"1";
"1";"D";"COIRÓS";"CORUÑA,A";"ESPANYA";"1";
"1";"D";"COLERA";"GIRONA";"ESPANYA";"1";
"1";"D";"COLL DE NARGÓ";"LLEIDA";"ESPANYA";"4";
"1";"D";"COLLSUSPINA";"BARCELONA";"ESPANYA";"1";
"1";"D";"CÓMPETA";"MÁLAGA";"ESPANYA";"3";
"1";"D";"CONCA DE DALT";"LLEIDA";"ESPANYA";"1";
"1";"D";"CONQUISTA";"CÓRDOBA";"ESPANYA";"1";
"1";"D";"CONSTANTINA";"SEVILLA";"ESPANYA";"3";
"1";"D";"CORBERA";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"CORBERA DE LLOBREGAT";"BARCELONA";"ESPANYA";"4";
"1";"D";"CÓRDOBA";"CÓRDOBA";"ESPANYA";"52";
"1";"D";"CORDOBILLA DE LÁCARA";"BADAJOZ";"ESPANYA";"1";
"1";"D";"CORDUENTE";"GUADALAJARA";"ESPANYA";"3";
"1";"D";"CORELLA";"NAVARRA";"ESPANYA";"1";
"1";"D";"CORGO,O";"LUGO";"ESPANYA";"3";
"1";"D";"CORNELLÀ DE LLOBREGAT";"BARCELONA";"ESPANYA";"5";
"1";"D";"CORNELLÀ DEL TERRI";"GIRONA";"ESPANYA";"1";
"1";"D";"CORNUDELLA DE MONTSANT";"TARRAGONA";"ESPANYA";"3";
"1";"D";"CORONADA,LA";"BADAJOZ";"ESPANYA";"1";
"1";"D";"CORONIL,EL";"SEVILLA";"ESPANYA";"3";
"1";"D";"CORRALES";"ZAMORA";"ESPANYA";"1";
"1";"D";"CORTEGANA";"HUELVA";"ESPANYA";"1";
"1";"D";"CORTES";"NAVARRA";"ESPANYA";"3";
"1";"D";"CORTES DE ARENOSO";"CASTELLÓ";"ESPANYA";"1";
"1";"D";"CORTES DE BAZA";"GRANADA";"ESPANYA";"2";
"1";"D";"CORTES DE LA FRONTERA";"MÁLAGA";"ESPANYA";"3";
"1";"D";"CORTES Y GRAENA";"GRANADA";"ESPANYA";"1";
"1";"D";"CORULLÓN";"LEÓN";"ESPANYA";"1";
"1";"D";"CORUÑA,A";"CORUÑA,A";"ESPANYA";"17";
"1";"D";"CORVERA DE ASTURIAS";"ASTURIAS";"ESPANYA";"1";
"1";"D";"COTANES DEL MONTE";"ZAMORA";"ESPANYA";"1";
"1";"D";"COTILLAS";"ALBACETE";"ESPANYA";"11";
"1";"D";"COVALEDA";"SORIA";"ESPANYA";"5";
"1";"D";"CÓZAR";"CIUDAD REAL";"ESPANYA";"2";
"1";"D";"CREVILLENT";"ALACANT";"ESPANYA";"4";
"1";"D";"CRIVILLÉN";"TERUEL";"ESPANYA";"1";
"1";"D";"CUACOS DE YUSTE";"CÁCERES";"ESPANYA";"1";
"1";"D";"CUBA,LA";"TERUEL";"ESPANYA";"1";
"1";"D";"CUBELLES";"BARCELONA";"ESPANYA";"3";
"1";"D";"CUENCA";"CUENCA";"ESPANYA";"8";
"1";"D";"CUEVAS DE SAN MARCOS";"MÁLAGA";"ESPANYA";"10";
"1";"D";"CUEVAS DEL ALMANZORA";"ALMERÍA";"ESPANYA";"6";
"1";"D";"CUEVAS DEL BECERRO";"MÁLAGA";"ESPANYA";"2";
"1";"D";"CÚLLAR";"GRANADA";"ESPANYA";"1";
"1";"D";"DAIMIEL";"CIUDAD REAL";"ESPANYA";"2";
"1";"D";"DALÍAS";"ALMERÍA";"ESPANYA";"2";
"1";"D";"DAROCA";"ZARAGOZA";"ESPANYA";"1";
"1";"D";"DARRO";"GRANADA";"ESPANYA";"2";
"1";"D";"DEHESAS DE GUADIX";"GRANADA";"ESPANYA";"1";
"1";"D";"DELEITOSA";"CÁCERES";"ESPANYA";"1";
"1";"D";"DÉNIA";"ALACANT";"ESPANYA";"1";
"1";"D";"DOLORES";"ALACANT";"ESPANYA";"1";
"1";"D";"DON BENITO";"BADAJOZ";"ESPANYA";"6";
"1";"D";"DOÑA MENCÍA";"CÓRDOBA";"ESPANYA";"2";
"1";"D";"DONOSTIA-SAN SEBASTIÁN";"GUIPÚZCOA";"ESPANYA";"10";
"1";"D";"DOS AGUAS";"VALÈNCIA";"ESPANYA";"2";
"1";"D";"DOS TORRES";"CÓRDOBA";"ESPANYA";"1";
"1";"D";"DOSBARRIOS";"TOLEDO";"ESPANYA";"1";
"1";"D";"DOSRIUS";"BARCELONA";"ESPANYA";"1";
"1";"D";"DUEÑAS";"PALENCIA";"ESPANYA";"1";
"1";"D";"DURANGO";"VIZCAYA";"ESPANYA";"3";
"1";"D";"ÉCIJA";"SEVILLA";"ESPANYA";"13";
"1";"D";"EIVISSA";"BALEARS";"ESPANYA";"3";
"1";"D";"EJEA DE LOS CABALLEROS";"ZARAGOZA";"ESPANYA";"2";
"1";"D";"EJIDO,EL";"ALMERÍA";"ESPANYA";"2";
"1";"D";"ELCHE DE LA SIERRA";"ALBACETE";"ESPANYA";"1";
"1";"D";"ELCHE/ELX";"ALACANT";"ESPANYA";"4";
"1";"D";"ELCIEGO";"ÁLAVA";"ESPANYA";"1";
"1";"D";"ELDA";"ALACANT";"ESPANYA";"1";
"1";"D";"ENCINASOLA";"HUELVA";"ESPANYA";"2";
"1";"D";"ENGUERA";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"ÉPILA";"ZARAGOZA";"ESPANYA";"1";
"1";"D";"ERRENTERIA";"GUIPÚZCOA";"ESPANYA";"1";
"1";"D";"ESCALA,L'";"GIRONA";"ESPANYA";"1";
"1";"D";"ESCAÑUELA";"JAÉN";"ESPANYA";"1";
"1";"D";"ESCATRÓN";"ZARAGOZA";"ESPANYA";"1";
"1";"D";"ESCORIHUELA";"TERUEL";"ESPANYA";"1";
"1";"D";"ESCUCHA";"TERUEL";"ESPANYA";"1";
"1";"D";"ESKORIATZA";"GUIPÚZCOA";"ESPANYA";"1";
"1";"D";"ESPARREGUERA";"BARCELONA";"ESPANYA";"7";
"1";"D";"ESPEJA DE SAN MARCELINO";"SORIA";"ESPANYA";"1";
"1";"D";"ESPEJO";"CÓRDOBA";"ESPANYA";"2";
"1";"D";"ESPELÚY";"JAÉN";"ESPANYA";"1";
"1";"D";"ESPIEL";"CÓRDOBA";"ESPANYA";"1";
"1";"D";"ESPINELVES";"GIRONA";"ESPANYA";"1";
"1";"D";"ESPINOSA DE LOS CABALLEROS";"ÁVILA";"ESPANYA";"1";
"1";"D";"ESPLUGA CALBA,L'";"LLEIDA";"ESPANYA";"2";
"1";"D";"ESPLUGA DE FRANCOLÍ,L'";"TARRAGONA";"ESPANYA";"4";
"1";"D";"ESPLUGUES DE LLOBREGAT";"BARCELONA";"ESPANYA";"32";
"1";"D";"ESPLÚS";"HUESCA";"ESPANYA";"1";
"1";"D";"ESPOT";"LLEIDA";"ESPANYA";"3";
"1";"D";"ESTABLÉS";"GUADALAJARA";"ESPANYA";"1";
"1";"D";"ESTADILLA";"HUESCA";"ESPANYA";"2";
"1";"D";"ESTELLA/LIZARRA";"NAVARRA";"ESPANYA";"2";
"1";"D";"ESTEPONA";"MÁLAGA";"ESPANYA";"1";
"1";"D";"ESTERRI D'ÀNEU";"LLEIDA";"ESPANYA";"1";
"1";"D";"ESTOPIÑÁN DEL CASTILLO";"HUESCA";"ESPANYA";"3";
"1";"D";"ESTRADA,A";"PONTEVEDRA";"ESPANYA";"1";
"1";"D";"EZKURRA";"NAVARRA";"ESPANYA";"1";
"1";"D";"FABARA";"ZARAGOZA";"ESPANYA";"2";
"1";"D";"FABERO";"LEÓN";"ESPANYA";"2";
"1";"D";"FALCES";"NAVARRA";"ESPANYA";"1";
"1";"D";"FALSET";"TARRAGONA";"ESPANYA";"4";
"1";"D";"FARIZA";"ZAMORA";"ESPANYA";"1";
"1";"D";"FARRERA";"LLEIDA";"ESPANYA";"1";
"1";"D";"FELANITX";"BALEARS";"ESPANYA";"1";
"1";"D";"FERIA";"BADAJOZ";"ESPANYA";"1";
"1";"D";"FERMOSELLE";"ZAMORA";"ESPANYA";"1";
"1";"D";"FERNÁN-NÚÑEZ";"CÓRDOBA";"ESPANYA";"7";
"1";"D";"FERROL";"CORUÑA,A";"ESPANYA";"5";
"1";"D";"FÍGOLS";"BARCELONA";"ESPANYA";"2";
"1";"D";"FIGUERES";"GIRONA";"ESPANYA";"10";
"1";"D";"FIÑANA";"ALMERÍA";"ESPANYA";"2";
"1";"D";"FLAÇÀ";"GIRONA";"ESPANYA";"1";
"1";"D";"FLIX";"TARRAGONA";"ESPANYA";"1";
"1";"D";"FLORES DE ÁVILA";"ÁVILA";"ESPANYA";"3";
"1";"D";"FOGARS DE MONTCLÚS";"BARCELONA";"ESPANYA";"1";
"1";"D";"FOLGUEROLES";"BARCELONA";"ESPANYA";"2";
"1";"D";"FONDÓN";"ALMERÍA";"ESPANYA";"1";
"1";"D";"FONELAS";"GRANADA";"ESPANYA";"1";
"1";"D";"FONFRÍA";"ZAMORA";"ESPANYA";"1";
"1";"D";"FONOLLOSA";"BARCELONA";"ESPANYA";"2";
"1";"D";"FONSAGRADA,A";"LUGO";"ESPANYA";"5";
"1";"D";"FONTANALS DE CERDANYA";"GIRONA";"ESPANYA";"1";
"1";"D";"FONTANARS DELS ALFORINS";"VALÈNCIA";"ESPANYA";"1";
"1";"D";"FONZ";"HUESCA";"ESPANYA";"3";
"1";"D";"FORCAREI";"PONTEVEDRA";"ESPANYA";"1";
"1";"D";"FORÈS";"TARRAGONA";"ESPANYA";"1";
"1";"D";"FORMENTERA";"BALEARS";"ESPANYA";"1";
"1";"D";"FORMICHE ALTO";"TERUEL";"ESPANYA";"1";
"1";"D";"FORTANETE";"TERUEL";"ESPANYA";"1";
"1";"D";"FORTUNA";"MURCIA";"ESPANYA";"4";
"1";"D";"FOZ-CALANDA";"TERUEL";"ESPANYA";"2";
"1";"D";"FRAGA";"HUESCA";"ESPANYA";"8";
"1";"D";"FRAILES";"JAÉN";"ESPANYA";"1";
"1";"D";"FRANQUESES DEL VALLÈS,LES";"BARCELONA";"ESPANYA";"1";
"1";"D";"FREGENAL DE LA SIERRA";"BADAJOZ";"ESPANYA";"1";
"1";"D";"FREILA";"GRANADA";"ESPANYA";"1";
"1";"D";"FRESNEDA,LA";"TERUEL";"ESPANYA";"2";
"1";"D";"FRIOL";"LUGO";"ESPANYA";"1";
"1";"D";"FRONTERA,LA";"CUENCA";"ESPANYA";"1";
"1";"D";"FUENCALIENTE";"CIUDAD REAL";"ESPANYA";"1";
"1";"D";"FUENTE ÁLAMO DE MURCIA";"MURCIA";"ESPANYA";"1";
"1";"D";"FUENTE DE PIEDRA";"MÁLAGA";"ESPANYA";"1";
"1";"D";"FUENTE DEL ARCO";"BADAJOZ";"ESPANYA";"4";
"1";"D";"FUENTE OBEJUNA";"CÓRDOBA";"ESPANYA";"3";
"1";"D";"FUENTE PALMERA";"CÓRDOBA";"ESPANYA";"12";
"1";"D";"FUENTEARMEGIL";"SORIA";"ESPANYA";"1";
"1";"D";"FUENTECÉN";"BURGOS";"ESPANYA";"3";
"1";"D";"FUENTEPELAYO";"SEGOVIA";"ESPANYA";"1";
"1";"D";"FUENTES DE ANDALUCÍA";"SEVILLA";"ESPANYA";"1";
"1";"D";"FUENTES DE BÉJAR";"SALAMANCA";"ESPANYA";"4";
"1";"D";"FUENTESAÚCO";"ZAMORA";"ESPANYA";"1";
"1";"D";"FUENTESPREADAS";"ZAMORA";"ESPANYA";"1";
"1";"D";"FUERTE DEL REY";"JAÉN";"ESPANYA";"4";
"1";"D";"FUEVA,LA";"HUESCA";"ESPANYA";"1";
"1";"D";"FULIOLA,LA";"LLEIDA";"ESPANYA";"2";
"1";"D";"GABIAS,LAS";"GRANADA";"ESPANYA";"3";
"1";"D";"GÁDOR";"ALMERÍA";"ESPANYA";"2";
"1";"D";"GALERA";"GRANADA";"ESPANYA";"5";
"1";"D";"GALLIFA";"BARCELONA";"ESPANYA";"4";
"1";"D";"GALLUR";"ZARAGOZA";"ESPANYA";"1";
"1";"D";"GANDIA";"VALÈNCIA";"ESPANYA";"7";
"1";"D";"GARCIRREY";"SALAMANCA";"ESPANYA";"1";
"1";"D";"GARGANTA,LA";"CÁCERES";"ESPANYA";"1";
"1";"D";"GARRIGA,LA";"BARCELONA";"ESPANYA";"7";
"1";"D";"GARRUCHA";"ALMERÍA";"ESPANYA";"6";
"1";"D";"GASCUEÑA";"CUENCA";"ESPANYA";"1";
"1";"D";"GAUCÍN";"MÁLAGA";"ESPANYA";"1";
"1";"D";"GAVÀ";"BARCELONA";"ESPANYA";"8";
"1";"D";"GAVET DE LA CONCA";"LLEIDA";"ESPANYA";"1";
"1";"D";"GELIDA";"BARCELONA";"ESPANYA";"2";
"1";"D";"GEMA";"ZAMORA";"ESPANYA";"1";
"1";"D";"GÉRGAL";"ALMERÍA";"ESPANYA";"4";
"1";"D";"GETXO";"VIZCAYA";"ESPANYA";"1";
"1";"D";"GIBRALEÓN";"HUELVA";"ESPANYA";"1";
"1";"D";"GIJÓN";"ASTURIAS";"ESPANYA";"8";
"1";"D";"GINETA,LA";"ALBACETE";"ESPANYA";"2";
"1";"D";"GIRONA";"GIRONA";"ESPANYA";"43";
"1";"D";"GIRONELLA";"BARCELONA";"ESPANYA";"8";
"1";"D";"GOLMAYO";"SORIA";"ESPANYA";"1";
"1";"D";"GOLMÉS";"LLEIDA";"ESPANYA";"6";
"1";"D";"GOR";"GRANADA";"ESPANYA";"13";
"1";"D";"GORAFE";"GRANADA";"ESPANYA";"4";
"1";"D";"GORDO,EL";"CÁCERES";"ESPANYA";"2";
"1";"D";"GORGA";"ALACANT";"ESPANYA";"1";
"1";"D";"GRANADA";"GRANADA";"ESPANYA";"54";
"1";"D";"GRANADELLA,LA";"LLEIDA";"ESPANYA";"5";
"1";"D";"GRANÁTULA DE CALATRAVA";"CIUDAD REAL";"ESPANYA";"1";
"1";"D";"GRANERA";"BARCELONA";"ESPANYA";"2";
"1";"D";"GRANJA D'ESCARP,LA";"LLEIDA";"ESPANYA";"1";
"1";"D";"GRANJA DE TORREHERMOSA";"BADAJOZ";"ESPANYA";"2";
"1";"D";"GRANOLLERS";"BARCELONA";"ESPANYA";"49";
"1";"D";"GRANYENA DE SEGARRA";"LLEIDA";"ESPANYA";"1";
"1";"D";"GRAUS";"HUESCA";"ESPANYA";"6";
"1";"D";"GUADAHORTUNA";"GRANADA";"ESPANYA";"37";
"1";"D";"GUADALAJARA";"GUADALAJARA";"ESPANYA";"9";
"1";"D";"GUADALCANAL";"SEVILLA";"ESPANYA";"1";
"1";"D";"GUADALCÁZAR";"CÓRDOBA";"ESPANYA";"5";
"1";"D";"GUADALMEZ";"CIUDAD REAL";"ESPANYA";"1";
"1";"D";"GUADIX";"GRANADA";"ESPANYA";"19";
"1";"D";"GUAJARES,LOS";"GRANADA";"ESPANYA";"1";
"1";"D";"GUALBA";"BARCELONA";"ESPANYA";"1";
"1";"D";"GUALCHOS";"GRANADA";"ESPANYA";"1";
"1";"D";"GUARDAMAR DEL SEGURA";"ALACANT";"ESPANYA";"1";
"1";"D";"GUARDIA DE JAÉN,LA";"JAÉN";"ESPANYA";"1";
"1";"D";"GUARDIOLA DE BERGUEDÀ";"BARCELONA";"ESPANYA";"2";
"1";"D";"GUARROMÁN";"JAÉN";"ESPANYA";"3";
"1";"D";"GUDIÑA,A";"OURENSE";"ESPANYA";"1";
"1";"D";"GUESÁLAZ";"NAVARRA";"ESPANYA";"1";
"1";"D";"GUIJO DE GRANADILLA";"CÁCERES";"ESPANYA";"1";
"1";"D";"GUIJO DE SANTA BÁRBARA";"CÁCERES";"ESPANYA";"1";
"1";"D";"GUIMERÀ";"LLEIDA";"ESPANYA";"8";
"1";"D";"GUISSONA";"LLEIDA";"ESPANYA";"1";
"1";"D";"GUIXERS";"LLEIDA";"ESPANYA";"1";
"1";"D";"GUNTÍN";"LUGO";"ESPANYA";"1";
