"METEO","TIMESTAMP","TEMPERATURA","HUMEDAD(%)","LLUVIA(MM)","VELOCIDAD DEL VIENTO(KM/H)","DIRECCION DEL VIENTO"
"TM2",08/04/2017 1:19,"11,98","75,12",0,"1,92",8
"TM2",08/04/2017 1:29,"11,99","74,39",0,"1,44",8
"TM2",08/04/2017 1:39,"11,76","73,28",0,"1,92",10
"TM2",08/04/2017 1:49,"11,64","74,13",0,"0,48",12
"TM2",08/04/2017 1:59,"11,58","74,8",0,0,10
"TM2",08/04/2017 2:09,"11,56","74,57",0,"2,88",10
"TM2",08/04/2017 2:19,"11,59","75,27",0,"2,4",8
"TM2",08/04/2017 2:29,"11,4","74,01",0,"0,96",11
"TM2",08/04/2017 2:39,"10,84","72,27",0,"3,36",10
"TM2",08/04/2017 2:49,"10,4","73,34",0,"4,8",8
"TM2",08/04/2017 2:59,"10,2","72,8",0,"2,88",10
"TM2",08/04/2017 3:09,"10,14","71,74",0,"5,28",9
"TM2",08/04/2017 3:19,"10,08","70,26",0,0,10
"TM2",08/04/2017 3:29,"9,94","69,87",0,"0,48",10
"TM2",08/04/2017 3:39,"9,72","69,39",0,"2,4",8
"TM2",08/04/2017 3:49,"9,52","69,66",0,"0,96",7
"TM2",08/04/2017 3:59,"9,29","70,2",0,"2,88",9
"TM2",08/04/2017 4:09,"9,29","70,53",0,"3,36",8
"TM2",08/04/2017 4:19,"9,42","70,32",0,"2,4",10
"TM2",08/04/2017 4:29,"9,64","69,51",0,"2,88",10
"TM2",08/04/2017 4:39,"9,82","68,08",0,"0,96",10
"TM2",08/04/2017 4:49,"9,68","67,63",0,"2,4",8
"TM2",08/04/2017 4:59,"9,66","66,54",0,"2,88",12
"TM2",08/04/2017 5:09,"9,66","65,64",0,"3,36",12
"TM2",08/04/2017 5:19,"9,72","65,27",0,"0,96",10
"TM2",08/04/2017 5:29,"9,74","64,85",0,"0,96",12
"TM2",08/04/2017 5:39,"9,76","64,21",0,"3,36",8
"TM2",08/04/2017 5:49,"9,59","64,91",0,0,7
"TM2",08/04/2017 5:59,"9,28","66,33",0,"0,48",8
"TM2",08/04/2017 6:09,"9,18","66,33",0,"0,96",14
"TM2",08/04/2017 6:19,"9,39","65,06",0,"5,28",7
"TM2",08/04/2017 6:29,"9,4","64,79",0,"0,96",6
"TM2",08/04/2017 6:39,"9,37","64,64",0,"0,48",10
"TM2",08/04/2017 6:49,"9,58","63,57",0,"1,92",8
"TM2",08/04/2017 6:59,"9,82","62,05",0,"2,4",10
"TM2",08/04/2017 7:09,"9,82","62,2",0,"0,96",10
"TM2",08/04/2017 7:19,"9,7","62,57",0,"2,88",8
"TM2",08/04/2017 7:29,"9,48","63,57",0,"0,96",0
"TM2",08/04/2017 7:39,"9,31","64,18",0,0,11
"TM2",08/04/2017 7:49,"9,16","64,79",0,"2,4",6
"TM2",08/04/2017 7:59,"9,3","64,15",0,0,12
"TM2",08/04/2017 8:09,"9,48","63,66",0,0,12
"TM2",08/04/2017 8:19,"9,6","63,73",0,"0,48",12
"TM2",08/04/2017 8:29,"9,67","63,42",0,"2,88",12
"TM2",08/04/2017 8:39,"9,9","63,09",0,"1,92",10
"TM2",08/04/2017 8:49,"10,18","63,51",0,0,10
"TM2",08/04/2017 8:59,"10,49","61,59",0,"0,48",12
"TM2",08/04/2017 9:09,"10,88","61,77",0,"2,4",10
"TM2",08/04/2017 9:19,"11,26","61,16",0,"2,88",10
"TM2",08/04/2017 9:29,"11,68","61,43",0,"2,4",10
"TM2",08/04/2017 9:39,"12,04","59,4",0,0,10
"TM2",08/04/2017 9:49,"12,46","58,1",0,0,10
"TM2",08/04/2017 9:59,"12,85","57,79",0,0,12
"TM2",08/04/2017 10:09,"13,48","57,29",0,0,10
"TM2",08/04/2017 10:19,"14,69","55,11",0,0,10
"TM2",08/04/2017 10:29,"15,75","53,16",0,0,12
"TM2",08/04/2017 10:39,"16,57","51,13",0,0,12
"TM2",08/04/2017 10:49,"17,16","48,58",0,0,12
"TM2",08/04/2017 10:59,"17,46","45,69",0,0,12
"TM2",08/04/2017 11:09,"17,95","47,81",0,0,2
"TM2",08/04/2017 11:19,"18,38","45,59",0,0,10
"TM2",08/04/2017 11:29,"18,76","44,07",0,0,14
"TM2",08/04/2017 11:39,"18,56","40,81",0,0,10
"TM2",08/04/2017 11:49,"18,08","40,71",0,"2,4",10
"TM2",08/04/2017 11:59,"19,05","41,79",0,"3,36",12
"TM2",08/04/2017 12:09,"18,38","39,56",0,"7,68",14
"TM2",08/04/2017 12:19,19,"40,52",0,"0,48",12
"TM2",08/04/2017 12:29,"18,82","36,99",0,"1,44",10
"TM2",08/04/2017 12:39,"19,46","35,3",0,"2,4",14
"TM2",08/04/2017 12:49,"20,03","38,44",0,"7,2",0
"TM2",08/04/2017 12:59,"20,36","35,46",0,"2,4",10
"TM2",08/04/2017 13:09,"20,99","34,2",0,"3,36",8
"TM2",08/04/2017 13:19,"21,16","35,33",0,0,14
"TM2",08/04/2017 13:29,"21,95","35,46",0,"1,92",1
"TM2",08/04/2017 13:39,"22,18","32,66",0,"5,28",0
"TM2",08/04/2017 13:49,"20,4","32,12",0,0,12
"TM2",08/04/2017 13:59,"21,69","36,23",0,0,14
"TM2",08/04/2017 14:09,"21,16","33,49",0,"3,36",1
"TM2",08/04/2017 14:19,"21,22","32,92",0,"2,4",12
"TM2",08/04/2017 14:29,"21,58","33,53",0,"0,48",10
"TM2",08/04/2017 14:39,"21,96","33,96",0,"6,72",1
"TM2",08/04/2017 14:49,"21,38","33,19",0,"8,64",13
"TM2",08/04/2017 14:59,"21,46","31,38",0,"5,28",15
"TM2",08/04/2017 15:09,"20,84","32,59",0,"7,68",13
"TM2",08/04/2017 15:19,"21,02","34,3",0,"12,48",12
"TM2",08/04/2017 15:29,"21,45","31,92",0,"3,36",1
"TM2",08/04/2017 15:39,"21,08","32,45",0,"9,12",0
"TM2",08/04/2017 15:49,"21,16","31,78",0,"8,64",14
"TM2",08/04/2017 15:59,"21,38","30,7",0,"5,28",3
"TM2",08/04/2017 16:09,"21,48","28,2",0,"8,64",7
"TM2",08/04/2017 16:19,"21,7","27,86",0,"0,48",12
"TM2",08/04/2017 16:29,"21,74","26,84",0,"11,52",14
"TM2",08/04/2017 16:39,"21,21","29,01",0,"3,84",0
"TM2",08/04/2017 16:49,"21,26","29,01",0,"4,32",12
"TM2",08/04/2017 16:59,"21,09","30,7",0,"6,72",14
"TM2",08/04/2017 17:09,"20,9","28,37",0,"6,24",12
"TM2",08/04/2017 17:19,"20,87","29,08",0,"9,12",0
"TM2",08/04/2017 17:29,"20,88","27,86",0,"4,8",14
"TM2",08/04/2017 17:39,"20,52","28,74",0,"1,92",10
"TM2",08/04/2017 17:49,"20,57","30,74",0,"7,2",15
"TM2",08/04/2017 17:59,"20,41","32,79",0,"12,48",0
"TM2",08/04/2017 18:09,"20,12","31,92",0,"1,44",13
"TM2",08/04/2017 18:19,"19,99","32,72",0,"6,24",0
"TM2",08/04/2017 18:29,"19,72","33,36",0,"6,72",10
"TM2",08/04/2017 18:39,"19,35","36,46",0,"2,88",13
"TM2",08/04/2017 18:49,"18,94","39,37",0,"7,2",14
"TM2",08/04/2017 18:59,"19,07","40,09",0,"7,68",15
"TM2",08/04/2017 19:09,"18,56","42,58",0,"7,2",14
"TM2",08/04/2017 19:19,"18,4","45,37",0,"9,6",15
"TM2",08/04/2017 19:29,"17,61","50,91",0,"3,36",14
"TM2",08/04/2017 19:39,"17,51","51,2",0,"4,8",13
"TM2",08/04/2017 19:49,"17,22","55,33",0,"7,68",14
"TM2",08/04/2017 19:59,"16,8","58,16",0,"4,8",14
"TM2",08/04/2017 20:09,"16,66","57,67",0,"3,84",14
"TM2",08/04/2017 20:19,"16,32","60,36",0,"3,84",15
"TM2",08/04/2017 20:29,16,"62,08",0,"2,4",14
"TM2",08/04/2017 20:39,"15,73","64,94",0,"2,4",13
"TM2",08/04/2017 20:49,"15,44","67,69",0,"3,84",15
"TM2",08/04/2017 20:59,"15,32","68,23",0,0,12
"TM2",08/04/2017 21:09,"15,13","70,56",0,"4,32",0
"TM2",08/04/2017 21:19,"14,96","72,54",0,"0,96",15
"TM2",08/04/2017 21:29,"14,82","75,09",0,"3,36",12
"TM2",08/04/2017 21:39,"14,72","77,54",0,"1,44",14
"TM2",08/04/2017 21:49,"14,68","78,15",0,0,12
"TM2",08/04/2017 21:59,"14,66","80,99",0,0,12
"TM2",08/04/2017 22:09,"14,64","83,04",0,"0,96",12
"TM2",08/04/2017 22:19,"14,7","84,03",0,0,14
"TM2",08/04/2017 22:29,"14,72","85,38",0,0,0
"TM2",08/04/2017 22:39,"14,7","85,75",0,"2,88",14
"TM2",08/04/2017 22:49,"14,64","86,53",0,"1,92",0
"TM2",08/04/2017 22:59,"14,56","86,39",0,"0,48",12
"TM2",08/04/2017 23:09,"14,48","85,83",0,"2,88",14
"TM2",08/04/2017 23:19,"14,42","85,8",0,"1,92",0
"TM2",08/04/2017 23:29,"14,3","84,71",0,0,14
"TM2",08/04/2017 23:39,"14,15","84,23",0,0,12
"TM2",08/04/2017 23:49,"13,92","85,1",0,0,10
"TM2",08/04/2017 23:59,"13,34","83,81",0,0,10
"TM2",09/04/2017 0:09,"12,8","82,62",0,0,12
"TM2",09/04/2017 0:19,"12,42","82,84",0,0,12
"TM2",09/04/2017 0:29,"12,06","83,64",0,0,10
"TM2",09/04/2017 0:39,"11,74","83,18",0,0,11
"TM2",09/04/2017 0:49,"11,34","81,68",0,0,12
"TM2",09/04/2017 0:59,"10,97","80,56",0,0,10
"TM2",09/04/2017 1:09,"10,78","82,76",0,0,10
"TM2",09/04/2017 1:19,"10,73","83,52",0,0,12
"TM2",09/04/2017 1:29,"10,75","83,61",0,0,10
"TM2",09/04/2017 1:39,"10,72","83,61",0,0,10
"TM2",09/04/2017 1:49,"10,68","84,48",0,0,12
"TM2",09/04/2017 1:59,"10,68","84,68",0,"0,48",9
"TM2",09/04/2017 2:09,"10,72","83,72",0,0,10
"TM2",09/04/2017 2:19,"10,68","82,39",0,0,10
"TM2",09/04/2017 2:29,"10,65","81,25",0,0,10
"TM2",09/04/2017 2:39,"10,68","81,36",0,"0,96",10
"TM2",09/04/2017 2:49,"10,78","81,79",0,"0,48",10
"TM2",09/04/2017 2:59,"10,87","80,02",0,"0,96",9
"TM2",09/04/2017 3:09,"10,91","78,98",0,0,10
"TM2",09/04/2017 3:19,"10,82","78,26",0,0,10
"TM2",09/04/2017 3:29,"10,76","76,99",0,"0,48",10
"TM2",09/04/2017 3:39,"10,62","75,39",0,0,11
"TM2",09/04/2017 3:49,"10,68","72,3",0,"1,92",10
"TM2",09/04/2017 3:59,"10,8","70,7",0,"1,44",10
"TM2",09/04/2017 4:09,"10,99","69,04",0,"4,8",10
"TM2",09/04/2017 4:19,"10,71","65,64",0,"3,36",8
"TM2",09/04/2017 4:29,"10,56","65,03",0,"2,88",10
"TM2",09/04/2017 4:39,"10,48","63,66",0,"0,48",10
"TM2",09/04/2017 4:49,"10,17","65,06",0,"0,48",12
"TM2",09/04/2017 4:59,"9,91","66,33",0,"1,92",11
"TM2",09/04/2017 5:09,"9,85","66,3",0,"0,96",10
"TM2",09/04/2017 5:19,"9,83","65,76",0,"0,48",12
"TM2",09/04/2017 5:29,"9,84","63,76",0,0,10
"TM2",09/04/2017 5:39,"9,67","64,27",0,"0,48",10
"TM2",09/04/2017 5:49,"9,48","64,58",0,"2,4",10
"TM2",09/04/2017 5:59,"9,3","65,37",0,0,8
"TM2",09/04/2017 6:09,"9,1","67,36",0,"2,88",8
"TM2",09/04/2017 6:19,"8,92","67,24",0,0,13
"TM2",09/04/2017 6:29,"8,66","66,91",0,"2,4",10
"TM2",09/04/2017 6:39,"8,76","68,11",0,"1,92",8
"TM2",09/04/2017 6:49,"8,73","67,81",0,"3,36",9
"TM2",09/04/2017 6:59,"8,63","66,84",0,"2,4",10
"TM2",09/04/2017 7:09,"8,62","67,18",0,"1,92",10
"TM2",09/04/2017 7:19,"8,64","67,27",0,"1,44",10
"TM2",09/04/2017 7:29,"8,52","66,21",0,"1,92",12
"TM2",09/04/2017 7:39,"8,67","66,39",0,"2,4",10
"TM2",09/04/2017 7:49,"8,72","66,42",0,"2,88",8
"TM2",09/04/2017 7:59,"8,82","65,91",0,"0,96",10
"TM2",09/04/2017 8:09,"8,86","65,85",0,"0,96",12
"TM2",09/04/2017 8:19,"8,88","65,73",0,0,10
"TM2",09/04/2017 8:29,"9,02","65,82",0,0,12
"TM2",09/04/2017 8:39,"9,14","63,39",0,0,10
"TM2",09/04/2017 8:49,"9,36","61,86",0,0,10
"TM2",09/04/2017 8:59,"9,75","61,95",0,"0,96",10
"TM2",09/04/2017 9:09,"10,14","61,34",0,"1,44",6
"TM2",09/04/2017 9:19,"10,5","61,37",0,"2,4",8
"TM2",09/04/2017 9:29,"10,88","61,8",0,0,10
"TM2",09/04/2017 9:39,"11,38","61,86",0,0,14
"TM2",09/04/2017 9:49,"11,87","61,19",0,0,12
"TM2",09/04/2017 9:59,"12,38","59,12",0,0,12
"TM2",09/04/2017 10:09,"13,18","58,19",0,0,12
"TM2",09/04/2017 10:19,"14,44","55,79",0,0,12
"TM2",09/04/2017 10:29,"15,4","55,04",0,0,10
"TM2",09/04/2017 10:39,"16,14","55,79",0,0,14
"TM2",09/04/2017 10:49,"16,94","55,42",0,0,14
"TM2",09/04/2017 10:59,"17,28","54,51",0,"3,36",0
"TM2",09/04/2017 11:09,"17,52","55,61",0,"0,48",12
"TM2",09/04/2017 11:19,"18,05","56,01",0,0,14
"TM2",09/04/2017 11:29,"18,55","56,42",0,0,10
"TM2",09/04/2017 11:39,"18,65","55,64",0,0,14
"TM2",09/04/2017 11:49,"19,03","54,42",0,"1,92",14
"TM2",09/04/2017 11:59,"19,27","53,72",0,0,14
"TM2",09/04/2017 12:09,"19,46","52,62",0,"0,96",14
"TM2",09/04/2017 12:19,"19,9","52,08",0,0,14
"TM2",09/04/2017 12:29,"19,88","49,64",0,"6,24",0
"TM2",09/04/2017 12:39,"19,52","52,18",0,0,12
"TM2",09/04/2017 12:49,"19,36","47,62",0,"4,8",11
"TM2",09/04/2017 12:59,"19,49","50,69",0,"5,76",14
"TM2",09/04/2017 13:09,"19,32","49,38",0,"10,08",13
"TM2",09/04/2017 13:19,"19,88","48,55",0,"8,16",0
"TM2",09/04/2017 13:29,"20,04","51,99",0,"8,16",0
"TM2",09/04/2017 13:39,"20,2","50,34",0,"6,24",11
"TM2",09/04/2017 13:49,"20,44","48,04",0,"2,4",1
"TM2",09/04/2017 13:59,"20,15","47,69",0,"6,24",12
"TM2",09/04/2017 14:09,"20,33","49,16",0,"2,4",14
"TM2",09/04/2017 14:19,"20,62","47,24",0,"1,44",11
"TM2",09/04/2017 14:29,"20,54","46,66",0,"3,84",14
"TM2",09/04/2017 14:39,"20,52","45,72",0,"10,56",1
"TM2",09/04/2017 14:49,"20,54","47,91",0,"1,44",10
"TM2",09/04/2017 14:59,"20,53","47,3",0,"7,2",1
"TM2",09/04/2017 15:09,"20,36","49,83",0,"6,72",0
"TM2",09/04/2017 15:19,"20,35","48,68",0,"2,4",13
"TM2",09/04/2017 15:29,"20,09","50,94",0,"3,36",3
"TM2",09/04/2017 15:39,"20,33","52,27",0,"3,84",2
"TM2",09/04/2017 15:49,"20,06","53,63",0,"4,8",12
"TM2",09/04/2017 15:59,"19,63","52,75",0,"8,16",14
"TM2",09/04/2017 16:09,"19,71","54,04",0,"8,16",11
"TM2",09/04/2017 16:19,"19,56","55,92",0,"2,4",14
"TM2",09/04/2017 16:29,"19,3","57,04",0,"4,8",14
"TM2",09/04/2017 16:39,"19,36","58,6",0,"6,24",1
"TM2",09/04/2017 16:49,"18,79","60,97",0,"0,96",11
"TM2",09/04/2017 16:59,"18,96","61,13",0,"8,64",13
"TM2",09/04/2017 17:09,"19,33","60,76",0,"17,28",1
"TM2",09/04/2017 17:19,"18,79","61,68",0,"4,8",14
"TM2",09/04/2017 17:29,"18,9","59,46",0,"3,36",1
"TM2",09/04/2017 17:39,"18,6","61,1",0,12,14
"TM2",09/04/2017 17:49,"18,56","61,34",0,"7,68",13
"TM2",09/04/2017 17:59,"18,87","61,89",0,"2,4",12
"TM2",09/04/2017 18:09,"18,54","63,12",0,"8,64",9
"TM2",09/04/2017 18:19,"18,35","64,12",0,"2,4",13
"TM2",09/04/2017 18:29,"18,18","63,21",0,"3,84",11
"TM2",09/04/2017 18:39,"17,98","63,73",0,"11,52",13
"TM2",09/04/2017 18:49,"18,28","61,43",0,"0,96",11
"TM2",09/04/2017 18:59,"18,48","59,18",0,"1,92",12
"TM2",09/04/2017 19:09,"18,34","59,96",0,"7,68",12
"TM2",09/04/2017 19:19,"17,99","61,49",0,"4,8",13
"TM2",09/04/2017 19:29,"17,68","64,12",0,"4,32",15
"TM2",09/04/2017 19:39,"17,17","68,5",0,"4,8",1
"TM2",09/04/2017 19:49,"17,27","69,45",0,"4,32",12
"TM2",09/04/2017 19:59,"16,7","72,72",0,"3,84",14
"TM2",09/04/2017 20:09,"16,49","75,97",0,"3,36",12
"TM2",09/04/2017 20:19,"16,26","78,81",0,"5,28",0
"TM2",09/04/2017 20:29,"15,97","79,53",0,"2,4",0
"TM2",09/04/2017 20:39,"15,65","81,22",0,"3,84",0
"TM2",09/04/2017 20:49,"15,44","82,36",0,"1,44",14
"TM2",09/04/2017 20:59,"15,28","83,61",0,"2,88",12
"TM2",09/04/2017 21:09,"15,08","84,99",0,"3,36",0
"TM2",09/04/2017 21:19,"14,98","85,66",0,"0,48",14
"TM2",09/04/2017 21:29,"14,8","87,4",0,"3,84",15
"TM2",09/04/2017 21:39,"14,78","87,48",0,"4,32",14
"TM2",09/04/2017 21:49,"14,72","87,04",0,"3,84",0
"TM2",09/04/2017 21:59,"14,61","87,93",0,"3,36",12
"TM2",09/04/2017 22:09,"14,6","87,76",0,0,12
"TM2",09/04/2017 22:19,"14,55","87,29",0,0,12
"TM2",09/04/2017 22:29,"14,51","87,06",0,"1,44",14
"TM2",09/04/2017 22:39,"14,48","87,17",0,0,14
"TM2",09/04/2017 22:49,"14,48","87,7",0,"1,92",0
"TM2",09/04/2017 22:59,"14,44","87,54",0,"1,92",0
"TM2",09/04/2017 23:09,"14,38","87,23",0,0,14
"TM2",09/04/2017 23:19,"14,28","86,34",0,0,14
"TM2",09/04/2017 23:29,"14,16","86,5",0,0,14
"TM2",09/04/2017 23:39,"14,04","87,04",0,0,14
"TM2",09/04/2017 23:49,"13,82","87,51",0,0,14
"TM2",09/04/2017 23:59,"13,55","89,26",0,0,10
"TM2",10/04/2017 0:09,"13,34","89,67",0,0,10
"TM2",10/04/2017 0:19,"13,14","90,06",0,0,10
"TM2",10/04/2017 0:29,"12,93","90,88",0,0,10
"TM2",10/04/2017 0:39,"12,7","92,2",0,0,10
"TM2",10/04/2017 0:49,"12,57","92,06",0,0,10
"TM2",10/04/2017 0:59,"12,42","92,17",0,0,10
"TM2",10/04/2017 1:09,"12,25","92,03",0,0,10
"TM2",10/04/2017 1:19,"12,04","92,2",0,0,10
"TM2",10/04/2017 1:29,"11,87","92,63",0,0,10
"TM2",10/04/2017 1:39,"11,72","93,31",0,0,10
"TM2",10/04/2017 1:49,"11,67","93,2",0,0,10
"TM2",10/04/2017 1:59,"11,57","93,4",0,0,12
"TM2",10/04/2017 2:09,"11,48","93,34",0,0,12
"TM2",10/04/2017 2:19,"11,38","93,1",0,"0,96",8
"TM2",10/04/2017 2:29,"11,29","93,34",0,"0,96",14
"TM2",10/04/2017 2:39,"11,3","93,86",0,0,10
"TM2",10/04/2017 2:49,"11,3","93,94",0,"0,48",10
"TM2",10/04/2017 2:59,"11,32","94,32",0,"0,48",10
"TM2",10/04/2017 3:09,"11,36","94,45",0,"0,96",10
"TM2",10/04/2017 3:19,"11,39","93,61",0,"0,96",12
"TM2",10/04/2017 3:29,"11,3","92,96",0,0,10
"TM2",10/04/2017 3:39,"11,21","92,31",0,"0,96",10
"TM2",10/04/2017 3:49,"11,15","91,35",0,"0,48",10
"TM2",10/04/2017 3:59,"11,1","90,53",0,0,10
"TM2",10/04/2017 4:09,"11,04","90,2",0,"2,4",11
"TM2",10/04/2017 4:19,"10,78","89,95",0,0,10
"TM2",10/04/2017 4:29,"10,46","88,95",0,"1,44",11
"TM2",10/04/2017 4:39,"10,26","88,45",0,"2,4",9
"TM2",10/04/2017 4:49,"10,15","87,79",0,"2,4",8
"TM2",10/04/2017 4:59,"10,13","87,23",0,"2,88",10
"TM2",10/04/2017 5:09,"10,06","87,43",0,"4,32",9
"TM2",10/04/2017 5:19,10,"86,31",0,"1,44",10
"TM2",10/04/2017 5:29,"9,79","86,06",0,0,14
"TM2",10/04/2017 5:39,"9,54","86,31",0,"1,92",8
"TM2",10/04/2017 5:49,"9,37","87,43",0,"2,88",9
"TM2",10/04/2017 5:59,"9,27","87,62",0,"2,88",11
"TM2",10/04/2017 6:09,"9,27","85,58",0,"3,84",9
"TM2",10/04/2017 6:19,"9,3","82,73",0,"2,4",10
"TM2",10/04/2017 6:29,"9,38","81,19",0,"1,92",10
"TM2",10/04/2017 6:39,"9,31","80,56",0,0,12
"TM2",10/04/2017 6:49,"9,29","80,05",0,"3,84",10
"TM2",10/04/2017 6:59,"9,36","80,59",0,"2,4",10
"TM2",10/04/2017 7:09,"9,28","79,9",0,"3,36",9
"TM2",10/04/2017 7:19,"9,24","79,16",0,"2,4",9
"TM2",10/04/2017 7:29,"9,12","79,19",0,"1,92",10
"TM2",10/04/2017 7:39,"9,1","78,55",0,"4,8",10
"TM2",10/04/2017 7:49,"8,98","79,1",0,"0,48",12
"TM2",10/04/2017 7:59,"8,96","79,56",0,"1,92",10
"TM2",10/04/2017 8:09,"9,06","79,62",0,"3,84",9
"TM2",10/04/2017 8:19,"9,14","79,04",0,"4,32",10
"TM2",10/04/2017 8:29,"9,35","78,23",0,"2,4",8
"TM2",10/04/2017 8:39,"9,56","77,92",0,"2,4",10
"TM2",10/04/2017 8:49,"9,82","76,96",0,"4,32",10
"TM2",10/04/2017 8:59,"10,17","77,1",0,"1,92",10
"TM2",10/04/2017 9:09,"10,58","75,97",0,"0,96",10
"TM2",10/04/2017 9:19,"10,9","75,71",0,"0,48",10
"TM2",10/04/2017 9:29,"11,24","75,47",0,0,12
"TM2",10/04/2017 9:39,"11,74","76,23",0,"1,44",10
"TM2",10/04/2017 9:49,"12,3","76,15",0,0,10
"TM2",10/04/2017 9:59,"12,88","74,42",0,0,12
"TM2",10/04/2017 10:09,"13,81","73,48",0,"2,4",10
"TM2",10/04/2017 10:19,"15,03","70,76",0,0,10
"TM2",10/04/2017 10:29,"16,26","66,66",0,"0,48",13
"TM2",10/04/2017 10:39,"16,54","63,12",0,"0,48",12
"TM2",10/04/2017 10:49,"17,07","60,79",0,0,12
"TM2",10/04/2017 10:59,"17,3","57,94",0,"2,88",10
"TM2",10/04/2017 11:09,"17,82","58,01",0,0,0
"TM2",10/04/2017 11:19,"18,3","55,26",0,"5,76",14
"TM2",10/04/2017 11:29,"18,33","57,76",0,"0,48",12
"TM2",10/04/2017 11:39,"18,08","58,66",0,"2,88",12
"TM2",10/04/2017 11:49,"18,45","57,79",0,0,0
"TM2",10/04/2017 11:59,"18,09","56,33",0,"1,92",11
"TM2",10/04/2017 12:09,"18,6","53,57",0,"3,84",13
"TM2",10/04/2017 12:19,"18,93","50,37",0,"6,24",0
"TM2",10/04/2017 12:29,"19,15","49,76",0,"6,24",0
"TM2",10/04/2017 12:39,"19,27","48,26",0,"0,96",10
"TM2",10/04/2017 12:49,"19,02","47,3",0,"0,48",11
"TM2",10/04/2017 12:59,"19,55","43,16",0,"2,4",14
"TM2",10/04/2017 13:09,"20,01","42,48",0,"5,28",14
"TM2",10/04/2017 13:19,20,"41,79",0,"3,36",15
"TM2",10/04/2017 13:29,"20,23","38,91",0,"6,24",12
"TM2",10/04/2017 13:39,"20,57","40,19",0,"8,64",13
"TM2",10/04/2017 13:49,"20,55","40,02",0,"1,44",11
"TM2",10/04/2017 13:59,"20,2","42,71",0,"2,4",9
"TM2",10/04/2017 14:09,"20,68","42,32",0,"3,36",0
"TM2",10/04/2017 14:19,"21,2","41,83",0,"4,8",14
"TM2",10/04/2017 14:29,"20,91","43,91",0,"2,4",12
"TM2",10/04/2017 14:39,"20,78","45,82",0,"2,4",11
"TM2",10/04/2017 14:49,"21,11","46,08",0,"2,88",13
"TM2",10/04/2017 14:59,"21,34","45,69",0,"2,4",13
"TM2",10/04/2017 15:09,"20,81","47,04",0,"7,68",0
"TM2",10/04/2017 15:19,21,"45,66",0,"6,72",15
"TM2",10/04/2017 15:29,"20,8","44,01",0,"3,84",15
"TM2",10/04/2017 15:39,"21,06","44,2",0,"7,68",0
"TM2",10/04/2017 15:49,"20,83","44,78",0,"15,84",15
"TM2",10/04/2017 15:59,"20,67","45,3",0,"6,24",13
"TM2",10/04/2017 16:09,"20,25","47,04",0,"4,8",0
"TM2",10/04/2017 16:19,"20,53","48,77",0,"4,8",14
"TM2",10/04/2017 16:29,"20,28","47,14",0,"11,04",14
"TM2",10/04/2017 16:39,"20,24","47,17",0,"3,84",13
"TM2",10/04/2017 16:49,"20,37","48,9",0,"7,68",14
"TM2",10/04/2017 16:59,"20,16","48,26",0,"2,88",13
"TM2",10/04/2017 17:09,"19,93","47,52",0,"14,88",13
"TM2",10/04/2017 17:19,"20,18","47,52",0,"7,2",14
"TM2",10/04/2017 17:29,"20,02","51,07",0,"4,32",15
"TM2",10/04/2017 17:39,"19,58","54,01",0,"8,16",13
"TM2",10/04/2017 17:49,"19,41","53,94",0,"9,6",3
"TM2",10/04/2017 17:59,"19,36","53,25",0,"7,68",13
"TM2",10/04/2017 18:09,"19,42","51,96",0,"3,36",12
"TM2",10/04/2017 18:19,"19,55","52,27",0,"3,84",13
"TM2",10/04/2017 18:29,"19,62","59,86",0,"3,84",14
"TM2",10/04/2017 18:39,"19,2","59,31",0,"4,8",0
"TM2",10/04/2017 18:49,"18,78","59,46",0,"6,72",12
"TM2",10/04/2017 18:59,"18,99","56,73",0,"5,76",13
"TM2",10/04/2017 19:09,"18,98","55,45",0,"8,16",14
"TM2",10/04/2017 19:19,"18,92","54,1",0,"3,36",13
"TM2",10/04/2017 19:29,"18,71","57,26",0,"5,76",15
"TM2",10/04/2017 19:39,"18,23","58,07",0,"4,32",14
"TM2",10/04/2017 19:49,"18,42","57,73",0,"3,84",0
"TM2",10/04/2017 19:59,"17,94","60,94",0,"2,88",0
"TM2",10/04/2017 20:09,"17,88","62,35",0,"1,92",14
"TM2",10/04/2017 20:19,"17,34","64,7",0,"1,92",12
"TM2",10/04/2017 20:29,"16,99","66,75",0,"1,92",12
"TM2",10/04/2017 20:39,"16,58","69,3",0,"1,44",12
"TM2",10/04/2017 20:49,"16,28","71,86",0,"0,96",12
"TM2",10/04/2017 20:59,"16,06","73,66",0,"0,96",12
"TM2",10/04/2017 21:09,"15,85","74,69",0,"1,92",14
"TM2",10/04/2017 21:19,"15,68","75,45",0,"3,84",1
"TM2",10/04/2017 21:29,"15,58","75,85",0,0,0
"TM2",10/04/2017 21:39,"15,49","75,33",0,0,12
"TM2",10/04/2017 21:49,"15,35","75,33",0,0,14
"TM2",10/04/2017 21:59,"15,22","76,09",0,"1,44",0
"TM2",10/04/2017 22:09,"15,16","76,03",0,0,10
"TM2",10/04/2017 22:19,"14,9","76,84",0,0,10
"TM2",10/04/2017 22:29,"14,63","77,51",0,0,10
"TM2",10/04/2017 22:39,"14,32","76,79",0,0,10
"TM2",10/04/2017 22:49,"14,08","76,93",0,0,10
"TM2",10/04/2017 22:59,"13,86","78,15",0,0,10
