"Año","Cod_Municipio","Nom_Municipio","Desc_Concepto","Orden","Fecha_Alta_OT","Desc_OT","Direccion_OT","Provincia","Descripcion_Tarifa_Sub_1","Unidad_Medida_Sub_1","Descripcion_Tarifa_Sub_2","Ref_Catastral_Fin"
2017,46244,"TORRENT","VADOS","3128",09/01/2015,"A-Individual","CL Escultor Jose Capuz 3  BJ 4","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6472208YJ1667S0004JY"
2017,46244,"TORRENT","VADOS","3129",09/01/2015,"A-Individual","CL Campoamor 1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8587518YJ1688N0001YB"
2017,46244,"TORRENT","VADOS","3130",19/01/2015,"A-Individual","CL Ermiteta 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6477310YJ1667N0001AK"
2017,46244,"TORRENT","VADOS","3131",11/02/2015,"A-Individual","CL SANT ALFRED 1  BJ DC","VALENCIA",,,,
2017,46244,"TORRENT","VADOS","3133",19/02/2015,"E-Discapacitados","CL Sant Pere D´Alcàntera 68","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,"7980314YJ1678S0003XE"
2017,46244,"TORRENT","VADOS","3134",27/02/2015,"A-Individual","CL ESGLESIA 5","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,"8486935YJ1688N0001OB"
2017,46244,"TORRENT","VADOS","3135",27/02/2015,"Camí de la Senda número 2, s/n",,"VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"9089304YJ1699S0001IE"
2017,46244,"TORRENT","VADOS","3136",27/02/2015,"D-Industrial","CL Industria 6","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"9089304YJ1699S0001IE"
2017,46244,"TORRENT","VADOS","3137",16/03/2015,"A-Individual","PZ Fonts De Les 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8584703YJ1688S0001YT"
2017,46244,"TORRENT","VADOS","3138",07/04/2015,"A-Individual","CL Marc 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8385212YJ1688N0001GB"
2017,46244,"TORRENT","VADOS","3139",18/03/2015,"E-Minusválido","CL Sant Gaietà 3  00 02","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,"8388405YJ1688N0010IE"
2017,46244,"TORRENT","VADOS","314",31/12/1987,"CL GERMANIES 51","CL GERMANIES 51  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","3140",22/04/2015,"A-INDIVIDUAL","CL Alacant 15","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6781406YJ1668S0001PB"
2017,46244,"TORRENT","VADOS","3141",04/05/2015,"C-Colectivo Privado","CL Campoamor 53","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3142",08/05/2015,"A-Individual","CL Sant Cristòfol 15  BJ IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8384124YJ1688S0001KT"
2017,46244,"TORRENT","VADOS","3143",08/05/2015,"A-Individual","CL Sant Gaietà 119","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7988511YJ1678N0002LJ"
2017,46244,"TORRENT","VADOS","3145",07/10/2015,"C-COLECTIVO PRIVADO","CL MARE DE DEU DESEMPARATS 20","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","3146",08/07/2015,"D-INDUSTRIAL","CL BENÈMERITA GUÀRDIA CIVIL 6  BJ DR","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"7583506YJ1678S0017BF"
2017,46244,"TORRENT","VADOS","3147",24/07/2015,"COLECTIVO PRIVADO","CL TOLEDO 6","VALENCIA","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","BLOQUES (M2/ 20)","CATEGORIA A, B Y C",
2017,46244,"TORRENT","VADOS","3148",21/07/2015,"A-INDIVIDUAL","CL SANTA TERESA 27","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3149",21/07/2015,"A-INDIVIDUAL","CL MASSANASSA 6","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3150",21/07/2015,"E-DISCAPACITADOS","CL CAMPOAMOR 11","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3151",21/07/2015,"A-INDIVIDUAL","CL GARBI 6","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3152",07/10/2015,"C-COLECTIVO PRIVADO","CL SEUL 88 2    A B","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","3153",16/09/2015,"C-COLECTIVO PRIVADO","CL GERMANIES 81","VALENCIA","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","BLOQUES (M2/ 20)","CATEGORIA A, B Y C","7377101YJ1677N0041ZR"
2017,46244,"TORRENT","VADOS","3154",06/10/2015,"A-INDIVIDUAL","CL BENÈMERITA GUÀRDIA CIVIL 3","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3155",06/10/2015,"E-DISCAPACITADOS","CL MARE DEU DE L´ASSUMPCIO 18","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3156",06/11/2015,"A-INDIVIDUAL","CL SANT ALFRED 8  C","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3158",19/11/2015,"C - COLECTIVO PRIVADO","CL PARE FERNANDO 18  BJ ACC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","3159",19/11/2015,"C - COLECTIVO PRIVADO","CL PARE FERNANDO","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3160",16/11/2015,"A-INDIVIDUAL","PZ LLIBERTAT 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3162",19/11/2015,"A-INDIVIDUAL","CL SANT GAIETÀ 28","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3163",19/11/2015,"A-INDIVIDUAL","CL VICENT GALBIS 10","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3163",25/11/2015,"C-COLECTIVO PRIVADO","CL MUSIC JOSE ORTI SORIANO 15  BJ DR","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","3165",04/12/2015,"A-INDIVIDUAL","CL ESCULTOR JOSE CAPUZ 3    A","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3166",18/02/2016,"A-Individual","CL SANT JOAN DE RIBERA 8","VALENCIA",,,,"8685201YJ1688N0022ES"
2017,46244,"TORRENT","VADOS","3171",04/01/2016,"A-INDIVIDUAL","CL SANT TOMÀS 12","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3173",04/03/2016,"A-Individual","CL SANT TOMÀS 4","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3174",04/03/2016,"C-COLECTIU PRIVAT","CL RAMIRO DE MAEZTU 7","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","8278115YJ1687N0001EE"
2017,46244,"TORRENT","VADOS","3175",03/03/2016,"A-Individual","CL MARE DE DEU DESEMPARATS 22","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3176",10/03/2016,"A-Individual","CL SANT LLUIS BELTRAN 21","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7484429YJ1678S0001IQ"
2017,46244,"TORRENT","VADOS","3179",25/04/2016,"A-Individual","CL SANT ALFRED 23","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6883501YJ1668S0001JB"
2017,46244,"TORRENT","VADOS","3180",25/04/2016,"D2 INDUSTRIAL TEMPORAL","CL HORTA L´ 35","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"7179625YJ1677N0047TP"
2017,46244,"TORRENT","VADOS","3181",04/05/2016,"A-Individual","CL ARXIPRESTE VICENTE MENGOD 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8079610YJ1687N0009UA"
2017,46244,"TORRENT","VADOS","3182",20/04/2016,"A-Individual","CL SOL 6","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6669216YJ1666N0001BQ"
2017,46244,"TORRENT","VADOS","3183",27/04/2016,"D2 INDUSTRIAL TEMPORAL","CL PASQUAL ROMERO 7","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"6781502YJ1668S0022HS"
2017,46244,"TORRENT","VADOS","3184",02/05/2016,"D1-Industrial permanente","CL PINTOR RIBERA 2","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","7680312YJ1678S0063QX"
2017,46244,"TORRENT","VADOS","3186",29/03/2016,"D1 INDUSTRIAL PERMANENTE","CL DEL TONELLET 50","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3187",29/03/2016,"D1 INDUSTRIAL PERMANENTE","CL JOSÉ MARÍA SIMO NOGUES 26","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3188",29/03/2016,"D1 INDUSTRIAL PERMANENTE","CL DELS PIROTECNICS JERICÓ 7","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3189",19/05/2016,"C-Colectivo privado","CL PICASSENT   S/N","VALENCIA","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","BLOQUES (M2/ 20)","CATEGORIA A, B Y C","8681801YJ1688S0003JU"
2017,46244,"TORRENT","VADOS","319",26/04/1989,"PZ CORTS VALENCIANES DE LES 15 00","PZ CORTS VALENCIANES 15  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3191",22/07/2016,"A-Individual","CL PABLO NERUDA 27","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"5759602YJ1655N0001LE"
2017,46244,"TORRENT","VADOS","3192",11/04/2016,"A-Individual","CL RIU MAGRE 34   B","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6152916YJ1665S0001KG"
2017,46244,"TORRENT","VADOS","3193",22/07/2016,"A-Individual","CL JOAN PAU II 28","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7367829YJ1676N0001MT"
2017,46244,"TORRENT","VADOS","3194",22/07/2016,"A-Individual","CL CARTA POBLA DE TORRENT 23","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7568965YJ1676N0001WT"
2017,46244,"TORRENT","VADOS","3195",22/04/2016,"A-Individual","CL SANT JOSEP 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8287505YJ1688N0001OB"
2017,46244,"TORRENT","VADOS","3196",09/08/2016,"A-Individual","CL FELIP II 75","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8673513YJ0687S0001DX"
2017,46244,"TORRENT","VADOS","3197",12/08/2016,"A-Individual","PZ FONTS DE LES 1","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8484410YJ1688S0001GT"
2017,46244,"TORRENT","VADOS","3198",19/08/2016,"A-Individual","CL MANUEL SIUROT 20","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7571955YJ0677S0001IK"
2017,46244,"TORRENT","VADOS","3199",19/08/2016,"A-Individual","CL JOSE PEDRO PEREZ-LLORCA 20","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3200",17/08/2016,"A-Individual","CL ROMER 35","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"1273706YJ1617S0001KY"
2017,46244,"TORRENT","VADOS","3201",16/08/2016,"A-Individual","CL ROMER 25","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"1073917YJ1617S0001XY"
2017,46244,"TORRENT","VADOS","3202",19/08/2016,"A-Individual","CL BARRANC DEL GALLEGO 2","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6567507YJ1666N0001XQ"
2017,46244,"TORRENT","VADOS","3203",07/09/2016,"A-Individual","CL VELAZQUEZ 4","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"6472207YJ1667S0001TE"
2017,46244,"TORRENT","VADOS","3204",08/09/2016,"A-Individual","CL SANTA ANNA 9","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8383227YJ1688S0003MU"
2017,46244,"TORRENT","VADOS","3207",22/09/2016,"D.1 INDUSTRIAL PERMANENTE","CL PARE MENDEZ 65","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3208",03/10/2016,"A-INDIVIDUAL","CL IRLANDA 15","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7367809YJ1676N0001ST"
2017,46244,"TORRENT","VADOS","3209",03/10/2016,"A-INDIVIDUAL","CL BARRANC DE PICASSENT 17","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7358812YJ1675N0001TA"
2017,46244,"TORRENT","VADOS","3210",09/11/2016,"A-Individual","CL SANT PERE D´ALCÀNTERA 46","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8081319YJ1688S0001JT"
2017,46244,"TORRENT","VADOS","3241",24/05/2016,"C-Colectivo privado","CL PICASSENT 5","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","3242",08/06/2016,"D.1 INDUSTRIAL PERMANENTE","CR MAS DEL JUTGE 59","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"6786814YJ1668N0001RS"
2017,46244,"TORRENT","VADOS","3243",07/06/2016,"D.1 INDUSTRIAL PERMANENTE","CL HORT DE SORIANO 21   A","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"5388236YJ1658N0001GI"
2017,46244,"TORRENT","VADOS","3244",07/06/2016,"D.1 INDUSTRIAL PERMANENTE","CL JOSE ITURBI 17","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"8789545YJ1688N0001QB"
2017,46244,"TORRENT","VADOS","3245",22/06/2016,"A- INDIVIDUAL PERMANENTE","CL HERNANDEZ MALILLOS 22","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","3246",24/06/2016,"D1 Industrial Permanente","CL VELLUTERS 9","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"5390801YJ1659S0002IA"
2017,46244,"TORRENT","VADOS","3247",25/07/2016,"D1-Industrial permanente","CL LLIBRERS 24","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"4991102YJ1649S0001QY"
2017,46244,"TORRENT","VADOS","3249",25/07/2016,"A-Individual","CL FEDERICO MAICAS 3","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7683901YJ1678S0009QO"
2017,46244,"TORRENT","VADOS","3250",28/10/2016,"C-Colectivo privado","CL LONDRES 48 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","3251",14/11/2016,"C-Colectivo privado","CL SANT PERE D´ALCÀNTERA 65","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","7877301YJ1677N0001UX"
2017,46244,"TORRENT","VADOS","3252",14/11/2016,"C-Colectivo privado","CL COSTERA LA 8","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7877301YJ1677N0001UX"
2017,46244,"TORRENT","VADOS","3253",17/11/2016,"A-Individual","CL SANT TOMÀS 16","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"8488914YJ1688N0001XB"
2017,46244,"TORRENT","VADOS","3256",01/01/2017,"A-Individual","CL SANT FERRAN 8  BJ IZQ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7183916YJ1678S0036YR"
2017,46244,"TORRENT","VADOS","326",17/04/1989,"CL HERNANDEZ MALILLOS 5 00","CL HERNANDEZ MALILLOS 5  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","328",25/04/1989,"CL TIRANT LO BLANC 50 00","CL TIRANT LO BLANC 50  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","329",31/12/1998,"CL D'EL GARBI 5 00","CL GARBI DEL 5  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","330",24/04/1989,"CL SEDAVI 38 00 DC","CL SEDAVI 38  00 DC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7784715YJ1678S0009BO"
2017,46244,"TORRENT","VADOS","3341",31/05/2016,"D.2 Industrial temporal","CL VALÈNCIA 128","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"7786702YJ1678N0003EK"
2017,46244,"TORRENT","VADOS","3342",28/10/2016,"D.2. Industrial temporal","CL PLANA LA    s/n","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,"7978901YJ1677N0108GO"
2017,46244,"TORRENT","VADOS","3343",28/10/2016,"D.2 Industrial Temporal","CL VALÈNCIA 121","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,"7886808YJ1678N0001TH"
2017,46244,"TORRENT","VADOS","336",25/04/1989,"CL GERMANIES 67 00 DC","CL GERMANIES 67  00 DC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PUBLICO (BLOQUES CATEGORIA B)",
2017,46244,"TORRENT","VADOS","338",14/04/1989,"CL D'ALBOCASSER 10 00 DC","CL ALBOCASSER 10  00 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","34",21/04/1989,"CL NICOLAS ANDREU 26 00 DC","CL NICOLAS ANDREU 26  00 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","341",26/04/1989,"CL SAN ENRIQUE 7 00 AC","CL SAN ENRIQUE 7  00 AC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","344",14/04/1989,"CL CAMPOAMOR 28 00","CL CAMPOAMOR 28  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","348",14/04/1989,"CL D'ALBOCASSER 25 00","CL ALBOCASSER 25  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","350",19/04/1989,"CL MAGISTRADO MONTERDE 3 00","CL MAGISTRADO MONTERDE 3  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","352",25/04/1989,"CL TIRANT LO BLANC 44 00","CL TIRANT LO BLANC 44  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","353",21/04/1989,"CL MUSICO MARIANO PUIG YAGO 12 00 DC","CL MUSICO MARIANO PUIG YAGO 12  00 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","355",24/04/1989,"CL SAN JUSTO 9 02 DC","CL SAN JUSTO 9  02 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","36",17/04/1989,"CL DOCTOR FRANCISCO ROSELLO 26 00","CL DOCTOR FRANCISCO ROSELLO 26  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","360",26/04/1989,"CL VIRGEN DE LA PAZ 56 00 IZ","CL VIRGEN DE LA PAZ 56  00 IZ","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","363",20/06/1995,"CL PICASSENT 11 00 DC","CL PICASENT 11  00 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","370",21/04/1989,"CL PINTOR RIBERA 13 00","CL PINTOR RIBERA 13  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","372",25/04/1989,"CL VIRG DE LOS DESAMPARADOS 3 00","CL VIRGEN DE LOS DESAMPARADOS 3  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","374",24/04/1989,"CL SANTA TERESA 17 00","CL SANTA TERESA 17  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","379",18/04/1989,"CL L'HORTA 18 00","CL L´HORTA 18  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","380",24/04/1989,"CL SAN JUSTO 9 01 DC","CL SAN JUSTO 9  01 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","384",25/04/1989,"CL VIRGEN DEL ROSARIO 4 00","CL VIRGEN DEL ROSARIO 4  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","385",21/04/1989,"AV PAIS VALENCIA 42 00","AV PAIS VALENCIA 42  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","387",26/04/1989,"CL SAN JERONIMO 52 00 IZ","CL SAN JERONIMO 52  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","388",26/04/1989,"CL SAN JERONIMO 50 00 DC","CL SAN JERONIMO 50  00 DC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","390",17/04/1989,"CL ESPARTERO 3 00 DC","CL ESPARTERO 3  00 DC","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","391",14/04/1989,"C-COLECTIVO PRIVADO","CL RIBERA LA 2  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","7581601YJ1678S0079DS"
2017,46244,"TORRENT","VADOS","395",26/04/1989,"CL VIRGEN DE LA PURIFICACION 16 00 IZ","CL VIRGEN DE LA PURIFICACION 16  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","41",21/04/1989,"CL PADRE MENDEZ 106 00 DC","CL PADRE MENDEZ 106  00 DC","VALENCIA","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)","BLOQUES (M2/ 20)","CATEGORIA A, B Y C",
2017,46244,"TORRENT","VADOS","422",25/04/1989,"CL GERMANIES 53 00","CL GERMANIES 53  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","424",24/04/1989,"CL SEDAVI 17 00 IZ","CL SEDAVI 17  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","426",17/04/1989,"CL HERNANDEZ MALILLOS 45","CL Hernandez Malillos 45","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","43",18/11/2003,"HERNANDEZ MALILLOS 2","CL Hernandez Malillos 2  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","431",24/04/1989,"CL SANTA TERESA 5 00","CL SANTA TERESA 5  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","432",25/04/1989,"CL VALENTIN PLANELLS 22 00 IZ","CL VALENTIN PLANELLS 22  00 IZ","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","434",31/12/1993,"CL VIRGEN DEL PUIG 18 00","CL VIRGEN DEL PUIG 18  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","440",14/04/1989,"CL ALCACER 24 00","CL ALCACER 24  00","VALENCIA","CATEGORIA E MINUSVALIDO","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","441",24/04/1989,"CL MUOZ SECA 4 02 DC","CL MUÑOZ SECA 4  02 DC","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL","COLECTIVO PRIVADO Y D1 INDUSTRIAL (BLOQUES)",
2017,46244,"TORRENT","VADOS","444",24/04/1989,"CL SANTA TERESA 28 00","CL SANTA TERESA 28  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","446",25/04/1989,"CL SAN ANTONIO DE PADUA 10 00","CL SAN ANTONIO PADUA 10  00","VALENCIA","CATEGORIA A, B Y C","METRO LINEAL",,
2017,46244,"TORRENT","VADOS","450",24/04/1989,"CL SAN URBANO 32 00","CL SAN URBANO 32  00","VALENCIA","CATEGORÍA D1 Y D2 INDUSTRIAL","METRO LINEAL",,
