trip_id, arrival_time, departure_time, stop_id, stop_sequence
5_I13-5_I13_15:12:00_2_68_5__C4___,16:01:00,16:01:00,par_5_34,12
5_I11-5_I11_10:06:00_1_51_5__C4___,10:06:00,10:06:00,par_5_53,0
5_I12-5_I12_08:46:00_1_27_5__C4___,09:16:00,09:16:00,par_5_122,7
5_I11-5_I11_06:31:00_2_21_5__C4___,06:33:00,06:33:00,par_5_85,1
5_I13-5_I13_18:32:00_2_87_5__C4___,19:01:00,19:01:00,par_5_122,7
5_I13-5_I13_15:05:00_1_65_5__C4___,15:40:00,15:40:00,par_5_51,8
5_I11-5_I11_06:04:00_1_12_5__C4___,07:00:00,07:00:00,par_5_85,13
5_I11-5_I11_12:25:00_1_112_5__C4___,12:55:00,12:55:00,par_5_122,6
5_I11-5_I11_15:45:00_1_123_5__C4___,16:02:00,16:02:00,par_5_93,5
5_I11-5_I11_16:12:00_2_128_5__C4___,17:10:00,17:10:00,par_5_53,14
5_I12-5_I12_11:12:00_2_44_5__C4___,11:17:00,11:17:00,par_5_84,2
5_I11-5_I11_06:05:00_2_11_5__C4___,06:24:00,06:24:00,par_5_36,5
5_I11-5_I11_06:06:00_2_17_5__C4___,06:11:00,06:11:00,par_5_84,2
5_I13-5_I13_19:21:00_1_207_5__C4___,20:13:00,20:13:00,par_5_83,12
5_I13-5_I13_18:24:00_1_84_5__C4___,18:30:00,18:30:00,par_5_36,1
5_I12-5_I12_13:52:00_2_60_5__C4___,14:50:00,14:50:00,par_5_53,14
5_I13-5_I13_14:05:00_1_59_5__C4___,14:19:00,14:19:00,par_5_92,4
5_I11-5_I11_17:25:00_2_72_5__C4___,17:54:00,17:54:00,par_5_122,7
5_I13-5_I13_09:25:00_1_31_5__C4___,09:36:00,09:36:00,par_5_43,3
5_I11-5_I11_17:22:00_1_67_5__C4___,18:07:00,18:07:00,par_5_31,10
5_I13-5_I13_21:12:00_2_103_5__C4___,21:41:00,21:41:00,par_5_122,7
5_I12-5_I12_10:14:00_2_38_5__C4___,10:14:00,10:14:00,par_5_85,0
5_I12-5_I12_15:45:00_1_69_5__C4___,15:51:00,15:51:00,par_5_36,1
5_I11-5_I11_20:43:00_2_98_5__C4___,21:27:00,21:27:00,par_5_92,9
5_I11-5_I11_23:13:00_1_284_5__C4___,23:24:00,23:24:00,par_5_43,3
5_I12-5_I12_12:25:00_1_49_5__C4___,13:00:00,13:00:00,par_5_51,8
5_I11-5_I11_17:30:00_1_210_5__C4___,17:44:00,17:44:00,par_5_92,4
5_I12-5_I12_09:25:00_1_31_5__C4___,09:51:00,09:51:00,par_5_11,5
5_I13-5_I13_05:10:00_1_4_5__C4___,05:36:00,05:36:00,par_5_11,6
5_I13-5_I13_23:30:00_1_112_5__C4___,23:39:00,23:39:00,par_5_34,2
5_I11-5_I11_22:52:00_2_141_5__C4___,22:57:00,22:57:00,par_5_84,2
5_I12-5_I12_20:32:00_2_99_5__C4___,21:05:00,21:05:00,par_5_11,8
5_I13-5_I13_07:04:00_1_17_5__C4___,07:54:00,07:54:00,par_5_15,11
5_I12-5_I12_21:24:00_1_102_5__C4___,21:41:00,21:41:00,par_5_93,5
5_I13-5_I13_16:52:00_2_78_5__C4___,17:44:00,17:44:00,par_5_36,13
5_I12-5_I12_12:05:00_1_47_5__C4___,12:50:00,12:50:00,par_5_31,10
5_I12-5_I12_17:45:00_1_81_5__C4___,18:37:00,18:37:00,par_5_84,12
5_I13-5_I13_11:05:00_1_41_5__C4___,11:31:00,11:31:00,par_5_11,6
5_I11-5_I11_17:12:00_2_70_5__C4___,17:45:00,17:45:00,par_5_11,8
5_I12-5_I12_12:45:00_1_51_5__C4___,13:37:00,13:37:00,par_5_84,11
5_I11-5_I11_19:06:00_1_81_5__C4___,19:17:00,19:17:00,par_5_43,3
5_I11-5_I11_06:18:00_2_19_5__C4___,07:10:00,07:10:00,par_5_36,13
5_I12-5_I12_19:52:00_2_95_5__C4___,20:05:00,20:05:00,par_5_31,4
5_I13-5_I13_14:32:00_2_64_5__C4___,15:21:00,15:21:00,par_5_34,12
5_I13-5_I13_22:12:00_2_109_5__C4___,23:04:00,23:04:00,par_5_36,13
5_I12-5_I12_23:13:00_1_228_5__C4___,23:13:00,23:13:00,par_5_53,0
5_I13-5_I13_16:32:00_2_76_5__C4___,17:16:00,17:16:00,par_5_92,10
5_I13-5_I13_08:32:00_2_28_5__C4___,08:34:00,08:34:00,par_5_85,1
5_I11-5_I11_06:44:00_2_22_5__C4___,07:33:00,07:33:00,par_5_43,11
5_I11-5_I11_17:17:00_2_68_5__C4___,17:45:00,17:45:00,par_5_43,6
5_I11-5_I11_07:44:00_2_32_5__C4___,07:49:00,07:49:00,par_5_84,2
5_I12-5_I12_09:34:00_2_34_5__C4___,10:18:00,10:18:00,par_5_92,10
5_I11-5_I11_17:57:00_2_76_5__C4___,18:21:00,18:21:00,par_5_51,6
5_I12-5_I12_20:32:00_2_99_5__C4___,20:51:00,20:51:00,par_5_18,5
5_I13-5_I13_09:04:00_1_29_5__C4___,09:04:00,09:04:00,par_5_53,0
5_I11-5_I11_06:44:00_2_22_5__C4___,06:49:00,06:49:00,par_5_84,2
5_I11-5_I11_16:32:00_2_130_5__C4___,17:30:00,17:30:00,par_5_53,14
5_I11-5_I11_13:45:00_1_120_5__C4___,14:35:00,14:35:00,par_5_15,11
5_I11-5_I11_14:51:00_1_60_5__C4___,14:57:00,14:57:00,par_5_36,1
5_I13-5_I13_05:43:00_2_6_5__C4___,06:08:00,06:08:00,par_5_53,6
5_I12-5_I12_17:05:00_1_77_5__C4___,18:00:00,18:00:00,par_5_85,13
5_I11-5_I11_13:05:00_1_116_5__C4___,13:19:00,13:19:00,par_5_92,4
5_I11-5_I11_12:12:00_2_113_5__C4___,12:25:00,12:25:00,par_5_31,4
5_I12-5_I12_10:14:00_2_38_5__C4___,10:59:00,10:59:00,par_5_43,10
5_I13-5_I13_08:32:00_2_28_5__C4___,09:13:00,09:13:00,par_5_93,9
5_I13-5_I13_13:05:00_1_53_5__C4___,13:05:00,13:05:00,par_5_53,0
5_I13-5_I13_15:24:00_1_67_5__C4___,15:38:00,15:38:00,par_5_92,4
5_I11-5_I11_17:12:00_2_70_5__C4___,17:14:00,17:14:00,par_5_85,1
5_I11-5_I11_13:25:00_1_118_5__C4___,14:15:00,14:15:00,par_5_15,11
5_I11-5_I11_17:25:00_2_72_5__C4___,17:30:00,17:30:00,par_5_84,2
5_I11-5_I11_14:12:00_2_59_5__C4___,14:19:00,14:19:00,par_5_15,3
5_I13-5_I13_10:24:00_1_37_5__C4___,10:38:00,10:38:00,par_5_92,4
5_I11-5_I11_21:07:00_1_97_5__C4___,21:07:00,21:07:00,par_5_53,0
5_I13-5_I13_13:52:00_2_60_5__C4___,13:54:00,13:54:00,par_5_85,1
5_I11-5_I11_09:57:00_2_53_5__C4___,09:57:00,09:57:00,par_5_4,0
5_I11-5_I11_07:32:00_2_30_5__C4___,08:16:00,08:16:00,par_5_92,10
5_I11-5_I11_11:25:00_1_106_5__C4___,12:10:00,12:10:00,par_5_31,10
5_I11-5_I11_15:45:00_1_123_5__C4___,16:30:00,16:30:00,par_5_31,10
5_I13-5_I13_11:45:00_1_45_5__C4___,11:45:00,11:45:00,par_5_53,0
5_I13-5_I13_18:12:00_2_85_5__C4___,18:31:00,18:31:00,par_5_18,5
5_I11-5_I11_05:34:00_1_8_5__C4___,06:14:00,06:14:00,par_5_18,8
5_I11-5_I11_08:52:00_1_39_5__C4___,08:52:00,08:52:00,par_5_53,0
5_I11-5_I11_11:25:00_1_106_5__C4___,11:25:00,11:25:00,par_5_53,0
5_I13-5_I13_10:12:00_2_38_5__C4___,11:10:00,11:10:00,par_5_53,14
5_I13-5_I13_06:13:00_1_132_5__C4___,06:48:00,06:48:00,par_5_51,8
5_I13-5_I13_19:05:00_1_88_5__C4___,20:03:00,20:03:00,par_5_4,14
5_I12-5_I12_05:52:00_2_12_5__C4___,06:44:00,06:44:00,par_5_36,13
5_I11-5_I11_16:32:00_2_130_5__C4___,16:45:00,16:45:00,par_5_31,4
5_I12-5_I12_14:24:00_1_61_5__C4___,15:09:00,15:09:00,par_5_31,10
5_I11-5_I11_15:52:00_2_126_5__C4___,16:26:00,16:26:00,par_5_11,8
5_I12-5_I12_16:45:00_1_75_5__C4___,17:15:00,17:15:00,par_5_122,7
5_I12-5_I12_19:24:00_1_90_5__C4___,19:35:00,19:35:00,par_5_43,3
5_I13-5_I13_13:25:00_1_55_5__C4___,14:17:00,14:17:00,par_5_84,12
5_I12-5_I12_09:34:00_2_34_5__C4___,09:34:00,09:34:00,par_5_4,0
5_I12-5_I12_12:05:00_1_47_5__C4___,12:35:00,12:35:00,par_5_122,7
5_I12-5_I12_15:12:00_2_68_5__C4___,15:25:00,15:25:00,par_5_31,4
5_I11-5_I11_11:45:00_1_108_5__C4___,11:56:00,11:56:00,par_5_43,3
5_I11-5_I11_17:52:00_1_71_5__C4___,18:42:00,18:42:00,par_5_15,10
5_I13-5_I13_21:24:00_1_102_5__C4___,22:04:00,22:04:00,par_5_18,9
5_I11-5_I11_08:54:00_2_44_5__C4___,09:18:00,09:18:00,par_5_51,6
5_I12-5_I12_12:25:00_1_49_5__C4___,12:36:00,12:36:00,par_5_43,3
5_I11-5_I11_20:43:00_2_98_5__C4___,20:48:00,20:48:00,par_5_84,2
5_I13-5_I13_21:45:00_1_104_5__C4___,21:56:00,21:56:00,par_5_43,3
5_I12-5_I12_11:25:00_1_43_5__C4___,12:20:00,12:20:00,par_5_85,13
5_I13-5_I13_23:30:00_1_112_5__C4___,23:44:00,23:44:00,par_5_92,4
5_I13-5_I13_21:52:00_2_107_5__C4___,22:16:00,22:16:00,par_5_51,6
5_I12-5_I12_18:45:00_1_86_5__C4___,19:02:00,19:02:00,par_5_93,5
5_I12-5_I12_10:06:00_1_35_5__C4___,11:01:00,11:01:00,par_5_85,13
5_I13-5_I13_06:45:00_1_15_5__C4___,07:43:00,07:43:00,par_5_4,14
5_I11-5_I11_16:25:00_1_127_5__C4___,16:55:00,16:55:00,par_5_122,7
5_I11-5_I11_12:12:00_2_113_5__C4___,12:19:00,12:19:00,par_5_15,3
5_I13-5_I13_06:52:00_2_18_5__C4___,07:16:00,07:16:00,par_5_51,6
5_I13-5_I13_11:52:00_2_48_5__C4___,12:25:00,12:25:00,par_5_11,8
5_I12-5_I12_18:24:00_1_84_5__C4___,19:19:00,19:19:00,par_5_85,13
5_I11-5_I11_20:12:00_2_94_5__C4___,20:36:00,20:36:00,par_5_51,6
5_I12-5_I12_13:25:00_1_55_5__C4___,13:39:00,13:39:00,par_5_92,4
5_I11-5_I11_19:52:00_1_87_5__C4___,20:47:00,20:47:00,par_5_85,13
5_I13-5_I13_05:45:00_1_9_5__C4___,06:02:00,06:02:00,par_5_93,5
5_I11-5_I11_11:12:00_2_107_5__C4___,11:41:00,11:41:00,par_5_122,7
5_I13-5_I13_19:12:00_2_91_5__C4___,19:53:00,19:53:00,par_5_93,9
5_I12-5_I12_20:32:00_2_99_5__C4___,21:19:00,21:19:00,par_5_43,11
5_I12-5_I12_17:52:00_2_83_5__C4___,18:21:00,18:21:00,par_5_122,7
5_I13-5_I13_21:32:00_2_105_5__C4___,21:37:00,21:37:00,par_5_84,2
5_I11-5_I11_06:54:00_2_24_5__C4___,07:13:00,07:13:00,par_5_18,5
5_I11-5_I11_05:54:00_2_7_5__C4___,06:13:00,06:13:00,par_5_36,5
5_I12-5_I12_13:05:00_1_53_5__C4___,13:16:00,13:16:00,par_5_43,3
5_I13-5_I13_09:25:00_1_31_5__C4___,10:10:00,10:10:00,par_5_31,10
5_I11-5_I11_22:24:00_1_137_5__C4___,23:14:00,23:14:00,par_5_15,11
5_I12-5_I12_06:32:00_2_16_5__C4___,06:51:00,06:51:00,par_5_18,5
5_I13-5_I13_20:25:00_1_96_5__C4___,21:10:00,21:10:00,par_5_31,10
5_I11-5_I11_09:34:00_2_50_5__C4___,09:53:00,09:53:00,par_5_18,5
5_I11-5_I11_10:12:00_2_54_5__C4___,10:17:00,10:17:00,par_5_84,2
5_I13-5_I13_14:30:00_1_61_5__C4___,14:59:00,14:59:00,par_5_51,7
5_I11-5_I11_06:04:00_1_12_5__C4___,06:50:00,06:50:00,par_5_31,10
5_I11-5_I11_09:46:00_1_47_5__C4___,09:46:00,09:46:00,par_5_53,0
5_I13-5_I13_15:45:00_1_69_5__C4___,16:40:00,16:40:00,par_5_85,13
5_I11-5_I11_14:51:00_1_60_5__C4___,15:05:00,15:05:00,par_5_92,4
5_I12-5_I12_20:06:00_1_94_5__C4___,20:20:00,20:20:00,par_5_92,4
5_I12-5_I12_21:05:00_1_100_5__C4___,21:16:00,21:16:00,par_5_43,3
5_I12-5_I12_06:05:00_2_10_5__C4___,06:24:00,06:24:00,par_5_36,5
5_I13-5_I13_18:24:00_1_84_5__C4___,19:19:00,19:19:00,par_5_85,13
5_I13-5_I13_18:24:00_1_84_5__C4___,18:54:00,18:54:00,par_5_122,7
5_I11-5_I11_07:57:00_2_34_5__C4___,07:59:00,07:59:00,par_5_85,1
5_I13-5_I13_05:29:00_2_3_5__C4___,05:48:00,05:48:00,par_5_36,5
5_I11-5_I11_05:34:00_1_8_5__C4___,06:00:00,06:00:00,par_5_11,5
5_I12-5_I12_07:52:00_2_24_5__C4___,08:33:00,08:33:00,par_5_93,8
5_I13-5_I13_16:05:00_1_71_5__C4___,16:57:00,16:57:00,par_5_84,12
5_I11-5_I11_20:43:00_2_98_5__C4___,21:07:00,21:07:00,par_5_51,5
5_I11-5_I11_23:13:00_1_284_5__C4___,23:50:00,23:50:00,par_5_51,8
5_I13-5_I13_16:05:00_1_71_5__C4___,16:55:00,16:55:00,par_5_15,11
5_I11-5_I11_10:52:00_2_105_5__C4___,11:21:00,11:21:00,par_5_122,7
5_I11-5_I11_21:52:00_2_136_5__C4___,22:21:00,22:21:00,par_5_122,7
5_I11-5_I11_14:37:00_1_58_5__C4___,15:12:00,15:12:00,par_5_51,8
5_I12-5_I12_17:05:00_1_77_5__C4___,17:11:00,17:11:00,par_5_36,1
5_I13-5_I13_11:45:00_1_45_5__C4___,12:30:00,12:30:00,par_5_31,10
5_I12-5_I12_22:57:00_1_110_5__C4___,23:27:00,23:27:00,par_5_122,7
5_I13-5_I13_15:12:00_2_68_5__C4___,15:59:00,15:59:00,par_5_43,11
5_I11-5_I11_22:32:00_2_140_5__C4___,22:51:00,22:51:00,par_5_18,5
5_I12-5_I12_11:25:00_1_43_5__C4___,11:55:00,11:55:00,par_5_122,7
5_I12-5_I12_09:52:00_2_36_5__C4___,10:21:00,10:21:00,par_5_122,7
5_I11-5_I11_20:12:00_2_94_5__C4___,21:04:00,21:04:00,par_5_36,13
5_I13-5_I13_12:25:00_1_49_5__C4___,12:25:00,12:25:00,par_5_53,0
5_I11-5_I11_15:45:00_1_123_5__C4___,15:45:00,15:45:00,par_5_53,0
5_I12-5_I12_14:50:00_2_66_5__C4___,14:50:00,14:50:00,par_5_4,0
5_I11-5_I11_06:06:00_2_17_5__C4___,06:35:00,06:35:00,par_5_122,7
5_I13-5_I13_12:45:00_1_51_5__C4___,12:54:00,12:54:00,par_5_34,2
5_I12-5_I12_08:52:00_2_30_5__C4___,09:40:00,09:40:00,par_5_43,11
5_I13-5_I13_06:32:00_2_16_5__C4___,07:24:00,07:24:00,par_5_36,13
5_I11-5_I11_06:28:00_1_16_5__C4___,07:03:00,07:03:00,par_5_51,7
5_I13-5_I13_09:12:00_2_32_5__C4___,09:12:00,09:12:00,par_5_4,0
5_I11-5_I11_06:44:00_2_22_5__C4___,07:19:00,07:19:00,par_5_11,8
5_I13-5_I13_09:12:00_2_32_5__C4___,09:14:00,09:14:00,par_5_85,1
5_I13-5_I13_17:27:00_1_79_5__C4___,18:07:00,18:07:00,par_5_18,9
5_I12-5_I12_18:06:00_1_5_5__C4___,18:32:00,18:32:00,par_5_11,6
5_I13-5_I13_13:12:00_2_56_5__C4___,14:04:00,14:04:00,par_5_36,13
5_I12-5_I12_09:12:00_2_32_5__C4___,09:45:00,09:45:00,par_5_11,8
5_I12-5_I12_15:45:00_1_69_5__C4___,16:40:00,16:40:00,par_5_85,13
5_I11-5_I11_05:40:00_2_13_5__C4___,06:33:00,06:33:00,par_5_36,13
5_I12-5_I12_07:24:00_1_19_5__C4___,07:30:00,07:30:00,par_5_36,1
5_I13-5_I13_06:45:00_1_15_5__C4___,06:54:00,06:54:00,par_5_34,2
5_I11-5_I11_20:51:00_1_95_5__C4___,21:21:00,21:21:00,par_5_122,7
5_I12-5_I12_11:52:00_2_48_5__C4___,12:39:00,12:39:00,par_5_43,11
5_I12-5_I12_14:32:00_2_64_5__C4___,14:39:00,14:39:00,par_5_15,3
5_I13-5_I13_08:32:00_2_28_5__C4___,09:21:00,09:21:00,par_5_34,12
5_I12-5_I12_09:04:00_1_29_5__C4___,09:15:00,09:15:00,par_5_43,3
5_I11-5_I11_08:29:00_1_35_5__C4___,09:14:00,09:14:00,par_5_31,10
5_I11-5_I11_09:18:00_1_43_5__C4___,09:18:00,09:18:00,par_5_53,0
5_I11-5_I11_13:45:00_1_120_5__C4___,14:25:00,14:25:00,par_5_18,9
5_I12-5_I12_20:25:00_1_96_5__C4___,20:25:00,20:25:00,par_5_53,0
5_I12-5_I12_17:32:00_2_82_5__C4___,18:24:00,18:24:00,par_5_36,13
5_I12-5_I12_13:25:00_1_55_5__C4___,14:15:00,14:15:00,par_5_15,11
5_I13-5_I13_05:52:00_2_12_5__C4___,06:44:00,06:44:00,par_5_36,13
5_I11-5_I11_06:54:00_1_20_5__C4___,07:44:00,07:44:00,par_5_15,11
5_I12-5_I12_19:46:00_1_92_5__C4___,20:31:00,20:31:00,par_5_31,10
5_I13-5_I13_05:05:00_1_117_5__C4___,05:05:00,05:05:00,par_5_18,0
5_I12-5_I12_16:52:00_2_78_5__C4___,17:39:00,17:39:00,par_5_43,10
5_I13-5_I13_11:52:00_2_48_5__C4___,12:39:00,12:39:00,par_5_43,11
5_I13-5_I13_19:24:00_1_90_5__C4___,19:35:00,19:35:00,par_5_43,3
5_I12-5_I12_13:25:00_1_55_5__C4___,14:17:00,14:17:00,par_5_84,12
5_I13-5_I13_10:12:00_2_38_5__C4___,10:19:00,10:19:00,par_5_15,3
5_I11-5_I11_13:45:00_1_120_5__C4___,14:11:00,14:11:00,par_5_11,6
5_I12-5_I12_09:12:00_2_32_5__C4___,09:12:00,09:12:00,par_5_4,0
5_I12-5_I12_06:32:00_2_16_5__C4___,07:19:00,07:19:00,par_5_43,11
5_I12-5_I12_17:27:00_1_79_5__C4___,17:33:00,17:33:00,par_5_36,1
5_I11-5_I11_10:12:00_2_54_5__C4___,10:56:00,10:56:00,par_5_92,10
5_I12-5_I12_15:03:00_1_184_5__C4___,16:04:00,16:04:00,par_5_21,13
5_I13-5_I13_08:52:00_2_30_5__C4___,09:40:00,09:40:00,par_5_43,11
5_I13-5_I13_21:45:00_1_104_5__C4___,22:20:00,22:20:00,par_5_51,8
5_I12-5_I12_11:25:00_1_43_5__C4___,11:31:00,11:31:00,par_5_36,1
5_I11-5_I11_08:18:00_2_38_5__C4___,09:10:00,09:10:00,par_5_36,13
5_I13-5_I13_12:52:00_2_54_5__C4___,13:11:00,13:11:00,par_5_18,4
5_I11-5_I11_20:06:00_1_89_5__C4___,20:17:00,20:17:00,par_5_43,3
5_I12-5_I12_06:45:00_1_15_5__C4___,06:59:00,06:59:00,par_5_92,4
5_I12-5_I12_15:12:00_2_68_5__C4___,15:19:00,15:19:00,par_5_15,3
5_I12-5_I12_22:32:00_2_111_5__C4___,22:51:00,22:51:00,par_5_18,5
5_I12-5_I12_22:12:00_2_109_5__C4___,22:31:00,22:31:00,par_5_18,5
5_I12-5_I12_08:46:00_1_27_5__C4___,09:31:00,09:31:00,par_5_31,10
5_I12-5_I12_12:32:00_2_52_5__C4___,12:51:00,12:51:00,par_5_18,5
5_I13-5_I13_07:12:00_2_20_5__C4___,07:19:00,07:19:00,par_5_15,3
5_I12-5_I12_17:05:00_1_77_5__C4___,17:35:00,17:35:00,par_5_122,7
5_I12-5_I12_08:04:00_1_23_5__C4___,08:21:00,08:21:00,par_5_93,5
5_I11-5_I11_08:06:00_2_36_5__C4___,08:11:00,08:11:00,par_5_84,2
5_I12-5_I12_21:52:00_2_107_5__C4___,22:21:00,22:21:00,par_5_122,7
5_I12-5_I12_17:05:00_1_77_5__C4___,17:50:00,17:50:00,par_5_31,10
5_I11-5_I11_17:22:00_1_67_5__C4___,17:22:00,17:22:00,par_5_53,0
5_I12-5_I12_14:32:00_2_64_5__C4___,15:21:00,15:21:00,par_5_34,12
5_I12-5_I12_11:32:00_2_46_5__C4___,11:32:00,11:32:00,par_5_4,0
5_I11-5_I11_00:02:00_2_1_5__C4___,00:07:00,00:07:00,par_5_84,2
5_I12-5_I12_09:12:00_2_32_5__C4___,09:59:00,09:59:00,par_5_43,11
5_I12-5_I12_07:24:00_1_19_5__C4___,07:54:00,07:54:00,par_5_122,7
5_I11-5_I11_22:24:00_1_137_5__C4___,22:38:00,22:38:00,par_5_92,4
5_I12-5_I12_15:24:00_1_67_5__C4___,16:04:00,16:04:00,par_5_18,9
5_I13-5_I13_05:18:00_1_124_5__C4___,05:32:00,05:32:00,par_5_18,3
5_I13-5_I13_17:32:00_2_82_5__C4___,17:39:00,17:39:00,par_5_15,3
5_I11-5_I11_19:37:00_1_85_5__C4___,19:51:00,19:51:00,par_5_92,4
5_I13-5_I13_10:12:00_2_38_5__C4___,11:01:00,11:01:00,par_5_34,12
5_I12-5_I12_14:24:00_1_61_5__C4___,14:24:00,14:24:00,par_5_53,0
5_I11-5_I11_20:37:00_1_93_5__C4___,21:35:00,21:35:00,par_5_4,14
5_I11-5_I11_06:54:00_1_20_5__C4___,07:46:00,07:46:00,par_5_84,12
5_I12-5_I12_20:32:00_2_99_5__C4___,20:56:00,20:56:00,par_5_51,6
5_I12-5_I12_05:43:00_2_6_5__C4___,05:59:00,05:59:00,par_5_34,4
5_I12-5_I12_12:05:00_1_47_5__C4___,12:11:00,12:11:00,par_5_36,1
5_I13-5_I13_20:06:00_1_94_5__C4___,21:04:00,21:04:00,par_5_4,13
5_I11-5_I11_19:57:00_2_92_5__C4___,20:02:00,20:02:00,par_5_84,2
5_I11-5_I11_05:54:00_2_7_5__C4___,06:02:00,06:02:00,par_5_93,1
5_I12-5_I12_13:52:00_2_60_5__C4___,14:41:00,14:41:00,par_5_34,12
5_I12-5_I12_08:32:00_2_28_5__C4___,09:13:00,09:13:00,par_5_93,9
5_I13-5_I13_09:34:00_2_34_5__C4___,09:34:00,09:34:00,par_5_4,0
5_I13-5_I13_13:52:00_2_60_5__C4___,13:52:00,13:52:00,par_5_4,0
5_I12-5_I12_16:05:00_1_71_5__C4___,16:55:00,16:55:00,par_5_15,10
5_I13-5_I13_10:06:00_1_35_5__C4___,11:01:00,11:01:00,par_5_85,13
5_I11-5_I11_18:12:00_2_78_5__C4___,18:56:00,18:56:00,par_5_92,9
5_I13-5_I13_18:12:00_2_85_5__C4___,18:36:00,18:36:00,par_5_51,6
5_I13-5_I13_19:52:00_2_95_5__C4___,19:57:00,19:57:00,par_5_84,2
5_I12-5_I12_11:52:00_2_48_5__C4___,12:25:00,12:25:00,par_5_11,8
5_I11-5_I11_13:54:00_2_57_5__C4___,14:52:00,14:52:00,par_5_53,13
5_I11-5_I11_17:37:00_1_69_5__C4___,17:48:00,17:48:00,par_5_43,3
5_I11-5_I11_12:52:00_2_117_5__C4___,13:44:00,13:44:00,par_5_36,13
5_I12-5_I12_08:32:00_2_28_5__C4___,09:30:00,09:30:00,par_5_53,14
5_I13-5_I13_11:05:00_1_41_5__C4___,11:55:00,11:55:00,par_5_15,11
5_I13-5_I13_15:12:00_2_68_5__C4___,15:25:00,15:25:00,par_5_31,4
5_I13-5_I13_16:45:00_1_75_5__C4___,17:15:00,17:15:00,par_5_122,7
5_I12-5_I12_18:06:00_1_5_5__C4___,18:46:00,18:46:00,par_5_18,9
5_I13-5_I13_16:45:00_1_75_5__C4___,17:30:00,17:30:00,par_5_31,10
5_I12-5_I12_19:12:00_2_91_5__C4___,19:53:00,19:53:00,par_5_93,9
5_I11-5_I11_14:51:00_1_60_5__C4___,15:46:00,15:46:00,par_5_85,13
5_I12-5_I12_11:52:00_2_48_5__C4___,12:05:00,12:05:00,par_5_31,4
5_I12-5_I12_10:06:00_1_35_5__C4___,10:23:00,10:23:00,par_5_93,5
5_I11-5_I11_15:32:00_2_124_5__C4___,16:19:00,16:19:00,par_5_43,11
5_I11-5_I11_08:16:00_1_33_5__C4___,09:06:00,09:06:00,par_5_15,11
5_I13-5_I13_22:05:00_1_106_5__C4___,22:35:00,22:35:00,par_5_122,7
5_I11-5_I11_14:43:00_2_63_5__C4___,15:16:00,15:16:00,par_5_11,8
5_I12-5_I12_22:57:00_1_110_5__C4___,23:03:00,23:03:00,par_5_36,1
5_I13-5_I13_22:24:00_1_108_5__C4___,23:22:00,23:22:00,par_5_4,13
5_I12-5_I12_13:12:00_2_56_5__C4___,13:31:00,13:31:00,par_5_18,5
5_I11-5_I11_15:06:00_1_62_5__C4___,15:06:00,15:06:00,par_5_53,0
5_I11-5_I11_18:50:00_1_79_5__C4___,19:25:00,19:25:00,par_5_51,8
5_I11-5_I11_21:12:00_2_100_5__C4___,21:12:00,21:12:00,par_5_4,0
5_I12-5_I12_23:52:00_1_114_5__C4___,24:18:00,24:18:00,par_5_11,6
5_I11-5_I11_14:12:00_2_59_5__C4___,15:10:00,15:10:00,par_5_53,14
5_I13-5_I13_15:12:00_2_68_5__C4___,15:45:00,15:45:00,par_5_11,8
5_I11-5_I11_19:22:00_1_83_5__C4___,19:36:00,19:36:00,par_5_92,4
5_I13-5_I13_22:05:00_1_106_5__C4___,22:50:00,22:50:00,par_5_31,10
5_I13-5_I13_15:12:00_2_68_5__C4___,15:14:00,15:14:00,par_5_85,1
5_I11-5_I11_08:04:00_1_31_5__C4___,08:49:00,08:49:00,par_5_31,10
5_I13-5_I13_08:52:00_2_30_5__C4___,09:05:00,09:05:00,par_5_31,4
5_I11-5_I11_16:12:00_2_128_5__C4___,16:59:00,16:59:00,par_5_43,11
5_I12-5_I12_10:14:00_2_38_5__C4___,11:10:00,11:10:00,par_5_53,13
5_I12-5_I12_17:32:00_2_82_5__C4___,18:19:00,18:19:00,par_5_43,11
5_I12-5_I12_08:32:00_2_28_5__C4___,08:39:00,08:39:00,par_5_15,3
5_I12-5_I12_05:45:00_1_9_5__C4___,05:51:00,05:51:00,par_5_36,1
5_I11-5_I11_16:32:00_2_130_5__C4___,16:39:00,16:39:00,par_5_15,3
5_I11-5_I11_15:12:00_2_65_5__C4___,15:41:00,15:41:00,par_5_122,7
5_I12-5_I12_06:45:00_1_15_5__C4___,07:35:00,07:35:00,par_5_15,11
5_I13-5_I13_13:52:00_2_60_5__C4___,14:50:00,14:50:00,par_5_53,14
5_I12-5_I12_18:24:00_1_84_5__C4___,18:30:00,18:30:00,par_5_36,1
5_I11-5_I11_19:57:00_2_92_5__C4___,20:41:00,20:41:00,par_5_92,10
5_I12-5_I12_06:05:00_2_10_5__C4___,06:19:00,06:19:00,par_5_43,3
5_I12-5_I12_15:24:00_1_67_5__C4___,16:16:00,16:16:00,par_5_84,12
5_I11-5_I11_05:54:00_2_7_5__C4___,06:08:00,06:08:00,par_5_43,3
5_I12-5_I12_20:06:00_1_94_5__C4___,20:15:00,20:15:00,par_5_34,2
5_I11-5_I11_10:24:00_1_101_5__C4___,10:30:00,10:30:00,par_5_36,1
5_I13-5_I13_07:52:00_2_24_5__C4___,08:41:00,08:41:00,par_5_34,12
