COGNOM2,ANY_NAIXEMENT,SEXE,TOTAL
ARIÑO,2013,D,1
VELAZQUEZ,2013,D,1
PUNTEAS,2013,D,1
IRALA,2013,H,1
ALBINO,2013,H,1
CARRIZO,2013,H,1
SILVA,2013,H,1
RIERA,2013,D,1
VITERI,2013,H,1
MADIA,2013,H,1
CALLE,2013,H,1
QUINTERO,2013,H,1
ESTANY,2013,D,1
RULL,2013,H,1
VALVERDE,2013,D,1
APONTE,2013,D,1
PRUNES,2013,H,1
CAPILLA,2013,D,1
RAMONEDA,2013,D,1
PORTES,2013,D,1
UBEDA,2013,D,1
JUSTINIANO,2013,D,1
MESALLES,2013,H,1
ABELLAN,2013,D,1
MERCADO,2013,H,1
FRANCH,2013,H,1
MILAN,2013,H,1
RETUERTO,2013,D,1
COBO,2013,D,1
LEMUS,2013,D,1
BLASCO,2013,H,1
GUERRERO,2013,H,1
CAMUÑA,2013,H,1
BENITO,2013,H,1
GALVEZ,2013,D,1
TANGARA,2013,D,1
TARAZONA,2013,D,1
COLOMER,2013,H,1
LOSADA,2013,H,1
BULTA,2013,D,1
MAEQUEZ,2013,D,1
POSTIGO,2013,H,1
EGIDO,2013,H,1
CONTRERAS,2013,H,1
BERNALDEZ,2013,D,1
PUENTE,2013,H,1
ESTEBAN,2013,D,1
ARBOS,2013,H,1
RIO,2013,H,1
ARNAN,2013,D,1
CARVAJAL,2013,H,1
CACERES,2013,D,1
CERVERA,2013,D,1
VICENTE,2013,H,1
CAÑAS,2013,D,1
SURTEES,2013,H,1
GAONA,2013,H,1
PLANELL,2013,D,1
BERMAN,2013,H,1
SUCARRATS,2013,D,1
HARO,2013,D,1
ROSELLO,2013,H,1
TUA,2013,D,1
PRINCEP,2013,H,1
TEIXIDO,2013,D,1
BATTIKH,2013,H,1
MORA,2013,D,1
NIEVAS,2013,H,1
BALTAZAR,2013,H,1
PALLAS,2013,D,1
MESEGUER,2013,D,1
TAPIA,2013,H,1
ARNAU,2013,H,1
HARMAK,2013,D,1
NAHARRO,2013,D,1
AGUT,2013,H,1
ALAMINOS,2013,D,1
SUÑE,2013,H,1
MERIDA,2013,D,1
CARA,2013,H,1
UTKAN,2013,H,1
ALCALA,2013,D,1
LABORDA,2013,D,1
PONS,2013,H,1
SAIZ,2013,H,1
MUNDET,2013,D,1
LINKERT,2013,D,1
FERRAZ,2013,H,1
TAMAYO,2013,H,1
BRITO,2013,D,1
AGUILA,2013,H,1
APOLINARIO,2013,H,1
MEGIDO,2013,H,1
GUARNIZO,2013,H,1
LLACER,2013,D,1
CAUREL,2013,H,1
BOGHANBOU,2013,H,1
REINADO,2013,H,1
COMA,2013,D,1
CUEVAS,2013,H,1
CABRAL,2013,H,1
TORRELL,2013,H,1
LUQUE,2013,D,1
GUIRADO,2013,D,1
AGUAYO,2013,D,1
SIERRA,2013,H,1
PRECIADO,2013,H,1
BERGADA,2013,D,1
GUARNIZ,2013,H,1
DONSKOV,2013,H,1
ACOSTA,2013,D,1
FITO,2013,H,1
MANJON,2013,H,1
CHENG,2013,D,1
KUCZYNSKI,2013,H,1
NASCIMIENTO,2013,D,1
PORTERO,2013,H,1
VALERO,2013,H,1
TAPIAS,2013,H,1
GARAY,2013,D,1
FONT,2013,H,1
YAGUAL,2013,H,1
NOTARIO,2013,D,1
REAL,2013,D,1
TALEGON,2013,H,1
ORDOÑEZ,2013,H,1
LUNA,2013,H,1
PEIRUZA,2013,H,1
ESPADA,2013,D,1
MATHEUS,2013,H,1
PUIGDOMENECH,2013,D,1
HURTADO,2013,H,1
SABATE,2013,D,1
JOVE,2013,D,1
FONTECHA,2013,H,1
MIYAR,2013,H,1
TRULLAS,2013,D,1
OUALI ALAMI,2013,H,1
CARBO,2013,D,1
ALMANSA,2013,H,1
CLARKE,2013,H,1
BALAGUER,2013,D,1
SAN MIGUEL,2013,D,1
PADILLA,2013,D,1
UÑA,2013,H,1
GUTIERREZ,2013,D,1
QUINTANILLA,2013,D,1
BAUTISTA,2013,H,1
COLOM,2013,H,1
ALVES,2013,H,1
CASTRO,2013,D,1
ROSSELL,2013,H,1
QUESADA,2013,H,1
PUERTO,2013,H,1
GONZALVEZ,2013,D,1
CARICOL,2013,H,1
PICHARDO,2013,H,1
TARRATS,2013,D,1
MARTINEZ DE ORAA,2013,D,1
ESPARRAGOSA,2013,D,1
SERRAMITJANA,2013,H,1
FENOY,2013,H,1
RUBINAT,2013,D,1
MOLERO,2013,D,1
ESLAVA,2013,D,1
PONSA,2013,D,1
IZQUIERDO,2013,D,1
ORTIGOSA,2013,H,1
BARNES,2013,H,1
TALBI,2013,D,1
MARQUES,2013,D,1
SABIN,2013,H,1
MALDONADO,2013,D,1
CUARTERO,2013,D,1
VILLA,2013,H,1
ARCUSA,2013,H,1
GIMENO,2013,H,1
COMELLA,2013,D,1
MARCHANTE,2013,H,1
JULIA,2013,H,1
FERRIZ,2013,H,1
CUENCA,2013,H,1
AMADOR,2013,H,1
OVIEDO,2013,H,1
VILLAFAÑE,2013,H,1
SERRAT,2013,H,1
FARRERA,2013,D,1
REY,2013,H,1
LEPILOVA,2013,H,1
EZZAHRAOUI,2013,H,1
MAS,2013,D,1
GRANE,2013,H,1
PLANELLS,2013,H,1
NOGUERA,2013,H,1
ANDRES,2013,D,1
BRISA,2013,H,1
ORIACH,2013,H,1
CORREIA,2013,D,1
QUIÑONES,2013,D,1
BLAZQUEZ,2013,H,1
ZEGARRA,2013,D,1
DRAGHICI,2013,D,1
CENTELLES,2013,D,1
PISCOYA,2013,D,1
ALVARADO,2013,H,1
MELERO,2013,H,1
GIBERT,2013,D,1
RASTRERO,2013,D,1
PLA,2013,H,1
CORREA,2013,H,1
TENORIO,2013,D,1
RODENAS,2013,D,1
PIÑERO,2013,H,1
COHEN,2013,H,1
BRAIOTTA,2013,D,1
MESTANZA,2013,H,1
PORTILLO,2013,D,1
PLEGUEZUELOS,2013,D,1
BORDAS,2013,H,1
IZQUIERDO,2013,H,1
ALNERTO,2013,H,1
ALGABA,2013,D,1
DONAIRE,2013,H,1
MORILLA,2013,D,1
ARIAS,2013,H,1
YEPES,2013,H,1
ROSSELLO,2013,H,1
MERCHAN,2013,H,1
FONS,2013,H,1
DOVAL,2013,H,1
GARCES,2013,H,1
MONTIEL,2013,H,1
VILLALPANDO,2013,H,1
LEBE,2013,D,1
HERRANZ,2013,D,1
GOURO,2013,D,1
JORNET,2013,H,1
ALVARENGA,2013,H,1
GARCES,2013,D,1
CERDA,2013,D,1
PEGUERO,2013,H,1
HOYOS,2013,D,1
BESORA,2013,D,1
ZARATIEGUI,2013,D,1
CARRACEDO,2013,H,1
CHAVEZ,2013,D,1
TOLEDO,2013,H,1
CAÑERO,2013,H,1
SUÑE,2013,D,1
CATALAN,2013,D,1
NALI,2013,D,1
RUBERT,2013,H,1
FRANCES,2013,H,1
LEIVA,2013,D,1
MALONGA,2013,D,1
CUCARELLA,2013,D,1
CAMARGO,2013,H,1
TORGUET,2013,D,1
OSPINA,2013,D,1
AMAYA,2013,H,1
SALTOR,2013,H,1
OUELDAMAR,2013,H,1
CABAÑERO,2013,D,1
URCIA,2013,D,1
GANCHOZO,2013,H,1
BONET,2013,H,1
SANTOS,2013,D,1
VACAS,2013,H,1
SANTAMARIA,2013,D,1
CUARESMA,2013,D,1
BUSTAMANTE,2013,D,1
BALSERA,2013,H,1
GUIDU,2013,H,1
BURGUETE,2013,H,1
GRAJALES,2013,H,1
JAEN,2013,H,1
CORELLA,2013,H,1
MINAYA,2013,D,1
RUBIO,2013,D,1
GASCON,2013,H,1
REQUENA,2013,H,1
CROITOR,2013,D,1
GALLART,2013,H,1
PARCERISAS,2013,H,1
SALMERON,2013,H,1
CANTANO,2013,D,1
OJEDA,2013,H,1
ANTOLI,2013,D,1
PELAYO,2013,D,1
BARRIL,2013,H,1
CARPINTERO,2013,D,1
ECHEPARES,2013,H,1
ARTIGAS,2013,H,1
ALNAJJAR,2013,D,1
CAMA,2013,H,1
SAAVEDRA,2013,H,1
CRESPILLO,2013,D,1
LAO,2013,H,1
SANTOS,2013,H,1
BLANCH,2013,H,1
ESCRIBANO,2013,H,1
GIMENEZ,2013,D,1
FERRAN,2013,D,1
MONTESO,2013,H,1
BAUCIS,2013,D,1
AZNAR,2013,H,1
LIRON,2013,H,1
ALVARADO,2013,D,1
MANRIQUE,2013,H,1
PISA,2013,H,1
GRAELL,2013,H,1
TALON,2013,D,1
VILLAR,2013,H,1
ALJARILLA,2013,D,1
MARCOS,2013,H,1
SALGUERO,2013,H,1
LINARES,2013,H,1
YUNISLEIKY,2013,H,1
JARA,2013,H,1
ARLANDEZ,2013,D,1
BAJI,2013,D,1
CHIVU,2013,D,1
BARRANTES,2013,D,1
DORADO,2013,H,1
TOBAJAS,2013,H,1
MONTIA,2013,H,1
GRANJA,2013,H,1
PINO,2013,D,1
ZAPATIER,2013,H,1
RIBAS,2013,D,1
YERROU,2013,H,1
PELLEGRINI,2013,H,1
LATORRE,2013,H,1
ROZO,2013,H,1
CAMPAL,2013,D,1
RABADAN,2013,D,1
LOAYZA,2013,H,1
BORONAT,2013,D,1
ALCARAZ,2013,D,1
LINUESA,2013,D,1
AMAYA,2013,D,1
PENACHO,2013,D,1
ADIB,2013,D,1
LIZ MILENA,2013,H,1
CAPARROS,2013,H,1
FORTUNY,2013,H,1
CALDENTEY,2013,D,1
BERTRANA,2013,H,1
PAULS,2013,D,1
CEDANO,2013,H,1
MOLLET,2013,H,1
TEZANOS,2013,H,1
DUQUE,2013,H,1
MONGE,2013,H,1
HIDALGO,2013,D,1
PALADINES,2013,H,1
SERRET,2013,H,1
RESURRECCION,2013,H,1
TAVELLI,2013,H,1
RUE,2013,D,1
SALLENT,2013,H,1
CRUZ,2013,H,1
HUACTER,2013,H,1
CARBAJO,2013,H,1
RICA,2013,H,1
EL YAAKOUBI,2013,D,1
ALIA,2013,H,1
VALENZUELA,2013,D,1
PRIOR,2013,H,1
CASCO,2013,D,1
GIBERT,2013,H,1
BERNAL,2013,H,1
ESPINOSA,2013,D,1
BARRERA,2013,H,1
ESCOBOSA,2013,D,1
CARREÑO,2013,D,1
OLIET,2013,D,1
CALDENTEY,2013,H,1
RUANO,2013,D,1
NAVAS,2013,H,1
SOCARRADES,2013,D,1
CABRERA,2013,D,1
DUARTE,2013,D,1
ANGUERA,2013,D,1
TOVAR,2013,D,1
BOVER,2013,H,1
VELASQUEZ,2013,H,1
MOUYAH,2013,H,1
OZUNA,2013,H,1
ALCAÑIZ,2013,D,1
OLLE,2013,D,1
ESCUDERO,2013,H,1
TOSET,2013,H,1
AGUIRRE,2013,D,1
BONET,2013,D,1
BONILLO,2013,H,1
BOTE,2013,D,1
YASMEEN,2013,D,1
ARGUETA,2013,D,1
SANTALLA,2013,D,1
MURIANA,2013,H,1
ARTAMONOVA,2013,D,1
CARRILLO,2013,H,1
ZAGO,2013,D,1
CALLETANO,2013,D,1
GATO,2013,H,1
CACERES,2013,H,1
LATORRE,2013,D,1
VELASQUEZ,2013,D,1
MIRA,2013,H,1
RUMBO,2013,H,1
ALLAM,2013,D,1
NIEVES,2013,H,1
FIGUERA,2013,D,1
ZORITA,2013,D,1
LLOBREGAT,2013,D,1
AYMAMI,2013,H,1
CASTELAO,2013,D,1
GOMBAU,2013,D,1
OLMO,2013,D,1
TABARES,2013,H,1
POSADA,2013,H,1
TAPIA,2013,D,1
VILALTA,2013,H,1
BASILIO,2013,H,1
SARRIA,2013,D,1
ARRIBAS,2013,H,1
DENIA,2013,H,1
EL HADDOUDI,2013,H,1
SOLANO,2013,D,1
BASSIM,2013,H,1
SAA,2013,D,1
PULIDO,2013,D,1
MANCILLA,2013,H,1
ASENSIO,2013,D,1
SANTANDER,2013,D,1
SERRA,2013,H,1
PORTELA,2013,D,1
CASARES,2013,D,1
ALBIOL,2013,D,1
VELEZ,2013,D,1
CASTILLA,2013,D,1
VIDAL,2013,H,1
MERCHAN,2013,D,1
LAGUNA,2013,H,1
COMPTE,2013,H,1
MARCET,2013,D,1
BAUTISTA,2013,D,1
LIMONTA,2013,H,1
BURGOS,2013,H,1
ARRAGAT,2013,H,1
TRENCHS,2013,H,1
JUAREZ,2013,D,1
TAZI,2013,D,1
BALLBE,2013,D,1
CANUDAS,2013,H,1
GAN,2013,D,1
HOOMKWAP,2013,H,1
MILLAN,2013,H,1
DEZA,2013,D,1
ONDO OYANA,2013,D,1
PUJOL,2013,H,1
TOMAS,2013,D,1
MANCHA,2013,H,1
EL KERZAZI,2013,H,1
SERDA,2013,H,1
OLIVARES,2013,H,1
OLIART,2013,H,1
LAVELA,2013,H,1
MEJIAS,2013,H,1
SOLVAS,2013,H,1
BALLBE,2013,H,1
CUNILL,2013,H,1
BESALDUCH,2013,H,1
SUAREZ,2013,D,1
BENAVIDEZ,2013,H,1
ABADIANO,2013,D,1
PEREZ BERMEJO,2013,H,1
AJOURAY,2013,H,1
HERNANDO,2013,D,1
PUBILL,2013,H,1
NOVELLON,2013,D,1
MOIX,2013,H,1
PERDOMO,2013,D,1
VILLAREAL,2013,D,1
OLANO,2013,H,1
ARAGONES,2013,H,1
CABAÑAS,2013,D,1
EXPOSITO,2013,D,1
GAONA,2013,D,1
CARREÑO,2013,H,1
FERANNDEZ,2013,H,1
OCHOA,2013,H,1
CAÑO,2013,H,1
STOICA,2013,H,1
BERMUDEZ,2013,H,1
ARCOS,2013,D,1
SANMARTIN,2013,H,1
MAYOR,2013,D,1
BERNIEL,2013,H,1
EGEA,2013,D,1
PEÑARROYA,2013,H,1
ANTUNES,2013,H,1
NACARINO,2013,D,1
JORBA,2013,H,1
ABIDA,2013,D,1
ACOSTA,2013,H,1
LLOBREGAT,2013,H,1
CHAVEZ,2013,H,1
MARTI,2013,D,1
CERVERA,2013,H,1
ACEDO,2013,D,1
IGNES,2013,D,1
DOMINGUEZ,2013,D,1
RUANO,2013,H,1
GULIN,2013,D,1
GULIN,2013,H,1
RIBERA,2013,H,1
PADILLA,2013,H,1
RACIONERO,2013,H,1
ALISTE,2013,H,1
MARTINS,2013,H,1
MARISCAL,2013,D,1
AMADO,2013,H,1
VALDERRAMA,2013,D,1
PAIVA,2013,H,1
BERRIOS,2013,H,1
VANCELLS,2013,D,1
BOIX,2013,H,1
FRANQUET,2013,H,1
GUIRADO,2013,H,1
GAYE,2013,D,1
DOYA,2013,D,1
LAVILA,2013,D,1
RAMOS,2013,H,1
CALVO,2013,H,1
BARROSO,2013,D,1
PEENNIG,2013,D,1
QUERA,2013,D,1
CRESPO,2013,D,1
CEBALLOS,2013,H,1
ALGUACIL,2013,H,1
VILCHES,2013,H,1
BIBIAN,2013,D,1
MIRANDA,2013,D,1
CERVELLO,2013,H,1
HERRUZO,2013,H,1
REINA,2013,D,1
PERMANYER,2013,H,1
PALACIOS,2013,H,1
BERNAL,2013,D,1
EL AOUJA,2013,D,1
FARO,2013,D,1
APARICIO,2013,H,1
PRADOS,2013,H,1
REY,2013,D,1
MOSQUERA,2013,H,1
DOBON,2013,H,1
QUIRANTES,2013,H,1
COLACIOS,2013,H,1
JURADO,2013,D,1
TRUJILLO,2013,D,1
VELA,2013,D,1
GRANJA,2013,D,1
AGUILERA,2013,D,1
CLARAMUNT,2013,D,1
GRAGEA,2013,D,1
POSTOLACHE,2013,H,1
CARNE,2013,H,1
ORIHUELA,2013,H,1
ANDRES,2013,H,1
PEÑATARO,2013,D,1
SOLANO,2013,H,1
PAGES,2013,H,1
MAÑAS,2013,D,1
BUADES,2013,D,1
JUNYENT,2013,D,1
CAMPOVERDE,2013,D,1
CHAER,2013,D,1
AQUINO,2013,H,1
CANAL,2013,D,1
GIMO,2013,D,1
VALDERRAMA,2013,H,1
QUIRANTE,2013,D,1
OLIVET,2013,H,1
OCAÑA,2013,D,1
TRULLAS,2013,H,1
MARINA,2013,D,1
ESLAVA,2013,H,1
CHAMORRO,2013,D,1
GATA,2013,D,1
PENA,2013,D,1
BATHAMI,2013,D,1
FERREIRO,2013,D,1
CARBO,2013,H,1
ANDREU,2013,H,1
BALSALOBRE,2013,D,1
CASTAÑO,2013,H,1
SALGADO,2013,H,1
GAVALDA,2013,H,1
BRUGGIA FREDDO,2013,H,1
MOHAMED,2013,H,1
PAVIA,2013,H,1
MAGAÑA,2013,H,1
ALIS,2013,H,1
TUDELA,2013,D,1
RAUL,2013,D,1
RUEDA,2013,D,1
RAIMUNDO,2013,H,1
CABRERIZO,2013,H,1
GUABA,2013,H,1
IBARRA,2013,D,1
FERRER,2013,H,1
MORGADO,2013,D,1
HURUBA,2013,H,1
REDON,2013,D,1
NUÑEZ,2013,H,1
CASANOVAS,2013,H,1
KHRRAZ,2013,D,1
EL MOSATI,2013,H,1
ALFARO,2013,D,1
GALINDO,2013,D,1
FABREGAT,2013,H,1
QUINQUER,2013,H,1
LEBRON,2013,D,1
FIZ,2013,D,1
VALLE,2013,D,1
MUYOR,2013,D,1
CHACON,2013,D,1
ESCOBAR,2013,D,1
CASASAYAS,2013,H,1
SACRISTAN,2013,H,1
GUADAYOL,2013,H,1
DONOSO,2013,D,1
LEMA,2013,H,1
ESCOLANO,2013,H,1
ROBLEDO,2013,H,1
ALMENDROS,2013,H,1
OSET,2013,D,1
DIENE,2013,H,1
SAAVEDRA,2013,D,1
RENGEL,2013,D,1
TORGUET,2013,H,1
ALBUIXECH,2013,H,1
MOREDA,2013,D,1
DA CONCEIÇAO,2013,D,1
NOS,2013,H,1
EIRIS,2013,H,1
COLORADO,2013,H,1
ROMERA,2013,H,1
SAEZ,2013,D,1
MARCO,2013,D,1
KUNDT,2013,H,1
QUEROL,2013,H,1
PIÑEIRO,2013,H,1
PURAS,2013,H,1
FUNES,2013,D,1
BORREGO,2013,H,1
GIRON,2013,D,1
EL ALLAM,2013,H,1
ACEITUNO,2013,D,1
MODOLELL,2013,D,1
DURAN,2013,H,1
MISAJEL,2013,H,1
RICART,2013,H,1
PALACIOS,2013,D,1
VILLALOBOS,2013,D,1
OSETE,2013,D,1
ALADID,2013,D,1
GUELL,2013,H,1
PAREJA,2013,D,1
EVANGELISTA,2013,H,1
LACAMBRA,2013,H,1
SASTRE,2013,D,1
RANGEL,2013,H,1
ROCA,2013,H,1
AHMAD,2013,D,1
PINZA,2013,D,1
SANFIZ,2013,H,1
BAYONA,2013,H,1
GARRIGOS,2013,H,1
PERIS,2013,H,1
HERRAIZ,2013,H,1
PINILLA,2013,D,1
LAGOSTENA,2013,D,1
COSTA,2013,H,1
SEFRIOUI,2013,D,1
FARRE,2013,D,1
BUSQUE,2013,H,1
ALINS,2013,H,1
LASTRES,2013,H,1
CERVELLO,2013,D,1
PEREIRA MONICA,2013,H,1
ONIEVA,2013,D,1
ESPRIU,2013,D,1
EL HARRAK,2013,D,1
PRATS,2013,D,1
BARDULET,2013,H,1
MILAN,2013,D,1
VERDUGO,2013,H,1
VILLALPANDO,2013,D,1
VALENZUELA,2013,H,1
LORENZO,2013,D,1
MANCINI,2013,H,1
AGUILAR,2013,D,1
VELAZQUEZ,2013,H,1
RENDON,2013,D,1
BARKATE,2013,H,1
ABALOS,2013,H,1
MALE,2013,H,1
GRAJERA,2013,H,1
CODINA,2013,D,1
FERRE,2013,H,1
MARTOS,2013,D,1
ARNERO,2013,D,1
CHAVES,2013,H,1
GALEOTE,2013,H,1
ALCALA,2013,H,1
CATALAN,2013,H,1
MATAMOROS,2013,D,1
TXASKO,2013,D,1
SABE,2013,H,1
AMEZIANE,2013,H,1
ALTEMIR,2013,H,1
CASTELAO,2013,H,1
CARDONA,2013,H,1
NAVASCUEZ,2013,D,1
BLANCO,2013,H,1
CIRUELOS,2013,D,1
BECARES,2013,D,1
ARTIGAS,2013,D,1
VANCELLS,2013,H,1
PUNTES,2013,H,1
CORTIJO,2013,D,1
VERDIELL,2013,H,1
CABELLO,2013,D,1
TREJO,2013,H,1
CHICHARRO,2013,D,1
DIOS,2013,D,1
GARRIDO,2013,H,1
EL GUEMOUNI,2013,D,1
POUYE,2013,D,1
ROSALES,2013,D,1
ALBINYANA,2013,H,1
FONOLLOSA,2013,H,1
PILO,2013,H,1
PADILLO,2013,H,1
VILLACIS,2013,H,1
VEGA,2013,H,1
ALABERN,2013,H,1
BARTKOVSKAYA,2013,D,1
GUZMAN,2013,H,1
REUSCHENBACH,2013,D,1
CORDOBA,2013,D,1
FRAILE,2013,D,1
GABARRO,2013,H,1
CANTERO,2013,D,1
MECA,2013,H,1
ALJAMA,2013,D,1
VIARHEICHYK,2013,H,1
BARCO,2013,H,1
HERNANDO,2013,H,1
FIGA,2013,H,1
JARAMILLO,2013,H,1
RIVAS,2013,H,1
JURADO,2013,H,1
CAMPOS,2013,D,1
INIESTA,2013,D,1
MORODO,2013,D,1
CREHUET,2013,H,1
TORRAS,2013,D,1
GALTER,2013,H,1
CASALS,2013,D,1
PASTOR,2013,D,1
GIRONA,2013,H,1
BRUJAS,2013,D,1
SEGOVIA,2013,D,1
PUIGBO,2013,D,1
PORRAS,2013,H,1
BARRIENTOS,2013,D,1
PEREMATEU,2013,H,1
BRANZUELA,2013,H,1
PEREGRINO,2013,D,1
TEJEDOR,2013,H,1
PONTIGO,2013,H,1
CHESA,2013,D,1
OPREA,2013,H,1
DARWICH,2013,D,1
UROZ,2013,H,1
ARACIL,2013,H,1
SANDEZ,2013,D,1
GIRALDO,2013,D,1
POLO,2013,D,1
CHASCO,2013,H,1
OUAKILI,2013,D,1
FARGAS,2013,D,1
ASAKIOU,2013,D,1
CARO,2013,D,1
LLUCH,2013,H,1
CREUS,2013,H,1
SENDIN,2013,D,1
BUSQUETS,2013,H,1
ESCOBAR,2013,H,1
VARGAS,2013,H,1
CARRION,2013,D,1
COSANO,2013,H,1
TAGHI,2013,H,1
MOYANO,2013,H,1
SOLSONA,2013,H,1
TALAMAS,2013,D,1
CASADEMUNT,2013,D,1
SOLVAS,2013,D,1
LARROSA,2013,H,1
TREPAT,2013,D,1
MEDINA,2013,D,1
ECHEPARES,2013,D,1
CHECA,2013,H,1
CABEZAS,2013,H,1
MONTAÑO,2013,H,1
MONTOYA,2013,H,1
PAREDES,2013,D,1
ALBA,2013,D,1
RABELO,2013,D,1
DAVI,2013,D,1
ANGULO,2013,H,1
HATERO,2013,H,1
HATERO,2013,D,1
TUBAU,2013,D,1
PLATA,2013,D,1
ZARATE,2013,D,1
CALONGE,2013,H,1
TAHIRI,2013,D,1
MONFORT,2013,D,1
CASTO,2013,H,1
AOULAD CHEIKH,2013,H,1
PRIETO,2013,D,1
IGLESIAS,2013,D,1
OLIVARES,2013,D,1
CUYAS,2013,H,1
VALERIO,2013,H,1
SANZ,2013,H,1
URQUIJO,2013,H,1
PATRON,2013,D,1
RODOREDA,2013,D,1
MORER,2013,H,1
RUBIRALTA,2013,H,1
IBORRA,2013,H,1
NOFUENTES,2013,D,1
LLONGUERAS,2013,D,1
REBOLLO,2013,D,1
AMATE,2013,H,1
GEFFARD,2013,H,1
PEÑAFIEL,2013,D,1
NAVAS,2013,D,1
HUERTAS,2013,D,1
FABREGUES BOIXAR,2013,D,1
GENOROSO,2013,D,1
ROLDAN,2013,H,1
BALLET,2013,D,1
CAMPOS,2013,H,1
SUÑER,2013,D,1
RESTOY,2013,D,1
VERGARA,2013,H,1
CAMARA,2013,H,1
VILLAMAR,2013,D,1
ZUNIGA,2013,D,1
CARRILLO,2013,D,1
CATENA,2013,H,1
DALMASES,2013,D,1
ORELLANA,2013,H,1
CHABOU,2013,H,1
MOLDOVAN,2013,H,1
ROBERT,2013,D,1
CORUÑA,2013,H,1
DA GLORIA,2013,H,1
MOIX,2013,D,1
URBANO,2013,H,1
VEGA,2013,D,1
QUINTEROS,2013,H,1
PAZOS,2013,D,1
ROBLES,2013,D,1
POLANCO,2013,H,1
TREREF,2013,D,1
BERENGUER,2013,H,1
GODOY,2013,H,1
VILORIA,2013,H,1
OLIVA,2013,D,1
DORA,2013,D,1
PUBILL,2013,D,1
ROSA,2013,D,1
ZAGUIRRE,2013,D,1
YANEZ,2013,H,1
BASEGAÑA,2013,D,1
SEVILLANO,2013,D,1
SERRA,2013,D,1
TKHISSI,2013,D,1
SEISDEDOS,2013,H,1
SORIA,2013,D,1
CEBALLOS,2013,D,1
FOLGUERA,2013,H,1
ARJONA,2013,D,1
BERROHOU,2013,H,1
MARQUEZ,2013,H,1
ROUAZ,2013,H,1
LLOP,2013,D,1
REDONDO,2013,H,1
FABA,2013,D,1
VEGUERIA,2013,H,1
OJADOS,2013,H,1
NECULAI,2013,D,1
BECERRA,2013,H,1
GAVILAN,2013,H,1
VILLEDA,2013,D,1
CASAS,2013,H,1
FERRAU,2013,D,1
TOLSTIK,2013,H,1
VALLVE,2013,D,1
EGEA,2013,H,1
MONTOYA,2013,D,1
GUEYE,2013,D,1
SORIANO,2013,H,1
JUAN,2013,D,1
LANZA,2013,D,1
VILLACRES,2013,D,1
BENAIGES,2013,H,1
PALMERO,2013,H,1
UBACH,2013,H,1
CAMPODARBE,2013,H,1
CALSINA,2013,H,1
PLOTNIKOV,2013,H,1
RIO,2013,D,1
CIRERA,2013,D,1
BERNABE,2013,H,1
SALAZAR,2013,D,1
PASTOR,2013,H,1
NIETO,2013,D,1
EL YESFI,2013,D,1
MARTINEZ,2012,H,34
GARCIA,2012,H,33
MARTINEZ,2012,D,27
RODRIGUEZ,2012,D,24
PEREZ,2012,H,22
GONZALEZ,2012,D,22
SANCHEZ,2012,H,21
GOMEZ,2012,H,20
LOPEZ,2012,D,20
PEREZ,2012,D,20
FERNANDEZ,2012,D,20
LOPEZ,2012,H,19
FERNANDEZ,2012,H,19
GARCIA,2012,D,19
SANCHEZ,2012,D,17
RODRIGUEZ,2012,H,16
JIMENEZ,2012,H,14
GONZALEZ,2012,H,12
DIAZ,2012,H,11
HERNANDEZ,2012,D,10
RAMIREZ,2012,H,9
TORRES,2012,H,9
RUIZ,2012,D,9
GOMEZ,2012,D,9
SERRANO,2012,D,8
HERNANDEZ,2012,H,7
MARTIN,2012,H,7
RUIZ,2012,H,7
MORENO,2012,D,7
GIMENEZ,2012,D,7
ROMERO,2012,D,7
NAVARRO,2012,H,7
MORENO,2012,H,6
EXPOSITO,2012,D,6
MUÑOZ,2012,D,6
DIAZ,2012,D,6
RAMIREZ,2012,D,5
MENDEZ,2012,D,5
NAVARRO,2012,D,5
MARIN,2012,H,5
GUTIERREZ,2012,H,5
ROMERO,2012,H,5
SALAZAR,2012,H,5
CASTRO,2012,D,5
GUTIERREZ,2012,D,5
MUÑOZ,2012,H,5
SEGURA,2012,D,5
MARTIN,2012,D,5
MEDINA,2012,H,5
JIMENEZ,2012,D,4
LARA,2012,D,4
MORALES,2012,H,4
ALONSO,2012,H,4
MOLINA,2012,D,4
SOLA,2012,D,4
ALVAREZ,2012,H,4
FERRER,2012,D,4
SALVADOR,2012,H,4
GALLARDO,2012,D,4
NUÑEZ,2012,D,4
GIL,2012,H,4
PEÑA,2012,H,4
MORALES,2012,D,4
ARANDA,2012,H,4
ROLDAN,2012,H,3
CRUZ,2012,D,3
HIDALGO,2012,H,3
FERRER,2012,H,3
MOLINA,2012,H,3
ROJAS,2012,D,3
CUADRADO,2012,H,3
CONTRERAS,2012,H,3
ALVARADO,2012,D,3
ORTEGA,2012,H,3
POLO,2012,D,3
PASCUAL,2012,D,3
VIDAL,2012,H,3
SERRANO,2012,H,3
TORRES,2012,D,3
IBAÑEZ,2012,H,3
CALVO,2012,H,3
AGUILA,2012,H,3
LEON,2012,D,3
CORTES,2012,D,3
ROYO,2012,H,3
CARRASCO,2012,D,3
REQUENA,2012,H,3
CASAS,2012,H,3
CABRERA,2012,D,3
IBORRA,2012,H,3
DELGADO,2012,D,3
RAMOS,2012,D,3
DELGADO,2012,H,3
AGUILAR,2012,D,3
SOLER,2012,D,3
