COGNOM1,ANY_NAIXEMENT,SEXE,TOTAL
ARAGONESES,2005,D,1
MEDINA,2005,D,1
REINA,2005,H,1
BELGARTIT,2005,H,1
GONGORA,2005,D,1
CIRERA,2005,H,1
PARADELL,2005,D,1
ABILLAR,2005,D,1
CIRERA,2005,D,1
RIBERA,2005,H,1
AHIJADO,2005,H,1
LIGERO,2005,D,1
CARPIO,2005,D,1
EL KHAOUAT,2005,D,1
BARBERA,2005,D,1
RUEDA,2005,H,1
ATTAR,2005,H,1
CUESTA,2005,H,1
AL AMRANI,2005,H,1
EGEA,2005,H,1
EL GHAZOUANI,2005,D,1
CARNE,2005,H,1
BORREGO,2005,D,1
FRANCO,2005,D,1
KHADDOURI,2005,D,1
EL JRIFI,2005,H,1
CASAS,2005,D,1
MELICH,2005,D,1
PFENNIG,2005,D,1
MATINEZ,2005,D,1
RALFAS,2005,H,1
APARICIO,2005,D,1
TORIBIO,2005,H,1
LORENZO,2005,D,1
LAROUSSY,2005,H,1
TRIGUERO,2005,D,1
EL HADDIOUI,2005,D,1
VELA,2005,H,1
MAZA,2005,H,1
MORERA,2005,H,1
KRIMI,2005,D,1
MASEGOSA,2005,D,1
BERENGUEL,2005,D,1
LERONES,2005,H,1
SECH,2005,H,1
GUMA,2005,H,1
VILCHEZ,2005,H,1
MAYA,2005,H,1
GAMIZ,2005,D,1
BALLESTERO,2005,H,1
ESPERON,2005,D,1
AHMAD,2005,H,1
HARO,2005,H,1
BONASTRE,2005,H,1
KALEB,2005,H,1
EL BAKALI,2005,H,1
LONGUEIRA,2005,H,1
BRICEÑO,2005,D,1
DE LAS HERAS,2005,D,1
LLORDELLA,2005,D,1
EXPOSITO,2005,D,1
BONJKIEMIZZ,2005,H,1
RIHI,2005,D,1
RIADO,2005,H,1
ZAKAN,2005,D,1
VICO,2005,D,1
SERRAT,2005,H,1
ROSALES,2005,H,1
EL WARDI,2005,D,1
SARABIA,2005,H,1
SAN SEGUNDO,2005,H,1
MARZA,2005,H,1
JOYANES,2005,D,1
REDDAD,2005,H,1
EL MFEDLI,2005,H,1
VERDEZOTO,2005,H,1
ROMEU,2005,H,1
PORTERO,2005,D,1
MITE,2005,D,1
MUNILL,2005,D,1
PALLEJA,2005,H,1
BERRIM,2005,H,1
ZARZA,2005,D,1
GRANE,2005,D,1
EL OUAHRANI,2005,D,1
EL ABDELLAOUI,2005,D,1
VAL,2005,H,1
BELKHIR,2005,H,1
AMIZIAN,2005,D,1
AMIGO,2005,D,1
CINTOLESI,2005,D,1
CANET,2005,D,1
NOVELLON,2005,H,1
KHNOUSSA,2005,H,1
YANEZ,2005,H,1
LLADO,2005,D,1
ESTELLER,2005,H,1
ZITAM,2005,D,1
PELLICER,2005,D,1
DIONIS,2005,D,1
MORTE,2005,D,1
MOHSSINE,2005,D,1
TRIVIÑO,2005,H,1
FAJARDO,2005,H,1
SATOUT,2005,H,1
COMPANY,2005,D,1
ROGER,2005,H,1
GUERRERO,2005,D,1
ZAIKAR,2005,H,1
JALLUN,2005,H,1
PALOMA,2005,D,1
RUBIA,2005,D,1
ESLAVA,2005,H,1
BATET,2005,D,1
CHAHAIBI,2005,H,1
HITA,2005,H,1
MAQUEDA,2005,H,1
ALCOBERRO,2005,H,1
LAALAITI,2005,H,1
SALMERON,2005,H,1
FANNICH,2005,H,1
BUENDIA,2005,D,1
SUÑE,2005,H,1
DOBLAS,2005,H,1
GAMEZ,2005,D,1
LAHLILI,2005,D,1
TRIGUEROS,2005,H,1
REDONDO,2005,D,1
CHBIKI,2005,D,1
DALMASES,2005,D,1
MUÑIZ,2005,D,1
YEPES,2005,H,1
VILLAMOR,2005,H,1
LATORRE,2005,D,1
MIGUEL,2005,H,1
KHADDARI,2005,D,1
ZAMZAMI,2005,H,1
ZAMORANO,2005,D,1
RUZ,2005,H,1
VALVERDE,2005,D,1
VELAZQUEZ,2005,H,1
SOCIAS,2005,H,1
CADALFACH,2005,H,1
OLGADO,2005,D,1
PARERA,2005,H,1
VEIGA,2005,H,1
PAREDES,2005,H,1
FORN,2005,H,1
PORTAÑA,2005,H,1
DEL RIO,2005,H,1
CASTELL,2005,H,1
ESTEVEZ,2005,H,1
RUSINES,2005,D,1
AMARO,2005,D,1
MOLINE,2005,D,1
SAMB,2005,D,1
BARBUDO,2005,H,1
EL YERIFI,2005,H,1
BAJO,2005,D,1
MAS,2005,D,1
BARRON,2005,H,1
LINDAO,2005,H,1
CARDOZO,2005,H,1
MONGE,2005,D,1
BERENGUERAS,2005,D,1
CARVAJAL,2005,H,1
ZOYO,2005,D,1
ARANZ,2005,D,1
MILAN,2005,H,1
MANCILLA,2005,D,1
MIGUELES,2005,D,1
SALVADO,2005,D,1
CUSIDO,2005,H,1
MESA,2005,H,1
MORROS,2005,D,1
SALALLASERA,2005,D,1
DAGHMAUMI,2005,H,1
INDIAS,2005,H,1
CHERKAOUI,2005,D,1
CHKAT,2005,D,1
HUGUET,2005,D,1
CREMADES,2005,D,1
LHALOUI,2005,D,1
SALVATIERRA,2005,H,1
COUSO,2005,D,1
NURI,2005,D,1
MINGUEZ,2005,H,1
BAUTISTA,2005,D,1
VILLARREAL,2005,H,1
MARTIL,2005,D,1
ROSAURA,2005,D,1
FERRON,2005,H,1
PORTA,2005,D,1
FALGUERA,2005,D,1
ZHOU,2005,D,1
CORRAL,2005,H,1
ARGÜESO,2005,H,1
CEBRIAN,2005,H,1
MILLAN,2005,D,1
COMINO,2005,D,1
LAHSKRI,2005,D,1
VILLA,2005,H,1
PIZARRO,2005,H,1
BAQUES,2005,D,1
REDONDO,2005,H,1
PINA,2005,D,1
WANG,2005,D,1
SIERRA,2005,D,1
PORTA,2005,H,1
ZAMUDIO,2005,H,1
MOLES,2005,D,1
EL GAOUIRAH,2005,D,1
LLOACANA,2005,D,1
MITE,2005,H,1
ARASANZ,2005,H,1
SÁNCHEZ,2005,H,1
CARPINTERO,2005,D,1
CHEIKH,2005,H,1
ENRIQUE,2005,H,1
HABLILI,2005,H,1
GINER,2005,H,1
DRISSI,2005,D,1
EL MOADDINE,2005,D,1
ANTONIO,2005,D,1
AIJON,2005,H,1
ARRANZ,2005,H,1
LECHUGA,2005,D,1
MEJIA,2005,D,1
NARVAEZ,2005,D,1
RUSIÑOL,2005,H,1
MATARIN,2005,H,1
SABATER,2005,H,1
PIQUERAS,2005,D,1
EL KAISSI,2005,D,1
BASAGAÑAS,2005,D,1
BADIA,2005,H,1
FERRE,2005,D,1
GUILLEN,2005,H,1
VITERI,2005,H,1
FREIJO,2005,H,1
ADAN,2005,H,1
MILIAN,2005,D,1
PERALVAREZ,2005,H,1
PRADO,2005,D,1
REZZOUK,2005,H,1
HOFKAMP,2005,D,1
ROMANOS,2005,H,1
DAHBI,2005,H,1
PIGUILLEM,2005,H,1
MEMBRILLA,2005,H,1
OLIVER,2005,H,1
BASEY,2005,H,1
BAGUA,2005,H,1
DAGOU,2005,D,1
GORDILLO,2005,D,1
ABARA,2005,D,1
PAREDES,2005,D,1
CEREZO,2005,D,1
DOYA,2005,D,1
GASCON,2005,D,1
PARROT,2005,D,1
RODADO,2005,H,1
MUNILL,2005,H,1
NDIAYE,2005,D,1
HINOJOSA,2005,H,1
AMORES,2005,D,1
HUERTAS,2005,H,1
CHECA,2005,D,1
ROUROU,2005,D,1
LAOUINE,2005,H,1
OLMEDO,2005,D,1
BENTHAMI,2005,D,1
BOLDE,2005,D,1
CONSTENLA,2005,D,1
BAIXERAS,2005,D,1
SANCLIMENS,2005,D,1
AZIRI,2005,H,1
NICOLAS,2005,H,1
PERDIGON,2005,D,1
MONSERRAT,2005,H,1
BRETONES,2005,H,1
AYALA,2005,H,1
BENLAHMAR,2005,D,1
CLAVER,2005,D,1
REIG,2005,D,1
GAVILAN,2005,H,1
ULLOA,2005,D,1
MURRAY,2005,D,1
CASTARNADO,2005,D,1
TRANI,2005,H,1
VASQUEZ,2005,D,1
GUERRA,2005,D,1
EL MORABITI,2005,D,1
JAEN,2005,D,1
BOUGHANEM,2005,H,1
SANFELIU,2005,D,1
BOURBAH,2005,D,1
MAGAÑA,2005,D,1
KRAÏMI,2005,H,1
SARAGURO,2005,D,1
NAVARRETE,2005,H,1
CADIAR,2005,H,1
ANGULO,2005,H,1
LACOR,2005,H,1
LAROUSSY,2005,D,1
BIGORDA,2005,D,1
MARQUES,2005,D,1
TAMARIT,2005,D,1
BELLMUNT,2005,H,1
AHLAL,2005,D,1
TAPIAS,2005,H,1
ACHAHBAR,2005,H,1
VALDIVIA,2005,H,1
CHAOS,2005,D,1
GABARRI,2005,D,1
DUQUE,2005,D,1
DOS ANJOS,2005,D,1
TARIFA,2005,H,1
JUSTICIA,2005,H,1
ZHANG,2005,D,1
JALES,2005,D,1
FOLCH,2005,H,1
MALDONADO,2005,H,1
BEN YAHYA,2005,H,1
URBANO,2005,D,1
RESINA,2005,D,1
CARRION,2005,H,1
CELA,2005,H,1
AFANTROUS,2005,D,1
BERBEGAL,2005,H,1
BLAS,2005,D,1
SOLÉ,2005,H,1
CANSADO,2005,H,1
KRAWCZYK,2005,D,1
SAIZ,2005,H,1
PERALTA,2005,D,1
BHIOUI,2005,D,1
IGLESIAS,2005,D,1
ABAGDAD,2005,H,1
JULIO,2005,D,1
VALHONDO,2005,D,1
FITO,2005,H,1
TORT,2005,H,1
BERNAD,2005,H,1
CARDENAS,2005,H,1
HEREDIA,2005,D,1
MARFIL,2005,D,1
MERCADO,2005,H,1
MADUEÑO,2005,D,1
MAÑAS,2005,D,1
CUEVAS,2005,H,1
VIÑETA,2005,D,1
CEBALLOS,2005,D,1
MULLOR,2005,D,1
VAGHI,2005,H,1
VERT,2005,D,1
TRILLO,2005,D,1
ANTONELL,2005,H,1
BARRIONUEVO,2005,H,1
LAPEÑA,2005,D,1
SANT,2005,D,1
JOFRESA,2005,D,1
RODENAS,2005,H,1
COBO,2005,D,1
AYMERICH,2005,D,1
CABALLERO,2005,D,1
MASIP,2005,D,1
ANDREU,2005,H,1
CAÑIZAR,2005,D,1
PORRAS,2005,H,1
BERNAUS,2005,D,1
ENNASSIRI,2005,H,1
EL HACHMI,2005,H,1
CUNILL,2005,H,1
CAMBRONERO,2005,H,1
MORINIGO,2005,D,1
BEN KAMLA,2005,D,1
BOADA,2005,H,1
CABEZA,2005,D,1
EL OUARRADI,2005,H,1
VIEDMA,2005,D,1
OUALI,2005,D,1
MESEGUER,2005,H,1
XIA,2005,H,1
ARCOS,2005,D,1
CAMPOT,2005,D,1
PEÑA,2005,D,1
ARNERO,2005,D,1
EL ASRI,2005,D,1
MONTALVO,2005,H,1
VILLEGAS,2005,H,1
ZYAMI,2005,D,1
BELLENZIER,2005,H,1
BENALCAZAR,2005,H,1
ESCOBAR,2005,H,1
ARANDA,2005,H,1
ACED,2005,H,1
COLÁS,2005,H,1
GALA,2005,H,1
VERGES,2005,H,1
CHEN,2005,H,1
CANAL,2005,D,1
ES-SAGGAD,2005,H,1
BENZIAN,2005,H,1
TEBAR,2005,H,1
PALMA,2005,D,1
BAQUERO,2005,D,1
PLANAS,2005,D,1
ESCARCENA,2005,H,1
RAICH,2005,H,1
CASELLAS,2005,H,1
AKASMI,2005,D,1
SPINA,2005,D,1
MARCILLA,2005,H,1
KARBOUS,2005,H,1
DONATE,2005,D,1
CHERGUI,2005,H,1
ALMARA,2005,H,1
PANCHON,2005,D,1
EL BOUZIDI,2005,D,1
OLIVARES,2005,D,1
LICES,2005,H,1
MOYA,2005,H,1
PÉREZ,2005,H,1
MACIA,2005,D,1
DIOP,2005,H,1
FELEZ,2005,D,1
ANTONIO,2005,H,1
RIMBAU,2005,D,1
GHONA,2005,D,1
BRIA,2005,H,1
BERENGUERA,2005,H,1
REGUEIRO,2005,D,1
MORCILLO,2005,D,1
MENA,2005,H,1
KLAGA,2005,H,1
SISÓ,2005,D,1
MERCADER,2005,D,1
KOMIRI,2005,D,1
GALEOTE,2005,D,1
EL JEBLI,2005,D,1
BALAGUER,2005,D,1
LEON,2005,D,1
AHAROUD,2005,H,1
CASBAS,2005,H,1
LAFTOUH,2005,D,1
LAAGUILI,2005,D,1
CHONTASI,2005,H,1
PINARGOTE,2005,D,1
BALBUENA,2005,D,1
TORRALBO,2005,H,1
SEGURA,2005,D,1
REINOSO,2005,D,1
ARMENGOL,2005,D,1
SERRED,2005,H,1
ERREYYAHY,2005,H,1
REY,2005,H,1
RABOSO,2005,H,1
OJEDA,2005,D,1
ALI MEHMOOD,2005,D,1
BASTIDAS,2005,H,1
TRIAS,2005,D,1
DI IONNO,2005,D,1
ZERHOUNI,2005,H,1
JORDAN,2005,H,1
GAETE,2005,D,1
SOLANS,2005,H,1
ANDRES,2005,H,1
FERRIOLS,2005,H,1
CISSE,2005,H,1
TADEO,2005,H,1
TBANDI,2005,H,1
MOLGOSA,2005,H,1
CEDENO,2005,H,1
CAÑAMERO,2005,H,1
LLORT,2005,D,1
RIVERA,2005,D,1
LIN,2005,H,1
CARVAJAL,2005,D,1
FITÓ,2005,H,1
WIC,2005,H,1
QIU,2005,H,1
GOMA,2005,H,1
PALACIO,2005,H,1
DOBLAS,2005,D,1
AL BERMIJO,2005,H,1
BELTRAN,2005,D,1
OUDDAHA,2005,H,1
BARBA,2005,H,1
TEJADA,2005,H,1
EL JOUTY,2005,H,1
ESPEJO,2005,H,1
EL GUEMRAWI,2005,H,1
BUENO,2005,H,1
BRETCHA,2005,H,1
GODES,2005,D,1
CUBERO,2005,D,1
YEDRA,2005,D,1
TENA,2005,D,1
ROSILLO,2005,H,1
SAEZ,2005,H,1
PAEZ,2005,D,1
TKHISSI,2005,H,1
CHATT,2005,H,1
SAFONT,2005,D,1
MARIN,2005,D,1
CORDERO,2005,H,1
DOLCET,2005,D,1
PANIAGUA,2005,H,1
BRETONES,2005,D,1
PARIS,2005,D,1
SOLORZANO,2005,H,1
HERRERO,2005,H,1
BALSEBRE,2005,H,1
VANCELLS,2005,H,1
DENGRA,2005,H,1
LAGUNA,2005,D,1
ROZAS,2005,H,1
DE LA ASUNCION,2005,H,1
FALL,2005,H,1
EL HASSOUNY,2005,H,1
PASTOR,2005,H,1
VICENTE,2005,H,1
CANALES,2005,H,1
SORONELLAS,2005,H,1
TORRAS,2005,H,1
OVIEDO,2005,H,1
SANS,2005,H,1
EL KHALLOUFI,2005,H,1
MITJAVILA,2005,D,1
FIGUERAS,2005,H,1
ADANEGBE,2005,H,1
MANZANARES,2005,H,1
GALLARDO,2005,H,1
TETOUANI,2005,D,1
FERRAN,2005,H,1
PEÑATARO,2005,D,1
GIOL,2005,H,1
BORRELL,2005,H,1
JARA,2005,H,1
PADILLA,2005,H,1
ZURDO,2005,D,1
DE LA ROSA,2005,D,1
KRIDID,2005,H,1
MIANG,2005,D,1
BEN AMAR,2005,H,1
ALCALDE,2005,H,1
YAN,2005,D,1
LOPEZ DE LA OSA,2005,D,1
GALINDO,2005,H,1
JOVER,2005,D,1
POLONIO,2005,D,1
KOLAKOWSKI,2005,H,1
COT,2005,D,1
HERVIAS,2005,H,1
MIRALLES,2005,D,1
MATALLANA,2005,D,1
SABORIT,2005,H,1
EL ABSI,2005,H,1
PAN,2005,D,1
LOMAS,2005,D,1
TRIPIANA,2005,H,1
EL MRINI,2005,H,1
ANTUNEZ,2005,H,1
LLOBET,2005,D,1
EL GOUAIRA,2005,H,1
EL HANNOUTI,2005,H,1
MONTULL,2005,D,1
PLOU,2005,H,1
TERCERO,2005,D,1
ALCARAZ,2005,H,1
FARAJ,2005,D,1
LINARES,2005,D,1
ALBERNIS,2005,H,1
OLIVON,2005,H,1
LOMRI,2005,D,1
IGWE,2005,H,1
FERRET,2005,H,1
MEJIA,2005,H,1
HERRERO,2005,D,1
GALVE,2005,D,1
ALBUJAR,2005,H,1
TORRIJOS,2005,D,1
CASTAÑO,2005,H,1
BERTRAN,2005,D,1
NOIZEUX,2005,H,1
SETÓ,2005,D,1
RAMON,2005,H,1
CASTELLS,2005,D,1
MAGDALENA,2005,H,1
YE,2005,H,1
LOBERA,2005,H,1
SELFA,2005,H,1
OLIART,2005,D,1
ZAMORA,2005,H,1
ESCOBAR,2005,D,1
OWA,2005,D,1
HERRERA,2005,D,1
CAPILLA,2005,H,1
OLEA,2005,D,1
MARCET,2005,H,1
ZAKIK,2005,D,1
ESTEBAN,2005,D,1
CERDAN,2005,D,1
RUIZ-BAZAN,2005,H,1
DELVALLE,2005,D,1
VIRUEZ,2005,H,1
EL MORABET,2005,D,1
ANSIO,2005,D,1
COMELLAS,2005,H,1
GRANADO,2005,D,1
CERDERA,2005,D,1
MORROS,2005,H,1
CONTRERAS,2005,H,1
ECHRIKI,2005,D,1
EL HAMRI,2005,H,1
DE RUEDA,2005,H,1
MARINELLO,2005,D,1
BACH,2005,D,1
EL LAOUY,2005,D,1
DE MIGUEL,2005,H,1
SALVANY,2005,D,1
GALI,2005,H,1
ALBÁS,2005,H,1
CLARES,2005,H,1
EL HJIOUEJ,2005,H,1
CLAVERIA,2005,D,1
JOVE,2005,D,1
CARRERAS,2005,D,1
GINESTA,2005,D,1
ZAHRANI,2005,H,1
ALSINA,2005,D,1
TEIJEIRA,2005,D,1
ANGELES,2005,D,1
ALBARRAN,2005,H,1
MUELA,2005,H,1
CRUCES,2005,D,1
GUIRADO,2005,H,1
EL KAMLA,2005,H,1
DAIH,2005,H,1
ESMERATS,2005,H,1
MENDEZ,2005,D,1
UROZ,2005,D,1
ROMO,2005,D,1
CALZADO,2005,H,1
ALMENDRAL,2005,H,1
ERREYES,2005,H,1
BUENO,2005,D,1
SANMIGUEL,2005,D,1
RADUA,2005,D,1
DIMITROV,2005,H,1
CLUSELLA,2005,D,1
MELERO,2005,D,1
SAAVEDRA,2005,D,1
BENITEZ,2005,D,1
SALIDO,2005,D,1
SOLER,2005,H,1
BLANCA,2005,H,1
CASTELLO,2005,D,1
TORRENTS,2005,H,1
AHANNOUK,2005,H,1
EL HAMMANI,2005,H,1
GARRIDO,2005,D,1
MICHAVILA,2005,H,1
CARRASCO,2005,H,1
MARSO,2005,D,1
CORRAL,2005,D,1
MORLIUS,2005,H,1
STALTARI,2005,D,1
MENUDO,2005,H,1
MO,2005,H,1
SANTACANA,2005,D,1
VILLANUEVA,2005,D,1
LI,2005,H,1
CONESA,2005,H,1
ALMECIJA,2005,H,1
MOUSSAOUI,2005,H,1
MELLA,2005,H,1
ROSON,2005,H,1
MALDONADO,2005,D,1
CASADO,2005,H,1
TOUZANI,2005,D,1
SEGARRA,2005,D,1
LLINAS,2005,H,1
SAMADI,2005,D,1
AMESCUA,2005,D,1
EL HOUARI,2005,H,1
NALI,2005,H,1
CANOVAS,2005,H,1
EL KANTAOUY,2005,D,1
SALGADO,2005,H,1
BAYO,2005,D,1
SOLÀ,2005,H,1
VAAMONDE,2005,H,1
EL BOLONI,2005,H,1
TARKISTI,2005,D,1
BRAVO,2005,H,1
RAFFO,2005,H,1
MACARRO,2005,D,1
SAGHIRI,2005,H,1
DOMENECH,2005,D,1
CANALEJO,2005,H,1
ZAEME,2005,D,1
AABICH,2005,H,1
COLOZA,2005,D,1
BANUS,2005,D,1
PALLEJA,2005,D,1
ZHUO,2005,H,1
ATIENZA,2005,H,1
RIPOLLES,2005,H,1
SAN ROMAN,2005,H,1
YOVANOVICH,2005,H,1
PEDRO,2005,H,1
COSTA,2005,H,1
EL JAAFARI,2005,H,1
MONFERRER,2005,D,1
PACHON,2005,D,1
BORRAS,2005,H,1
DE LOS SANTOS,2005,D,1
AÑAÑOS,2005,H,1
GRINE,2005,H,1
SALINA,2005,D,1
TAIR,2005,D,1
PRIEGO,2005,D,1
OLALLA,2005,D,1
ROPERO,2005,H,1
SANTIAGO,2005,D,1
FUENTES,2005,H,1
MARTORELL,2005,D,1
DAVI,2005,D,1
VILLANUA,2005,H,1
CAMPANO,2005,D,1
LAKHIAL,2005,H,1
MARCIPAR,2005,H,1
RAHHIOUI,2005,D,1
MACIAS,2005,H,1
CENTELLES,2005,H,1
DE PERNIA,2005,D,1
LIU,2005,D,1
TALAVERA,2005,D,1
DAOUNANI,2005,D,1
ZIYAT,2005,D,1
SANTOS,2005,D,1
HERZOG,2005,D,1
CARA,2005,D,1
PIEDRA,2005,H,1
AKHROUF,2005,D,1
DEL VALLE,2005,D,1
PALOMAR,2005,D,1
VALL,2005,D,1
RAHMOUNI,2005,H,1
GARROTE,2005,D,1
SOTERAS,2005,H,1
OLLER,2005,D,1
ZARZUELA,2005,D,1
EL BITAR,2005,H,1
SANZ,2005,D,1
ABOULAAZ,2005,D,1
FARRENY,2005,D,1
ALVES,2005,D,1
HUGUET,2005,H,1
MASANES,2005,D,1
IBAÑEZ,2005,H,1
ZARZUELO,2005,H,1
MELLADO,2005,H,1
EL HAIMRE,2005,D,1
SANDRO,2005,D,1
GAMITO,2005,H,1
MAQUEDA,2005,D,1
SOTERAS,2005,D,1
PALACIOS,2005,H,1
CHEVARRIA,2005,H,1
GARCIA-OBLEDO,2005,D,1
CARRASQUILLA,2005,D,1
HAIROUR,2005,D,1
LIEBANAS,2005,D,1
NFINAF,2005,D,1
ROSET,2005,H,1
VARGAS,2005,D,1
RAOUDI,2005,H,1
BRU,2005,D,1
HINOJOSA,2005,D,1
GESTI,2005,H,1
CHICA,2005,H,1
BOUSAID,2005,H,1
BEL,2005,H,1
TELLEZ,2005,H,1
FRISACH,2005,D,1
MAGDALENO,2005,H,1
BOUDHAN,2005,H,1
DOMINGUEZ,2005,H,1
CASCALES,2005,H,1
GUABA,2005,D,1
CAPOTE,2005,D,1
LUPIAÑEZ,2005,H,1
ESCUDERO,2005,H,1
MALAVE,2005,H,1
SIBARI,2005,D,1
SELLARES,2005,D,1
TACHRIFET,2005,H,1
CAMANYES,2005,D,1
CIMA,2005,H,1
RUBIO,2005,D,1
CHEN,2005,D,1
BEN GUEMRA,2005,H,1
BENITEZ,2005,H,1
ALCAIDE,2005,H,1
RIVAS,2005,D,1
GAJETE,2005,D,1
TARRIDA,2005,H,1
SOBRADO,2005,H,1
MBACKE,2005,D,1
GONZALEZ DE AGÜERO,2005,H,1
SERRADELL,2005,H,1
INFIESTA,2005,D,1
CORONEL,2005,H,1
ROSA,2005,H,1
SARRIA,2005,D,1
ELIZALDE,2005,D,1
DEL VALLE,2005,H,1
PINTEÑO,2005,D,1
VICEN,2005,D,1
AGUIRRE,2005,D,1
MIGUELES,2005,H,1
CHARIF,2005,D,1
SUAREZ,2005,H,1
MOLINERO,2005,D,1
FARRES,2005,H,1
MARCOS,2005,D,1
TEJEDOR,2005,D,1
PUENTE,2005,H,1
PRAT,2005,D,1
GORDUN,2005,D,1
SAEZ,2005,D,1
KHARCHOUCH,2005,H,1
MENOR,2005,H,1
EL KHADIRI,2005,H,1
YELAMOS,2005,D,1
BARRIENTOS,2005,D,1
CARRASQUER,2005,D,1
TAYBI,2005,H,1
LLUCIA,2005,H,1
ABELLAN,2005,H,1
CUESTAS,2005,H,1
BECERRA,2005,H,1
BELLO,2005,H,1
MAAJOUL,2005,D,1
TORRENS,2005,D,1
EL OUAZZANI,2005,H,1
MARISCAL,2005,D,1
EL HJIOUEJ,2005,D,1
MATEU,2005,D,1
BUISON,2005,D,1
MALET,2005,D,1
QUERA,2005,D,1
MURILLO,2005,D,1
TORREGLOSA,2005,D,1
VENTURA,2005,H,1
PERICAY,2005,H,1
PEDRAZA,2005,D,1
CARO,2005,H,1
AYYAD,2005,D,1
BACARDIT,2005,D,1
JUAREZ,2005,D,1
CHADDI,2005,H,1
LISCIOCH,2005,D,1
RUVIRA,2005,H,1
RUFIAN,2005,H,1
TOCON,2005,H,1
ARIAS,2005,H,1
ESPINOSA,2005,D,1
CAÑAS,2005,H,1
LAKAR,2005,D,1
COS,2005,H,1
JORDANO,2005,D,1
DAOUNANI,2005,H,1
FRANCH,2005,H,1
AIDOUN,2005,H,1
ACOSTA,2005,H,1
VALERO,2005,D,1
EL HAYARI,2005,H,1
DEL FRESNO,2005,D,1
LABYIOUI,2005,H,1
ASENSI,2005,H,1
CAZACU,2005,H,1
PACIOS,2005,H,1
SEGALAS,2005,H,1
VALLEJO,2005,H,1
ESTALLO,2005,D,1
MENDAÑO,2005,H,1
BERNABE,2005,D,1
FILGUEIRA,2005,D,1
DE ARQUER,2005,H,1
PEÑALVER,2005,D,1
ROCA,2005,D,1
CAPDEVILA,2005,D,1
LÓPEZ,2005,H,1
EL ABDI,2005,H,1
DUASO,2005,H,1
AZIZI,2005,H,1
EL GHAYAT,2005,D,1
SIMARRO,2005,H,1
DE HARO,2005,D,1
MATARIN,2005,D,1
TORROGLOSA,2005,D,1
MERINO,2005,D,1
ESPINET,2005,D,1
AVILA,2005,D,1
QUERO,2005,D,1
ELIZALDE,2005,H,1
GINER,2005,D,1
ABILLAR,2005,H,1
GORRES,2005,D,1
MAAKOUL,2005,H,1
MINA,2005,D,1
BONET,2005,D,1
SVERKO,2005,H,1
GUILLAMON,2005,H,1
CATENA,2005,D,1
LORITE,2005,H,1
OSUNA,2005,D,1
BLANQUEZ,2005,D,1
BURGOS,2005,D,1
KOURIA,2005,H,1
PALOMERA,2005,D,1
LOZANO,2005,D,1
GRANADOS,2005,D,1
KILANI,2005,H,1
INIESTA,2005,H,1
SALMERON,2005,D,1
PEREIRA,2005,H,1
BALDELLOU,2005,D,1
VILLALON,2005,H,1
MUSSONS,2005,D,1
SANLLEHI,2005,H,1
IGLESIAS,2005,H,1
ATIENZA,2005,D,1
SALVADOR,2005,H,1
SACRISTAN,2005,D,1
ARANDES,2005,H,1
LEAÑOS,2005,H,1
AOULAD EL FIKIHI,2005,D,1
GIBERT,2005,H,1
RKIOUAK,2005,D,1
RIVERO,2005,H,1
GRANDE,2005,D,1
IKECHHITEN,2005,H,1
ARRIBAS,2005,H,1
PRATA,2005,H,1
SBAI,2005,D,1
CABACAS,2005,D,1
ARDILES,2005,D,1
YZUEL,2005,H,1
BENJUMEA,2005,D,1
LUQUE,2005,H,1
ALCAIDE,2005,D,1
NUÑEZ,2005,H,1
PUJALS,2005,D,1
AMGHAR,2005,H,1
SALVO,2005,D,1
MARTI,2005,D,1
RABASA,2005,H,1
VEGA,2005,H,1
MIRANDA,2005,H,1
CAMINO,2005,D,1
ANTON,2005,H,1
YARROU,2005,H,1
COLLADO,2005,H,1
ROCAFULL,2005,D,1
KABAB,2005,D,1
EL ADEL,2005,D,1
PERARNAU,2005,D,1
LAGARDA,2005,H,1
ALBACETE,2005,D,1
LU,2005,D,1
CAPO,2005,D,1
PORTORREAL,2005,D,1
BEN LAHMAR,2005,D,1
ARPAL,2005,D,1
MORILLAS,2005,H,1
ARGILES,2005,H,1
MERINO,2005,H,1
RODA,2005,H,1
PERALTA,2005,H,1
MAGDALENO,2005,D,1
ARNAU,2005,D,1
SABATER,2005,D,1
ORELLANA,2005,D,1
CALVO,2005,H,1
GUAMAN,2005,H,1
POUS,2005,H,1
BARCELO,2005,H,1
LORA,2005,D,1
LIMONES,2005,D,1
PAREJA,2005,D,1
JUFRESA,2005,D,1
CEBOLLERO,2005,D,1
HOLGADO,2005,D,1
PRATS,2005,H,1
CASTILLEJO,2005,H,1
PAEZ,2005,H,1
SABBOUCH,2005,H,1
PAYA,2005,D,1
CARAVACA,2005,D,1
ROIG,2005,H,1
BENYESSEF,2005,D,1
AKHDIM,2005,D,1
LAYSECA,2005,D,1
VILLAR,2005,H,1
MENGUAL,2005,H,1
ALARCON,2005,H,1
BARRO,2005,H,1
LLOVERAS,2005,D,1
EL GAIAT,2005,H,1
PALON,2005,D,1
DEHAIRA,2005,H,1
HU,2005,H,1
RIDER,2005,D,1
MONTILLA,2005,D,1
CREUS,2005,H,1
CONSOLA,2005,D,1
OCAÑA,2005,D,1
HERZOG,2005,H,1
ABRIL,2005,D,1
