DATA_REFERENCIA,MUNICIPI_PROCE_DESTI,PROVINCIA_PROCE_DESTI,TIPUS_MOVIMENT,POBLACIO
2012,CASTELLAR DEL VALLÈS          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,48
2012,CASTELLBELL I EL VILAR        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,33
2012,CASTELLBISBAL                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,27
2012,CASTELLCIR                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,CASTELLDEFELS                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,37
2012,CASTELLGALÍ                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,CASTELLTERÇOL                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,CASTELLVÍ DE ROSANES          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,CERCS                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,CERDANYOLA DEL VALLÈS         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,91
2012,CERVELLÓ                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2012,COLLBATÓ                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,COLLSUSPINA                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,CORBERA DE LLOBREGAT          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,13
2012,CORNELLÀ DE LLOBREGAT         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,52
2012,CUBELLES                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,11
2012,EL BRUC                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,EL BRULL                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,EL MASNOU                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2012,EL PAPIOL                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2012,EL PLA DEL PENEDÈS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,EL PONT DE VILOMARA I ROCAFORT,BARCELONA,ALTA PER IMMIGRACIÓ           ,18
2012,EL PRAT DE LLOBREGAT          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,38
2012,ESPARREGUERA                  ,BARCELONA,ALTA PER IMMIGRACIÓ           ,14
2012,ESPLUGUES DE LLOBREGAT        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,28
2012,GAVÀ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,17
2012,GELIDA                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,GIRONELLA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,GRANOLLERS                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,28
2012,GUARDIOLA DE BERGUEDÀ         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,IGUALADA                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,15
2012,LA GARRIGA                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,LA LLAGOSTA                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,LA NOU DE BERGADÀ             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,LA PALMA DE CERVELLÓ          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,LA POBLA DE CLARAMUNT         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,LA POBLA DE LILLET            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2012,LA ROCA DEL VALLÈS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,LA TORRE DE CLARAMUNT         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2012,L AMETLLA DEL VALLÈS          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,LES FRANQUESES DEL VALLÈS     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,L ESTANY                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,L HOSPITALET DE LLOBREGAT     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,190
2012,LLIÇÀ D AMUNT                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2012,LLIÇÀ DE VALL                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,LLINARS DEL VALLÈS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,19
2012,MALGRAT DE MAR                ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2012,MANLLEU                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2012,MANRESA                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,116
2012,MARGANELL                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,MARTORELL                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,36
2012,MARTORELLES                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,MASQUEFA                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,MATADEPERA                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,160
2012,MATARÓ                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,44
2012,MEDIONA                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,MOIÀ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2012,MOLINS DE REI                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,9
2012,MOLLET DEL VALLÈS             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,46
2012,MONISTROL DE MONTSERRAT       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2012,MONTCADA I REIXAC             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,48
2012,MONTESQUIU                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,MONTGAT                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2012,MONTMELÓ                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,MONTORNES DEL VALLÈS          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,12
2012,MUNTANYOLA                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,MURA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,NAVARCLES                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2012,NAVÀS                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2012,ÒDENA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,OLÈRDOLA                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,OLESA DE MONTSERRAT           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,23
2012,PALAFOLLS                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2012,PALAU-SOLITÀ I PLEGAMANS      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2012,PALLEJÀ                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2012,PARETS DEL VALLÈS             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,9
2012,PIERA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,11
2012,PINEDA DE MAR                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,11
2012,POLINYÀ                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2012,PRATS DE LLUÇANÈS             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,PREMIÀ DE DALT                ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,PREMIÀ DE MAR                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,14
2012,PUIG-REIG                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,RAJADELL                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2012,RELLINARS                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,21
2012,RIPOLLET                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,62
2012,RODA DE TER                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,RUBÍ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,346
2012,RUBIÓ                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,RUPIT I PRUIT                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SABADELL                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,516
2012,SALDES                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SALLENT                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT ADRIÀ DE BESÒS           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,20
2012,SANT ANDREU DE LA BARCA       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,30
2012,SANT ANDREU DE LLAVANERES     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT BOI DE LLOBREGAT         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,51
2012,SANT CEBRIÀ DE VALLALTA       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANT CELONI                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,9
2012,SANT CLIMENT DE LLOBREGAT     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANT CUGAT DEL VALLÈS         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,141
2012,SANT ESTEVE DE PALAUTORDERA   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANT ESTEVE SESROVIRES        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2012,SANT FELIU DE CODINES         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANT FELIU DE LLOBREGAT       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,20
2012,SANT FELIU SASSERRA           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT FOST DE CAMPSENTELLES    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2012,SANT FRUITÓS DE BAGES         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANT JOAN DE VILATORRADA      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2012,SANT JOAN DESPÍ               ,BARCELONA,ALTA PER IMMIGRACIÓ           ,11
2012,SANT JUST DESVERN             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,SANT LLORENÇ SAVALL           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,9
2012,SANT MARTÍ DE CENTELLES       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT MARTÍ DE TOUS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT MARTÍ SARROCA            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT MARTÍ SESGUEIOLES        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT PERE DE RIBES            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2012,SANT PERE DE VILAMAJOR        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT POL DE MAR               ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANT QUIRZE DE BESORA         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT QUIRZE DEL VALLÈS        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,84
2012,SANT QUIRZE SAFAJA            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2012,SANT SADURNÍ D ANOIA          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2012,SANT SALVADOR DE GUARDIOLA    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANT VICENÇ DE CASTELLET      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,34
2012,SANT VICENÇ DELS HORTS        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,9
2012,SANTA COLOMA DE GRAMENET      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,102
2012,SANTA EUGÈNIA DE BERGA        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANTA EULÀLIA DE RONÇANA      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANTA MARGARIDA DE MONTBUI    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2012,SANTA MARGARIDA I ELS MONJOS  ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANTA MARIA DE PALAUTORDERA   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SANTA MARIA D OLÓ             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,SANTA PERPÈTUA DE MOGODA      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,27
2012,SANTA SUSANNA                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,SANTPEDOR                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2012,SENTMENAT                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,19
2012,SEVA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,SITGES                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,17
2012,SÚRIA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,TALAMANCA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2012,TAVERNOLES                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,TEIÀ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2012,TIANA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,TONA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,TORDERA                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2012,TORELLÓ                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,TORRELAVIT                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2012,TORRELLES DE FOIX             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2012,ULLASTRELL                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,22
2012,VACARISSES                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,148
2012,VALLBONA D ANOIA              ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,VALLIRANA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,16
2012,VALLROMANES                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,VIC                           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,21
2012,VILADECANS                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,35
2012,VILADECAVALLS                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,219
2012,VILAFRANCA DEL PENEDÈS        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,13
2012,VILANOVA I LA GELTRÚ          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,19
2012,VILASSAR DE DALT              ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,VILASSAR DE MAR               ,BARCELONA,ALTA PER IMMIGRACIÓ           ,11
2012,VILOBÍ DEL PENEDÈS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2012,ABRERA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2012,AIGUAFREDA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2012,ALELLA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2012,ARENYS DE MAR                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2012,ARENYS DE MUNT                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,ARGENTONA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,ARTÉS                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,AVINYÓ                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,BADALONA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,93
2012,BADIA DEL VALLÈS              ,BARCELONA,BAIXA PER EMIGRACIÓ           ,31
2012,BARBERÀ DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,46
2012,BARCELONA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,967
2012,BEGUES                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,BERGA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2012,BIGUES I RIELLS               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2012,CABRERA D ANOIA               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,CABRERA DE MAR                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2012,CABRILS                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2012,CALAF                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2012,CALDERS                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2012,CALDES DE MONTBUI             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2012,CALELLA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2012,CALLÚS                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,CANET DE MAR                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2012,CANOVELLES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2012,CÀNOVES I SAMALÚS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,CANYELLES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2012,CAPELLADES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,CARDEDEU                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,CARDONA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,CASTELLAR DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,74
2012,CASTELLBELL I EL VILAR        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,31
2012,CASTELLBISBAL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,15
2012,CASTELLDEFELS                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,30
2012,CASTELLET I LA GORNAL         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,CASTELLGALÍ                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2012,CASTELLNOU DE BAGES           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,CASTELLTERÇOL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2012,CERCS                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,CERDANYOLA DEL VALLÈS         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,65
2012,CERVELLÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2012,COLLBATÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2012,CORBERA DE LLOBREGAT          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,CORNELLÀ DE LLOBREGAT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,63
2012,CUBELLES                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2012,DOSRIUS                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,EL BRUC                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,EL MASNOU                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2012,EL PAPIOL                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2012,EL PONT DE VILOMARA I ROCAFORT,BARCELONA,BAIXA PER EMIGRACIÓ           ,13
2012,EL PRAT DE LLOBREGAT          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,31
2012,ELS HOSTALETS DE PIEROLA      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,ESPARREGUERA                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2012,ESPLUGUES DE LLOBREGAT        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,24
2012,"ESQUIROL, L                   ",BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,FONT-RUBÍ                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,GAVÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2012,GELIDA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2012,GIRONELLA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,GRANOLLERS                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,38
2012,GUALBA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,IGUALADA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,20
2012,LA GARRIGA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2012,LA LLAGOSTA                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2012,LA ROCA DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2012,LA TORRE DE CLARAMUNT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2012,L AMETLLA DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2012,LES FRANQUESES DEL VALLÈS     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,9
2012,L HOSPITALET DE LLOBREGAT     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,150
2012,LLIÇÀ D AMUNT                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2012,LLIÇÀ DE VALL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2012,LLINARS DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,17
2012,MANLLEU                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2012,MANRESA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,69
2012,MARTORELL                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,16
2012,MARTORELLES                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2012,MASQUEFA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2012,MATADEPERA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,229
2012,MATARÓ                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,34
2012,MEDIONA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,MOIÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2012,MOLINS DE REI                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2012,MOLLET DEL VALLÈS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,31
2012,MONISTROL DE MONTSERRAT       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2012,MONTCADA I REIXAC             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,31
2012,MONTGAT                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2012,MONTMELÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2012,MONTORNES DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
