DATA_REFERENCIA,DISTRICTE,EDAT,SEXE,POBLACIO
2013,DISTRICTE 2,11,Dona,86
2013,DISTRICTE 1,73,Dona,81
2013,DISTRICTE 4,99,Home,1
2017,DISTRICTE 1,56,Home,220
2014,DISTRICTE 6,45,Dona,284
2013,DISTRICTE 3,14,Home,158
2014,DISTRICTE 4,84,Home,75
2015,DISTRICTE 5,82,Dona,172
2014,DISTRICTE 6,57,Dona,207
2016,DISTRICTE 2,28,Home,142
2014,DISTRICTE 2,71,Home,60
2011,DISTRICTE 4,37,Home,390
2015,DISTRICTE 1,42,Home,305
2016,DISTRICTE 2,33,Dona,174
2015,DISTRICTE 3,83,Home,51
2013,DISTRICTE 3,19,Dona,160
2014,DISTRICTE 4,89,Dona,55
2011,DISTRICTE 4,42,Dona,300
2017,DISTRICTE 5,96,Dona,17
2015,DISTRICTE 4,46,Home,319
2011,DISTRICTE 2,45,Dona,123
2017,DISTRICTE 3,91,Home,12
2011,DISTRICTE 6,99,Home,1
2011,DISTRICTE 1,37,Dona,301
2016,DISTRICTE 1,67,Home,173
2016,DISTRICTE 6,7,Home,256
2016,DISTRICTE 5,27,Dona,254
2011,DISTRICTE 6,33,Dona,390
2013,DISTRICTE 5,62,Home,193
2016,DISTRICTE 3,26,Dona,179
2013,DISTRICTE 6,33,Dona,398
2017,DISTRICTE 3,43,Dona,284
2017,DISTRICTE 4,39,Home,372
2015,DISTRICTE 2,37,Dona,201
2014,DISTRICTE 4,1,Home,243
2017,DISTRICTE 2,97,Home,2
2015,DISTRICTE 3,88,Dona,69
2015,DISTRICTE 2,32,Home,185
2012,DISTRICTE 1,59,Dona,198
2017,DISTRICTE 5,8,Home,291
2017,DISTRICTE 6,21,Home,199
2014,DISTRICTE 2,23,Dona,126
2016,DISTRICTE 6,90,Home,16
2014,DISTRICTE 1,35,Dona,291
2016,DISTRICTE 6,95,Dona,14
2012,DISTRICTE 5,32,Dona,406
2017,DISTRICTE 4,27,Home,220
2012,DISTRICTE 6,73,Home,106
2011,DISTRICTE 3,75,Dona,129
2012,DISTRICTE 5,27,Home,277
2011,DISTRICTE 6,21,Dona,199
2016,DISTRICTE 6,71,Dona,188
2011,DISTRICTE 3,70,Home,103
2013,DISTRICTE 2,18,Home,121
2013,DISTRICTE 1,61,Dona,193
2015,DISTRICTE 6,90,Dona,45
2017,DISTRICTE 5,25,Dona,214
2012,DISTRICTE 3,20,Home,172
2014,DISTRICTE 5,79,Dona,172
2011,DISTRICTE 1,103,Home,1
2017,DISTRICTE 5,20,Home,216
2017,DISTRICTE 4,32,Dona,253
2017,DISTRICTE 6,2,Dona,213
2013,DISTRICTE 1,56,Home,201
2012,DISTRICTE 3,25,Dona,216
2011,DISTRICTE 4,49,Home,284
2011,DISTRICTE 2,52,Home,137
2012,DISTRICTE 4,4,Dona,258
2011,DISTRICTE 2,57,Dona,94
2012,DISTRICTE 2,2,Home,211
2011,DISTRICTE 5,88,Dona,74
2015,DISTRICTE 3,17,Dona,148
2011,DISTRICTE 5,53,Home,310
2016,DISTRICTE 4,43,Dona,379
2014,DISTRICTE 3,76,Dona,108
2013,DISTRICTE 2,94,Dona,6
2011,DISTRICTE 6,87,Home,27
2015,DISTRICTE 2,25,Dona,141
2017,DISTRICTE 2,85,Home,34
2016,DISTRICTE 5,34,Home,321
2013,DISTRICTE 2,89,Home,12
2015,DISTRICTE 4,34,Home,323
2016,DISTRICTE 6,0,Dona,231
2017,DISTRICTE 1,44,Home,290
2013,DISTRICTE 6,40,Home,371
2014,DISTRICTE 1,47,Dona,260
2012,DISTRICTE 3,96,Dona,7
2013,DISTRICTE 6,45,Dona,310
2011,DISTRICTE 1,25,Dona,212
2014,DISTRICTE 4,101,Dona,3
2017,DISTRICTE 6,14,Dona,199
2016,DISTRICTE 6,83,Dona,127
2013,DISTRICTE 4,33,Dona,336
2015,DISTRICTE 3,100,Dona,1
2011,DISTRICTE 5,5,Dona,237
2012,DISTRICTE 5,44,Dona,391
2017,DISTRICTE 6,9,Home,285
2016,DISTRICTE 2,16,Home,100
2015,DISTRICTE 6,2,Home,274
2016,DISTRICTE 2,21,Dona,110
2013,DISTRICTE 3,7,Dona,202
2016,DISTRICTE 5,39,Dona,439
2013,DISTRICTE 5,55,Dona,291
2015,DISTRICTE 1,68,Dona,175
2017,DISTRICTE 2,90,Dona,32
2015,DISTRICTE 6,7,Dona,252
2014,DISTRICTE 4,96,Home,3
2012,DISTRICTE 2,81,Dona,71
2016,DISTRICTE 3,38,Dona,313
2013,DISTRICTE 5,50,Home,320
2013,DISTRICTE 6,71,Dona,120
2017,DISTRICTE 3,5,Dona,219
2012,DISTRICTE 5,77,Dona,185
2015,DISTRICTE 4,18,Dona,177
2017,DISTRICTE 2,59,Home,96
2012,DISTRICTE 6,16,Dona,159
2012,DISTRICTE 2,19,Dona,117
2012,DISTRICTE 2,14,Home,103
2015,DISTRICTE 6,40,Home,421
2015,DISTRICTE 3,55,Dona,197
2012,DISTRICTE 1,21,Dona,157
2012,DISTRICTE 3,70,Dona,98
2013,DISTRICTE 5,17,Dona,186
2015,DISTRICTE 1,106,Dona,1
2015,DISTRICTE 6,45,Dona,305
2011,DISTRICTE 5,91,Home,18
2016,DISTRICTE 3,76,Dona,96
2014,DISTRICTE 1,73,Dona,152
2014,DISTRICTE 5,89,Home,39
2011,DISTRICTE 3,37,Dona,291
2014,DISTRICTE 6,95,Dona,10
2011,DISTRICTE 6,4,Home,275
2012,DISTRICTE 3,65,Home,117
2011,DISTRICTE 3,32,Home,390
2017,DISTRICTE 4,20,Dona,182
2013,DISTRICTE 1,23,Dona,165
2011,DISTRICTE 6,9,Dona,191
2016,DISTRICTE 1,69,Dona,183
2014,DISTRICTE 3,31,Dona,267
2014,DISTRICTE 3,26,Home,217
2013,DISTRICTE 1,18,Home,169
2011,DISTRICTE 2,64,Home,61
2011,DISTRICTE 4,87,Home,35
2011,DISTRICTE 5,43,Dona,382
2014,DISTRICTE 5,77,Home,137
2012,DISTRICTE 5,6,Dona,237
2017,DISTRICTE 3,41,Home,349
2014,DISTRICTE 2,21,Home,126
2011,DISTRICTE 3,44,Home,282
2015,DISTRICTE 4,101,Dona,2
2013,DISTRICTE 4,45,Dona,329
2014,DISTRICTE 4,51,Home,277
2017,DISTRICTE 2,47,Home,198
2016,DISTRICTE 5,46,Home,395
2012,DISTRICTE 4,25,Home,208
2017,DISTRICTE 6,59,Dona,250
2016,DISTRICTE 5,51,Dona,355
2015,DISTRICTE 1,23,Dona,167
2013,DISTRICTE 6,78,Home,79
2011,DISTRICTE 1,65,Home,140
2014,DISTRICTE 5,41,Dona,381
2012,DISTRICTE 6,28,Dona,320
2012,DISTRICTE 5,1,Home,280
2014,DISTRICTE 1,85,Dona,108
2011,DISTRICTE 5,79,Home,121
2011,DISTRICTE 1,70,Dona,153
2017,DISTRICTE 5,58,Home,272
2012,DISTRICTE 6,23,Home,243
2015,DISTRICTE 1,18,Home,181
2013,DISTRICTE 6,83,Dona,105
2016,DISTRICTE 2,78,Home,43
2013,DISTRICTE 5,100,Dona,2
2014,DISTRICTE 1,6,Home,228
2011,DISTRICTE 3,20,Home,182
2016,DISTRICTE 3,9,Home,203
2014,DISTRICTE 2,80,Dona,50
2016,DISTRICTE 4,5,Home,239
2013,DISTRICTE 5,74,Home,124
2017,DISTRICTE 4,77,Home,65
2014,DISTRICTE 4,6,Dona,249
2017,DISTRICTE 3,100,Dona,4
2016,DISTRICTE 1,93,Home,11
2015,DISTRICTE 2,44,Home,168
2017,DISTRICTE 2,52,Dona,123
2016,DISTRICTE 5,58,Home,299
2011,DISTRICTE 1,53,Home,221
2013,DISTRICTE 4,61,Home,167
2014,DISTRICTE 5,29,Dona,301
2014,DISTRICTE 6,28,Home,264
2013,DISTRICTE 2,56,Dona,82
2014,DISTRICTE 3,38,Home,375
2016,DISTRICTE 4,93,Dona,34
2015,DISTRICTE 4,6,Dona,233
2017,DISTRICTE 1,16,Dona,188
2012,DISTRICTE 1,78,Home,90
2012,DISTRICTE 4,54,Dona,231
2013,DISTRICTE 1,11,Dona,192
2016,DISTRICTE 4,88,Home,34
2011,DISTRICTE 2,7,Dona,94
2012,DISTRICTE 3,58,Dona,181
2011,DISTRICTE 3,25,Dona,207
2012,DISTRICTE 4,42,Dona,332
2016,DISTRICTE 1,57,Dona,251
2012,DISTRICTE 4,37,Home,421
2015,DISTRICTE 4,89,Dona,67
2015,DISTRICTE 3,71,Home,114
2017,DISTRICTE 1,99,Dona,7
2016,DISTRICTE 1,22,Home,190
2014,DISTRICTE 4,77,Dona,173
2014,DISTRICTE 5,65,Home,227
2015,DISTRICTE 5,89,Home,27
2013,DISTRICTE 3,26,Home,209
2015,DISTRICTE 1,35,Dona,271
2016,DISTRICTE 4,81,Dona,128
2017,DISTRICTE 1,94,Home,9
2012,DISTRICTE 6,35,Home,461
2017,DISTRICTE 5,1,Dona,217
2015,DISTRICTE 1,30,Home,206
2016,DISTRICTE 2,66,Home,69
2014,DISTRICTE 2,33,Home,261
2015,DISTRICTE 6,52,Home,294
2013,DISTRICTE 6,90,Home,16
2016,DISTRICTE 2,71,Dona,85
2017,DISTRICTE 3,88,Dona,53
2015,DISTRICTE 5,94,Dona,33
2014,DISTRICTE 2,68,Dona,76
2017,DISTRICTE 2,40,Dona,207
2015,DISTRICTE 4,84,Home,74
2012,DISTRICTE 2,31,Dona,226
2016,DISTRICTE 3,88,Dona,54
2017,DISTRICTE 3,53,Home,229
2011,DISTRICTE 4,30,Dona,320
2016,DISTRICTE 6,45,Home,368
2011,DISTRICTE 1,63,Dona,197
2011,DISTRICTE 4,11,Home,184
2015,DISTRICTE 1,68,Home,148
2011,DISTRICTE 3,70,Dona,121
2013,DISTRICTE 2,68,Dona,85
2011,DISTRICTE 4,16,Dona,147
2016,DISTRICTE 6,21,Home,208
2013,DISTRICTE 3,45,Dona,250
2013,DISTRICTE 1,11,Home,185
2016,DISTRICTE 6,26,Dona,193
2015,DISTRICTE 4,25,Dona,194
2015,DISTRICTE 2,94,Dona,10
2016,DISTRICTE 1,76,Dona,80
2014,DISTRICTE 3,38,Dona,278
2015,DISTRICTE 5,63,Home,231
2017,DISTRICTE 4,65,Home,166
2011,DISTRICTE 4,99,Dona,8
2016,DISTRICTE 1,41,Home,327
2015,DISTRICTE 3,14,Home,140
2012,DISTRICTE 4,9,Dona,221
2016,DISTRICTE 3,47,Home,252
2012,DISTRICTE 6,9,Dona,192
2013,DISTRICTE 1,16,Dona,166
2011,DISTRICTE 6,59,Dona,186
2013,DISTRICTE 5,36,Home,474
2012,DISTRICTE 6,4,Home,288
2016,DISTRICTE 2,97,Home,1
2013,DISTRICTE 6,2,Home,288
2012,DISTRICTE 3,58,Home,161
2013,DISTRICTE 2,63,Home,73
2014,DISTRICTE 2,14,Home,113
2014,DISTRICTE 1,9,Dona,214
2015,DISTRICTE 2,6,Home,182
2017,DISTRICTE 4,70,Dona,150
2017,DISTRICTE 6,40,Dona,407
2013,DISTRICTE 6,7,Dona,255
2012,DISTRICTE 3,63,Dona,175
2014,DISTRICTE 2,49,Dona,125
2015,DISTRICTE 3,31,Dona,252
2017,DISTRICTE 5,39,Dona,426
2012,DISTRICTE 3,51,Dona,198
2011,DISTRICTE 6,42,Home,315
2012,DISTRICTE 1,40,Home,311
2016,DISTRICTE 5,39,Home,457
2012,DISTRICTE 6,92,Dona,19
2014,DISTRICTE 1,92,Dona,46
2017,DISTRICTE 4,58,Dona,243
2014,DISTRICTE 5,70,Home,190
2011,DISTRICTE 6,47,Dona,274
2014,DISTRICTE 4,27,Home,213
2013,DISTRICTE 6,90,Dona,38
2016,DISTRICTE 2,85,Home,27
2011,DISTRICTE 4,94,Home,10
2016,DISTRICTE 2,90,Dona,35
2012,DISTRICTE 3,46,Home,261
2012,DISTRICTE 2,43,Dona,125
2015,DISTRICTE 3,26,Home,186
2014,DISTRICTE 4,32,Dona,330
2015,DISTRICTE 2,89,Home,15
2016,DISTRICTE 6,33,Home,283
2012,DISTRICTE 4,80,Dona,159
2012,DISTRICTE 5,39,Dona,377
2012,DISTRICTE 4,75,Home,120
2013,DISTRICTE 1,87,Dona,85
2016,DISTRICTE 6,38,Dona,372
2017,DISTRICTE 2,45,Dona,152
2015,DISTRICTE 6,52,Dona,294
2014,DISTRICTE 2,85,Home,22
2015,DISTRICTE 5,51,Home,311
2015,DISTRICTE 1,73,Dona,136
2017,DISTRICTE 2,40,Home,226
2015,DISTRICTE 4,37,Dona,404
2014,DISTRICTE 6,66,Home,167
2013,DISTRICTE 1,4,Dona,220
2013,DISTRICTE 5,24,Home,216
2016,DISTRICTE 3,64,Dona,172
2014,DISTRICTE 3,50,Dona,219
2014,DISTRICTE 6,78,Home,97
2015,DISTRICTE 1,11,Dona,201
2014,DISTRICTE 3,45,Home,277
2017,DISTRICTE 3,50,Dona,240
2015,DISTRICTE 5,56,Dona,321
2012,DISTRICTE 5,89,Dona,70
2012,DISTRICTE 6,16,Home,195
2017,DISTRICTE 1,23,Dona,187
2017,DISTRICTE 3,15,Home,142
2012,DISTRICTE 2,59,Home,67
2012,DISTRICTE 5,84,Home,71
2017,DISTRICTE 1,18,Home,171
2013,DISTRICTE 2,75,Home,55
2014,DISTRICTE 6,83,Dona,125
2011,DISTRICTE 5,31,Dona,406
2013,DISTRICTE 4,54,Home,237
2014,DISTRICTE 5,22,Dona,197
2012,DISTRICTE 1,28,Home,214
2011,DISTRICTE 1,46,Home,257
2011,DISTRICTE 1,51,Dona,242
2013,DISTRICTE 6,14,Home,219
2013,DISTRICTE 4,59,Dona,199
2017,DISTRICTE 6,97,Home,1
2015,DISTRICTE 4,8,Home,254
2014,DISTRICTE 6,0,Dona,199
2016,DISTRICTE 3,59,Home,176
2012,DISTRICTE 1,33,Dona,317
2012,DISTRICTE 6,99,Home,2
2016,DISTRICTE 1,29,Home,203
2016,DISTRICTE 6,14,Dona,208
2016,DISTRICTE 2,2,Home,169
2013,DISTRICTE 5,29,Dona,329
2017,DISTRICTE 1,101,Home,1
2015,DISTRICTE 6,59,Home,229
2013,DISTRICTE 6,97,Home,2
2016,DISTRICTE 2,78,Dona,53
2015,DISTRICTE 6,64,Dona,175
2017,DISTRICTE 2,33,Dona,196
2014,DISTRICTE 4,39,Home,416
2013,DISTRICTE 4,42,Home,377
2011,DISTRICTE 1,34,Home,327
2013,DISTRICTE 6,102,Dona,1
2012,DISTRICTE 4,92,Dona,26
2014,DISTRICTE 5,10,Dona,272
2017,DISTRICTE 5,46,Home,408
2017,DISTRICTE 3,86,Home,34
2017,DISTRICTE 2,28,Home,159
2014,DISTRICTE 2,61,Dona,90
2011,DISTRICTE 2,0,Dona,162
2014,DISTRICTE 1,99,Home,1
2015,DISTRICTE 4,91,Home,18
2014,DISTRICTE 6,12,Dona,201
2012,DISTRICTE 5,13,Home,220
2015,DISTRICTE 5,44,Dona,406
2012,DISTRICTE 5,96,Home,1
2012,DISTRICTE 3,39,Dona,283
2017,DISTRICTE 5,51,Dona,326
2017,DISTRICTE 3,3,Home,185
2011,DISTRICTE 5,67,Home,201
2014,DISTRICTE 1,25,Home,152
2011,DISTRICTE 6,30,Home,391
2014,DISTRICTE 4,44,Dona,322
2015,DISTRICTE 2,82,Dona,91
2014,DISTRICTE 3,57,Home,183
2011,DISTRICTE 2,83,Dona,63
2015,DISTRICTE 3,43,Dona,259
2017,DISTRICTE 1,35,Dona,230
2014,DISTRICTE 5,58,Home,263
2016,DISTRICTE 2,73,Home,56
2012,DISTRICTE 2,71,Home,72
2011,DISTRICTE 5,69,Dona,155
2013,DISTRICTE 2,18,Dona,105
2014,DISTRICTE 3,0,Home,182
2016,DISTRICTE 6,71,Home,147
2011,DISTRICTE 1,8,Home,210
2013,DISTRICTE 4,71,Dona,147
2013,DISTRICTE 5,74,Dona,147
2011,DISTRICTE 1,13,Dona,164
2011,DISTRICTE 5,34,Home,475
2016,DISTRICTE 3,19,Dona,153
2013,DISTRICTE 1,49,Dona,259
2013,DISTRICTE 5,69,Home,201
2016,DISTRICTE 6,76,Dona,111
2017,DISTRICTE 2,7,Dona,169
2017,DISTRICTE 6,59,Home,224
2015,DISTRICTE 2,44,Dona,147
2014,DISTRICTE 2,47,Home,159
2014,DISTRICTE 6,38,Dona,416
2015,DISTRICTE 5,13,Home,232
2017,DISTRICTE 2,2,Home,177
2015,DISTRICTE 4,75,Dona,102
2015,DISTRICTE 3,69,Dona,157
2012,DISTRICTE 1,78,Dona,142
2017,DISTRICTE 5,77,Dona,102
2014,DISTRICTE 3,88,Dona,62
2016,DISTRICTE 4,43,Home,395
2012,DISTRICTE 3,13,Dona,146
2015,DISTRICTE 1,49,Dona,272
2014,DISTRICTE 3,83,Home,47
2014,DISTRICTE 4,77,Home,105
2015,DISTRICTE 5,18,Dona,184
2011,DISTRICTE 2,7,Home,128
2017,DISTRICTE 1,6,Home,182
2014,DISTRICTE 5,32,Home,328
2011,DISTRICTE 2,12,Dona,91
2017,DISTRICTE 3,62,Dona,172
2012,DISTRICTE 3,8,Home,162
2012,DISTRICTE 2,5,Dona,152
2011,DISTRICTE 1,91,Home,16
2015,DISTRICTE 3,64,Home,147
2014,DISTRICTE 5,67,Dona,230
2016,DISTRICTE 5,65,Dona,251
2012,DISTRICTE 4,47,Dona,291
2012,DISTRICTE 5,58,Home,269
2011,DISTRICTE 2,90,Home,17
2016,DISTRICTE 3,85,Home,43
2015,DISTRICTE 6,14,Home,229
2012,DISTRICTE 3,1,Dona,199
2011,DISTRICTE 6,97,Dona,2
2013,DISTRICTE 6,52,Home,289
2011,DISTRICTE 2,95,Dona,4
2017,DISTRICTE 5,89,Dona,93
2017,DISTRICTE 2,78,Dona,58
2014,DISTRICTE 4,82,Dona,144
2016,DISTRICTE 4,36,Dona,316
2016,DISTRICTE 5,77,Dona,149
2017,DISTRICTE 1,89,Home,46
2015,DISTRICTE 3,81,Dona,111
2014,DISTRICTE 5,20,Home,201
2012,DISTRICTE 5,63,Dona,276
2016,DISTRICTE 4,31,Home,248
2015,DISTRICTE 6,97,Home,2
2017,DISTRICTE 5,6,Dona,238
2011,DISTRICTE 5,22,Home,226
2015,DISTRICTE 6,102,Dona,1
2017,DISTRICTE 5,1,Home,235
2016,DISTRICTE 2,66,Dona,81
2013,DISTRICTE 3,64,Home,175
2012,DISTRICTE 2,76,Dona,74
2017,DISTRICTE 6,52,Dona,341
2012,DISTRICTE 4,63,Home,171
2015,DISTRICTE 5,6,Dona,271
2017,DISTRICTE 6,47,Home,318
2014,DISTRICTE 1,63,Home,161
2015,DISTRICTE 1,61,Dona,192
2014,DISTRICTE 3,95,Home,3
2016,DISTRICTE 1,31,Dona,228
2013,DISTRICTE 2,25,Home,143
2017,DISTRICTE 1,73,Dona,176
2015,DISTRICTE 1,56,Home,222
2014,DISTRICTE 4,20,Dona,170
2011,DISTRICTE 5,81,Dona,135
2014,DISTRICTE 2,59,Home,95
2016,DISTRICTE 5,72,Home,187
2011,DISTRICTE 3,82,Dona,94
2012,DISTRICTE 6,54,Dona,249
2013,DISTRICTE 4,4,Home,267
2016,DISTRICTE 6,59,Home,207
2011,DISTRICTE 3,77,Home,98
2011,DISTRICTE 6,14,Dona,178
2017,DISTRICTE 5,84,Home,90
2011,DISTRICTE 4,4,Dona,281
2016,DISTRICTE 6,64,Dona,188
2015,DISTRICTE 4,63,Dona,183
2017,DISTRICTE 4,20,Home,173
2013,DISTRICTE 1,23,Home,162
2016,DISTRICTE 1,79,Home,83
2016,DISTRICTE 5,84,Home,90
2011,DISTRICTE 4,87,Dona,89
2016,DISTRICTE 4,24,Dona,193
2016,DISTRICTE 5,89,Dona,77
2017,DISTRICTE 4,8,Home,262
2011,DISTRICTE 3,94,Dona,11
2011,DISTRICTE 6,2,Dona,308
2017,DISTRICTE 5,96,Home,6
2016,DISTRICTE 3,97,Home,1
2016,DISTRICTE 2,40,Home,259
2011,DISTRICTE 3,89,Home,12
2014,DISTRICTE 2,11,Dona,106
2013,DISTRICTE 3,52,Home,192
2012,DISTRICTE 2,88,Dona,29
2016,DISTRICTE 3,31,Dona,250
2011,DISTRICTE 6,80,Home,99
2013,DISTRICTE 2,30,Dona,186
2016,DISTRICTE 5,1,Home,244
2014,DISTRICTE 1,75,Home,80
2013,DISTRICTE 3,57,Dona,207
2012,DISTRICTE 5,51,Dona,302
2017,DISTRICTE 4,96,Dona,9
2011,DISTRICTE 6,85,Dona,93
2013,DISTRICTE 1,99,Dona,7
2014,DISTRICTE 1,80,Dona,138
2011,DISTRICTE 3,6,Home,211
2012,DISTRICTE 5,46,Home,287
2011,DISTRICTE 1,75,Dona,149
2013,DISTRICTE 1,94,Home,7
2016,DISTRICTE 2,2,Dona,141
2016,DISTRICTE 5,58,Dona,292
2014,DISTRICTE 4,58,Dona,217
2016,DISTRICTE 3,69,Dona,128
2014,DISTRICTE 1,66,Dona,190
2012,DISTRICTE 3,77,Dona,97
2015,DISTRICTE 1,16,Dona,180
2014,DISTRICTE 3,95,Dona,7
2011,DISTRICTE 1,6,Dona,233
2011,DISTRICTE 6,68,Home,114
2011,DISTRICTE 4,68,Home,108
2016,DISTRICTE 1,98,Home,4
2015,DISTRICTE 1,11,Home,212
2011,DISTRICTE 2,71,Home,42
2014,DISTRICTE 5,96,Home,2
2011,DISTRICTE 2,76,Dona,81
2016,DISTRICTE 5,53,Home,312
2017,DISTRICTE 3,60,Home,177
2013,DISTRICTE 6,59,Home,212
2012,DISTRICTE 4,101,Home,1
2017,DISTRICTE 2,71,Dona,76
2015,DISTRICTE 2,63,Home,72
2017,DISTRICTE 4,13,Dona,232
2017,DISTRICTE 3,12,Dona,196
2013,DISTRICTE 6,64,Dona,215
2015,DISTRICTE 1,99,Dona,4
2017,DISTRICTE 2,66,Home,83
2015,DISTRICTE 6,33,Home,311
2015,DISTRICTE 1,94,Home,7
2017,DISTRICTE 4,1,Dona,179
2016,DISTRICTE 4,81,Home,106
2015,DISTRICTE 1,87,Dona,92
2015,DISTRICTE 4,94,Dona,18
2012,DISTRICTE 5,13,Dona,187
2014,DISTRICTE 3,19,Home,184
2012,DISTRICTE 5,8,Home,247
2012,DISTRICTE 1,97,Home,2
2016,DISTRICTE 6,52,Dona,269
2012,DISTRICTE 6,35,Dona,410
2013,DISTRICTE 1,30,Dona,255
2014,DISTRICTE 5,13,Home,225
2011,DISTRICTE 5,72,Home,130
2011,DISTRICTE 1,72,Home,77
2014,DISTRICTE 5,48,Dona,334
2014,DISTRICTE 6,9,Home,223
2011,DISTRICTE 2,83,Home,34
2011,DISTRICTE 3,56,Dona,170
2012,DISTRICTE 4,23,Dona,221
2012,DISTRICTE 5,96,Dona,8
2012,DISTRICTE 2,21,Home,111
2012,DISTRICTE 4,18,Home,167
2011,DISTRICTE 3,51,Home,209
2013,DISTRICTE 2,37,Home,271
2015,DISTRICTE 2,51,Home,122
2017,DISTRICTE 2,59,Dona,95
2016,DISTRICTE 1,3,Home,189
2015,DISTRICTE 4,65,Home,176
2015,DISTRICTE 3,52,Home,201
2017,DISTRICTE 1,80,Dona,159
2017,DISTRICTE 3,72,Home,116
2013,DISTRICTE 3,45,Home,289
2014,DISTRICTE 5,1,Home,262
2016,DISTRICTE 6,26,Home,229
2011,DISTRICTE 4,11,Dona,180
2016,DISTRICTE 2,59,Home,88
2014,DISTRICTE 6,26,Dona,239
2017,DISTRICTE 1,75,Home,112
2014,DISTRICTE 2,52,Home,100
2013,DISTRICTE 6,71,Home,79
2014,DISTRICTE 2,87,Dona,39
2015,DISTRICTE 4,70,Dona,177
2017,DISTRICTE 6,40,Home,414
2011,DISTRICTE 3,32,Dona,355
2014,DISTRICTE 5,84,Home,77
2016,DISTRICTE 3,2,Home,184
2016,DISTRICTE 1,86,Home,68
2013,DISTRICTE 5,86,Dona,100
2013,DISTRICTE 5,81,Home,110
2016,DISTRICTE 3,7,Dona,200
2014,DISTRICTE 4,65,Home,169
2016,DISTRICTE 5,65,Home,196
2012,DISTRICTE 1,85,Home,63
2014,DISTRICTE 6,92,Home,9
2015,DISTRICTE 2,56,Dona,97
2016,DISTRICTE 5,70,Dona,258
2014,DISTRICTE 4,70,Dona,168
2013,DISTRICTE 4,2,Dona,234
2015,DISTRICTE 5,25,Home,208
2014,DISTRICTE 1,82,Home,80
2017,DISTRICTE 1,9,Dona,200
2014,DISTRICTE 2,4,Dona,179
2012,DISTRICTE 6,47,Dona,328
2012,DISTRICTE 5,1,Dona,277
2012,DISTRICTE 1,90,Dona,64
2012,DISTRICTE 6,42,Home,348
2011,DISTRICTE 3,44,Dona,237
2011,DISTRICTE 3,39,Home,337
2011,DISTRICTE 6,52,Dona,268
2013,DISTRICTE 1,87,Home,47
2017,DISTRICTE 3,24,Dona,170
2013,DISTRICTE 5,93,Home,11
2017,DISTRICTE 4,58,Home,236
2012,DISTRICTE 4,35,Dona,384
2012,DISTRICTE 2,38,Dona,139
2012,DISTRICTE 2,33,Home,305
2012,DISTRICTE 1,7,Dona,220
2016,DISTRICTE 1,50,Dona,271
2011,DISTRICTE 4,23,Dona,199
2011,DISTRICTE 2,26,Dona,177
2015,DISTRICTE 4,82,Dona,136
2017,DISTRICTE 1,92,Dona,63
2013,DISTRICTE 1,92,Dona,44
2012,DISTRICTE 1,2,Home,222
2016,DISTRICTE 4,74,Dona,138
2015,DISTRICTE 5,101,Dona,1
2014,DISTRICTE 6,21,Home,202
2015,DISTRICTE 1,23,Home,172
2014,DISTRICTE 2,40,Home,234
2015,DISTRICTE 5,96,Home,2
2016,DISTRICTE 4,69,Home,142
2013,DISTRICTE 3,90,Home,14
2017,DISTRICTE 6,2,Home,212
2015,DISTRICTE 2,101,Dona,1
2014,DISTRICTE 5,46,Home,374
2013,DISTRICTE 3,95,Dona,7
2015,DISTRICTE 3,7,Home,218
2016,DISTRICTE 5,8,Dona,247
2013,DISTRICTE 2,75,Dona,61
2017,DISTRICTE 5,20,Dona,173
2013,DISTRICTE 4,14,Dona,165
2013,DISTRICTE 2,70,Home,62
2013,DISTRICTE 1,61,Home,160
2017,DISTRICTE 1,63,Home,169
2017,DISTRICTE 2,21,Dona,95
2015,DISTRICTE 2,13,Home,100
2014,DISTRICTE 4,25,Dona,197
2017,DISTRICTE 6,90,Dona,60
2015,DISTRICTE 5,70,Home,165
2016,DISTRICTE 5,77,Home,114
2012,DISTRICTE 2,62,Dona,79
2011,DISTRICTE 4,49,Dona,258
2017,DISTRICTE 6,85,Home,62
2015,DISTRICTE 3,12,Dona,147
2012,DISTRICTE 6,54,Home,243
2016,DISTRICTE 6,14,Home,215
2016,DISTRICTE 2,47,Home,156
2016,DISTRICTE 2,52,Dona,121
2014,DISTRICTE 4,20,Home,167
2015,DISTRICTE 5,75,Dona,109
2016,DISTRICTE 6,19,Dona,199
2015,DISTRICTE 4,53,Home,271
2012,DISTRICTE 2,50,Dona,97
2016,DISTRICTE 1,74,Home,109
2015,DISTRICTE 2,25,Home,134
2014,DISTRICTE 1,37,Home,308
2017,DISTRICTE 4,51,Dona,291
2016,DISTRICTE 6,97,Home,1
2012,DISTRICTE 3,96,Home,2
2014,DISTRICTE 1,42,Dona,288
2011,DISTRICTE 3,89,Dona,30
2012,DISTRICTE 1,47,Home,260
2016,DISTRICTE 6,102,Dona,1
2014,DISTRICTE 6,59,Home,204
2015,DISTRICTE 6,71,Home,159
2016,DISTRICTE 2,35,Home,253
2015,DISTRICTE 3,90,Home,14
2014,DISTRICTE 4,96,Dona,11
2013,DISTRICTE 3,7,Home,193
2012,DISTRICTE 1,52,Dona,240
2011,DISTRICTE 3,6,Dona,201
2013,DISTRICTE 4,80,Home,107
2016,DISTRICTE 4,62,Dona,194
2014,DISTRICTE 6,64,Dona,189
2011,DISTRICTE 3,1,Home,273
