DATA_REFERENCIA,DISTRICTE,BARRI,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,POBLACIO
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,GRANADA,2
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,GUADALAJARA,4
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,GUIPUSCOA,2
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,HUELVA,3
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,ILLES BALEARS,11
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,LLEIDA,11
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,MADRID,10
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,MALAGA,1
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,MURCIA,3
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,OSCA,2
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,"PALMAS, LAS",2
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,PONTEVEDRA,1
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,"RIOJA, LA",1
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,SALAMANCA,2
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,3
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,SARAGOSSA,1
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,SEGOVIA,1
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,SEVILLA,5
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,TARRAGONA,17
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,TEROL,2
2012,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,VALENCIA,10
2012,DISTRICTE 4,CA N AURELL                   ,"ESTATS UNITS D AMÈRICA, ELS   ", ,3
2012,DISTRICTE 4,CA N AURELL                   ,"FILIPINES, LES                ", ,1
2012,DISTRICTE 4,CA N AURELL                   ,FRANÇA                        , ,8
2012,DISTRICTE 4,CA N AURELL                   ,"GUINEA EQUATORIAL, LA         ", ,1
2012,DISTRICTE 4,CA N AURELL                   ,HONDURES                      , ,14
2012,DISTRICTE 4,CA N AURELL                   ,"ÍNDIA, L                      ", ,1
2012,DISTRICTE 4,CA N AURELL                   ,"IRAN, L                       ", ,2
2012,DISTRICTE 4,CA N AURELL                   ,ITÀLIA                        , ,6
2012,DISTRICTE 4,CA N AURELL                   ,LUXEMBURG                     , ,2
2012,DISTRICTE 4,CA N AURELL                   ,MALI                          , ,2
2012,DISTRICTE 4,CA N AURELL                   ,"MARROC, EL                    ", ,5
2012,DISTRICTE 4,CA N AURELL                   ,MÈXIC                         , ,5
2012,DISTRICTE 4,CA N AURELL                   ,"PAKISTAN, EL                  ", ,4
2012,DISTRICTE 4,CA N AURELL                   ,"PARAGUAI, EL                  ", ,3
2012,DISTRICTE 4,CA N AURELL                   ,"PERÚ, EL                      ", ,3
2012,DISTRICTE 4,CA N AURELL                   ,PORTUGAL                      , ,2
2012,DISTRICTE 4,CA N AURELL                   ,"REGNE UNIT, EL                ", ,2
2012,DISTRICTE 4,CA N AURELL                   ,"REPÚBLICA DOMINICANA, LA      ", ,2
2012,DISTRICTE 4,CA N AURELL                   ,ROMANIA                       , ,5
2012,DISTRICTE 4,CA N AURELL                   ,RÚSSIA                        , ,3
2012,DISTRICTE 4,CA N AURELL                   ,"SENEGAL, EL                   ", ,4
2012,DISTRICTE 4,CA N AURELL                   ,"URUGUAI, L                    ", ,2
2012,DISTRICTE 4,CA N AURELL                   ,VENEÇUELA                     , ,2
2012,DISTRICTE 4,CA N AURELL                   ,XILE                          , ,2
2012,DISTRICTE 4,CA N AURELL                   ,"XINA, LA                      ", ,2
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,"BRASIL, EL                    ", ,1
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       , ,49
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,ALACANT,6
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,ALMERIA,2
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,BARCELONA,33
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,GRANADA,2
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,ILLES BALEARS,2
2012,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,MURCIA,4
2012,DISTRICTE 4,LA COGULLADA                  ,CUBA                          , ,4
2012,DISTRICTE 4,LA COGULLADA                  ,"EQUADOR, L                    ", ,3
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       , ,297
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,ALABA,1
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,ALACANT,3
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,ALBACETE,4
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,ALMERIA,1
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,BARCELONA,226
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,CANTABRIA,1
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,CASTELLO,3
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,CORDOBA,1
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,GIRONA,6
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,GRANADA,3
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,ILLES BALEARS,2
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,JAEN,2
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,LLEIDA,4
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,MADRID,4
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,MALAGA,5
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,MURCIA,6
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,OSCA,1
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,"PALMAS, LAS",1
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,PONTEVEDRA,4
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,5
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,SEGOVIA,3
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,SEVILLA,2
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,TARRAGONA,4
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,VALENCIA,4
2012,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,VALLADOLID,1
2012,DISTRICTE 4,LA COGULLADA                  ,FRANÇA                        , ,2
2012,DISTRICTE 4,LA COGULLADA                  ,GUATEMALA                     , ,1
2012,DISTRICTE 4,LA COGULLADA                  ,"GUINEA BISSAU, LA             ", ,1
2012,DISTRICTE 4,LA COGULLADA                  ,ITÀLIA                        , ,1
2012,DISTRICTE 4,LA COGULLADA                  ,"MARROC, EL                    ", ,10
2012,DISTRICTE 4,LA COGULLADA                  ,"REPÚBLICA DOMINICANA, LA      ", ,1
2012,DISTRICTE 4,LA COGULLADA                  ,ROMANIA                       , ,2
2012,DISTRICTE 4,LA COGULLADA                  ,VENEÇUELA                     , ,2
2012,DISTRICTE 4,LA COGULLADA                  ,XILE                          , ,1
2012,DISTRICTE 4,LA MAURINA                    ,"ARGENTINA, L                  ", ,1
2012,DISTRICTE 4,LA MAURINA                    ,BÈLGICA                       , ,1
2012,DISTRICTE 4,LA MAURINA                    ,BOLÍVIA                       , ,3
2012,DISTRICTE 4,LA MAURINA                    ,BULGÀRIA                      , ,1
2012,DISTRICTE 4,LA MAURINA                    ,COLÒMBIA                      , ,3
2012,DISTRICTE 4,LA MAURINA                    ,CUBA                          , ,1
2012,DISTRICTE 4,LA MAURINA                    ,"EQUADOR, L                    ", ,2
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       , ,299
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,ALACANT,12
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,ALMERIA,4
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,ASTURIAS,5
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,BARCELONA,229
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,BISCAIA,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,CADIS,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,CASTELLO,2
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,CIUDAD REAL,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,CORDOBA,3
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,"CORUNYA, LA",3
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,GIRONA,9
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,GRANADA,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,GUIPUSCOA,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,ILLES BALEARS,4
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,LLEIDA,2
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,MADRID,2
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,MALAGA,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,MURCIA,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,OSCA,2
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,PALENCIA,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,"PALMAS, LAS",1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,"RIOJA, LA",1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,SARAGOSSA,5
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,SEVILLA,1
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,TARRAGONA,2
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,VALENCIA,2
2012,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,ZAMORA,1
2012,DISTRICTE 4,LA MAURINA                    ,FRANÇA                        , ,2
2012,DISTRICTE 4,LA MAURINA                    ,HONDURES                      , ,3
2012,DISTRICTE 4,LA MAURINA                    ,ITÀLIA                        , ,1
2012,DISTRICTE 4,LA MAURINA                    ,JORDÀNIA                      , ,1
2012,DISTRICTE 4,LA MAURINA                    ,"MARROC, EL                    ", ,14
2012,DISTRICTE 4,LA MAURINA                    ,MÈXIC                         , ,1
2012,DISTRICTE 4,LA MAURINA                    ,"PAÏSOS BAIXOS, ELS            ", ,3
2012,DISTRICTE 4,LA MAURINA                    ,"PARAGUAI, EL                  ", ,1
2012,DISTRICTE 4,LA MAURINA                    ,"REGNE UNIT, EL                ", ,1
2012,DISTRICTE 4,LA MAURINA                    ,"REPÚBLICA DOMINICANA, LA      ", ,8
2012,DISTRICTE 4,LA MAURINA                    ,ROMANIA                       , ,1
2012,DISTRICTE 4,LA MAURINA                    ,RÚSSIA                        , ,1
2012,DISTRICTE 4,LA MAURINA                    ,"SENEGAL, EL                   ", ,1
2012,DISTRICTE 4,LA MAURINA                    ,SUÈCIA                        , ,1
2012,DISTRICTE 4,LA MAURINA                    ,UCRAÏNA                       , ,1
2012,DISTRICTE 4,LA MAURINA                    ,"URUGUAI, L                    ", ,2
2012,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       , ,12
2012,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,BARCELONA,10
2012,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,GRANADA,1
2012,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,TEROL,1
2012,DISTRICTE 4,LES MARTINES                  ,ITÀLIA                        , ,1
2012,DISTRICTE 4,LES MARTINES                  ,VENEÇUELA                     , ,1
2012,DISTRICTE 4,ROC BLANC                     ,BÈLGICA                       , ,1
2012,DISTRICTE 4,ROC BLANC                     ,BOLÍVIA                       , ,2
2012,DISTRICTE 4,ROC BLANC                     ,CUBA                          , ,2
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       , ,184
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,ALMERIA,5
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,ASTURIAS,1
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,BARCELONA,139
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,CADIS,1
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,CASTELLO,1
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,CEUTA,3
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,CORDOBA,1
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,GIRONA,6
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,ILLES BALEARS,4
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,JAEN,3
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,LLEIDA,3
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,MADRID,2
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,MALAGA,2
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,OSCA,1
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,SEVILLA,4
2012,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,TARRAGONA,8
2012,DISTRICTE 4,ROC BLANC                     ,GEÒRGIA                       , ,1
2012,DISTRICTE 4,ROC BLANC                     ,HONDURES                      , ,3
2012,DISTRICTE 4,ROC BLANC                     ,ITÀLIA                        , ,1
2012,DISTRICTE 4,ROC BLANC                     ,"MARROC, EL                    ", ,1
2012,DISTRICTE 4,ROC BLANC                     ,"PAÏSOS BAIXOS, ELS            ", ,1
2012,DISTRICTE 4,ROC BLANC                     ,"PAKISTAN, EL                  ", ,2
2012,DISTRICTE 4,ROC BLANC                     ,"REPÚBLICA DOMINICANA, LA      ", ,2
2012,DISTRICTE 4,ROC BLANC                     ,ROMANIA                       , ,1
2012,DISTRICTE 4,ROC BLANC                     ,RÚSSIA                        , ,1
2012,DISTRICTE 4,ROC BLANC                     ,UCRAÏNA                       , ,1
2012,DISTRICTE 4,ROC BLANC                     ,"URUGUAI, L                    ", ,1
2012,DISTRICTE 4,ROC BLANC                     ,"XINA, LA                      ", ,2
2012,DISTRICTE 4,VISTA ALEGRE                  ,ESPANYA                       , ,5
2012,DISTRICTE 4,VISTA ALEGRE                  ,ESPANYA                       ,BARCELONA,1
2012,DISTRICTE 4,VISTA ALEGRE                  ,ESPANYA                       ,BISCAIA,4
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ALEMANYA                      , ,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,COLÒMBIA                      , ,1
