DATA_REFERENCIA,PAIS_NAIXAMENT,SEXE,NIVELL_ESTUDI,POBLACIO
2011,GUATEMALA                     ,Home,Batxiller superior. BUP. Batxi,4
2011,"GUINEA BISSAU, LA             ",Dona,Batxiller superior. BUP. Batxi,1
2011,"GUINEA BISSAU, LA             ",Home,Batxiller superior. BUP. Batxi,1
2011,"GUINEA EQUATORIAL, LA         ",Dona,Batxiller superior. BUP. Batxi,11
2011,"GUINEA EQUATORIAL, LA         ",Home,Batxiller superior. BUP. Batxi,4
2011,"GUINEA, LA                    ",Dona,Batxiller superior. BUP. Batxi,1
2011,"GUINEA, LA                    ",Home,Batxiller superior. BUP. Batxi,2
2011,HONDURES                      ,Dona,Batxiller superior. BUP. Batxi,20
2011,HONDURES                      ,Home,Batxiller superior. BUP. Batxi,9
2011,HONGRIA                       ,Dona,Batxiller superior. BUP. Batxi,1
2011,"ÍNDIA, L                      ",Dona,Batxiller superior. BUP. Batxi,2
2011,"ÍNDIA, L                      ",Home,Batxiller superior. BUP. Batxi,3
2011,"IRAN, L                       ",Home,Batxiller superior. BUP. Batxi,4
2011,"IRAQ, L                       ",Home,Batxiller superior. BUP. Batxi,1
2011,IRLANDA                       ,Dona,Batxiller superior. BUP. Batxi,1
2011,IRLANDA                       ,Home,Batxiller superior. BUP. Batxi,1
2011,ISRAEL                        ,Home,Batxiller superior. BUP. Batxi,1
2011,ITÀLIA                        ,Dona,Batxiller superior. BUP. Batxi,9
2011,ITÀLIA                        ,Home,Batxiller superior. BUP. Batxi,23
2011,"JAPÓ, EL                      ",Dona,Batxiller superior. BUP. Batxi,1
2011,"JAPÓ, EL                      ",Home,Batxiller superior. BUP. Batxi,1
2011,JORDÀNIA                      ,Home,Batxiller superior. BUP. Batxi,1
2011,KENYA                         ,Home,Batxiller superior. BUP. Batxi,1
2011,KUWAIT                        ,Home,Batxiller superior. BUP. Batxi,2
2011,LITUÀNIA                      ,Dona,Batxiller superior. BUP. Batxi,4
2011,"MARROC, EL                    ",Dona,Batxiller superior. BUP. Batxi,160
2011,"MARROC, EL                    ",Home,Batxiller superior. BUP. Batxi,274
2011,MAURICI                       ,Dona,Batxiller superior. BUP. Batxi,1
2011,MÈXIC                         ,Dona,Batxiller superior. BUP. Batxi,19
2011,MÈXIC                         ,Home,Batxiller superior. BUP. Batxi,11
2011,MOLDÀVIA                      ,Dona,Batxiller superior. BUP. Batxi,2
2011,MOLDÀVIA                      ,Home,Batxiller superior. BUP. Batxi,4
2011,MONTENEGRO                    ,Home,Batxiller superior. BUP. Batxi,2
2011,NICARAGUA                     ,Dona,Batxiller superior. BUP. Batxi,3
2011,NICARAGUA                     ,Home,Batxiller superior. BUP. Batxi,4
2011,NIGÈRIA                       ,Dona,Batxiller superior. BUP. Batxi,1
2011,NIGÈRIA                       ,Home,Batxiller superior. BUP. Batxi,8
2011,NORUEGA                       ,Dona,Batxiller superior. BUP. Batxi,1
2011,"PAÏSOS BAIXOS, ELS            ",Dona,Batxiller superior. BUP. Batxi,3
2011,"PAÏSOS BAIXOS, ELS            ",Home,Batxiller superior. BUP. Batxi,5
2011,"PAKISTAN, EL                  ",Dona,Batxiller superior. BUP. Batxi,3
2011,"PAKISTAN, EL                  ",Home,Batxiller superior. BUP. Batxi,7
2011,"PANAMÀ, EL                    ",Dona,Batxiller superior. BUP. Batxi,2
2011,"PARAGUAI, EL                  ",Dona,Batxiller superior. BUP. Batxi,83
2011,"PARAGUAI, EL                  ",Home,Batxiller superior. BUP. Batxi,42
2011,"PERÚ, EL                      ",Dona,Batxiller superior. BUP. Batxi,67
2011,"PERÚ, EL                      ",Home,Batxiller superior. BUP. Batxi,76
2011,POLÒNIA                       ,Dona,Batxiller superior. BUP. Batxi,11
2011,POLÒNIA                       ,Home,Batxiller superior. BUP. Batxi,11
2011,PORTUGAL                      ,Dona,Batxiller superior. BUP. Batxi,9
2011,PORTUGAL                      ,Home,Batxiller superior. BUP. Batxi,12
2011,"REGNE UNIT, EL                ",Dona,Batxiller superior. BUP. Batxi,12
2011,"REGNE UNIT, EL                ",Home,Batxiller superior. BUP. Batxi,5
2011,REPUBLICA DEMOCRATICA ALEMANA ,Dona,Batxiller superior. BUP. Batxi,1
2011,REPUBLICA DEMOCRATICA ALEMANA ,Home,Batxiller superior. BUP. Batxi,1
2011,"REPÚBLICA DOMINICANA, LA      ",Dona,Batxiller superior. BUP. Batxi,91
2011,"REPÚBLICA DOMINICANA, LA      ",Home,Batxiller superior. BUP. Batxi,38
2011,"REPÚBLICA TXECA, LA           ",Dona,Batxiller superior. BUP. Batxi,2
2011,ROMANIA                       ,Dona,Batxiller superior. BUP. Batxi,83
2011,ROMANIA                       ,Home,Batxiller superior. BUP. Batxi,61
2011,RÚSSIA                        ,Dona,Batxiller superior. BUP. Batxi,23
2011,RÚSSIA                        ,Home,Batxiller superior. BUP. Batxi,5
2011,"SENEGAL, EL                   ",Dona,Batxiller superior. BUP. Batxi,16
2011,"SENEGAL, EL                   ",Home,Batxiller superior. BUP. Batxi,102
2011,SÈRBIA                        ,Home,Batxiller superior. BUP. Batxi,1
2011,SÍRIA                         ,Dona,Batxiller superior. BUP. Batxi,3
2011,SÍRIA                         ,Home,Batxiller superior. BUP. Batxi,3
2011,SUD-ÀFRICA                    ,Dona,Batxiller superior. BUP. Batxi,1
2011,SUÈCIA                        ,Dona,Batxiller superior. BUP. Batxi,1
2011,SUÈCIA                        ,Home,Batxiller superior. BUP. Batxi,2
2011,SUÏSSA                        ,Dona,Batxiller superior. BUP. Batxi,7
2011,SUÏSSA                        ,Home,Batxiller superior. BUP. Batxi,6
2011,TAIWAN                        ,Home,Batxiller superior. BUP. Batxi,1
2011,TUNÍSIA                       ,Dona,Batxiller superior. BUP. Batxi,1
2011,TURQUIA                       ,Dona,Batxiller superior. BUP. Batxi,2
2011,TURQUIA                       ,Home,Batxiller superior. BUP. Batxi,1
2011,UCRAÏNA                       ,Dona,Batxiller superior. BUP. Batxi,16
2011,UCRAÏNA                       ,Home,Batxiller superior. BUP. Batxi,10
2011,"URUGUAI, L                    ",Dona,Batxiller superior. BUP. Batxi,48
2011,"URUGUAI, L                    ",Home,Batxiller superior. BUP. Batxi,39
2011,VENEÇUELA                     ,Dona,Batxiller superior. BUP. Batxi,51
2011,VENEÇUELA                     ,Home,Batxiller superior. BUP. Batxi,49
2011,XILE                          ,Dona,Batxiller superior. BUP. Batxi,53
2011,XILE                          ,Home,Batxiller superior. BUP. Batxi,45
2011,"XINA, LA                      ",Dona,Batxiller superior. BUP. Batxi,10
2011,"XINA, LA                      ",Home,Batxiller superior. BUP. Batxi,10
2011,ALBÀNIA                       ,Dona,Desconegut                    ,3
2011,ALBÀNIA                       ,Home,Desconegut                    ,2
2011,ALEMANYA                      ,Dona,Desconegut                    ,5
2011,ALEMANYA                      ,Home,Desconegut                    ,5
2011,ALGÈRIA                       ,Dona,Desconegut                    ,1
2011,ALGÈRIA                       ,Home,Desconegut                    ,3
2011,"ARÀBIA SAUDITA, L             ",Dona,Desconegut                    ,1
2011,"ARGENTINA, L                  ",Dona,Desconegut                    ,37
2011,"ARGENTINA, L                  ",Home,Desconegut                    ,45
2011,ARMÈNIA                       ,Dona,Desconegut                    ,2
2011,ARMÈNIA                       ,Home,Desconegut                    ,4
2011,AUSTRÀLIA                     ,Dona,Desconegut                    ,1
2011,ÀUSTRIA                       ,Home,Desconegut                    ,1
2011,BANGLA DESH                   ,Dona,Desconegut                    ,1
2011,BÈLGICA                       ,Dona,Desconegut                    ,2
2011,BÈLGICA                       ,Home,Desconegut                    ,1
2011,BELIZE                        ,Home,Desconegut                    ,1
2011,BIELORÚSSIA                   ,Dona,Desconegut                    ,2
2011,BOLÍVIA                       ,Dona,Desconegut                    ,56
2011,BOLÍVIA                       ,Home,Desconegut                    ,33
2011,BÒSNIA I HERCEGOVINA          ,Dona,Desconegut                    ,1
2011,"BRASIL, EL                    ",Dona,Desconegut                    ,33
2011,"BRASIL, EL                    ",Home,Desconegut                    ,15
2011,BULGÀRIA                      ,Dona,Desconegut                    ,10
2011,BULGÀRIA                      ,Home,Desconegut                    ,15
2011,"CAMERUN, EL                   ",Home,Desconegut                    ,1
2011,COLÒMBIA                      ,Dona,Desconegut                    ,57
2011,COLÒMBIA                      ,Home,Desconegut                    ,54
2011,"CONGO, EL                     ",Home,Desconegut                    ,1
2011,"COSTA D IVORI, LA             ",Dona,Desconegut                    ,2
2011,COSTA RICA                    ,Home,Desconegut                    ,1
2011,CROÀCIA                       ,Dona,Desconegut                    ,2
2011,CROÀCIA                       ,Home,Desconegut                    ,1
2011,CUBA                          ,Dona,Desconegut                    ,26
2011,CUBA                          ,Home,Desconegut                    ,29
2011,EGIPTE                        ,Home,Desconegut                    ,2
2011,EL SALVADOR                   ,Dona,Desconegut                    ,9
2011,EL SALVADOR                   ,Home,Desconegut                    ,8
2011,"EQUADOR, L                    ",Dona,Desconegut                    ,140
2011,"EQUADOR, L                    ",Home,Desconegut                    ,107
2011,ESLOVÀQUIA                    ,Home,Desconegut                    ,2
2011,ESPANYA                       ,Dona,Desconegut                    ,631
2011,ESPANYA                       ,Home,Desconegut                    ,642
2011,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,Desconegut                    ,2
2011,"FILIPINES, LES                ",Home,Desconegut                    ,1
2011,FRANÇA                        ,Dona,Desconegut                    ,12
2011,FRANÇA                        ,Home,Desconegut                    ,14
2011,GÀMBIA                        ,Dona,Desconegut                    ,1
2011,GÀMBIA                        ,Home,Desconegut                    ,3
2011,GEÒRGIA                       ,Dona,Desconegut                    ,2
2011,GEÒRGIA                       ,Home,Desconegut                    ,9
2011,GHANA                         ,Home,Desconegut                    ,2
2011,GRÈCIA                        ,Home,Desconegut                    ,1
2011,GUATEMALA                     ,Dona,Desconegut                    ,2
2011,GUATEMALA                     ,Home,Desconegut                    ,2
2011,"GUINEA BISSAU, LA             ",Home,Desconegut                    ,1
2011,"GUINEA EQUATORIAL, LA         ",Dona,Desconegut                    ,5
2011,"GUINEA, LA                    ",Home,Desconegut                    ,4
2011,HONDURES                      ,Dona,Desconegut                    ,17
2011,HONDURES                      ,Home,Desconegut                    ,6
2011,HONGRIA                       ,Dona,Desconegut                    ,1
2011,HONGRIA                       ,Home,Desconegut                    ,1
2011,"ÍNDIA, L                      ",Dona,Desconegut                    ,3
2011,"ÍNDIA, L                      ",Home,Desconegut                    ,4
2011,"IRAN, L                       ",Dona,Desconegut                    ,2
2011,"IRAN, L                       ",Home,Desconegut                    ,3
2011,"IRAQ, L                       ",Home,Desconegut                    ,2
2011,IRLANDA                       ,Home,Desconegut                    ,1
2011,ITÀLIA                        ,Dona,Desconegut                    ,12
2011,ITÀLIA                        ,Home,Desconegut                    ,12
2011,"JAPÓ, EL                      ",Dona,Desconegut                    ,1
2011,"JAPÓ, EL                      ",Home,Desconegut                    ,1
2011,JORDÀNIA                      ,Home,Desconegut                    ,3
2011,"KAZAKHSTAN, EL                ",Dona,Desconegut                    ,1
2011,LETÒNIA                       ,Home,Desconegut                    ,2
2011,"LÍBAN, EL                     ",Home,Desconegut                    ,1
2011,LITUÀNIA                      ,Dona,Desconegut                    ,2
2011,LITUÀNIA                      ,Home,Desconegut                    ,1
2011,MALÀISIA                      ,Home,Desconegut                    ,3
2011,MALI                          ,Dona,Desconegut                    ,1
2011,MALI                          ,Home,Desconegut                    ,7
2011,"MARROC, EL                    ",Dona,Desconegut                    ,508
2011,"MARROC, EL                    ",Home,Desconegut                    ,784
2011,MÈXIC                         ,Dona,Desconegut                    ,9
2011,MÈXIC                         ,Home,Desconegut                    ,5
2011,MOLDÀVIA                      ,Dona,Desconegut                    ,3
2011,MOLDÀVIA                      ,Home,Desconegut                    ,1
2011,"NEPAL,EL                      ",Dona,Desconegut                    ,1
2011,NICARAGUA                     ,Dona,Desconegut                    ,2
2011,NICARAGUA                     ,Home,Desconegut                    ,2
2011,NIGÈRIA                       ,Dona,Desconegut                    ,10
2011,NIGÈRIA                       ,Home,Desconegut                    ,9
2011,NORUEGA                       ,Dona,Desconegut                    ,1
2011,"PAÏSOS BAIXOS, ELS            ",Dona,Desconegut                    ,2
2011,"PAÏSOS BAIXOS, ELS            ",Home,Desconegut                    ,3
2011,"PAKISTAN, EL                  ",Dona,Desconegut                    ,9
2011,"PAKISTAN, EL                  ",Home,Desconegut                    ,23
2011,"PANAMÀ, EL                    ",Dona,Desconegut                    ,1
2011,"PARAGUAI, EL                  ",Dona,Desconegut                    ,63
2011,"PARAGUAI, EL                  ",Home,Desconegut                    ,36
2011,"PERÚ, EL                      ",Dona,Desconegut                    ,41
2011,"PERÚ, EL                      ",Home,Desconegut                    ,46
2011,POLÒNIA                       ,Dona,Desconegut                    ,12
2011,POLÒNIA                       ,Home,Desconegut                    ,36
2011,PORTUGAL                      ,Dona,Desconegut                    ,6
2011,PORTUGAL                      ,Home,Desconegut                    ,26
2011,"REGNE UNIT, EL                ",Dona,Desconegut                    ,3
2011,"REGNE UNIT, EL                ",Home,Desconegut                    ,2
2011,"REPÚBLICA DOMINICANA, LA      ",Dona,Desconegut                    ,35
2011,"REPÚBLICA DOMINICANA, LA      ",Home,Desconegut                    ,29
2011,"REPÚBLICA TXECA, LA           ",Home,Desconegut                    ,1
2011,ROMANIA                       ,Dona,Desconegut                    ,83
2011,ROMANIA                       ,Home,Desconegut                    ,86
2011,RÚSSIA                        ,Dona,Desconegut                    ,15
2011,RÚSSIA                        ,Home,Desconegut                    ,4
2011,"SENEGAL, EL                   ",Dona,Desconegut                    ,35
2011,"SENEGAL, EL                   ",Home,Desconegut                    ,189
2011,SÈRBIA                        ,Dona,Desconegut                    ,1
2011,SÈRBIA                        ,Home,Desconegut                    ,1
2011,SIERRA LEONE                  ,Dona,Desconegut                    ,1
2011,SUD-ÀFRICA                    ,Home,Desconegut                    ,1
2011,SUÈCIA                        ,Dona,Desconegut                    ,1
2011,SUÈCIA                        ,Home,Desconegut                    ,1
2011,SUÏSSA                        ,Home,Desconegut                    ,1
2011,TUNÍSIA                       ,Home,Desconegut                    ,1
2011,TURQUIA                       ,Home,Desconegut                    ,2
2011,UCRAÏNA                       ,Dona,Desconegut                    ,13
2011,UCRAÏNA                       ,Home,Desconegut                    ,12
2011,"URUGUAI, L                    ",Dona,Desconegut                    ,18
2011,"URUGUAI, L                    ",Home,Desconegut                    ,22
2011,VENEÇUELA                     ,Dona,Desconegut                    ,33
2011,VENEÇUELA                     ,Home,Desconegut                    ,22
2011,XILE                          ,Dona,Desconegut                    ,14
2011,XILE                          ,Home,Desconegut                    ,19
2011,"XINA, LA                      ",Dona,Desconegut                    ,69
2011,"XINA, LA                      ",Home,Desconegut                    ,87
2011,XIPRE                         ,Dona,Desconegut                    ,2
2011,ALBÀNIA                       ,Home,Diplomat en Escoles Università,1
2011,ALEMANYA                      ,Dona,Diplomat en Escoles Università,13
2011,ALEMANYA                      ,Home,Diplomat en Escoles Università,16
2011,ALGÈRIA                       ,Dona,Diplomat en Escoles Università,1
