ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2012,5,21,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,7
P,Eleccions al Parlament de Catalunya     ,2012,5,21,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,21,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,265
P,Eleccions al Parlament de Catalunya     ,2012,5,21,PXC            ,PLATAFORMA PER CATALUNYA                          ,27
P,Eleccions al Parlament de Catalunya     ,2012,5,21,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,14
P,Eleccions al Parlament de Catalunya     ,2012,5,21,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,21,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,21,VD             ,VIA DEMOCRÁTICA                                   ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,22,CIU            ,CONVERGÈNCIA I UNIÓ                               ,72
P,Eleccions al Parlament de Catalunya     ,2012,5,22,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,15
P,Eleccions al Parlament de Catalunya     ,2012,5,22,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,32
P,Eleccions al Parlament de Catalunya     ,2012,5,22,EB             ,ESCONS EN BLANC                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,22,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,42
P,Eleccions al Parlament de Catalunya     ,2012,5,22,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,22,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,46
P,Eleccions al Parlament de Catalunya     ,2012,5,22,P.P.           ,PARTIT POPULAR                                    ,52
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,98
P,Eleccions al Parlament de Catalunya     ,2012,5,22,PXC            ,PLATAFORMA PER CATALUNYA                          ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,22,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,22,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,22,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,22,VD             ,VIA DEMOCRÁTICA                                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CIU            ,CONVERGÈNCIA I UNIÓ                               ,353
P,Eleccions al Parlament de Catalunya     ,2012,5,23,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,23
P,Eleccions al Parlament de Catalunya     ,2012,5,23,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,58
P,Eleccions al Parlament de Catalunya     ,2012,5,23,EB             ,ESCONS EN BLANC                                   ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,23,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,168
P,Eleccions al Parlament de Catalunya     ,2012,5,23,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,23,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,95
P,Eleccions al Parlament de Catalunya     ,2012,5,23,P.P.           ,PARTIT POPULAR                                    ,65
P,Eleccions al Parlament de Catalunya     ,2012,5,23,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,23,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,23,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,108
P,Eleccions al Parlament de Catalunya     ,2012,5,23,PXC            ,PLATAFORMA PER CATALUNYA                          ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,23,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,11
P,Eleccions al Parlament de Catalunya     ,2012,5,23,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,23,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,23,VD             ,VIA DEMOCRÁTICA                                   ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,24,CIU            ,CONVERGÈNCIA I UNIÓ                               ,211
P,Eleccions al Parlament de Catalunya     ,2012,5,24,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,16
P,Eleccions al Parlament de Catalunya     ,2012,5,24,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,102
P,Eleccions al Parlament de Catalunya     ,2012,5,24,EB             ,ESCONS EN BLANC                                   ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,24,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,85
P,Eleccions al Parlament de Catalunya     ,2012,5,24,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,24,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,89
P,Eleccions al Parlament de Catalunya     ,2012,5,24,P.P.           ,PARTIT POPULAR                                    ,81
P,Eleccions al Parlament de Catalunya     ,2012,5,24,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,24,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,24,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,173
P,Eleccions al Parlament de Catalunya     ,2012,5,24,PXC            ,PLATAFORMA PER CATALUNYA                          ,16
P,Eleccions al Parlament de Catalunya     ,2012,5,24,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,7
P,Eleccions al Parlament de Catalunya     ,2012,5,24,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,24,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,24,VD             ,VIA DEMOCRÁTICA                                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,25,CIU            ,CONVERGÈNCIA I UNIÓ                               ,122
P,Eleccions al Parlament de Catalunya     ,2012,5,25,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,13
P,Eleccions al Parlament de Catalunya     ,2012,5,25,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,81
P,Eleccions al Parlament de Catalunya     ,2012,5,25,EB             ,ESCONS EN BLANC                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,25,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,44
P,Eleccions al Parlament de Catalunya     ,2012,5,25,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,25,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,57
P,Eleccions al Parlament de Catalunya     ,2012,5,25,P.P.           ,PARTIT POPULAR                                    ,59
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,179
P,Eleccions al Parlament de Catalunya     ,2012,5,25,PXC            ,PLATAFORMA PER CATALUNYA                          ,19
P,Eleccions al Parlament de Catalunya     ,2012,5,25,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,25,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,25,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,25,VD             ,VIA DEMOCRÁTICA                                   ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CIU            ,CONVERGÈNCIA I UNIÓ                               ,243
P,Eleccions al Parlament de Catalunya     ,2012,5,26,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,15
P,Eleccions al Parlament de Catalunya     ,2012,5,26,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,56
P,Eleccions al Parlament de Catalunya     ,2012,5,26,EB             ,ESCONS EN BLANC                                   ,4
P,Eleccions al Parlament de Catalunya     ,2012,5,26,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,126
P,Eleccions al Parlament de Catalunya     ,2012,5,26,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,26,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,80
P,Eleccions al Parlament de Catalunya     ,2012,5,26,P.P.           ,PARTIT POPULAR                                    ,79
P,Eleccions al Parlament de Catalunya     ,2012,5,26,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,26,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,26,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,128
P,Eleccions al Parlament de Catalunya     ,2012,5,26,PXC            ,PLATAFORMA PER CATALUNYA                          ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,26,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,26,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,26,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,26,VD             ,VIA DEMOCRÁTICA                                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,27,CIU            ,CONVERGÈNCIA I UNIÓ                               ,219
P,Eleccions al Parlament de Catalunya     ,2012,5,27,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,18
P,Eleccions al Parlament de Catalunya     ,2012,5,27,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,57
P,Eleccions al Parlament de Catalunya     ,2012,5,27,EB             ,ESCONS EN BLANC                                   ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,27,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,99
P,Eleccions al Parlament de Catalunya     ,2012,5,27,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,27,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,82
P,Eleccions al Parlament de Catalunya     ,2012,5,27,P.P.           ,PARTIT POPULAR                                    ,60
P,Eleccions al Parlament de Catalunya     ,2012,5,27,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,27,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,8
P,Eleccions al Parlament de Catalunya     ,2012,5,27,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,115
P,Eleccions al Parlament de Catalunya     ,2012,5,27,PXC            ,PLATAFORMA PER CATALUNYA                          ,13
P,Eleccions al Parlament de Catalunya     ,2012,5,27,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,10
P,Eleccions al Parlament de Catalunya     ,2012,5,27,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,27,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,27,VD             ,VIA DEMOCRÁTICA                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,28,CIU            ,CONVERGÈNCIA I UNIÓ                               ,96
P,Eleccions al Parlament de Catalunya     ,2012,5,28,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,11
P,Eleccions al Parlament de Catalunya     ,2012,5,28,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,97
P,Eleccions al Parlament de Catalunya     ,2012,5,28,EB             ,ESCONS EN BLANC                                   ,8
P,Eleccions al Parlament de Catalunya     ,2012,5,28,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,40
P,Eleccions al Parlament de Catalunya     ,2012,5,28,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,28,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,92
P,Eleccions al Parlament de Catalunya     ,2012,5,28,P.P.           ,PARTIT POPULAR                                    ,58
P,Eleccions al Parlament de Catalunya     ,2012,5,28,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,5
P,Eleccions al Parlament de Catalunya     ,2012,5,28,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,6
P,Eleccions al Parlament de Catalunya     ,2012,5,28,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,191
P,Eleccions al Parlament de Catalunya     ,2012,5,28,PXC            ,PLATAFORMA PER CATALUNYA                          ,16
P,Eleccions al Parlament de Catalunya     ,2012,5,28,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,7
P,Eleccions al Parlament de Catalunya     ,2012,5,28,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,5,28,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,28,VD             ,VIA DEMOCRÁTICA                                   ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,29,CIU            ,CONVERGÈNCIA I UNIÓ                               ,118
P,Eleccions al Parlament de Catalunya     ,2012,5,29,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,15
P,Eleccions al Parlament de Catalunya     ,2012,5,29,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,80
P,Eleccions al Parlament de Catalunya     ,2012,5,29,EB             ,ESCONS EN BLANC                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,29,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,75
P,Eleccions al Parlament de Catalunya     ,2012,5,29,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,3
P,Eleccions al Parlament de Catalunya     ,2012,5,29,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,89
P,Eleccions al Parlament de Catalunya     ,2012,5,29,P.P.           ,PARTIT POPULAR                                    ,53
P,Eleccions al Parlament de Catalunya     ,2012,5,29,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,10
P,Eleccions al Parlament de Catalunya     ,2012,5,29,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,7
P,Eleccions al Parlament de Catalunya     ,2012,5,29,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,134
P,Eleccions al Parlament de Catalunya     ,2012,5,29,PXC            ,PLATAFORMA PER CATALUNYA                          ,27
P,Eleccions al Parlament de Catalunya     ,2012,5,29,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,9
P,Eleccions al Parlament de Catalunya     ,2012,5,29,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,5,29,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
P,Eleccions al Parlament de Catalunya     ,2012,5,29,VD             ,VIA DEMOCRÁTICA                                   ,1
P,Eleccions al Parlament de Catalunya     ,2012,6,1,CIU            ,CONVERGÈNCIA I UNIÓ                               ,76
P,Eleccions al Parlament de Catalunya     ,2012,6,1,CUP-AE         ,CANDIDATURA D UNITAT POPULAR-ALTERNATIVA D ESQUERR,9
P,Eleccions al Parlament de Catalunya     ,2012,6,1,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,60
P,Eleccions al Parlament de Catalunya     ,2012,6,1,EB             ,ESCONS EN BLANC                                   ,4
P,Eleccions al Parlament de Catalunya     ,2012,6,1,ERC-CAT SI     ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SI    ,33
P,Eleccions al Parlament de Catalunya     ,2012,6,1,FARTS.CAT      ,HARTOS.ORG CIUTADANS EN BLANC                     ,2
P,Eleccions al Parlament de Catalunya     ,2012,6,1,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,58
P,Eleccions al Parlament de Catalunya     ,2012,6,1,P.P.           ,PARTIT POPULAR                                    ,68
P,Eleccions al Parlament de Catalunya     ,2012,6,1,PACMA          ,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL      ,10
P,Eleccions al Parlament de Catalunya     ,2012,6,1,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,1
P,Eleccions al Parlament de Catalunya     ,2012,6,1,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,273
P,Eleccions al Parlament de Catalunya     ,2012,6,1,PXC            ,PLATAFORMA PER CATALUNYA                          ,20
P,Eleccions al Parlament de Catalunya     ,2012,6,1,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
P,Eleccions al Parlament de Catalunya     ,2012,6,1,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
P,Eleccions al Parlament de Catalunya     ,2012,6,1,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
