ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2006,3,2,LES FONTS                               ,RC             ,Partit Republicà Català                           ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,AES-DN         ,Plataforma Adelante Cataluña                      ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,C S            ,Ciutadans-Partido de la Ciudadania                ,26
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,CIU            ,Convergència i Unió                               ,124
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,DECIDEIX.CAT   ,Catalunya Decideix                                ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,1
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,ERC            ,Esquerra Republicana de Catalunya                 ,36
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,9
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,55
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,MSR            ,Movimiento Social Republicano                     ,3
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,3
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,PAZUL          ,Carmel/Partido Azul                               ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,PCPC           ,Partit Comunista de Poble de Catalunya            ,7
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,PFIV           ,Partit Familia i Vida                             ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,PH             ,Partit Humanista de Catalunya                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,POSI           ,Partit Obrer Socialista Internacionalista         ,3
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,PP             ,Partit Popular                                    ,77
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,396
P,Eleccions al Parlament de Catalunya     ,2006,3,3,CAN JOFRESA                             ,RC             ,Partit Republicà Català                           ,3
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,AES-DN         ,Plataforma Adelante Cataluña                      ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,C S            ,Ciutadans-Partido de la Ciudadania                ,21
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,CIU            ,Convergència i Unió                               ,60
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,DECIDEIX.CAT   ,Catalunya Decideix                                ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,2
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,ERC            ,Esquerra Republicana de Catalunya                 ,35
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,7
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,28
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,MSR            ,Movimiento Social Republicano                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,PAZUL          ,Carmel/Partido Azul                               ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,PCPC           ,Partit Comunista de Poble de Catalunya            ,3
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,PFIV           ,Partit Familia i Vida                             ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,PH             ,Partit Humanista de Catalunya                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,POSI           ,Partit Obrer Socialista Internacionalista         ,2
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,PP             ,Partit Popular                                    ,47
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,184
P,Eleccions al Parlament de Catalunya     ,2006,3,4,GUADALHORCE                             ,RC             ,Partit Republicà Català                           ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,AES-DN         ,Plataforma Adelante Cataluña                      ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,C S            ,Ciutadans-Partido de la Ciudadania                ,13
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,CIU            ,Convergència i Unió                               ,53
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,DECIDEIX.CAT   ,Catalunya Decideix                                ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,0
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,ERC            ,Esquerra Republicana de Catalunya                 ,14
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,2
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,19
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,MSR            ,Movimiento Social Republicano                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,PAZUL          ,Carmel/Partido Azul                               ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,PCPC           ,Partit Comunista de Poble de Catalunya            ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,PFIV           ,Partit Familia i Vida                             ,2
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,PH             ,Partit Humanista de Catalunya                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,POSI           ,Partit Obrer Socialista Internacionalista         ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,PP             ,Partit Popular                                    ,32
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,175
P,Eleccions al Parlament de Catalunya     ,2006,3,5,CAN PALET II                            ,RC             ,Partit Republicà Català                           ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,AES-DN         ,Plataforma Adelante Cataluña                      ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,C S            ,Ciutadans-Partido de la Ciudadania                ,10
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,CIU            ,Convergència i Unió                               ,52
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,DECIDEIX.CAT   ,Catalunya Decideix                                ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,1
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,ERC            ,Esquerra Republicana de Catalunya                 ,26
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,EV-EVC         ,Els Verds-Ecologistes i Verds de Catalunya        ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,ICV-EUIA       ,Iniciativa per Catalunya Verds-Esquerra Unida i Al,31
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,MSR            ,Movimiento Social Republicano                     ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,PACMA          ,Partit Antitaurí Contra el Maltractament Animal   ,3
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,PAZUL          ,Carmel/Partido Azul                               ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,PCPC           ,Partit Comunista de Poble de Catalunya            ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,PFIV           ,Partit Familia i Vida                             ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,PH             ,Partit Humanista de Catalunya                     ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,POSI           ,Partit Obrer Socialista Internacionalista         ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,PP             ,Partit Popular                                    ,28
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,PSC-PSOE-CPC   ,Partit dels Socialistes de Catalunya - Ciutadans p,115
P,Eleccions al Parlament de Catalunya     ,2006,3,6,XUQUER                                  ,RC             ,Partit Republicà Català                           ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,30,SEGLE XX                                ,AES-DN         ,Plataforma Adelante Cataluña                      ,0
P,Eleccions al Parlament de Catalunya     ,2006,3,30,SEGLE XX                                ,C S            ,Ciutadans-Partido de la Ciudadania                ,62
P,Eleccions al Parlament de Catalunya     ,2006,3,30,SEGLE XX                                ,CIU            ,Convergència i Unió                               ,845
P,Eleccions al Parlament de Catalunya     ,2006,3,30,SEGLE XX                                ,DECIDEIX.CAT   ,Catalunya Decideix                                ,1
P,Eleccions al Parlament de Catalunya     ,2006,3,30,SEGLE XX                                ,EI             ,Escons Insubmisos - Alternativa dels Demòcrates De,1
