DATA_REFERENCIA,MES,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,SEXE,POBLACIO
2011,2,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2011,2,GEÒRGIA                       , ,Dona,1
2011,2,GHANA                         , ,Home,1
2011,2,HONDURES                      , ,Dona,2
2011,2,"ÍNDIA, L                      ", ,Home,1
2011,2,ITÀLIA                        , ,Dona,2
2011,2,ITÀLIA                        , ,Home,2
2011,2,"JAPÓ, EL                      ", ,Dona,1
2011,2,JORDÀNIA                      , ,Home,1
2011,2,"MARROC, EL                    ", ,Dona,17
2011,2,"MARROC, EL                    ", ,Home,15
2011,2,MÈXIC                         , ,Dona,1
2011,2,MÈXIC                         , ,Home,1
2011,2,"PAKISTAN, EL                  ", ,Home,1
2011,2,"PARAGUAI, EL                  ", ,Dona,10
2011,2,"PARAGUAI, EL                  ", ,Home,2
2011,2,"PERÚ, EL                      ", ,Dona,3
2011,2,"PERÚ, EL                      ", ,Home,2
2011,2,PORTUGAL                      , ,Home,1
2011,2,"REGNE UNIT, EL                ", ,Dona,2
2011,2,"REPÚBLICA DOMINICANA, LA      ", ,Dona,5
2011,2,"REPÚBLICA DOMINICANA, LA      ", ,Home,3
2011,2,ROMANIA                       , ,Dona,5
2011,2,ROMANIA                       , ,Home,6
2011,2,RÚSSIA                        , ,Dona,1
2011,2,RÚSSIA                        , ,Home,1
2011,2,"SENEGAL, EL                   ", ,Dona,3
2011,2,"SENEGAL, EL                   ", ,Home,4
2011,2,SUÈCIA                        , ,Home,1
2011,2,UCRAÏNA                       , ,Dona,2
2011,2,VENEÇUELA                     , ,Dona,2
2011,2,XILE                          , ,Dona,1
2011,2,"XINA, LA                      ", ,Home,1
2011,3,ALBÀNIA                       , ,Home,1
2011,3,ALEMANYA                      , ,Dona,1
2011,3,ALEMANYA                      , ,Home,1
2011,3,"ARGENTINA, L                  ", ,Dona,2
2011,3,BULGÀRIA                      , ,Dona,1
2011,3,"CANADÀ, EL                    ", ,Dona,1
2011,3,COLÒMBIA                      , ,Dona,1
2011,3,COLÒMBIA                      , ,Home,1
2011,3,"COSTA D IVORI, LA             ", ,Home,1
2011,3,COSTA RICA                    , ,Dona,1
2011,3,CUBA                          , ,Dona,2
2011,3,EL SALVADOR                   , ,Dona,4
2011,3,"EQUADOR, L                    ", ,Home,2
2011,3,ESPANYA                       , ,Dona,287
2011,3,ESPANYA                       , ,Home,344
2011,3,ESPANYA                       ,ALABA,Home,1
2011,3,ESPANYA                       ,ALACANT,Home,4
2011,3,ESPANYA                       ,ALBACETE,Dona,1
2011,3,ESPANYA                       ,ALMERIA,Dona,2
2011,3,ESPANYA                       ,ASTURIAS,Home,1
2011,3,ESPANYA                       ,BARCELONA,Dona,213
2011,3,ESPANYA                       ,BARCELONA,Home,243
2011,3,ESPANYA                       ,BISCAIA,Home,1
2011,3,ESPANYA                       ,CACERES,Dona,1
2011,3,ESPANYA                       ,CACERES,Home,2
2011,3,ESPANYA                       ,CADIS,Dona,2
2011,3,ESPANYA                       ,CADIS,Home,2
2011,3,ESPANYA                       ,CASTELLO,Dona,7
2011,3,ESPANYA                       ,CASTELLO,Home,5
2011,3,ESPANYA                       ,CONCA,Dona,1
2011,3,ESPANYA                       ,CORDOBA,Dona,2
2011,3,ESPANYA                       ,CORDOBA,Home,2
2011,3,ESPANYA                       ,"CORUNYA, LA",Home,1
2011,3,ESPANYA                       ,GIRONA,Dona,4
2011,3,ESPANYA                       ,GIRONA,Home,14
2011,3,ESPANYA                       ,GRANADA,Dona,2
2011,3,ESPANYA                       ,GRANADA,Home,2
2011,3,ESPANYA                       ,HUELVA,Dona,1
2011,3,ESPANYA                       ,ILLES BALEARS,Dona,3
2011,3,ESPANYA                       ,ILLES BALEARS,Home,2
2011,3,ESPANYA                       ,JAEN,Dona,3
2011,3,ESPANYA                       ,JAEN,Home,1
2011,3,ESPANYA                       ,LLEIDA,Dona,5
2011,3,ESPANYA                       ,LLEIDA,Home,9
2011,3,ESPANYA                       ,LLEO,Dona,1
2011,3,ESPANYA                       ,MADRID,Dona,4
2011,3,ESPANYA                       ,MADRID,Home,11
2011,3,ESPANYA                       ,MALAGA,Dona,3
2011,3,ESPANYA                       ,MALAGA,Home,5
2011,3,ESPANYA                       ,MURCIA,Dona,3
2011,3,ESPANYA                       ,MURCIA,Home,3
2011,3,ESPANYA                       ,NAVARRA,Dona,1
2011,3,ESPANYA                       ,OSCA,Dona,2
2011,3,ESPANYA                       ,OSCA,Home,4
2011,3,ESPANYA                       ,PONTEVEDRA,Dona,1
2011,3,ESPANYA                       ,PONTEVEDRA,Home,2
2011,3,ESPANYA                       ,SALAMANCA,Home,1
2011,3,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,3
2011,3,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,7
2011,3,ESPANYA                       ,SARAGOSSA,Dona,2
2011,3,ESPANYA                       ,SEVILLA,Dona,7
2011,3,ESPANYA                       ,SEVILLA,Home,3
2011,3,ESPANYA                       ,SORIA,Home,1
2011,3,ESPANYA                       ,TARRAGONA,Dona,11
2011,3,ESPANYA                       ,TARRAGONA,Home,14
2011,3,ESPANYA                       ,VALENCIA,Dona,2
2011,3,ESPANYA                       ,VALENCIA,Home,3
2011,3,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2011,3,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2011,3,FRANÇA                        , ,Dona,3
2011,3,FRANÇA                        , ,Home,2
2011,3,GUATEMALA                     , ,Dona,3
2011,3,HONDURES                      , ,Dona,8
2011,3,ITÀLIA                        , ,Dona,2
2011,3,ITÀLIA                        , ,Home,4
2011,3,JAMAICA                       , ,Dona,1
2011,3,"MARROC, EL                    ", ,Dona,17
2011,3,"MARROC, EL                    ", ,Home,13
2011,3,MÈXIC                         , ,Dona,1
2011,3,"PAÏSOS BAIXOS, ELS            ", ,Dona,2
2011,3,"PAKISTAN, EL                  ", ,Home,3
2011,3,"PARAGUAI, EL                  ", ,Dona,5
2011,3,"PARAGUAI, EL                  ", ,Home,1
2011,3,"PERÚ, EL                      ", ,Dona,1
2011,3,"REGNE UNIT, EL                ", ,Home,1
2011,3,"REPÚBLICA DOMINICANA, LA      ", ,Dona,1
2011,3,"REPÚBLICA DOMINICANA, LA      ", ,Home,2
2011,3,ROMANIA                       , ,Dona,4
2011,3,ROMANIA                       , ,Home,4
2011,3,RÚSSIA                        , ,Home,1
2011,3,"SENEGAL, EL                   ", ,Dona,1
2011,3,"SENEGAL, EL                   ", ,Home,2
2011,3,SIERRA LEONE                  , ,Home,1
2011,3,TURQUIA                       , ,Dona,1
2011,3,UCRAÏNA                       , ,Dona,1
2011,3,XILE                          , ,Dona,3
2011,3,"XINA, LA                      ", ,Dona,1
2011,3,"XINA, LA                      ", ,Home,1
2011,4,ALEMANYA                      , ,Dona,1
2011,4,ALEMANYA                      , ,Home,1
2011,4,ALGÈRIA                       , ,Dona,1
2011,4,"ARGENTINA, L                  ", ,Dona,4
2011,4,BOLÍVIA                       , ,Dona,3
2011,4,BOLÍVIA                       , ,Home,1
2011,4,"BRASIL, EL                    ", ,Dona,4
2011,4,"BRASIL, EL                    ", ,Home,3
2011,4,COLÒMBIA                      , ,Dona,2
2011,4,COLÒMBIA                      , ,Home,1
2011,4,CUBA                          , ,Dona,3
2011,4,CUBA                          , ,Home,4
2011,4,EGIPTE                        , ,Dona,1
2011,4,"EQUADOR, L                    ", ,Dona,2
2011,4,"EQUADOR, L                    ", ,Home,2
2011,4,ESPANYA                       , ,Dona,244
2011,4,ESPANYA                       , ,Home,271
2011,4,ESPANYA                       ,ALACANT,Dona,8
2011,4,ESPANYA                       ,ALACANT,Home,3
2011,4,ESPANYA                       ,ALMERIA,Dona,3
2011,4,ESPANYA                       ,ALMERIA,Home,2
2011,4,ESPANYA                       ,ASTURIAS,Home,1
2011,4,ESPANYA                       ,BADAJOZ,Dona,1
2011,4,ESPANYA                       ,BADAJOZ,Home,2
2011,4,ESPANYA                       ,BARCELONA,Dona,176
2011,4,ESPANYA                       ,BARCELONA,Home,182
2011,4,ESPANYA                       ,BISCAIA,Dona,1
2011,4,ESPANYA                       ,CADIS,Home,3
2011,4,ESPANYA                       ,CASTELLO,Home,1
2011,4,ESPANYA                       ,CIUDAD REAL,Dona,1
2011,4,ESPANYA                       ,CORDOBA,Dona,4
2011,4,ESPANYA                       ,CORDOBA,Home,3
2011,4,ESPANYA                       ,"CORUNYA, LA",Home,1
2011,4,ESPANYA                       ,GIRONA,Dona,8
2011,4,ESPANYA                       ,GIRONA,Home,4
2011,4,ESPANYA                       ,HUELVA,Dona,1
2011,4,ESPANYA                       ,HUELVA,Home,1
2011,4,ESPANYA                       ,ILLES BALEARS,Dona,1
2011,4,ESPANYA                       ,ILLES BALEARS,Home,7
2011,4,ESPANYA                       ,LUGO,Dona,1
2011,4,ESPANYA                       ,LLEIDA,Dona,3
2011,4,ESPANYA                       ,LLEIDA,Home,7
2011,4,ESPANYA                       ,MADRID,Dona,9
2011,4,ESPANYA                       ,MADRID,Home,11
2011,4,ESPANYA                       ,MALAGA,Dona,2
2011,4,ESPANYA                       ,MALAGA,Home,1
2011,4,ESPANYA                       ,MELILLA,Home,1
2011,4,ESPANYA                       ,MURCIA,Dona,1
2011,4,ESPANYA                       ,MURCIA,Home,3
2011,4,ESPANYA                       ,NAVARRA,Home,1
2011,4,ESPANYA                       ,OSCA,Home,3
2011,4,ESPANYA                       ,"PALMAS, LAS",Home,1
2011,4,ESPANYA                       ,PONTEVEDRA,Dona,2
2011,4,ESPANYA                       ,PONTEVEDRA,Home,2
2011,4,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2011,4,ESPANYA                       ,SARAGOSSA,Dona,2
2011,4,ESPANYA                       ,SARAGOSSA,Home,4
2011,4,ESPANYA                       ,SEVILLA,Dona,3
2011,4,ESPANYA                       ,SEVILLA,Home,2
2011,4,ESPANYA                       ,TARRAGONA,Dona,11
2011,4,ESPANYA                       ,TARRAGONA,Home,13
2011,4,ESPANYA                       ,TEROL,Dona,1
2011,4,ESPANYA                       ,TEROL,Home,1
2011,4,ESPANYA                       ,TOLEDO,Dona,4
2011,4,ESPANYA                       ,TOLEDO,Home,3
2011,4,ESPANYA                       ,VALENCIA,Dona,1
2011,4,ESPANYA                       ,VALENCIA,Home,7
2011,4,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2011,4,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2011,4,"FILIPINES, LES                ", ,Dona,1
2011,4,FINLÀNDIA                     , ,Dona,1
2011,4,FINLÀNDIA                     , ,Home,1
2011,4,FRANÇA                        , ,Dona,2
2011,4,FRANÇA                        , ,Home,2
2011,4,GUATEMALA                     , ,Dona,1
2011,4,"GUINEA, LA                    ", ,Dona,2
2011,4,"GUINEA, LA                    ", ,Home,1
2011,4,HONDURES                      , ,Dona,1
2011,4,HONDURES                      , ,Home,1
2011,4,ITÀLIA                        , ,Dona,1
2011,4,ITÀLIA                        , ,Home,1
2011,4,"MARROC, EL                    ", ,Dona,8
2011,4,"MARROC, EL                    ", ,Home,6
2011,4,NICARAGUA                     , ,Home,1
2011,4,"PAKISTAN, EL                  ", ,Home,1
2011,4,"PARAGUAI, EL                  ", ,Dona,1
2011,4,"PARAGUAI, EL                  ", ,Home,1
2011,4,"PERÚ, EL                      ", ,Dona,3
2011,4,"PERÚ, EL                      ", ,Home,2
2011,4,"REGNE UNIT, EL                ", ,Home,1
2011,4,"REPÚBLICA DOMINICANA, LA      ", ,Dona,2
2011,4,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2011,4,"REPÚBLICA TXECA, LA           ", ,Dona,1
2011,4,ROMANIA                       , ,Dona,6
2011,4,ROMANIA                       , ,Home,3
2011,4,RÚSSIA                        , ,Dona,1
2011,4,RÚSSIA                        , ,Home,1
2011,4,"SENEGAL, EL                   ", ,Dona,1
2011,4,"SENEGAL, EL                   ", ,Home,3
2011,4,UCRAÏNA                       , ,Dona,2
2011,4,UCRAÏNA                       , ,Home,3
2011,4,"URUGUAI, L                    ", ,Dona,1
2011,4,VENEÇUELA                     , ,Dona,6
2011,4,VENEÇUELA                     , ,Home,3
2011,4,XILE                          , ,Home,1
2011,4,"XINA, LA                      ", ,Dona,3
2011,4,"XINA, LA                      ", ,Home,2
2011,5,ALEMANYA                      , ,Home,1
2011,5,ALGÈRIA                       , ,Home,1
2011,5,ANDORRA                       , ,Dona,2
2011,5,"ARGENTINA, L                  ", ,Dona,2
2011,5,"ARGENTINA, L                  ", ,Home,2
2011,5,BÈLGICA                       , ,Home,1
2011,5,"BRASIL, EL                    ", ,Dona,3
2011,5,"BRASIL, EL                    ", ,Home,1
2011,5,BULGÀRIA                      , ,Home,2
2011,5,COLÒMBIA                      , ,Dona,1
2011,5,"EQUADOR, L                    ", ,Dona,1
2011,5,"EQUADOR, L                    ", ,Home,1
2011,5,ESPANYA                       , ,Dona,307
2011,5,ESPANYA                       , ,Home,367
2011,5,ESPANYA                       ,ALACANT,Home,4
2011,5,ESPANYA                       ,ALBACETE,Dona,1
2011,5,ESPANYA                       ,ALBACETE,Home,1
2011,5,ESPANYA                       ,ALMERIA,Dona,1
2011,5,ESPANYA                       ,ALMERIA,Home,5
2011,5,ESPANYA                       ,ASTURIAS,Home,1
2011,5,ESPANYA                       ,BADAJOZ,Dona,1
2011,5,ESPANYA                       ,BADAJOZ,Home,1
2011,5,ESPANYA                       ,BARCELONA,Dona,226
2011,5,ESPANYA                       ,BARCELONA,Home,273
2011,5,ESPANYA                       ,BISCAIA,Dona,3
2011,5,ESPANYA                       ,BISCAIA,Home,2
2011,5,ESPANYA                       ,BURGOS,Home,1
2011,5,ESPANYA                       ,CACERES,Dona,2
2011,5,ESPANYA                       ,CACERES,Home,1
2011,5,ESPANYA                       ,CADIS,Dona,2
2011,5,ESPANYA                       ,CADIS,Home,1
2011,5,ESPANYA                       ,CANTABRIA,Dona,1
2011,5,ESPANYA                       ,CASTELLO,Dona,3
2011,5,ESPANYA                       ,CASTELLO,Home,1
2011,5,ESPANYA                       ,CEUTA,Dona,1
2011,5,ESPANYA                       ,CORDOBA,Home,1
2011,5,ESPANYA                       ,"CORUNYA, LA",Dona,1
2011,5,ESPANYA                       ,"CORUNYA, LA",Home,1
2011,5,ESPANYA                       ,GIRONA,Dona,7
2011,5,ESPANYA                       ,GIRONA,Home,4
2011,5,ESPANYA                       ,GRANADA,Home,1
2011,5,ESPANYA                       ,GUADALAJARA,Dona,1
2011,5,ESPANYA                       ,HUELVA,Dona,1
2011,5,ESPANYA                       ,ILLES BALEARS,Dona,2
2011,5,ESPANYA                       ,ILLES BALEARS,Home,6
2011,5,ESPANYA                       ,JAEN,Dona,2
2011,5,ESPANYA                       ,JAEN,Home,1
2011,5,ESPANYA                       ,LLEIDA,Dona,8
2011,5,ESPANYA                       ,LLEIDA,Home,10
2011,5,ESPANYA                       ,MADRID,Dona,12
2011,5,ESPANYA                       ,MADRID,Home,11
2011,5,ESPANYA                       ,MALAGA,Dona,1
2011,5,ESPANYA                       ,MALAGA,Home,1
2011,5,ESPANYA                       ,MURCIA,Dona,2
2011,5,ESPANYA                       ,MURCIA,Home,3
2011,5,ESPANYA                       ,NAVARRA,Dona,1
2011,5,ESPANYA                       ,ORENSE,Dona,1
2011,5,ESPANYA                       ,OSCA,Dona,3
2011,5,ESPANYA                       ,OSCA,Home,2
2011,5,ESPANYA                       ,"PALMAS, LAS",Dona,1
2011,5,ESPANYA                       ,"PALMAS, LAS",Home,2
2011,5,ESPANYA                       ,PONTEVEDRA,Dona,1
2011,5,ESPANYA                       ,PONTEVEDRA,Home,1
2011,5,ESPANYA                       ,"RIOJA, LA",Home,2
2011,5,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,3
2011,5,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2011,5,ESPANYA                       ,SARAGOSSA,Dona,3
2011,5,ESPANYA                       ,SARAGOSSA,Home,4
2011,5,ESPANYA                       ,SEVILLA,Dona,2
2011,5,ESPANYA                       ,SEVILLA,Home,6
2011,5,ESPANYA                       ,TARRAGONA,Dona,8
2011,5,ESPANYA                       ,TARRAGONA,Home,10
2011,5,ESPANYA                       ,TOLEDO,Dona,2
2011,5,ESPANYA                       ,TOLEDO,Home,1
2011,5,ESPANYA                       ,VALENCIA,Dona,4
2011,5,ESPANYA                       ,VALENCIA,Home,7
2011,5,ESPANYA                       ,VALLADOLID,Home,1
2011,5,FRANÇA                        , ,Dona,5
2011,5,FRANÇA                        , ,Home,4
2011,5,GÀMBIA                        , ,Dona,2
2011,5,GEÒRGIA                       , ,Dona,1
2011,5,HONDURES                      , ,Dona,3
2011,5,ITÀLIA                        , ,Dona,4
2011,5,ITÀLIA                        , ,Home,4
2011,5,"JAPÓ, EL                      ", ,Dona,1
2011,5,"MARROC, EL                    ", ,Dona,15
2011,5,"MARROC, EL                    ", ,Home,12
2011,5,MÈXIC                         , ,Home,1
2011,5,NIGÈRIA                       , ,Dona,1
2011,5,NIGÈRIA                       , ,Home,2
2011,5,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2011,5,"PAKISTAN, EL                  ", ,Dona,2
2011,5,"PAKISTAN, EL                  ", ,Home,3
2011,5,"PARAGUAI, EL                  ", ,Dona,5
2011,5,"PARAGUAI, EL                  ", ,Home,3
2011,5,"PERÚ, EL                      ", ,Dona,1
2011,5,POLÒNIA                       , ,Dona,1
2011,5,PORTUGAL                      , ,Home,1
2011,5,"REGNE UNIT, EL                ", ,Dona,2
2011,5,"REGNE UNIT, EL                ", ,Home,1
2011,5,"REPÚBLICA DOMINICANA, LA      ", ,Dona,3
2011,5,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2011,5,ROMANIA                       , ,Dona,4
2011,5,ROMANIA                       , ,Home,8
2011,5,RÚSSIA                        , ,Dona,1
2011,5,RÚSSIA                        , ,Home,1
2011,5,"SENEGAL, EL                   ", ,Dona,1
2011,5,"SENEGAL, EL                   ", ,Home,6
2011,5,SUÏSSA                        , ,Dona,2
2011,5,SUÏSSA                        , ,Home,1
2011,5,UCRAÏNA                       , ,Dona,1
2011,5,"URUGUAI, L                    ", ,Dona,1
2011,5,VENEÇUELA                     , ,Dona,1
2011,5,VENEÇUELA                     , ,Home,1
2011,5,"XINA, LA                      ", ,Dona,1
2011,5,"XINA, LA                      ", ,Home,3
2011,6,ALEMANYA                      , ,Home,1
2011,6,"ARGENTINA, L                  ", ,Dona,1
2011,6,"ARGENTINA, L                  ", ,Home,3
2011,6,ARMÈNIA                       , ,Dona,1
