DATA_REFERENCIA,DISTRICTE,BARRI,SEXE,NIVELL_ESTUDI,POBLACIO
2013,DISTRICTE 3,CAN PALET                     ,Dona,Arquitecte o Enginyer Tècnic  ,19
2013,DISTRICTE 3,CAN PALET                     ,Home,Arquitecte o Enginyer Tècnic  ,63
2013,DISTRICTE 3,CAN PALET II                  ,Home,Arquitecte o Enginyer Tècnic  ,3
2013,DISTRICTE 3,CAN PARELLADA                 ,Dona,Arquitecte o Enginyer Tècnic  ,4
2013,DISTRICTE 3,CAN PARELLADA                 ,Home,Arquitecte o Enginyer Tècnic  ,11
2013,DISTRICTE 3,GUADALHORCE                   ,Home,Arquitecte o Enginyer Tècnic  ,4
2013,DISTRICTE 3,LES FONTS                     ,Dona,Arquitecte o Enginyer Tècnic  ,3
2013,DISTRICTE 3,LES FONTS                     ,Home,Arquitecte o Enginyer Tècnic  ,33
2013,DISTRICTE 3,SEGLE XX                      ,Dona,Arquitecte o Enginyer Tècnic  ,18
2013,DISTRICTE 3,SEGLE XX                      ,Home,Arquitecte o Enginyer Tècnic  ,82
2013,DISTRICTE 3,XÚQUER                        ,Home,Arquitecte o Enginyer Tècnic  ,5
2013,DISTRICTE 4,CA N AURELL                   ,Dona,Arquitecte o Enginyer Tècnic  ,48
2013,DISTRICTE 4,CA N AURELL                   ,Home,Arquitecte o Enginyer Tècnic  ,163
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,Arquitecte o Enginyer Tècnic  ,2
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,Arquitecte o Enginyer Tècnic  ,5
2013,DISTRICTE 4,LA COGULLADA                  ,Dona,Arquitecte o Enginyer Tècnic  ,11
2013,DISTRICTE 4,LA COGULLADA                  ,Home,Arquitecte o Enginyer Tècnic  ,50
2013,DISTRICTE 4,LA MAURINA                    ,Dona,Arquitecte o Enginyer Tècnic  ,10
2013,DISTRICTE 4,LA MAURINA                    ,Home,Arquitecte o Enginyer Tècnic  ,35
2013,DISTRICTE 4,LES MARTINES                  ,Dona,Arquitecte o Enginyer Tècnic  ,1
2013,DISTRICTE 4,LES MARTINES                  ,Home,Arquitecte o Enginyer Tècnic  ,2
2013,DISTRICTE 4,ROC BLANC                     ,Dona,Arquitecte o Enginyer Tècnic  ,11
2013,DISTRICTE 4,ROC BLANC                     ,Home,Arquitecte o Enginyer Tècnic  ,31
2013,DISTRICTE 4,VISTA ALEGRE                  ,Home,Arquitecte o Enginyer Tècnic  ,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,Arquitecte o Enginyer Tècnic  ,15
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,Arquitecte o Enginyer Tècnic  ,49
2013,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,Arquitecte o Enginyer Tècnic  ,3
2013,DISTRICTE 5,CAN BOADA DEL PI              ,Home,Arquitecte o Enginyer Tècnic  ,3
2013,DISTRICTE 5,CAN GONTERES                  ,Home,Arquitecte o Enginyer Tècnic  ,2
2013,DISTRICTE 5,CAN ROCA                      ,Dona,Arquitecte o Enginyer Tècnic  ,13
2013,DISTRICTE 5,CAN ROCA                      ,Home,Arquitecte o Enginyer Tècnic  ,55
2013,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,Arquitecte o Enginyer Tècnic  ,2
2013,DISTRICTE 5,PLA DEL BON AIRE              ,Home,Arquitecte o Enginyer Tècnic  ,8
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,Arquitecte o Enginyer Tècnic  ,22
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,Arquitecte o Enginyer Tècnic  ,98
2013,DISTRICTE 5,SANT PERE                     ,Dona,Arquitecte o Enginyer Tècnic  ,40
2013,DISTRICTE 5,SANT PERE                     ,Home,Arquitecte o Enginyer Tècnic  ,115
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,Arquitecte o Enginyer Tècnic  ,20
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,Arquitecte o Enginyer Tècnic  ,61
2013,DISTRICTE 6,CAN TUSELL                    ,Dona,Arquitecte o Enginyer Tècnic  ,1
2013,DISTRICTE 6,CAN TUSELL                    ,Home,Arquitecte o Enginyer Tècnic  ,3
2013,DISTRICTE 6,ÈGARA                         ,Dona,Arquitecte o Enginyer Tècnic  ,5
2013,DISTRICTE 6,ÈGARA                         ,Home,Arquitecte o Enginyer Tècnic  ,13
2013,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,Arquitecte o Enginyer Tècnic  ,1
2013,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,Arquitecte o Enginyer Tècnic  ,19
2013,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,Arquitecte o Enginyer Tècnic  ,74
2013,DISTRICTE 6,SANT LLORENÇ                  ,Dona,Arquitecte o Enginyer Tècnic  ,3
2013,DISTRICTE 6,SANT LLORENÇ                  ,Home,Arquitecte o Enginyer Tècnic  ,7
2013,DISTRICTE 6,SANT PERE NORD                ,Dona,Arquitecte o Enginyer Tècnic  ,19
2013,DISTRICTE 6,SANT PERE NORD                ,Home,Arquitecte o Enginyer Tècnic  ,83
2013,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,"Batxiller Elemental, Graduat E",52
2013,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,"Batxiller Elemental, Graduat E",59
2013,DISTRICTE 1,CEMENTIRI VELL                ,Dona,"Batxiller Elemental, Graduat E",640
2013,DISTRICTE 1,CEMENTIRI VELL                ,Home,"Batxiller Elemental, Graduat E",719
2013,DISTRICTE 1,CENTRE                        ,Dona,"Batxiller Elemental, Graduat E",1566
2013,DISTRICTE 1,CENTRE                        ,Home,"Batxiller Elemental, Graduat E",1410
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,"Batxiller Elemental, Graduat E",542
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,"Batxiller Elemental, Graduat E",541
2013,DISTRICTE 1,VALLPARADÍS                   ,Dona,"Batxiller Elemental, Graduat E",425
2013,DISTRICTE 1,VALLPARADÍS                   ,Home,"Batxiller Elemental, Graduat E",423
2013,DISTRICTE 2,CA N ANGLADA                  ,Dona,"Batxiller Elemental, Graduat E",1207
2013,DISTRICTE 2,CA N ANGLADA                  ,Home,"Batxiller Elemental, Graduat E",1578
2013,DISTRICTE 2,DISSEMINATS                   ,Dona,"Batxiller Elemental, Graduat E",12
2013,DISTRICTE 2,DISSEMINATS                   ,Home,"Batxiller Elemental, Graduat E",10
2013,DISTRICTE 2,MONTSERRAT                    ,Dona,"Batxiller Elemental, Graduat E",135
2013,DISTRICTE 2,MONTSERRAT                    ,Home,"Batxiller Elemental, Graduat E",155
2013,DISTRICTE 2,TORRE-SANA                    ,Dona,"Batxiller Elemental, Graduat E",547
2013,DISTRICTE 2,TORRE-SANA                    ,Home,"Batxiller Elemental, Graduat E",637
2013,DISTRICTE 2,VILARDELL                     ,Dona,"Batxiller Elemental, Graduat E",84
2013,DISTRICTE 2,VILARDELL                     ,Home,"Batxiller Elemental, Graduat E",107
2013,DISTRICTE 3,CAN JOFRESA                   ,Dona,"Batxiller Elemental, Graduat E",235
2013,DISTRICTE 3,CAN JOFRESA                   ,Home,"Batxiller Elemental, Graduat E",308
2013,DISTRICTE 3,CAN PALET                     ,Dona,"Batxiller Elemental, Graduat E",1313
2013,DISTRICTE 3,CAN PALET                     ,Home,"Batxiller Elemental, Graduat E",1673
2013,DISTRICTE 3,CAN PALET II                  ,Dona,"Batxiller Elemental, Graduat E",78
2013,DISTRICTE 3,CAN PALET II                  ,Home,"Batxiller Elemental, Graduat E",117
2013,DISTRICTE 3,CAN PARELLADA                 ,Dona,"Batxiller Elemental, Graduat E",720
2013,DISTRICTE 3,CAN PARELLADA                 ,Home,"Batxiller Elemental, Graduat E",808
2013,DISTRICTE 3,DISSEMINATS                   ,Dona,"Batxiller Elemental, Graduat E",1
2013,DISTRICTE 3,DISSEMINATS                   ,Home,"Batxiller Elemental, Graduat E",1
2013,DISTRICTE 3,GUADALHORCE                   ,Dona,"Batxiller Elemental, Graduat E",163
2013,DISTRICTE 3,GUADALHORCE                   ,Home,"Batxiller Elemental, Graduat E",165
2013,DISTRICTE 3,LES FONTS                     ,Dona,"Batxiller Elemental, Graduat E",274
2013,DISTRICTE 3,LES FONTS                     ,Home,"Batxiller Elemental, Graduat E",310
2013,DISTRICTE 3,P.I. CAN PARELLADA            ,Dona,"Batxiller Elemental, Graduat E",1
2013,DISTRICTE 3,P.I. CAN PARELLADA            ,Home,"Batxiller Elemental, Graduat E",1
2013,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Dona,"Batxiller Elemental, Graduat E",9
2013,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Home,"Batxiller Elemental, Graduat E",18
2013,DISTRICTE 3,SEGLE XX                      ,Dona,"Batxiller Elemental, Graduat E",592
2013,DISTRICTE 3,SEGLE XX                      ,Home,"Batxiller Elemental, Graduat E",664
2013,DISTRICTE 3,XÚQUER                        ,Dona,"Batxiller Elemental, Graduat E",131
2013,DISTRICTE 3,XÚQUER                        ,Home,"Batxiller Elemental, Graduat E",157
2013,DISTRICTE 4,CA N AURELL                   ,Dona,"Batxiller Elemental, Graduat E",1707
2013,DISTRICTE 4,CA N AURELL                   ,Home,"Batxiller Elemental, Graduat E",1780
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,"Batxiller Elemental, Graduat E",162
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,"Batxiller Elemental, Graduat E",212
2013,DISTRICTE 4,DISSEMINATS                   ,Dona,"Batxiller Elemental, Graduat E",2
2013,DISTRICTE 4,DISSEMINATS                   ,Home,"Batxiller Elemental, Graduat E",4
2013,DISTRICTE 4,LA COGULLADA                  ,Dona,"Batxiller Elemental, Graduat E",612
2013,DISTRICTE 4,LA COGULLADA                  ,Home,"Batxiller Elemental, Graduat E",647
2013,DISTRICTE 4,LA MAURINA                    ,Dona,"Batxiller Elemental, Graduat E",818
2013,DISTRICTE 4,LA MAURINA                    ,Home,"Batxiller Elemental, Graduat E",945
2013,DISTRICTE 4,LES MARTINES                  ,Dona,"Batxiller Elemental, Graduat E",57
2013,DISTRICTE 4,LES MARTINES                  ,Home,"Batxiller Elemental, Graduat E",92
2013,DISTRICTE 4,ROC BLANC                     ,Dona,"Batxiller Elemental, Graduat E",665
2013,DISTRICTE 4,ROC BLANC                     ,Home,"Batxiller Elemental, Graduat E",725
2013,DISTRICTE 4,VISTA ALEGRE                  ,Dona,"Batxiller Elemental, Graduat E",6
2013,DISTRICTE 4,VISTA ALEGRE                  ,Home,"Batxiller Elemental, Graduat E",11
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,"Batxiller Elemental, Graduat E",835
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,"Batxiller Elemental, Graduat E",886
2013,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,"Batxiller Elemental, Graduat E",182
2013,DISTRICTE 5,CAN BOADA DEL PI              ,Home,"Batxiller Elemental, Graduat E",216
2013,DISTRICTE 5,CAN GONTERES                  ,Dona,"Batxiller Elemental, Graduat E",31
2013,DISTRICTE 5,CAN GONTERES                  ,Home,"Batxiller Elemental, Graduat E",39
2013,DISTRICTE 5,CAN ROCA                      ,Dona,"Batxiller Elemental, Graduat E",286
2013,DISTRICTE 5,CAN ROCA                      ,Home,"Batxiller Elemental, Graduat E",355
2013,DISTRICTE 5,DISSEMINATS                   ,Dona,"Batxiller Elemental, Graduat E",13
2013,DISTRICTE 5,DISSEMINATS                   ,Home,"Batxiller Elemental, Graduat E",23
2013,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Dona,"Batxiller Elemental, Graduat E",2
2013,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Home,"Batxiller Elemental, Graduat E",2
2013,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,"Batxiller Elemental, Graduat E",312
2013,DISTRICTE 5,PLA DEL BON AIRE              ,Home,"Batxiller Elemental, Graduat E",341
2013,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,"Batxiller Elemental, Graduat E",7
2013,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,"Batxiller Elemental, Graduat E",9
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,"Batxiller Elemental, Graduat E",1250
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,"Batxiller Elemental, Graduat E",1378
2013,DISTRICTE 5,SANT PERE                     ,Dona,"Batxiller Elemental, Graduat E",1252
2013,DISTRICTE 5,SANT PERE                     ,Home,"Batxiller Elemental, Graduat E",1239
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,"Batxiller Elemental, Graduat E",620
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,"Batxiller Elemental, Graduat E",615
2013,DISTRICTE 6,CAN TUSELL                    ,Dona,"Batxiller Elemental, Graduat E",303
2013,DISTRICTE 6,CAN TUSELL                    ,Home,"Batxiller Elemental, Graduat E",332
2013,DISTRICTE 6,DISSEMINATS                   ,Dona,"Batxiller Elemental, Graduat E",12
2013,DISTRICTE 6,DISSEMINATS                   ,Home,"Batxiller Elemental, Graduat E",10
2013,DISTRICTE 6,ÈGARA                         ,Dona,"Batxiller Elemental, Graduat E",431
2013,DISTRICTE 6,ÈGARA                         ,Home,"Batxiller Elemental, Graduat E",571
2013,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Dona,"Batxiller Elemental, Graduat E",9
2013,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,"Batxiller Elemental, Graduat E",13
2013,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,"Batxiller Elemental, Graduat E",1615
2013,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,"Batxiller Elemental, Graduat E",1911
2013,DISTRICTE 6,SANT LLORENÇ                  ,Dona,"Batxiller Elemental, Graduat E",483
2013,DISTRICTE 6,SANT LLORENÇ                  ,Home,"Batxiller Elemental, Graduat E",549
2013,DISTRICTE 6,SANT PERE NORD                ,Dona,"Batxiller Elemental, Graduat E",1672
2013,DISTRICTE 6,SANT PERE NORD                ,Home,"Batxiller Elemental, Graduat E",1954
2013,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,Batxiller superior. BUP. Batxi,28
2013,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,Batxiller superior. BUP. Batxi,28
2013,DISTRICTE 1,CEMENTIRI VELL                ,Dona,Batxiller superior. BUP. Batxi,334
2013,DISTRICTE 1,CEMENTIRI VELL                ,Home,Batxiller superior. BUP. Batxi,336
2013,DISTRICTE 1,CENTRE                        ,Dona,Batxiller superior. BUP. Batxi,1204
2013,DISTRICTE 1,CENTRE                        ,Home,Batxiller superior. BUP. Batxi,1237
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,Batxiller superior. BUP. Batxi,256
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,Batxiller superior. BUP. Batxi,243
2013,DISTRICTE 1,VALLPARADÍS                   ,Dona,Batxiller superior. BUP. Batxi,278
2013,DISTRICTE 1,VALLPARADÍS                   ,Home,Batxiller superior. BUP. Batxi,282
2013,DISTRICTE 2,CA N ANGLADA                  ,Dona,Batxiller superior. BUP. Batxi,374
2013,DISTRICTE 2,CA N ANGLADA                  ,Home,Batxiller superior. BUP. Batxi,345
2013,DISTRICTE 2,DISSEMINATS                   ,Dona,Batxiller superior. BUP. Batxi,4
2013,DISTRICTE 2,DISSEMINATS                   ,Home,Batxiller superior. BUP. Batxi,3
2013,DISTRICTE 2,MONTSERRAT                    ,Dona,Batxiller superior. BUP. Batxi,16
2013,DISTRICTE 2,MONTSERRAT                    ,Home,Batxiller superior. BUP. Batxi,24
2013,DISTRICTE 2,TORRE-SANA                    ,Dona,Batxiller superior. BUP. Batxi,221
2013,DISTRICTE 2,TORRE-SANA                    ,Home,Batxiller superior. BUP. Batxi,212
2013,DISTRICTE 2,VILARDELL                     ,Dona,Batxiller superior. BUP. Batxi,10
2013,DISTRICTE 2,VILARDELL                     ,Home,Batxiller superior. BUP. Batxi,5
2013,DISTRICTE 3,CAN JOFRESA                   ,Dona,Batxiller superior. BUP. Batxi,58
2013,DISTRICTE 3,CAN JOFRESA                   ,Home,Batxiller superior. BUP. Batxi,44
2013,DISTRICTE 3,CAN PALET                     ,Dona,Batxiller superior. BUP. Batxi,484
2013,DISTRICTE 3,CAN PALET                     ,Home,Batxiller superior. BUP. Batxi,480
2013,DISTRICTE 3,CAN PALET II                  ,Dona,Batxiller superior. BUP. Batxi,21
2013,DISTRICTE 3,CAN PALET II                  ,Home,Batxiller superior. BUP. Batxi,19
2013,DISTRICTE 3,CAN PARELLADA                 ,Dona,Batxiller superior. BUP. Batxi,182
2013,DISTRICTE 3,CAN PARELLADA                 ,Home,Batxiller superior. BUP. Batxi,149
2013,DISTRICTE 3,DISSEMINATS                   ,Home,Batxiller superior. BUP. Batxi,1
