Mun;N.Fijo ;D;Po;Par;Su;Nombre                   ;Tc;Cc;Superfic
030;0412006;Q;06;446;D ;                         ;C ;04;00000901
030;0412006;Q;06;448;A ;                         ;PD;04;00001345
030;0412006;Q;06;461;A ;                         ;MF;03;00000624
030;0412006;Q;06;461;B ;                         ;MM;03;00001876
030;0412006;Q;07;089;A ;                         ;PD;04;00005420
030;0412006;Q;07;089;B ;                         ;MM;04;00000703
030;0412006;Q;07;089;C ;                         ;MF;04;00003028
030;0412006;Q;07;093;A ;                         ;PD;04;00003651
030;0412006;Q;07;096;A ;                         ;MF;01;00005381
030;0412006;Q;07;096;B ;                         ;MM;04;00001410
030;0412006;Q;07;096;C ;                         ;PD;04;00011657
030;0412006;Q;07;096;D ;                         ;MF;01;00001187
030;0412007;B;06;342;A ;                         ;MM;04;00002553
030;0412008;J;06;453;A ;                         ;PD;04;00011058
030;0412008;J;06;453;B ;                         ;MF;03;00003142
030;0412008;J;06;453;C ;                         ;PD;04;00004414
030;0412009;R;06;463;A ;                         ;MM;04;00001707
030;0412010;P;07;086;A ;                         ;PD;04;00016050
030;0412010;P;07;086;B ;                         ;CR;01;00000075
030;0412044;E;03;081;A ;                         ;MM;02;00014480
030;0412044;E;03;111;A ;                         ;C ;03;00017689
030;0412044;E;03;111;B ;                         ;C ;01;00000988
030;0412044;E;03;111;C ;                         ;PD;03;00020418
030;0412044;E;03;111;D ;CS EIZKOAGA 4481002      ;CS;01;00000183
030;0412045;M;03;093;A ;                         ;MM;04;00003739
030;0412046;U;03;117;A ;                         ;MM;04;00005917
030;0412047;F;03;190;A ;                         ;MM;01;00002984
030;0412316;S;03;006;A ;                         ;MM;02;00009053
030;0412316;S;03;055;A ;                         ;MM;04;00039077
030;0412316;S;03;075;A ;                         ;MM;04;00003195
030;0412318;L;03;173;A ;                         ;MF;01;00000938
030;0412319;T;07;128;A ;                         ;MM;04;00006279
030;0412363;W;05;120;A ;                         ;MM;03;00000414
030;0412363;W;06;004;A ;                         ;MM;01;00010914
030;0412363;W;06;131;A ;                         ;MM;01;00014303
030;0412363;W;07;138;A ;                         ;MF;04;00001271
030;0412363;W;07;138;B ;                         ;MM;02;00024350
030;0412363;W;07;138;C ;                         ;E ;03;00001902
030;0412363;W;07;138;D ;CS ITURRAO ABE 4384014   ;CS;02;00000530
030;0412363;W;07;138;E ;                         ;C ;02;00042807
030;0412363;W;07;138;F ;                         ;MM;04;00005549
030;0412364;H;06;008;A ;                         ;MM;03;00000393
030;0412364;H;07;139;A ;                         ;MM;04;00007167
030;0412365;P;06;024;A ;                         ;MM;04;00007756
030;0412365;P;06;030;A ;                         ;MM;01;00015138
030;0412366;A;06;020;A ;                         ;MM;04;00004776
030;0412433;E;04;128;A ;                         ;E ;01;00000200
030;0412434;M;04;007;A ;                         ;MF;03;00000515
030;0412435;U;04;018;A ;KANTERA ZARRA            ;E ;03;00001295
030;0412435;U;04;018;B ;ABAUNZA AURRE            ;MF;04;00023767
030;0412435;U;04;018;C ;SOLOBARRENA-MANDABIDE    ;C ;01;00002445
030;0412435;U;04;018;D ;ABONTXA BASERRIA         ;CS;01;00000406
030;0412435;U;04;018;E ;                         ;PD;03;00007669
030;0412435;U;05;193;A ;BURUA                    ;MM;02;00000512
030;0412435;U;05;193;B ;                         ;MF;02;00001071
030;0412435;U;05;193;C ;                         ;E ;01;00026398
030;0412437;N;06;085;A ;                         ;MM;01;00006023
030;0412438;V;07;135;A ;                         ;C ;02;00004018
030;0412445;V;07;136;A ;                         ;MF;01;00003258
030;0412445;V;07;136;B ;                         ;PD;01;00000728
030;0412445;V;07;136;C ;                         ;MM;01;00003335
030;0412446;G;07;137;A ;                         ;MF;01;00005606
030;0412446;G;07;137;B ;                         ;I ;01;00000128
030;0412446;G;07;137;C ;                         ;PD;01;00000970
030;0412446;G;07;137;D ;                         ;PD;01;00000757
030;0412446;G;07;137;E ;                         ;MM;01;00001140
030;0412485;C;06;379;A ;                         ;MM;03;00001025
030;0412486;K;06;383;A ;                         ;MM;03;00005319
030;0412487;S;06;390;A ;                         ;MM;01;00000695
030;0412487;S;06;390;B ;                         ;MF;01;00001023
030;0412487;S;06;390;C ;                         ;MM;01;00000710
030;0412498;E;05;036;A ;                         ;MM;04;00015000
030;0412499;M;05;056;A ;                         ;MM;04;00016842
030;0412500;Y;05;037;A ;                         ;MM;04;00004994
030;0412500;Y;05;037;B ;                         ;C ;01;00008946
030;0412500;Y;05;037;C ;                         ;I ;01;00000303
030;0412500;Y;05;037;D ;                         ;I ;01;00000377
030;0412500;Y;05;037;E ;                         ;MM;03;00057195
030;0412500;Y;05;037;F ;                         ;MM;04;00032794
030;0412500;Y;05;037;G ;                         ;MM;02;00008419
030;0412500;Y;05;209;A ;                         ;MM;04;00009299
030;0412500;Y;05;210;A ;                         ;MM;04;00011769
030;0412500;Y;05;217;A ;                         ;MM;04;00004349
030;0412500;Y;05;219;A ;                         ;MM;04;00011072
030;0412500;Y;05;221;A ;                         ;MM;04;00003343
030;0412500;Y;05;222;A ;                         ;MM;04;00005784
030;0412500;Y;05;224;A ;                         ;MM;03;00003433
030;0412523;L;06;491;A ;                         ;MM;01;00005443
030;0412524;T;06;115;A ;                         ;E ;04;00001399
030;0412524;T;06;115;B ;                         ;MM;01;00009259
030;0412524;T;06;485;A ;                         ;E ;04;00001071
030;0412526;M;05;107;A ;                         ;CR;01;00000089
030;0412526;M;05;107;B ;                         ;PD;04;00013419
030;0412527;U;06;105;A ;                         ;PD;04;00012302
030;0412528;F;06;109;A ;                         ;PD;04;00004599
030;0412529;N;06;112;A ;                         ;PD;04;00005579
030;0412560;X;06;234;A ;                         ;MM;01;00013868
030;0412560;X;06;258;A ;                         ;MM;03;00000476
030;0412560;X;06;264;A ;                         ;MM;04;00002754
030;0412560;X;06;349;A ;                         ;MM;04;00008634
030;0412560;X;06;398;A ;                         ;PD;01;00001154
030;0412560;X;06;398;B ;                         ;E ;01;00000504
030;0412560;X;06;398;C ;                         ;E ;01;00002818
030;0412560;X;06;398;D ;                         ;I ;01;00000310
030;0412560;X;06;420;A ;                         ;E ;04;00000563
030;0412560;X;06;420;B ;                         ;PD;04;00010054
030;0412560;X;06;420;C ;                         ;E ;04;00000656
030;0412560;X;06;420;D ;                         ;C ;04;00028644
030;0412560;X;06;420;E ;                         ;MF;03;00000829
030;0412560;X;06;420;F ;                         ;MM;01;00029402
030;0412560;X;06;420;G ;                         ;CS;01;00000379
030;0412560;X;06;423;A ;                         ;PD;04;00003491
030;0412560;X;06;423;B ;                         ;MM;04;00002004
030;0412560;X;06;423;C ;                         ;MT;01;00000392
030;0412561;W;06;134;A ;                         ;MM;04;00003364
030;0412562;H;06;159;A ;                         ;MM;04;00003035
030;0412563;P;06;223;A ;                         ;MM;04;00006108
030;0412564;A;06;272;A ;                         ;MM;03;00003185
030;0412565;Y;06;275;A ;                         ;MM;04;00007246
030;0412566;Q;06;284;A ;                         ;MM;01;00001327
030;0412567;B;06;291;A ;                         ;MF;04;00003068
030;0412567;B;06;291;B ;                         ;MM;04;00012897
030;0412568;J;06;303;A ;                         ;MF;01;00001774
030;0412568;J;06;303;B ;                         ;MM;04;00002605
030;0412569;R;06;335;A ;                         ;MM;04;00000750
030;0412569;R;06;335;B ;                         ;E ;04;00000414
030;0412569;R;06;335;C ;                         ;MM;04;00001115
030;0412570;P;06;352;A ;                         ;MF;04;00000814
030;0412571;A;06;381;A ;                         ;MM;03;00003166
030;0412572;Y;06;414;A ;                         ;PD;04;00004834
030;0412573;Q;07;074;A ;                         ;MM;03;00000692
030;0412573;Q;07;080;A ;                         ;MF;03;00006703
030;0412584;C;01;040;A ;                         ;MM;01;00007615
030;0412585;K;01;051;A ;                         ;MM;01;00004065
030;0412589;T;01;027;A ;                         ;MB;01;00005018
030;0412590;R;01;045;A ;                         ;PD;04;00011006
030;0412590;R;01;045;B ;                         ;E ;04;00004860
030;0412590;R;01;045;C ;                         ;MF;03;00002340
030;0412590;R;01;045;D ;                         ;MM;04;00019793
030;0412590;R;01;045;E ;                         ;MB;03;00001325
030;0412590;R;01;045;F ;                         ;MF;03;00050959
030;0412590;R;01;045;G ;                         ;MM;04;00037419
030;0412590;R;01;045;H ;                         ;MF;03;00020815
030;0412590;R;01;045;I ;                         ;MM;04;00004878
030;0412591;C;01;047;A ;                         ;MM;01;00011651
030;0412592;K;01;128;A ;                         ;MF;01;00006260
030;0412630;T;01;104;A ;                         ;MM;01;00013840
030;0412631;E;01;108;A ;                         ;MM;01;00012212
030;0412720;D;03;087;A ;                         ;MM;04;00006807
030;0412720;D;03;142;A ;                         ;MM;04;00004850
030;0412720;D;03;151;A ;                         ;MM;04;00004101
030;0412720;D;06;199;A ;                         ;MM;04;00004367
030;0412720;D;06;219;A ;                         ;MM;04;00004648
030;0412720;D;06;276;A ;                         ;MF;04;00001702
030;0412720;D;06;276;B ;                         ;MM;04;00036252
030;0412720;D;06;276;C ;                         ;MF;04;00000960
030;0412720;D;06;278;A ;                         ;MM;04;00005201
030;0412720;D;06;286;A ;                         ;MM;04;00003137
030;0412720;D;06;287;A ;                         ;MF;04;00003207
030;0412720;D;06;293;A ;                         ;MM;03;00005470
030;0412720;D;06;334;A ;                         ;MM;04;00005070
030;0412720;D;06;338;A ;                         ;MM;04;00008352
030;0412720;D;06;351;A ;                         ;MM;03;00002782
030;0412720;D;06;422;A ;                         ;MM;01;00003568
030;0412720;D;06;422;B ;                         ;MT;02;00005367
030;0412720;D;06;422;C ;                         ;PD;04;00001965
030;0412720;D;06;437;A ;                         ;CS;02;00000560
030;0412720;D;06;437;B ;                         ;C ;04;00010338
030;0412720;D;06;437;C ;                         ;IN;01;00000435
030;0412720;D;06;437;D ;                         ;MM;03;00000260
030;0412720;D;06;437;E ;                         ;PD;04;00003120
030;0412720;D;06;462;A ;                         ;MM;03;00001108
030;0412720;D;07;031;A ;                         ;MM;04;00005964
030;0412720;D;07;090;A ;                         ;MM;04;00007909
030;0412720;D;07;095;A ;                         ;MM;04;00005302
030;0412720;D;07;095;B ;                         ;C ;01;00008964
030;0412720;D;07;095;E ;                         ;C ;02;00002031
030;0412720;D;07;095;F ;                         ;CR;01;00000241
030;0412721;L;06;141;A ;                         ;MM;04;00005505
030;0412721;L;06;141;B ;                         ;E ;04;00000593
030;0412721;L;06;323;A ;                         ;MM;03;00003984
030;0412721;L;07;025;A ;                         ;MM;01;00066162
030;0412723;E;03;128;A ;                         ;MM;03;00001306
030;0412723;E;03;129;A ;                         ;MM;04;00003089
030;0412723;E;03;130;A ;                         ;MB;04;00000796
030;0412723;E;06;363;A ;                         ;MM;04;00001941
030;0412723;E;06;399;A ;                         ;I ;01;00001728
