CODI_DIVISIO_TERRITORIAL;CODI_PARTIT;DESCRIPCIO_PARTIT;NRE_VOTS
S-05001;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05001;EB;ESCONS EN BLANC;0
S-05001;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05001;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;9
S-05001;EU      ;EXTREMADURA UNIDA                       ;0
S-05001;FAC;FORO DE CIUDADANOS;0
S-05001;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;1
S-05001;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;15
S-05001;IFEM;INICIATIVA FEMINISTA;1
S-05001;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05001;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-05001;LEM;LA ESPAÑA EN MARCHA;1
S-05001;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05001;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-05001;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05001;NULS;NULS;1
S-05001;PA      ;PARTIDO ANDALUCISTA                     ;0
S-05001;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;1
S-05001;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;3
S-05001;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-05001;PH      ;PARTIDO HUMANISTA                       ;1
S-05001;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;1
S-05001;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05001;PODEMOS;PODEMOS-PODEM;9
S-05001;PP      ;PARTIDO POPULAR                         ;47
S-05001;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05001;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-05001;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;91
S-05001;PT;PARTIDO DA TERRA;0
S-05001;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;2
S-05001;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05001;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05001;UPyD;UNION PROGRESO Y DEMOCRACIA;9
S-05001;VOX;VOX;0
S-05002;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05002;ALTER;ALTERNATIVA REPUBLICANA;0
S-05002;BLANCS;BLANCS;2
S-05002;CILUS;CIUDADANOS LIBRES UNIDOS;2
S-05002;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;19
S-05002;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;16
S-05002;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-05002;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05002;EB;ESCONS EN BLANC;0
S-05002;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05002;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;8
S-05002;EU      ;EXTREMADURA UNIDA                       ;1
S-05002;FAC;FORO DE CIUDADANOS;0
S-05002;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-05002;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;14
S-05002;IFEM;INICIATIVA FEMINISTA;0
S-05002;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05002;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-05002;LEM;LA ESPAÑA EN MARCHA;1
S-05002;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05002;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;3
S-05002;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05002;NULS;NULS;3
S-05002;PA      ;PARTIDO ANDALUCISTA                     ;0
S-05002;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;2
S-05002;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-05002;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-05002;PH      ;PARTIDO HUMANISTA                       ;0
S-05002;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;1
S-05002;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05002;PODEMOS;PODEMOS-PODEM;14
S-05002;PP      ;PARTIDO POPULAR                         ;43
S-05002;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05002;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-05002;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;68
S-05002;PT;PARTIDO DA TERRA;1
S-05002;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-05002;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;2
S-05002;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05002;UPyD;UNION PROGRESO Y DEMOCRACIA;6
S-05002;VOX;VOX;0
S-05003;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05003;ALTER;ALTERNATIVA REPUBLICANA;0
S-05003;BLANCS;BLANCS;0
S-05003;CILUS;CIUDADANOS LIBRES UNIDOS;1
S-05003;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;11
S-05003;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;19
S-05003;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-05003;DN      ;DEMOCRACIA NACIONAL                     ;1
S-05003;EB;ESCONS EN BLANC;2
S-05003;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05003;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;18
S-05003;EU      ;EXTREMADURA UNIDA                       ;0
S-05003;FAC;FORO DE CIUDADANOS;1
S-05003;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;2
S-05003;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;23
S-05003;IFEM;INICIATIVA FEMINISTA;1
S-05003;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05003;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-05003;LEM;LA ESPAÑA EN MARCHA;0
S-05003;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05003;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;2
S-05003;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05003;NULS;NULS;4
S-05003;PA      ;PARTIDO ANDALUCISTA                     ;1
S-05003;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;3
S-05003;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;2
S-05003;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;4
S-05003;PH      ;PARTIDO HUMANISTA                       ;1
S-05003;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;1
S-05003;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05003;PODEMOS;PODEMOS-PODEM;8
S-05003;PP      ;PARTIDO POPULAR                         ;49
S-05003;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05003;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-05003;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;95
S-05003;PT;PARTIDO DA TERRA;0
S-05003;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-05003;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05003;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05003;UPyD;UNION PROGRESO Y DEMOCRACIA;9
S-05003;VOX;VOX;1
S-05004;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05004;ALTER;ALTERNATIVA REPUBLICANA;0
S-05004;BLANCS;BLANCS;7
S-05004;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-05004;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;10
S-05004;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;26
S-05004;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-05004;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05004;EB;ESCONS EN BLANC;2
S-05004;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;1
S-05004;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;10
S-05004;EU      ;EXTREMADURA UNIDA                       ;0
S-05004;FAC;FORO DE CIUDADANOS;0
S-05004;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-05004;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;14
S-05004;IFEM;INICIATIVA FEMINISTA;0
S-05004;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05004;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-05004;LEM;LA ESPAÑA EN MARCHA;1
S-05004;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05004;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;4
S-05004;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05004;NULS;NULS;0
S-05004;PA      ;PARTIDO ANDALUCISTA                     ;0
S-05004;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;1
S-05004;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-05004;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-05004;PH      ;PARTIDO HUMANISTA                       ;0
S-05004;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;3
S-05004;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05004;PODEMOS;PODEMOS-PODEM;14
S-05004;PP      ;PARTIDO POPULAR                         ;33
S-05004;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05004;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;2
S-05004;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;67
S-05004;PT;PARTIDO DA TERRA;0
S-05004;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-05004;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05004;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;1
S-05004;UPyD;UNION PROGRESO Y DEMOCRACIA;4
S-05004;VOX;VOX;0
S-05005;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05005;ALTER;ALTERNATIVA REPUBLICANA;1
S-05005;BLANCS;BLANCS;3
S-05005;CILUS;CIUDADANOS LIBRES UNIDOS;1
S-05005;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;7
S-05005;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;26
S-05005;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-05005;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05005;EB;ESCONS EN BLANC;0
S-05005;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05005;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;9
S-05005;EU      ;EXTREMADURA UNIDA                       ;0
S-05005;FAC;FORO DE CIUDADANOS;0
S-05005;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;1
S-05005;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;33
S-05005;IFEM;INICIATIVA FEMINISTA;1
S-05005;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05005;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;1
S-05005;LEM;LA ESPAÑA EN MARCHA;0
S-05005;MCR;MOVIMIENTO CORRIENTE ROJA;1
S-05005;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-05005;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05005;NULS;NULS;5
S-05005;PA      ;PARTIDO ANDALUCISTA                     ;0
S-05005;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-05005;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;2
S-05005;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-05005;PH      ;PARTIDO HUMANISTA                       ;0
S-05005;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;1
S-05005;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05005;PODEMOS;PODEMOS-PODEM;21
S-05005;PP      ;PARTIDO POPULAR                         ;37
S-05005;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05005;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-05005;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;94
S-05005;PT;PARTIDO DA TERRA;1
S-05005;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-05005;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05005;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05005;UPyD;UNION PROGRESO Y DEMOCRACIA;2
S-05005;VOX;VOX;0
S-05006;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05006;ALTER;ALTERNATIVA REPUBLICANA;0
S-05006;BLANCS;BLANCS;8
S-05006;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-05006;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;12
S-05006;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;18
S-05006;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;2
S-05006;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05006;EB;ESCONS EN BLANC;2
S-05006;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05006;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;11
S-05006;EU      ;EXTREMADURA UNIDA                       ;0
S-05006;FAC;FORO DE CIUDADANOS;0
S-05006;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-05006;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;49
S-05006;IFEM;INICIATIVA FEMINISTA;1
S-05006;IMPULSO SOCIAL;IMPULSO SOCIAL;1
S-05006;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;3
S-05006;LEM;LA ESPAÑA EN MARCHA;0
S-05006;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05006;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-05006;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05006;NULS;NULS;2
S-05006;PA      ;PARTIDO ANDALUCISTA                     ;0
S-05006;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;3
S-05006;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-05006;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-05006;PH      ;PARTIDO HUMANISTA                       ;0
S-05006;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;1
S-05006;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05006;PODEMOS;PODEMOS-PODEM;35
S-05006;PP      ;PARTIDO POPULAR                         ;43
S-05006;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05006;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;1
S-05006;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;91
S-05006;PT;PARTIDO DA TERRA;0
S-05006;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-05006;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05006;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05006;UPyD;UNION PROGRESO Y DEMOCRACIA;4
S-05006;VOX;VOX;1
S-05007;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05007;ALTER;ALTERNATIVA REPUBLICANA;0
S-05007;BLANCS;BLANCS;5
S-05007;CILUS;CIUDADANOS LIBRES UNIDOS;2
S-05007;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;7
S-05007;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;28
S-05007;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;0
S-05007;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05007;EB;ESCONS EN BLANC;0
S-05007;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05007;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;23
S-05007;EU      ;EXTREMADURA UNIDA                       ;2
S-05007;FAC;FORO DE CIUDADANOS;0
S-05007;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-05007;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;22
S-05007;IFEM;INICIATIVA FEMINISTA;0
S-05007;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05007;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;1
S-05007;LEM;LA ESPAÑA EN MARCHA;0
S-05007;MCR;MOVIMIENTO CORRIENTE ROJA;1
S-05007;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;2
S-05007;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05007;NULS;NULS;2
S-05007;PA      ;PARTIDO ANDALUCISTA                     ;0
S-05007;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-05007;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-05007;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;0
S-05007;PH      ;PARTIDO HUMANISTA                       ;0
S-05007;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;4
S-05007;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05007;PODEMOS;PODEMOS-PODEM;14
S-05007;PP      ;PARTIDO POPULAR                         ;45
S-05007;PREPAL;SALAMANCA-ZAMORA-LEON            ;2
S-05007;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-05007;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;114
S-05007;PT;PARTIDO DA TERRA;0
S-05007;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;2
S-05007;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05007;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;1
S-05007;UPyD;UNION PROGRESO Y DEMOCRACIA;5
S-05007;VOX;VOX;1
S-05008;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);0
S-05008;ALTER;ALTERNATIVA REPUBLICANA;1
S-05008;BLANCS;BLANCS;4
S-05008;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-05008;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;12
S-05008;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;35
S-05008;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;1
S-05008;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05008;EB;ESCONS EN BLANC;1
S-05008;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05008;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;8
S-05008;EU      ;EXTREMADURA UNIDA                       ;0
S-05008;FAC;FORO DE CIUDADANOS;0
S-05008;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;0
S-05008;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;27
S-05008;IFEM;INICIATIVA FEMINISTA;1
S-05008;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05008;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-05008;LEM;LA ESPAÑA EN MARCHA;0
S-05008;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05008;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;1
S-05008;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05008;NULS;NULS;5
S-05008;PA      ;PARTIDO ANDALUCISTA                     ;1
S-05008;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;6
S-05008;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-05008;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;5
S-05008;PH      ;PARTIDO HUMANISTA                       ;0
S-05008;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;0
S-05008;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05008;PODEMOS;PODEMOS-PODEM;10
S-05008;PP      ;PARTIDO POPULAR                         ;47
S-05008;PREPAL;SALAMANCA-ZAMORA-LEON            ;0
S-05008;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;0
S-05008;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;104
S-05008;PT;PARTIDO DA TERRA;0
S-05008;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;1
S-05008;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05008;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05008;UPyD;UNION PROGRESO Y DEMOCRACIA;5
S-05008;VOX;VOX;1
S-05009;ACNV-BAR-PRAO;PROYECTO EUROPA (ACNV-BAR-PRAO-REPO-UNIO);1
S-05009;ALTER;ALTERNATIVA REPUBLICANA;0
S-05009;BLANCS;BLANCS;4
S-05009;CILUS;CIUDADANOS LIBRES UNIDOS;0
S-05009;CIU;CONVERGENCIA I UNIO - COALICIO PER EUROPA;15
S-05009;C S;CIUTADANS-PARTIDO DE LA CIUDADANIA;45
S-05009;DISCAPACITADOS;AGRUPACIÓN DE ELECTORES DISCAPACITADOS Y ENFERMEDADES RARAS;1
S-05009;DN      ;DEMOCRACIA NACIONAL                     ;0
S-05009;EB;ESCONS EN BLANC;4
S-05009;EH-BILDU-BNG;ELS POBLES DECIDEIXEN ;0
S-05009;ERC-NECat-EPDD;ESQUERRA REPUBLICANA-NOVA ESQUERRA CATALANA-CATALUNYA.Sí;33
S-05009;EU      ;EXTREMADURA UNIDA                       ;0
S-05009;FAC;FORO DE CIUDADANOS;0
S-05009;FE-JONS   ;FALANGE ESPAÑOLA DE LAS JONS            ;1
S-05009;ICV-EUIA  ;INICIATIVA CATALUNYA VERDS-ESQUERRA UNIDA ALTERNATIVA;49
S-05009;IFEM;INICIATIVA FEMINISTA;0
S-05009;IMPULSO SOCIAL;IMPULSO SOCIAL;0
S-05009;IPEX-PREX-CREX;EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX;0
S-05009;LEM;LA ESPAÑA EN MARCHA;1
S-05009;MCR;MOVIMIENTO CORRIENTE ROJA;0
S-05009;MOVIMIENTO RED;MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOV.RED;5
S-05009;MSR    ;MOVIMIENTO SOCIAL REPUBLICANO           ;0
S-05009;NULS;NULS;11
S-05009;PA      ;PARTIDO ANDALUCISTA                     ;0
S-05009;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;4
S-05009;PARTIDO-X;PARTIDO X, PARTIDO DEL FUTURO;0
S-05009;PCPE      ;PARTIDO COMUNISTA PUEBLOS DE ESPAÑA     ;1
S-05009;PH      ;PARTIDO HUMANISTA                       ;0
S-05009;PIRATA.CAT;PIRATAS DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEAN PIRATES;3
S-05009;P-LIB;PARTIDO DE LA LIBERTAD INDIVIDUAL;0
S-05009;PODEMOS;PODEMOS-PODEM;25
S-05009;PP      ;PARTIDO POPULAR                         ;79
S-05009;PREPAL;SALAMANCA-ZAMORA-LEON            ;1
S-05009;PRIMAVERA EU;EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA;3
S-05009;PSC-PSOE  ;PARTIT DELS SOCIALISTES DE CATALUNYA    ;94
S-05009;PT;PARTIDO DA TERRA;0
S-05009;RECORTES CERO;AGRUPACIÓN DE ELECTORES RECORTES CERO;0
S-05009;RRUE;PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA;0
S-05009;SAIn;SOLIRADIDAD Y AUTOGESTION INTERNACIONALISTA;0
S-05009;UPyD;UNION PROGRESO Y DEMOCRACIA;5
S-05009;VOX;VOX;2
