ID_CALLE,TIPO,CALLE,NUMERO,LONGITUD,LATITUD,TITULO
"4758","CALLE","MENENDEZ PELAYO","16","-5.651963644","43.538793588","CALLE MENENDEZ PELAYO 16"
"4758","CALLE","MENENDEZ PELAYO","18","-5.651888052","43.53888457","CALLE MENENDEZ PELAYO 18"
"6750","AVDA","RUFO G RENDUELES","12","-5.649132725","43.540161418","AVDA RUFO G RENDUELES 12"
"6750","AVDA","RUFO G RENDUELES","13","-5.648974087","43.540148079","AVDA RUFO G RENDUELES 13"
"6750","AVDA","RUFO G RENDUELES","15","-5.648452731","43.540110465","AVDA RUFO G RENDUELES 15"
"504","CALLE","AGUADO","33","-5.648502617","43.539793611","CALLE AGUADO 33"
"4596","CALLE","MANSO","5","-5.648719272","43.539779423","CALLE MANSO 5"
"4596","CALLE","MANSO","3","-5.648944434","43.539877763","CALLE MANSO 3"
"1596","CALLE","CANGA ARGUELLES","30","-5.649443991","43.540135644","CALLE CANGA ARGUELLES 30"
"4596","CALLE","MANSO","4","-5.6494195","43.539887439","CALLE MANSO 4"
"4596","CALLE","MANSO","6","-5.64926383","43.539820369","CALLE MANSO 6"
"4596","CALLE","MANSO","8","-5.649146479","43.539766006","CALLE MANSO 8"
"4596","CALLE","MANSO","10","-5.649023747","43.539713389","CALLE MANSO 10"
"4596","CALLE","MANSO","12","-5.648828838","43.53962643","CALLE MANSO 12"
"504","CALLE","AGUADO","29","-5.649007397","43.539373535","CALLE AGUADO 29"
"504","CALLE","AGUADO","27","-5.649072874","43.539113169","CALLE AGUADO 27"
"2544","CALLE","EMILIO TUYA","33","-5.649344583","43.539032426","CALLE EMILIO TUYA 33"
"2544","CALLE","EMILIO TUYA","31","-5.649502805","43.539102713","CALLE EMILIO TUYA 31"
"2544","CALLE","EMILIO TUYA","29","-5.649638964","43.539158674","CALLE EMILIO TUYA 29"
"2544","CALLE","EMILIO TUYA","27","-5.649766538","43.539211935","CALLE EMILIO TUYA 27"
"1596","CALLE","CANGA ARGUELLES","22","-5.649897857","43.539581914","CALLE CANGA ARGUELLES 22"
"1596","CALLE","CANGA ARGUELLES","24","-5.649785754","43.53972102","CALLE CANGA ARGUELLES 24"
"1596","CALLE","CANGA ARGUELLES","26","-5.649666298","43.539862087","CALLE CANGA ARGUELLES 26"
"2544","CALLE","EMILIO TUYA","28","-5.649790923","43.539080383","CALLE EMILIO TUYA 28"
"2544","CALLE","EMILIO TUYA","32","-5.64962284","43.53900341","CALLE EMILIO TUYA 32"
"504","CALLE","AGUADO","23","-5.649342108","43.538796567","CALLE AGUADO 23"
"504","CALLE","AGUADO","21","-5.649399591","43.538724951","CALLE AGUADO 21"
"504","CALLE","AGUADO","17","-5.649509595","43.538598428","CALLE AGUADO 17"
"504","CALLE","AGUADO","15","-5.649605593","43.53848668","CALLE AGUADO 15"
"504","CALLE","AGUADO","13","-5.64970246","43.538374444","CALLE AGUADO 13"
"2700","CALLE","EZCURDIA","55","-5.64989842","43.538259252","CALLE EZCURDIA 55"
"2700","CALLE","EZCURDIA","51","-5.650137466","43.538361014","CALLE EZCURDIA 51"
"2700","CALLE","EZCURDIA","49","-5.650290408","43.538428596","CALLE EZCURDIA 49"
"2700","CALLE","EZCURDIA","47","-5.650577487","43.538559406","CALLE EZCURDIA 47"
"1596","CALLE","CANGA ARGUELLES","18","-5.650327338","43.539049493","CALLE CANGA ARGUELLES 18"
"1596","CALLE","CANGA ARGUELLES","16","-5.650450898","43.538904133","CALLE CANGA ARGUELLES 16"
"2700","CALLE","EZCURDIA","102","-5.650707001","43.538456748","CALLE EZCURDIA 102"
"2700","CALLE","EZCURDIA","104","-5.650623199","43.538422587","CALLE EZCURDIA 104"
"2700","CALLE","EZCURDIA","110","-5.650360995","43.53830811","CALLE EZCURDIA 110"
"2700","CALLE","EZCURDIA","112","-5.650265336","43.53826603","CALLE EZCURDIA 112"
"2700","CALLE","EZCURDIA","114","-5.650154781","43.538217273","CALLE EZCURDIA 114"
"504","CALLE","AGUADO","9","-5.650075924","43.537919224","CALLE AGUADO 9"
"504","CALLE","AGUADO","7","-5.650125445","43.537859119","CALLE AGUADO 7"
"504","CALLE","AGUADO","5","-5.650164861","43.5378136","CALLE AGUADO 5"
"504","CALLE","AGUADO","3","-5.650280498","43.537678986","CALLE AGUADO 3"
"504","CALLE","AGUADO","1","-5.650394311","43.537536932","CALLE AGUADO 1"
"4674","CALLE","MARQUES DE CASA VALDES","107","-5.650609206","43.537547451","CALLE MARQUES DE CASA VALDES 107"
"4674","CALLE","MARQUES DE CASA VALDES","105","-5.650837919","43.537644481","CALLE MARQUES DE CASA VALDES 105"
"4674","CALLE","MARQUES DE CASA VALDES","103","-5.651013062","43.537722766","CALLE MARQUES DE CASA VALDES 103"
"4674","CALLE","MARQUES DE CASA VALDES","101","-5.651200325","43.537806477","CALLE MARQUES DE CASA VALDES 101"
"1596","CALLE","CANGA ARGUELLES","2","-5.651231125","43.537974601","CALLE CANGA ARGUELLES 2"
"1596","CALLE","CANGA ARGUELLES","4","-5.651097373","43.538143724","CALLE CANGA ARGUELLES 4"
"1596","CALLE","CANGA ARGUELLES","10","-5.650969806","43.538288493","CALLE CANGA ARGUELLES 10"
"1596","CALLE","CANGA ARGUELLES","12","-5.650911653","43.538365113","CALLE CANGA ARGUELLES 12"
"1596","CALLE","CANGA ARGUELLES","14","-5.650842114","43.538450192","CALLE CANGA ARGUELLES 14"
"4596","CALLE","MANSO","14","-5.648387951","43.539430915","CALLE MANSO 14"
"4596","CALLE","MANSO","16","-5.648124227","43.539315658","CALLE MANSO 16"
"4596","CALLE","MANSO","18","-5.647828103","43.539186843","CALLE MANSO 18"
"744","CALLE","DOCTOR AQUILINO HURLE","33","-5.647974553","43.538875585","CALLE DOCTOR AQUILINO HURLE 33"
"744","CALLE","DOCTOR AQUILINO HURLE","31","-5.648057387","43.538776316","CALLE DOCTOR AQUILINO HURLE 31"
"744","CALLE","DOCTOR AQUILINO HURLE","29","-5.648180891","43.538625622","CALLE DOCTOR AQUILINO HURLE 29"
"4464","CALLE","LEPANTO","28","-5.687526389","43.5390077","CALLE LEPANTO 28"
"4464","CALLE","LEPANTO","30","-5.687614566","43.538969971","CALLE LEPANTO 30"
"1968","CALLE","CERIÑOLA","10","-5.687788491","43.538987398","CALLE CERIÑOLA 10"
"3108","AVDA","GALICIA","37","-5.686516005","43.540253709","AVDA GALICIA 37"
"3108","AVDA","GALICIA","33","-5.686058345","43.540371343","AVDA GALICIA 33"
"3108","AVDA","GALICIA","39 B","-5.686631827","43.540186248","AVDA GALICIA 39 B"
"1968","CALLE","CERIÑOLA","14","-5.688052623","43.539525","CALLE CERIÑOLA 14"
"1968","CALLE","CERIÑOLA","16","-5.688109175","43.539636126","CALLE CERIÑOLA 16"
"1968","CALLE","CERIÑOLA","18","-5.688166023","43.539753908","CALLE CERIÑOLA 18"
"1968","CALLE","CERIÑOLA","20","-5.688223139","43.539869342","CALLE CERIÑOLA 20"
"1968","CALLE","CERIÑOLA","22","-5.688282307","43.539975274","CALLE CERIÑOLA 22"
"3108","AVDA","GALICIA","59","-5.688217417","43.540124822","AVDA GALICIA 59"
"3108","AVDA","GALICIA","57","-5.688054932","43.540142052","AVDA GALICIA 57"
"3108","AVDA","GALICIA","55","-5.687904284","43.540158012","AVDA GALICIA 55"
"3108","AVDA","GALICIA","53","-5.687730212","43.540179403","AVDA GALICIA 53"
"3108","AVDA","GALICIA","51","-5.687620982","43.540188798","AVDA GALICIA 51"
"3108","AVDA","GALICIA","49","-5.687534523","43.540198395","AVDA GALICIA 49"
"3108","AVDA","GALICIA","47","-5.687390615","43.540215645","AVDA GALICIA 47"
"3108","AVDA","GALICIA","43","-5.68706523","43.54025781","AVDA GALICIA 43"
"3108","AVDA","GALICIA","39","-5.686830199","43.540283055","AVDA GALICIA 39"
"8598","CALLE","ZARAGOZA","11","-5.685948291","43.539395685","CALLE ZARAGOZA 11"
"8598","CALLE","ZARAGOZA","3","-5.685965553","43.539110042","CALLE ZARAGOZA 3"
"8598","CALLE","ZARAGOZA","1","-5.685968345","43.539055864","CALLE ZARAGOZA 1"
"2166","CMNO","CORTIJO, DEL","12","-5.686590062","43.538800667","CMNO CORTIJO, DEL 12"
"2166","CMNO","CORTIJO, DEL","14","-5.686736065","43.538744021","CMNO CORTIJO, DEL 14"
"2166","CMNO","CORTIJO, DEL","16","-5.686885207","43.5386856","CMNO CORTIJO, DEL 16"
"2166","CMNO","CORTIJO, DEL","18","-5.687031927","43.538628397","CMNO CORTIJO, DEL 18"
"2166","CMNO","CORTIJO, DEL","20","-5.687165419","43.538574297","CMNO CORTIJO, DEL 20"
"1968","CALLE","CERIÑOLA","2","-5.687566327","43.538544608","CALLE CERIÑOLA 2"
"1968","CALLE","CERIÑOLA","4","-5.687637955","43.538685894","CALLE CERIÑOLA 4"
"1968","CALLE","CERIÑOLA","8","-5.687687171","43.538793501","CALLE CERIÑOLA 8"
"4464","CALLE","LEPANTO","33","-5.687547206","43.538882941","CALLE LEPANTO 33"
"4464","CALLE","LEPANTO","31","-5.687477612","43.538910239","CALLE LEPANTO 31"
"4464","CALLE","LEPANTO","29","-5.687396796","43.538940681","CALLE LEPANTO 29"
"4464","CALLE","LEPANTO","25","-5.687288196","43.538986463","CALLE LEPANTO 25"
"4464","CALLE","LEPANTO","23","-5.687098116","43.539067834","CALLE LEPANTO 23"
"4464","CALLE","LEPANTO","21","-5.686990679","43.539112228","CALLE LEPANTO 21"
"4464","CALLE","LEPANTO","19","-5.686893132","43.539150807","CALLE LEPANTO 19"
"4464","CALLE","LEPANTO","9","-5.686397159","43.53929622","CALLE LEPANTO 9"
"1968","CALLE","CERIÑOLA","33","-5.68840468","43.5399127","CALLE CERIÑOLA 33"
"1968","CALLE","CERIÑOLA","31","-5.688350502","43.539813223","CALLE CERIÑOLA 31"
"1968","CALLE","CERIÑOLA","29","-5.688290689","43.539684167","CALLE CERIÑOLA 29"
"1968","CALLE","CERIÑOLA","27","-5.688243797","43.539581547","CALLE CERIÑOLA 27"
"1968","CALLE","CERIÑOLA","23","-5.688158911","43.539423557","CALLE CERIÑOLA 23"
"1968","CALLE","CERIÑOLA","21","-5.688102476","43.53931784","CALLE CERIÑOLA 21"
"1968","CALLE","CERIÑOLA","7","-5.688065219","43.539233983","CALLE CERIÑOLA 7"
"1968","CALLE","CERIÑOLA","5","-5.687995754","43.539102992","CALLE CERIÑOLA 5"
"1968","CALLE","CERIÑOLA","19","-5.68872216","43.539631876","CALLE CERIÑOLA 19"
"1968","CALLE","CERIÑOLA","17","-5.688647856","43.539469487","CALLE CERIÑOLA 17"
"1968","CALLE","CERIÑOLA","15","-5.688564081","43.539305889","CALLE CERIÑOLA 15"
"1968","CALLE","CERIÑOLA","13","-5.688482456","43.539145851","CALLE CERIÑOLA 13"
"1968","CALLE","CERIÑOLA","11","-5.688404425","43.53898282","CALLE CERIÑOLA 11"
"1968","CALLE","CERIÑOLA","9","-5.688321937","43.538817823","CALLE CERIÑOLA 9"
"1968","CALLE","CERIÑOLA","3","-5.687790633","43.538698689","CALLE CERIÑOLA 3"
"1968","CALLE","CERIÑOLA","1","-5.687716746","43.538553945","CALLE CERIÑOLA 1"
"2166","CMNO","CORTIJO, DEL","30","-5.687900045","43.538450952","CMNO CORTIJO, DEL 30"
"2166","CMNO","CORTIJO, DEL","32","-5.688133879","43.538421231","CMNO CORTIJO, DEL 32"
"2166","CMNO","CORTIJO, DEL","34","-5.688356563","43.538371783","CMNO CORTIJO, DEL 34"
"2166","CMNO","CORTIJO, DEL","36","-5.688544968","43.538309618","CMNO CORTIJO, DEL 36"
"2166","CMNO","CORTIJO, DEL","38","-5.688684932","43.53822774","CMNO CORTIJO, DEL 38"
"2166","CMNO","CORTIJO, DEL","40","-5.688822437","43.538141489","CMNO CORTIJO, DEL 40"
"2166","CMNO","CORTIJO, DEL","42","-5.689002157","43.537991489","CMNO CORTIJO, DEL 42"
"2166","CMNO","CORTIJO, DEL","44","-5.689164181","43.537819306","CMNO CORTIJO, DEL 44"
"1986","CALLE","CHILE","4","-5.689532853","43.537866091","CALLE CHILE 4"
"1986","CALLE","CHILE","6","-5.689708251","43.537944796","CALLE CHILE 6"
"5028","CALLE","NUÑEZ DE BALBOA","25","-5.703165671","43.539632829","CALLE NUÑEZ DE BALBOA 25"
"5028","CALLE","NUÑEZ DE BALBOA","23","-5.703149329","43.539563527","CALLE NUÑEZ DE BALBOA 23"
"5028","CALLE","NUÑEZ DE BALBOA","21","-5.703132208","43.539476776","CALLE NUÑEZ DE BALBOA 21"
"5028","CALLE","NUÑEZ DE BALBOA","19","-5.703114006","43.539390771","CALLE NUÑEZ DE BALBOA 19"
"5028","CALLE","NUÑEZ DE BALBOA","17","-5.703095823","43.539302434","CALLE NUÑEZ DE BALBOA 17"
"5028","CALLE","NUÑEZ DE BALBOA","15","-5.703078265","43.539222536","CALLE NUÑEZ DE BALBOA 15"
"5028","CALLE","NUÑEZ DE BALBOA","13","-5.703059284","43.539132948","CALLE NUÑEZ DE BALBOA 13"
"5028","CALLE","NUÑEZ DE BALBOA","11","-5.703036512","43.539036066","CALLE NUÑEZ DE BALBOA 11"
"5028","CALLE","NUÑEZ DE BALBOA","9","-5.703017","43.53894568","CALLE NUÑEZ DE BALBOA 9"
"5028","CALLE","NUÑEZ DE BALBOA","7","-5.702999721","43.538852631","CALLE NUÑEZ DE BALBOA 7"
"5028","CALLE","NUÑEZ DE BALBOA","5","-5.702980549","43.538764308","CALLE NUÑEZ DE BALBOA 5"
"774","AVDA","ARGENTINA","114","-5.703046478","43.538616708","AVDA ARGENTINA 114"
"774","AVDA","ARGENTINA","116","-5.703233723","43.53859454","AVDA ARGENTINA 116"
"2814","CALLE","FELIPE II","2","-5.703356272","43.538694643","CALLE FELIPE II 2"
"2814","CALLE","FELIPE II","6","-5.703396727","43.538863136","CALLE FELIPE II 6"
"2814","CALLE","FELIPE II","10","-5.703422575","43.538981733","CALLE FELIPE II 10"
"2814","CALLE","FELIPE II","12","-5.703444685","43.539074849","CALLE FELIPE II 12"
"2814","CALLE","FELIPE II","14","-5.703470819","43.539202623","CALLE FELIPE II 14"
"2814","CALLE","FELIPE II","16","-5.703507936","43.539368395","CALLE FELIPE II 16"
"2814","CALLE","FELIPE II","22","-5.703547077","43.5395407","CALLE FELIPE II 22"
"3234","CALLE","GRAN CAPITAN","39","-5.70342318","43.539629167","CALLE GRAN CAPITAN 39"
"2814","CALLE","FELIPE II","23","-5.703699119","43.539547456","CALLE FELIPE II 23"
"2814","CALLE","FELIPE II","15","-5.703634567","43.539244217","CALLE FELIPE II 15"
"2814","CALLE","FELIPE II","13","-5.703612681","43.539142273","CALLE FELIPE II 13"
"2814","CALLE","FELIPE II","11","-5.703587214","43.539040503","CALLE FELIPE II 11"
"2814","CALLE","FELIPE II","9","-5.703565596","43.538930719","CALLE FELIPE II 9"
"2814","CALLE","FELIPE II","5","-5.703531205","43.53877883","CALLE FELIPE II 5"
"2814","CALLE","FELIPE II","1","-5.703503334","43.538653753","CALLE FELIPE II 1"
"1680","CALLE","CARLOS V","2","-5.703887089","43.53858079","CALLE CARLOS V 2"
"1680","CALLE","CARLOS V","4","-5.703914296","43.538704847","CALLE CARLOS V 4"
"1680","CALLE","CARLOS V","6","-5.703941677","43.53882728","CALLE CARLOS V 6"
"1680","CALLE","CARLOS V","12","-5.704005663","43.539103981","CALLE CARLOS V 12"
"1680","CALLE","CARLOS V","14","-5.70402387","43.539190075","CALLE CARLOS V 14"
"1680","CALLE","CARLOS V","16","-5.704045408","43.539278693","CALLE CARLOS V 16"
"1680","CALLE","CARLOS V","18","-5.704066144","43.539385347","CALLE CARLOS V 18"
"1680","CALLE","CARLOS V","20","-5.704086218","43.539471668","CALLE CARLOS V 20"
"3234","CALLE","GRAN CAPITAN","41","-5.703920154","43.539572028","CALLE GRAN CAPITAN 41"
"1680","CALLE","CARLOS V","23","-5.704298517","43.539502928","CALLE CARLOS V 23"
"1680","CALLE","CARLOS V","21","-5.704282189","43.53942012","CALLE CARLOS V 21"
"1680","CALLE","CARLOS V","17","-5.704255655","43.539297307","CALLE CARLOS V 17"
"1680","CALLE","CARLOS V","15","-5.70422407","43.539166699","CALLE CARLOS V 15"
"1680","CALLE","CARLOS V","13","-5.704199999","43.539057424","CALLE CARLOS V 13"
"1680","CALLE","CARLOS V","9","-5.704173362","43.538946138","CALLE CARLOS V 9"
"1680","CALLE","CARLOS V","7","-5.704144277","43.538813301","CALLE CARLOS V 7"
"1680","CALLE","CARLOS V","3","-5.704105544","43.538639096","CALLE CARLOS V 3"
"774","AVDA","ARGENTINA","120","-5.704258352","43.538474853","AVDA ARGENTINA 120"
"2430","CALLE","DON JUAN DE AUSTRIA","4","-5.704499186","43.538626987","CALLE DON JUAN DE AUSTRIA 4"
"2430","CALLE","DON JUAN DE AUSTRIA","6","-5.704530813","43.538772369","CALLE DON JUAN DE AUSTRIA 6"
"2430","CALLE","DON JUAN DE AUSTRIA","8","-5.704556799","43.538891233","CALLE DON JUAN DE AUSTRIA 8"
"2430","CALLE","DON JUAN DE AUSTRIA","10","-5.704588092","43.539037433","CALLE DON JUAN DE AUSTRIA 10"
"2430","CALLE","DON JUAN DE AUSTRIA","12","-5.704618145","43.539172497","CALLE DON JUAN DE AUSTRIA 12"
"2430","CALLE","DON JUAN DE AUSTRIA","16","-5.704645926","43.539303825","CALLE DON JUAN DE AUSTRIA 16"
"2430","CALLE","DON JUAN DE AUSTRIA","22","-5.704669386","43.539407713","CALLE DON JUAN DE AUSTRIA 22"
"3234","CALLE","GRAN CAPITAN","45","-5.704511278","43.539503023","CALLE GRAN CAPITAN 45"
"3606","CALLE","HERNAN CORTES","45","-5.705725745","43.539808756","CALLE HERNAN CORTES 45"
"3606","CALLE","HERNAN CORTES","43","-5.705486923","43.539837552","CALLE HERNAN CORTES 43"
"3606","CALLE","HERNAN CORTES","39","-5.705030369","43.539890769","CALLE HERNAN CORTES 39"
"2886","PLAZA","FERNANDO VI","2","-5.704633093","43.539869112","PLAZA FERNANDO VI 2"
"2886","PLAZA","FERNANDO VI","1","-5.704598455","43.539728394","PLAZA FERNANDO VI 1"
"3234","CALLE","GRAN CAPITAN","38","-5.704933437","43.539599813","CALLE GRAN CAPITAN 38"
"3234","CALLE","GRAN CAPITAN","42","-5.705334491","43.539556554","CALLE GRAN CAPITAN 42"
"3234","CALLE","GRAN CAPITAN","44","-5.705599698","43.539525513","CALLE GRAN CAPITAN 44"
"618","CALLE","ALONSO DE QUINTANILLA","18","-5.705806553","43.539546005","CALLE ALONSO DE QUINTANILLA 18"
"618","CALLE","ALONSO DE QUINTANILLA","20","-5.705852594","43.539732111","CALLE ALONSO DE QUINTANILLA 20"
"3606","CALLE","HERNAN CORTES","53","-5.706615825","43.53970529","CALLE HERNAN CORTES 53"
"3606","CALLE","HERNAN CORTES","51","-5.706440793","43.539726903","CALLE HERNAN CORTES 51"
"3606","CALLE","HERNAN CORTES","49","-5.706224201","43.539751842","CALLE HERNAN CORTES 49"
"3606","CALLE","HERNAN CORTES","47","-5.706084337","43.5397683","CALLE HERNAN CORTES 47"
"7110","CALLE","SANTA JUSTA","13","-5.664655826","43.536861467","CALLE SANTA JUSTA 13"
"7224","AVDA","SCHULZ","2","-5.664875551","43.537368843","AVDA SCHULZ 2"
"7224","AVDA","SCHULZ","4","-5.66490812","43.537251629","AVDA SCHULZ 4"
"7224","AVDA","SCHULZ","8","-5.664971145","43.536955179","AVDA SCHULZ 8"
"7224","AVDA","SCHULZ","10","-5.665002811","43.536823931","AVDA SCHULZ 10"
"7224","AVDA","SCHULZ","12","-5.665024279","43.536734519","AVDA SCHULZ 12"
"4782","CALLE","MIERES","24","-5.665267971","43.536449592","CALLE MIERES 24"
"4782","CALLE","MIERES","26","-5.665480538","43.536403396","CALLE MIERES 26"
"4782","CALLE","MIERES","28","-5.665728678","43.536347456","CALLE MIERES 28"
"2856","AVDA","CONSTITUCION","17","-5.66582461","43.536656918","AVDA CONSTITUCION 17"
"2856","AVDA","CONSTITUCION","15","-5.665706056","43.536752612","AVDA CONSTITUCION 15"
"2856","AVDA","CONSTITUCION","13","-5.665518093","43.536913392","AVDA CONSTITUCION 13"
"2856","AVDA","CONSTITUCION","11","-5.665483806","43.536940519","AVDA CONSTITUCION 11"
"2856","AVDA","CONSTITUCION","9","-5.665425799","43.536990789","AVDA CONSTITUCION 9"
"2856","AVDA","CONSTITUCION","7","-5.665294038","43.537096587","AVDA CONSTITUCION 7"
"2856","AVDA","CONSTITUCION","3","-5.665076685","43.537276302","AVDA CONSTITUCION 3"
"5196","CALLE","PELAYO","11","-5.662724825","43.538711293","CALLE PELAYO 11"
"5196","CALLE","PELAYO","9","-5.662757688","43.538770096","CALLE PELAYO 9"
"5196","CALLE","PELAYO","7","-5.662795718","43.538822007","CALLE PELAYO 7"
"5196","CALLE","PELAYO","5","-5.662837351","43.538880398","CALLE PELAYO 5"
"5196","CALLE","PELAYO","3","-5.662872922","43.538935789","CALLE PELAYO 3"
"7242","PLAZA","SEIS DE AGOSTO","5","-5.662936455","43.539066249","PLAZA SEIS DE AGOSTO 5"
"5088","CALLE","PADILLA","10","-5.662470893","43.539019061","CALLE PADILLA 10"
"5088","CALLE","PADILLA","12","-5.662373536","43.538813271","CALLE PADILLA 12"
"3144","CALLE","JOSE LAS CLOTAS","7","-5.663684389","43.538675078","CALLE JOSE LAS CLOTAS 7"
"3144","CALLE","JOSE LAS CLOTAS","3","-5.663460074","43.538863029","CALLE JOSE LAS CLOTAS 3"
"5196","CALLE","PELAYO","2","-5.663045267","43.538966679","CALLE PELAYO 2"
"5196","CALLE","PELAYO","4","-5.662953483","43.538826776","CALLE PELAYO 4"
"5196","CALLE","PELAYO","6","-5.662899203","43.538744234","CALLE PELAYO 6"
"2196","CALLE","COVADONGA","54 A","-5.663274645","43.538469612","CALLE COVADONGA 54 A"
"2196","CALLE","COVADONGA","13","-5.661803887","43.538730897","CALLE COVADONGA 13"
"2196","CALLE","COVADONGA","11","-5.661669113","43.538769025","CALLE COVADONGA 11"
"720","CALLE","ANSELMO CIFUENTES","2","-5.66143084","43.538568049","CALLE ANSELMO CIFUENTES 2"
"720","CALLE","ANSELMO CIFUENTES","6","-5.661710073","43.538491666","CALLE ANSELMO CIFUENTES 6"
"720","CALLE","ANSELMO CIFUENTES","8","-5.661840719","43.538460143","CALLE ANSELMO CIFUENTES 8"
"720","CALLE","ANSELMO CIFUENTES","10","-5.662005091","43.538417075","CALLE ANSELMO CIFUENTES 10"
"2196","CALLE","COVADONGA","19","-5.662486286","43.538525703","CALLE COVADONGA 19"
"720","CALLE","ANSELMO CIFUENTES","12","-5.662256298","43.538349889","CALLE ANSELMO CIFUENTES 12"
"2196","CALLE","COVADONGA","27","-5.66319504","43.538367645","CALLE COVADONGA 27"
"2196","CALLE","COVADONGA","25","-5.663015029","43.538415284","CALLE COVADONGA 25"
"2196","CALLE","COVADONGA","23","-5.662834196","43.538462807","CALLE COVADONGA 23"
"5196","CALLE","PELAYO","10","-5.662652309","43.538370058","CALLE PELAYO 10"
"720","CALLE","ANSELMO CIFUENTES","16","-5.66262717","43.538171022","CALLE ANSELMO CIFUENTES 16"
"720","CALLE","ANSELMO CIFUENTES","18","-5.662778402","43.538097718","CALLE ANSELMO CIFUENTES 18"
"2670","PLAZA","EUROPA DE","11","-5.66295603","43.538125263","PLAZA EUROPA DE 11"
"720","CALLE","ANSELMO CIFUENTES","11","-5.661748267","43.538334219","CALLE ANSELMO CIFUENTES 11"
"720","CALLE","ANSELMO CIFUENTES","13","-5.662464672","43.538012904","CALLE ANSELMO CIFUENTES 13"
"1080","PASEO","BEGOÑA DE","24","-5.661173292","43.538085424","PASEO BEGOÑA DE 24"
"1080","PASEO","BEGOÑA DE","26","-5.661129107","43.537985855","PASEO BEGOÑA DE 26"
