EJERCICIO,OFERTA,DIAS_PAGO_RECIBO,COD_ACTIVIDAD,EDICION,ACTIVIDAD,RESTRINGIDA_ENTIDADES,ACTIVIDAD_DIARIA,PROGRAMA,INICIO,FIN,INICIO_MATRICULACION,FIN_MATRICULACION,TEMA,SUBTEMA,FORMATO,TIPO_DESTINATARIO,GRUPO_TARIFA,TARIFA,CANAL_PUBLICACION,NOTAS_RECIBO,NUM_PLAZAS,SOLICITUDES,CONCEDIDAS,RESERVADAS,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.AST.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)                                 ","0","0","COLEGIO ASTURIAS 11X12","04-SEP-17 02.00.00.000000 PM","07-SEP-17 02.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","18","14","2","09:00-14:00 / Colegio Público Asturias-Aula","09:00-14:00 / Colegio Público Asturias-Aula","09:00-14:00 / Colegio Público Asturias-Aula","09:00-14:00 / Colegio Público Asturias-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.AST.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)                        ","0","0","COLEGIO ASTURIAS 11X12","04-SEP-17 02.00.00.000000 PM","07-SEP-17 02.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","17","14","0","09:00-14:00 / Colegio Público Asturias-Aula","09:00-14:00 / Colegio Público Asturias-Aula","09:00-14:00 / Colegio Público Asturias-Aula","09:00-14:00 / Colegio Público Asturias-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.JOV.Prim","4","Campamento urbano 11x12 primaria (7 a 12 años)                             ","0","0","COLEGIO JOVELLANOS 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 04.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","29","15","9","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.JOV.Inf","4","Campamento urbano 11x12 infantil (3 a 6 años)       ","0","0","COLEGIO JOVELLANOS 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 03.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","22","15","5","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","09:00-14:00 / Colegio Público Gaspar Melchor de Jovellanos -Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.LLA.Prim","4","Campamento urbano 11x12 primaria (7 a 12 años)                                                    ","0","0","COLEGIO EL LLANO 11X12","04-SEP-17 10.22.00.000000 AM","07-SEP-17 02.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","23","14","2","09:00-14:00 / Colegio Público El Llano-Aula","09:00-14:00 / Colegio Público El Llano-Aula","09:00-14:00 / Colegio Público El Llano-Aula","09:00-14:00 / Colegio Público El Llano-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.LLA.Inf","4","Campamento urbano 11x12 infantil (3 a 6 años)        ","0","0","COLEGIO EL LLANO 11X12","04-SEP-17 10.22.00.000000 AM","07-SEP-17 03.22.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","22","15","1","09:00-14:00 / Colegio Público El Llano-Aula","09:00-14:00 / Colegio Público El Llano-Aula","09:00-14:00 / Colegio Público El Llano-Aula","09:00-14:00 / Colegio Público El Llano-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.ESC.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)          ","0","0","COLEGIO LA ESCUELONA 11X12","04-SEP-17 10.42.00.000000 AM","07-SEP-17 02.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","18","15","1","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.ESC.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)                                                ","0","0","COLEGIO LA ESCUELONA 11X12","04-SEP-17 10.42.00.000000 AM","07-SEP-17 03.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","18","15","3","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","09:00-14:00 / Colegio Público Ramón Menéndez Pidal-Aula","","",""
"2017","TALLERES DE PRODUCCION","3","801","1","TALLERES DE PRODUCCION","0","0","Música","01-MAR-17 01.26.00.000000 PM","31-DEC-17 01.26.00.000000 PM","01-MAR-17 01.23.00.000000 PM","31-DEC-17 01.23.00.000000 PM","Artes escénicas","","Congreso, seminario, jornada, encuentro, feria","PERSONAS FÍSICAS","","","D","","12","3","3","0","09:00-15:00 / Centro de Cultura Antiguo Instituto. CCAI-Estudio de Grabación","09:00-15:00 / Centro de Cultura Antiguo Instituto. CCAI-Estudio de Grabación","09:00-15:00 / Centro de Cultura Antiguo Instituto. CCAI-Estudio de Grabación","09:00-15:00 / Centro de Cultura Antiguo Instituto. CCAI-Estudio de Grabación","09:00-15:00 / Centro de Cultura Antiguo Instituto. CCAI-Estudio de Grabación","",""
"2017","Idiomas en compañía 2017","1","I-LS","1","Lengua de signos en compañía","0","0","Lenguaje de signos","01-JAN-17 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","01-JAN-17 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","D","","8","8","8","0","","17:00-18:30 / Centro Municipal Integrado de Pumarín Gijón Sur-Biblioteca adultos","","","","",""
"2017","Idiomas en compañía 2017","1","I-AL-M","1","Alemán Nivel Medio","0","0","Alemán Medio","01-JAN-17 09.00.00.000000 AM","31-DEC-17 09.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","9","8","1","","15:15-16:45 / Centro Municipal Integrado El Coto-Biblioteca de El Coto","","","","",""
"2017","Idiomas en compañía 2017","1","I-FR-M","2","Francés Nivel Medio","0","0","Francés Medio","01-JAN-17 09.00.00.000000 AM","31-DEC-17 11.09.00.000000 PM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","14","8","6","","","","11:00-12:30 / Centro Municipal Polígono de Pumarín-Biblioteca del Polígono de Pumarín","","",""
"2017","Idiomas en compañía 2017","1","I-FR-M","1","Francés Nivel Medio","0","0","Francés Medio","01-JAN-17 09.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","19","8","3","","","16:00-17:30 / Centro Municipal Integrado El Llano-BIBLIO INFANTIL","","","",""
"2017","Idiomas en compañía 2017","1","I-FR-B","1","Francés Nivel Básico","0","0","Francés Básico","01-JAN-17 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","32","8","19","","11:00-12:30 / Centro Municipal Polígono de Pumarín-Biblioteca del Polígono de Pumarín","","","","",""
"2017","Idiomas en compañía 2017","1","I-IN-A","3","Inglés Nivel Avanzado","0","0","Inglés Avanzado","01-JAN-17 09.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","27","12","4","","","10:00-11:30 / Centro Municipal Integrado El Coto-Biblioteca de El Coto","","","",""
"2017","Idiomas en compañía 2017","1","I-IN-A","1","Inglés Nivel Avanzado","0","0","Inglés Avanzado","01-JAN-17 09.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","16","8","4","","","","17:00-18:30 / Centro Municipal Integrado de Pumarín Gijón Sur-Biblioteca adultos","","",""
"2017","Idiomas en compañía 2017","1","I-IN-A","4","Inglés Nivel Avanzado","0","0","Inglés Avanzado","01-JAN-17 12.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","11","8","3","","","","","11:00-12:30 / Centro Municipal Integrado de La Arena-Biblioteca","",""
"2017","Idiomas en compañía 2017","1","I-IN-A","2","Inglés Nivel Avanzado","0","0","Inglés Avanzado","01-JAN-17 09.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","17","8","3","","","","10:00-11:30 / Centro Municipal Integrado Ateneo La Calzada-Biblioteca","","",""
"2017","Idiomas en compañía 2017","1","I-IN-A","5","Inglés Nivel Avanzado","0","0","Inglés Avanzado","01-JAN-17 12.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","16","6","3","16:00-17:30 / Centro Municipal Integrado El Llano-BIBLIO INFANTIL","","","","","",""
"2017","Idiomas en compañía 2017","1","I-IN-A","6","Inglés Nivel Avanzado","0","0","Inglés Avanzado","01-JAN-17 09.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","16","9","2","","","","","16:00-17:30 / Centro Municipal Integrado El Llano-BIBLIO INFANTIL","",""
"2017","Idiomas en compañía 2017","1","I-IN-A","7","Inglés Nivel Avanzado","0","0","Inglés Avanzado","01-JAN-17 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","10","7","2","","","","17:00-18:30 / Centro Municipal Integrado de La Arena-Biblioteca","","",""
"2017","Idiomas en compañía 2017","1","I-IN-M","1","Inglés Nivel Medio","0","0","Inglés Medio","01-JAN-17 12.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","37","13","9","","","16:00-17:30 / Centro Municipal Integrado El Coto-Biblioteca de El Coto","","","",""
"2017","Idiomas en compañía 2017","1","I-IN-M","2","Inglés Nivel Medio","0","0","Inglés Medio","01-JAN-17 09.00.00.000000 AM","31-DEC-17 12.00.00.000000 AM","23-DEC-16 09.00.00.000000 AM","31-DEC-17 11.59.00.000000 PM","Idiomas","","Plazas limitadas. Inscripción previa","Adultos","","","I","","8","40","7","13","","","","09:00-10:30 / Centro Municipal Integrado El Llano-BIBLIO INFANTIL","","",""
"2017","¡Lo que me faltaba! Cursos Juventud 2017","1","9.2","1","Estrategias para trabajar la identidad digital con jóvenes. Personas 36 años o más","0","0","Estrategias para trabajar la identidad digital con jóvenes","26-SEP-17 05.00.00.000000 PM","28-SEP-17 08.00.00.000000 PM","25-AUG-17 09.00.00.000000 AM","25-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","","3","3","3","0","","-#17:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ","-#17:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ","-#17:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ","","",""
"2017","¡Lo que me faltaba! Cursos Juventud 2017","1","9.1","1","Estrategias para trabajar la identidad digital con jóvenes. Jóvenes 18-35 años","0","0","Estrategias para trabajar la identidad digital con jóvenes","26-SEP-17 05.00.00.000000 PM","28-SEP-17 08.00.00.000000 PM","25-AUG-17 09.00.00.000000 AM","25-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","","12","2","2","0","","-#17:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ","-#17:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ","-#17:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ","","",""
"2017","¡Lo que me faltaba! Cursos Juventud 2017","1","8.2","1","Más allá de los deberes. Personas 36 años o más","0","0","Más allá de los deberes: aprender a aprender","16-SEP-17 10.00.00.000000 AM","16-SEP-17 08.00.00.000000 PM","16-AUG-17 09.00.00.000000 AM","15-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","","10","18","10","8","","","","","","10:00-14:00#16:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ",""
"2017","¡Lo que me faltaba! Cursos Juventud 2017","1","8.1","1","Más allá de los deberes. Jóvenes 18-35 años","0","0","Más allá de los deberes: aprender a aprender","16-SEP-17 10.00.00.000000 AM","16-SEP-17 08.00.00.000000 PM","16-AUG-17 09.00.00.000000 AM","15-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","","15","12","12","0","","","","","","10:00-14:00#16:00-20:00 / Centro de Cultura Antiguo Instituto. CCAI-Oficina Municipal de Información Juvenil. OIJ",""
"2017","ACADEMIA DE JAZZ E IMPROVISACION","3","802","1","ACADEMIA DE JAZZ E IMPROVISACION (Abril 2017)","0","0","Artes Escénicas","01-APR-17 10.00.00.000000 AM","01-APR-17 02.00.00.000000 PM","03-APR-17 12.58.00.000000 PM","31-DEC-17 12.58.00.000000 PM","Artes escénicas","","Congreso, seminario, jornada, encuentro, feria","PERSONAS FÍSICAS","","","D","","23","23","21","0","","","","","","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Estudio de Grabación",""
"2017","KBUÑS17. S1. Los comunes: entornos y prácticas","3","S1.3","1","36 o más años sin plaza de alojamiento/36 years old on without granted accommodation","0","0","KBUÑS17. S1. Los comunes, entornos y prácticas","11-OCT-17 04.30.00.000000 PM","15-OCT-17 02.00.00.000000 PM","25-AUG-17 12.00.00.000000 PM","20-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","Dispone de 3 días para realizar el pago de la cuota de inscripción. Si no realiza el pago en dicho plazo, se le dará de baja quedando su plaza disponible para otras personas.   MUY IMPORTANTE - Se está apuntando a un seminario de KBUÑS17, que se realiza en horario de mañana. También deberá apuntarse a un taller, que se realizará en horario de tarde. Una vez finalizada la inscripción en el seminario se le remitirá un correo electrónico con la información de los talleres con plazas disponibles, para que elija en cual desea apuntarse. La inscripción en los talleres será igualmente por orden de llegada de solicitudes.   - No olvide que sólo es posible apuntarse a un seminario, pues los seminarios de la mañana son simultáneos. En caso de inscripción en más de uno, se dará prioridad a la inscripción que se haya hecho en primer lugar.","5","2","1","0","","","-#16:30-18:30 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias"
"2017","KBUÑS17. S1. Los comunes: entornos y prácticas","3","S1.2","1","18 a 35 años sin plaza de alojamiento/18-35 años without granted accomodation","0","0","KBUÑS17. S1. Los comunes, entornos y prácticas","11-OCT-17 04.30.00.000000 PM","15-OCT-17 02.00.00.000000 PM","25-AUG-17 12.00.00.000000 PM","20-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","Dispone de 3 días para realizar el pago de la cuota de inscripción. Si no realiza el pago en dicho plazo, se le dará de baja quedando su plaza disponible para otras personas.   MUY IMPORTANTE - Se está apuntando a un seminario de KBUÑS17, que se realiza en horario de mañana. También deberá apuntarse a un taller, que se realizará en horario de tarde. Una vez finalizada la inscripción en el seminario se le remitirá un correo electrónico con la información de los talleres con plazas disponibles, para que elija en cual desea apuntarse. La inscripción en los talleres será igualmente por orden de llegada de solicitudes.   - No olvide que sólo es posible apuntarse a un seminario, pues los seminarios de la mañana son simultáneos. En caso de inscripción en más de uno, se dará prioridad a la inscripción que se haya hecho en primer lugar.","8","1","1","0","","","-#16:30-18:30 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias"
"2017","KBUÑS17. S1. Los comunes: entornos y prácticas","3","S1.1","1","18 a 35 años con alojamiento subvencionado/18-35 years with free accomodation","0","0","KBUÑS17. S1. Los comunes, entornos y prácticas","11-OCT-17 04.30.00.000000 PM","15-OCT-17 02.00.00.000000 PM","25-AUG-17 12.00.00.000000 PM","20-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","Dispone de 3 días para realizar el pago de la cuota de inscripción. Si no realiza el pago en dicho plazo, se le dará de baja quedando su plaza disponible para otras personas.   MUY IMPORTANTE - Se está apuntando a un seminario de KBUÑS17, que se realiza en horario de mañana. También deberá apuntarse a un taller, que se realizará en horario de tarde. Una vez finalizada la inscripción en el seminario se le remitirá un correo electrónico con la información de los talleres con plazas disponibles, para que elija en cual desea apuntarse. La inscripción en los talleres será igualmente por orden de llegada de solicitudes.   - No olvide que sólo es posible apuntarse a un seminario, pues los seminarios de la mañana son simultáneos. En caso de inscripción en más de uno, se dará prioridad a la inscripción que se haya hecho en primer lugar.","12","0","0","0","","","-#16:30-18:30 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Sala de conferencias"
"2017","KBUÑS17. S3. TIC y salud: comunicación y acción desde un enfoque crítico","3","S3.2","1","18 a 35 años sin plaza de alojamiento/18-35 años without granted accomodation","0","0","KBUÑS17. S3. TIC y salud","11-OCT-17 04.30.00.000000 PM","15-OCT-17 02.00.00.000000 PM","25-AUG-17 12.00.00.000000 PM","20-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","Dispone de 3 días para realizar el pago de la cuota de inscripción. Si no realiza el pago en dicho plazo, se le dará de baja quedando su plaza disponible para otras personas.   MUY IMPORTANTE - Se está apuntando a un seminario de KBUÑS17, que se realiza en horario de mañana. También deberá apuntarse a un taller, que se realizará en horario de tarde. Una vez finalizada la inscripción en el seminario se le remitirá un correo electrónico con la información de los talleres con plazas disponibles, para que elija en cual desea apuntarse. La inscripción en los talleres será igualmente por orden de llegada de solicitudes.   - No olvide que sólo es posible apuntarse a un seminario, pues los seminarios de la mañana son simultáneos. En caso de inscripción en más de uno, se dará prioridad a la inscripción que se haya hecho en primer lugar.","12","0","0","0","","","-#16:30-18:30 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos"
"2017","KBUÑS17. S3. TIC y salud: comunicación y acción desde un enfoque crítico","3","S3.1","1","18 a 35 años con alojamiento subvencionado/18-35 years with free accomodation","0","0","KBUÑS17. S3. TIC y salud","11-OCT-17 04.30.00.000000 PM","15-OCT-17 02.00.00.000000 PM","25-AUG-17 12.00.00.000000 PM","20-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","Dispone de 3 días para realizar el pago de la cuota de inscripción. Si no realiza el pago en dicho plazo, se le dará de baja quedando su plaza disponible para otras personas.   MUY IMPORTANTE - Se está apuntando a un seminario de KBUÑS17, que se realiza en horario de mañana. También deberá apuntarse a un taller, que se realizará en horario de tarde. Una vez finalizada la inscripción en el seminario se le remitirá un correo electrónico con la información de los talleres con plazas disponibles, para que elija en cual desea apuntarse. La inscripción en los talleres será igualmente por orden de llegada de solicitudes.   - No olvide que sólo es posible apuntarse a un seminario, pues los seminarios de la mañana son simultáneos. En caso de inscripción en más de uno, se dará prioridad a la inscripción que se haya hecho en primer lugar.","15","0","0","0","","","-#16:30-18:30 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos"
"2017","KBUÑS17. S3. TIC y salud: comunicación y acción desde un enfoque crítico","3","S3.3","1","36 o más años sin plaza de alojamiento/36 years old on without granted accommodation","0","0","KBUÑS17. S3. TIC y salud","11-OCT-17 04.30.00.000000 PM","15-OCT-17 02.00.00.000000 PM","25-AUG-17 12.00.00.000000 PM","20-SEP-17 11.59.00.000000 PM","Congreso, seminario, jornada, encuentro, feria","","Congreso, seminario, jornada, encuentro, feria","Personas Físicas","","","I","Dispone de 3 días para realizar el pago de la cuota de inscripción. Si no realiza el pago en dicho plazo, se le dará de baja quedando su plaza disponible para otras personas.   MUY IMPORTANTE - Se está apuntando a un seminario de KBUÑS17, que se realiza en horario de mañana. También deberá apuntarse a un taller, que se realizará en horario de tarde. Una vez finalizada la inscripción en el seminario se le remitirá un correo electrónico con la información de los talleres con plazas disponibles, para que elija en cual desea apuntarse. La inscripción en los talleres será igualmente por orden de llegada de solicitudes.   - No olvide que sólo es posible apuntarse a un seminario, pues los seminarios de la mañana son simultáneos. En caso de inscripción en más de uno, se dará prioridad a la inscripción que se haya hecho en primer lugar.","8","0","0","0","","","-#16:30-18:30 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos","10:00-14:00 / Centro de Cultura Antiguo Instituto. CCAI-Salón de actos"
"2017","CAMPAMENTOS MONTE DEVA 2017","3","1","3","CAMPAMENTO DE VERANO - MONTE DEVA","0","0","MONTE DEVA","31-JUL-17 09.00.00.000000 AM","11-AUG-17 07.00.00.000000 PM","16-MAY-17 09.00.00.000000 AM","31-AUG-17 11.59.00.000000 PM","CAMPAMENTOS","VERANO 2016","CAMPAMENTOS DE VERANO","NIÑOS/NIÑAS ","","","I","Se realizará una reunión con los padres en el Centro de Interpretación de la Naturaleza del Monte Deva el 22 DE JUNIO para los matriculados en los turnos de julio y el 20 DE JULIO para los matriculados en los turnos de agosto","50","63","50","7","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","",""
"2017","CAMPAMENTOS MONTE DEVA 2017","3","1","1","CAMPAMENTO DE VERANO - MONTE DEVA","0","0","MONTE DEVA","03-JUL-17 09.00.00.000000 AM","14-JUL-17 07.00.00.000000 PM","16-MAY-17 09.00.00.000000 AM","31-AUG-17 11.55.00.000000 PM","CAMPAMENTOS","VERANO 2016","CAMPAMENTOS DE VERANO","NIÑOS/NIÑAS ","","","I","Se realizará una reunión con los padres en el Centro de Interpretación de la Naturaleza del Monte Deva el 22 DE JUNIO para los matriculados en los turnos de julio y el 20 DE JULIO para los matriculados en los turnos de agosto","50","67","50","4","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","09:00-19:00 / Centro de interpretación Monte Deva-Edificio","",""
