dc:identifier,dc:modified,ayto:residuo,ayto:latitud,ayto:longitud,ayto:capacidad,ayto:fechaAlta,ayto:estadoConservacion,ayto:direccion,ayto:codigoSensor,ayto:temperatura,uri
COSTO6240,2017-10-31T16:54:21.412Z,Organico,43.459207527,-3.809404,2400.0,2014-07-21T10:08:09.000Z,Buen Estado,"Calle Calderón de la Barca\, 14",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6240.csv
COSTO6239,2017-10-31T16:54:21.412Z,Organico,43.459207527,-3.809404,3200.0,2014-07-21T10:08:09.000Z,Buen Estado,"Calle Calderón de la Barca\, 14",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6239.csv
COSTO6344,2017-10-31T16:54:21.411Z,Organico,43.4610993,-3.8130859,3200.0,2014-07-22T07:51:59.000Z,Buen Estado,"Calle Monte Caloca\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6344.csv
COSTO6341,2017-10-31T16:54:21.411Z,Organico,43.461004994,-3.814206495,3200.0,2014-07-22T07:44:53.000Z,Buen Estado,"Calle de Fernández de Isla\, 12",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6341.csv
COSTO6340,2017-10-31T16:54:21.411Z,Organico,43.461004994,-3.814206495,3200.0,2014-07-22T07:44:53.000Z,Buen Estado,"Calle de Fernández de Isla\, 12",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6340.csv
COSTO6339,2017-10-31T16:54:21.411Z,Organico,43.460852895,-3.815764524,3200.0,2014-07-22T07:39:30.000Z,Buen Estado,"Calle Fernández de Isla\, 27",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6339.csv
COSTO6338,2017-10-31T16:54:21.411Z,Organico,43.460852895,-3.815764524,3200.0,2014-07-22T07:39:30.000Z,Buen Estado,"Calle Fernández de Isla\, 27",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6338.csv
COSTO6337,2017-10-31T16:54:21.411Z,Organico,43.460852895,-3.815764524,3200.0,2014-07-22T07:39:30.000Z,Buen Estado,"Calle Fernández de Isla\, 27",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6337.csv
COSTO6334,2017-10-31T16:54:21.411Z,Organico,43.460070737,-3.814723156,2400.0,2014-07-22T07:30:28.000Z,Buen Estado,"Calle Alcázar de Toledo\, 22",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6334.csv
COSTO6333,2017-10-31T16:54:21.411Z,Organico,43.460070737,-3.814723156,2400.0,2014-07-22T07:30:28.000Z,Buen Estado,"Calle Alcázar de Toledo\, 22",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6333.csv
COSTO6332,2017-10-31T16:54:21.411Z,Organico,43.460550999999995,-3.8154649999999997,2400.0,2014-07-22T07:26:33.000Z,Buen Estado,"Calle Alcázar de Toledo\, 10",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6332.csv
COSTO6331,2017-10-31T16:54:21.411Z,Organico,43.460550999999995,-3.8154649999999997,2400.0,2014-07-22T07:26:33.000Z,Buen Estado,"Calle Alcázar de Toledo\, 10",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6331.csv
COSTO6328,2017-10-31T16:54:21.411Z,Organico,43.460609293,-3.81601464,2400.0,2014-07-22T07:21:07.000Z,Buen Estado,"Calle Tres de Noviembre\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6328.csv
COSTO6327,2017-10-31T16:54:21.411Z,Organico,43.460609293,-3.81601464,2400.0,2014-07-22T07:21:07.000Z,Buen Estado,"Calle Tres de Noviembre\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6327.csv
COSTO6323,2017-10-31T16:54:21.411Z,Organico,43.4599252,-3.8174657,2400.0,2014-07-22T07:15:26.000Z,Buen Estado,"Grupo Virgen del Milagro\, 4",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6323.csv
COSTO6322,2017-10-31T16:54:21.411Z,Organico,43.460236466,-3.817609883,2400.0,2014-07-22T07:13:08.000Z,Buen Estado,"Calle Tres de Noviembre\, 10",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6322.csv
COSTO6321,2017-10-31T16:54:21.411Z,Organico,43.4597641,-3.8185683,2400.0,2014-07-22T07:10:05.000Z,Buen Estado,"Calle Falange Española\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6321.csv
COSTO6320,2017-10-31T16:54:21.411Z,Organico,43.4597641,-3.8185683,2400.0,2014-07-22T07:10:05.000Z,Buen Estado,"Calle Falange Española\, 5",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6320.csv
COSTO6319,2017-10-31T16:54:21.411Z,Organico,43.45975753,-3.819295652,2400.0,2014-07-22T07:06:35.000Z,Buen Estado,"Calle Tres de Noviembre\, 30",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6319.csv
COSTO6318,2017-10-31T16:54:21.411Z,Organico,43.45975753,-3.819295652,2400.0,2014-07-22T07:06:35.000Z,Buen Estado,"Calle Tres de Noviembre\, 30",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6318.csv
COSTO6315,2017-10-31T16:54:21.411Z,Organico,43.460680841,-3.817372173,2400.0,2014-07-22T07:02:22.000Z,Buen Estado,"Calle Vargas\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6315.csv
COSTO6314,2017-10-31T16:54:21.411Z,Organico,43.4607453,-3.8169696,3200.0,2014-07-22T06:54:21.000Z,Buen Estado,"Calle Vargas\, 11",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6314.csv
COSTO6313,2017-10-31T16:54:21.411Z,Organico,43.4607453,-3.8169696,3200.0,2014-07-22T06:54:21.000Z,Buen Estado,"Calle Vargas\, 11",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6313.csv
COSTO6312,2017-10-31T16:54:21.411Z,Organico,43.460680841,-3.817372173,3200.0,2014-07-22T06:52:22.000Z,Buen Estado,"Calle Vargas\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6312.csv
COSTO6311,2017-10-31T16:54:21.411Z,Organico,43.46092987,-3.81761622,3200.0,2014-07-22T06:52:22.000Z,Buen Estado,"Plaza Numancia\,  1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6311.csv
COSTO6366,2017-10-31T16:54:21.41Z,Organico,43.4600988,-3.8085851,3200.0,2014-07-22T08:58:08.000Z,Buen Estado,"Calle Cádiz\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6366.csv
COSTO6363,2017-10-31T16:54:21.41Z,Organico,43.45981399,-3.8093983,3200.0,2014-07-22T08:54:21.000Z,Buen Estado,"Calle Cádiz\, 4",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6363.csv
COSTO6362,2017-10-31T16:54:21.41Z,Organico,43.45981399,-3.8093983,3200.0,2014-07-22T08:54:21.000Z,Buen Estado,"Calle Cádiz\, 4",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6362.csv
COSTO6357,2017-10-31T16:54:21.41Z,Organico,43.459639499,-3.810081258,3200.0,2014-07-22T08:42:28.000Z,Buen Estado,"Calle Cádiz\, 8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6357.csv
COSTO6356,2017-10-31T16:54:21.41Z,Organico,43.459639499,-3.810081258,3200.0,2014-07-22T08:42:28.000Z,Buen Estado,"Calle Cádiz\, 8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6356.csv
COSTO6355,2017-10-31T16:54:21.41Z,Organico,43.459513436,-3.810518123,3200.0,2014-07-22T08:40:00.000Z,Buen Estado,"Calle Cádiz\, 8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6355.csv
COSTO6354,2017-10-31T16:54:21.41Z,Organico,43.459513436,-3.810518123,3200.0,2014-07-22T08:40:00.000Z,Buen Estado,"Calle Cádiz\, 8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6354.csv
COSTO6351,2017-10-31T16:54:21.41Z,Organico,43.461694666,-3.81195411,3200.0,2014-07-22T08:30:26.000Z,Buen Estado,"Pasaje Peña\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6351.csv
COSTO6350,2017-10-31T16:54:21.41Z,Organico,43.461694666,-3.81195411,3200.0,2014-07-22T08:30:26.000Z,Buen Estado,"Pasaje Peña\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6350.csv
COSTO6349,2017-10-31T16:54:21.41Z,Organico,43.46127701,-3.81277156,2400.0,2014-07-22T08:26:32.000Z,Buen Estado,"Calle Fernández de Isla\,  8",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6349.csv
COSTO6346,2017-10-31T16:54:21.41Z,Organico,43.46179581,-3.81253076,3200.0,2014-07-22T07:56:26.000Z,Buen Estado,"Calle Jesús de Monasterio\,  19-21",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6346.csv
COSTO6345,2017-10-31T16:54:21.41Z,Organico,43.4610993,-3.8130859,3200.0,2014-07-22T07:51:59.000Z,Buen Estado,"Calle Monte Caloca\, 1",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6345.csv
COSTO6430,2017-10-31T16:54:20.728Z,Organico,43.4621578,-3.8191365,2400.0,2014-07-22T10:54:55.000Z,Buen Estado,"Calle Cardenal Cisneros\, 85",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6430.csv
COSTO6427,2017-10-31T16:54:20.728Z,Organico,43.462387494,-3.81827306,2400.0,2014-07-22T10:50:28.000Z,Buen Estado,"Calle Cardenal Cisneros\, 77-79",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6427.csv
COSTO6426,2017-10-31T16:54:20.728Z,Organico,43.462435677,-3.81799478,2400.0,2014-07-22T10:47:14.000Z,Buen Estado,"Calle Cardenal Cisneros\, 69-71",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6426.csv
COSTO6423,2017-10-31T16:54:20.728Z,Organico,43.462629629,-3.817029185,2400.0,2014-07-22T10:43:07.000Z,Buen Estado,"Calle Peñas Redondas\, 19",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6423.csv
COSTO6420,2017-10-31T16:54:20.728Z,Organico,43.462863245,-3.815950267,2400.0,2014-07-22T10:39:29.000Z,Buen Estado,"Calle Cardenal Cisneros\, 51",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6420.csv
COSTO6419,2017-10-31T16:54:20.728Z,Organico,43.462742,-3.816591,2400.0,2014-07-22T10:36:48.000Z,Buen Estado,"Calle Virgen de la Paloma\, 6",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6419.csv
COSTO6418,2017-10-31T16:54:20.728Z,Organico,43.462742,-3.816591,2400.0,2014-07-22T10:36:48.000Z,Buen Estado,"Calle Virgen de la Paloma\, 6",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6418.csv
COSTO6417,2017-10-31T16:54:20.728Z,Organico,43.463147964,-3.814570941,2400.0,2014-07-22T10:27:45.000Z,Buen Estado,"Calle Cardenal Cisneros\, 35-37",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6417.csv
COSTO6416,2017-10-31T16:54:20.728Z,Organico,43.463147964,-3.814570941,2400.0,2014-07-22T10:27:45.000Z,Buen Estado,"Calle Cardenal Cisneros\, 35-37",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6416.csv
COSTO6413,2017-10-31T16:54:20.728Z,Organico,43.463297624,-3.813572824,2400.0,2014-07-22T10:22:13.000Z,Buen Estado,"Calle Cardenal Cisneros\, 18",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6413.csv
COSTO6412,2017-10-31T16:54:20.728Z,Organico,43.463297624,-3.813572824,2400.0,2014-07-22T10:22:13.000Z,Buen Estado,"Calle Cardenal Cisneros\, 18",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6412.csv
COSTO6410,2017-10-31T16:54:20.728Z,Organico,43.463141637,-3.81157156,2400.0,2014-07-22T10:16:26.000Z,Buen Estado,"Calle Cardenal Cisneros\, 3",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6410.csv
COSTO6407,2017-10-31T16:54:20.728Z,Organico,43.463225349,-3.812036588,2400.0,2014-07-22T10:13:11.000Z,Buen Estado,"Calle Cardenal Cisneros\, 9",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6407.csv
COSTO6406,2017-10-31T16:54:20.728Z,Organico,43.463225349,-3.812036588,2400.0,2014-07-22T10:13:11.000Z,Buen Estado,"Calle Cardenal Cisneros\, 9",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6406.csv
COSTO6405,2017-10-31T16:54:20.728Z,Organico,43.4632737,-3.8128364,2400.0,2014-07-22T10:09:56.000Z,Buen Estado,"Calle Cardenal Cisneros\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6405.csv
COSTO6402,2017-10-31T16:54:20.728Z,Organico,43.46274668,-3.813006207,2400.0,2014-07-22T10:05:47.000Z,Buen Estado,"Calle Magallanes\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6402.csv
COSTO6401,2017-10-31T16:54:20.728Z,Organico,43.46265007,-3.813687823,2400.0,2014-07-22T10:03:39.000Z,Buen Estado,"Calle de la Florida\, 7",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6401.csv
COSTO6400,2017-10-31T16:54:20.728Z,Organico,43.46265007,-3.813687823,2400.0,2014-07-22T10:03:39.000Z,Buen Estado,"Calle de la Florida\, 7",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6400.csv
COSTO6397,2017-10-31T16:54:20.728Z,Organico,43.462578768,-3.814197443,2400.0,2014-07-22T09:56:17.000Z,Buen Estado,"Calle Magallanes\, 18",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6397.csv
COSTO6396,2017-10-31T16:54:20.728Z,Organico,43.462292586,-3.814195431,2400.0,2014-07-22T09:53:19.000Z,Buen Estado,"Calle Isabel la Católica\, 6",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6396.csv
COSTO6368,2017-10-31T16:54:20.728Z,Organico,43.4600988,-3.8085851,3200.0,2014-07-22T08:58:08.000Z,Buen Estado,"Calle Cádiz\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6368.csv
COSTO6367,2017-10-31T16:54:20.728Z,Organico,43.4600988,-3.8085851,3200.0,2014-07-22T08:58:08.000Z,Buen Estado,"Calle Cádiz\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6367.csv
COSTO6501,2017-10-31T16:54:20.727Z,Organico,43.46238708,-3.81535435,2400.0,2014-07-23T06:41:37.000Z,Buen Estado,"Calle Magallanes\,  25",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6501.csv
COSTO6500,2017-10-31T16:54:20.727Z,Organico,43.462351721,-3.815854378,2400.0,2014-07-23T06:38:59.000Z,Buen Estado,"Calle Magallanes\, 36-38",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6500.csv
COSTO6497,2017-10-31T16:54:20.727Z,Organico,43.4620355,-3.8163841,3200.0,2014-07-23T06:35:47.000Z,Buen Estado,"Calle Magallanes\, 37",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6497.csv
COSTO6496,2017-10-31T16:54:20.727Z,Organico,43.461907358,-3.817461021,2400.0,2014-07-23T06:33:22.000Z,Buen Estado,"Calle Magallanes\, 46-48",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6496.csv
COSTO6495,2017-10-31T16:54:20.727Z,Organico,43.461907358,-3.817461021,2400.0,2014-07-23T06:33:22.000Z,Buen Estado,"Calle Magallanes\, 46-48",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6495.csv
COSTO6492,2017-10-31T16:54:20.727Z,Organico,43.461754288,-3.818021602,3200.0,2014-07-23T06:29:08.000Z,Buen Estado,"Calle de los Floranes\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6492.csv
COSTO6491,2017-10-31T16:54:20.727Z,Organico,43.461754288,-3.818021602,3200.0,2014-07-23T06:29:08.000Z,Buen Estado,"Calle de los Floranes\, 2",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6491.csv
COSTO6488,2017-10-31T16:54:20.727Z,Organico,43.461468346,-3.819126002,3200.0,2014-07-23T06:13:16.000Z,Buen Estado,"Calle Floranes\, 10",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6488.csv
COSTO6487,2017-10-31T16:54:20.727Z,Organico,43.461468346,-3.819126002,3200.0,2014-07-23T06:13:16.000Z,Buen Estado,"Calle Floranes\, 10",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6487.csv
COSTO6484,2017-10-31T16:54:20.727Z,Organico,43.461350805,-3.8197124,3200.0,2014-07-23T06:09:36.000Z,Buen Estado,"Calle Floranes\, 10B",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6484.csv
COSTO6483,2017-10-31T16:54:20.727Z,Organico,43.461350805,-3.8197124,3200.0,2014-07-23T06:09:36.000Z,Buen Estado,"Calle Floranes\, 10B",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6483.csv
COSTO6480,2017-10-31T16:54:20.727Z,Organico,43.4610034,-3.8207238,3200.0,2014-07-23T06:05:53.000Z,Buen Estado,"Calle Floranes\, 23A",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6480.csv
COSTO6479,2017-10-31T16:54:20.727Z,Organico,43.4610034,-3.8207238,3200.0,2014-07-23T06:05:53.000Z,Buen Estado,"Calle Floranes\, 23A",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6479.csv
COSTO6478,2017-10-31T16:54:20.727Z,Organico,43.460927363,-3.821230866,2400.0,2014-07-23T06:03:22.000Z,Buen Estado,"Calle los Indianos\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6478.csv
COSTO6477,2017-10-31T16:54:20.727Z,Organico,43.460927363,-3.821230866,2400.0,2014-07-23T06:03:22.000Z,Buen Estado,"Calle los Indianos\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6477.csv
COSTO6476,2017-10-31T16:54:20.727Z,Organico,43.460927363,-3.821230866,3200.0,2014-07-23T06:03:22.000Z,Buen Estado,"Calle los Indianos\, 17",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6476.csv
COSTO6473,2017-10-31T16:54:20.727Z,Organico,43.458517097,-3.825780227,3200.0,2014-07-23T05:46:43.000Z,Buen Estado,"Calle Vargas\, 75",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6473.csv
COSTO6472,2017-10-31T16:54:20.727Z,Organico,43.460650664,-3.822236694,3200.0,2014-07-22T12:34:40.000Z,Buen Estado,"Calle Floranes\, 40-42",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6472.csv
COSTO6471,2017-10-31T16:54:20.727Z,Organico,43.460650664,-3.822236694,3200.0,2014-07-22T12:34:40.000Z,Buen Estado,"Calle Floranes\, 40-42",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6471.csv
COSTO6470,2017-10-31T16:54:20.727Z,Organico,43.460650664,-3.822236694,3200.0,2014-07-22T12:34:40.000Z,Buen Estado,"Calle Floranes\, 40-42",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6470.csv
COSTO6467,2017-10-31T16:54:20.727Z,Organico,43.46030923,-3.823559693,3200.0,2014-07-22T12:27:56.000Z,Buen Estado,"Calle Floranes\, 48",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6467.csv
COSTO6466,2017-10-31T16:54:20.727Z,Organico,43.46030923,-3.823559693,3200.0,2014-07-22T12:27:56.000Z,Buen Estado,"Calle Floranes\, 48",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6466.csv
COSTO6465,2017-10-31T16:54:20.727Z,Organico,43.46030923,-3.823559693,3200.0,2014-07-22T12:27:56.000Z,Buen Estado,"Calle Floranes\, 48",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6465.csv
COSTO6462,2017-10-31T16:54:20.727Z,Organico,43.460208479,-3.823947608,3200.0,2014-07-22T12:24:03.000Z,Buen Estado,"Calle Floranes\, 50",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6462.csv
COSTO6461,2017-10-31T16:54:20.727Z,Organico,43.460208479,-3.823947608,3200.0,2014-07-22T12:24:03.000Z,Buen Estado,"Calle Floranes\, 50",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6461.csv
COSTO6460,2017-10-31T16:54:20.727Z,Organico,43.459972175,-3.824798539,3200.0,2014-07-22T12:20:34.000Z,Buen Estado,"Calle Floranes\, 56",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6460.csv
COSTO6459,2017-10-31T16:54:20.727Z,Organico,43.459972175,-3.824798539,3200.0,2014-07-22T12:20:34.000Z,Buen Estado,"Calle Floranes\, 56",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6459.csv
COSTO6458,2017-10-31T16:54:20.727Z,Organico,43.459616866,-3.825996816,3200.0,2014-07-22T12:15:24.000Z,Buen Estado,"Calle Floranes\, 68",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6458.csv
COSTO6457,2017-10-31T16:54:20.727Z,Organico,43.459616866,-3.825996816,3200.0,2014-07-22T12:15:24.000Z,Buen Estado,"Calle Floranes\, 68",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6457.csv
COSTO6456,2017-10-31T16:54:20.727Z,Organico,43.459616866,-3.825996816,3200.0,2014-07-22T12:15:24.000Z,Buen Estado,"Calle Floranes\, 68",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6456.csv
COSTO6453,2017-10-31T16:54:20.727Z,Organico,43.46086701,-3.824598714,2400.0,2014-07-22T12:07:17.000Z,Buen Estado,"Calle Profesor Jiménez Díaz\, 19",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6453.csv
COSTO6452,2017-10-31T16:54:20.727Z,Organico,43.460960946,-3.824113905,2400.0,2014-07-22T12:04:47.000Z,Buen Estado,"Calle Profesor Jiménez Díaz\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6452.csv
COSTO6451,2017-10-31T16:54:20.727Z,Organico,43.460960946,-3.824113905,2400.0,2014-07-22T12:04:47.000Z,Buen Estado,"Calle Profesor Jiménez Díaz\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6451.csv
COSTO6450,2017-10-31T16:54:20.727Z,Organico,43.460960946,-3.824113905,2400.0,2014-07-22T12:04:47.000Z,Buen Estado,"Calle Profesor Jiménez Díaz\, 15",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6450.csv
COSTO6449,2017-10-31T16:54:20.727Z,Organico,43.461245674,-3.823087289,2400.0,2014-07-22T11:30:58.000Z,Buen Estado,"Calle Profesor Jiménez Díaz\, 14-16",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6449.csv
COSTO6448,2017-10-31T16:54:20.727Z,Organico,43.461245674,-3.823087289,2400.0,2014-07-22T11:30:58.000Z,Buen Estado,"Calle Profesor Jiménez Díaz\, 14-16",,,http://datos.santander.es/api/datos/residuos_contenedores/costo6448.csv
