dc:identifier,ayto:tipo_conducto,ayto:materiales,ayto:geometria,ayto:alto,ayto:ancho,ayto:profundidad,ayto:longitud,ayto:pendiente,ayto:tipo_saneamiento,dct:spatial,dc:modified,uri
9061,Colector,Hormigón masa,Circular,250,250,1.05,33.525,0.04265,Unitaria,"LINESTRING ZM ( 4503203.99355665 4503247.76464426 0.00000000 0.00000000\, 4503203.99389115 4503247.76466671 0.00000000 0.00000000)",2017-10-30T23:07:49.448Z,http://datos.santander.es/api/datos/conductos/9061.csv
9060,Colector,Hormigón masa,Circular,250,250,1.2,54.38,0.04928,Unitaria,"LINESTRING ZM ( 4503203.99389115 4503247.76466671 0.00000000 0.00000000\, 4503203.99443328 4503247.76470928 0.00000000 0.00000000)",2017-10-30T23:07:49.436Z,http://datos.santander.es/api/datos/conductos/9060.csv
9058,Colector,Hormigón masa,Ovoide,1100,800,2.7,91.38,0,Fecal,"LINESTRING ZM ( 4503203.99497932 4503247.76472473 10.41700000 0.00000000\, 4503203.99589133 4503247.76466753 10.41700000 0.00000000)",2017-10-30T23:07:49.435Z,http://datos.santander.es/api/datos/conductos/9058.csv
9059,Colector,Hormigón masa,Ovoide,1100,800,2.2,9.612,0.06241,Unitaria,"LINESTRING ZM ( 4503203.99488327 4503247.76472114 10.41700000 0.00000000\, 4503203.99497932 4503247.76472473 10.41700000 0.00000000)",2017-10-30T23:07:49.435Z,http://datos.santander.es/api/datos/conductos/9059.csv
9057,Colector,Hormigón masa,Circular,500,500,1.4,16.804,0.03214,Unitaria,"LINESTRING ZM ( 4503203.99475409 4503247.76461367 10.31300000 0.00000000\, 4503203.99488327 4503247.76472114 10.31300000 0.00000000)",2017-10-30T23:07:49.434Z,http://datos.santander.es/api/datos/conductos/9057.csv
9056,Colector,Hormigón masa,Circular,500,500,1.5,27.314,-0.01355,Unitaria,"LINESTRING ZM ( 4503203.99477938 4503247.76434170 10.03900000 0.00000000\, 4503203.99475409 4503247.76461367 10.03900000 0.00000000)",2017-10-30T23:07:49.433Z,http://datos.santander.es/api/datos/conductos/9056.csv
9054,Colector,Hormigón masa,Circular,300,300,0,3.113,0,Unitaria,"LINESTRING ZM ( 4503203.99476111 4503247.76431649 10.26500000 0.00000000\, 4503203.99477938 4503247.76434170 10.26500000 0.00000000)",2017-10-30T23:07:49.432Z,http://datos.santander.es/api/datos/conductos/9054.csv
9055,Colector,Hormigón masa,Circular,500,500,1.6,13.514,0.04515,Unitaria,"LINESTRING ZM ( 4503203.99483714 4503247.76421953 10.74900000 0.00000000\, 4503203.99477938 4503247.76434170 10.74900000 0.00000000)",2017-10-30T23:07:49.432Z,http://datos.santander.es/api/datos/conductos/9055.csv
9053,Colector,P.V.C. liso,Circular,250,250,0.8,1.873,-3.038,Unitaria,"LINESTRING ZM ( 4503203.99480451 4503247.76440415 9.96400000 0.00000000\, 4503203.99481944 4503247.76441546 9.96400000 0.00000000)",2017-10-30T23:07:49.431Z,http://datos.santander.es/api/datos/conductos/9053.csv
8687,Colector,Hormigón masa,Circular,800,800,2.2,46.43,0.002367,Unitaria,"LINESTRING ZM ( 4503203.98838477 4503247.76636293 17.22100000 0.00000000\, 4503203.98883316 4503247.76648345 17.22100000 0.00000000)",2017-10-30T23:07:49.43Z,http://datos.santander.es/api/datos/conductos/8687.csv
8686,Colector,Hormigón masa,Circular,500,500,0,7.712,0,Unitaria,"LINESTRING ZM ( 4503203.98778191 4503247.76450694 0.00000000 0.00000000\, 4503203.98777984 4503247.76458403 0.00000000 0.00000000)",2017-10-30T23:07:49.429Z,http://datos.santander.es/api/datos/conductos/8686.csv
8685,Colector,Hormigón masa,Circular,500,500,0,21.003,0,Pluvial,"LINESTRING ZM ( 4503203.98726453 4503247.76537685 21.84700000 0.00000000\, 4503203.98705876 4503247.76533474 21.84700000 0.00000000)",2017-10-30T23:07:49.416Z,http://datos.santander.es/api/datos/conductos/8685.csv
8683,Colector,Hormigón masa,Circular,300,300,0,10.758,0,Fecal,"LINESTRING ZM ( 4503203.98696144 4503247.76565833 0.00000000 0.00000000\, 4503203.98698424 4503247.76555319 0.00000000 0.00000000)",2017-10-30T23:07:49.415Z,http://datos.santander.es/api/datos/conductos/8683.csv
8684,Colector,Hormigón masa,Circular,500,500,2.5,27.147,0,Fecal,"LINESTRING ZM ( 4503203.98705876 4503247.76533474 21.84700000 0.00000000\, 4503203.98679273 4503247.76528065 21.84700000 0.00000000)",2017-10-30T23:07:49.415Z,http://datos.santander.es/api/datos/conductos/8684.csv
8682,Colector,Hormigón masa,Circular,400,400,0,23.081,0,Fecal,"LINESTRING ZM ( 4503203.98705876 4503247.76533474 21.84700000 0.00000000\, 4503203.98698424 4503247.76555319 21.84700000 0.00000000)",2017-10-30T23:07:49.414Z,http://datos.santander.es/api/datos/conductos/8682.csv
8680,Colector,Hormigón masa,Circular,800,800,8.6,19.803,0.1055,Fecal,"LINESTRING ZM ( 4503203.98710843 4503247.76560413 0.00000000 0.00000000\, 4503203.98730528 4503247.76562570 0.00000000 0.00000000)",2017-10-30T23:07:49.413Z,http://datos.santander.es/api/datos/conductos/8680.csv
8681,Colector,Hormigón masa,Circular,300,300,3.3,13.423,0.08865,Fecal,"LINESTRING ZM ( 4503203.98698424 4503247.76555319 0.00000000 0.00000000\, 4503203.98710843 4503247.76560413 0.00000000 0.00000000)",2017-10-30T23:07:49.413Z,http://datos.santander.es/api/datos/conductos/8681.csv
8679,Colector,Hormigón masa,Circular,800,800,0,18.53,0,Fecal,"LINESTRING ZM ( 4503203.98692412 4503247.76558503 0.00000000 0.00000000\, 4503203.98710843 4503247.76560413 0.00000000 0.00000000)",2017-10-30T23:07:49.412Z,http://datos.santander.es/api/datos/conductos/8679.csv
8677,Colector,Hormigón masa,Circular,1000,1000,4.5,26.923,0,Fecal,"LINESTRING ZM ( 4503203.98675929 4503247.76501350 0.00000000 0.00000000\, 4503203.98679273 4503247.76528065 0.00000000 0.00000000)",2017-10-30T23:07:49.411Z,http://datos.santander.es/api/datos/conductos/8677.csv
8678,Colector,Hormigón masa,Circular,500,500,2.6,19.57,0,Unitaria,"LINESTRING ZM ( 4503203.98676808 4503247.76481800 0.00000000 0.00000000\, 4503203.98675929 4503247.76501350 0.00000000 0.00000000)",2017-10-30T23:07:49.411Z,http://datos.santander.es/api/datos/conductos/8678.csv
8676,Colector,Hormigón masa,Circular,1100,1100,4.2,47.114,0.01443,Fecal,"LINESTRING ZM ( 4503203.98679273 4503247.76528065 0.00000000 0.00000000\, 4503203.98688273 4503247.76574311 0.00000000 0.00000000)",2017-10-30T23:07:49.41Z,http://datos.santander.es/api/datos/conductos/8676.csv
8674,Colector,Hormigón masa,Ovoide,750,520,1.9,38.356,0," ","LINESTRING ZM ( 4503203.98631061 4503247.76494131 23.34100000 0.00000000\, 4503203.98662427 4503247.76516208 23.34100000 0.00000000)",2017-10-30T23:07:49.397Z,http://datos.santander.es/api/datos/conductos/8674.csv
8675,Colector,Hormigón masa,Circular,1100,1100,4.2,59.934,0.006507,Fecal,"LINESTRING ZM ( 4503203.98688273 4503247.76574311 0.00000000 0.00000000\, 4503203.98667539 4503247.76630544 0.00000000 0.00000000)",2017-10-30T23:07:49.397Z,http://datos.santander.es/api/datos/conductos/8675.csv
8673,Colector,Hormigón masa,Circular,400,400,0,26.882,0,Pluvial,"LINESTRING ZM ( 4503203.98566083 4503247.76490550 0.00000000 0.00000000\, 4503203.98592158 4503247.76497089 0.00000000 0.00000000)",2017-10-30T23:07:49.396Z,http://datos.santander.es/api/datos/conductos/8673.csv
8671,Colector,Hormigón masa,Circular,400,400,1.25,45.725,0.03181,Pluvial,"LINESTRING ZM ( 4503203.98618470 4503247.76503615 0.00000000 0.00000000\, 4503203.98662427 4503247.76516208 0.00000000 0.00000000)",2017-10-30T23:07:49.395Z,http://datos.santander.es/api/datos/conductos/8671.csv
8672,Colector,Hormigón masa,Circular,400,400,1.15,27.109,0.03726,Pluvial,"LINESTRING ZM ( 4503203.98592158 4503247.76497089 0.00000000 0.00000000\, 4503203.98618470 4503247.76503615 0.00000000 0.00000000)",2017-10-30T23:07:49.395Z,http://datos.santander.es/api/datos/conductos/8672.csv
8670,Colector,Hormigón masa,Circular,500,500,0,20.6,0.03181,Fecal,"LINESTRING ZM ( 4503203.98662427 4503247.76516208 23.34100000 0.00000000\, 4503203.98679273 4503247.76528065 23.34100000 0.00000000)",2017-10-30T23:07:49.394Z,http://datos.santander.es/api/datos/conductos/8670.csv
8669,Colector,Hormigón masa,Circular,400,400,0,14.04,0,Pluvial,"LINESTRING ZM ( 4503203.98709305 4503247.76519859 0.00000000 0.00000000\, 4503203.98705876 4503247.76533474 0.00000000 0.00000000)",2017-10-30T23:07:49.393Z,http://datos.santander.es/api/datos/conductos/8669.csv
8667,Colector,Hormigón masa,Circular,400,400,3.8,73.981,0.04758,Fecal,"LINESTRING ZM ( 4503203.98667539 4503247.76630544 0.00000000 0.00000000\, 4503203.98639634 4503247.76699060 0.00000000 0.00000000)",2017-10-30T23:07:49.392Z,http://datos.santander.es/api/datos/conductos/8667.csv
8668,Colector,Hormigón masa,Circular,400,400,0,7.377,0,Unitaria,"LINESTRING ZM ( 4503203.98739887 4503247.76532991 0.00000000 0.00000000\, 4503203.98746956 4503247.76535099 0.00000000 0.00000000)",2017-10-30T23:07:49.392Z,http://datos.santander.es/api/datos/conductos/8668.csv
8666,Colector,Hormigón masa,Circular,800,800,3.1,43.744,0.05326,Unitaria,"LINESTRING ZM ( 4503203.98639634 4503247.76699060 0.00000000 0.00000000\, 4503203.98623212 4503247.76739604 0.00000000 0.00000000)",2017-10-30T23:07:49.391Z,http://datos.santander.es/api/datos/conductos/8666.csv
8665,Colector,Hormigón masa,Circular,800,800,2.5,62.305,0,Unitaria,"LINESTRING ZM ( 4503203.98623212 4503247.76739604 0.00000000 0.00000000\, 4503203.98600151 4503247.76797484 0.00000000 0.00000000)",2017-10-30T23:07:49.378Z,http://datos.santander.es/api/datos/conductos/8665.csv
8244,Colector,Hormigón masa,Circular,400,400,1.1,24.611,0,Unitaria,"LINESTRING ZM ( 4503203.96760397 4503247.75207519 0.00000000 0.00000000\, 4503203.96754458 4503247.75231403 0.00000000 0.00000000)",2017-10-30T23:07:49.377Z,http://datos.santander.es/api/datos/conductos/8244.csv
8664,Colector,Hormigón masa,Circular,1000,1000,0,54.415,0,Fecal,"LINESTRING ZM ( 4503203.98600151 4503247.76797484 0.00000000 0.00000000\, 4503203.98548853 4503247.76815635 0.00000000 0.00000000)",2017-10-30T23:07:49.377Z,http://datos.santander.es/api/datos/conductos/8664.csv
8242,Colector,Hormigón masa,Circular,400,400,1.3,18.875,0,Unitaria,"LINESTRING ZM ( 4503203.96754458 4503247.75231403 0.00000000 0.00000000\, 4503203.96749924 4503247.75249725 0.00000000 0.00000000)",2017-10-30T23:07:49.375Z,http://datos.santander.es/api/datos/conductos/8242.csv
8243,Colector,Hormigón masa,Circular,520,400,1.2,16.997,0,Unitaria,"LINESTRING ZM ( 4503203.97232074 4503247.75346274 0.00000000 0.00000000\, 4503203.97237024 4503247.75362534 22.60000000 0.00000000)",2017-10-30T23:07:49.375Z,http://datos.santander.es/api/datos/conductos/8243.csv
8241,Colector,Hormigón masa,Circular,400,400,1.5,30.454,0.06692,Unitaria,"LINESTRING ZM ( 4503203.97162864 4503247.75695448 0.00000000 0.00000000\, 4503203.97190796 4503247.75707582 0.00000000 0.00000000)",2017-10-30T23:07:49.374Z,http://datos.santander.es/api/datos/conductos/8241.csv
8239,Colector,Fibrocemento,Circular,0,400,0,8.177,0,Unitaria,"LINESTRING ZM ( 4503203.97056785 4503247.76146927 43.20000000 0.00000000\, 4503203.97055342 4503247.76147430 43.20000000 0.00000000\, 4503203.97052838 4503247.76151871 43.20000000 0.00000000\, 4503203.97052727 4503247.76153418 41.11900000 0.00000000)",2017-10-30T23:07:49.373Z,http://datos.santander.es/api/datos/conductos/8239.csv
8240,Colector,Hormigón masa,Circular,300,300,0.85,43.436,0.03055,Unitaria,"LINESTRING ZM ( 4503203.96977763 4503247.76091477 0.00000000 0.00000000\, 4503203.96935886 4503247.76079944 43.89500000 0.00000000)",2017-10-30T23:07:49.373Z,http://datos.santander.es/api/datos/conductos/8240.csv
8238,Colector,Hormigón masa,Circular,300,300,0.8,50.325,0.0714,Pluvial,"LINESTRING ZM ( 4503203.96347993 4503247.74902508 41.33400000 0.00000000\, 4503203.96376382 4503247.74905514 41.33400000 0.00000000\, 4503203.96379145 4503247.74883913 38.14100000 0.00000000)",2017-10-30T23:07:49.372Z,http://datos.santander.es/api/datos/conductos/8238.csv
8237,Colector,Polietileno Corrugado,Circular,300,300,0,9.372,0,Unitaria,"LINESTRING ZM ( 4503203.94110313 4503247.75410552 21.01000000 0.00000000\, 4503203.94109815 4503247.75401193 21.01000000 0.00000000)",2017-10-30T23:07:49.371Z,http://datos.santander.es/api/datos/conductos/8237.csv
8236,Colector,Polietileno Corrugado,Circular,300,300,0,3.709,0,Unitaria,"LINESTRING ZM ( 4503203.94111267 4503247.75397780 21.01000000 0.00000000\, 4503203.94109815 4503247.75401193 21.01000000 0.00000000)",2017-10-30T23:07:49.359Z,http://datos.santander.es/api/datos/conductos/8236.csv
8235,Colector,Hormigón masa,Circular,600,600,2.3,13.178,0.01214,Unitaria,"LINESTRING ZM ( 4503203.94122727 4503247.75403826 21.31000000 0.00000000\, 4503203.94109815 4503247.75401193 21.01000000 0.00000000)",2017-10-30T23:07:49.358Z,http://datos.santander.es/api/datos/conductos/8235.csv
8233,Colector,Fibrocemento,Circular,600,600,2,53.321,0.001688,Unitaria,"LINESTRING ZM ( 4503203.94145169 4503247.75478044 21.54600000 0.00000000\, 4503203.94093483 4503247.75464943 21.56300000 0.00000000)",2017-10-30T23:07:49.357Z,http://datos.santander.es/api/datos/conductos/8233.csv
8234,Colector,Hormigón masa,Circular,600,600,2,13.576,0.0009576,Unitaria,"LINESTRING ZM ( 4503203.94162104 4503247.75422438 21.68300000 0.00000000\, 4503203.94155469 4503247.75410594 22.36600000 0.00000000)",2017-10-30T23:07:49.357Z,http://datos.santander.es/api/datos/conductos/8234.csv
8232,Colector,Fibrocemento,Circular,600,600,1.61,63.202,0.002864," ","LINESTRING ZM ( 4503203.93932438 4503247.75489772 20.29300000 0.00000000\, 4503203.93872343 4503247.75470198 20.29300000 0.00000000)",2017-10-30T23:07:49.356Z,http://datos.santander.es/api/datos/conductos/8232.csv
8231,Colector,Fibrocemento,Circular,700,700,2.808,90.656,0," ","LINESTRING ZM ( 4503203.93679037 4503247.75440260 20.75000000 0.00000000\, 4503203.93588446 4503247.75443704 20.75000000 0.00000000)",2017-10-30T23:07:49.355Z,http://datos.santander.es/api/datos/conductos/8231.csv
8229,Colector,Fibrocemento,Circular,700,700,2.014,61.195,0.003693,Unitaria,"LINESTRING ZM ( 4503203.93799971 4503247.75461677 20.40500000 0.00000000\, 4503203.93739653 4503247.75451358 20.76500000 0.00000000)",2017-10-30T23:07:49.354Z,http://datos.santander.es/api/datos/conductos/8229.csv
8230,Colector,Fibrocemento,Circular,700,700,2.6,61.624,0.0037,Unitaria,"LINESTRING ZM ( 4503203.93739653 4503247.75451358 20.76500000 0.00000000\, 4503203.93679037 4503247.75440260 20.75000000 0.00000000)",2017-10-30T23:07:49.354Z,http://datos.santander.es/api/datos/conductos/8230.csv
8228,Colector,Hormigón masa,Circular,400,400,1.8,5.592,0,Unitaria,"LINESTRING ZM ( 4503203.93794378 4503247.75121507 21.63900000 0.00000000\, 4503203.93799743 4503247.75123083 21.44100000 0.00000000)",2017-10-30T23:07:49.353Z,http://datos.santander.es/api/datos/conductos/8228.csv
8227,Colector,Hormigón masa,Circular,300,300,1.15,6.465,0.007734,Pluvial,"LINESTRING ZM ( 4503203.93779501 4503247.75199319 20.56600000 0.00000000\, 4503203.93782129 4503247.75193412 20.66600000 0.00000000)",2017-10-30T23:07:49.352Z,http://datos.santander.es/api/datos/conductos/8227.csv
8225,Colector,Hormigón masa,Circular,300,300,0,6.503,0," ","LINESTRING ZM ( 4503203.93593577 4503247.75457543 20.23000000 0.00000000\, 4503203.93590357 4503247.75451893 20.23000000 0.00000000)",2017-10-30T23:07:49.339Z,http://datos.santander.es/api/datos/conductos/8225.csv
8226,Colector,Fibrocemento,Circular,600,600,2.1,100.524,0.002487,Unitaria,"LINESTRING ZM ( 4503203.94093483 4503247.75464943 21.56300000 0.00000000\, 4503203.93994952 4503247.75445027 20.32300000 0.00000000)",2017-10-30T23:07:49.339Z,http://datos.santander.es/api/datos/conductos/8226.csv
8224,Colector,P.V.C. liso,Circular,300,300,0,6.202,0," ","LINESTRING ZM ( 4503203.93590357 4503247.75451893 20.23000000 0.00000000\, 4503203.93585737 4503247.75447755 20.23000000 0.00000000)",2017-10-30T23:07:49.338Z,http://datos.santander.es/api/datos/conductos/8224.csv
8222,Colector,Hormigón masa,Circular,400,400,1.4,45.749,0,Unitaria,"LINESTRING ZM ( 4503203.96661441 4503247.74987491 40.26000000 0.00000000\, 4503203.96668139 4503247.74942235 40.26000000 0.00000000)",2017-10-30T23:07:49.337Z,http://datos.santander.es/api/datos/conductos/8222.csv
8223,Galería,Hormigón armado," ",2.4,4,1.77,58.893,0,Pluvial,"LINESTRING ZM ( 4503203.93567112 4503247.75445646 32.50000000 0.00000000\, 4503203.93538705 4503247.75497235 20.23000000 0.00000000)",2017-10-30T23:07:49.337Z,http://datos.santander.es/api/datos/conductos/8223.csv
8221,Colector,Hormigón masa,Ovoide,600,400,1.4,12.559,0.03304,Unitaria,"LINESTRING ZM ( 4503203.96344770 4503247.75110512 34.68600000 0.00000000\, 4503203.96356517 4503247.75114954 34.68600000 0.00000000)",2017-10-30T23:07:49.336Z,http://datos.santander.es/api/datos/conductos/8221.csv
9413,Galería,Hormigón armado,Rectangular,0,0,2.56,0.861,0,Unitaria,"LINESTRING ZM ( 4503203.99889788 4503247.76349502 16.90200000 0.00000000\, 4503203.99890406 4503247.76350101 16.90200000 0.00000000)",2017-10-30T23:07:49.335Z,http://datos.santander.es/api/datos/conductos/9413.csv
9410,Colector,Hormigón masa,Circular,700,700,2.56,11.927,0.01845,Unitaria,"LINESTRING ZM ( 4503203.99889788 4503247.76349502 16.90200000 0.00000000\, 4503203.99878725 4503247.76353960 16.56600000 0.00000000)",2017-10-30T23:07:49.334Z,http://datos.santander.es/api/datos/conductos/9410.csv
9412,Colector,Hormigón masa,Ovoide,520,350,0,32.196,0,Unitaria,"LINESTRING ZM ( 4503203.99884625 4503247.76352356 16.90200000 0.00000000\, 4503203.99878223 4503247.76383909 16.90200000 0.00000000)",2017-10-30T23:07:49.334Z,http://datos.santander.es/api/datos/conductos/9412.csv
9409,Colector,Hormigón masa,Circular,700,700,2.65,7.533,0.01195,Unitaria,"LINESTRING ZM ( 4503203.99896400 4503247.76345893 17.08000000 0.00000000\, 4503203.99889788 4503247.76349502 16.90200000 0.00000000)",2017-10-30T23:07:49.333Z,http://datos.santander.es/api/datos/conductos/9409.csv
9407,Colector,Hormigón masa,Ovoide,520,350,1.65,117.451,0.02597,Unitaria,"LINESTRING ZM ( 4503203.99962009 4503247.76251872 20.06400000 0.00000000\, 4503203.99956256 4503247.76272154 20.06400000 0.00000000\, 4503203.99949884 4503247.76292814 20.06400000 0.00000000\, 4503203.99941905 4503247.76309071 20.06400000 0.00000000\, 4503203.99932301 4503247.76322116 20.06400000 0.00000000\, 4503203.99919666 4503247.76334990 20.06400000 0.00000000\, 4503203.99901431 4503247.76348002 20.06400000 0.00000000)",2017-10-30T23:07:49.32Z,http://datos.santander.es/api/datos/conductos/9407.csv
9408,Colector,Hormigón masa,Ovoide,520,350,1.55,83.901,0.01194,Fecal,"LINESTRING ZM ( 4503203.99993556 4503247.76148665 7.58800000 0.00000000\, 4503203.99987217 4503247.76165784 7.58800000 0.00000000\, 4503203.99968948 4503247.76228837 7.58800000 0.00000000)",2017-10-30T23:07:49.32Z,http://datos.santander.es/api/datos/conductos/9408.csv
9406,Emisario,Hormigón masa,Ovoide,1500,900,0,67.96,0," ","LINESTRING ZM ( 4503203.99878223 4503247.76383909 8.90000000 0.00000000\, 4503203.99944195 4503247.76400227 8.90000000 0.00000000)",2017-10-30T23:07:49.319Z,http://datos.santander.es/api/datos/conductos/9406.csv
9404,Colector," ",Circular,1800,1200,0,10.232,-0.04448,Unitaria,"LINESTRING ZM ( 4503203.99589133 4503247.76466753 10.41700000 0.00000000\, 4503203.99595761 4503247.76458958 8.94700000 0.00000000)",2017-10-30T23:07:49.318Z,http://datos.santander.es/api/datos/conductos/9404.csv
9405,Colector,Hormigón masa,Circular,500,500,2.3,5.455,0.08799,Unitaria,"LINESTRING ZM ( 4503203.99901431 4503247.76348002 17.26200000 0.00000000\, 4503203.99896400 4503247.76345893 17.08000000 0.00000000)",2017-10-30T23:07:49.318Z,http://datos.santander.es/api/datos/conductos/9405.csv
9403,Emisario,Hormigón masa,Ovoide,1650,1100,3.8,69.521,0.005466,Unitaria,"LINESTRING ZM ( 4503203.99599990 4503247.76462927 8.90000000 0.00000000\, 4503203.99604240 4503247.76458406 8.90000000 0.00000000\, 4503203.99663189 4503247.76435300 8.90000000 0.00000000)",2017-10-30T23:07:49.317Z,http://datos.santander.es/api/datos/conductos/9403.csv
