dc:identifier,dc:modified,ayto:capacidad,ayto:direccion,ayto:latitud,ayto:longitud,ayto:estadoConservacion,uri
PAST8753,2017-10-31T01:22:05.291Z,,"Barrio Cajo Sixto Obrador\, 5",43.45459899326006,-3.8343716785311703,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8753.csv
PAST8752,2017-10-31T01:22:05.291Z,,"Barrio Cajo Sixto Obrador\, 2",43.4546579,-3.8334507,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8752.csv
PAST8751,2017-10-31T01:22:05.291Z,,"Barrio Cajo Sixto Obrador\, 12-14",43.45438238154852,-3.833137527108192,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8751.csv
PAST8750,2017-10-31T01:22:05.291Z,,"Barrio Cajo Sixto Obrador\, 7",43.45432299573026,-3.8334835320711136,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8750.csv
PAST8749,2017-10-31T01:22:05.291Z,,"Calle Cajo\, 9",43.4542403,-3.8347943,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8749.csv
PAST8747,2017-10-31T01:22:05.291Z,,"N-611\, 64-68",43.453983716617586,-3.8458575680851936,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8747.csv
PAST8746,2017-10-31T01:22:05.291Z,,"N-611\, 15-35",43.454112954438045,-3.8387550786137576,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8746.csv
PAST8745,2017-10-31T01:22:05.291Z,,"Calle Cajo\, 12",43.454516486194,-3.839652612805366,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8745.csv
PAST8744,2017-10-31T01:22:05.291Z,,"Calle Cajo\, 12",43.4543149,-3.838383,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8744.csv
PAST8743,2017-10-31T01:22:05.291Z,,"Calle Cajo\, 12",43.45426774739617,-3.8371947035193443,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8743.csv
PAST8742,2017-10-31T01:22:05.291Z,,"Calle Cajo\, 12",43.4542657,-3.8371539,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8742.csv
PAST8741,2017-10-31T01:22:05.291Z,,"Calle Campogiro\, 46",43.454147758549624,-3.8443659245967865,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8741.csv
PAST8740,2017-10-31T01:22:05.291Z,,"Calle Campogiro\, 58",43.45398542031949,-3.8452698290348053,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8740.csv
PAST8739,2017-10-31T01:22:05.291Z,,"Avenida Campogiro\, 86",43.45385447852096,-3.8458501920104027,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8739.csv
PAST8738,2017-10-31T01:22:05.291Z,,"Avenida Campogiro\, 86",43.453597218436876,-3.846101649105549,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8738.csv
PAST8737,2017-10-31T01:22:05.291Z,,"Calle Luis Quintanilla Isasi\, 4A",43.45469829365048,-3.8499553129076958,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8737.csv
PAST8736,2017-10-31T01:22:05.291Z,,"Calle Adarzo\, 73",43.4539235,-3.8545045,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8736.csv
PAST8735,2017-10-31T01:22:05.291Z,,"Calle Luis Quintanilla Isasi\, Santander",43.45415944104413,-3.8531665876507764,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8735.csv
PAST8734,2017-10-31T01:22:05.291Z,,"Calle Luis Quintanilla Isasi\, 4A",43.45471289663531,-3.8503972068428993,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8734.csv
PAST8733,2017-10-31T01:22:05.291Z,,"Calle Ciriaco Párraga\, Santander",43.45460751168231,-3.851099275052547,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8733.csv
PAST8806,2017-10-31T01:22:05.29Z,,"Avenida Faro\, 2",43.480562680975765,-3.7897242978215218,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8806.csv
PAST8805,2017-10-31T01:22:05.29Z,,"Avenida Faro\, 5",43.4798488,-3.7910857,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8805.csv
PAST8804,2017-10-31T01:22:05.29Z,,"Calle la Pereda\, 11B",43.479522897626914,-3.8010378554463387,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8804.csv
PAST8803,2017-10-31T01:22:05.29Z,,"Avenida Faro\, 5",43.479756205742625,-3.791025839745999,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8803.csv
PAST8802,2017-10-31T01:22:05.29Z,,"Calle la Pereda\, 11B",43.479563039337684,-3.8011357560753822,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8802.csv
PAST8801,2017-10-31T01:22:05.29Z,,"Calle la Pereda\, 11A",43.4793029,-3.8019786,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8801.csv
PAST8800,2017-10-31T01:22:05.29Z,,"Calle la Pereda\, 7A",43.48006711964153,-3.7998308613896365,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8800.csv
PAST8799,2017-10-31T01:22:05.29Z,,"Calle la Pereda\, 11A",43.478982806561426,-3.80217544734478,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8799.csv
PAST8798,2017-10-31T01:22:05.29Z,,"Calle Manuel García Lago\, 1",43.4798824690917,-3.7887654080986977,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8798.csv
PAST8797,2017-10-31T01:22:05.29Z,,"Calle Pedro Rodríguez Parets\, 12",43.4777526,-3.8040662,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8797.csv
PAST8796,2017-10-31T01:22:05.29Z,,"Calle la Pereda\, 15",43.4781798,-3.8040969,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8796.csv
PAST8794,2017-10-31T01:22:05.29Z,,"Calle Manuel García Lago\, 9",43.48120542064762,-3.7869415059685703,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8794.csv
PAST8791,2017-10-31T01:22:05.29Z,,"Calle Consuelo Bergés\, 2-18",43.478511317711515,-3.801535405218601,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8791.csv
PAST8789,2017-10-31T01:22:05.29Z,,"Calle Manuel García Lago\, 3",43.4801955,-3.7883428,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8789.csv
PAST8786,2017-10-31T01:22:05.29Z,,"Calle Manuel García Lago\, 2",43.4786057,-3.7891906,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8786.csv
PAST8785,2017-10-31T01:22:05.29Z,,"Calle Concha Espina\, 8",43.478003088509936,-3.800010234117508,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8785.csv
PAST8784,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 21",43.476437258313865,-3.801637999713421,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8784.csv
PAST8782,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 212",43.476580802547616,-3.799909986555576,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8782.csv
PAST8779,2017-10-31T01:22:05.29Z,,"Calle Manuel García Lago\, 1",43.47935065289253,-3.789173439145088,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8779.csv
PAST8778,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 17",43.4771398919227,-3.7985799461603165,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8778.csv
PAST8777,2017-10-31T01:22:05.29Z,,"Calle Doctor Marañón\, 1",43.479625806322915,-3.78921702504158,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8777.csv
PAST8776,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 15",43.47724134492319,-3.7983224540948863,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8776.csv
PAST8775,2017-10-31T01:22:05.29Z,,"Calle Doctor Marañón\, 1",43.47948202603946,-3.7898091226816177,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8775.csv
PAST8774,2017-10-31T01:22:05.29Z,,"Calle Doctor Marañón\, 1",43.47951073346689,-3.7899791076779366,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8774.csv
PAST8773,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 11-D",43.47752867252064,-3.7975902110338216,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8773.csv
PAST8772,2017-10-31T01:22:05.29Z,,"Calle Doctor Marañón\, 1",43.479302239383,-3.790569193661213,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8772.csv
PAST8771,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 11",43.477697029800645,-3.797127529978752,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8771.csv
PAST8770,2017-10-31T01:22:05.29Z,,"Avenida Pontejos\, 33",43.47830233360278,-3.791138157248497,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8770.csv
PAST8769,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 11",43.47786538661158,-3.7966863065958023,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8769.csv
PAST8768,2017-10-31T01:22:05.29Z,,"Avenida Pontejos\, 33",43.47847531118786,-3.7914305180311203,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8768.csv
PAST8767,2017-10-31T01:22:05.29Z,,"Avenida de Cantabria\, 11",43.47806415409232,-3.7966175749897957,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8767.csv
PAST8766,2017-10-31T01:22:05.29Z,,"Avenida Pontejos\, 27",43.47904533086431,-3.7917235493659973,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8766.csv
PAST8849,2017-10-31T01:22:05.289Z,,"Calle Inés Diego del Noval\, 2J",43.48488097198835,-3.7929395958781247,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8849.csv
PAST8848,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 18",43.48725515855727,-3.7884639948606496,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8848.csv
PAST8847,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 14",43.485446,-3.7914078,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8847.csv
PAST8844,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 1A",43.4847965,-3.7926414,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8844.csv
PAST8843,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 1A",43.484364282138145,-3.7917832285165787,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8843.csv
PAST8842,2017-10-31T01:22:05.289Z,,"Calle Cueto Valdenoja\, 36-38",43.48135698165572,-3.789633102715015,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8842.csv
PAST8841,2017-10-31T01:22:05.289Z,,"Calle Cueto Valdenoja\, 36-38",43.4812899,-3.7899679,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8841.csv
PAST8840,2017-10-31T01:22:05.289Z,,"Calle Cueto Valdenoja\, 5",43.4810918,-3.7901072,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8840.csv
PAST8839,2017-10-31T01:22:05.289Z,,"Calle Manuel González Hoyos\, 2",43.47999267561423,-3.795559443533421,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8839.csv
PAST8838,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 7",43.4808663,-3.7912017,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8838.csv
PAST8837,2017-10-31T01:22:05.289Z,,"Calle Cueto Valdenoja\, 25",43.4808592,-3.7927161,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8837.csv
PAST8836,2017-10-31T01:22:05.289Z,,"Calle Francisco de Cáceres\, 2",43.479137779131335,-3.7955423444509506,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8836.csv
PAST8835,2017-10-31T01:22:05.289Z,,"Calle Cueto Valdenoja\, 31",43.4808997,-3.7934947,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8835.csv
PAST8834,2017-10-31T01:22:05.289Z,,"Calle Francisco de Cáceres\, 2",43.47860887581981,-3.796261176466942,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8834.csv
PAST8833,2017-10-31T01:22:05.289Z,,"Calle Manuel González Hoyos\, 4",43.480723244895586,-3.7958960607647896,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8833.csv
PAST8832,2017-10-31T01:22:05.289Z,,"Calle Francisco de Cáceres\, 5",43.477898717311874,-3.7969702854752536,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8832.csv
PAST8831,2017-10-31T01:22:05.289Z,,"Calle Cueto Valdenoja\, 41",43.48102417945658,-3.7955835834145546,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8831.csv
PAST8829,2017-10-31T01:22:05.289Z,,"Avenida Doctor Diego Madrazo\, 31",43.48260229759684,-3.7959269061684613,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8829.csv
PAST8828,2017-10-31T01:22:05.289Z,,"Calle José María González Trevilla\, 9",43.48168807910042,-3.7961394712328906,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8828.csv
PAST8826,2017-10-31T01:22:05.289Z,,"Calle Concha Espina\, 16",43.4795121931662,-3.796277604997158,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8826.csv
PAST8825,2017-10-31T01:22:05.289Z,,"Calle la Pereda\, 3",43.4810654,-3.7969203,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8825.csv
PAST8824,2017-10-31T01:22:05.289Z,,"Calle Concha Espina\, 2-4",43.47915797176031,-3.797081597149372,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8824.csv
PAST8823,2017-10-31T01:22:05.289Z,,"Calle la Pereda\, 6",43.481202987883556,-3.7965880706906323,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8823.csv
PAST8822,2017-10-31T01:22:05.289Z,,"Calle Concha Espina\, 10",43.4789640735865,-3.797718957066536,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8822.csv
PAST8821,2017-10-31T01:22:05.289Z,,"Calle José María González Trevilla\, 7",43.4814703480681,-3.7963302433490753,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8821.csv
PAST8819,2017-10-31T01:22:05.289Z,,"Calle Autonomía\, 7-9",43.481442371398096,-3.79539281129837,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8819.csv
PAST8818,2017-10-31T01:22:05.289Z,,"Calle Consuelo Bergés\, 11",43.47891371348225,-3.7989185750484467,Deterioro,http://datos.santander.es/api/datos/residuos_papeleras/past8818.csv
PAST8817,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 15",43.48387507689357,-3.7893652170896535,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8817.csv
PAST8816,2017-10-31T01:22:05.289Z,,"Calle Consuelo Bergés\, 16",43.479555010997686,-3.7981152534484863,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8816.csv
PAST8815,2017-10-31T01:22:05.289Z,,"Calle Consuelo Bergés\, 7",43.479451858897654,-3.798118270933628,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8815.csv
PAST8814,2017-10-31T01:22:05.289Z,,"Calle Consuelo Bergés\, 5",43.47969197919792,-3.7975496426224704,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8814.csv
PAST8813,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 21-27",43.4834254,-3.7876654,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8813.csv
PAST8812,2017-10-31T01:22:05.289Z,,"Calle Consuelo Bergés\, 14",43.47970998209993,-3.797795400023461,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8812.csv
PAST8811,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 21-27",43.482826,-3.7875583,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8811.csv
PAST8810,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 17-19",43.48178490225718,-3.7884163856506348,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8810.csv
PAST8809,2017-10-31T01:22:05.289Z,,"Calle la Pereda\, 5E",43.48049188674831,-3.798428066074848,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8809.csv
PAST8808,2017-10-31T01:22:05.289Z,,"Avenida Faro\, 3",43.48141707074627,-3.7887959182262416,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8808.csv
PAST8807,2017-10-31T01:22:05.289Z,,"Calle la Pereda\, 5A",43.479987080144426,-3.7996850162744527,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8807.csv
PAST8919,2017-10-31T01:22:05.288Z,,"Calle Isaac Peral\, 25",43.458915,-3.8203039999999997,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8919.csv
PAST8918,2017-10-31T01:22:05.288Z,,"Calle Isaac Peral\, 25",43.458915999999995,-3.820292,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8918.csv
PAST8917,2017-10-31T01:22:05.288Z,,"Calle Isaac Peral\, 21B",43.459013,-3.819105,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8917.csv
PAST8916,2017-10-31T01:22:05.288Z,,"Calle Isaac Peral\, 21B",43.458982,-3.819104,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8916.csv
PAST8915,2017-10-31T01:22:05.288Z,,"Calle Isaac Peral\, 21B",43.458993,-3.819099,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8915.csv
PAST8914,2017-10-31T01:22:05.288Z,,"Calle Isaac Peral\, 21B",43.459005999999995,-3.8191029999999997,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8914.csv
PAST8872,2017-10-31T01:22:05.288Z,,"Calle Arsenio Odriozola\, 41",43.483759768864665,-3.7930143624544144,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8872.csv
PAST8871,2017-10-31T01:22:05.288Z,,"Calle José María González Trevilla\, 16",43.48397968103322,-3.7968361750245094,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8871.csv
PAST8859,2017-10-31T01:22:05.288Z,,"Calle Inés Diego del Noval\, 11",43.48472674393643,-3.796712458133697,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8859.csv
PAST8858,2017-10-31T01:22:05.288Z,,"Calle Inés Diego del Noval\, 17",43.4848172,-3.7968027,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8858.csv
PAST8857,2017-10-31T01:22:05.288Z,,"Calle Inés Diego del Noval\, 17",43.48485640256165,-3.7964388728141785,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8857.csv
PAST8856,2017-10-31T01:22:05.288Z,,"Calle Inés Diego del Noval\, 191",43.4848051,-3.7960641,Deterioro,http://datos.santander.es/api/datos/residuos_papeleras/past8856.csv
PAST8855,2017-10-31T01:22:05.288Z,,"Avenida Faro\, 17",43.48732010681705,-3.7917185202240944,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8855.csv
PAST8854,2017-10-31T01:22:05.288Z,,"Calle Inés Diego del Noval\, 2C",43.48492329949209,-3.7956606969237328,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8854.csv
PAST8853,2017-10-31T01:22:05.288Z,,"Faro Cabo Mayor\, 21",43.4903481,-3.7910435,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8853.csv
PAST8852,2017-10-31T01:22:05.288Z,,"Calle Inés Diego del Noval\, 2F",43.4849213534006,-3.794098310172558,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8852.csv
PAST8851,2017-10-31T01:22:05.288Z,,"Faro Cabo Mayor\, 21",43.49055478235459,-3.7907311320304866,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8851.csv
PAST8850,2017-10-31T01:22:05.288Z,,"Calle Inés Diego del Noval\, 2J",43.484941787357975,-3.7928839400410648,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8850.csv
PAST8920,2017-10-31T01:22:05.287Z,,"Calle Isaac Peral\, 33",43.458845,-3.82117,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past8920.csv
