dc:identifier,ayto:etiqLinea,ayto:fechActual,ayto:tiempo1,ayto:distancia1,ayto:paradaId,ayto:destino1,ayto:tiempo2,ayto:distancia2,ayto:destino2,dc:modified,uri
163,E30,2015-08-01T23:47:55.613Z,0,0,13,FERIAS,,,,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/163.csv
1751,E30,2015-08-01T23:46:16.033Z,0,0,356,FERIAS,,,,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1751.csv
1539,E30,2015-08-01T23:54:02.217Z,0,0,261,FERIAS,,,,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1539.csv
1395,E30,2015-08-02T00:02:57.227Z,0,0,195,PLAZA ESTACIONES,,,,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1395.csv
875,E30,2015-08-02T00:12:08.407Z,26,69,77,PLAZA ESTACIONES,,,,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/875.csv
859,E30,2015-08-02T00:08:13.200Z,0,0,76,PLAZA ESTACIONES,,,,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/859.csv
989,4,2017-10-31T15:15:55.773Z,1069,4076,103,BARRIO PESQUERO,2066,7564,BARRIO PESQUERO,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/989.csv
1728,16,2016-04-12T07:28:59.150Z,1045,3505,345,PLAZA REMEDIOS,3265,9430,PLAZA REMEDIOS,2017-10-31T16:54:06.729Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1728.csv
1750,14,2016-04-12T07:28:59.477Z,359,0,356,ESTACIONES,2159,4452,ESTACIONES,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1750.csv
1793,18,2017-10-28T11:33:40.867Z,0,0,373,PUERTOCHICO,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1793.csv
1321,13,2016-04-12T07:29:28.010Z,1077,4513,178,LLUJA,3648,11964,LLUJA,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1321.csv
1782,18,2017-10-31T16:53:58.973Z,1843,7654,368,MONTE por El Castillo,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1782.csv
1600,12,2016-04-12T07:28:57.620Z,414,1907,294,SAN MARTIN DEL PINO,1538,6604,SAN MARTIN DEL PINO,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1600.csv
716,11,2016-04-12T07:29:12.027Z,946,1641,45,VALDECILLA,3166,6574,VALDECILLA,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/716.csv
1792,18,2017-10-31T16:53:59.100Z,2239,9758,373,PUERTOCHICO,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1792.csv
1790,18,2017-10-31T16:53:59.083Z,2183,9318,372,PUERTOCHICO,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1790.csv
1789,18,2017-10-31T16:53:59.070Z,2159,9243,371,PUERTOCHICO,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1789.csv
1299,6C1,2016-04-12T07:29:27.697Z,176,740,173,COMPLEJO,2020,8560,COMPLEJO,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1299.csv
988,4,2016-04-12T07:29:20.180Z,284,1191,101,BARRIO PESQUERO,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/988.csv
623,E30,2015-08-02T00:13:42.253Z,0,0,42,PLAZA ESTACIONES,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/623.csv
577,E30,2015-08-02T00:10:22.017Z,0,0,40,PLAZA ESTACIONES,,,,2017-10-31T16:54:06.728Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/577.csv
1687,1,2016-04-12T07:28:58.633Z,438,1837,327,ODRIOZOLA,1964,8672,ODRIOZOLA,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1687.csv
676,1,2016-04-12T07:29:11.400Z,29,124,44,PARQUE TECNOLOGICO,1360,6041,PARQUE TECNOLOGICO,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/676.csv
1926,11,2016-04-12T07:29:02.040Z,112,472,432,VALDECILLA,1828,5366,VALDECILLA,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1926.csv
622,1,2017-08-04T20:53:02.260Z,632,3442,41,ADARZO,1945,9872,ADARZO,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/622.csv
1210,14,2016-04-12T07:29:25.430Z,132,545,145,ESTACIONES,1680,5805,ESTACIONES,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1210.csv
1154,5C2,2017-10-29T10:00:32.177Z,974,0,136,PLAZA DE ITALIA,3660,9984,PLAZA DE ITALIA,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1154.csv
533,1,2017-08-04T20:46:45.090Z,647,3150,37,ADARZO,2098,10572,ADARZO,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/533.csv
1525,13,2016-04-12T07:29:32.477Z,1730,7264,244,CUETO por el SARDINERO,3596,13487,CUETO por el SARDINERO,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1525.csv
1509,7C2,2017-10-31T08:00:55.927Z,0,0,231,JOAQUIN BUSTAMANTE,,,,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1509.csv
1506,7C2,2017-10-31T07:59:45.083Z,0,0,230,JOAQUIN BUSTAMANTE,,,,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1506.csv
990,4,2016-04-12T07:29:20.323Z,2420,7264,103,BARRIO PESQUERO,3620,10359,BARRIO PESQUERO,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/990.csv
839,7C2,2017-10-31T07:54:20.110Z,0,0,71,JOAQUIN BUSTAMANTE,,,,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/839.csv
1019,4,2017-10-31T15:20:27.340Z,1159,5454,106,BARRIO PESQUERO,2098,8560,BARRIO PESQUERO,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1019.csv
847,3,2016-04-12T07:29:16.180Z,516,908,73,OJAIZ,1776,6442,OJAIZ,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/847.csv
31,1,2017-08-04T20:28:03.807Z,3565,17579,6,ODRIOZOLA,,,,2017-10-31T16:54:06.727Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/31.csv
335,1,2017-08-04T20:50:05.447Z,3395,17394,21,ODRIOZOLA,4850,24646,ODRIOZOLA,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/335.csv
334,1,2017-08-04T20:48:31.417Z,3486,17428,20,ODRIOZOLA,4882,24838,ODRIOZOLA,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/334.csv
1396,1,2017-08-04T20:55:31.090Z,3443,18215,196,ODRIOZOLA,4757,24570,ODRIOZOLA,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1396.csv
1371,14,2017-09-30T17:14:20.110Z,0,0,191,LOS PELIGROS,,,,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1371.csv
799,3,2017-10-31T16:53:51.617Z,3410,12260,62,RECTORADO,4670,17930,RECTORADO,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/799.csv
1757,19,2016-04-12T07:28:59.527Z,711,2974,357,RICARDO LOPEZ ARANDA,5255,21924,RICARDO LOPEZ ARANDA,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1757.csv
1343,6C2,2016-04-12T07:29:28.573Z,802,733,184,COMPLEJO,2607,10727,COMPLEJO,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1343.csv
306,1,2017-08-04T20:46:54.963Z,3427,16912,18,ODRIOZOLA,4918,24609,ODRIOZOLA,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/306.csv
715,1,2017-08-04T20:58:59.713Z,594,3223,45,ADARZO,1907,9758,ADARZO,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/715.csv
273,1,2016-04-12T07:29:07.430Z,531,2217,16,ODRIOZOLA,909,3802,ODRIOZOLA,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/273.csv
953,4,2017-10-31T15:45:27.250Z,0,0,94,BARRIO PESQUERO,825,3712,BARRIO PESQUERO,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/953.csv
677,1,2016-04-12T07:29:11.400Z,29,124,44,PARQUE TECNOLOGICO,1360,6041,PARQUE TECNOLOGICO,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/677.csv
783,3,2017-10-31T16:53:51.427Z,3085,10239,56,RECTORADO,4345,15796,RECTORADO,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/783.csv
1721,1,2017-08-04T21:05:46.493Z,910,4956,341,ADARZO,2093,11003,ADARZO,2017-10-31T16:54:06.726Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1721.csv
274,1,2017-08-04T20:46:01.527Z,3406,16796,17,ODRIOZOLA,4897,24493,ODRIOZOLA,2017-10-31T16:54:06.725Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/274.csv
1762,19,2016-04-12T07:28:59.650Z,2050,8584,361,ESTACIONES,6594,27536,ESTACIONES,2017-10-31T16:54:06.725Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1762.csv
1758,19,2016-04-12T07:28:59.527Z,711,2974,357,RICARDO LOPEZ ARANDA,5255,21924,RICARDO LOPEZ ARANDA,2017-10-31T16:54:06.725Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1758.csv
1732,16,2016-04-12T07:28:59.227Z,1292,4535,347,PLAZA REMEDIOS,3512,10454,PLAZA REMEDIOS,2017-10-31T16:54:06.725Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1732.csv
1729,16,2016-04-12T07:28:59.197Z,1078,3625,346,PLAZA REMEDIOS,3298,9551,PLAZA REMEDIOS,2017-10-31T16:54:06.725Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1729.csv
1689,1,2017-08-04T20:28:25.840Z,457,2712,328,ADARZO,,,,2017-10-31T16:54:06.725Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1689.csv
877,3,2017-10-31T16:53:52.053Z,6114,22495,77,OJAIZ,,,,2017-10-31T16:54:06.725Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/877.csv
1650,12,2016-04-12T07:28:58.180Z,1234,5174,307,SAN MARTIN DEL PINO,3860,13346,SAN MARTIN DEL PINO,2017-10-31T16:54:06.724Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1650.csv
531,1,2016-04-12T07:29:08.930Z,845,3543,37,PARQUE TECNOLOGICO,2088,8457,PARQUE TECNOLOGICO,2017-10-31T16:54:06.724Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/531.csv
787,3,2017-10-31T16:53:51.460Z,3167,10747,57,RECTORADO,4427,16335,RECTORADO,2017-10-31T16:54:06.724Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/787.csv
1670,12,2016-04-12T07:28:58.370Z,0,0,311,SAN MARTIN DEL PINO,1890,8092,SAN MARTIN DEL PINO,2017-10-31T16:54:06.723Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1670.csv
1307,6C1,2016-04-12T07:29:27.807Z,382,1605,175,COMPLEJO,2226,9424,COMPLEJO,2017-10-31T16:54:06.721Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1307.csv
1297,14,2017-09-30T17:18:10.067Z,0,0,172,LOS PELIGROS,,,,2017-10-31T16:54:06.721Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1297.csv
1708,13,2016-04-12T07:28:58.900Z,1559,6533,336,CUETO por el SARDINERO,3424,12747,CUETO por el SARDINERO,2017-10-31T16:54:06.721Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1708.csv
1763,19,2016-04-12T07:28:59.650Z,2050,8584,361,ESTACIONES,6594,27536,ESTACIONES,2017-10-31T16:54:06.721Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1763.csv
472,1,2017-08-04T20:44:23.900Z,598,2633,34,ADARZO,,,,2017-10-31T16:54:06.721Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/472.csv
1682,1,2017-08-04T21:01:20.777Z,3462,18424,326,ODRIOZOLA,4766,24821,ODRIOZOLA,2017-10-31T16:54:06.721Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1682.csv
1104,16,2016-04-12T07:29:23.400Z,231,969,125,PLAZA REMEDIOS,1888,6929,PLAZA REMEDIOS,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1104.csv
532,1,2016-04-12T07:29:08.930Z,845,3543,37,PARQUE TECNOLOGICO,2088,8457,PARQUE TECNOLOGICO,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/532.csv
2007,1,2016-04-12T07:29:02.900Z,185,768,454,ODRIOZOLA,363,1074,ODRIOZOLA,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/2007.csv
1538,13,2016-04-12T07:29:33.337Z,1382,2058,256,LLUJA,3783,11760,LLUJA,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1538.csv
857,3,2016-04-12T07:29:16.430Z,679,1550,75,OJAIZ,1939,7097,OJAIZ,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/857.csv
1418,1,2017-08-04T20:58:05.293Z,3467,18412,199,ODRIOZOLA,4760,24788,ODRIOZOLA,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1418.csv
1893,N2,2017-10-29T01:05:57.360Z,3442,0,413,CORBAN por General Davila,,,,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1893.csv
1827,N2,2017-10-29T01:06:05.610Z,2884,0,390,COMPLEJO por General Davila,,,,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1827.csv
1105,16,2016-04-12T07:29:23.400Z,231,969,125,PLAZA REMEDIOS,1888,6929,PLAZA REMEDIOS,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1105.csv
1552,12,2016-04-12T07:28:57.027Z,0,0,263,SAN MARTIN DEL PINO,1547,6472,SAN MARTIN DEL PINO,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1552.csv
1313,6C1,2016-04-12T07:29:27.883Z,478,1999,176,COMPLEJO,2322,9812,COMPLEJO,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1313.csv
102,1,2017-08-04T20:35:35.590Z,3392,17369,11,ODRIOZOLA,,,,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/102.csv
1627,12,2016-04-12T07:28:57.993Z,734,3074,303,SAN MARTIN DEL PINO,1388,6532,SAN MARTIN DEL PINO,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1627.csv
1211,14,2016-04-12T07:29:25.430Z,132,545,145,ESTACIONES,1680,5805,ESTACIONES,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1211.csv
1410,1,2017-08-04T20:56:42.637Z,3483,18500,197,ODRIOZOLA,4764,24561,ODRIOZOLA,2017-10-31T16:54:06.72Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1410.csv
1709,13,2016-04-12T07:28:58.930Z,1474,1997,337,LLUJA,3875,12106,LLUJA,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1709.csv
1951,6C1,2016-04-12T07:29:02.323Z,1020,4272,440,COMPLEJO,2864,12089,COMPLEJO,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1951.csv
218,1,2017-08-04T20:42:08.557Z,3391,17074,15,ODRIOZOLA,,,,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/218.csv
1973,13,2016-04-12T07:29:02.557Z,2156,9629,445,CUETO por el SARDINERO,4691,17445,CUETO por el SARDINERO,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1973.csv
280,1,2016-04-12T07:29:07.587Z,627,2616,17,ODRIOZOLA,1005,4201,ODRIOZOLA,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/280.csv
265,1,2016-04-12T07:29:07.430Z,531,2217,16,ODRIOZOLA,909,3802,ODRIOZOLA,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/265.csv
1472,18,2017-10-31T16:53:56.193Z,1586,6597,217,MONTE por El Castillo,,,,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1472.csv
1113,16,2016-04-12T07:29:23.697Z,303,1274,126,PLAZA REMEDIOS,1960,7230,PLAZA REMEDIOS,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1113.csv
1086,16,2016-04-12T07:29:23.073Z,10,47,122,PLAZA REMEDIOS,1616,5827,PLAZA REMEDIOS,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1086.csv
1247,6C1,2016-04-12T07:29:26.573Z,1655,7048,157,COMPLEJO,4054,14868,COMPLEJO,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1247.csv
2008,1,2016-04-12T07:29:02.900Z,185,768,454,ODRIOZOLA,363,1074,ODRIOZOLA,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/2008.csv
1271,20,2016-04-12T07:29:27.073Z,2001,8542,164,ESTACIONES,3521,15362,ESTACIONES,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1271.csv
876,3,2016-04-12T07:29:16.900Z,100,421,77,OJAIZ,1242,3828,OJAIZ,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/876.csv
1382,14,2017-09-30T17:15:36.877Z,0,0,192,LOS PELIGROS,,,,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1382.csv
1216,12,2016-04-12T07:29:25.807Z,1150,4819,146,SAN MARTIN DEL PINO,3021,12755,SAN MARTIN DEL PINO,2017-10-31T16:54:06.719Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1216.csv
1270,20,2016-04-12T07:29:27.073Z,2001,8542,164,ESTACIONES,3521,15362,ESTACIONES,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1270.csv
1619,12,2016-04-12T07:28:57.883Z,179,757,301,SAN MARTIN DEL PINO,814,4113,SAN MARTIN DEL PINO,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1619.csv
820,4,2016-04-12T07:13:46.260Z,10,55,67,RECTORADO,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/820.csv
419,1,2017-08-04T20:40:35.213Z,448,1943,30,ADARZO,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/419.csv
281,1,2016-04-12T07:29:07.587Z,627,2616,17,ODRIOZOLA,1005,4201,ODRIOZOLA,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/281.csv
1839,17,2017-10-31T16:45:17.657Z,2641,12228,397,CORBAN por Bº La Torre,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1839.csv
339,1,2016-04-12T07:29:07.870Z,983,4118,21,ODRIOZOLA,1374,5754,ODRIOZOLA,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/339.csv
309,1,2017-08-04T20:47:58.650Z,3447,17139,19,ODRIOZOLA,4894,24675,ODRIOZOLA,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/309.csv
158,1,2016-04-12T07:29:06.917Z,235,980,12,ODRIOZOLA,612,2560,ODRIOZOLA,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/158.csv
1902,17,2017-10-31T16:34:30.100Z,0,0,418,CIRIEGO por Bº La Torre,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1902.csv
1561,12,2016-04-12T07:28:57.120Z,144,605,266,SAN MARTIN DEL PINO,1732,7261,SAN MARTIN DEL PINO,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1561.csv
1586,13,2016-04-12T07:28:57.370Z,1383,5806,274,CUETO por el SARDINERO,3249,12031,CUETO por el SARDINERO,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1586.csv
1814,18,2017-10-29T12:24:56.350Z,2148,0,385,PUERTOCHICO,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1814.csv
1858,17,2017-10-31T16:43:24.700Z,0,0,402,ESTACIONES por Bº La Torre,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1858.csv
1840,17,2017-10-31T16:53:59.617Z,2119,9811,397,CORBAN por Bº La Torre,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1840.csv
1566,11,2016-04-12T07:28:57.180Z,1113,2110,268,VALDECILLA,3333,7229,VALDECILLA,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1566.csv
1541,3,2016-04-12T07:29:33.447Z,661,2772,261,RECTORADO,,,,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1541.csv
1409,1,2016-04-12T07:29:29.573Z,1430,6385,197,ODRIOZOLA,1795,7901,ODRIOZOLA,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1409.csv
1106,16,2016-04-12T07:29:23.400Z,231,969,125,PLAZA REMEDIOS,1888,6929,PLAZA REMEDIOS,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1106.csv
1060,16,2016-04-12T07:29:22.323Z,524,2195,114,PLAZA REMEDIOS,2181,8130,PLAZA REMEDIOS,2017-10-31T16:54:06.718Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1060.csv
54,1,2017-08-04T20:30:03.213Z,3470,17897,8,ODRIOZOLA,,,,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/54.csv
1298,14,2016-04-12T07:29:27.463Z,184,777,172,ESTACIONES,1702,5912,ESTACIONES,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1298.csv
1938,17,2017-10-31T16:54:00.443Z,1920,7029,437,CORBAN por Bº La Torre,,,,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1938.csv
1905,17,2017-10-31T16:52:06.067Z,0,0,420,ESTACIONES por Bº La Torre,,,,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1905.csv
881,3,2017-10-31T16:53:52.117Z,6637,24650,78,OJAIZ,,,,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/881.csv
838,3,2016-04-12T07:29:15.977Z,985,4592,71,RECTORADO,,,,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/838.csv
1240,17,2017-10-31T07:19:00.847Z,0,0,154,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1240.csv
1452,6C2,2016-04-12T07:29:30.493Z,1827,7653,209,COMPLEJO,3871,13477,COMPLEJO,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1452.csv
1702,1,2017-08-04T20:58:53.197Z,3555,18698,333,ODRIOZOLA,4834,24953,ODRIOZOLA,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1702.csv
1817,18,2017-10-29T12:24:56.383Z,2234,0,386,PUERTOCHICO,,,,2017-10-31T16:54:06.717Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1817.csv
