dc:identifier,dc:modified,ayto:tarjeta,ayto:dia,uri
2016121316011ILA,2017-10-31T01:25:03.729Z,16011ILA,2016-12-12T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121316011ila.csv
2016121316004ILA,2017-10-31T01:25:03.729Z,16004ILA,2016-12-12T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121316004ila.csv
2016121316003ILA,2017-10-31T01:25:03.729Z,16003ILA,2016-12-12T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121316003ila.csv
2016121316002ILA,2017-10-31T01:25:03.729Z,16002ILA,2016-12-12T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121316002ila.csv
2016121316001ILA,2017-10-31T01:25:03.729Z,16001ILA,2016-12-12T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121316001ila.csv
2016121216EILIUA,2017-10-31T01:25:03.729Z,16EILIUA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216eiliua.csv
2016121216072ILA,2017-10-31T01:25:03.729Z,16072ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216072ila.csv
2016121216071ILA,2017-10-31T01:25:03.729Z,16071ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216071ila.csv
2016121216062ILA,2017-10-31T01:25:03.729Z,16062ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216062ila.csv
2016121216061ILA,2017-10-31T01:25:03.729Z,16061ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216061ila.csv
2016121216052ILA,2017-10-31T01:25:03.729Z,16052ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216052ila.csv
2016121216051ILA,2017-10-31T01:25:03.729Z,16051ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216051ila.csv
2016121216023ILA,2017-10-31T01:25:03.729Z,16023ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216023ila.csv
2016121216021ILA,2017-10-31T01:25:03.729Z,16021ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216021ila.csv
2016121216020ILA,2017-10-31T01:25:03.729Z,16020ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216020ila.csv
2016121216019ILA,2017-10-31T01:25:03.729Z,16019ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216019ila.csv
2016121216018ILA,2017-10-31T01:25:03.729Z,16018ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216018ila.csv
2016121216017ILA,2017-10-31T01:25:03.729Z,16017ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216017ila.csv
2016121216016ILA,2017-10-31T01:25:03.729Z,16016ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216016ila.csv
2016121216014ILA,2017-10-31T01:25:03.729Z,16014ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216014ila.csv
2016121216013ILA,2017-10-31T01:25:03.729Z,16013ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216013ila.csv
2016121216012ILA,2017-10-31T01:25:03.729Z,16012ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216012ila.csv
2016121216011ILA,2017-10-31T01:25:03.729Z,16011ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216011ila.csv
2016121216004ILA,2017-10-31T01:25:03.729Z,16004ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216004ila.csv
2016121216003ILA,2017-10-31T01:25:03.729Z,16003ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216003ila.csv
2016121216002ILA,2017-10-31T01:25:03.729Z,16002ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216002ila.csv
2016121216001ILA,2017-10-31T01:25:03.729Z,16001ILA,2016-12-11T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121216001ila.csv
2016121116EIFA,2017-10-31T01:25:03.729Z,16EIFA,2016-12-10T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121116eifa.csv
2016121116072IFA,2017-10-31T01:25:03.729Z,16072IFA,2016-12-10T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121116072ifa.csv
2016121116071IFA,2017-10-31T01:25:03.729Z,16071IFA,2016-12-10T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121116071ifa.csv
2016121616018ILA,2017-10-31T01:25:03.728Z,16018ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616018ila.csv
2016121616017ILA,2017-10-31T01:25:03.728Z,16017ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616017ila.csv
2016121616016ILA,2017-10-31T01:25:03.728Z,16016ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616016ila.csv
2016121616014ILA,2017-10-31T01:25:03.728Z,16014ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616014ila.csv
2016121616013ILA,2017-10-31T01:25:03.728Z,16013ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616013ila.csv
2016121616012ILA,2017-10-31T01:25:03.728Z,16012ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616012ila.csv
2016121616011ILA,2017-10-31T01:25:03.728Z,16011ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616011ila.csv
2016121616004ILA,2017-10-31T01:25:03.728Z,16004ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616004ila.csv
2016121616003ILA,2017-10-31T01:25:03.728Z,16003ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616003ila.csv
2016121616002ILA,2017-10-31T01:25:03.728Z,16002ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616002ila.csv
2016121616001ILA,2017-10-31T01:25:03.728Z,16001ILA,2016-12-15T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121616001ila.csv
2016121516EILIUA,2017-10-31T01:25:03.728Z,16EILIUA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516eiliua.csv
2016121516072ILA,2017-10-31T01:25:03.728Z,16072ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516072ila.csv
2016121516071ILA,2017-10-31T01:25:03.728Z,16071ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516071ila.csv
2016121516062ILA,2017-10-31T01:25:03.728Z,16062ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516062ila.csv
2016121516061ILA,2017-10-31T01:25:03.728Z,16061ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516061ila.csv
2016121516052ILA,2017-10-31T01:25:03.728Z,16052ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516052ila.csv
2016121516051ILA,2017-10-31T01:25:03.728Z,16051ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516051ila.csv
2016121516023ILA,2017-10-31T01:25:03.728Z,16023ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516023ila.csv
2016121516021ILA,2017-10-31T01:25:03.728Z,16021ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516021ila.csv
2016121516020ILA,2017-10-31T01:25:03.728Z,16020ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516020ila.csv
2016121516019ILA,2017-10-31T01:25:03.728Z,16019ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516019ila.csv
2016121516018ILA,2017-10-31T01:25:03.728Z,16018ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516018ila.csv
2016121516017ILA,2017-10-31T01:25:03.728Z,16017ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516017ila.csv
2016121516016ILA,2017-10-31T01:25:03.728Z,16016ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516016ila.csv
2016121516014ILA,2017-10-31T01:25:03.728Z,16014ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516014ila.csv
2016121516013ILA,2017-10-31T01:25:03.728Z,16013ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516013ila.csv
2016121516012ILA,2017-10-31T01:25:03.728Z,16012ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516012ila.csv
2016121516011ILA,2017-10-31T01:25:03.728Z,16011ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516011ila.csv
2016121516004ILA,2017-10-31T01:25:03.728Z,16004ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516004ila.csv
2016121516003ILA,2017-10-31T01:25:03.728Z,16003ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516003ila.csv
2016121516002ILA,2017-10-31T01:25:03.728Z,16002ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516002ila.csv
2016121516001ILA,2017-10-31T01:25:03.728Z,16001ILA,2016-12-14T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121516001ila.csv
2016121416EILIUA,2017-10-31T01:25:03.728Z,16EILIUA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416eiliua.csv
2016121416072ILA,2017-10-31T01:25:03.728Z,16072ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416072ila.csv
2016121416071ILA,2017-10-31T01:25:03.728Z,16071ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416071ila.csv
2016121416062ILA,2017-10-31T01:25:03.728Z,16062ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416062ila.csv
2016121416061ILA,2017-10-31T01:25:03.728Z,16061ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416061ila.csv
2016121416052ILA,2017-10-31T01:25:03.728Z,16052ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416052ila.csv
2016121416051ILA,2017-10-31T01:25:03.728Z,16051ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416051ila.csv
2016121416023ILA,2017-10-31T01:25:03.728Z,16023ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416023ila.csv
2016121416021ILA,2017-10-31T01:25:03.728Z,16021ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416021ila.csv
2016121416020ILA,2017-10-31T01:25:03.728Z,16020ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416020ila.csv
2016121416019ILA,2017-10-31T01:25:03.728Z,16019ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416019ila.csv
2016121416018ILA,2017-10-31T01:25:03.728Z,16018ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416018ila.csv
2016121416017ILA,2017-10-31T01:25:03.728Z,16017ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416017ila.csv
2016121416016ILA,2017-10-31T01:25:03.728Z,16016ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416016ila.csv
2016121416014ILA,2017-10-31T01:25:03.728Z,16014ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416014ila.csv
2016121416013ILA,2017-10-31T01:25:03.728Z,16013ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416013ila.csv
2016121416012ILA,2017-10-31T01:25:03.728Z,16012ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416012ila.csv
2016121416011ILA,2017-10-31T01:25:03.728Z,16011ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416011ila.csv
2016121416004ILA,2017-10-31T01:25:03.728Z,16004ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416004ila.csv
2016121416003ILA,2017-10-31T01:25:03.728Z,16003ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416003ila.csv
2016121416002ILA,2017-10-31T01:25:03.728Z,16002ILA,2016-12-13T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121416002ila.csv
2016121916012ILA,2017-10-31T01:25:03.727Z,16012ILA,2016-12-18T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121916012ila.csv
2016121916011ILA,2017-10-31T01:25:03.727Z,16011ILA,2016-12-18T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121916011ila.csv
2016121916004ILA,2017-10-31T01:25:03.727Z,16004ILA,2016-12-18T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121916004ila.csv
2016121916003ILA,2017-10-31T01:25:03.727Z,16003ILA,2016-12-18T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121916003ila.csv
2016121916002ILA,2017-10-31T01:25:03.727Z,16002ILA,2016-12-18T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121916002ila.csv
2016121916001ILA,2017-10-31T01:25:03.727Z,16001ILA,2016-12-18T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121916001ila.csv
2016121816EIFA,2017-10-31T01:25:03.727Z,16EIFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816eifa.csv
2016121816072IFA,2017-10-31T01:25:03.727Z,16072IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816072ifa.csv
2016121816071IFA,2017-10-31T01:25:03.727Z,16071IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816071ifa.csv
2016121816062IFA,2017-10-31T01:25:03.727Z,16062IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816062ifa.csv
2016121816061IFA,2017-10-31T01:25:03.727Z,16061IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816061ifa.csv
2016121816052IFA,2017-10-31T01:25:03.727Z,16052IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816052ifa.csv
2016121816051IFA,2017-10-31T01:25:03.727Z,16051IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816051ifa.csv
2016121816018IFA,2017-10-31T01:25:03.727Z,16018IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816018ifa.csv
2016121816017IFA,2017-10-31T01:25:03.727Z,16017IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816017ifa.csv
2016121816014IFA,2017-10-31T01:25:03.727Z,16014IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816014ifa.csv
2016121816013IFA,2017-10-31T01:25:03.727Z,16013IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816013ifa.csv
2016121816012IFA,2017-10-31T01:25:03.727Z,16012IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816012ifa.csv
2016121816011IFA,2017-10-31T01:25:03.727Z,16011IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816011ifa.csv
2016121816004IFA,2017-10-31T01:25:03.727Z,16004IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816004ifa.csv
2016121816003IFA,2017-10-31T01:25:03.727Z,16003IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816003ifa.csv
2016121816002IFA,2017-10-31T01:25:03.727Z,16002IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816002ifa.csv
2016121816001IFA,2017-10-31T01:25:03.727Z,16001IFA,2016-12-17T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121816001ifa.csv
2016121716EISA,2017-10-31T01:25:03.727Z,16EISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716eisa.csv
2016121716103INA,2017-10-31T01:25:03.727Z,16103INA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716103ina.csv
2016121716102INA,2017-10-31T01:25:03.727Z,16102INA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716102ina.csv
2016121716101INA,2017-10-31T01:25:03.727Z,16101INA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716101ina.csv
2016121716072ISA,2017-10-31T01:25:03.727Z,16072ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716072isa.csv
2016121716071ISA,2017-10-31T01:25:03.727Z,16071ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716071isa.csv
2016121716062ISA,2017-10-31T01:25:03.727Z,16062ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716062isa.csv
2016121716061ISA,2017-10-31T01:25:03.727Z,16061ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716061isa.csv
2016121716052ISA,2017-10-31T01:25:03.727Z,16052ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716052isa.csv
2016121716051ISA,2017-10-31T01:25:03.727Z,16051ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716051isa.csv
2016121716019ISA,2017-10-31T01:25:03.727Z,16019ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716019isa.csv
2016121716018ISA,2017-10-31T01:25:03.727Z,16018ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716018isa.csv
2016121716017ISA,2017-10-31T01:25:03.727Z,16017ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716017isa.csv
2016121716016ISA,2017-10-31T01:25:03.727Z,16016ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716016isa.csv
2016121716014ISA,2017-10-31T01:25:03.727Z,16014ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716014isa.csv
2016121716013ISA,2017-10-31T01:25:03.727Z,16013ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716013isa.csv
2016121716012ISA,2017-10-31T01:25:03.727Z,16012ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716012isa.csv
2016121716011ISA,2017-10-31T01:25:03.727Z,16011ISA,2016-12-16T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2016121716011isa.csv
