,,11, ,21, ,01010,5,10,VITORIA-GASTEIZ,23,SANSOMENDI
,,18, ,22, ,01010,5,10,VITORIA-GASTEIZ,23,SANSOMENDI
ESTIBALIZ,4902,1, ,999, ,01193,6,1,VILLAFRANCA,26,ZONA RURAL ESTE
"ESTRASBURGO ,PASEO DE",4694,1, ,5, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,2, ,2,A,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,4, ,8, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,7, ,7, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,9, ,13, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,10, ,14, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,15, ,15, ,01002,3,37,VITORIA-GASTEIZ,30,SALBURUA
,,16, ,16, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,17, ,17, ,01002,3,37,VITORIA-GASTEIZ,30,SALBURUA
,,18, ,22, ,01002,3,37,VITORIA-GASTEIZ,30,SALBURUA
ETURA,4892,2,A,6,D,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,9, ,9, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,15, ,15, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
ETXEZARRA,1512,5, ,7, ,01007,2,26,VITORIA-GASTEIZ,21,ARIZNABARRA
,,13, ,21, ,01007,2,30,VITORIA-GASTEIZ,21,ARIZNABARRA
,,23, ,35, ,01007,2,30,VITORIA-GASTEIZ,21,ARIZNABARRA
,,37, ,45, ,01007,2,30,VITORIA-GASTEIZ,21,ARIZNABARRA
EUGENIO LAZARO,4793,1, ,3, ,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
EULOGIO SERDAN,1515,1, ,9, ,01012,1,24,VITORIA-GASTEIZ,4,CORONACION
,,4, ,12, ,01012,1,24,VITORIA-GASTEIZ,4,CORONACION
,,9,A,9,A,01012,1,23,VITORIA-GASTEIZ,4,CORONACION
,,11, ,11, ,01012,1,23,VITORIA-GASTEIZ,4,CORONACION
,,13, ,25, ,01012,1,25,VITORIA-GASTEIZ,4,CORONACION
,,14, ,20, ,01012,1,26,VITORIA-GASTEIZ,4,CORONACION
,,22, ,22, ,01012,1,27,VITORIA-GASTEIZ,4,CORONACION
"EULOGIO SERDAN, PASAJE",1520,1, ,4, ,01012,1,24,VITORIA-GASTEIZ,4,CORONACION
"EUSKALTZAINDIA, PLAZA",4588,1, ,1, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
EXTREMADURA,1530,1, ,15, ,01003,3,30,VITORIA-GASTEIZ,14,ARANA
,,2, ,6, ,01003,3,32,VITORIA-GASTEIZ,14,ARANA
,,8, ,18, ,01003,3,31,VITORIA-GASTEIZ,14,ARANA
,,17, ,27, ,01003,3,30,VITORIA-GASTEIZ,14,ARANA
FEDERICO BARAIBAR,1540,1, ,3, ,01003,4,8,VITORIA-GASTEIZ,16,JUDIMENDI
,,2, ,8, ,01003,4,6,VITORIA-GASTEIZ,15,DESAMPARADOS
,,5, ,5,A,01003,4,9,VITORIA-GASTEIZ,16,JUDIMENDI
,,7, ,7, ,01003,4,9,VITORIA-GASTEIZ,16,JUDIMENDI
,,10, ,10, ,01003,4,6,VITORIA-GASTEIZ,15,DESAMPARADOS
,,12, ,12, ,01003,4,17,VITORIA-GASTEIZ,17,SANTA LUCIA
,,14, ,36,A,01003,4,17,VITORIA-GASTEIZ,17,SANTA LUCIA
,,15, ,23, ,01003,4,17,VITORIA-GASTEIZ,17,SANTA LUCIA
FEDERICO GARCIA LORCA,1542,1, ,6, ,01003,4,6,VITORIA-GASTEIZ,15,DESAMPARADOS
FELICIA OLAVE,1550,2, ,4, ,01007,2,26,VITORIA-GASTEIZ,21,ARIZNABARRA
,,3, ,3, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
FELIX ALFARO FOURNIER,4668,1, ,19, ,01010,5,34,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,21, ,23, ,01010,5,34,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,25, ,27,A,01010,5,38,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,29, ,45, ,01010,5,38,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
FELIX GONZALEZ PETITE,4891,1, ,1, ,01007,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,5, ,5, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,14, ,16, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,28, ,28, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,47, ,59, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
FELIX MARIA SAMANIEGO,3420,4, ,14, ,01008,2,5,VITORIA-GASTEIZ,3,LOVAINA
FERDINAND ZEPPELIN,4527,1, ,9, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
,,2, ,2, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
,,12, ,14, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
FERMIN LASUEN,1560,1, ,13, ,01013,3,4,VITORIA-GASTEIZ,9,ZARAMAGA
,,4, ,4, ,01013,3,4,VITORIA-GASTEIZ,9,ZARAMAGA
,,15, ,15, ,01013,3,4,VITORIA-GASTEIZ,9,ZARAMAGA
FERNAN GONZALEZ,1570,1, ,11, ,01002,3,18,VITORIA-GASTEIZ,13,ARANBIZKARRA
FERROCARRIL,1580,2, ,10, ,01006,4,27,VITORIA-GASTEIZ,19,SAN CRISTOBAL
FERROCARRIL DEL NORTE,4770,1, ,1, ,01006,3,39,VITORIA-GASTEIZ,30,SALBURUA
,,2, ,4, ,01006,3,39,VITORIA-GASTEIZ,30,SALBURUA
FLANDES,1590,1, ,15, ,01006,4,31,VITORIA-GASTEIZ,19,SAN CRISTOBAL
FORONDA,6320,1, ,999, ,01196,6,3,FORONDA,27,ZONA RURAL NOROESTE
FRANCIA,710,1, ,19, ,01002,1,10,VITORIA-GASTEIZ,1,CASCO VIEJO
,,2, ,6, ,01002,3,26,VITORIA-GASTEIZ,10,EL ANGLO
,,8, ,22, ,01002,3,26,VITORIA-GASTEIZ,10,EL ANGLO
,,21, ,33, ,01002,1,9,VITORIA-GASTEIZ,1,CASCO VIEJO
,,24, ,24, ,01002,3,26,VITORIA-GASTEIZ,10,EL ANGLO
,,26, ,28, ,01002,3,26,VITORIA-GASTEIZ,10,EL ANGLO
,,32, ,32,I,01002,3,23,VITORIA-GASTEIZ,10,EL ANGLO
,,35, ,35, ,01002,1,9,VITORIA-GASTEIZ,1,CASCO VIEJO
,,37, ,43, ,01002,1,8,VITORIA-GASTEIZ,1,CASCO VIEJO
FRANCISCO JAVIER DE LANDABURU,1603,1, ,7, ,01010,5,16,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,8, ,46, ,01010,5,15,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,9, ,9,B,01010,5,17,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,52, ,78, ,01010,5,17,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
"FRANCISCO JUAN DE AYALA, PLAZA",2030,1, ,2, ,01008,2,3,VITORIA-GASTEIZ,3,LOVAINA
,,3, ,4, ,01008,2,6,VITORIA-GASTEIZ,3,LOVAINA
FRANCISCO LEANDRO DE VIANA,1604,1, ,1, ,01009,2,16,VITORIA-GASTEIZ,7,TXAGORRITXU
,,2, ,4, ,01009,2,16,VITORIA-GASTEIZ,7,TXAGORRITXU
FRANCISCO LONGA,1606,1, ,10, ,01010,5,12,VITORIA-GASTEIZ,23,SANSOMENDI
FRANCISCO TOMAS Y VALIENTE,4576,1, ,1, ,01006,4,31,VITORIA-GASTEIZ,19,SAN CRISTOBAL
"FRAY FRANCISCO DE VITORIA, PASEO DE",1610,1, ,19, ,01007,2,33,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,2, ,22, ,01007,2,33,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,21, ,21,B,01007,2,34,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,21,C,31, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
FRAY ZACARIAS MARTINEZ,1620,1, ,2, ,01001,1,5,VITORIA-GASTEIZ,1,CASCO VIEJO
,,3, ,3, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,4, ,6, ,01001,1,5,VITORIA-GASTEIZ,1,CASCO VIEJO
,,5, ,7, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,9,1,9,8,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
FUENTE DE LA SALUD,1635,1, ,12, ,01003,4,6,VITORIA-GASTEIZ,15,DESAMPARADOS
"FUENTE DE LOS PATOS, PLAZUELA DE LA",1640,2, ,2, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
FUENTECILLAS,4777,1, ,9, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,2, ,2, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,13, ,25, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
FUEROS,1650,1, ,5, ,01001,1,14,VITORIA-GASTEIZ,2,ENSANCHE
,,6, ,10, ,01004,1,12,VITORIA-GASTEIZ,2,ENSANCHE
,,7, ,11, ,01004,1,14,VITORIA-GASTEIZ,2,ENSANCHE
,,12, ,14,A,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
,,13, ,15, ,01004,1,14,VITORIA-GASTEIZ,2,ENSANCHE
,,16, ,20, ,01005,1,16,VITORIA-GASTEIZ,2,ENSANCHE
,,17, ,35, ,01005,1,15,VITORIA-GASTEIZ,2,ENSANCHE
,,22, ,22, ,01005,1,16,VITORIA-GASTEIZ,2,ENSANCHE
,,24, ,26, ,01005,1,18,VITORIA-GASTEIZ,2,ENSANCHE
,,28, ,30, ,01005,1,18,VITORIA-GASTEIZ,2,ENSANCHE
,,37, ,41, ,01005,1,15,VITORIA-GASTEIZ,2,ENSANCHE
,,43, ,47, ,01005,1,18,VITORIA-GASTEIZ,2,ENSANCHE
,,49, ,49, ,01005,1,18,VITORIA-GASTEIZ,2,ENSANCHE
FUNDADORA DE LAS SIERVAS DE JESUS,3890,1, ,25, ,01001,2,5,VITORIA-GASTEIZ,3,LOVAINA
,,4, ,4, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,6, ,6, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,12, ,24, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,26, ,40, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
,,27, ,35, ,01001,1,19,VITORIA-GASTEIZ,4,CORONACION
,,37, ,47, ,01001,1,23,VITORIA-GASTEIZ,4,CORONACION
,,49, ,53, ,01001,1,24,VITORIA-GASTEIZ,4,CORONACION
GABRIEL ARESTI,4560,1, ,5, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,2, ,2, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,4, ,6, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,7, ,15, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,8, ,10, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
GABRIEL CELAYA,4556,7, ,13, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,10, ,12, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,14, ,20, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,15, ,15, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,19, ,25, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,22, ,28, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
GABRIEL MARTINEZ DE ARAGON URBIZTONDO,4859,1, ,3, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
,,2, ,4, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
,,8, ,10, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
,,9, ,11, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
,,12, ,14, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
,,13, ,13, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
GABRIELA MISTRAL,4822,1, ,5, ,01003,3,40,VITORIA-GASTEIZ,30,SALBURUA
,,2, ,4, ,01003,3,40,VITORIA-GASTEIZ,30,SALBURUA
,,6, ,8, ,01003,3,40,VITORIA-GASTEIZ,30,SALBURUA
,,10, ,16, ,01003,3,40,VITORIA-GASTEIZ,30,SALBURUA
,,18, ,30, ,01003,3,41,VITORIA-GASTEIZ,30,SALBURUA
,,19, ,27, ,01003,3,41,VITORIA-GASTEIZ,30,SALBURUA
,,32, ,38, ,01003,3,41,VITORIA-GASTEIZ,30,SALBURUA
GALICIA,1660,2, ,2, ,01003,3,30,VITORIA-GASTEIZ,14,ARANA
,,3, ,7, ,01003,3,30,VITORIA-GASTEIZ,14,ARANA
,,4, ,12, ,01003,3,32,VITORIA-GASTEIZ,14,ARANA
,,9, ,9, ,01003,3,31,VITORIA-GASTEIZ,14,ARANA
,,14, ,14, ,01003,3,32,VITORIA-GASTEIZ,14,ARANA
GALILEO,4799,1, ,7, ,01003,3,38,VITORIA-GASTEIZ,30,SALBURUA
,,4, ,4, ,01003,4,20,VITORIA-GASTEIZ,17,SANTA LUCIA
GAMARRA MAYOR/GAMARRA NAGUSIA,6330,42, ,42, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,42,A,42,A,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,44,A,44,A,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,46, ,46, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,46,A,46,A,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,51, ,51, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
GAMARRA MENOR,6340,1, ,999, ,01510,6,3,GAMARRA MENOR,27,ZONA RURAL NOROESTE
"GAMARRA, PLAZA DE",1670,1, ,2, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,3, ,3, ,01013,5,22,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,4, ,4, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,5, ,5, ,01013,5,22,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
GAMARRARTEA,4920,1,A,5,A,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,2, ,10, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,12, ,16, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
GAMIZ,6350,1, ,999, ,01194,6,1,GAMIZ,26,ZONA RURAL ESTE
GARDELEGI,6360,1, ,999, ,01194,6,2,GARDELEGI,28,ZONA RURAL SUROESTE
"GASTEIZ, AVENIDA DE",1770,5, ,17, ,01008,2,22,VITORIA-GASTEIZ,8,SAN MARTIN
,,18, ,18, ,01008,2,2,VITORIA-GASTEIZ,3,LOVAINA
,,19, ,31, ,01008,2,21,VITORIA-GASTEIZ,8,SAN MARTIN
,,20, ,26, ,01008,2,2,VITORIA-GASTEIZ,3,LOVAINA
,,28, ,42, ,01008,2,4,VITORIA-GASTEIZ,3,LOVAINA
,,33, ,43, ,01008,2,21,VITORIA-GASTEIZ,8,SAN MARTIN
,,44, ,44, ,01008,2,4,VITORIA-GASTEIZ,3,LOVAINA
,,45, ,69, ,01008,2,20,VITORIA-GASTEIZ,8,SAN MARTIN
,,46, ,50, ,01008,2,6,VITORIA-GASTEIZ,3,LOVAINA
,,52, ,64, ,01012,1,22,VITORIA-GASTEIZ,4,CORONACION
,,66, ,76, ,01012,1,22,VITORIA-GASTEIZ,4,CORONACION
,,71, ,83, ,01009,2,12,VITORIA-GASTEIZ,7,TXAGORRITXU
,,78, ,82, ,01012,1,30,VITORIA-GASTEIZ,4,CORONACION
,,85, ,95, ,01009,2,11,VITORIA-GASTEIZ,7,TXAGORRITXU
,,86, ,90, ,01012,1,30,VITORIA-GASTEIZ,4,CORONACION
GENERAL ALAVA,1730,1, ,3, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
,,2, ,10, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
,,5, ,25, ,01005,1,12,VITORIA-GASTEIZ,2,ENSANCHE
,,16, ,32, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
"GENERAL LOMA, PLAZA DEL",1750,2, ,8, ,01005,2,1,VITORIA-GASTEIZ,3,LOVAINA
,,3, ,9, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
"GERARDO ARMESTO, PLAZA",1763,1, ,7, ,01008,2,21,VITORIA-GASTEIZ,8,SAN MARTIN
,,2, ,4, ,01008,2,21,VITORIA-GASTEIZ,8,SAN MARTIN
GERARDO DIEGO,4593,1, ,1, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,2, ,4, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
GEREÑA,6410,1, ,999, ,01196,6,3,GEREÑA,27,ZONA RURAL NOROESTE
GEREZPEA,1764,2, ,14, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,3, ,9, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,11, ,19, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,16, ,26, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
GERNIKAKO ARBOLA,1765,2, ,10, ,01010,5,22,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,7, ,7, ,01010,5,19,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,11, ,17, ,01010,5,21,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
GERTRUDIS GOMEZ DE AVELLANEDA,4640,1, ,1, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,2, ,2, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,5, ,5, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
GETARIA,4585,1, ,1, ,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,2, ,12, ,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,5, ,13, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,15, ,15, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,16, ,18, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,20, ,22, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
GIRONA,4621,1, ,9, ,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,4, ,4, ,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,6, ,12, ,01010,5,27,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,13, ,19, ,01010,5,27,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
GOBEO,6370,1, ,999, ,01191,6,3,GOBEO,27,ZONA RURAL NOROESTE
GOIENA,4953,1, ,3, ,01194,6,2,LASARTE,28,ZONA RURAL SUROESTE
,,2, ,4, ,01194,6,2,LASARTE,28,ZONA RURAL SUROESTE
,,8, ,8, ,01194,6,2,LASARTE,28,ZONA RURAL SUROESTE
GOIKOBERAZA,1775,2, ,20, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,22, ,30, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
GOMETXA,6390,1, ,999, ,01195,6,2,GOMETXA,28,ZONA RURAL SUROESTE
GORBEA,1780,1, ,7, ,01008,2,6,VITORIA-GASTEIZ,3,LOVAINA
,,2, ,14, ,01008,2,6,VITORIA-GASTEIZ,3,LOVAINA
,,9, ,19, ,01012,1,22,VITORIA-GASTEIZ,4,CORONACION
,,16, ,30, ,01012,1,21,VITORIA-GASTEIZ,4,CORONACION
,,19,A,29, ,01012,1,22,VITORIA-GASTEIZ,4,CORONACION
,,31, ,35, ,01012,1,30,VITORIA-GASTEIZ,4,CORONACION
,,32, ,44, ,01012,1,21,VITORIA-GASTEIZ,4,CORONACION
,,37, ,41, ,01012,1,30,VITORIA-GASTEIZ,4,CORONACION
,,46, ,54, ,01012,1,29,VITORIA-GASTEIZ,4,CORONACION
GRAN SOL,4564,1, ,3, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,2, ,2, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
"GREGORIO ALTUBE, PLAZA",1790,1, ,5, ,01002,3,13,VITORIA-GASTEIZ,13,ARANBIZKARRA
GUATEMALA,1820,1, ,17, ,01012,1,35,VITORIA-GASTEIZ,5,EL PILAR
,,2, ,20, ,01012,1,35,VITORIA-GASTEIZ,5,EL PILAR
GUAYAQUIL,1810,2, ,6, ,01012,1,38,VITORIA-GASTEIZ,5,EL PILAR
GURUTZELARRE,1835,14, ,50, ,01007,2,35,ARMENTIA,20,MENDIZORROTZA
HANS CHRISTIAN ANDERSEN,4839,8, ,8, ,01010,2,44,VITORIA-GASTEIZ,29,ZABALGANA
HARRIA,4609,1, ,9, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,2, ,4, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
HARROBI,1837,1, ,1, ,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
,,2, ,28,C,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
,,3, ,21, ,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
,,23, ,31, ,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
,,33, ,47, ,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
,,49, ,63, ,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
HELSINKI,4686,2, ,6, ,01002,3,35,VITORIA-GASTEIZ,30,SALBURUA
,,3, ,3, ,01002,3,35,VITORIA-GASTEIZ,30,SALBURUA
,,8, ,12, ,01002,3,35,VITORIA-GASTEIZ,30,SALBURUA
HERACLIO ALFARO,1838,1, ,5, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
,,2, ,8, ,01002,3,34,VITORIA-GASTEIZ,11,ARANTZABELA
,,7, ,11, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
HERACLIO FOURNIER,1840,1, ,1, ,01006,4,26,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,2, ,2, ,01006,4,21,VITORIA-GASTEIZ,18,ADURTZA
,,3, ,9, ,01006,4,26,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,4, ,4, ,01006,4,21,VITORIA-GASTEIZ,18,ADURTZA
,,4,A,24, ,01006,4,22,VITORIA-GASTEIZ,18,ADURTZA
,,11, ,19,C,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
,,21, ,29, ,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
,,26, ,26, ,01006,4,23,VITORIA-GASTEIZ,18,ADURTZA
,,28, ,42, ,01006,4,23,VITORIA-GASTEIZ,18,ADURTZA
,,29,A,49, ,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
,,44, ,46, ,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
,,48, ,58, ,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
,,62, ,62, ,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
"HERACLIO FOURNIER, PLAZA",1850,1, ,22, ,01006,4,22,VITORIA-GASTEIZ,18,ADURTZA
HERMANOS ELHUYAR,4523,2, ,4, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
HERMANOS LUMIERE,4521,1, ,1, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
,,5, ,5, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
,,8, ,8, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
,,9, ,9,A,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
,,11, ,15, ,01510,6,3,MIÑAO/MIÑANO MAYOR,27,ZONA RURAL NOROESTE
HERMINIO MADINAVEITIA,1860,1, ,13, ,01006,4,29,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,2, ,22, ,01006,4,31,VITORIA-GASTEIZ,19,SAN CRISTOBAL
HERRERIA,1870,1, ,9, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,2, ,22,A,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,11, ,13, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,23, ,23, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,24, ,42, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,27, ,37, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,39, ,41, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
,,44, ,62, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,64, ,86, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,88, ,108, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
HERRIKO PLAZA,4928,1, ,1, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,2, ,2, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
HONDARRIBIA,4605,1, ,1, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,2, ,6, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,3, ,3, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,5, ,17, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,8, ,12, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,14, ,18, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,20, ,24, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,26, ,36, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
HONDURAS,1890,1, ,7, ,01009,2,8,VITORIA-GASTEIZ,6,GAZALBIDE
,,8, ,12, ,01012,1,39,VITORIA-GASTEIZ,5,EL PILAR
,,14, ,16, ,01012,1,38,VITORIA-GASTEIZ,5,EL PILAR
HORTALEZA,1900,1, ,7, ,01002,3,19,VITORIA-GASTEIZ,13,ARANBIZKARRA
