coditram;Nom_Trajecte;COD_liniaATM;COD_paradaATM;COD_trajecte;sentit;ordre;buidat;principal;SCHED;TIME_A;TIME_D;SCHED;TIME_A;TIME_D;NOM;COORX;COORY
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;20;1;35;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;20;2;1;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20101;20;2;2;0;0;;;;;;;ESCOLA TERRES DE PONENT;302460;4612306
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20102;20;2;3;0;0;;;;;;;LA LLUM;302391;4612653
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20105;20;2;4;0;0;;;;;;;MARIMUNT / PICABAIX;302328;4612297
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20106;20;2;5;0;0;;;;;;;LOCAL SOCIAL SEC∑;302468;4612064
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20107;20;2;6;0;0;;;;;;;LLIBERTAT / LA CREU;302547;4611965
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20108;20;2;7;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR;302696;4611628
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20109;20;2;8;0;0;;;;;;;TORRE VICENS;302604;4611525
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20285;20;2;9;0;0;;;;;;;BAR‡ DE MAIALS / VIC;302248;4611357
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20111;20;2;10;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL;302440;4611164
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20112;20;2;11;0;0;;;;;;;CAP BAL∑FIA - PARDINYES;302606;4610970
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20294;20;2;12;0;0;;;;;;;COBRIMENT DE VIES;302633;4610800
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20297;20;2;13;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20298;20;2;14;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20355;20;2;15;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20194;20;2;16;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20195;20;2;17;0;0;;;;;;;HISENDA 2;301736;4609965
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20196;20;2;18;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;20;2;19;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20147;20;2;20;0;0;;;;;;;CAVALLERS 2;302132;4609508
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20148;20;2;21;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20059;20;2;22;0;0;;;;;;;CAMPS ELISIS 2;302567;4609554
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20060;20;2;23;0;0;;;;;;;GARRIGUES / DRA.CASTELLS;302676;4609375
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20061;20;2;24;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA 2;302804;4609194
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20062;20;2;25;0;0;;;;;;;GARRIGUES / CANAL 2;303143;4608810
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20063;20;2;26;0;0;;;;;;;GARRIGUES / S÷CORIS 2;303314;4608694
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20064;20;2;27;0;0;;;;;;;AV. ARTESA 2;303460;4608432
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20360;20;2;28;0;0;;;;;;;MERCAT BORDETA / PL. SANT JORDI 2;303615;4608514
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20067;20;2;29;0;0;;;;;;;PLA D'URGELL 2;303795;4608281
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20069;20;2;30;0;0;;;;;;;CENTRE / IES MARIA RÈBIES;303798;4608573
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20078;20;2;31;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20079;20;2;32;0;0;;;;;;;PALAUET / ASTURIES 2;304054;4609133
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20080;20;2;33;0;0;;;;;;;PALAUET / ALMERIA 2;304241;4609367
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20082;20;2;34;0;0;;;;;;;CEMENTIRI 2;304783;4609628
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20083;20;2;35;0;0;;;;;;;MECANOVA;304812;4609408
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20352;20;2;36;0;0;;;;;;;GARCIA LORCA - N240;305313;4609195
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20084;20;2;37;0;0;;;;;;;JOAN GAVARRA;305438;4609336
402920;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;20;2;38;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;30;1;1;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20086;30;1;2;0;0;;;;;;;FLORIDA / LA MAGRANA;305350;4608936
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20087;30;1;3;0;0;;;;;;;COSTA MAGRANERS / PLA STA.MARIA;305237;4608930
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20088;30;1;4;0;0;;;;;;;CEMENTIRI 3;304651;4609227
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20089;30;1;5;0;0;;;;;;;PALAUET / ALMERIA;304233;4609372
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20090;30;1;6;0;0;;;;;;;PALAUET / ASTURIES;304044;4609144
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20091;30;1;7;0;0;;;;;;;PALAUET / BOQUê;303762;4608860
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20346;30;1;8;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20347;30;1;9;0;0;;;;;;;PLA D'URGELL;303824;4608342
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20349;30;1;10;0;0;;;;;;;MERCAT BORDETA;303536;4608336
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20350;30;1;11;0;0;;;;;;;AV. ARTESA;303550;4608744
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20072;30;1;12;0;0;;;;;;;GARRIGUES / S÷CORIS;303299;4608722
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20073;30;1;12;0;0;;;;;;;GARRIGUES / CANAL;303129;4608836
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20074;30;1;14;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA;302811;4609209
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20075;30;1;15;0;0;;;;;;;GARRIGUES / ALACANT;302677;4609402
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;40;2;1;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20101;40;2;2;0;0;;;;;;;ESCOLA TERRES DE PONENT;302460;4612306
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20102;40;2;3;0;0;;;;;;;LA LLUM;302391;4612653
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20105;40;2;4;0;0;;;;;;;MARIMUNT / PICABAIX;302328;4612297
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20106;40;2;5;0;0;;;;;;;LOCAL SOCIAL SEC∑;302468;4612064
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20107;40;2;6;0;0;;;;;;;LLIBERTAT / LA CREU;302547;4611965
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20108;40;2;7;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR;302696;4611628
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20109;40;2;8;0;0;;;;;;;TORRE VICENS;302604;4611525
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20285;40;2;9;0;0;;;;;;;BAR‡ DE MAIALS / VIC;302248;4611357
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20111;40;2;10;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL;302440;4611164
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20112;40;2;11;0;0;;;;;;;CAP BAL∑FIA - PARDINYES;302606;4610970
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20294;40;2;12;0;0;;;;;;;COBRIMENT DE VIES;302633;4610800
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20297;40;2;13;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20298;40;2;14;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20355;40;2;15;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20194;40;2;16;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20195;40;2;17;0;0;;;;;;;HISENDA 2;301736;4609965
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20196;40;2;18;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;40;2;19;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20147;40;2;20;0;0;;;;;;;CAVALLERS 2;302132;4609508
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20148;40;2;21;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;10;1;1;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20086;10;1;2;0;0;;;;;;;FLORIDA / LA MAGRANA;305350;4608936
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20087;10;1;3;0;0;;;;;;;COSTA MAGRANERS / PLA STA.MARIA;305237;4608930
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20088;10;1;4;0;0;;;;;;;CEMENTIRI 3;304651;4609227
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20089;10;1;5;0;0;;;;;;;PALAUET / ALMERIA;304233;4609372
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20090;10;1;6;0;0;;;;;;;PALAUET / ASTURIES;304044;4609144
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20091;10;1;7;0;0;;;;;;;PALAUET / BOQUê;303762;4608860
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20346;10;1;8;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20347;10;1;9;0;0;;;;;;;PLA D'URGELL;303824;4608342
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20349;10;1;10;0;0;;;;;;;MERCAT BORDETA;303536;4608336
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20350;10;1;11;0;0;;;;;;;AV. ARTESA;303550;4608744
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20072;10;1;12;0;0;;;;;;;GARRIGUES / S÷CORIS;303299;4608722
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20073;10;1;12;0;0;;;;;;;GARRIGUES / CANAL;303129;4608836
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20074;10;1;14;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA;302811;4609209
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20075;10;1;15;0;0;;;;;;;GARRIGUES / ALACANT;302677;4609402
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20076;10;1;16;0;0;;;;;;;CAMPS ELISIS;302559;4609599
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20013;10;1;17;0;0;;;;;;;PONT VELL / PAERIA;302299;4609729
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20014;10;1;18;0;0;;;;;;;CAVALLERS;302090;4609505
402910;7 COSTA MAGRANERS - AV.SANT PERE;4029;20001;10;1;19;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS;301923;4609320
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20001;40;1;1;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS;301923;4609320
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20002;40;1;2;0;0;;;;;;;CATALUNYA;301718;4609420
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20003;40;1;3;0;0;;;;;;;UNIVERSITAT;301704;4609586
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20004;40;1;4;0;0;;;;;;;HISENDA;301758;4609959
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20005;40;1;5;0;0;;;;;;;RICARD VI•ES / PRAT DE LA RIBA;301694;4610225
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20006;40;1;6;0;0;;;;;;;ENSENYANÄA / PRAT DE LA RIBA;301980;4610373
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20007;40;1;7;0;0;;;;;;;AMBULATORI;302173;4610473
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20093;40;1;8;0;0;;;;;;;PRAT DE LA RIBA / SANT RUF;302460;4610634
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20293;40;1;9;0;0;;;;;;;COBRIMENT DE VIES 2;302649;4610789
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20094;40;1;10;0;0;;;;;;;CAP BAL∑FIA - PARDINYES 2;302617;4610974
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20272;40;1;11;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL 2;302454;4611177
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20273;40;1;12;0;0;;;;;;;BAR‡ DE MAIALS / VIC 2;302259;4611377
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20097;40;1;13;0;0;;;;;;;TORRE VICENS 2;302609;4611505
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20098;40;1;14;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR 2;302706;4611631
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20099;40;1;15;0;0;;;;;;;LLIBERTAT / LA CREU 2;302564;4611973
402940;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;40;1;16;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;70;2;1;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20101;70;2;2;0;0;;;;;;;ESCOLA TERRES DE PONENT;302460;4612306
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20102;70;2;3;0;0;;;;;;;LA LLUM;302391;4612653
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20104;70;2;4;0;0;;;;;;;A.E.M.;302116;4612854
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20105;70;2;5;0;0;;;;;;;MARIMUNT / PICABAIX;302328;4612297
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20106;70;2;6;0;0;;;;;;;LOCAL SOCIAL SEC∑;302468;4612064
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20107;70;2;7;0;0;;;;;;;LLIBERTAT / LA CREU;302547;4611965
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20108;70;2;8;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR;302696;4611628
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20109;70;2;9;0;0;;;;;;;TORRE VICENS;302604;4611525
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20285;70;2;10;0;0;;;;;;;BAR‡ DE MAIALS / VIC;302248;4611357
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20111;70;2;11;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL;302440;4611164
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20112;70;2;12;0;0;;;;;;;CAP BAL∑FIA - PARDINYES;302606;4610970
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20294;70;2;13;0;0;;;;;;;COBRIMENT DE VIES;302633;4610800
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20297;70;2;14;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20298;70;2;15;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20355;70;2;16;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20194;70;2;17;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20195;70;2;18;0;0;;;;;;;HISENDA 2;301736;4609965
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20196;70;2;19;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402970;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;70;2;20;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;80;2;1;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20147;80;2;2;0;0;;;;;;;CAVALLERS 2;302132;4609508
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20148;80;2;3;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20059;80;2;4;0;0;;;;;;;CAMPS ELISIS 2;302567;4609554
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20060;80;2;5;0;0;;;;;;;GARRIGUES / DRA.CASTELLS;302676;4609375
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20061;80;2;6;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA 2;302804;4609194
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20062;80;2;7;0;0;;;;;;;GARRIGUES / CANAL 2;303143;4608810
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20063;80;2;8;0;0;;;;;;;GARRIGUES / S÷CORIS 2;303314;4608694
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20064;80;2;9;0;0;;;;;;;AV. ARTESA 2;303460;4608432
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20360;80;2;10;0;0;;;;;;;MERCAT BORDETA / PL. SANT JORDI 2;303615;4608514
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20067;80;2;11;0;0;;;;;;;PLA D'URGELL 2;303795;4608281
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20069;80;2;12;0;0;;;;;;;CENTRE / IES MARIA RÈBIES;303798;4608573
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20078;80;2;13;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20079;80;2;14;0;0;;;;;;;PALAUET / ASTURIES 2;304054;4609133
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20080;80;2;15;0;0;;;;;;;PALAUET / ALMERIA 2;304241;4609367
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20082;80;2;16;0;0;;;;;;;CEMENTIRI 2;304783;4609628
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20083;80;2;17;0;0;;;;;;;MECANOVA;304812;4609408
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20352;80;2;18;0;0;;;;;;;GARCIA LORCA - N240;305313;4609195
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20084;80;2;19;0;0;;;;;;;JOAN GAVARRA;305438;4609336
402980;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;80;2;20;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20100;60;2;1;0;0;;;;;;;LOCAL SOCIAL SEC∑ 2;302530;4612080
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20101;60;2;2;0;0;;;;;;;ESCOLA TERRES DE PONENT;302460;4612306
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20102;60;2;3;0;0;;;;;;;LA LLUM;302391;4612653
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20105;60;2;4;0;0;;;;;;;MARIMUNT / PICABAIX;302328;4612297
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20106;60;2;5;0;0;;;;;;;LOCAL SOCIAL SEC∑;302468;4612064
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20107;60;2;6;0;0;;;;;;;LLIBERTAT / LA CREU;302547;4611965
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20108;60;2;7;0;0;;;;;;;LLIBERTAT / POBLA DE SEGUR;302696;4611628
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20109;60;2;8;0;0;;;;;;;TORRE VICENS;302604;4611525
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20285;60;2;9;0;0;;;;;;;BAR‡ DE MAIALS / VIC;302248;4611357
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20111;60;2;10;0;0;;;;;;;BAR‡ DE MAIALS / SABADELL;302440;4611164
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20112;60;2;11;0;0;;;;;;;CAP BAL∑FIA - PARDINYES;302606;4610970
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20294;60;2;12;0;0;;;;;;;COBRIMENT DE VIES;302633;4610800
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20297;60;2;13;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20298;60;2;14;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20355;60;2;15;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20194;60;2;16;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20195;60;2;17;0;0;;;;;;;HISENDA 2;301736;4609965
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20196;60;2;18;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402960;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;60;2;19;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;50;2;1;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20147;50;2;2;0;0;;;;;;;CAVALLERS 2;302132;4609508
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20148;50;2;3;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20059;50;2;4;0;0;;;;;;;CAMPS ELISIS 2;302567;4609554
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20060;50;2;5;0;0;;;;;;;GARRIGUES / DRA.CASTELLS;302676;4609375
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20061;50;2;6;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA 2;302804;4609194
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20062;50;2;7;0;0;;;;;;;GARRIGUES / CANAL 2;303143;4608810
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20063;50;2;8;0;0;;;;;;;GARRIGUES / S÷CORIS 2;303314;4608694
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20064;50;2;9;0;0;;;;;;;AV. ARTESA 2;303460;4608432
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20360;50;2;10;0;0;;;;;;;MERCAT BORDETA / PL. SANT JORDI 2;303615;4608514
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20067;50;2;11;0;0;;;;;;;PLA D'URGELL 2;303795;4608281
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20069;50;2;12;0;0;;;;;;;CENTRE / IES MARIA RÈBIES;303798;4608573
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20078;50;2;13;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20079;50;2;14;0;0;;;;;;;PALAUET / ASTURIES 2;304054;4609133
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20080;50;2;15;0;0;;;;;;;PALAUET / ALMERIA 2;304241;4609367
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20082;50;2;16;0;0;;;;;;;CEMENTIRI 2;304783;4609628
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20083;50;2;17;0;0;;;;;;;MECANOVA;304812;4609408
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20352;50;2;18;0;0;;;;;;;GARCIA LORCA - N240;305313;4609195
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20084;50;2;19;0;0;;;;;;;JOAN GAVARRA;305438;4609336
402950;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;50;2;20;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20297;30;2;1;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20298;30;2;2;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20355;30;2;3;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20194;30;2;4;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20195;30;2;5;0;0;;;;;;;HISENDA 2;301736;4609965
