"Id_obra";"Numero_expedient";"Descripcio";"Tipus_obra";"Tipus_llicencia";"Tipus_local";"Nom_interessat";"Nom_carrer";"Numero";"Lletra";" Accessori";"Codi_edifici";"Data_resolucio";"Data_inici_obra";"Data_final_obra";"Data_caducitat";"Data_renuncia";"utm_x_etrs89";"umt_y_etrs89";"lon";"lat"
"20161039";"2016017125";"Llicències de construcció de piscines";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"ESGLESIA DE SANT MIQUEL, C.";"12";"";"N";"12141";"02/09/2016";"14/03/2017";"14/09/2017";"";"";"485332";"4644969";"2,82300827";"41,95656634"
"20161047";"2016017223";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"RESTAURANT VISERO SL";"CIUTADANS, C.";"8";"";"N";"32";"02/09/2016";"07/03/2017";"07/09/2017";"";"";"485538";"4647951";"2,82542065";"41,98342804"
"20161055";"2016017357";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"";"COMUNITAT PROPIETARIS RUTLLA, 37, 37B, 39";"RUTLLA, C.";"37";"";"N";"11834";"02/09/2016";"07/03/2017";"07/09/2017";"";"";"485348";"4647239";"2,82314480";"41,97701179"
"20161073";"2016017756";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANT ANTONI MARIA CLARET, RDA.";"24";"";"N";"1218";"07/10/2016";"13/04/2017";"13/10/2017";"";"";"485157";"4647504";"2,82083268";"41,97939498"
"20161082";"2016017823";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANTA CLARA, C.";"37";"";"N";"3755";"22/11/2016";"";"";"";"";"485353";"4648057";"2,82318477";"41,98437933"
"20161084";"2016017826";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"INVERSIONS LA PINEDA 2015, S.L.";"LLUIS BORRASSA, C.";"28";"";"N";"13164";"21/10/2016";"28/07/2017";"28/10/2019";"";"";"";"";"";""
"20161098";"2016018035";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"NORD, C.";"17";"";"N";"3836";"30/09/2016";"13/04/2017";"13/10/2017";"";"";"485281";"4648173";"2,82231270";"41,98542276"
"20161100";"2016018038";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"NESTLE ESPAÑA S.A.";"ANTIGA D'AMER, CTRA.";"3";"";"N";"8383";"04/11/2016";"11/08/2017";"11/11/2018";"";"";"482848";"4648434";"2,79293416";"41,98772427"
"20161101";"2016018039";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"NESTLE ESPAÑA S.A.";"ANTIGA D'AMER, CTRA.";"3";"";"N";"8383";"04/11/2016";"11/05/2017";"11/11/2017";"";"";"482848";"4648434";"2,79293416";"41,98772427"
"20161102";"2016018040";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"COSTA-ARIN-3, S.L.";"MARQUES DE CAMPS, PL.";"16";"";"N";"1147";"16/09/2016";"28/03/2017";"28/09/2017";"";"";"485054";"4647790";"2,81958212";"41,98196894"
"20161114";"2016018181";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"GIRONA IFACTORY LAR, SLO";"EMILI GRAHIT, C.";"5";"";"N";"2664";"14/10/2016";"24/04/2017";"24/10/2017";"";"";"484866";"4647103";"2,81733040";"41,97577778"
"20161118";"2016018206";"Llicències de construcció de piscines";"Major";"Llicència";"";"HOMS EMPRESA CONSTRUCTORA S.A.";"JOAQUIM RIERA I BERTRAN, C.";"13";"";"N";"12198";"02/09/2016";"";"";"";"";"";"";"";""
"20161129";"2016018268";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"PUIGSACALM, C.";"70";"";"";"";"28/10/2016";"11/05/2017";"11/11/2017";"";"";"";"";"";""
"20161130";"2016018269";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Administració Pública";"UNIVERSITAT DE GIRONA";"MARIA AURELIA CAPMANY I FARNES, C.";"38";"";"N";"11262";"07/10/2016";"13/04/2017";"13/10/2017";"";"";"485781";"4645727";"2,82840780";"41,96340163"
"20161134";"2016018298";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"GERMANS ORDOÑEZ COMAS C.B.";"BALLESTERIES, C.";"2";"";"N";"5950";"28/10/2016";"09/08/2017";"09/05/2018";"";"";"485510";"4648168";"2,82507729";"41,98538197"
"20161139";"2016018338";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANT ISIDRE, C.";"59";"";"N";"2359";"07/10/2016";"04/08/2017";"04/11/2018";"";"";"484879";"4646358";"2,81750647";"41,96906806"
"20161164";"2016018706";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"NUTE ENERGIA SL";"SANTA EUGENIA, C.";"3";"";"N";"1106";"23/12/2016";"";"";"";"";"484967";"4647787";"2,81853199";"41,98194026"
"20161166";"2016018708";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"RICARD GIRALT I CASADESUS, PTGE.";"6";"";"N";"8480";"23/09/2016";"31/03/2017";"30/09/2017";"";"";"486450";"4649461";"2,83639507";"41,99704429"
"20161206";"2016019562";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"NESTLE ESPAÑA S.A.";"ANTIGA D'AMER, CTRA.";"3";"";"N";"8383";"11/11/2016";"17/05/2017";"17/11/2017";"";"";"482848";"4648434";"2,79293416";"41,98772427"
"20161223";"2016019985";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"HORTES, C.";"7";"";"N";"3750";"07/10/2016";"18/04/2017";"18/10/2017";"";"";"485324";"4648061";"2,82283459";"41,98441482"
"20161245";"2016020252";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"ÀRIDS VILANNA, SL";"SANTA CLARA, C.";"16";"";"N";"11897";"11/11/2016";"18/05/2017";"18/11/2017";"";"";"485343";"4647929";"2,82306724";"41,98322629"
"20161252";"2016020394";"Llicències de parcel·lació urbanística";"Major";"Llicència";"";"PERSONA FÍSICA";"CAN TRIOLA, C.";"23";"";"N";"12477";"25/11/2016";"";"";"";"";"";"";"";""
"20161278";"2016020851";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"";"GENERALITAT DE CATALUNYA (DEP. JUSTÍCIA)";"RAMON FOLCH, AV.";"4";"";"N";"3870";"07/10/2016";"14/04/2017";"14/10/2017";"";"";"485272";"4648321";"2,82220035";"41,98675557"
"20161293";"2016020981";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"VI, PL.";"11";"";"N";"5719";"28/10/2016";"09/05/2017";"09/11/2017";"";"";"485462";"4647933";"2,82450365";"41,98326452"
"20161299";"2016021080";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"ARGENTERIA, C.";"23";"";"N";"5849";"07/10/2016";"04/08/2017";"04/11/2018";"";"";"485470";"4648148";"2,82459491";"41,98520110"
"20161300";"2016021081";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"CTAT.PROP.C/MIQUEL OLIVA I PRAT 11";"MIQUEL OLIVA I PRAT, C.";"11";"";"N";"5905";"18/11/2016";"23/05/2017";"23/11/2017";"";"";"485578";"4648265";"2,82589580";"41,98625686"
"20161336";"2016021728";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"ROSA, C.";"7";"";"N";"6338";"21/10/2016";"02/05/2017";"02/11/2017";"";"";"485603";"4648622";"2,82618886";"41,98947269"
"20161340";"2016021763";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"M-JAN3, S.L.";"SANT FELIU, PDA.";"8";"";"N";"5979";"09/12/2016";"25/09/2017";"25/12/2018";"";"";"485472";"4648374";"2,82461347";"41,98723664"
"20161387";"2016022695";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"PERSONA FÍSICA";"SANTA EUGENIA, TRV.";"39";"";"N";"5451";"02/12/2016";"07/06/2017";"07/12/2017";"";"";"483497";"4647107";"2,80080635";"41,97578632"
"20161388";"2016022894";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"CREU DE PALAU, PDA.";"55";"";"N";"2928";"07/12/2016";"21/06/2017";"21/12/2017";"";"";"485108";"4645624";"2,82028881";"41,96246152"
"20161391";"2016022926";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"PERSONA FÍSICA";"NORD, C.";"8";"";"N";"11896";"04/11/2016";"18/05/2017";"18/11/2017";"";"";"485331";"4648133";"2,82291730";"41,98506343"
"20161437";"2016024022";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"BISBAT DE GIRONA. PARRÒQUIA MERCADAL";"ANSELM CLAVE I CAMPS, C.";"32";"";"N";"3828";"11/11/2016";"22/05/2017";"22/11/2017";"";"";"485268";"4648150";"2,82215634";"41,98521536"
"20161440";"2016024123";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"BANKIA SA";"SEQUIA, C.";"11";"";"N";"3689";"23/12/2016";"";"";"";"";"485115";"4647929";"2,82031494";"41,98322202"
"20161452";"2016024571";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"TAIALA, CTRA.";"3";"";"N";"9019";"25/11/2016";"";"";"";"";"484116";"4649078";"2,80822447";"41,99355113"
"20161455";"2016024581";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"DEPT. TREBALL, AFERS SOCIALS I FAMÍLIES";"ANTONI VARES I MARTINELL, C.";"44";"";"N";"10053";"25/11/2016";"12/09/2017";"12/12/2018";"";"";"484601";"4649420";"2,81407112";"41,99664103"
"20161468";"2016024930";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"BERNAT BACIA, C.";"2";"";"N";"1178";"23/12/2016";"";"";"";"";"485130";"4647642";"2,82050328";"41,98063739"
"20161484";"2016025192";"Llicències de parcel·lació urbanística";"Major";"Llicència";"";"PERSONA FÍSICA";"CAMPDORA, DIS.";"";"";"";"";"27/12/2016";"";"";"";"27/12/2016";"";"";"";""
"20161487";"2016025197";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"JAUME I, G.VIA";"26";"";"N";"4009";"25/11/2016";"13/06/2017";"13/12/2017";"";"";"485143";"4648112";"2,82064832";"41,98487076"
"20161490";"2016025200";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"MERCADERS, C.";"5";"";"N";"5751";"07/12/2016";"16/06/2017";"16/12/2017";"";"";"485460";"4647983";"2,82447827";"41,98371482"
"20161498";"2016025322";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"Habitatge";"BORDA TONA, S.L.";"SANT DOMENEC, PDA.";"13";"";"N";"5892";"28/11/2016";"";"";"";"";"485672";"4648193";"2,82703233";"41,98561010"
"20161531";"2016025977";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"FAMILIA CASALS SL";"CIUTADANS, C.";"14";"";"N";"23";"23/12/2016";"";"";"";"";"485540";"4647996";"2,82544368";"41,98383338"
"20161540";"2016026144";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"Habitatge";"M-JAN3, S.L.";"MERCADERS, C.";"3";"";"N";"5752";"14/12/2016";"";"";"";"";"485454";"4647969";"2,82440619";"41,98358862"
"20130494";"2013005592";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"PEDRET, C.";"98";"";"N";"6706";"16/02/2016";"";"";"16/02/2016";"";"485602";"4649114";"2,82616473";"41,99390394"
"20140980";"2016004489";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Habitatge";"PERSONA FÍSICA";"CAMPDORA, DIS.";"105";"";"N";"10485";"16/03/2016";"24/09/2015";"24/09/2016";"";"";"486818";"4650610";"2,84081255";"42,00739916"
"20141383";"2016003848";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Local";"TRAFLESH, SOCIEDAD LIMITADA";"TAQUIGRAF MARTI, C.";"16";"";"N";"499";"30/03/2016";"05/11/2015";"05/11/2016";"";"";"485633";"4647052";"2,82658941";"41,97533279"
"20141558";"2016018295";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Habitatge";"CTAT. PROP. C. MIGDIA, 9";"MIGDIA, C.";"9";"";"N";"1412";"13/08/2016";"13/08/2015";"03/02/2017";"";"";"485183";"4647231";"2,82115340";"41,97693665"
"20141562";"2014016027";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"PERSONA FÍSICA";"BONASTRUC DE PORTA, C.";"26";"";"N";"3956";"27/04/2016";"";"";"27/04/2016";"";"484956";"4648023";"2,81839317";"41,98406562"
"20150041";"2015000561";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANT ANTONI MARIA CLARET, RDA.";"45";"";"N";"1342";"11/11/2016";"21/05/2017";"21/11/2017";"";"";"485262";"4647482";"2,82210066";"41,97919881"
"20150075";"2016020947";"Llicències d'obra de primer establiment o nova planta";"Menor";"Primera Ocupació";"Habitatge";"PERSONA FÍSICA";"JOAN MARAGALL, C.";"11";"";"N";"1080";"22/11/2016";"16/09/2015";"16/03/2016";"";"";"485293";"4647611";"2,82247163";"41,98036125"
"20150183";"2015002864";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"MIGDIA, C.";"40";"";"N";"2624";"13/05/2016";"";"";"13/05/2016";"";"485111";"4647039";"2,82028920";"41,97520602"
"20150202";"2016000129";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Habitatge";"PERSONA FÍSICA";"CORT REIAL, C.";"14";"";"N";"5807";"23/01/2016";"19/09/2015";"12/07/2016";"";"";"485522";"4648126";"2,82522319";"41,98500391"
"20150249";"2016019574";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Habitatge";"PERSONA FÍSICA";"FRANCESC EIXIMENIS, C.";"8";"";"N";"3812";"27/09/2016";"30/09/2015";"28/02/2017";"";"";"485237";"4648025";"2,82178526";"41,98408895"
"20150320";"2015005468";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"CTAT PROP EDIFICI BLANC TOTAL";"JULI GARRETA, C.";"1";"";"N";"1212";"16/06/2016";"";"";"16/06/2016";"";"485072";"4647551";"2,81980547";"41,97981669"
"20150426";"2016012531";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Local";"PERSONA FÍSICA";"CERVERI, C.";"7";"";"N";"3984";"16/06/2016";"08/11/2015";"24/11/2016";"";"";"484975";"4648175";"2,81861865";"41,98543500"
"20150443";"2015006615";"Llicències d'obra de reparació menor";"Menor";"Llicència";"";"PERSONA FÍSICA";"SANT DANIEL, C.";"43";"";"N";"7028";"23/01/2016";"04/08/2016";"04/02/2017";"";"";"486040";"4648537";"2,83146664";"41,98871500"
"20150567";"2015008263";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"CREU, C.";"7";"";"N";"1527";"28/11/2016";"";"";"28/11/2016";"";"485322";"4647034";"2,82283609";"41,97516494"
"20150658";"2015009240";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"HAPROMSA OBRA CIVIL Y EDIFICACION SL";"JULI GARRETA, C.";"24";"";"N";"1383";"16/03/2016";"";"";"";"16/03/2016";"484993";"4647409";"2,81885550";"41,97853624"
"20150723";"2015009999";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"PERSONA FÍSICA";"BARCA, C.";"19";"";"N";"6054";"22/04/2016";"29/10/2016";"29/04/2017";"";"";"485452";"4648559";"2,82436744";"41,98890250"
"20150758";"2015010277";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"PERSONA FÍSICA";"BASSEGODA, C.";"24";"";"S";"5186";"23/05/2016";"";"";"23/05/2016";"";"483835";"4647062";"2,80488728";"41,97538803"
"20150854";"2015011189";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANT ANTONI MARIA CLARET, RDA.";"12";"";"N";"1213";"22/04/2016";"29/10/2016";"29/04/2017";"";"";"485066";"4647527";"2,81973365";"41,97960042"
"20150906";"2015011955";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"TU I JO 99 SL";"SANTA CLARA, C.";"45";"";"N";"3803";"10/05/2016";"26/11/2016";"26/05/2017";"";"";"485358";"4648105";"2,82324393";"41,98481174"
"20150952";"2015012367";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANTA EUGENIA, C.";"48";"";"N";"4250";"05/05/2016";"";"";"05/05/2016";"";"484648";"4647654";"2,81468474";"41,98073623"
"20150958";"2015012331";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"PERSONA FÍSICA";"CREU, C.";"2";"B";"N";"1530";"09/06/2016";"18/12/2016";"18/06/2017";"";"";"485361";"4647074";"2,82330582";"41,97552594"
"20151015";"2015012812";"Llicències d'obra de reparació menor";"Menor";"Llicència";"";"GRIPARK, SA";"MIQUEL SANTALO, PL.";"";"";"";"";"09/06/2016";"";"";"";"";"";"";"";""
"20151017";"2016018337";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Habitatge";"PERSONA FÍSICA";"SANT GREGORI, C.";"135";"";"N";"8373";"22/11/2016";"25/03/2016";"29/03/2017";"";"";"483825";"4648902";"2,80471594";"41,99196004"
"20151043";"2015013004";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"EUROPCAR IB S.A.";"ESPANYA, PL.";"4";"";"N";"1094";"26/07/2016";"";"";"";"";"484818";"4647493";"2,81674097";"41,97928945"
"20151073";"2016020392";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Local";"TELEFONIA I COMUNICACIONS OLOT SL";"CREU, C.";"44";"";"N";"2687";"20/10/2016";"02/04/2016";"02/04/2017";"";"";"485063";"4647148";"2,81970707";"41,97618684"
"20151076";"2015013393";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"CTAT.PROP.CAMP D'OR 10-12";"CAMP D'OR, C.";"10";"";"N";"11187";"05/05/2016";"";"";"05/05/2016";"";"486307";"4649350";"2,83467106";"41,99604208"
"20151102";"2015013608";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"MIGDIA, C.";"165";"";"N";"10710";"27/05/2016";"03/02/2017";"03/08/2017";"";"";"484806";"4646081";"2,81663260";"41,96657181"
"20151172";"2016010668";"Llicències d'obra de reparació menor";"Menor";"Modificació";"Local";"DISTRIBUIDORA INTER. DE ALIMENTACION S.A";"SALT, PL.";"4";"";"N";"5058";"01/06/2016";"04/06/2016";"04/12/2016";"";"";"484135";"4646048";"2,80853563";"41,96626137"
"20151174";"2016000005";"Llicències d'obra de reparació menor";"Menor";"Renúncia";"Local";"DISTRIBUIDORA INTER. DE ALIMENTACION S.A";"ENRIC CLAUDI GIRBAL I NADAL, C.";"24";"";"N";"1908";"23/05/2016";"12/05/2016";"12/11/2016";"";"23/05/2016";"485367";"4646694";"2,82338770";"41,97210351"
"20151179";"2015014298";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"DECOR VALLES DE PAYRA S.L.";"SANTA CLARA, C.";"55";"";"N";"3798";"27/09/2016";"";"";"27/09/2016";"";"485359";"4648145";"2,82325501";"41,98517203"
"20151182";"2015014330";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"CONSUM SCL";"ULTONIA, C.";"9";"";"N";"9110";"03/02/2016";"10/08/2016";"10/02/2017";"";"";"485326";"4647421";"2,82287471";"41,97865060"
"20151184";"2015014558";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"RIU TERRI, C.";"27";"";"N";"2381";"16/03/2016";"";"";"";"";"484786";"4646210";"2,81638790";"41,96773328"
"20151239";"2015015289";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANTIAGO, C.";"2";"";"N";"2528";"05/05/2016";"";"";"05/05/2016";"";"484605";"4646359";"2,81419959";"41,96907176"
"20151320";"2015016103";"Llicències d'obra de reparació menor";"Menor";"Llicència";"";"KIS AUTOMATIC SYSTEM, S.L.";"SANTA COLOMA, CTRA.";"44";"";"N";"5058";"16/02/2016";"01/09/2016";"01/03/2017";"";"";"484135";"4646048";"2,80853563";"41,96626137"
"20151352";"2015016509";"Llicències d'obra de reparació menor";"Menor";"Llicència";"";"CONSTRUCCIONS CAMPCARDOS S.L.";"PALAU-SACOSTA, C.";"3";"";"N";"12376";"13/01/2016";"22/07/2016";"22/01/2017";"";"";"";"";"";""
"20151364";"2016025772";"Llicències d'obra de reparació menor";"Menor";"Pròrroga";"Habitatge";"OLMA LLOGUERS S.A.";"CLAVERIA, C.";"8";"";"N";"5907";"14/12/2016";"11/06/2016";"11/06/2017";"";"";"485588";"4648269";"2,82601643";"41,98629307"
"20151375";"2015017112";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"COMUNITAT DE PROPIETARIS POU RODÓ, 22";"POU RODO, C.";"22";"";"N";"10998";"05/05/2016";"";"";"05/05/2016";"";"485533";"4648548";"2,82534559";"41,98880492"
"20151377";"2015016831";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"IMMOBLES 54 S.L.";"SANTA CLARA, C.";"54";"";"N";"3776";"16/03/2016";"19/10/2016";"19/04/2017";"";"";"485393";"4648114";"2,82366622";"41,98489345"
"20151390";"2015016919";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"C2 ARQ CONSTRUCCIÓ SL";"TOMAS DE LORENZANA, C.";"19";"";"N";"1279";"09/02/2016";"16/08/2016";"16/02/2017";"";"";"485256";"4647355";"2,82203142";"41,97805485"
"20151462";"2015017841";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"CTAT. PROPIETARIS SANT FRANCESC, 3";"SANT FRANCESC, AV.";"3";"";"N";"1040";"03/02/2016";"10/08/2016";"10/02/2017";"";"";"485301";"4647803";"2,82256339";"41,98209067"
"20151470";"2015017852";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"LA BOULANGERIE DE GIRONA, SL";"MIGDIA, C.";"77";"";"N";"1859";"23/05/2016";"";"";"23/05/2016";"";"485113";"4646736";"2,82032101";"41,97247704"
"20151487";"2015018523";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"FORÇA, C.";"23";"";"N";"5970";"23/01/2016";"03/08/2016";"03/02/2017";"";"";"485498";"4648287";"2,82492949";"41,98645354"
"20151504";"2015018201";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"TAST ALIMENTARIA, SL";"SALT, C.";"16";"J";"N";"11527";"23/01/2016";"29/07/2016";"29/01/2017";"";"";"484044";"4646092";"2,80743622";"41,96665583"
"20151522";"2015018666";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"CTAT.PROP. C/ COR DE MARIA 1";"COR DE MARIA, C.";"1";"";"N";"2652";"01/03/2016";"03/09/2016";"03/03/2017";"";"";"484971";"4647135";"2,81859695";"41,97606800"
"20151526";"2015018794";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"JAUME I, G.VIA";"63";"";"N";"1076";"09/02/2016";"17/08/2016";"17/02/2017";"";"";"485267";"4647577";"2,82215863";"41,98005453"
"20151528";"2015018495";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"DAMIA CODERCH SL";"MIGDIA, C.";"28";"";"N";"2699";"03/02/2016";"10/08/2016";"10/02/2017";"";"";"485117";"4647162";"2,82035850";"41,97631395"
"20151533";"2015018621";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"PERSONA FÍSICA";"UNIVERSITAT DE MONTPELLER, C.";"39";"";"N";"1552";"16/03/2016";"22/09/2016";"22/03/2017";"";"";"484895";"4646683";"2,81769123";"41,97199554"
"20151552";"2015018911";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"CTAT.PROP.MANEL QUER 5-7";"MANEL QUER, C.";"5";"";"N";"2657";"23/01/2016";"02/08/2016";"02/02/2017";"";"";"484925";"4647113";"2,81804228";"41,97586897"
"20151556";"2015018932";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"PERSONA FÍSICA";"RUTLLA, C.";"22";"";"N";"1299";"03/02/2016";"11/08/2016";"11/02/2017";"";"";"485357";"4647368";"2,82325022";"41,97817382"
"20151561";"2015018977";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"OPTICA GIRONA S.L.";"NOU, C.";"8";"";"N";"3696";"03/02/2016";"10/08/2016";"10/02/2017";"";"";"485259";"4647883";"2,82205439";"41,98281042"
"20151566";"2015019078";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"BARCELONA, C.";"90";"";"N";"1680";"24/02/2016";"03/09/2016";"03/03/2017";"";"";"484747";"4646952";"2,81589798";"41,97441548"
"20151568";"2015019328";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"COM.PROPIETARIS BOTET I SISO 7";"JOAQUIM BOTET I SISO, C.";"7";"";"N";"11206";"03/02/2016";"12/08/2016";"12/02/2017";"";"";"485559";"4646733";"2,82570406";"41,97245832"
"20151571";"2015019164";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"CORPORACIÓ ALIMENTARIA DE GUISSONA SA";"JOSEP MARIA PRAT I ROCA, C.";"6";"";"N";"7554";"23/01/2016";"29/07/2016";"29/01/2017";"";"";"483777";"4649241";"2,80412707";"41,99501230"
"20151572";"2015019165";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"JOROFON, S.L.";"SANTA CLARA, C.";"50";"";"N";"3774";"03/02/2016";"17/09/2016";"17/03/2017";"";"";"485384";"4648097";"2,82355800";"41,98474017"
"20151573";"2015019166";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"TORRE DE SANT NARCIS, C.";"11";"";"N";"6599";"23/01/2016";"29/07/2016";"29/01/2017";"";"";"486036";"4648782";"2,83141253";"41,99092155"
"20151578";"2016000046";"Llicències d'obra de reparació menor";"Menor";"Modificació";"Local";"ESTEVE AGUILERA SAU";"BESADO, C.";"3";"";"N";"5815";"01/03/2016";"29/06/2016";"29/12/2016";"";"";"485481";"4648077";"2,82472946";"41,98456183"
"20151582";"2015019410";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Local";"LA RESERVA ESPAI GOURMET S.L.";"HORTES, C.";"3";"";"N";"3752";"23/01/2016";"26/07/2016";"26/01/2017";"";"";"485351";"4648074";"2,82316020";"41,98453241"
"20151583";"2015019412";"Llicències d'obra de reparació menor";"Menor";"Llicència";"Habitatge";"PERSONA FÍSICA";"JOAN MARAGALL, C.";"44";"";"N";"2679";"03/02/2016";"16/08/2016";"16/02/2017";"";"";"485047";"4647251";"2,81951133";"41,97711422"
"20151584";"2015019416";"Llicències d'obra de reparació menor";"Menor";"Llicència";"";"COM. PROP. PL. INDEPENDÈNCIA 11";"INDEPENDENCIA, PL.";"11";"";"N";"3858";"27/05/2016";"";"";"";"";"485375";"4648295";"2,82344443";"41,98652332"
