nom_cientific;nom;mida_tronc;mida_escocell;x;y
Celtis australis;Lledoner;120;90;484421,9;4645790,9
Celtis australis;Lledoner;120;90;484423,9;4645796,3
Celtis australis;Lledoner;80-120;90;484376,8;4645692,2
Celtis australis;Lledoner;80-120;90;484374;4645686,3
Celtis australis;Lledoner;80-120;90;484372,3;4645679,8
Celtis australis;Lledoner;80-120;90;484370,7;4645673,5
Celtis australis;Lledoner;80-120;90;484367,7;4645667,2
Celtis australis;Lledoner;50-80;90;484365,7;4645660,8
Celtis australis;Lledoner;80-120;90;484364;4645653,1
Celtis australis;Lledoner;50-80;90;484361,2;4645645,7
Celtis australis;Lledoner;80-120;90;484466,1;4645654,4
Celtis australis;Lledoner;80-120;90;484461,5;4645656
Celtis australis;Lledoner;80-120;90;484457,2;4645657,2
Celtis australis;Lledoner;80-120;90;484453,1;4645658,6
Celtis australis;Lledoner;80-120;90;484449,4;4645659,5
Celtis australis;Lledoner;80-120;90;484445,1;4645660,8
Celtis australis;Lledoner;80-120;90;484440,9;4645662,3
Celtis australis;Lledoner;80-120;90;484433,8;4645664,2
Celtis australis;Lledoner;80-120;90;484429,9;4645665,3
Celtis australis;Lledoner;80-120;90;484426,1;4645666,9
Celtis australis;Lledoner;80-120;90;484422,2;4645667,6
Celtis australis;Lledoner;80-120;90;484418,6;4645669,1
Celtis australis;Lledoner;80-120;90;484415,3;4645669,6
Celtis australis;Lledoner;80-120;90;484409,7;4645671,6
Celtis australis;Lledoner;80-120;90;484406,8;4645672,4
Celtis australis;Lledoner;80-120;90;484403;4645673,5
Celtis australis;Lledoner;80-120;90;484399,5;4645674,2
Cupressus sempervirens;Xiprer;50-80;90;484400,2;4645569,6
Magnolia grandiflora;Magnolia;80-120;90;484385,4;4645512
Magnolia grandiflora;Magnolia;80-120;90;484379;4645505,8
Magnolia grandiflora;Magnolia;80-120;90;484369,8;4645497,5
Magnolia grandiflora;Magnolia;80-120;90;484363,8;4645492
Populus alba;Alber;80-120;Sense escocell;484975,1;4645938
Populus alba;Alber;80-120;Sense escocell;484972,1;4645933,3
Populus alba;Alber;80-120;Sense escocell;484968,4;4645927,4
Populus alba;Alber;80-120;Sense escocell;484963,2;4645920,3
Populus alba;Alber;80-120;Sense escocell;484961,1;4645915,9
Populus alba;Alber;80-120;Sense escocell;484957,7;4645910,1
"Populus nigra ""Italica""";Pollancre gavatx;120;Sense escocell;485070,2;4645920,6
"Populus nigra ""Italica""";Pollancre gavatx;50-80;Sense escocell;485062,9;4645920,4
"Populus nigra ""Italica""";Pollancre gavatx;50-80;Sense escocell;485056,4;4645916,9
"Populus nigra ""Italica""";Pollancre gavatx;50-80;Sense escocell;485050,1;4645916,2
"Populus nigra ""Italica""";Pollancre gavatx;50-80;Sense escocell;485044,7;4645915,9
"Populus nigra ""Italica""";Pollancre gavatx;80-120;Sense escocell;485038,7;4645915,8
"Populus nigra ""Italica""";Pollancre gavatx;50-80;Sense escocell;485031,3;4645915,4
Acer negundo;Negundo;80-120;Sense escocell;485079,2;4645969,7
Acer negundo;Negundo;80-120;Sense escocell;485079,7;4645960,7
Acer negundo;Negundo;80-120;Sense escocell;485079,8;4645953,2
Acer negundo;Negundo;80-120;Sense escocell;485079,7;4645944,4
Acer negundo;Negundo;80-120;Sense escocell;485079,7;4645935,8
Acer negundo;Negundo;80-120;Sense escocell;485080,1;4645928,1
Acer negundo;Negundo;80-120;Sense escocell;485080,5;4645920,5
Acer negundo;Negundo;80-120;Sense escocell;485081,1;4645913,7
Acer negundo;Negundo;80-120;Sense escocell;485081,8;4645906,2
Acer negundo;Negundo;80-120;Sense escocell;485082,3;4645898,4
Acer negundo;Negundo;80-120;Sense escocell;485083;4645893,8
Acer negundo;Negundo;80-120;Sense escocell;485083,4;4645889,1
Acer negundo;Negundo;80-120;Sense escocell;485083,6;4645884,5
Acer negundo;Negundo;80-120;Sense escocell;485083,6;4645879,7
Acer negundo;Negundo;80-120;Sense escocell;485085,2;4645874,6
Acer negundo;Negundo;80-120;Sense escocell;485087,3;4645870,3
Acer negundo;Negundo;80-120;Sense escocell;485089;4645867
Acer negundo;Negundo;80-120;Sense escocell;485091,6;4645865
Celtis australis;Lledoner;20-50;90;484902,6;4646013,8
Celtis australis;Lledoner;20-50;90;484907,6;4646016,3
Celtis australis;Lledoner;20-50;90;484913,5;4646018,3
Celtis australis;Lledoner;20-50;90;484920,3;4646020,2
Celtis australis;Lledoner;20-50;90;484925,3;4646021,9
Celtis australis;Lledoner;20-50;90;484929,9;4646023,7
Celtis australis;Lledoner;20-50;90;484936,4;4646024,7
Celtis australis;Lledoner;20-50;90;484943;4646025,7
Celtis australis;Lledoner;20-50;90;484949,1;4646026,8
Celtis australis;Lledoner;20-50;90;484956,1;4646027,5
Celtis australis;Lledoner;20-50;90;484962,8;4646028,5
Celtis australis;Lledoner;20-50;90;484969,7;4646028,3
Celtis australis;Lledoner;20-50;90;484976,2;4646028,8
Celtis australis;Lledoner;20-50;90;484982,9;4646028
Celtis australis;Lledoner;20-50;90;484991,4;4646026,9
Celtis australis;Lledoner;20-50;90;484913;4646027,2
Celtis australis;Lledoner;20-50;90;484919,2;4646029,5
Celtis australis;Lledoner;20-50;90;484925,3;4646030,2
Celtis australis;Lledoner;20-50;90;484933,1;4646032,4
Celtis australis;Lledoner;20-50;90;484939,5;4646033,8
Celtis australis;Lledoner;20-50;90;484945,8;4646034,6
Celtis australis;Lledoner;20-50;90;484952,4;4646035,5
Celtis australis;Lledoner;20-50;90;484959,7;4646035,7
Celtis australis;Lledoner;20-50;90;484967;4646037,1
Celtis australis;Lledoner;20-50;90;484974,4;4646037,5
Celtis australis;Lledoner;20-50;90;484982,1;4646037,3
Celtis australis;Lledoner;20-50;90;484989,1;4646036,2
Celtis australis;Lledoner;20-50;90;484996,6;4646035,3
Celtis australis;Lledoner;20-50;90;485043,9;4646031,2
Celtis australis;Lledoner;20-50;90;485004,3;4646034,2
Celtis australis;Lledoner;20-50;90;484999,2;4646026,2
Celtis australis;Lledoner;20-50;90;485007,8;4646025,6
Celtis australis;Lledoner;20-50;90;485017,2;4646024,6
Celtis australis;Lledoner;20-50;90;485026,3;4646023,6
Celtis australis;Lledoner;20-50;90;485035,8;4646023,2
Celtis australis;Lledoner;20-50;90;485044,7;4646021,9
Celtis australis;Lledoner;20-50;90;485053,6;4646021,1
Celtis australis;Lledoner;20-50;90;485063,1;4646021,3
Celtis australis;Lledoner;20-50;90;485012,6;4646033,2
Celtis australis;Lledoner;20-50;90;485020,4;4646032,5
Celtis australis;Lledoner;20-50;90;485029,1;4646031,7
Celtis australis;Lledoner;20-50;90;485036,2;4646031,7
Celtis australis;Lledoner;20-50;90;485051,7;4646030,4
Celtis australis;Lledoner;20-50;90;485059,8;4646029,2
Celtis australis;Lledoner;20-50;90;485067,9;4646028,9
Tilia europaea;Til·ler;20-50;90;485388,4;4646101,4
Tilia europaea;Til·ler;20-50;90;485379,1;4646104,2
Tilia europaea;Til·ler;20-50;90;485370,7;4646106,9
Cedrus deodara;Cedre de l'Himalaia;120;Sense escocell;485269,5;4645903,5
Cupressus sempervirens;Xiprer;20-50;Sense escocell;485173,6;4645859
Quercus ilex;Alzina;20-50;40-90;485080,1;4645532,8
Abies alba;Avet;20-50;Sense escocell;485231,6;4645048,2
Aesculus hippocastanum;Castanyer d'índies;120;90;485223,8;4645019,2
Populus alba;Alber;50-80;Sense escocell;485218,5;4645017,2
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485220,2;4645013
Aesculus hippocastanum;Castanyer d'índies;50-80;90;485204;4645010,5
Aesculus hippocastanum;Castanyer d'índies;120;90;485180,7;4645013,9
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485190,1;4645013,8
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485170,7;4645014,5
Aesculus hippocastanum;Castanyer d'índies;50-80;90;485155,8;4645017,2
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485159;4645017,5
Aesculus hippocastanum;Castanyer d'índies;120;90;485140,9;4645017,9
Aesculus hippocastanum;Castanyer d'índies;120;90;485125,3;4645019,6
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485119,5;4645021
Cupressus sempervirens;Xiprer;20-50;Sense escocell;485110,2;4645027,6
Quercus rubra;Roure americà;120;Sense escocell;485120,8;4645040,9
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485123,7;4645044,3
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485118;4645044,3
Abies alba;Avet;80-120;Sense escocell;485119,2;4645036,2
Quercus rubra;Roure americà;120;Sense escocell;485113,2;4645043,2
Quercus rubra;Roure americà;80-120;Sense escocell;485111,7;4645080,4
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485110;4645051,1
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485114,1;4645064,8
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485118,2;4645052,6
Aesculus hippocastanum;Castanyer d'índies;120;90;485115,4;4645058
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485125,1;4645051
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485131,4;4645051
Aesculus hippocastanum;Castanyer d'índies;120;90;485128;4645055,3
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485143,4;4645051,7
Aesculus hippocastanum;Castanyer d'índies;120;90;485143,2;4645056,4
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485138,1;4645051,9
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485160;4645051,7
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485162,7;4645048,2
Aesculus hippocastanum;Castanyer d'índies;120;90;485166,2;4645051,8
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485170,1;4645046,1
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485177,1;4645052,4
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485179,2;4645045,8
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485197,2;4645042,8
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485189,4;4645050,5
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485198,6;4645049,8
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485203,3;4645050
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485202,6;4645044
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485205;4645038,8
Abies alba;Avet;80-120;Sense escocell;485181;4645079,9
Abies alba;Avet;80-120;Sense escocell;485196,4;4645080,1
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485213,5;4645043
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485213,5;4645051
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485215,5;4645065,4
Laurus nobilis;Llorer;20-50;Sense escocell;485177,7;4645230,6
Ulmus minor;Om;80-120;Sense escocell;485123,1;4645247,7
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485130,2;4645236,8
Pinus pinea;Pi pinyer;80-120;Sense escocell;485137,4;4645235,9
Pinus pinea;Pi pinyer;80-120;Sense escocell;485146,8;4645235,6
Ulmus minor;Om;50-80;Sense escocell;485153,9;4645234,4
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485162,9;4645236,4
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485173;4645238,2
Robinia pseudoacacia;Falsa acàcia;50-80;Sense escocell;485172,4;4645228,7
Pinus halepensis;Pi blanc;80-120;Sense escocell;485174,7;4645261,7
Celtis australis;Lledoner;50-80;90;485442,6;4645568,7
Celtis australis;Lledoner;50-80;Sense escocell;485455,8;4645605
Celtis australis;Lledoner;50-80;Sense escocell;485450,2;4645594,2
Celtis australis;Lledoner;80-120;Sense escocell;485444,6;4645578,2
Celtis australis;Lledoner;50-80;Sense escocell;485481,2;4645554,5
Celtis australis;Lledoner;20-50;Sense escocell;485468,9;4645556
Celtis australis;Lledoner;50-80;Sense escocell;485456;4645557,8
Tilia europaea;Til·ler;20-50;90;485471,9;4650168,8
Acer negundo;Negundo;120;Sense escocell;485524,3;4651185,7
Acer negundo;Negundo;120;Sense escocell;485521,8;4651186,2
Acer negundo;Negundo;120;Sense escocell;485518,1;4651186,5
Acer negundo;Negundo;120;Sense escocell;485513,9;4651186,4
Acer negundo;Negundo;120;Sense escocell;485525,6;4651187,9
Acer negundo;Negundo;120;Sense escocell;485522;4651189,4
Acer negundo;Negundo;120;Sense escocell;485518,6;4651189,8
Acer negundo;Negundo;80-120;Sense escocell;485514,5;4651190
Acer negundo;Negundo;120;Sense escocell;485497,2;4651195,3
Acer negundo;Negundo;120;Sense escocell;485493,3;4651196,1
Acer negundo;Negundo;120;Sense escocell;485506,4;4651187
Acer negundo;Negundo;120;Sense escocell;485494,5;4651189,3
Acer negundo;Negundo;120;Sense escocell;485489,4;4651190,7
Acer negundo;Negundo;120;Sense escocell;485483,7;4651191,9
Acer negundo;Negundo;120;Sense escocell;485478,9;4651192,9
Acer negundo;Negundo;120;Sense escocell;485488,8;4651197,2
Acer negundo;Negundo;120;Sense escocell;485484,4;4651198
Acer negundo;Negundo;120;90;485609,5;4651300,7
Acer negundo;Negundo;120;90;485605,8;4651305,6
Ginkgo biloba;Ginkgo;50-80;90;485626,6;4651015,9
Ginkgo biloba;Ginkgo;50-80;90;485625,3;4651007,8
Ginkgo biloba;Ginkgo;50-80;90;485624,3;4651000,8
Ginkgo biloba;Ginkgo;50-80;90;485623;4650993,8
Ginkgo biloba;Ginkgo;20-50;90;485622;4650988,3
Eriobotrya japonica;Nesprer;80-120;Sense escocell;485543,1;4650984,5
Tilia europaea;Til·ler;120;90;485466,4;4650979,2
Fraxinus angustifolia;Freixa de fulla petita;80-120;90;485408,7;4650992,1
Celtis australis;Lledoner;20-50;90;485340,6;4650879
Ailanthus altissima;Ailant;20-50;90;485338,8;4650874,5
Paulownia tomentosa;Paulònia;80-120;90;485338,2;4650870,6
Tilia europaea;Til·ler;50-80;90;485508,8;4650737,4
Tilia europaea;Til·ler;50-80;90;485509;4650742,9
Tilia europaea;Til·ler;50-80;90;485509,3;4650748,8
Tilia europaea;Til·ler;50-80;90;485509,8;4650754,7
Tilia europaea;Til·ler;50-80;90;485510,2;4650761,1
Tilia europaea;Til·ler;50-80;90;485510,6;4650766,3
Tilia europaea;Til·ler;50-80;90;485511;4650773,5
Tilia europaea;Til·ler;50-80;90;485511;4650778,6
Tilia europaea;Til·ler;50-80;90;485511;4650783
Tilia europaea;Til·ler;50-80;90;485511,2;4650787,7
Tilia europaea;Til·ler;20-50;90;485511,5;4650792,3
Tilia europaea;Til·ler;20-50;90;485511,7;4650796,7
Tilia europaea;Til·ler;20-50;90;485511,8;4650800,3
Tilia europaea;Til·ler;20-50;90;485512,4;4650804,2
Tilia europaea;Til·ler;20-50;90;485512,2;4650808,7
Celtis australis;Lledoner;20-50;Sense escocell;485507,7;4650570,4
Sophora japonica;Acacia del Japó;80-120;90;485384,2;4650598,2
Sophora japonica;Acacia del Japó;50-80;90;485377,3;4650599,2
Sophora japonica;Acacia del Japó;50-80;90;485369,8;4650600,6
Sophora japonica;Acacia del Japó;50-80;90;485364,1;4650601,8
Sophora japonica;Acacia del Japó;50-80;90;485346,6;4650605,9
Sophora japonica;Acacia del Japó;80-120;90;485342,2;4650606,5
Sophora japonica;Acacia del Japó;50-80;90;485337,8;4650607,4
Sophora japonica;Acacia del Japó;80-120;90;485333,6;4650608,3
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485332,1;4650601,4
Aesculus hippocastanum;Castanyer d'índies;80-120;90;485325;4650600,7
Acer platanoides;Erable;80-120;Sense escocell;485269,7;4650617,5
Aesculus hippocastanum;Castanyer d'índies;80-120;Sense escocell;485280,1;4650615,1
Ailanthus altissima;Ailant;80-120;Sense escocell;485306,4;4650581
Ailanthus altissima;Ailant;80-120;Sense escocell;485303,5;4650581,2
Ailanthus altissima;Ailant;50-80;Sense escocell;485301,1;4650581,4
Ailanthus altissima;Ailant;50-80;Sense escocell;485298,9;4650581,6
Ailanthus altissima;Ailant;50-80;Sense escocell;485289,5;4650582,8
Ailanthus altissima;Ailant;50-80;Sense escocell;485287,7;4650582,9
Acer pseudoplatanus;Fals plàtan;50-80;Sense escocell;485275,8;4650594
Laurus nobilis;Llorer;80-120;90;485291,7;4650458,4
Butia capitata;Butia;50-80;Sense escocell;485308,6;4650317,5
Butia capitata;Butia;50-80;Sense escocell;485312,4;4650317,2
Butia capitata;Butia;50-80;Sense escocell;485316,4;4650316,9
Butia capitata;Butia;50-80;Sense escocell;485316,8;4650320,6
Butia capitata;Butia;50-80;Sense escocell;485317,1;4650326,6
Butia capitata;Butia;20-50;Sense escocell;485340,9;4650317,4
Butia capitata;Butia;20-50;Sense escocell;485350;4650322,4
Butia capitata;Butia;20-50;Sense escocell;485337,3;4650310,6
Butia capitata;Butia;20-50;Sense escocell;485337,5;4650318,8
Butia capitata;Butia;20-50;Sense escocell;485337,6;4650322,3
Butia capitata;Butia;20-50;Sense escocell;485338,8;4650342,5
Butia capitata;Butia;20-50;Sense escocell;485339;4650350,9
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485334,2;4650313,2
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485334,6;4650322,2
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485334,8;4650330,1
Populus hibrida;Pollancre;20-50;Sense escocell;485296,6;4650293,2
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485367,4;4650305,5
Robinia pseudoacacia;Falsa acàcia;80-120;Sense escocell;485494,7;4650164,6
Tilia europaea;Til·ler;80-120;Sense escocell;485496,2;4650171,5
Tilia europaea;Til·ler;80-120;Sense escocell;485497,3;4650175,1
Tilia europaea;Til·ler;80-120;Sense escocell;485498,4;4650180
Tilia europaea;Til·ler;80-120;Sense escocell;485499,1;4650184,8
Tilia europaea;Til·ler;80-120;Sense escocell;485499,7;4650188,3
Magnolia grandiflora;Magnolia;20-50;Sense escocell;485385,5;4650160,5
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485398,6;4650177,1
Magnolia grandiflora;Magnolia;20-50;90;485386,4;4650189,3
Magnolia grandiflora;Magnolia;20-50;90;485386,7;4650194,3
Magnolia grandiflora;Magnolia;20-50;90;485386,9;4650198,8
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485408,4;4650135,4
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485407,8;4650142,4
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485400,4;4650143,2
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485400;4650137,4
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485399,7;4650131,2
Cupressus arizonica;Xiprer d'arizona;80-120;Sense escocell;485429,3;4650126,7
Liquidambar styraciflua;Liqidambar;20-50;90;485381,5;4650064,4
Liquidambar styraciflua;Liqidambar;20-50;90;485385,3;4650067,1
Liquidambar styraciflua;Liqidambar;20-50;90;485388,8;4650069,4
Tilia europaea;Til·ler;20-50;90;485462,1;4650111,3
Tilia europaea;Til·ler;20-50;90;485464,1;4650114,6
Tilia europaea;Til·ler;20-50;90;485457,4;4650114,2
Tilia europaea;Til·ler;20-50;90;485484,1;4650087,9
Tilia europaea;Til·ler;20-50;90;485483,5;4650075,4
Tilia europaea;Til·ler;20-50;90;485482,9;4650068,2
Tilia europaea;Til·ler;20-50;90;485482,7;4650062,6
Tilia europaea;Til·ler;20-50;90;485482,1;4650050,1
Tilia europaea;Til·ler;20-50;90;485482;4650045
Tilia europaea;Til·ler;20-50;90;485481,7;4650039,9
Celtis australis;Lledoner;120;90;484862,8;4649097,9
Celtis australis;Lledoner;80-120;90;484862,3;4649101,3
Celtis australis;Lledoner;120;90;484862;4649104,6
Celtis australis;Lledoner;120;90;484861,5;4649111
Celtis australis;Lledoner;80-120;90;484860,7;4649115,5
Celtis australis;Lledoner;80-120;90;484860;4649130,3
Celtis australis;Lledoner;120;Sense escocell;484862,1;4649151,1
Celtis australis;Lledoner;120;Sense escocell;484861,4;4649145,8
Celtis australis;Lledoner;120;Sense escocell;484860,7;4649141,3
Celtis australis;Lledoner;120;Sense escocell;484860,1;4649137,2
Celtis australis;Lledoner;120;Sense escocell;484862,2;4649154,9
Fraxinus angustifolia;Freixa de fulla petita;120;Sense escocell;484862,7;4649158,8
Celtis australis;Lledoner;120;Sense escocell;484863,3;4649164,5
Celtis australis;Lledoner;120;Sense escocell;484862,9;4649168,2
Celtis australis;Lledoner;120;Sense escocell;484863,4;4649171,2
Fraxinus ornus;Freixa de flor;20-50;90;484859,6;4649248,3
Fraxinus ornus;Freixa de flor;20-50;90;484858,3;4649254,5
Fraxinus ornus;Freixa de flor;20-50;90;484857,4;4649261,2
Fraxinus ornus;Freixa de flor;20-50;90;484856,6;4649267,6
Fraxinus ornus;Freixa de flor;20-50;90;484855,6;4649274,6
Fraxinus ornus;Freixa de flor;20-50;90;484854,3;4649280,2
Fraxinus ornus;Freixa de flor;20-50;90;484851,9;4649287,7
Fraxinus ornus;Freixa de flor;20-50;90;484850,1;4649294,2
Fraxinus ornus;Freixa de flor;20-50;90;484847,8;4649302,2
