"Identificador";"Codiedif";"Id_façana";"Ldia";"Lnit";"Ltarda";"Lden";"Coord_X";"Coord_Y";" lon";"lat	"
"16232";"3545";"00563545";"71,9";"61,6";"67,6";"71,9";"484377,74070000002";"4645620,53610000014";"2,81146752";"41,96241135"
"16233";"3545";"08263545";"66,1";"52,8";"61,0";"65,2";"484429,64309999999";"4645647,25480000023";"2,81209432";"41,96265556"
"16234";"11512";"012411512";"35,9";"22,9";"31,5";"35,2";"486586,58260000002";"4648601,86770000029";"2,83805679";"41,98930091"
"16235";"2451";"05832451";"64,6";"51,3";"59,4";"63,7";"484712,49930000002";"4646271,99029999971";"2,81549324";"41,96828126"
"16236";"3545";"05153545";"70,0";"59,0";"65,2";"69,7";"484427,93770000001";"4645592,18510000035";"2,81207164";"41,96216015"
"16237";"2446";"06012446";"65,4";"51,7";"60,2";"64,5";"484672,90370000002";"4646213,94049999956";"2,81501200";"41,96775810"
"16238";"2445";"06012445";"64,9";"51,1";"59,7";"63,9";"484696,02970000001";"4646207,05879999977";"2,81530181";"41,96770452"
"16239";"11451";"064711451";"60,4";"47,0";"55,5";"59,5";"485967,02519999997";"4648239,27309999987";"2,83059246";"41,98602972"
"16240";"10370";"009910370";"59,5";"52,4";"60,1";"61,4";"487222,95649999997";"4650317,49770000018";"2,84569767";"42,00476688"
"16241";"2450";"05832450";"65,4";"52,2";"60,3";"64,6";"484686,51659999997";"4646279,95069999993";"2,81517925";"41,96835281"
"16242";"2450";"02372450";"64,8";"53,0";"60,1";"64,3";"484673,03340000001";"4646268,82799999975";"2,81502264";"41,96825348"
"16243";"2379";"06012379";"65,5";"51,5";"60,2";"64,5";"484770,95819999999";"4646184,58169999998";"2,81619547";"41,96749880"
"16244";"2378";"06012378";"65,3";"51,4";"60,1";"64,3";"484777,34019999998";"4646182,54910000041";"2,81628001";"41,96748092"
"16245";"10484";"009910484";"26,6";"26,3";"27,2";"32,6";"486773,15310000000";"4650502,99019999988";"2,84027156";"42,00642569"
"16246";"10530";"084110530";"31,2";"19,2";"27,0";"30,7";"486200,43390000000";"4648393,97860000003";"2,83340163";"41,98742086"
"16247";"10529";"084110529";"51,1";"38,3";"46,6";"50,4";"486134,80589999998";"4648449,96590000018";"2,83260353";"41,98792407"
"16248";"10548";"084110548";"30,1";"22,9";"30,6";"31,9";"487074,23729999998";"4648511,08029999956";"2,84395022";"41,98849847"
"16249";"10565";"084110565";"56,5";"49,1";"56,9";"58,2";"487436,09700000001";"4649642,62310000043";"2,84829628";"41,99869084"
"16250";"11150";"060111150";"65,3";"52,6";"60,3";"64,6";"484805,34960000002";"4646173,68740000017";"2,81661816";"41,96740040"
"16251";"6572";"04506572";"54,4";"41,5";"50,0";"53,7";"486632,41369999998";"4649440,17229999974";"2,83859304";"41,99685826"
"16252";"12906";"060112906";"66,1";"53,8";"61,2";"65,5";"484826,20510000002";"4646167,59619999956";"2,81687175";"41,96734677"
"16253";"12053";"058312053";"66,1";"54,1";"61,2";"65,5";"484873,67790000001";"4646232,59539999999";"2,81743730";"41,96793311"
"16254";"12053";"038612053";"67,0";"55,8";"62,3";"66,7";"484895,68910000002";"4646248,73469999991";"2,81770240";"41,96807763"
"16255";"11001";"058311001";"65,1";"51,4";"59,9";"64,2";"484789,23359999998";"4646248,11930000037";"2,81642312";"41,96807560"
"16256";"8671";"08671";"45,7";"33,8";"40,9";"45,2";"486739,06329999998";"4649765,99799999967";"2,83987763";"41,99978723"
"16257";"8653";"08653";"36,8";"26,1";"32,6";"36,7";"486748,92550000001";"4649731,17030000035";"2,83998707";"41,99948116"
"16258";"8669";"08669";"31,8";"20,0";"27,1";"31,3";"486746,91330000001";"4649713,95120000001";"2,83996332";"41,99931900"
"16259";"8667";"08667";"41,0";"29,7";"36,5";"40,7";"486716,41379999998";"4649687,76099999994";"2,83960168";"41,99908432"
"16260";"8651";"08651";"48,1";"36,8";"43,6";"47,8";"486701,00640000001";"4649668,50219999999";"2,83942099";"41,99891295"
"16261";"8665";"08665";"44,8";"33,9";"40,5";"44,6";"486709,78739999997";"4649639,70610000007";"2,83951824";"41,99865189"
"16262";"8664";"08664";"44,7";"33,9";"40,5";"44,5";"486715,94829999999";"4649619,50160000008";"2,83959114";"41,99847186"
"16263";"9024";"09024";"52,4";"41,0";"48,0";"52,0";"486654,07010000001";"4649543,90720000025";"2,83885633";"41,99778632"
"16264";"1180";"05601180";"61,4";"50,5";"56,6";"61,1";"485175,92249999999";"4647532,82990000024";"2,82104925";"41,97964751"
"16265";"1199";"05601199";"55,6";"45,3";"50,9";"55,6";"485184,96769999998";"4647546,05590000004";"2,82115753";"41,97977377"
"16266";"1183";"05601183";"70,4";"58,9";"65,6";"70,0";"485157,73479999998";"4647534,68250000011";"2,82083192";"41,97966518"
"16267";"1184";"05601184";"70,4";"59,0";"65,6";"70,0";"485149,19490000000";"4647540,53469999973";"2,82073520";"41,97971907"
"16268";"1187";"05601187";"70,5";"59,0";"65,7";"70,1";"485122,63189999998";"4647558,83289999980";"2,82040883";"41,97988068"
"16269";"1180";"02961180";"71,6";"60,1";"66,7";"71,2";"485192,74129999999";"4647525,62069999985";"2,82125463";"41,97958478"
"16270";"1199";"02961199";"71,4";"59,9";"66,5";"71,0";"485201,82429999998";"4647538,76329999976";"2,82136294";"41,97970204"
"16271";"1186";"05601186";"70,5";"59,0";"65,6";"70,1";"485129,65840000001";"4647553,97549999971";"2,82049346";"41,97983578"
"16272";"1194";"02601194";"73,8";"62,7";"69,0";"73,5";"485205,65519999998";"4647589,16079999972";"2,82140994";"41,98016145"
"16273";"1182";"05601182";"60,7";"49,6";"56,0";"60,4";"485171,84100000001";"4647537,22039999999";"2,82100084";"41,97969247"
"16274";"1198";"02961198";"71,4";"60,0";"66,6";"71,0";"485207,56089999998";"4647547,16270000022";"2,82143513";"41,97978321"
"16275";"1188";"00461188";"67,1";"54,3";"62,0";"66,4";"485097,09940000001";"4647583,30620000046";"2,82010643";"41,98010538"
"16276";"1193";"02601193";"73,7";"62,7";"69,0";"73,4";"485195,65919999999";"4647596,77510000020";"2,82128905";"41,98022431"
"16277";"1191";"00461191";"66,3";"54,1";"61,4";"65,7";"485141,63520000002";"4647616,02850000001";"2,82063671";"41,98040343"
"16278";"1191";"02601191";"73,5";"62,5";"68,8";"73,2";"485160,56060000003";"4647623,99660000019";"2,82086589";"41,98046683"
"16279";"1185";"05601185";"70,5";"59,0";"65,6";"70,1";"485138,13419999997";"4647548,17250000034";"2,82060222";"41,97979092"
"16280";"1192";"02601192";"73,6";"62,7";"68,9";"73,3";"485176,14919999999";"4647611,80989999976";"2,82105932";"41,98035905"
"16281";"1195";"02601195";"72,7";"61,5";"67,9";"72,4";"485214,38600000000";"4647580,45720000006";"2,82151880";"41,98008056"
"16282";"1181";"05601181";"47,7";"37,9";"43,1";"47,8";"485183,65149999998";"4647548,56199999992";"2,82114541";"41,97979176"
"16283";"1196";"02601196";"71,6";"60,4";"66,8";"71,3";"485216,66759999999";"4647568,92870000005";"2,82154324";"41,97997252"
"16284";"1188";"05601188";"70,7";"59,1";"65,8";"70,3";"485106,36479999998";"4647570,13939999975";"2,82021540";"41,97998846"
"16285";"1190";"00461190";"64,6";"51,6";"59,5";"63,8";"485118,05760000000";"4647598,63250000030";"2,82035954";"41,98024087"
"16286";"1193";"05601193";"55,7";"45,3";"51,0";"55,6";"485181,05129999999";"4647548,55939999968";"2,82112127";"41,97979173"
"16287";"1189";"00461189";"65,3";"52,4";"60,2";"64,5";"485105,33639999997";"4647589,32859999966";"2,82020284";"41,98015957"
"16288";"1197";"02961197";"71,6";"60,2";"66,7";"71,2";"485212,62040000001";"4647554,59580000024";"2,82149531";"41,97984635"
"16289";"13022";"043813022";"45,7";"39,8";"41,4";"47,5";"484556,60180000000";"4646887,72159999982";"2,81359435";"41,97382632"
"16290";"4683";"04683";"47,4";"41,7";"43,4";"49,4";"484546,19199999998";"4646819,75150000025";"2,81347544";"41,97321368"
"16291";"13023";"043813023";"45,7";"39,8";"41,4";"47,5";"484557,57000000001";"4646892,52319999970";"2,81360629";"41,97387138"
"16292";"4671";"04671";"46,6";"40,5";"42,4";"48,4";"484539,42070000002";"4646877,43429999985";"2,81338943";"41,97373592"
"16293";"4681";"04681";"46,4";"40,3";"42,3";"48,2";"484553,49420000002";"4646851,64699999988";"2,81355909";"41,97350203"
"16294";"13027";"043813027";"45,7";"39,4";"41,2";"47,4";"484554,27140000003";"4646921,11469999980";"2,81356932";"41,97413251"
"16295";"4680";"04680";"46,8";"40,3";"42,5";"48,4";"484558,37109999999";"4646868,28079999983";"2,81361899";"41,97365524"
"16296";"4667";"04667";"47,3";"42,4";"43,5";"49,8";"484519,17790000001";"4646827,79970000032";"2,81314935";"41,97328520"
"16297";"4670";"04670";"46,8";"40,8";"42,6";"48,6";"484528,91480000003";"4646873,14570000023";"2,81325677";"41,97369968"
"16298";"4666";"04666";"53,1";"50,9";"50,4";"57,4";"484513,85629999998";"4646809,51049999986";"2,81307741";"41,97312296"
"16299";"4679";"04679";"45,9";"39,9";"41,5";"47,7";"484560,24200000003";"4646883,80439999979";"2,81364274";"41,97379038"
"16300";"13025";"043813025";"45,7";"39,5";"41,2";"47,4";"484553,76890000002";"4646912,82529999968";"2,81355749";"41,97405143"
"16301";"4682";"04682";"46,6";"40,5";"42,4";"48,4";"484549,98920000001";"4646836,33710000012";"2,81351120";"41,97336685"
"16302";"4668";"04668";"46,6";"40,8";"42,5";"48,5";"484525,10129999998";"4646842,09640000015";"2,81322137";"41,97342042"
"16303";"4669";"04669";"46,7";"40,8";"42,5";"48,6";"484529,85479999997";"4646858,53880000021";"2,81326923";"41,97356460"
"16304";"4678";"04678";"45,9";"39,8";"41,4";"47,6";"484561,54729999998";"4646899,48240000010";"2,81365438";"41,97393450"
"16305";"13026";"043813026";"45,6";"39,3";"41,1";"47,3";"484551,69429999997";"4646921,21109999996";"2,81353311";"41,97413245"
"16306";"13021";"043813021";"45,5";"39,5";"41,1";"47,3";"484554,83299999998";"4646878,94979999959";"2,81357045";"41,97374523"
"16307";"13024";"043813024";"45,7";"39,7";"41,3";"47,5";"484557,23410000000";"4646899,91019999981";"2,81360611";"41,97393442"
"16308";"1171";"02601171";"73,1";"62,0";"68,4";"72,8";"485101,73890000000";"4647691,70959999971";"2,82015198";"41,98107817"
"16309";"1169";"02061169";"69,0";"55,8";"63,8";"68,2";"485062,34259999997";"4647719,97439999972";"2,81968049";"41,98132962"
"16310";"1167";"02061167";"68,1";"54,1";"62,8";"67,1";"485050,43630000000";"4647676,17769999988";"2,81953673";"41,98094210"
"16311";"1168";"02301168";"54,6";"49,7";"50,9";"57,1";"485070,40629999997";"4647692,71090000030";"2,81977775";"41,98108659"
"16312";"1171";"02301171";"55,9";"50,9";"52,0";"58,3";"485089,49380000000";"4647684,92599999998";"2,82000730";"41,98101490"
"16313";"1170";"00211170";"71,2";"59,7";"66,3";"70,8";"485081,80709999998";"4647722,52620000020";"2,81990977";"41,98135700"
"16314";"1170";"02301170";"52,5";"40,5";"47,6";"52,0";"485077,90789999999";"4647704,74799999967";"2,81986194";"41,98119480"
"16315";"1170";"02601170";"72,9";"61,8";"68,3";"72,6";"485092,05089999997";"4647715,97809999995";"2,82004273";"41,98129416"
"16316";"1169";"00211169";"70,6";"59,0";"65,7";"70,1";"485070,37239999999";"4647724,26339999959";"2,81977693";"41,98137480"
"16317";"1168";"02061168";"68,2";"54,2";"62,8";"67,2";"485056,37920000002";"4647699,38289999962";"2,81960857";"41,98114937"
"16318";"1167";"02301167";"64,4";"51,5";"59,2";"63,6";"485056,64030000003";"4647667,10120000038";"2,81960939";"41,98086116"
"16319";"12141";"012141";"52,2";"41,2";"48,2";"52,0";"485350,51539999997";"4644963,21490000002";"2,82322562";"41,95651263"
"16320";"12658";"069612658";"60,0";"48,6";"55,7";"59,7";"485257,34269999998";"4644967,93169999961";"2,82210334";"41,95654693"
"16321";"10760";"069610760";"59,9";"48,6";"55,7";"59,6";"485279,82850000000";"4644973,69120000023";"2,82236865";"41,95660138"
"16322";"12029";"069612029";"58,5";"47,2";"54,3";"58,2";"485301,71620000002";"4644978,04490000010";"2,82263399";"41,95664682"
"16323";"12141";"069612141";"57,5";"46,2";"53,3";"57,2";"485322,92979999998";"4644982,02209999971";"2,82288728";"41,95668324"
"16324";"9585";"08279585";"54,5";"42,9";"49,7";"54,0";"485202,29749999999";"4646134,70000000019";"2,82141034";"41,96705670"
"16325";"13039";"027113039";"50,6";"39,1";"46,2";"50,2";"486665,76919999998";"4646732,35419999994";"2,83905292";"41,97246880"
"16326";"11224";"039211224";"65,1";"52,3";"60,1";"64,4";"484679,34350000002";"4647793,36610000022";"2,81505532";"41,98198876"
"16327";"10580";"084110580";"3,0";"3,0";"3,0";"9,2";"488840,27450000000";"4649263,64410000015";"2,86525600";"41,99529848"
"16328";"6974";"06406974";"56,0";"43,1";"51,6";"55,3";"485925,90850000002";"4648592,60670000035";"2,83007698";"41,98920831"
"16329";"2319";"00802319";"55,8";"44,6";"51,5";"55,5";"484922,80979999999";"4645924,20309999958";"2,81803655";"41,96515999"
"16330";"12706";"059512706";"68,3";"58,3";"62,9";"68,3";"483513,65200000000";"4645191,38719999976";"2,80105317";"41,95852989"
"16331";"12887";"012887";"42,9";"33,2";"39,7";"43,2";"485518,97409999999";"4644959,56989999954";"2,82525288";"41,95647971"
"16332";"12858";"012512858";"50,1";"39,1";"45,5";"49,8";"485528,17129999999";"4647109,64560000040";"2,82532066";"41,97584425"
"16333";"12859";"012512859";"52,1";"41,0";"47,4";"51,8";"485522,25569999998";"4647105,72400000039";"2,82524834";"41,97580812"
"16334";"1672";"02971672";"63,4";"51,9";"58,7";"63,0";"484704,05140000000";"4646919,49700000044";"2,81537984";"41,97411742"
"16335";"1673";"02971673";"63,1";"51,5";"58,4";"62,7";"484698,01340000000";"4646921,28199999966";"2,81530737";"41,97413532"
"16336";"12682";"072112682";"64,4";"51,6";"59,2";"63,6";"483993,65310000000";"4646169,53689999972";"2,80681864";"41,96734831"
"16337";"12898";"072112898";"66,6";"54,9";"61,3";"66,1";"483913,45569999999";"4646121,72659999970";"2,80585448";"41,96691436"
"16338";"10933";"077410933";"58,8";"47,5";"54,2";"58,5";"484951,17060000001";"4646644,28019999992";"2,81836811";"41,97164535"
"16339";"10933";"038610933";"67,4";"60,3";"63,6";"68,7";"485038,91100000002";"4646618,20330000017";"2,81941880";"41,97141283"
"16340";"10257";"060710257";"65,0";"56,0";"61,0";"65,5";"484994,31599999999";"4646549,06340000033";"2,81888951";"41,97079053"
"16341";"12209";"060712209";"62,5";"52,1";"58,4";"62,4";"484945,74969999999";"4646570,80979999993";"2,81829759";"41,97097874"
"16342";"12209";"077412209";"60,2";"49,4";"55,7";"60,0";"484932,47570000001";"4646599,02269999962";"2,81813994";"41,97123968"
"16343";"2320";"00802320";"55,8";"45,0";"51,6";"55,6";"484921,82740000001";"4645931,32309999969";"2,81802431";"41,96522302"
"16344";"2321";"00802321";"57,4";"46,8";"53,3";"57,3";"484914,03850000002";"4645932,87160000019";"2,81793980";"41,96523189"
"16345";"12723";"033412723";"70,7";"59,1";"66,1";"70,3";"484657,02140000003";"4645810,38590000011";"2,81484148";"41,96412811"
"16346";"12723";"074012723";"66,0";"54,1";"61,3";"65,5";"484635,33450000000";"4645831,11519999988";"2,81457544";"41,96431683"
"16347";"2298";"00802298";"58,4";"46,7";"53,9";"58,0";"484908,89779999998";"4645909,14140000008";"2,81786799";"41,96502462"
"16348";"2298";"02298";"60,6";"50,1";"56,5";"60,5";"484886,97090000001";"4645933,54189999960";"2,81760187";"41,96524036"
"16349";"12724";"074012724";"67,1";"54,9";"62,2";"66,5";"484595,89309999999";"4645789,85190000013";"2,81409383";"41,96393776"
"16350";"13017";"033413017";"65,8";"54,3";"61,3";"65,4";"485016,90999999997";"4646000,04739999957";"2,81916902";"41,96584629"
"16351";"12722";"033412722";"70,5";"58,9";"65,9";"70,1";"484693,29879999999";"4645848,33920000028";"2,81527494";"41,96447107"
"16352";"12722";"012722";"66,7";"55,1";"62,1";"66,3";"484699,73050000001";"4645876,77670000028";"2,81534662";"41,96472337"
"16353";"12722";"074012722";"65,5";"53,7";"60,8";"65,0";"484671,61239999998";"4645869,06840000022";"2,81500890";"41,96465978"
"16354";"11838";"074011838";"66,0";"53,9";"61,2";"65,4";"484605,63929999998";"4645821,75700000022";"2,81421367";"41,96422617"
"16355";"11838";"038611838";"66,8";"55,2";"62,1";"66,4";"484586,37790000002";"4645903,82440000027";"2,81398223";"41,96496435"
"16356";"11838";"085911838";"63,5";"51,8";"58,9";"63,1";"484626,20110000001";"4645897,25920000020";"2,81446511";"41,96491109"
"16357";"11838";"023711838";"65,4";"53,7";"60,7";"64,9";"484553,61540000001";"4645833,54810000025";"2,81358582";"41,96433324"
"16358";"11838";"053511838";"69,4";"57,7";"64,5";"68,9";"484548,11849999998";"4645776,93640000001";"2,81352698";"41,96381976"
"16359";"12724";"053512724";"70,6";"58,6";"65,6";"70,0";"484590,53529999999";"4645763,79939999990";"2,81403417";"41,96370349"
"16360";"12724";"033412724";"71,9";"59,8";"67,1";"71,3";"484622,98070000001";"4645774,77280000038";"2,81442005";"41,96380319"
"16361";"2320";"02320";"60,1";"49,8";"56,1";"60,1";"484951,81400000001";"4645958,63910000026";"2,81838566";"41,96546677"
"16362";"2321";"02321";"62,4";"52,0";"58,3";"62,3";"484923,58580000000";"4645961,38179999962";"2,81804767";"41,96549325"
"16363";"12864";"012864";"49,9";"41,0";"45,4";"50,3";"483389,72800000000";"4645107,15620000008";"2,79955926";"41,95777072"
"16364";"12714";"012714";"51,1";"43,0";"46,9";"51,9";"483291,16910000000";"4645167,61550000031";"2,79837502";"41,95830905"
"16365";"10257";"038610257";"68,8";"61,7";"65,0";"70,1";"485018,06809999997";"4646558,68859999999";"2,81917894";"41,97087205"
"16366";"3720";"05933720";"58,8";"45,6";"53,9";"58,0";"485340,19689999998";"4647972,88360000029";"2,82302996";"41,98361352"
"16367";"10637";"012010637";"29,0";"17,9";"25,2";"28,8";"486198,81819999998";"4647180,33179999981";"2,83340596";"41,97649575"
"16368";"362";"0540362";"44,1";"32,9";"39,6";"43,8";"485517,03810000001";"4647436,34669999965";"2,82517983";"41,97878923"
"16369";"12757";"054012757";"51,3";"40,1";"46,9";"51,0";"485498,54129999998";"4647449,72020000033";"2,82495017";"41,97890597"
"16370";"4244";"02764244";"70,7";"56,7";"65,3";"69,7";"484622,04280000000";"4647576,41339999996";"2,81437293";"41,98003320"
"16371";"4245";"02764245";"70,7";"56,9";"65,4";"69,7";"484618,91780000000";"4647584,14190000016";"2,81432444";"41,98010518"
"16372";"3810";"04913810";"62,6";"49,7";"57,8";"61,9";"485258,01449999999";"4648020,07149999961";"2,82203889";"41,98404431"
"16373";"3810";"06023810";"62,4";"49,5";"57,6";"61,7";"485265,17580000003";"4648021,62449999992";"2,82212336";"41,98405345"
"16374";"1969";"03021969";"64,3";"51,0";"59,3";"63,5";"485571,87750000000";"4646573,96779999975";"2,82585282";"41,97101747"
"16375";"1953";"03021953";"63,6";"50,1";"58,5";"62,7";"485570,13000000000";"4646585,00189999957";"2,82584046";"41,97112553"
"16376";"11844";"084111844";"3,0";"3,0";"3,0";"9,2";"489556,01850000001";"4647986,08129999973";"2,87392354";"41,98380679"
"16377";"11840";"084111840";"3,0";"3,0";"3,0";"9,2";"489485,61369999999";"4648625,96769999992";"2,87305502";"41,98956110"
"16378";"11842";"084111842";"3,0";"3,0";"3,0";"9,2";"489203,52850000001";"4648803,24260000046";"2,86964725";"41,99116047"
"16379";"12075";"012412075";"56,0";"43,1";"51,7";"55,3";"486583,84169999999";"4648584,42229999974";"2,83802096";"41,98914774"
"16380";"12074";"012412074";"56,6";"43,6";"52,2";"55,9";"486574,12479999999";"4648586,58009999990";"2,83791226";"41,98916560"
"16381";"12299";"048112299";"50,4";"40,4";"46,2";"50,5";"485310,87500000000";"4650811,76319999993";"2,82259681";"42,00918279"
"16382";"12901";"048112901";"55,9";"43,4";"51,0";"55,2";"485328,34600000002";"4650853,92430000007";"2,82281314";"42,00956140"
"16383";"5034";"00125034";"59,4";"52,8";"55,1";"60,9";"484153,47600000002";"4645697,41359999962";"2,80876232";"41,96310039"
