"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits extraordinaris";"Suplements de crèdit";"Ampliacions de crèdit";"Transferències positives";"Trasferències negatives";"Romanents incorporats";"Baixes per anul·lació";"Crèdits totals consignats";"Despeses autoritzades";"Saldo de crèdits disponibles";"% de realització del pressupost"
"120";"33301";"21200";"MANTENIMENT EQUIPAMENTS CULTURA";"5.665,00";"6.185,57";"0,00";"0,00";"0,00";"9.512,73";"3.856,72";"529,56";"0,00";"11.850,57";"11.043,87";"806,70";"93,19"
"120";"33301";"22100";"SUBM. ENERGIA ELÈCTRICA CULTURA";"7.350,00";"2.802,86";"0,00";"0,00";"0,00";"0,00";"600,00";"3.402,86";"0,00";"10.152,86";"2.984,28";"7.168,58";"29,39"
"120";"33301";"22700";"NETEJA EQUIPAMENTS CULTURA";"5.600,00";"1.668,35";"0,00";"0,00";"0,00";"4.464,31";"2.795,96";"0,00";"0,00";"7.268,35";"6.226,15";"1.042,20";"85,66"
"120";"33301";"62200";"MAGATZEM CENTRAL CULTURA";"150.000,00";"51.745,68";"0,00";"0,00";"0,00";"0,00";"31.033,43";"82.779,11";"0,00";"201.745,68";"11.878,18";"189.867,50";"5,89"
"120";"33302";"21200";"MANTENIMENT EQUIPAMENT CC LA MERCÈ";"20.383,44";"-5.003,36";"0,00";"0,00";"0,00";"0,00";"7.488,25";"2.484,89";"0,00";"15.380,08";"9.717,16";"5.662,92";"63,18"
"120";"33302";"22100";"SUBM.ENERGIA ELÈCTRICA CC LA MERCÈ";"31.070,00";"12.296,84";"0,00";"0,00";"0,00";"0,00";"0,00";"12.296,84";"0,00";"43.366,84";"22.470,28";"20.896,56";"51,81"
"120";"33302";"22103";"COMBUSTIBLE CC LA MERCÈ";"11.000,00";"3.945,51";"0,00";"0,00";"0,00";"0,00";"0,00";"3.945,51";"0,00";"14.945,51";"12.290,69";"2.654,82";"82,24"
"120";"33302";"22700";"NETEJA CC LA MERCÈ";"46.000,00";"12.166,12";"0,00";"0,00";"0,00";"1.540,50";"875,61";"11.501,23";"0,00";"58.166,12";"51.328,53";"6.837,59";"88,24"
"120";"33303";"20200";"LLOGUER CICCB";"43.560,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"43.560,00";"43.385,76";"174,24";"99,60"
"120";"33303";"21200";"CENTRE INTEGRAL DE CUSTÒDIA I CONSERVACIÓ DE BÉNS";"6.440,00";"1.080,93";"0,00";"0,00";"0,00";"1.080,93";"0,00";"0,00";"0,00";"7.520,93";"7.520,93";"0,00";"100,00"
"120";"33310";"82020";"PRÉSTEC FUNDACIÓ AUDITORI PALAU DE CONGRESSOS";"0,00";"265.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"265.000,00";"265.000,00";"0,00";"100,00"
"120";"33342";"60900";"PROJECTE MUSEU D'ART MODERN I CONTEMPORANI";"50.000,00";"-60,82";"0,00";"0,00";"0,00";"0,00";"60,82";"0,00";"0,00";"49.939,18";"0,00";"49.939,18";"0,00"
"120";"33342";"62900";"MUSEU D'ART MODERN I CONTEMPORANI";"600.000,00";"0,00";"0,00";"0,00";"0,00";"60,82";"60,82";"0,00";"0,00";"600.000,00";"600.000,00";"0,00";"100,00"
"120";"33400";"22610";"COOPERACIÓ I DIFUSIÓ CULTURAL";"95.000,00";"267.934,21";"0,00";"0,00";"0,00";"116.391,17";"139.677,58";"4.395,72";"0,00";"362.934,21";"341.972,59";"20.961,62";"94,22"
"120";"33400";"22612";"ACTIVITATS CULTURALS";"0,00";"136.630,87";"0,00";"0,00";"0,00";"113.265,53";"0,00";"23.365,34";"0,00";"136.630,87";"129.496,03";"7.134,84";"94,78"
"120";"33400";"22613";"GIRONA CIUTAT DE FESTIVALS";"0,00";"27.205,44";"0,00";"0,00";"0,00";"20.000,00";"0,00";"548,43";"0,00";"27.205,44";"10.812,35";"16.393,09";"39,74"
"120";"33400";"22708";"SERVEI VENDA D'ENTRADES";"0,00";"34.592,78";"0,00";"0,00";"0,00";"11.055,09";"907,50";"3.737,78";"0,00";"34.592,78";"14.762,00";"19.830,78";"42,67"
"120";"33400";"22609";"FESTIVAL INTERNACIONALMAPPING";"0,00";"227.098,12";"0,00";"0,00";"0,00";"122.959,39";"8.315,00";"14.876,92";"0,00";"227.098,12";"211.916,94";"15.181,18";"93,32"
"120";"33400";"22615";"CONSELL DE LES ARTS";"3.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.000,00";"2.167,50";"832,50";"72,25"
"120";"33400";"22616";"GIRONA PATRIMONI HUMANITAT UNESCO";"20.000,00";"-20.000,00";"0,00";"0,00";"0,00";"0,00";"20.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"120";"33400";"48200";"COOPERACIÓ I PROMOCIÓ CULTURALS";"0,00";"44.387,25";"0,00";"0,00";"0,00";"44.387,25";"0,00";"0,00";"0,00";"44.387,25";"13.265,00";"31.122,25";"29,88"
"120";"33400";"48300";"SUPORT A LA CREACIÓ KREAS";"100.000,00";"11.975,00";"0,00";"0,00";"0,00";"0,00";"2.400,00";"11.000,00";"0,00";"111.975,00";"79.875,00";"32.100,00";"71,33"
"120";"33491";"22600";"PRESSUPOSTOS PARTICIPATS-PROMOCIÓ CULTURAL";"0,00";"6.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"6.000,00";"0,00";"6.000,00";"6.000,00";"0,00";"100,00"
"120";"33491";"48001";"PRESSUPOSTOS PARTICIPATS-PROMOCIÓ CULTURAL";"0,00";"69.556,44";"0,00";"0,00";"0,00";"57.790,44";"0,00";"11.766,00";"0,00";"69.556,44";"60.414,00";"9.142,44";"86,86"
"120";"33491";"60924";"PRESSUPOSTOS PARTICIPATIUS - PROMOCIÓ CULTURAL";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"120";"93300";"61900";"ADQUISICIÓ PATRIMONI EDIFICI SANT NARCÍS";"0,00";"150.000,00";"0,00";"0,00";"0,00";"150.000,00";"0,00";"0,00";"0,00";"150.000,00";"0,00";"150.000,00";"0,00"
"120";"93301";"61003";"MILLORA MAS ABELLA";"0,00";"9.678,42";"0,00";"0,00";"0,00";"0,00";"0,00";"9.678,42";"0,00";"9.678,42";"0,00";"9.678,42";"0,00"
"121";"33210";"13000";"RETR.BAS.P.LABORAL HUMANITATS I LECTURA";"752.726,81";"3.581,31";"0,00";"0,00";"0,00";"8.581,31";"5.000,00";"0,00";"0,00";"756.308,12";"756.308,12";"0,00";"100,00"
"121";"33210";"143";"ALTRE PERSONAL BIBLIOTEQUES";"0,00";"40.399,39";"0,00";"0,00";"0,00";"5.595,79";"0,00";"20.577,96";"0,00";"40.399,39";"40.399,39";"0,00";"100,00"
"121";"33210";"16000";"QUOTES SOCIALS HUMANITATS I LECTURA";"306.448,20";"1.256,10";"0,00";"0,00";"0,00";"1.256,10";"0,00";"0,00";"0,00";"307.704,30";"307.699,00";"5,30";"100,00"
"121";"33210";"22009";"MATERIAL OFICINA BIBLIOTEQUES";"10.000,00";"1.854,13";"0,00";"0,00";"0,00";"354,00";"2.318,00";"3.818,13";"0,00";"11.854,13";"8.810,68";"3.043,45";"74,33"
"121";"33210";"12000";"RETR.BAS.P.FUNCIONAR A1 HUMANITATS I LECTURA";"14.824,09";"0,13";"0,00";"0,00";"0,00";"0,13";"0,00";"0,00";"0,00";"14.824,22";"14.824,22";"0,00";"100,00"
"121";"33210";"12006";"TRIENNIS P FUNCIONARI HUMANITATS I LECTURA";"4.560,51";"500,00";"0,00";"0,00";"0,00";"500,00";"0,00";"0,00";"0,00";"5.060,51";"5.044,92";"15,59";"99,69"
"121";"33210";"12009";"ALTRES RETR.BAS.P.FUNCIONARI HUMANITATS I LECTURA";"4.467,88";"-1,54";"0,00";"0,00";"0,00";"0,00";"1,54";"0,00";"0,00";"4.466,34";"4.466,34";"0,00";"100,00"
"121";"33210";"12100";"COMP. DESTINACIÓ FUNCIONARIS HUMANITATS I LECTURA";"8.462,18";"0,10";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"8.462,28";"8.462,28";"0,00";"100,00"
"121";"33210";"12101";"COMP. ESPECÍFIC FUNCIONARIS HUMANITATS I LECTURA";"10.616,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"10.616,03";"10.606,68";"9,35";"99,91"
"121";"33210";"15000";"PRODUCTIVITAT HUMANITATS I LECTURA";"30.458,15";"-610,90";"0,00";"0,00";"0,00";"982,31";"1.593,21";"0,00";"0,00";"29.847,25";"29.847,25";"0,00";"100,00"
"121";"33210";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL HUMANITATS I LECTURA";"159.596,64";"-8.284,65";"0,00";"0,00";"0,00";"0,00";"8.284,65";"0,00";"0,00";"151.311,99";"151.306,35";"5,64";"100,00"
"121";"33210";"21200";"SERVEIS TIC BIBLIOTEQUES";"0,00";"6.789,29";"0,00";"0,00";"0,00";"0,00";"0,00";"6.789,29";"0,00";"6.789,29";"6.789,29";"0,00";"100,00"
"121";"33210";"21201";"MANTENIMENT EQUIPAMENTS BIBLIOTEQUES";"7.210,00";"6.736,71";"0,00";"0,00";"0,00";"5.362,12";"1.085,57";"2.460,16";"0,00";"13.946,71";"12.419,64";"1.527,07";"89,05"
"121";"33210";"21202";"GESTIÓ DE BIBLIOTEQUES";"14.500,00";"-1.607,12";"0,00";"0,00";"0,00";"0,00";"1.607,12";"0,00";"0,00";"12.892,88";"12.605,06";"287,82";"97,77"
"121";"33210";"22100";"SUBM. ENERGIA ELÈCTRICA BIBLITEQUES - CENTRES CÍVICS";"129.108,00";"-16.267,62";"0,00";"0,00";"0,00";"0,00";"70.396,19";"54.128,57";"0,00";"112.840,38";"89.312,94";"23.527,44";"79,15"
"121";"33210";"22199";"ALTRES SUBMINISTRAMENTS BIBLIOTEQUES";"2.132,10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.132,10";"1.768,76";"363,34";"82,96"
"121";"33210";"22700";"NETEJA BIBLIOTEQUES";"55.020,00";"15.844,81";"0,00";"0,00";"0,00";"0,00";"386,61";"16.231,42";"0,00";"70.864,81";"61.069,32";"9.795,49";"86,18"
"121";"33210";"60900";"TRASLLAT BIBLIOTECA ERNEST LLUCH";"375.000,00";"163.046,15";"0,00";"0,00";"0,00";"0,00";"211.384,39";"374.430,54";"0,00";"538.046,15";"155.403,31";"382.642,84";"28,88"
"121";"33210";"62200";"FONS DOCUMENTAL BIBLIOTEQUES";"0,00";"91.045,12";"0,00";"0,00";"0,00";"42.651,00";"0,00";"48.394,12";"0,00";"91.045,12";"67.938,75";"23.106,37";"74,62"
"121";"33210";"62201";"MOBILIARI, EQUIPAMENT I MILLORES BIBLIOTEQUES";"0,00";"11.725,76";"0,00";"0,00";"0,00";"9.026,86";"0,00";"1.568,70";"0,00";"11.725,76";"9.850,89";"1.874,87";"84,01"
"121";"33211";"22612";"FONS BIBLIOTECARI";"93.000,00";"-31.949,82";"0,00";"0,00";"0,00";"0,00";"42.651,00";"10.701,18";"0,00";"61.050,18";"41.175,17";"19.875,01";"67,44"
"121";"33212";"22611";"PROMOCIÓ DE LA LECTURA";"142.500,00";"12.426,55";"0,00";"0,00";"0,00";"0,00";"26.488,12";"36.335,28";"0,00";"154.926,55";"110.876,74";"44.049,81";"71,57"
"121";"33212";"48000";"TRANSFERÈNCIES BIBLIOTEQUES";"0,00";"33.742,74";"0,00";"0,00";"0,00";"29.642,74";"0,00";"4.100,00";"0,00";"33.742,74";"22.640,99";"11.101,75";"67,10"
"121";"33213";"22614";"PRESSUPOSTOS PARTICIPATS- EXTENSIÓ BIBLIOTECÀRIA";"0,00";"213,42";"0,00";"0,00";"0,00";"0,00";"5.786,58";"6.000,00";"0,00";"213,42";"213,42";"0,00";"100,00"
"121";"33213";"22613";"EXTENSIÓ BIBLIOTECARIA";"0,00";"10.934,12";"0,00";"0,00";"0,00";"0,00";"0,00";"10.934,12";"0,00";"10.934,12";"9.213,67";"1.720,45";"84,27"
"121";"33230";"22612";"FESTIVAL MOT";"20.000,00";"50.092,00";"0,00";"0,00";"0,00";"5.092,00";"0,00";"0,00";"0,00";"70.092,00";"70.092,00";"0,00";"100,00"
"121";"33230";"22611";"PROGRAMACIÓ ESTABLE PENSAMENT I LLETRES";"38.000,00";"-22.594,07";"0,00";"0,00";"0,00";"0,00";"24.299,03";"1.704,96";"0,00";"15.405,93";"11.821,71";"3.584,22";"76,73"
"121";"33230";"22613";"AULA D'ESCRIPTURA";"22.000,00";"53.289,52";"0,00";"0,00";"0,00";"31.840,00";"0,00";"16.350,00";"0,00";"75.289,52";"56.264,83";"19.024,69";"74,73"
"121";"33362";"22612";"FESTIVAL MOT";"0,00";"67,97";"0,00";"0,00";"0,00";"0,00";"0,00";"67,97";"0,00";"67,97";"0,00";"67,97";"0,00"
"121";"33410";"48200";"PROMOCIÓ CULTURAL HUMANITATS I LECTURA";"33.010,00";"1.000,00";"0,00";"0,00";"0,00";"1.000,00";"0,00";"0,00";"0,00";"34.010,00";"29.000,00";"5.010,00";"85,27"
"122";"33310";"12000";"RETR.BAS.P.FUNCIONARI A1 PATRIMONI I MUSEUS";"14.824,09";"-14.000,00";"0,00";"0,00";"0,00";"0,00";"14.000,00";"0,00";"0,00";"824,09";"0,00";"824,09";"0,00"
"122";"33310";"12009";"ALTRES RETR.BAS.P.FUNCIONARI PATRIMONI I MUSEUS";"4.309,73";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"4.309,73";"0,00";"4.309,73";"0,00"
"122";"33310";"12100";"COMP. DESTINACIÓ FUNCIONARIS PATRIMONI I MUSEUS";"8.462,18";"-8.000,00";"0,00";"0,00";"0,00";"0,00";"8.000,00";"0,00";"0,00";"462,18";"0,00";"462,18";"0,00"
"122";"33310";"12101";"COMP. ESPECÍFIC FUNCIONARIS PATRIMONI I MUSEUS";"9.667,15";"-9.000,00";"0,00";"0,00";"0,00";"0,00";"9.000,00";"0,00";"0,00";"667,15";"0,00";"667,15";"0,00"
"122";"33310";"13000";"RETR.BAS.P.LABORAL PATRIMONI I MUSEUS";"100.297,23";"-3.921,54";"0,00";"0,00";"0,00";"578,46";"4.500,00";"0,00";"0,00";"96.375,69";"96.375,69";"0,00";"100,00"
"122";"33310";"15000";"PRODUCTIVITAT PATRIMONI I MUSEUS";"4.694,99";"-1.000,00";"0,00";"0,00";"0,00";"0,00";"1.000,00";"0,00";"0,00";"3.694,99";"3.477,91";"217,08";"94,13"
"122";"33310";"15100";"GRATIFICACIONS PATRIMONI I MUSEUS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"122";"33310";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL PATRIMONI I MUSEUS";"7.729,05";"-7.000,00";"0,00";"0,00";"0,00";"0,00";"7.000,00";"0,00";"0,00";"729,05";"0,00";"729,05";"0,00"
"122";"33310";"16000";"QUOTES SOCIALS PATRIMONI I MUSEUS";"46.845,16";"-15.493,90";"0,00";"0,00";"0,00";"0,00";"15.493,90";"0,00";"0,00";"31.351,26";"31.351,26";"0,00";"100,00"
"122";"33310";"21200";"MANTENIMENT EQUIPAMENTS MHG";"17.386,40";"11.361,07";"0,00";"0,00";"0,00";"0,00";"5.252,28";"16.613,35";"0,00";"28.747,47";"28.275,86";"471,61";"98,36"
"122";"33310";"22100";"SUBM. ENERGIA ELÈCTRICA MUSEUS";"22.050,00";"6.583,38";"0,00";"0,00";"0,00";"0,00";"0,00";"6.583,38";"0,00";"28.633,38";"17.101,09";"11.532,29";"59,72"
"122";"33310";"22199";"ALTRES SUBMINISTRAMENTS MUSEUS";"2.793,05";"-987,00";"0,00";"0,00";"0,00";"0,00";"987,00";"0,00";"0,00";"1.806,05";"1.806,04";"0,01";"100,00"
"122";"33310";"22700";"NETEJA EQUIPAMENTS MUSEUS";"33.665,00";"797,09";"0,00";"0,00";"0,00";"0,00";"7.261,12";"8.058,21";"0,00";"34.462,09";"29.423,93";"5.038,16";"85,38"
"122";"33310";"62500";"ADQUISICIÓ DE MOBILIARI I MATERIAL INVENTARIABLE MUSEU D'HIS";"0,00";"26.149,50";"0,00";"0,00";"0,00";"26.149,50";"0,00";"0,00";"0,00";"26.149,50";"26.149,50";"0,00";"100,00"
"122";"33311";"22612";"EXPOSICIÓ TEMPORAL MHG";"75.000,00";"73.617,20";"0,00";"0,00";"0,00";"46.463,61";"0,00";"1.447,55";"0,00";"148.617,20";"148.546,17";"71,03";"99,95"
"122";"33311";"22611";"EXPOSICIÓ PERMANENT MUSEU D'HISTÒRIA";"150.000,00";"-28.983,09";"0,00";"0,00";"0,00";"2.264,81";"51.330,67";"20.082,77";"0,00";"121.016,91";"110.649,82";"10.367,09";"91,43"
"122";"33312";"22620";"SERVEI EDUCATIU MUSEU D'HISTÒRIA";"5.300,00";"5.793,37";"0,00";"0,00";"0,00";"5.775,22";"0,00";"18,15";"0,00";"11.093,37";"11.080,77";"12,60";"99,89"
"122";"33320";"41011";"FONS MUSEU HISTÒRIA JUEUS";"160.000,00";"-9.788,90";"0,00";"0,00";"0,00";"0,00";"9.788,90";"0,00";"0,00";"150.211,10";"150.211,10";"0,00";"100,00"
"122";"33320";"41020";"PATRONAT CALL - CENTRE ESTUDIS NAHAMANIDES";"50.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"50.000,00";"50.000,00";"0,00";"100,00"
"122";"33320";"22610";"DESPESES MUSEU D'HISTÒRIA DELS JUEUS";"0,00";"9.788,90";"0,00";"0,00";"0,00";"9.788,90";"0,00";"0,00";"0,00";"9.788,90";"9.788,90";"0,00";"100,00"
"122";"33320";"82020";"PRÉSTEC ORGANISME AUTÒNOM PATRONAT CALL DE GIRONA";"0,00";"45.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"45.000,00";"45.000,00";"0,00";"100,00"
"122";"33331";"48100";"MUSEU DEL CINEMA";"380.700,00";"3.081,00";"0,00";"0,00";"0,00";"0,00";"549,00";"3.630,00";"0,00";"383.781,00";"380.151,00";"3.630,00";"99,05"
"122";"33331";"21900";"ADQUISICIÓ COL·LECCIÓ TOMAS MALLOL";"132.978,80";"-132.978,80";"0,00";"0,00";"0,00";"0,00";"132.978,80";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"122";"33331";"62900";"ADQUISICIÓ COL.LECCIÓ TOMÀS MALLOL";"0,00";"127.909,18";"0,00";"0,00";"0,00";"127.909,18";"0,00";"0,00";"0,00";"127.909,18";"127.909,18";"0,00";"100,00"
"122";"33332";"21200";"CASA MASÓ";"55.400,00";"-19.044,71";"0,00";"0,00";"0,00";"0,00";"19.044,71";"0,00";"0,00";"36.355,29";"36.355,29";"0,00";"100,00"
"122";"33341";"48100";"FUNDACIÓ MASÓ";"190.000,00";"1.769,00";"0,00";"0,00";"0,00";"166,00";"333,00";"1.936,00";"0,00";"191.769,00";"189.833,00";"1.936,00";"98,99"
"122";"33342";"20200";"LLOGUERS MUSEU D'HISTÒRIA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"122";"33351";"22611";"COL.LECCIÓ I EXPOSICIONS MAMIC";"80.000,00";"94.255,47";"0,00";"0,00";"0,00";"76.735,68";"2.039,38";"19.559,17";"0,00";"174.255,47";"138.706,71";"35.548,76";"79,60"
"122";"33421";"41001";"PATRONAT CALL - PROMOCIÓ DEL CALL";"64.600,00";"27.938,31";"0,00";"0,00";"0,00";"23.400,00";"4.397,00";"8.935,31";"0,00";"92.538,31";"91.138,31";"1.400,00";"98,49"
"123";"33310";"21200";"MANTENIMENT EQUIPAMENTS TEATRE";"27.974,80";"44.793,56";"0,00";"0,00";"0,00";"5.500,00";"0,00";"7.652,56";"0,00";"72.768,36";"30.285,65";"42.482,71";"41,62"
"123";"33310";"22100";"SUBM.ENERGIA ELÈCTRICA TEATRE";"64.170,00";"9.870,49";"0,00";"0,00";"0,00";"0,00";"0,00";"9.870,49";"0,00";"74.040,49";"65.214,84";"8.825,65";"88,08"
"123";"33310";"22199";"ALTRES SUBMINISTRAMENTS TEATRE";"3.198,15";"-1.158,56";"0,00";"0,00";"0,00";"0,00";"1.670,00";"511,44";"0,00";"2.039,59";"1.130,52";"909,07";"55,43"
"123";"33310";"22700";"NETEJA TEATRE";"55.600,00";"17.021,61";"0,00";"0,00";"0,00";"93,39";"0,00";"16.928,22";"0,00";"72.621,61";"62.732,33";"9.889,28";"86,38"
"123";"33320";"22611";"PROGRAMACIÓ ESTABLE";"291.200,00";"19.232,69";"0,00";"0,00";"0,00";"0,00";"12.500,08";"1.120,96";"0,00";"310.432,69";"301.685,16";"8.747,53";"97,18"
"123";"33320";"22609";"TEATRE OBERT";"11.000,00";"-7.439,68";"0,00";"0,00";"0,00";"0,00";"7.439,68";"0,00";"0,00";"3.560,32";"0,00";"3.560,32";"0,00"
"123";"33370";"13000";"RETR.BAS.P.LABORAL ARTS ESCÈNIQUES";"259.333,96";"39.297,78";"0,00";"0,00";"0,00";"40.000,00";"702,22";"0,00";"0,00";"298.631,74";"298.631,74";"0,00";"100,00"
"123";"33370";"15000";"PRODUCTIVITAT ARTS ESCÈNIQUES";"9.859,47";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"9.859,47";"9.741,47";"118,00";"98,80"
"123";"33370";"15100";"GRATIFICACIONS TEATRE";"0,00";"2.106,73";"0,00";"0,00";"0,00";"2.106,73";"0,00";"0,00";"0,00";"2.106,73";"2.106,73";"0,00";"100,00"
"123";"33370";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL ARTS ESCÈNIQUES";"53.966,60";"-9.158,68";"0,00";"0,00";"0,00";"0,00";"9.158,68";"0,00";"0,00";"44.807,92";"44.807,92";"0,00";"100,00"
"123";"33370";"16000";"QUOTES SOCIALS ARTS ESCÈNIQUES";"88.545,22";"-13.653,99";"0,00";"0,00";"0,00";"2.546,01";"16.200,00";"0,00";"0,00";"74.891,23";"74.891,23";"0,00";"100,00"
"123";"33370";"22608";"SERVEIS PER USOS D'EQUIP I INSTAL - TEATRE MUNICIPAL";"0,00";"13.574,86";"0,00";"0,00";"0,00";"12.500,08";"0,00";"1.074,78";"0,00";"13.574,86";"13.087,14";"487,72";"96,41"
"123";"33372";"22615";"PROJECTES ESCÈNICS";"0,00";"80,95";"0,00";"0,00";"0,00";"0,00";"0,00";"80,95";"0,00";"80,95";"0,00";"80,95";"0,00"
"123";"33421";"22199";"SERVEIS DERIVATS DEL FESTIVAL TEMPORADA ALTA";"0,00";"1.363,68";"0,00";"0,00";"0,00";"1.206,98";"0,00";"156,70";"0,00";"1.363,68";"1.363,68";"0,00";"100,00"
"123";"33421";"48000";"PROMOCIÓ ARTS ESCÈNIQUES";"0,00";"9.500,00";"0,00";"0,00";"0,00";"0,00";"0,00";"9.500,00";"0,00";"9.500,00";"3.250,00";"6.250,00";"34,21"
"123";"33421";"48004";"PROMOCIÓ ARTS ESCÈNIQUES - EL GALLINER";"0,00";"15.500,00";"0,00";"0,00";"0,00";"0,00";"0,00";"15.500,00";"0,00";"15.500,00";"12.500,00";"3.000,00";"80,65"
"123";"33430";"48002";"PROMOCIÓ ARTS ESCÈNIQUES - TEMPORADA ALTA";"400.000,00";"1.075.452,55";"0,00";"0,00";"0,00";"120.000,00";"0,00";"0,00";"0,00";"1.475.452,55";"955.452,55";"520.000,00";"64,76"
"123";"33430";"48001";"CONSORCI ARTS ESCÈNIQUES";"60.000,00";"44.029,82";"0,00";"0,00";"0,00";"0,00";"120.000,00";"60.268,62";"0,00";"104.029,82";"103.761,20";"268,62";"99,74"
"123";"33430";"48900";"COOPERACIÓ I DIFUSIÓ ARTS ESCÈNIQUES";"104.080,00";"-2.267,30";"0,00";"0,00";"0,00";"2.732,70";"5.000,00";"0,00";"0,00";"101.812,70";"85.062,70";"16.750,00";"83,55"
"124";"15320";"22699";"INFRAESTRUCTURES FIRES";"0,00";"810,55";"0,00";"0,00";"0,00";"0,00";"0,00";"810,55";"0,00";"810,55";"810,55";"0,00";"100,00"
"124";"33362";"22614";"EMA EXPOSICIONS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"124";"33440";"48001";"PROMOCIÓ CULTURA TRADICIONAL";"42.700,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"42.700,00";"42.500,00";"200,00";"99,53"
"124";"33810";"13000";"RETR.BAS.P.LABORAL ACCIÓ CULTURAL";"46.762,27";"381,02";"0,00";"0,00";"0,00";"381,02";"0,00";"0,00";"0,00";"47.143,29";"47.143,29";"0,00";"100,00"
"124";"33810";"15000";"PRODUCTIVITAT ACCIÓ CULTURAL";"1.877,99";"0,01";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"1.878,00";"1.878,00";"0,00";"100,00"
"124";"33810";"15100";"GRATIFICACIONS ACCIÓ CULTURAL";"0,00";"5.376,05";"0,00";"0,00";"0,00";"5.376,05";"0,00";"0,00";"0,00";"5.376,05";"4.954,02";"422,03";"92,15"
"124";"33810";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL ACCIÓ CULTURAL";"8.670,16";"-50,10";"0,00";"0,00";"0,00";"0,00";"50,10";"0,00";"0,00";"8.620,06";"8.616,34";"3,72";"99,96"
"124";"33810";"16000";"QUOTES SOCIALS ACCIÓ CULTURAL";"18.214,78";"1.213,48";"0,00";"0,00";"0,00";"2.939,53";"1.726,05";"0,00";"0,00";"19.428,26";"19.428,26";"0,00";"100,00"
"124";"33811";"22610";"FIRES";"370.000,00";"147.273,39";"0,00";"0,00";"0,00";"1.600,00";"19.463,43";"78.803,16";"0,00";"517.273,39";"498.321,52";"18.951,87";"96,34"
"124";"33811";"48000";"CONVENIS PROMOCIÓ";"135.000,00";"20.376,12";"0,00";"0,00";"0,00";"7.300,37";"11.924,25";"25.000,00";"0,00";"155.376,12";"136.376,12";"19.000,00";"87,77"
"124";"33812";"22611";"DINAMITZACIÓ BARRIS";"52.000,00";"7.104,44";"0,00";"0,00";"0,00";"6.505,37";"2.918,33";"3.517,40";"0,00";"59.104,44";"49.047,16";"10.057,28";"82,98"
"124";"33812";"48000";"FIRES - SUBVENCIONS";"0,00";"17.750,00";"0,00";"0,00";"0,00";"19.250,00";"1.600,00";"100,00";"0,00";"17.750,00";"15.400,00";"2.350,00";"86,76"
"124";"33812";"14310";"ALTRE PERSONAL DINAMITZACIÓ";"0,00";"19,86";"0,00";"0,00";"0,00";"0,00";"0,00";"19,86";"0,00";"19,86";"0,00";"19,86";"0,00"
"124";"33812";"62500";"MOBILIARI DINAMITZACIÓ";"0,00";"710,21";"0,00";"0,00";"0,00";"710,21";"0,00";"0,00";"0,00";"710,21";"710,21";"0,00";"100,00"
"124";"33813";"48000";"PROMOCIÓ FESTES MAJORS";"26.000,00";"-284,00";"0,00";"0,00";"0,00";"0,00";"2.717,25";"2.433,25";"0,00";"25.716,00";"25.716,00";"0,00";"100,00"
"125";"33310";"22100";"SUBM.ENERGIA ELÈCTRICA BÒLIT";"5.008,00";"1.197,94";"0,00";"0,00";"0,00";"600,00";"0,00";"597,94";"0,00";"6.205,94";"6.205,94";"0,00";"100,00"
