FID,TIPO,CVIA,DIRECCION,CVIA_1,TEXTO,UTM_X,UTM_Y,GRAD_X,GRAD_Y
1538.0,PLÁSTICA,54507,CALLE AVELINO AROCHA 4,45822,CALLE FRANCISCO MIRANDA,374368.413494,3147930.5581,-16.2830832779,28.4518729706
1539.0,PLÁSTICA,46125,CALLE PEGASO 36,46125,CALLE PEGASO,374289.412696,3147417.05377,-16.2838339724,28.4472312774
1540.0,PLÁSTICA,46125,CALLE PEGASO 8A,46125,CALLE PEGASO,374410.128087,3147331.33454,-16.2825920717,28.4464693337
1541.0,PLÁSTICA,46125,CALLE PEGASO 12,46125,CALLE PEGASO,374369.294494,3147360.39252,-16.283012166,28.4467276349
1542.0,PLÁSTICA,46125,CALLE PEGASO 23,46125,CALLE PEGASO,374331.28798,3147377.37853,-16.2834020811,28.4468772644
1543.0,PLÁSTICA,46125,CALLE PEGASO 1,46125,CALLE PEGASO,374429.172567,3147309.37052,-16.2823952278,28.4462729536
1544.0,PLÁSTICA,46133,CALLE CORMORAN 2,46133,CALLE CORMORAN,374402.527223,3147395.62815,-16.2826766815,28.4470488158
1545.0,PLÁSTICA,46133,CALLE CORMORAN 25,46133,CALLE CORMORAN,374328.62427,3147430.95022,-16.2834351164,28.4473604619
1546.0,PLÁSTICA,50831,CALLE BUGANVILLA 2A,50831,CALLE BUGANVILLA,370980.952233,3145087.85989,-16.3173543495,28.4258889467
1547.0,PLÁSTICA,51285,CALLE TURILAGO 1,51285,CALLE TURILAGO,369229.770237,3144745.37325,-16.3351921213,28.4226240854
1548.0,PLÁSTICA,51285,CALLE TURILAGO 5,51285,CALLE TURILAGO,369053.492785,3144700.03548,-16.336986409,28.4221972853
1549.0,PLÁSTICA,51447,CALLE CRUZ DE LA GALLEGA 15,51447,CALLE CRUZ DE LA GALLEGA,371016.710123,3145145.35364,-16.3169957443,28.4264113218
1550.0,PLÁSTICA,51923,CALLE CONVENTO 23,51923,CALLE CONVENTO,369237.791906,3146745.50287,-16.3353368321,28.4406745919
1551.0,PLÁSTICA,52176,CALLE FLOR DE LIS 2B,52153,CALLE CRUZ DEL LLANO,370308.514286,3144978.59933,-16.3242065317,28.4248363438
1552.0,PLÁSTICA,52192,CALLE LADERITAS DEL PILAR 7,52192,CALLE LADERITAS DEL PILAR,370526.568456,3145027.92982,-16.321986122,28.4253031522
1553.0,PLÁSTICA,52192,CALLE LADERITAS DEL PILAR 3,52192,CALLE LADERITAS DEL PILAR,370631.711582,3144883.12077,-16.3208965694,28.4240067665
1554.0,PLÁSTICA,52192,CALLE LADERITAS DEL PILAR 4,52192,CALLE LADERITAS DEL PILAR,370570.481827,3144948.73977,-16.3215289662,28.4245928678
1555.0,PLÁSTICA,52192,CALLE LADERITAS DEL PILAR 1N,52192,CALLE LADERITAS DEL PILAR,370753.771942,3144836.02627,-16.3196452893,28.4235938541
1556.0,PLÁSTICA,52203,CALLE LIRIO 4,52203,CALLE LIRIO,370554.077341,3144347.96521,-16.3216290827,28.4191696546
1557.0,PLÁSTICA,52226,CALLE PARTE CAMINOS 18,52226,CALLE PARTE CAMINOS,370905.506373,3144962.42081,-16.3181105001,28.4247494867
1558.0,PLÁSTICA,52226,CALLE PARTE CAMINOS 1,52226,CALLE PARTE CAMINOS,370960.6491,3145013.46668,-16.3175532961,28.4252155913
1559.0,PLÁSTICA,52226,CALLE PARTE CAMINOS 15,52226,CALLE PARTE CAMINOS,370844.90046,3144891.23803,-16.3187212159,28.4241011177
1560.0,PLÁSTICA,52497,CALLE LA ERA CERCADA 5,52497,CALLE LA ERA CERCADA,369405.229416,3145009.11799,-16.3334308733,28.4250217469
1561.0,PLÁSTICA,52497,CALLE LA ERA CERCADA 4,52497,CALLE LA ERA CERCADA,369402.426144,3144985.25934,-16.3334567909,28.4248061595
1562.0,PLÁSTICA,52516,CALLE LA GALLEGA 3A,52516,CALLE LA GALLEGA,370927.472627,3145525.9079,-16.3179492629,28.4298367546
1563.0,PLÁSTICA,52516,CALLE LA GALLEGA 14,52516,CALLE LA GALLEGA,370849.79545,3145576.1278,-16.3187478648,28.4302822753
1564.0,PLÁSTICA,52516,CALLE LA GALLEGA 22,52516,CALLE LA GALLEGA,370804.268587,3145620.29523,-16.3192175804,28.4306763529
1565.0,PLÁSTICA,52524,CALLE GENCIANA 38,52524,CALLE GENCIANA,370679.167252,3145490.02733,-16.3204801176,28.4294883896
1566.0,PLÁSTICA,52532,CALLE GERANIO 3,52532,CALLE GERANIO,369372.546785,3145009.28877,-16.3337645227,28.4250200198
1567.0,PLÁSTICA,52555,CALLE HABERNARIA 18,52555,CALLE HABERNARIA,370758.90449,3145542.49066,-16.3196719809,28.42996973
1568.0,PLÁSTICA,52555,CALLE HABERNARIA 1,52555,CALLE HABERNARIA,370829.499935,3145616.02816,-16.3189595216,28.4306403417
1569.0,PLÁSTICA,52555,CALLE HABERNARIA 52,52555,CALLE HABERNARIA,370652.805639,3145419.35669,-16.3207413156,28.428848024
1570.0,PLÁSTICA,52555,CALLE HABERNARIA 29,52555,CALLE HABERNARIA,370718.396799,3145485.07752,-16.3200790821,28.4294476053
1571.0,PLÁSTICA,52586,CALLE LAURISILVA 2,52586,CALLE LAURISILVA,370898.817439,3145502.65056,-16.318239194,28.4296240399
1572.0,PLÁSTICA,52586,CALLE LAURISILVA 9,52586,CALLE LAURISILVA,370898.824372,3145476.84355,-16.318236237,28.4293911496
1573.0,PLÁSTICA,52586,CALLE LAURISILVA 17,52586,CALLE LAURISILVA,370863.012679,3145443.5444,-16.3185981012,28.4290871061
1574.0,PLÁSTICA,52586,CALLE LAURISILVA 27,52586,CALLE LAURISILVA,370826.683034,3145410.16178,-16.3189652416,28.4287822571
1575.0,PLÁSTICA,52636,CALLE MANDRAGORA 23,52636,CALLE MANDRAGORA,370818.816469,3145434.74665,-16.3190482994,28.4290033409
1576.0,PLÁSTICA,52636,CALLE MANDRAGORA 9,52636,CALLE MANDRAGORA,370880.154048,3145503.78617,-16.3184298497,28.4296324428
1577.0,PLÁSTICA,52683,CALLE NUEZ 16,52683,CALLE NUEZ,369579.623702,3144483.10134,-16.331591215,28.4202922451
1578.0,PLÁSTICA,52691,CALLE PAJARITA 9,52691,CALLE PAJARITA,370816.790955,3145556.66374,-16.3190826209,28.4301033605
1579.0,PLÁSTICA,52691,CALLE PAJARITA 40,52691,CALLE PAJARITA,370699.042899,3145429.30031,-16.3202704117,28.4289423374
1580.0,PLÁSTICA,52717,CALLE PETUNIA 23,52717,CALLE PETUNIA,369693.867102,3144349.14371,-16.3304099347,28.4190947719
1581.0,PLÁSTICA,52717,CALLE PETUNIA 1,52717,CALLE PETUNIA,369850.60571,3144266.43625,-16.3288006857,28.4183640187
1582.0,PLÁSTICA,10171,CALLE EL SANGUINO 2,52717,CALLE PETUNIA,369906.918432,3144218.38767,-16.3282204584,28.4179360221
1583.0,PLÁSTICA,52717,CALLE PETUNIA 35,52717,CALLE PETUNIA,369654.3848,3144383.7812,-16.3308168642,28.4194034122
1584.0,PLÁSTICA,52717,CALLE PETUNIA 10,52717,CALLE PETUNIA,369768.495645,3144317.70565,-16.3296446097,28.4188185068
1585.0,PLÁSTICA,52717,CALLE PETUNIA 39,52717,CALLE PETUNIA,369599.35584,3144416.44239,-16.3313822681,28.4196926648
1586.0,PLÁSTICA,52717,CALLE PETUNIA 5,52717,CALLE PETUNIA,369799.140311,3144288.86832,-16.3293285504,28.4185613244
1587.0,PLÁSTICA,52733,CTRA DEL TABLERO 68,52733,CARRETERA DEL TABLERO,369983.333004,3144375.96622,-16.3274581936,28.4193656669
1588.0,PLÁSTICA,52733,CTRA DEL TABLERO 90,52733,CARRETERA DEL TABLERO,369905.797372,3144452.75495,-16.3282583005,28.4200509132
1589.0,PLÁSTICA,52733,CTRA DEL TABLERO 19,52733,CARRETERA DEL TABLERO,369815.814344,3144541.47615,-16.3291868232,28.4208425962
1590.0,PLÁSTICA,52733,CTRA DEL TABLERO 25D,52733,CARRETERA DEL TABLERO,369708.860314,3144628.97128,-16.3302884591,28.4216215152
1591.0,PLÁSTICA,52733,CTRA DEL TABLERO 164,52733,CARRETERA DEL TABLERO,369645.648859,3144701.59098,-16.3309419103,28.4222705504
1592.0,PLÁSTICA,52315,CALLE AMAPOLA 22,52733,CARRETERA DEL TABLERO,370500.083761,3144209.32921,-16.3221646869,28.4179132061
1593.0,PLÁSTICA,52315,CALLE AMAPOLA 22,52733,CARRETERA DEL TABLERO,370418.162656,3144209.18337,-16.3230008835,28.4179037672
1594.0,PLÁSTICA,52733,CTRA DEL TABLERO 34,52733,CARRETERA DEL TABLERO,370148.943674,3144211.09686,-16.3257491598,28.417894305
1595.0,PLÁSTICA,52733,CTRA DEL TABLERO 40,52733,CARRETERA DEL TABLERO,370139.62834,3144248.50809,-16.3258484525,28.41823099
1596.0,PLÁSTICA,52733,CTRA DEL TABLERO 32,52733,CARRETERA DEL TABLERO,370223.563798,3144163.88313,-16.324982168,28.4174756475
1597.0,PLÁSTICA,52281,CALLE ALBAHACA 29,52733,CARRETERA DEL TABLERO,370290.642962,3144180.98533,-16.3242993786,28.4176366447
1598.0,PLÁSTICA,52733,CTRA DEL TABLERO 44,52733,CARRETERA DEL TABLERO,370071.473257,3144313.16832,-16.3265514232,28.418807728
1599.0,PLÁSTICA,52741,CALLE TOLEDO 27,52741,CALLE TOLEDO,369725.46561,3145217.4843,-16.3301853538,28.4269340866
1600.0,PLÁSTICA,52741,CALLE TOLEDO 16A,52741,CALLE TOLEDO,369819.280345,3145238.95257,-16.3292300783,28.4271371775
1601.0,PLÁSTICA,52741,CALLE TOLEDO 16A,52741,CALLE TOLEDO,369776.382749,3145245.46733,-16.3296687289,28.4271916918
1602.0,PLÁSTICA,52756,CALLE TREBOL 13,52756,CALLE TREBOL,370755.299352,3145515.05416,-16.3197057128,28.4297217772
1603.0,PLÁSTICA,52795,CALLE ZARZAMORA 12,52795,CALLE ZARZAMORA,369362.11713,3144916.32785,-16.3338604726,28.4241800711
1604.0,PLÁSTICA,52795,CALLE ZARZAMORA 23,52795,CALLE ZARZAMORA,369311.829217,3144770.16246,-16.3343572735,28.4228560029
1605.0,PLÁSTICA,10927,CALLE PARALELA ZARZAMORA 3,52795,CALLE ZARZAMORA,369287.122632,3144711.84864,-16.3346028766,28.4223272904
1606.0,PLÁSTICA,52795,CALLE ZARZAMORA 1,52795,CALLE ZARZAMORA,369352.635577,3145051.77327,-16.3339725871,28.4254014203
1607.0,PLÁSTICA,52795,CALLE ZARZAMORA 16A,52795,CALLE ZARZAMORA,369331.369308,3144835.79551,-16.3341652359,28.4234502489
1608.0,PLÁSTICA,52795,CALLE ZARZAMORA 27,52795,CALLE ZARZAMORA,369288.330796,3144659.8869,-16.3345846621,28.4218584939
1609.0,PLÁSTICA,52965,CALLE SAN MIGUEL 16,52965,CALLE SAN MIGUEL,377540.083521,3150173.02354,-16.2509355246,28.4724117335
1610.0,PLÁSTICA,52965,CALLE SAN MIGUEL 64,52965,CALLE SAN MIGUEL,377684.281965,3150381.57428,-16.2494849645,28.4743073424
1611.0,PLÁSTICA,54941,CALLE POETA PEDRO BETHENCOURT PADILLA 8,54941,CALLE POETA PEDRO BETHENCOURT PADILLA,376905.305023,3149113.19403,-16.25730531,28.4627875143
1612.0,PLÁSTICA,56487,CALLE DACIL VILAR BORGES 1,56487,CALLE DACIL VILAR BORGES,374251.557348,3148391.35172,-16.2843267507,28.4560201082
1613.0,METÁLICA,56487,CALLE DACIL VILAR BORGES 1,56487,CALLE DACIL VILAR BORGES,374245.190104,3148374.63561,-16.2843899453,28.4558686412
1614.0,PLÁSTICA,56584,CALLE DOCTOR RAFAEL FOLCH YOU 1,56584,CALLE DOCTOR RAFAEL FOLCH YOU,383072.686986,3153959.68498,-16.1948147205,28.5070931817
1615.0,PLÁSTICA,56584,CALLE DOCTOR RAFAEL FOLCH YOU 3,56584,CALLE DOCTOR RAFAEL FOLCH YOU,383058.598855,3154039.76816,-16.1949667989,28.5078146392
1616.0,PLÁSTICA,56584,CALLE DOCTOR RAFAEL FOLCH YOU 8,56584,CALLE DOCTOR RAFAEL FOLCH YOU,383051.128443,3154080.61822,-16.1950472771,28.5081826256
1617.0,PLÁSTICA,56584,CALLE DOCTOR RAFAEL FOLCH YOU 12,56584,CALLE DOCTOR RAFAEL FOLCH YOU,383051.600032,3154142.04046,-16.195048707,28.5087369825
1618.0,PLÁSTICA,56584,CALLE DOCTOR RAFAEL FOLCH YOU 5,56584,CALLE DOCTOR RAFAEL FOLCH YOU,383044.146261,3154121.95685,-16.1951228174,28.5085550651
1619.0,PLÁSTICA,56584,CALLE DOCTOR RAFAEL FOLCH YOU 7,56584,CALLE DOCTOR RAFAEL FOLCH YOU,383032.436878,3154179.06032,-16.1952482591,28.5090693519
1620.0,PLÁSTICA,56916,CALLE MACARENA 7,56916,CALLE MACARENA,373719.446794,3147177.56745,-16.2896273869,28.4450150192
1621.0,PLÁSTICA,57282,CALLE ACORAN 2,57282,CALLE ACORAN,372256.295031,3144238.18892,-16.3042411983,28.4183465477
1622.0,PLÁSTICA,57282,CALLE ACORAN 20,57282,CALLE ACORAN,372438.425348,3144372.88153,-16.3023969499,28.4195798642
1623.0,PLÁSTICA,10530,CALLE MOREIBA 1,57282,CALLE ACORAN,372200.148079,3144227.70939,-16.3048131675,28.418246485
1624.0,PLÁSTICA,57282,CALLE ACORAN 21,57282,CALLE ACORAN,372426.862225,3144297.73032,-16.3025066827,28.4189005403
1625.0,PLÁSTICA,10969,CALLE PEATONAL ACORAN (MIRAMAR 2) 1,57282,CALLE ACORAN,372088.599854,3144219.31609,-16.3059508825,28.4181598239
1626.0,PLÁSTICA,57282,CALLE ACORAN 10B,57282,CALLE ACORAN,372373.582091,3144237.7982,-16.3030439286,28.4183544847
1627.0,PLÁSTICA,10969,CALLE PEATONAL ACORAN (MIRAMAR 2) 4,57282,CALLE ACORAN,372109.249196,3144236.24858,-16.3057419764,28.4183146509
1628.0,PLÁSTICA,10969,CALLE PEATONAL ACORAN (MIRAMAR 2) 8,57282,CALLE ACORAN,372165.165058,3144238.41288,-16.3051714465,28.418339655
1629.0,PLÁSTICA,10532,CALLE CARLOS J.R. HAMILTON 16,57622,CALLE GALDAR,378179.521254,3151105.44909,-16.2445035367,28.4808863528
1630.0,PLÁSTICA,57622,CALLE GALDAR 19,57622,CALLE GALDAR,378149.104854,3151119.38349,-16.2448156816,28.4810092601
1631.0,PLÁSTICA,57622,CALLE GALDAR 19,57622,CALLE GALDAR,378200.427092,3151114.44176,-16.2442909579,28.4809694617
1632.0,PLÁSTICA,21135,CALLE AGUERE 4,57765,CALLE MALAQUITA,377272.082736,3149318.56253,-16.2535816045,28.4646754366
1633.0,PLÁSTICA,57765,CALLE MALAQUITA 1,57765,CALLE MALAQUITA,377252.071578,3149294.36561,-16.2537833869,28.4644551875
1634.0,PLÁSTICA,57765,CALLE MALAQUITA 5,57765,CALLE MALAQUITA,377187.909364,3149293.10281,-16.2544384952,28.4644377498
1635.0,PLÁSTICA,57765,CALLE MALAQUITA 3,57765,CALLE MALAQUITA,377212.921853,3149298.98651,-16.2541836875,28.4644932028
1636.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384050.059853,3154307.5349,-16.1848643385,28.5103198518
1637.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384095.375212,3154322.71303,-16.1844028834,28.5104608662
1638.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384147.451188,3154340.42514,-16.1838726092,28.5106253493
1639.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384202.249903,3154354.49943,-16.1833141487,28.5107572424
1640.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384351.882175,3154382.35907,-16.1817881564,28.5110219726
1641.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384297.678986,3154406.15442,-16.1823443476,28.5112319005
1642.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384257.26116,3154368.20231,-16.1827534777,28.5108858003
1643.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384451.355241,3154377.41606,-16.1807713388,28.5109861993
1644.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384509.716412,3154346.78857,-16.180171983,28.5107149758
1645.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384565.851204,3154301.54758,-16.1795939098,28.5103116697
1646.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384266.269946,3154346.41942,-16.1826592416,28.5106900176
1647.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384082.68457,3154293.54274,-16.184529602,28.5101964832
1648.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384183.008919,3154324.08612,-16.1835076698,28.5104810596
1649.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384087.524544,3154261.02811,-16.1844768737,28.50990348
1650.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384071.341737,3154270.96272,-16.1846432141,28.5099916953
1651.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384103.855099,3154266.24584,-16.1843105517,28.5099520226
1652.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384133.658931,3154277.28429,-16.1840071606,28.510054295
1653.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384168.104272,3154299.91363,-16.1836575147,28.5102615839
1654.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384183.331983,3154293.84198,-16.1835013221,28.5102081443
1655.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384199.763707,3154306.5615,-16.1833347211,28.5103243962
1656.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384254.028687,3154330.89668,-16.1827827477,28.5105488411
1657.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384274.951169,3154321.43812,-16.1825680306,28.5104653411
1658.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384323.997423,3154342.21085,-16.182069016,28.510657169
1659.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384344.895114,3154354.07744,-16.181856698,28.5107661187
1660.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384410.600221,3154346.29994,-16.1811846057,28.5107017665
1661.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384480.97163,3154320.30848,-16.180463008,28.5104734498
1662.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384559.99826,3154254.45162,-16.1796489799,28.5098861235
1663.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384111.508644,3154256.83886,-16.1842314077,28.5098678091
1664.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384151.648758,3154268.73024,-16.1838224976,28.5099786988
1665.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384113.638958,3154283.33115,-16.184212313,28.5101070835
1666.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384376.738099,3154320.8877,-16.1815280194,28.5104694208
1667.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384410.279931,3154366.47266,-16.1811899065,28.5108837908
1668.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384459.803232,3154314.339,-16.1806786854,28.5104176979
1669.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384304.104411,3154324.19823,-16.1822704501,28.5104928423
1670.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384331.725343,3154319.73227,-16.181987798,28.5104549935
1671.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384373.997772,3154348.2825,-16.1815587728,28.5107164071
1672.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384423.972328,3154316.39494,-16.181044976,28.5104330706
1673.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384510.274623,3154292.46042,-16.1801608217,28.5102247301
1674.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384123.097522,3154268.78183,-16.1841142088,28.5099766226
1675.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384083.38187,3154272.51983,-16.1845203579,28.5100068201
1676.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384181.852259,3154275.17877,-16.18351456,28.510039583
1677.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384158.569332,3154281.65109,-16.1837530925,28.5100959215
1678.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384195.146989,3154285.9911,-16.1833798178,28.510138344
1679.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384244.770458,3154300.84293,-16.1828743126,28.5102767918
1680.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384259.671873,3154310.2757,-16.1827230151,28.510363245
1681.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384297.453543,3154313.36111,-16.1823373112,28.5103944493
1682.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384351.743315,3154333.13017,-16.1817846225,28.5105776845
1683.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384139.32791,3154294.7237,-16.1839509986,28.5102121849
1684.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384219.182674,3154295.27512,-16.1831351814,28.5102242679
1685.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384483.536413,3154295.57563,-16.1804343183,28.5102504709
1686.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384223.846975,3154314.49175,-16.1830894618,28.510398107
1687.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384294.393927,3154337.14588,-16.1823709652,28.5106088276
1688.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384441.886779,3154335.48961,-16.1808638637,28.5106069851
1689.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384388.79902,3154334.93719,-16.181406206,28.5105972846
1690.0,PLÁSTICA,40732,"CALLE MARIA JUANA, TRASERA 4",95261,PLAYA LAS TERESITAS,384495.105906,3154098.04993,-16.1802962672,28.5084688873
1691.0,PLÁSTICA,40627,CALLE NILA 2,95261,PLAYA LAS TERESITAS,383980.867666,3154280.49566,-16.1855685435,28.5100696648
1692.0,PLÁSTICA,40627,CALLE NILA 2,95261,PLAYA LAS TERESITAS,384017.126132,3154295.0531,-16.1851995617,28.5102042729
1693.0,PLÁSTICA,40627,CALLE NILA 2,95261,PLAYA LAS TERESITAS,384020.582545,3154270.55074,-16.1851617757,28.5099834548
1694.0,PLÁSTICA,40627,CALLE NILA 2,95261,PLAYA LAS TERESITAS,384081.780189,3154249.08715,-16.1845343593,28.5097952048
1695.0,PLÁSTICA,40627,CALLE NILA 2,95261,PLAYA LAS TERESITAS,384067.852655,3154259.1993,-16.1846776755,28.5098852233
1696.0,PLÁSTICA,40627,CALLE NILA 2,95261,PLAYA LAS TERESITAS,384050.944885,3154264.21869,-16.1848509271,28.5099290155
1697.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383642.563277,3153992.93953,-16.1889958716,28.507444362
1698.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383659.720719,3153983.10023,-16.188819584,28.5073570992
1699.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383663.909973,3154019.49076,-16.188780466,28.5076858864
1700.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383675.954356,3154039.32423,-16.1886594189,28.5078659535
1701.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383690.604228,3154056.09321,-16.1885114418,28.5080185973
1702.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383705.122036,3154074.8151,-16.188365011,28.5081888537
1703.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383717.711738,3154090.12915,-16.1882379342,28.5083281828
1704.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383731.916458,3154107.05113,-16.1880945193,28.5084821672
1705.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383745.651237,3154123.05577,-16.1879558126,28.5086278308
1706.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383761.958001,3154137.46245,-16.1877906664,28.5087593029
1707.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383774.785414,3154150.15779,-16.1876608947,28.5088750199
1708.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383787.0543,3154159.83601,-16.1875365241,28.5089634582
1709.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383800.789078,3154171.96285,-16.187397424,28.5090741254
1710.0,PLÁSTICA,81895,CTRA IGUESTE DE SAN ANDRES 5,95261,PLAYA LAS TERESITAS,383817.095843,3154185.209,-16.1872321592,28.5091951234
