FID,IDPUNTODEL,Calle,TipoSoport,AlturaSop,DIRECCION,Distance,UTM_X,UTM_Y,GRAD_X,GRAD_Y
980.0,202805006,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,AVENIDA LA CONSTITUCION 12,41.05182533,376948.059177,3148174.30205,-16.256768465,28.4543185087
981.0,202805007,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,AVENIDA LA CONSTITUCION 12,70.49454666,376906.828056,3148149.04055,-16.2571867912,28.4540866459
982.0,202805008,"CONSTITUCION, LA - AVENIDA DE",BACULO,12.0,AVENIDA LA CONSTITUCION 12,120.8927302,376859.354234,3148119.56906,-16.2576684116,28.4538161995
983.0,200103003,TRES DE MAYO,COLUMNA,9.0,CALLE FERNANDEZ NAVARRO 50,32.50080087,377180.45502,3148768.47851,-16.2544587086,28.4597025685
984.0,200105007,TRES DE MAYO,COLUMNA,9.0,CALLE EMILIO LOPEZ 3,44.32598878,377357.279944,3148814.29378,-16.2526578776,28.4601326698
985.0,200105006,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 12,22.02461601,377324.862807,3148805.96375,-16.2529880307,28.4600544463
986.0,200106002,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 12,45.14294382,377323.496257,3148778.29277,-16.2529990404,28.4598046004
987.0,200106003,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 12,56.931124,377353.58563,3148785.90019,-16.252692582,28.4598760837
988.0,200105010,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 6,15.92134736,377435.110292,3148834.38362,-16.2518652201,28.4603212878
989.0,200106008,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 6,34.83899651,377439.197916,3148815.64877,-16.2518214854,28.4601525989
990.0,200105013,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 2,18.31530925,377520.041452,3148856.18407,-16.2510002285,28.4605260058
991.0,200105014,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 2,30.91149041,377552.060794,3148864.35928,-16.2506741181,28.46060279
992.0,200106011,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 2,36.4409128,377526.286268,3148838.58479,-16.2509345867,28.4603677671
993.0,200106012,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 2,44.06675747,377555.353585,3148845.85161,-16.2506385261,28.4604360761
994.0,20110438,RAMON Y CAJAL,Columna Troncocónica,10.0,CALLE RAMON Y CAJAL 7,17.05578263,376941.072259,3149473.3483,-16.2569785142,28.4660411045
995.0,30020122,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA REYES CATOLICOS 2,16.30682149,376358.728439,3149287.20374,-16.2629056748,28.4643061537
996.0,30020116,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 26,22.79437844,376082.08702,3149347.90042,-16.2657373279,28.4648276484
997.0,30020124,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 26,16.55390432,376098.19207,3149361.72342,-16.2655743451,28.4649539242
998.0,30020208,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 26,9.84444293,376073.949414,3149366.55119,-16.2658224373,28.4649951884
999.0,30020204,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 30,22.85750588,376032.102365,3149359.40989,-16.2662490232,28.4649267641
1000.0,30010425,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 32,8.63615807,376017.090349,3149379.32062,-16.2664044725,28.4651050205
1001.0,30020117,BELGICA - AVENIDA,COLUMNA,9.0,CALLE JUAN DE MIRANDA 2,29.24107347,376132.371133,3149336.68139,-16.2652226066,28.4647311804
1002.0,40120406,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,CALLE OBISPO PEREZ CACERES 2,6.76538508,376215.060966,3149716.62975,-16.2644189764,28.4681678675
1003.0,40120103,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,CALLE OBISPO PEREZ CACERES 2,42.10119427,376196.216685,3149683.89475,-16.2646079078,28.4678706621
1004.0,40120405,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 38,2.91619659,376231.467482,3149713.9388,-16.2642511341,28.4681451407
1005.0,40120407,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 38,21.87302245,376219.579101,3149698.5341,-16.2643708903,28.4680049927
1006.0,40120101,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 24,2.66773183,376286.811009,3149707.82631,-16.2636852764,28.4680952315
1007.0,301802001,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 50,4.86248937,376116.11669,3149629.10543,-16.2654200431,28.4673686087
1008.0,40120410,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 40,13.10066478,376156.689341,3149668.2652,-16.2650099035,28.4677258595
1009.0,40120411,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 40,39.65255706,376176.327536,3149686.30303,-16.264811286,28.4678905067
1010.0,40120412,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 40,31.94188451,376177.265487,3149666.25202,-16.264799552,28.467709646
1011.0,301802006,ISLAS CANARIAS - Avnda. DE,COLUMNA,6.0,AVENIDA ISLAS CANARIAS 78,3.7548831,376034.34503,3149553.91573,-16.2662470475,28.4666822893
1012.0,40120302,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 1,9.74340325,376470.677423,3149673.77627,-16.2618038709,28.4678053819
1013.0,40120402,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 27,8.07019399,376291.326183,3149691.31087,-16.2636373913,28.4679466167
1014.0,40120403,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 27,18.18782084,376264.471217,3149694.38506,-16.26391198,28.4679718113
1015.0,40120102,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 29,9.48411878,376233.957518,3149697.84668,-16.2642239756,28.4680001541
1016.0,40120401,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 22,5.11461082,376310.306396,3149703.10511,-16.2634448205,28.4680548544
1017.0,40120308,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 9,5.22325924,376376.000522,3149684.4586,-16.2627719121,28.4678928104
1018.0,40120303,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 7,5.41026043,376408.443728,3149681.04646,-16.2624402171,28.4678650935
1019.0,301805006,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 55,8.45471346,376043.9449,3149545.12114,-16.2661480631,28.4666038354
1020.0,30020129,BELGICA - AVENIDA,COLUMNA,9.0,CALLE VELAZQUEZ 16,21.31093224,376299.10393,3149317.89554,-16.2635178692,28.4645774763
1021.0,30020210,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 14,7.17981459,376221.765888,3149334.39023,-16.2643094371,28.464718993
1022.0,30020127,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 16B,5.96148209,376198.663187,3149340.15301,-16.2645459873,28.4647688058
1023.0,30020118,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 20,21.70184566,376157.658606,3149331.15636,-16.2649637703,28.4646837219
1024.0,30020209,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 20,12.31810968,376148.313417,3149350.52033,-16.2650612872,28.464857584
1025.0,30020119,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE MADRID 1,27.75989806,376258.119667,3149309.33184,-16.2639354914,28.4644963046
1026.0,40120409,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 44,2.3429142,376137.352536,3149650.11509,-16.2652054303,28.4675602274
1027.0,301805001,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 35,4.60135283,376134.159271,3149628.38321,-16.2652357052,28.4673638053
1028.0,301805002,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 39,3.91704778,376115.855869,3149611.33054,-16.2654207954,28.467208175
1029.0,301805003,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 41,4.38367762,376097.427329,3149594.31951,-16.2656071676,28.4670529083
1030.0,301805004,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 45,4.65971234,376078.915413,3149577.18354,-16.2657943772,28.4668965059
1031.0,301805005,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 51,4.73809123,376062.394321,3149561.81937,-16.2659614456,28.466756282
1032.0,301802002,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 56,4.46805115,376097.674983,3149612.20549,-16.2656065619,28.4672143433
1033.0,301802003,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 62,4.63189347,376079.411279,3149595.12765,-16.2657912432,28.4670584891
1034.0,20110440,RAMON Y CAJAL,Columna Troncocónica,10.0,CALLE RAMON Y CAJAL 6,32.91693512,376998.814696,3149466.24365,-16.2563880653,28.465982437
1035.0,301802008,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 82,5.04765165,376005.822671,3149527.40951,-16.2665354781,28.4664403725
1036.0,40120408,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,CALLE OBISPO PEREZ CACERES 4,22.54816916,376195.907608,3149704.58121,-16.2646132873,28.4680573171
1037.0,40120404,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 32,2.52415794,376259.329278,3149711.13446,-16.2639662915,28.4681224777
1038.0,40120309,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 15,6.22707352,376348.955032,3149687.94833,-16.2630484909,28.4679217386
1039.0,40120310,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 21,6.11652738,376320.419995,3149690.83604,-16.2633402173,28.467945092
1040.0,40120304,ISLAS CANARIAS - Avnda. DE,BACULO,10.0,AVENIDA ISLAS CANARIAS 3,9.96299842,376439.560529,3149677.55684,-16.26212206,28.4678365509
1041.0,301802004,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 68,4.81078665,376061.02897,3149578.16851,-16.265977148,28.4669036945
1042.0,301802005,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 76,4.18608245,376042.528078,3149561.32788,-16.266164276,28.4667499579
1043.0,301805009,ISLAS CANARIAS - Avnda. DE,COLUMNA,9.0,AVENIDA ISLAS CANARIAS 69,4.70221678,376004.231804,3149508.40992,-16.2665496799,28.4662687601
1044.0,203102005,GALCERAN,BACULO,9.0,CALLE RAMON Y CAJAL 3B,21.02903163,377014.783965,3149456.61581,-16.2562239527,28.465897057
1045.0,200304007,PROLONGACION RAMON Y CAJAL,COLUMNA,7.0,CALLE PROLONGACION RAMON Y CAJAL 46,22.41500856,377393.764364,3149373.36776,-16.2523447855,28.4651814756
1046.0,203102006,GALCERAN,BACULO,9.0,CALLE GALCERAN 15,10.23741373,377011.609533,3149428.18649,-16.2562533367,28.4656401971
1047.0,203101005,GALCERAN,BACULO,9.0,CALLE GALCERAN 13,15.38656135,377005.950633,3149487.79634,-16.2563174908,28.4661776125
1048.0,203101002,GALCERAN,BACULO,9.0,CALLE GALCERAN 3,13.83649285,377014.87967,3149562.74638,-16.256234304,28.4668548417
1049.0,203101001,GALCERAN,BACULO,9.0,CALLE GALCERAN 2,7.39452684,377018.261867,3149590.48067,-16.2562027237,28.4671054489
1050.0,203101004,GALCERAN,BACULO,9.0,CALLE GENERAL SERRANO 2,12.81621937,377008.04762,3149507.68378,-16.2562981984,28.4663572846
1051.0,200304005,PROLONGACION RAMON Y CAJAL,COLUMNA,7.0,CALLE PROLONGACION RAMON Y CAJAL 42,24.22978811,377444.245461,3149361.24282,-16.2518279645,28.4650767997
1052.0,200304006,PROLONGACION RAMON Y CAJAL,COLUMNA,7.0,CALLE PROLONGACION RAMON Y CAJAL 44,20.89197962,377416.994101,3149367.78553,-16.2521069611,28.4651332827
1053.0,20390414,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 3,79.98748448,376584.856866,3148434.25038,-16.2605050589,28.4566301016
1054.0,20390415,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 3,44.14948972,376551.455261,3148448.05917,-16.2608476185,28.4567515582
1055.0,20390420,MANUEL HERMOSO ROJAS,COLUMNA,10.0,AVENIDA MANUEL HERMOSO ROJAS 3,31.67639476,376537.410149,3148470.12578,-16.2609934038,28.456949369
1056.0,20390812,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 3,62.48408369,376568.571984,3148440.93277,-16.2606720676,28.4566888659
1057.0,20390813,MANUEL HERMOSO ROJAS,COLUMNA,5.0,AVENIDA MANUEL HERMOSO ROJAS 3,27.14191678,376535.342819,3148454.82741,-16.2610128759,28.4568111132
1058.0,305104004,"PRINCIPES DE ESPAÑA, Avnda - Rotonda Hospital",COLUMNA,12.0,CALLE LA ESTRELLA 2,31.45873431,373952.157893,3147570.22164,-16.2872942547,28.4485809946
1059.0,305104003,"PRINCIPES DE ESPAÑA, Avnda - Rotonda Hospital",COLUMNA,12.0,CALLE LA ESTRELLA 2,24.74382432,373942.610483,3147562.35454,-16.2873908798,28.4485090763
1060.0,31270208,RAMBLA DE AÑAZA,BACULO,10.0,RBLA BENTACAYSE 2,73.63548759,372726.52699,3144835.25892,-16.2995070285,28.4237806483
1061.0,31270306,RAMBLA DE AÑAZA,BACULO,10.0,RBLA BENTACAYSE 2,47.72620205,372716.785862,3144885.58484,-16.2996120155,28.4242338606
1062.0,31270307,RAMBLA DE AÑAZA,BACULO,10.0,RBLA BENTACAYSE 2,48.48451352,372701.153811,3144845.02077,-16.2997671191,28.4238662705
1063.0,4022H2001,VENEZUELA (DE),BACULO,8.0,AVENIDA DE VENEZUELA 44,4.61582068,375458.097571,3150009.17464,-16.272181155,28.4707358316
1064.0,2001b3008,TRES DE MAYO,COLUMNA,9.0,CALLE NIVARIA TEJERA 2,41.42514299,377086.244708,3148707.56886,-16.2554142722,28.459144013
1065.0,2001b4006,ALVARO RODRIGUEZ LOPEZ,COLUMNA,10.0,CALLE NIVARIA TEJERA 2,49.33923547,377115.558985,3148648.78461,-16.2551086542,28.4586162758
1066.0,2001b6005,ALVARO RODRIGUEZ LOPEZ,COLUMNA,5.0,CALLE NIVARIA TEJERA 2,35.49266308,377097.131075,3148645.00448,-16.2552964318,28.4585804256
1067.0,202301002,ALVARO RODRIGUEZ LOPEZ,COLUMNA,10.0,CALLE NIVARIA TEJERA 2,47.88520779,377099.424741,3148630.16391,-16.2552714272,28.4584467128
1068.0,200102001,TRES DE MAYO,COLUMNA,5.5,AVENIDA TRES DE MAYO 5,44.61089523,377442.864184,3148803.60189,-16.2517827649,28.460044226
1069.0,200106004,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 5,45.87998362,377382.425768,3148793.39424,-16.2523988681,28.4599464258
1070.0,200106005,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 5,35.67243183,377411.60665,3148800.43389,-16.2521016258,28.4600126985
1071.0,200106006,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 5,35.25437156,377432.27167,3148798.2766,-16.2518903679,28.4599951723
1072.0,305104002,"PRINCIPES DE ESPAÑA, Avnda - Rotonda Hospital",COLUMNA,12.0,CTRA DEL ROSARIO 144A,26.51940522,373933.90317,3147548.68257,-16.2874782923,28.4483848535
1073.0,200102002,TRES DE MAYO,COLUMNA,5.5,AVENIDA TRES DE MAYO 3,21.14447629,377472.936958,3148811.48875,-16.2514765041,28.4601182269
1074.0,200102003,TRES DE MAYO,COLUMNA,5.5,AVENIDA TRES DE MAYO 3,13.68518429,377491.980967,3148816.49033,-16.2512825606,28.4601651529
1075.0,200102004,TRES DE MAYO,COLUMNA,5.5,AVENIDA TRES DE MAYO 3,25.39293786,377510.960931,3148821.4276,-16.2510892641,28.4602114922
1076.0,200106009,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 3,31.55540556,377468.265154,3148823.25633,-16.251525463,28.4602239848
1077.0,200106010,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 3,28.42203907,377497.219042,3148831.09084,-16.2512306219,28.4602974076
1078.0,202204013,TRES DE MAYO,COLUMNA,9.0,CALLE TOME CANO 12,24.97047182,376450.45117,3148582.1996,-16.261893401,28.4579525446
1079.0,300706002,BENITO PEREZ ARMAS - AVENIDA,COLUMNA,8.0,CALLE FRAGATA DANMARK 8,52.08741002,376296.038344,3148617.30156,-16.2634739741,28.4582546858
1080.0,300703001,BENITO PEREZ ARMAS - AVENIDA,COLUMNA,8.0,CALLE FRAGATA DANMARK 8,15.30948185,376304.598772,3148654.8306,-16.2633905855,28.4585941782
1081.0,30020115,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 28,23.66452308,376057.015338,3149353.43683,-16.2659939623,28.4648752287
1082.0,30020123,BELGICA - AVENIDA,COLUMNA,9.0,AVENIDA DE BELGICA 28,7.44413694,376047.911034,3149372.89702,-16.2660890314,28.4650499811
1083.0,200105002,TRES DE MAYO,COLUMNA,9.0,CALLE JOSE HERNANDEZ ALFONSO 55,26.35522734,377261.935309,3148805.16082,-16.2536305523,28.4600412795
1084.0,200105003,TRES DE MAYO,COLUMNA,9.0,CALLE JOSE HERNANDEZ ALFONSO 55,23.74370102,377277.792634,3148797.83428,-16.2534678393,28.4599766533
1085.0,200105004,TRES DE MAYO,COLUMNA,9.0,CALLE JOSE HERNANDEZ ALFONSO 55,40.81494879,377287.828887,3148780.47163,-16.2533635019,28.459820908
1086.0,200105005,TRES DE MAYO,COLUMNA,9.0,CALLE JOSE HERNANDEZ ALFONSO 55,25.43857919,377294.553186,3148798.33617,-16.2532967364,28.4599827597
1087.0,200103001,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,42.46675237,377227.317415,3148780.48064,-16.2539814364,28.4598152943
1088.0,200103002,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,51.55367416,377204.760783,3148774.57011,-16.2542111514,28.459759831
1089.0,200104001,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,29.66376903,377234.602742,3148769.59959,-16.2539058808,28.4597177839
1090.0,200104002,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,20.30552443,377229.506819,3148755.40917,-16.2539564079,28.4595892425
1091.0,200104003,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,34.74797668,377210.765499,3148750.3566,-16.2541472526,28.4595418811
1092.0,200105001,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,51.8090137,377233.85567,3148792.32386,-16.2539159303,28.4599227892
1093.0,200106001,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,15.20220035,377241.971627,3148756.6058,-16.253829247,28.4596012148
1094.0,2001b3001,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,8.43979977,377249.153979,3148749.60997,-16.2537551571,28.4595387568
1095.0,2001b3002,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,18.5878217,377225.906726,3148743.55329,-16.2539919085,28.45948191
1096.0,2001b3003,TRES DE MAYO,COLUMNA,9.0,AVENIDA TRES DE MAYO 7,42.01304764,377202.570299,3148737.58552,-16.2542295798,28.4594258567
1097.0,305104009,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 20,6.8082096,373985.993961,3147658.43978,-16.2869584072,28.4493803803
1098.0,305104010,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 20,18.59913558,373995.464985,3147681.50637,-16.2868642218,28.4495894575
1099.0,305103027,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 18,31.81107786,374120.441968,3147913.82449,-16.2856134771,28.4516980577
1100.0,305104022,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 12,10.98854,374108.27741,3147955.86109,-16.2857422783,28.4520762398
1101.0,305104021,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 16,5.32779868,374099.035461,3147933.25278,-16.2858341789,28.4518713211
1102.0,304317001,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 8A,47.93156566,374148.929317,3147982.96448,-16.2853301413,28.4523247543
1103.0,305104023,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 8A,16.95010933,374117.748441,3147978.39299,-16.2856480299,28.452280491
1104.0,304318014,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE DACIL VILAR BORGES 3,20.7395296,374250.485668,3148299.82657,-16.2843277102,28.4551940444
1105.0,304318012,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE DACIL VILAR BORGES 5,22.10910962,374226.997201,3148242.95955,-16.2845613533,28.4546785881
1106.0,304317012,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,CALLE DACIL VILAR BORGES 5,54.24441633,374244.331804,3148214.07859,-16.2843811954,28.4544196253
1107.0,304317013,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 7A,32.82487717,374253.747069,3148237.24878,-16.2842875815,28.4546296305
1108.0,304317014,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 7A,10.20024117,374263.309399,3148260.34553,-16.2841924575,28.4548389871
1109.0,304317015,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 7A,18.07273198,374272.871727,3148283.4422,-16.2840973332,28.4550483429
1110.0,304318013,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6C,11.28013401,374238.741439,3148271.3931,-16.284444532,28.4549363167
1111.0,304318015,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6B,21.62397866,374262.117645,3148328.26007,-16.2842120342,28.4554517615
1112.0,304318016,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6B,10.19862635,374271.558,3148351.41141,-16.2841181608,28.4556615989
1113.0,304318018,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6A,18.14902274,374292.798829,3148399.00666,-16.283906454,28.4560931656
1114.0,304318019,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6A,20.041014,374308.083162,3148421.25897,-16.2837528064,28.4562954527
1115.0,304318020,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA PRIM,12.0,AVENIDA PRINCIPES DE ESPAÑA 6A,37.87352781,374321.457082,3148436.15004,-16.2836178637,28.4564311247
1116.0,304317018,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6A,47.32845746,374310.863649,3148375.08879,-16.2837193798,28.4558790615
1117.0,304317019,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6A,40.39974691,374321.952159,3148394.70081,-16.2836082893,28.456057117
1118.0,304317020,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6A,47.40757046,374335.275129,3148411.00273,-16.2834740207,28.4562055161
1119.0,304317021,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 6A,65.7705187,374353.645845,3148425.64961,-16.2832880269,28.4563394654
1120.0,304318005,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 9,35.77866639,374163.443212,3148089.66588,-16.2851935855,28.4532890727
1121.0,304318006,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 9,38.48054963,374170.467282,3148106.35506,-16.2851236836,28.4534403603
1122.0,304317007,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 9,16.0576731,374195.049117,3148095.06438,-16.2848714439,28.4533408393
1123.0,304317006,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 9,10.27281213,374187.031364,3148075.49837,-16.2849511788,28.4531634942
1124.0,304317005,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,6.0,AVENIDA PRINCIPES DE ESPAÑA 9,16.16457554,374183.942145,3148068.14281,-16.2849819204,28.4530968166
1125.0,304317008,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 9,41.78898735,374205.567607,3148120.29417,-16.2847667914,28.4535695379
1126.0,304317004,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 11,8.57626296,374177.469147,3148052.40166,-16.2850462988,28.4529541375
1127.0,304317003,"PRINCIPES DE ESPAÑA, Avnda.",COLUMNA,9.0,AVENIDA PRINCIPES DE ESPAÑA 11,22.7070833,374168.053897,3148029.23149,-16.2851399097,28.4527441321
1128.0,31100117,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,AVENIDA LOS MAJUELOS 29,4.08707239,371287.365989,3146811.78805,-16.3144186395,28.4414764962
1129.0,31100116,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,CALLE HALCON 4,29.01485007,371329.535604,3146843.47306,-16.3139916286,28.44176659
1130.0,31100219,"MAJUELOS, LOS - AVENIDA",COLUMNA,10.0,CALLE IRIS 8,13.51062606,371257.479765,3146820.10875,-16.3147247014,28.4415486372
1131.0,200102005,TRES DE MAYO,COLUMNA,5.5,CALLE VICTOR ZURITA SOLER 1,28.43850545,377530.38973,3148826.23675,-16.2508913704,28.4602567171
1132.0,200102006,TRES DE MAYO,COLUMNA,5.5,CALLE VICTOR ZURITA SOLER 1,41.36764196,377549.882529,3148831.3664,-16.250692857,28.4603048402
