FID,GEOCODIGO,CVIA,TVIA,TEXTO,HISTORICO,TIPO,UTM_X,UTM_Y,GRAD_X,GRAD_Y,LONGITUD
2198.0,G. SANABR,13209,PASEO,PASEO MARCOS GUIMERA PERAZA, ,Peatonal,377204.175941,3150227.80663,-16.2543533833,28.4728844449,177.474411645
2199.0,G. SANABR,13211,GTA,GLORIETA PATRICIO ESTEVANEZ, ,Peatonal,377179.017922,3150120.7876,-16.2546173502,28.4719063249,94.1852410531
2200.0,G. SANABR,13210,GTA,GLORIETA PEDER LARSEN, ,Peatonal,377318.872726,3150071.20323,-16.2531800269,28.4714713449,108.36927715
2201.0,383810392,10392,CALLE,CALLE VICTORIANO DARIAS MONTESINOS,CALLE CORNISA 4,Asfalto,377860.521177,3151141.63608,-16.2477656476,28.4811824537,773.756410763
2202.0,383810660,10660,CALLE,CALLE GABINO JIMENEZ, ,Asfalto,372247.933165,3144483.77448,-16.3043558698,28.4205536887,565.772219668
2203.0,383810681,10681,CALLE,CALLE PARALELA GABINO JIMENEZ, ,Asfalto,372291.555916,3144451.2515,-16.303904839,28.420272886,312.684998258
2204.0,383810693,10693,CALLE,CALLE TIMABA,"DECANO CONSULAR, PROLONGACION",Asfalto,372373.730622,3144398.44923,-16.3030732765,28.4198280095,288.579264408
2205.0,383810381,10381,CALLE,CALLE DOCTOR JAIME CHAVEZ,CORNISA 3,Asfalto,377916.013917,3151048.535,-16.2471890106,28.4803474232,601.190110169
2206.0,383810552,10552,AVDA,AVENIDA LAS HESPERIDES, ,Asfalto,371473.584373,3146537.67383,-16.3124725259,28.4390290431,1596.41829588
2207.0,383810768,10768,AVDA,AVENIDA CERCADO CORAZON, ,Asfalto,370167.019926,3145560.6124,-16.3256714551,28.4301005612,1033.42269398
2208.0,383810757,10757,GTA,GLORIETA CERCADO CORAZON, ,Asfalto,371114.607262,3145913.34042,-16.3160850129,28.4333330878,863.233027271
2209.0,383810724,10724,PQUE,PARQUE SANTA CATALINA, ,Peatonal,371029.244633,3145734.55235,-16.3169337085,28.4317319164,727.432833074
2210.0,383810735,10735,PQUE,PARQUE LA HOYA, ,Peatonal,370581.658438,3146096.31379,-16.3215436353,28.4349496438,429.929363583
2211.0,383810746,10746,PQUE,PARQUE EL MOLANERO, ,Peatonal,370644.831203,3146330.52444,-16.3209195044,28.4370899703,563.407006803
2212.0,383810703,10703,CALLE,CALLE TRANSVERSAL LEZCANO, ,Tierra,369752.243662,3148061.14602,-16.3302335164,28.4525981113,66.9756329239
2213.0,383810713,10713,PLAZA,PLAZA CURTIDOS HERMANOS DORTA,PLAZA LOS CURTIDOS,Peatonal,377101.01171,3149083.60762,-16.2553030601,28.4625386501,164.64030099
2214.0,383810801,10801,CALLE,CALLE EL BARBUSANO,"CHINEGUAS, PARALELA PRIMERA",Asfalto,370490.482784,3145696.13829,-16.322429457,28.4313297003,101.663905297
2215.0,383810812,10812,CALLE,CALLE KENTIA,"CHINEGUAS, PARALELA SEGUNDA",Asfalto,370442.79262,3145697.45944,-16.3229164661,28.4313368918,81.2733245493
2216.0,383841905,41905,LUGAR,LUGAR DEGOLLADA DE LA NEGRA, ,Tierra,378286.395401,3158313.46093,-16.2441858319,28.5459550287,715.17492649
2217.0,383810846,10846,CALLE,CALLE ATABARA,INTERIOR CATAIXA,Asfalto,371980.367817,3144087.5295,-16.3070416988,28.4169282493,330.19083534
2218.0,383810563,10563,AVDA,AVENIDA JOSE MARTI, ,Asfalto,378270.2617,3151147.45726,-16.2436055253,28.4813009668,816.040146714
2219.0,383810890,10890,CALLE,CALLE FRINSA, ,Peatonal,379976.342472,3152302.31264,-16.2262785887,28.491872019,83.1881619743
2220.0,383810879,10879,CALLE,CALLE LA FUENTE,PARALELA ESCALERA HOYA LOS CHARQUIT,Peatonal,379910.432162,3152786.18112,-16.2269963267,28.4962149094,90.8216603732
2221.0,383850742,50742,CALLE,CALLE ZORZAL, ,Asfalto,372255.723164,3146223.48727,-16.3044706198,28.4362585437,275.740595832
2222.0,383841662,41662,CSRIO,CASERIO LA CUMBRILLA, ,Lugar,379728.008776,3158861.35048,-16.229499061,28.551023569,61.3683200834
2223.0,383810955,10955,CALLE,CALLE LORENZO MARTIN MARTIN, ,Asfalto,369328.838047,3144619.16622,-16.3341665627,28.4214950704,121.305256309
2224.0,383810967,10967,CALLE,CALLE JARDINES DE NIVARIA, ,Asfalto,372473.819127,3144302.33376,-16.3020261241,28.4189552615,158.540041978
2225.0,383811000,11000,PLAZA,PLAZA MASCAREÑO, ,Peatonal,375723.179749,3149495.80758,-16.2694189275,28.4661316471,245.175279107
2226.0,383843057,43057,CALLE,CALLE FERNANDO BEAUTELL, ,Asfalto,374977.079786,3147593.24533,-16.2768273659,28.4489037859,590.597455585
2227.0,383810695,10695,CTRA,CARRETERA AUTOPISTA TF-5 SANTA CRUZ LAGUNA B, ,Asfalto,374657.289752,3147629.3116,-16.2798723161,28.4492915588,3742.1140131
2228.0,383810212,10212,CSRIO,CASERIO HOYA LOS LINOS, ,Lugar,383991.260188,3155394.9702,-16.1855748591,28.5201283635,66.9625245329
2229.0,383811033,11033,CALLE,CALLE PROLONGACION AUTILLO, ,Asfalto,371978.460262,3146104.47811,-16.3072935787,28.4351546823,103.467854585
2230.0,383811110,11110,CALLE,CALLE PRINCESA ICO,DORAMAS,Asfalto,372499.004771,3144215.69738,-16.3017616621,28.4181642705,136.30336189
2231.0,383811065,11065,CALLE,CALLE TERCERA LA MONJA, ,Asfalto,371598.562323,3146163.32756,-16.3111691354,28.4356554004,86.4669001188
2232.0,383811077,11077,CALLE,CALLE CUARTA LA MONJA, ,Asfalto,371589.780324,3146245.42053,-16.3112721328,28.4364005319,97.4693317498
2233.0,383811055,11055,CALLE,CALLE SEGUNDA LA MONJA, ,Asfalto,371565.290261,3146197.27508,-16.3115126712,28.435958297,114.748490581
2234.0,383811188,11188,CALLE,CALLE BEGOÑA, ,Tierra,382758.919264,3161037.49399,-16.1987312898,28.5709346092,81.8653930826
2235.0,383811210,11210,CMNO,CAMINO EL TOMADERO, ,Tierra,375573.516688,3156058.60464,-16.2716643226,28.5253961355,4588.77950247
2236.0,383810617,10617,PSAJE,PASAJE IZQUIERDA HOYA DE LOS CHARQUITOS, ,Asfalto,379895.389245,3152794.94931,-16.2271540766,28.4962926588,23.895423597
2237.0,383810639,10639,CALLE,CALLE NUESTRA SEÑORA DEL CAMINO, ,Asfalto,374046.206191,3148556.69722,-16.2864417301,28.457492441,139.908788058
2238.0,383840384,40384,LUGAR,LUGAR FINCA EL REGENTE, ,Lugar,382868.142955,3154758.81518,-16.1969858936,28.5142866574,56.6698131971
2239.0,383810650,10650,CALLE,CALLE ALCALDE ERNESTO RUMEU DE ARMAS,CALLE LOS LLANOS DIEZ,Asfalto,377247.417606,3148608.67677,-16.2537578786,28.4582667371,91.3292152334
2240.0,383810661,10661,CALLE,CALLE TRANSVERSAL DOCTOR GARCIA ESTRADA, ,Asfalto,376940.329452,3150808.13628,-16.2571296488,28.4780808507,97.0797906584
2241.0,383840086,40086,CSRIO,CASERIO CATALANES,ACCESO A CASERIO CATALANES (LOS),Tierra,377287.433129,3156507.75477,-16.254261461,28.5295227166,2320.16026037
2242.0,383810672,10672,CSRIO,CASERIO CASAS DE LA GALERIA,ACCESO A CASERIO CATALANES (LOS),Tierra,377772.78587,3156212.65517,-16.2492175177,28.5269270228,903.3907296
2243.0,383810694,10694,CSRIO,CASERIO CASAS DE LA PLAZA, ,Tierra,377104.218329,3155940.58544,-16.2559362101,28.5243836042,442.03843398
2244.0,383810704,10704,CMNO,CAMINO CHO MATEO, ,Tierra,377105.570956,3155906.11459,-16.2559927981,28.5241069884,76.9373407654
2245.0,383851165,51165,CALLE,CALLE PINZON, ,Asfalto,370866.679007,3146417.60338,-16.318701793,28.4379111153,825.070464175
2246.0,383810036,10036,CALLE,CALLE ESCALERA RIO MISSISSIPPI, ,Peatonal,381068.960523,3152918.47729,-16.2151761151,28.4975143846,66.3691894226
2247.0,383841751,41751,CMNO,CAMINO LAS PIEDRILLAS, ,Peatonal,382658.210489,3161026.70969,-16.1997551132,28.5708559649,171.865050633
2248.0,383810725,10725,CMNO,CAMINO TRANSVERSAL EL MOLLERO, ,Tierra,369783.969353,3147428.503,-16.3298347563,28.4469027862,134.602141891
2249.0,383811011,11011,CALLE,CALLE CLARA CAMPOAMOR,"ALVARO RODRIGUEZ, TRANSVERSAL",Asfalto,376634.409285,3148467.37562,-16.2600025993,28.4569337272,66.380265279
2250.0,383883183,83183,CALLE,CALLE ROQUE DE ANAMBRO, ,Peatonal,382950.971717,3161087.77318,-16.1967851081,28.5714104958,27.5478761609
2251.0,383810936,10936,CALLE,CALLE ISOLITA SANTOVEÑA,"MANUEL LOPEZ RUIZ, PRIMERA",Asfalto,374876.169645,3149506.20203,-16.278069228,28.4661418346,107.560208143
2252.0,383810946,10946,CALLE,"CALLE ISABEL GONZALEZ ""AZUCENA ROJA""","MANUEL LOPEZ RUIZ, SEGUNDA",Asfalto,374820.297492,3149517.83779,-16.2786414921,28.4662407099,79.4086733696
2253.0,383810769,10769,CALLE,CALLE LOS PEREZ, ,Asfalto,379936.445466,3153015.48052,-16.2267574836,28.4982876358,323.586067341
2254.0,383810758,10758,CALLE,CALLE BRIFFARD, ,Asfalto,379880.974269,3152984.85898,-16.2273214382,28.4980038625,379.550569841
2255.0,383810791,10791,CALLE,CALLE LA PORTADA, ,Asfalto,379944.490193,3152994.8445,-16.2266733507,28.498101152,120.890934082
2256.0,383810802,10802,PLAZA,PLAZA LOS GANGOCHEROS, ,Peatonal,379935.184101,3153029.67388,-16.2267720558,28.4984146016,120.862435799
2257.0,383859087,59087,CSRIO,CASERIO PAIBA, ,Tierra,382931.118391,3158307.83804,-16.1967042467,28.5463209094,19.9999922611
2258.0,383810747,10747,CALLE,CALLE IBAUTE,"CALLE ADONAI, PARALELA",Asfalto,371950.434152,3144277.83841,-16.3073835123,28.4186582089,748.623687707
2259.0,383810813,10813,CALLE,CALLE LAS PALOMAS, ,Asfalto,379880.078555,3152664.46668,-16.2272949291,28.4950980085,240.424065703
2260.0,383810847,10847,CALLE,CALLE EL GARABATO,CALLE A,Asfalto,370552.324629,3147170.45307,-16.3219634382,28.444640618,300.33487147
2261.0,383810858,10858,CALLE,CALLE LOS CANGOS,CALLE F,Asfalto,370506.170598,3147203.37489,-16.3224428025,28.4449259237,295.683886804
2262.0,383810914,10914,CALLE,CALLE LA REVOLEADA,CALLE LOMO LEZCANO OCHO,Asfalto,370767.047217,3147198.40478,-16.3197743841,28.4449139443,555.894329259
2263.0,383810869,10869,CALLE,CALLE LA PARDELERA,CALLE C,Asfalto,370502.201232,3147142.68247,-16.322472173,28.4443849193,52.3703763518
2264.0,383810902,10902,CALLE,CALLE LA AGACHADILLA,CALLE D,Asfalto,370447.802464,3147062.23865,-16.3230185538,28.4436535714,52.185448981
2265.0,383810835,10835,CALLE,CALLE LAS MAÑAS DE LUCHA,CALLE B,Asfalto,370621.348503,3147189.34253,-16.3212636199,28.444819605,216.064788187
2266.0,383801551,01551,CALLE,CALLE LA VIRADILLA, ,Asfalto,370613.248496,3147129.13331,-16.3213368498,28.4442736619,105.790259476
2267.0,383801550,01550,CALLE,CALLE LA DOBLADILLA, ,Asfalto,370583.678857,3147085.29519,-16.3216338416,28.4438751224,146.952650893
2268.0,383810924,10924,CALLE,CALLE TRANSVERSAL UNO ANATOLIO, ,Asfalto,375626.562821,3147956.50641,-16.2702391241,28.45222769,110.435122727
2269.0,383810968,10968,CMNO,CAMINO SUBIDA A PAIBA, ,Tierra,382909.431122,3158256.90662,-16.1968812599,28.5458643235,564.312245897
2270.0,383810979,10979,CMNO,CAMINO DEL LOMO AL BAILADERO, ,Tierra,383009.507479,3158423.26712,-16.1959161775,28.5473783745,560.401166569
2271.0,383811024,11024,CALLE,CALLE TRANSVERSAL RODODENDRO, ,Asfalto,370628.972019,3144608.0611,-16.3208993798,28.421519497,89.2717723687
2272.0,383851633,51633,CALLE,CALLE SAN BERNARDINO, ,Asfalto,371386.612563,3146193.11422,-16.3133455873,28.4359072919,187.645063501
2273.0,383810956,10956,CALLE,CALLEPARALELA UNO  NARDO, ,Asfalto,371210.88256,3146163.79735,-16.3151271929,28.4356212679,93.3753072468
2274.0,383882136,82136,CALLE,CALLE ORION, ,Asfalto,375283.896976,3147881.51091,-16.2737299856,28.451518184,34.0571507188
2275.0,383811001,11001,PSAJE,PASAJE TRANSVERSAL CARACAS, ,Asfalto,375741.654677,3148451.73273,-16.2691172917,28.4567078154,21.5300585084
2276.0,383811050,11050,PASEO,PASEO LA NOBLEZA,PEATONAL,Peatonal,370474.761936,3147102.75166,-16.3227478465,28.4440218488,51.7762603009
2277.0,383811066,11066,CALLE,CALLE TRANSVERSAL AVELLANO, ,Tierra,369211.246437,3144586.3016,-16.3353683128,28.4211859839,64.0590369515
2278.0,383811100,11100,CALLE,CALLE FLORIDA TERCERA, ,Peatonal,383030.270415,3153818.30881,-16.1952349644,28.5058151177,107.185732106
2279.0,383811078,11078,CALLE,CALLE ACCESO VEREDILLAS, ,Asfalto,372160.81258,3146518.08059,-16.3054668295,28.4389107088,139.559279632
2280.0,383811089,11089,CALLE,"CALLE SAUCE, PROLONGACION", ,Asfalto,372221.421645,3146597.54955,-16.3048513356,28.4396345758,120.30049429
2281.0,383811134,11134,CALLE,CALLE PROLONGACION LA LISA, ,Asfalto,370392.3968,3145688.45032,-16.3234299369,28.4312505894,38.0342705351
2282.0,383811122,11122,CALLE,CALLE TRANSVERSAL LAS LOAS, ,Asfalto,371939.229475,3146832.51367,-16.3077636563,28.441724114,61.3904116747
2283.0,383810140,10140,CALLE,CALLE ANDRES OROZCO MAFFIOTTE,PROLONG. ANDRES OROZCO (CV:11111),Asfalto,372682.59656,3147264.7781,-16.3002218709,28.4457016976,1299.98515836
2284.0,383841511,41511,CALLE,CALLE SAN ANTONIO (TAGANANA),CASERIO SAN ANTONIO,Adoquín,380842.028875,3160006.36384,-16.2182318106,28.5614606185,192.999842334
2285.0,383841387,41387,CSRIO,CASERIO EL CALVARIO, ,Tierra,380867.137334,3160108.91028,-16.2180001199,28.562375471,128.285817135
2286.0,383857371,57371,CALLE,CALLE BARRANCO LOS FRIAS, ,Asfalto,372662.770916,3146007.74789,-16.3003299045,28.4343943483,318.631743971
2287.0,383810631,10631,CMNO,CAMINO VALLE GRANDE, ,Tierra,379094.850164,3154383.4154,-16.2354560103,28.5106147766,2442.57061248
2288.0,383810970,10970,CMNO,CAMINO DOS BARRANCOS, ,Tierra,379793.656979,3153523.53466,-16.2282730863,28.5028768813,278.003177671
2289.0,383840256,40256,LUGAR,LUGAR VALLE GRANDE, ,Lugar,378930.598108,3154271.049,-16.2371652312,28.5095244094,30.0000014823
2290.0,383811167,11167,CALLE,CALLE TACANDE,"GARA Y JONAY, TRANSVERSAL",Asfalto,374443.427139,3147698.66089,-16.2822920657,28.4497874513,39.9022792198
2291.0,383811178,11178,CALLE,CALLE GUAYCOS, ,Asfalto,374398.009987,3147710.99999,-16.2827571534,28.4498944333,37.812807389
2292.0,383841414,41414,CALLE,CALLE LA CRUZ VIEJA, ,Tierra,380579.649468,3159786.29638,-16.2208902013,28.5594527203,245.970217098
2293.0,383810877,10877,CALLE,CALLE TRANSVERSAL 3ª IZQUIERDA LACIO, ,Tierra,379883.359808,3152354.40559,-16.227230941,28.4923158947,87.7176800077
2294.0,383811189,11189,CALLE,CALLE AMERICA GONZALEZ,CALLE 30 RUBEN MARICHAL,Asfalto,377023.722941,3150979.30059,-16.2562798629,28.4796303356,87.6824913214
2295.0,383801137,01137,CTRA,CARRETERA ACCESO AUTOPISTA TF-5, ,Asfalto,376187.465452,3148589.98347,-16.2645878047,28.4579690294,282.50040579
2296.0,383811211,11211,PQUE,PARQUE LA ERA, ,Peatonal,370974.379174,3146289.53403,-16.3175536112,28.4367309673,298.741836002
2297.0,383810651,10651,PSAJE,"PASAJE MILAN, PARALELA", ,Peatonal,379938.545145,3152440.12667,-16.2266761911,28.4930945177,103.455162227
2298.0,383801503,01503,BRANC,BARRANCO LOS ANDENES, ,Lugar,370713.273035,3147880.97439,-16.3202859428,28.451007025,2694.66212755
2299.0,383801503,01503,BRANC,BARRANCO LOS ANDENES, ,Lugar,372529.172539,3147309.12918,-16.3017978049,28.4460862571,337.294742522
2300.0,383810915,10915,PLAZA,PLAZA JULIAN HERMOGENES GARCIA MELIAN,PLAZA BARRIO NUEVO,Peatonal,376110.708547,3150453.10658,-16.2655603151,28.4748084599,90.2843171646
2301.0,383810870,10870,CALLE,CALLE TRANSVERSAL CRUZ DEL LLANO, ,Tierra,370239.788468,3145035.86191,-16.3249116973,28.4253465913,79.8905008456
2302.0,383810770,10770,CALLE,CALLE PICAPINO, ,Asfalto,371436.263797,3146580.80495,-16.3128726782,28.4394067007,112.858512824
2303.0,383810759,10759,RTNDA,ROTONDA LA GOMERA, ,Asfalto,370629.771787,3145720.95698,-16.321010259,28.4315674875,130.203227871
2304.0,383810454,10454,CALLE,CALLE PARDO BAZAN,parte CAMINO LA MANTECA,Asfalto,373619.416216,3147833.79924,-16.2907223371,28.4509203326,385.961277079
2305.0,383801512,01512,CALLE,"CALLE PEATONAL B-C, LOS LLANOS","PEATONAL B-C, LLANOS (LOS)",Peatonal,377162.768492,3148538.90704,-16.2546147837,28.457629276,103.098325769
2306.0,383801513,10827,PASEO,PASEO JOSE MANUEL GONZALEZ MENA,"PEATONAL 8-9, LOS LLANOS",Asfalto,377201.678698,3148601.69403,-16.2542196279,28.4581908461,139.54939591
2307.0,383810715,10715,CALLE,CALLE ESCALERA ERMITA SAN JOSE, ,Peatonal,383661.06022,3154505.18677,-16.1888587336,28.5120688793,31.6480121482
2308.0,383810726,10726,PQUE,PARQUE ACORAIDA, ,Peatonal,372290.972722,3144158.12401,-16.3038711389,28.4176709777,446.189207526
2309.0,383810705,10705,PLAZA,PLAZA PRIMERO DE MAYO, ,Peatonal,377398.085997,3149176.62397,-16.2522575135,28.4634258641,312.461956007
2310.0,383810781,10781,CALLE,CALLE CANDELARIA ZARATE PADRON, ,Asfalto,374300.647768,3146529.77954,-16.2836226235,28.4392206063,274.500192669
2311.0,383810792,10792,CALLE,CALLE CORNISA CINCO,PROLONG. CORNISA 4,Asfalto,377840.413315,3150962.48829,-16.2479459131,28.4795597162,69.9553405072
2312.0,383810859,10859,CALLE,CALLE PROLONGACION ASPERULA, ,Asfalto,369874.400371,3144352.15455,-16.3285649383,28.4191438579,181.895889979
2313.0,383810815,10815,CALLE,CALLE PARALELA NUEZ, ,Asfalto,369613.462463,3144475.35017,-16.3312449214,28.4202256738,126.490963732
2314.0,383810803,10803,CALLE,CALLE PARALELA ARANDANOS, ,Asfalto,369804.437287,3144388.55336,-16.329297646,28.4194672899,418.65399677
2315.0,383810848,10848,CALLE,CALLE TRANSVERSAL PETUNIA, ,Asfalto,369878.58578,3144289.60765,-16.3285217492,28.4185788279,174.636009453
2316.0,383810836,10836,CALLE,CALLE PROLONGACION VALERIANA, ,Asfalto,369795.975419,3144319.7594,-16.3293646108,28.4188393428,41.1980965837
2317.0,383810826,10826,CALLE,CALLE TRANSVERSAL CASUARINA, ,Asfalto,369662.692319,3144421.69937,-16.3307363449,28.4197464245,140.112629175
2318.0,383810453,10453,CALLE,CALLE EL LAGAR, ,Tierra,369648.306438,3147128.14695,-16.3311776602,28.4441609377,230.340408792
2319.0,383810893,10893,CALLE,CALLE TRANSVERSAL PEREGRINOS,CALLE LOS PEREGRINOS (parte),Asfalto,371944.824267,3146121.45826,-16.3076360823,28.4353159907,75.4642672411
2320.0,383810988,10988,CSRIO,CASERIO PASOLORO, ,Tierra,379970.38024,3155190.07023,-16.2266363508,28.5179117322,169.176458072
2321.0,383810977,10977,CMNO,CAMINO LA CANTERA, ,Tierra,379907.818427,3155076.18215,-16.2272689915,28.5168724738,157.869515746
2322.0,383810866,10866,CALLE,CALLE TRANSVERSAL 4ª IZQUIERDA LACIO,MARIA JIMENEZ CALLE A,Tierra,379837.875448,3152328.69848,-16.22769291,28.4920796424,55.0993592518
2323.0,383810925,10925,PLAZA,"PLAZA MIGUEL DIAZ ""SUCULUM""", ,Peatonal,383672.056994,3154510.83199,-16.1887470807,28.5121207936,100.73330716
2324.0,383810937,10937,PLAZA,PLAZA TOM CARBI, ,Peatonal,374720.178632,3149532.62563,-16.2796642681,28.4663671175,98.2468058435
2325.0,383810418,10418,CALLE,CALLE LA FLORIDA,LUGAR FLORIDA,Peatonal,383089.495445,3153843.5783,-16.1946305577,28.5060476053,130.368778394
2326.0,383890631,90631,CALLE,CALLE NAUTILUS, ,Peatonal,383099.40449,3153800.24168,-16.1945150101,28.5056451743,202.866615881
2327.0,383811014,11014,CALLE,CALLE 130, ,Tierra,369991.959962,3147689.91556,-16.3277442514,28.4492709819,154.703589504
2328.0,383811025,11025,CALLE,CALLE UNO MORISCOS, ,Asfalto,374121.147697,3145829.92345,-16.2854132527,28.4328729794,757.282073599
2329.0,383811035,11035,CALLE,CALLE DOS MORISCOS, ,Asfalto,374070.869888,3145705.39329,-16.2859009149,28.4317491368,1059.17252337
2330.0,383811046,11046,CALLE,CALLE 131, ,Tierra,369926.389516,3147860.33969,-16.328434558,28.4508059531,116.390477705
2331.0,383890894,90894,CALLE,CALLE PETROLERO TEIDE, ,Peatonal,383156.25156,3153712.4349,-16.193935848,28.5048693375,23.8823264629
2332.0,383811057,11057,CALLE,CALLE ACCESO COFRADIA, ,Asfalto,383558.154402,3153709.39856,-16.189836732,28.5048775415,92.6104549051
2333.0,383847225,47225,CALLE,CALLE TAGAMICHE, ,Peatonal,373872.545742,3147068.26843,-16.2880667062,28.4440188696,145.174655544
2334.0,383811079,11079,CALLE,CALLE TRANSVERSAL CILANTRO,PARALELA EL GOFIO,Tierra,371133.430906,3144761.57882,-16.3157557517,28.4229511125,91.1306194412
2335.0,383811068,11068,PLAZA,PLAZA DE LOS PRACTICANTES, ,Asfalto,375872.861502,3148534.41424,-16.2677848975,28.457465829,146.212003239
2336.0,383830486,30486,CALLE,CALLE DOCTOR ALFONSO SORIANO FRADE,CALLE DOCTOR CERVIA,Asfalto,376712.020241,3150032.67446,-16.2593734954,28.4710649639,123.925218941
2337.0,383811112,11112,CALLE,CALLE PROLONGACION AREJO,"LAS HESPERIDES , TRANSVERSAL",Asfalto,370968.187453,3146308.20955,-16.3176196393,28.4368992863,257.986708361
2338.0,383844602,44602,CALLE,CALLE SAN FELIPE, ,Asfalto,374910.027461,3148631.94599,-16.2776322005,28.4582603592,78.8576334523
2339.0,383810330,10330,CALLE,CALLE EL PERAL,CALLE 8 LA CARDONERA,Peatonal,378477.274817,3152624.30382,-16.2416247755,28.4946176497,38.1264049815
2340.0,383820116,20116,AVDA,AVENIDA TRES DE MAYO, ,Asfalto,376944.241608,3148687.57025,-16.2568628027,28.4589500137,2360.77776222
2341.0,383801002,01002,CALLE,CALLE ENLACE TF-5 TRES DE MAYO, ,Asfalto,376173.112465,3148488.43023,-16.2647120615,28.4570805297,423.532990694
2342.0,383810244,10244,AVDA,AVENIDA LOS MAJUELOS, ,Asfalto,370886.806892,3146446.48576,-16.318297193,28.4383239597,5607.3014607
2343.0,383810270,10270,AVDA,AVENIDA LITRE, ,Asfalto,370622.258116,3146252.93919,-16.3211786071,28.4363903884,826.151185699
2344.0,383841936,41936,CMNO,CAMINO LA FORTALEZA, ,Tierra,377283.145679,3156542.86831,-16.254240337,28.5298717203,100.71147299
2345.0,383811146,11146,CALLE,CALLE LOS FAROLES,"CALLE SIN SALIDA, TRANSVERSAL",Asfalto,376888.140096,3149379.33756,-16.2575090227,28.4651877981,49.2659229436
2346.0,383811157,11157,PLAZA,PLAZA DE MARIA AUXILIADORA,PLAZA NUEVA DUGGI,Peatonal,376913.362847,3149370.41457,-16.2572491419,28.4651100545,109.338420589
2347.0,383811168,11168,AVDA,AVENIDA BARRANCO SANTOS, ,Asfalto,376478.08442,3149428.83819,-16.2616440629,28.4655233303,1516.94677388
2348.0,383811179,11179,AVDA,AVENIDA BARRANCO MOLINA, ,Asfalto,375742.281706,3149689.78469,-16.2692440303,28.4678806559,346.992686988
2349.0,383858687,58687,CALLE,CALLE EL MUÑON, ,Peatonal,383439.040986,3155566.81667,-16.19120284,28.5216058102,1662.61974504
2350.0,383810336,10336,CALLE,CALLE LAS LOAS, ,Asfalto,372107.646867,3146966.54812,-16.3060605465,28.4429538926,617.111542682
2351.0,383810630,10630,CALLE,CALLE TRANSVERSAL UNO MARIA FLORES, ,Asfalto,370977.025792,3146160.73141,-16.3175143579,28.4355705019,227.970788494
