FID,CODCALLE,TEXTO,GRUPO,CAPACIDAD,PTO_REC,UTM_X,UTM_Y,GRAD_X,GRAD_Y
2268.0,41387,CSRIO EL CALVARIO,3.0,120.0,R2406,380668.568378,3160092.94976,-16.2200139911,28.5622248734
2269.0,41387,CSRIO EL CALVARIO,1.0,800.0,R2407,380669.863629,3160081.94013,-16.2199996054,28.562125636
2270.0,41406,CSRIO CARDONAL,1.0,800.0,R2408,381066.996384,3160373.74856,-16.2159704502,28.5647954955
2271.0,50502,CALLE CHIRIGER,2.0,800.0,R2409,371836.331907,3146548.30689,-16.3087845102,28.4391527701
2272.0,50711,CTRA DEL SOBRADILLO,2.0,800.0,R2410,372102.563198,3146501.32489,-16.3060611759,28.4387549007
2273.0,10587,CALLE LA BATATA,1.0,800.0,R2411,370919.511881,3144616.67582,-16.3179288796,28.4216307502
2274.0,59741,CALLE EL GOFIO,5.0,240.0,R2412,371034.058453,3144965.23746,-16.316798527,28.424787605
2275.0,59741,CALLE EL GOFIO,8.0,800.0,R2413,371070.749152,3144924.07228,-16.3164193835,28.4244197386
2276.0,59741,CALLE EL GOFIO,3.0,240.0,R2414,371072.538942,3144922.28249,-16.3164009131,28.4244037636
2277.0,10544,CALLE EL CILANTRO,2.0,800.0,R2415,371124.890305,3144760.30648,-16.3158484222,28.4229472023
2278.0,10544,CALLE EL CILANTRO,1.0,800.0,R2416,371059.115516,3144758.06924,-16.3165196047,28.4229205213
2279.0,10544,CALLE EL CILANTRO,1.0,800.0,R2417,371031.821215,3144725.85302,-16.3167946281,28.4226270963
2280.0,51374,CALLE BARRANCO GRANDE,2.0,800.0,R2418,371632.743273,3146470.89846,-16.3108544627,28.4384342042
2281.0,51625,CALLE SAN ALBINO,1.0,800.0,R2419,371603.659182,3146460.15972,-16.3111502033,28.4383344337
2282.0,51575,CALLE PATO,1.0,240.0,R2420,371470.319813,3146439.12968,-16.3125091948,28.4381315293
2283.0,51714,CALLE TREPADORA,1.0,800.0,R2421,371486.875372,3146389.46301,-16.3123346387,28.4376849502
2284.0,51625,CALLE SAN ALBINO,1.0,800.0,R2422,371675.25079,3146362.16871,-16.3104083873,28.4374571684
2285.0,51625,CALLE SAN ALBINO,2.0,240.0,R2423,371716.415964,3146292.36689,-16.3099803526,28.4368312983
2286.0,51374,CALLE BARRANCO GRANDE,2.0,800.0,R2424,371484.190687,3146640.03363,-16.3123899579,28.4399459206
2287.0,51374,CALLE BARRANCO GRANDE,1.0,240.0,R2425,371485.980477,3146637.34895,-16.3123713856,28.4399218693
2288.0,51602,CALLE REINETA,3.0,800.0,R2426,371391.121597,3146554.1237,-16.3133305885,28.4391614737
2289.0,51103,CALLE MAJANO,2.0,800.0,R2427,371419.310792,3146712.52014,-16.3130604404,28.4405936736
2290.0,51103,CALLE MAJANO,1.0,800.0,R2428,371384.857331,3146749.21083,-16.3134162922,28.4409213882
2291.0,51014,CALLE HALCON,1.0,800.0,R2429,371490.9024,3146918.79346,-16.3123524853,28.4424622042
2292.0,51014,CALLE HALCON,2.0,800.0,R2430,371401.860338,3146862.86251,-16.3132553641,28.4419486943
2293.0,50912,CALLE COLIBRI,1.0,800.0,R2431,371491.797295,3146783.6643,-16.3123282956,28.4412428413
2294.0,10835,CALLE LAS MAÑAS DE LUCHA,1.0,800.0,R2432,370584.592878,3147215.53913,-16.3216391215,28.4450505729
2295.0,10835,CALLE LAS MAÑAS DE LUCHA,1.0,800.0,R2433,370634.707004,3147290.71032,-16.3211358799,28.4457339091
2296.0,51092,CALLE LAS MACHAS,1.0,800.0,R2434,371149.719132,3146744.82431,-16.3158165117,28.4408586112
2297.0,51223,CALLE SINSONI,2.0,800.0,R2436,371050.163778,3146681.7606,-16.3168259,28.4402796722
2298.0,51223,CALLE SINSONI,2.0,800.0,R2437,370973.202799,3146602.56238,-16.3176027921,28.4395573566
2299.0,50711,CTRA DEL SOBRADILLO,1.0,800.0,R2438,370239.32266,3146579.86366,-16.325092876,28.4392797673
2300.0,52435,CALLE CASTAÑO,1.0,800.0,R2439,369640.026787,3144661.26571,-16.3309947478,28.4219060821
2301.0,52733,CTRA DEL TABLERO,1.0,800.0,R2440,370153.432612,3144220.5956,-16.3257044067,28.4179804708
2302.0,52733,CTRA DEL TABLERO,2.0,240.0,R2441,370151.498152,3144225.2383,-16.3257246747,28.4180221758
2303.0,51471,CALLE FERRETERIA,1.0,800.0,R2442,371345.566841,3145601.98828,-16.3136895381,28.4305645897
2304.0,59176,CALLE CIGARRILLOS,2.0,800.0,R2443,371073.447409,3145293.95718,-16.3164331438,28.4277579731
2305.0,59176,CALLE CIGARRILLOS,2.0,800.0,R2444,371049.674893,3145286.3702,-16.3166749783,28.4276871586
2306.0,59176,CALLE CIGARRILLOS,2.0,240.0,R2445,371047.145902,3145291.42819,-16.3167013605,28.4277325538
2307.0,01030,CALLE ACCESO2 A CALLE CIGARRILLOS,1.0,240.0,R2446,371092.66774,3145201.39611,-16.3162265975,28.4269245677
2308.0,01030,CALLE ACCESO2 A CALLE CIGARRILLOS,2.0,240.0,R2447,371063.837243,3145182.68157,-16.3165188216,28.4267528353
2309.0,51165,CALLE PINZON,3.0,240.0,R2448,370926.76593,3146359.67399,-16.3180497246,28.4373608628
2310.0,52691,CALLE PAJARITA,1.0,240.0,R2449,370769.968488,3145501.84024,-16.3195544809,28.4296039823
2311.0,52385,CALLE BIGUIPALA,1.0,240.0,R2450,370942.951473,3145461.88218,-16.3177840857,28.429260495
2312.0,52806,CALLE ZINZA,1.0,800.0,R2451,370867.081743,3145374.88489,-16.3185488812,28.4284679022
2313.0,52211,CALLE ORQUIDEA,1.0,240.0,R2452,370754.794542,3145034.4827,-16.3196570648,28.4253848922
2314.0,57274,CTRA GENERAL DEL SUR,2.0,240.0,R2453,370984.932724,3144981.37389,-16.3173018165,28.4249283739
2315.0,01045, ENLACE CTRA. GNRAL.,1.0,800.0,R2454,370639.97835,3144482.65686,-16.3207673204,28.420393666
2316.0,13118,VIA DE SERVICIO VALLESECO,2.0,800.0,R2455,378823.022432,3151492.09144,-16.2379715668,28.4844356258
2317.0,13118,VIA DE SERVICIO VALLESECO,1.0,240.0,R2456,378820.493441,3151487.53926,-16.2379969194,28.4843943092
2318.0,11057,CALLE ACCESO COFRADIA,1.0,3200.0,R2457,383520.27928,3153721.69733,-16.1902177287,28.5049855523
2319.0,11057,CALLE ACCESO COFRADIA,4.0,240.0,R2458,383520.583879,3153719.86974,-16.1902144316,28.5049690862
2320.0,53172,CTRA SAN ANDRES-TAGANANA,1.0,800.0,R2459,383467.837999,3154524.62419,-16.1908348774,28.5122270073
2321.0,53172,CTRA SAN ANDRES-TAGANANA,3.0,240.0,R2460,383453.480768,3154564.31177,-16.1909855911,28.5125838886
2322.0,10010,"CALLE FLORIDA, PRIMERA",4.0,800.0,R2461,383074.781667,3153870.15526,-16.1947842154,28.5062853948
2323.0,46512,CALLE LACIO,1.0,240.0,R2462,379899.962053,3152393.29679,-16.2270654351,28.4926683409
2324.0,82531,CTRA AUTOVIA SAN ANDRES,2.0,800.0,R2463,379354.135651,3151909.20709,-16.2325903485,28.4882492006
2325.0,10388,AVDA NUESTRA SEÑORA DEL CARMEN,1.0,240.0,R2464,378808.601027,3152056.8483,-16.2381783383,28.4895309542
2326.0,01118,CALLE ENLACE COLEGIO VALLESECO,3.0,240.0,R2465,378868.309403,3151884.90315,-16.2375503335,28.4879847827
2327.0,10524,AVDA DE ANAGA,1.0,800.0,R2466,378578.326027,3151215.67725,-16.2404418051,28.4819183341
2328.0,40917,"CALLE PISTA MILITAR, (LA ALEGRIA)",3.0,800.0,R2467,378377.166387,3151443.83234,-16.2425205569,28.4839585652
2329.0,40917,"CALLE PISTA MILITAR, (LA ALEGRIA)",2.0,800.0,R2468,378406.338889,3151237.44778,-16.2422007835,28.4820987645
2330.0,40917,"CALLE PISTA MILITAR, (LA ALEGRIA)",3.0,800.0,R2469,378364.539484,3151296.22819,-16.2426339344,28.4826253286
2331.0,40933,CTRA TAHODIO,2.0,240.0,R2470,377879.927625,3151696.37042,-16.2476262428,28.4861910852
2332.0,40933,CTRA TAHODIO,1.0,800.0,R2471,376618.97889,3153354.41351,-16.2606838407,28.5010352045
2333.0,40933,CTRA TAHODIO,1.0,240.0,R2472,376649.022213,3153169.79946,-16.2603571257,28.4993720122
2334.0,40933,CTRA TAHODIO,1.0,800.0,R2473,377492.847713,3152360.8068,-16.2516507592,28.4921509418
2335.0,40933,CTRA TAHODIO,2.0,240.0,R2474,377495.460176,3152356.88811,-16.2516236558,28.4921158233
2336.0,40933,CTRA TAHODIO,3.0,240.0,R2475,377672.236829,3152096.51264,-16.2497902099,28.489782682
2337.0,40933,CTRA TAHODIO,1.0,800.0,R2476,377719.26116,3152032.94271,-16.2493031138,28.4892134108
2338.0,40821,CTRA LOS CAMPITOS,2.0,800.0,R2477,376409.985631,3150718.36502,-16.2625357765,28.4772264926
2339.0,40821,CTRA LOS CAMPITOS,2.0,240.0,R2478,376411.074157,3150713.46665,-16.2625241331,28.4771823907
2340.0,31346,CALLE CAMINO DEL HIERRO,4.0,800.0,R2479,374988.924575,3148971.8741,-16.2768601815,28.4613298752
2341.0,43065,CTRA DE HOYA FRIA,1.0,800.0,R2480,374834.877289,3147401.55828,-16.2782628104,28.447143875
2342.0,99057,CTRA AUTOPISTA DEL SUR,2.0,800.0,R2481,373563.769391,3145874.09924,-16.2910740547,28.4332369051
2343.0,11088,"CALLE MARITIMA DE AÑAZA, UNO",2.0,800.0,R2482,373154.861298,3144801.63565,-16.2951308088,28.4235188845
2344.0,10020,CALLE PUNTA DE LA VISTA,3.0,800.0,R2483,372233.663367,3145393.09314,-16.3046000045,28.42876664
2345.0,10020,CALLE PUNTA DE LA VISTA,2.0,240.0,R2484,372241.157468,3145394.24608,-16.3045236274,28.4287777777
2346.0,51737,CALLE AUTILLO,2.0,800.0,R2485,371907.431227,3146096.66815,-16.3080084759,28.4350839992
2347.0,51737,CALLE AUTILLO,1.0,800.0,R2486,371869.340684,3146004.86375,-16.3083871588,28.4342517853
2348.0,51737,CALLE AUTILLO,1.0,240.0,R2487,371977.740898,3145898.05309,-16.3072686342,28.4332985208
2349.0,57371,CALLE BARRANCO LOS FRIAS,1.0,800.0,R2488,372576.253498,3146000.90171,-16.3011697178,28.4342852162
2350.0,57371,CALLE BARRANCO LOS FRIAS,1.0,240.0,R2489,372675.120879,3146000.56994,-16.3001603242,28.4342918679
2351.0,57371,CALLE BARRANCO LOS FRIAS,2.0,240.0,R2490,372705.975464,3145863.88081,-16.2998302469,28.4330613402
2352.0,57371,CALLE BARRANCO LOS FRIAS,1.0,800.0,R2491,372661.18655,3145843.31108,-16.3002852313,28.4328713434
2353.0,52041,CALLE PELICANO,1.0,800.0,R2492,370322.577725,3147198.17254,-16.324312381,28.4448678416
2354.0,52041,CALLE PELICANO,1.0,240.0,R2493,370418.127409,3147314.29195,-16.3233498526,28.4459252283
2355.0,10453,CALLE EL LAGAR,1.0,800.0,R2494,369696.659806,3147094.62649,-16.3306913709,28.4438710676
2356.0,51923,CALLE CONVENTO,2.0,800.0,R2495,368674.154377,3145981.37547,-16.3410044122,28.4337223361
2357.0,52323,CALLE LA ARAÑA,2.0,800.0,R2496,369086.549032,3145334.94259,-16.3367209623,28.427930172
2358.0,52466,CALLE CRISANTEMO,1.0,800.0,R2497,368974.410862,3145105.02616,-16.3378396247,28.4258440994
2359.0,52466,CALLE CRISANTEMO,1.0,800.0,R2498,368876.87056,3145133.89013,-16.3388386171,28.4260947862
2360.0,52466,CALLE CRISANTEMO,1.0,800.0,R2499,368790.278659,3145143.84322,-16.3397237005,28.426175909
2361.0,52571,CALLE HORTENSIA,1.0,800.0,R2500,369292.832079,3145306.7027,-16.3346119351,28.4276959902
2362.0,52741,CALLE TOLEDO,1.0,800.0,R2501,369751.421831,3145238.22958,-16.3299227234,28.427123887
2363.0,51907,CMNO DEL CANDIL,1.0,240.0,R2502,369930.713305,3145694.56693,-16.3281438629,28.4312598794
2364.0,11043,CALLE PRIMERA LA MONJA,1.0,800.0,R2503,371462.188661,3146046.61906,-16.3125484881,28.434588578
2365.0,11043,CALLE PRIMERA LA MONJA,2.0,800.0,R2504,371497.776667,3146135.81432,-16.3121950957,28.4353970102
2366.0,11077,CALLE CUARTA LA MONJA,2.0,800.0,R2505,371580.665188,3146258.34517,-16.3113625009,28.4365109274
2367.0,11065,CALLE TERCERA LA MONJA,2.0,800.0,R2506,371601.837799,3146163.29366,-16.3111357656,28.435655232
2368.0,11043,CALLE PRIMERA LA MONJA,2.0,800.0,R2507,371504.984365,3146165.54607,-16.312124821,28.4356660292
2369.0,59203,CALLE ACHINECH,1.0,240.0,R2508,371555.438247,3146060.13349,-16.31159799,28.4347197144
2370.0,51695,CALLE LA TORNERA,1.0,240.0,R2509,371677.068142,3146031.75319,-16.3103530902,28.4344755612
2371.0,56062,CMNO EL CERCADO,1.0,800.0,R2510,382515.641848,3154962.05389,-16.2006082765,28.5160890323
2372.0,40376,"CALLE PISTA MILITAR, (SAN ANDRES)",8.0,800.0,R2511,383083.156006,3153686.44349,-16.1946799788,28.5046282108
2373.0,40322,CALLE CERCADO DE SAN ANDRES,2.0,800.0,R2512,382911.76347,3154094.49963,-16.1964725432,28.5082953706
2374.0,40322,CALLE CERCADO DE SAN ANDRES,2.0,800.0,R2513,382918.378067,3154077.30168,-16.1964032123,28.5081407602
2375.0,40322,CALLE CERCADO DE SAN ANDRES,2.0,800.0,R2514,382966.53233,3154019.62239,-16.1959053626,28.5076245555
2376.0,10637,CTRA PARQUE DE LAS MESAS,5.0,800.0,R2515,375884.414599,3151411.35462,-16.2679783836,28.4834303912
2377.0,10637,CTRA PARQUE DE LAS MESAS,2.0,800.0,R2516,375918.652334,3151386.45445,-16.2676259936,28.4832089421
2378.0,56472,CALLE SUBIDA AL MAYORAZGO,1.0,800.0,R2517,374195.843944,3147164.18326,-16.2847617749,28.4449402474
2379.0,58401,CALLE CHACERQUEN,6.0,240.0,R2518,372012.217281,3145365.50407,-16.3068576113,28.4284959809
2380.0,31211,CALLE ALCALDE GARCIA RAMOS,1.0,240.0,R2519,375816.195597,3148662.28725,-16.2683788025,28.4586150579
2381.0,56472,CALLE SUBIDA AL MAYORAZGO,2.0,800.0,R2713,374177.046556,3147117.71859,-16.2849486331,28.4445191179
2382.0,40635,AVDA PEDRO SCHWARTZ,3.0,240.0,R2521,383440.538956,3153835.84309,-16.1910439608,28.5060085426
2383.0,40217,CALLE SANTIAGO RAYCO,2.0,240.0,R2522,379980.55208,3152775.42398,-16.2262820624,28.4961243031
2384.0,51455,CALLE LOS DESAMPARADOS,8.0,800.0,R2523,371318.782432,3145377.58056,-16.3139379584,28.4285368171
2385.0,31122,CALLE UNAMUNO,4.0,240.0,R2524,376255.69257,3149044.72478,-16.2639318627,28.4621081322
2386.0,11054,CALLE ZAHORRA,4.0,800.0,R2525,370850.342333,3147012.19528,-16.3189030107,28.4432418621
2387.0,11117,CALLE NUMANCIA,1.0,240.0,R2526,377283.898582,3149924.76285,-16.2535255071,28.4701472105
2388.0,11117,CALLE NUMANCIA,1.0,240.0,R2527,377287.073588,3149922.11701,-16.2534927994,28.4701236319
2389.0,32237,CALLE ELADIO ROCA Y SALAZAR,2.0,3200.0,R2528,375072.348678,3149512.5414,-16.2760668793,28.4662170879
2390.0,20027,CALLE ALVARO RODRIGUEZ LOPEZ,2.0,800.0,R2529,377045.325481,3148636.04353,-16.2558244998,28.4584946738
2391.0,10458,CMNO CASAS CUEVAS,3.0,240.0,R2530,377963.367226,3158054.17197,-16.2474490448,28.5435746963
2392.0,11011,CALLE CLARA CAMPOAMOR,1.0,3200.0,R2531,377085.896773,3148674.95895,-16.2554143476,28.4588496907
2393.0,10487,CALLE TERESA DE CALCUTA,2.0,800.0,R2532,375023.599101,3148039.60303,-16.2764050122,28.4529199697
2394.0,10321,CALLE JESUS HERNANDEZ GUZMAN,1.0,800.0,R2533,374669.541541,3147003.73481,-16.2799077466,28.443537868
2395.0,20027,CALLE ALVARO RODRIGUEZ LOPEZ,1.0,3200.0,R2534,377007.051339,3148617.55254,-16.256213371,28.4583241928
2396.0,51215,CALLE SIMON RUEDA,1.0,3200.0,R2535,371178.867399,3147203.19996,-16.3155701029,28.4449980188
2397.0,52733,CTRA DEL TABLERO,1.0,240.0,R2536,369886.299055,3144458.00321,-16.3284579252,28.4200963332
2398.0,32133,CALLE JOSE LUIS DE MIRANDA,3.0,800.0,R2538,374661.537968,3149720.52183,-16.2802848512,28.4680545636
2399.0,44006,CALLE FRANCISCO GARCIA TALAVERA,2.0,240.0,R2539,374941.288747,3148246.02628,-16.2772678817,28.4547749374
2400.0,20074,CALLE FUENTE DE SANTA CRUZ,2.0,3200.0,R2540,377144.191001,3148482.44217,-16.2547985425,28.4571178118
2401.0,45122,CALLE MANUEL ORAA Y ARCOCHA,1.0,3200.0,R2541,375435.51451,3149343.39895,-16.2723398072,28.4647254168
2402.0,44842,CALLE PEDRO SUAREZ HERNANDEZ,1.0,3200.0,R2542,374899.727416,3149051.11019,-16.2777796546,28.4620363826
2403.0,57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,1.0,240.0,R2543,372813.85739,3144614.73765,-16.2985912534,28.4217990795
2404.0,10336,CALLE LAS LOAS,1.0,240.0,R2544,372191.832545,3146999.67931,-16.3052049807,28.4432609759
2405.0,30045,CALLE GENERAL O'DONNELL,2.0,800.0,R2545,377099.07589,3150001.16667,-16.2554212215,28.4708193054
2406.0,10121,AVDA LA CONSTITUCION,2.0,120.0,R2546,377022.565558,3148116.11257,-16.2560014508,28.4538004018
2407.0,32713,CTRA DEL ROSARIO,1.0,800.0,R2547,374846.186686,3148198.32612,-16.2782338153,28.4543353491
2408.0,21127,CALLE QUEVEDO,4.0,800.0,R2548,376930.757505,3148988.68708,-16.2570320899,28.461666303
2409.0,52095,CALLE SAN FRANCISCO DE PAULA (LLANO DEL MORO),1.0,800.0,R2549,369694.686036,3147461.50722,-16.3307529714,28.4471816994
2410.0,52795,CALLE ZARZAMORA,2.0,240.0,R2550,369312.047419,3144793.3061,-16.3343576654,28.4230648794
2411.0,31137,CALLE AZORIN,2.0,3200.0,R2551,376118.641462,3148703.20192,-16.265294721,28.4590130539
2412.0,90012,CALLE ANEMONA,1.0,800.0,R2552,368928.649613,3145260.66125,-16.3383244354,28.4272439995
2413.0,90012,CALLE ANEMONA,1.0,800.0,R2553,368943.995477,3145285.79671,-16.3381706325,28.4274723686
2414.0,42561,CALLE NUÑEZ DE LA PEÑA,2.0,240.0,R2554,375396.340879,3148381.43711,-16.2726358556,28.4560404937
2415.0,10524,AVDA DE ANAGA,2.0,3000.0,R2555,378446.425418,3150947.11084,-16.2417606852,28.4794823491
2416.0,10524,AVDA DE ANAGA,9.0,800.0,R2556,378443.514995,3150941.81916,-16.2417898529,28.4794343227
2417.0,10524,AVDA DE ANAGA,5.0,800.0,R2557,378445.367082,3150960.8692,-16.2417729473,28.4796064132
2418.0,43854,CALLE ELIAS BACALLADO,1.0,800.0,R2558,374256.770223,3148804.70977,-16.284318613,28.4597509258
2419.0,10101,CALLE CUPRESO,2.0,3200.0,R2559,372330.714762,3144714.31771,-16.3035341824,28.4226505977
2420.0,10566,CALLE EL PEREJIL,1.0,800.0,R2560,370832.868441,3144720.74486,-16.3188249689,28.4225613399
2421.0,10566,CALLE EL PEREJIL,2.0,240.0,R2561,370838.674711,3144717.61841,-16.3187653488,28.4225336999
2422.0,52106,CALLE TALAVERA (LLANO DEL MORO),2.0,800.0,R2562,369557.448891,3146821.08427,-16.3320817823,28.4413886435
2423.0,11025,CALLE UNO MORISCOS,2.0,3200.0,R2563,374060.472998,3145817.8249,-16.2859969913,28.4327770666
2424.0,11172,CALLE SAN LUCAS,2.0,800.0,R2564,377381.512504,3149775.46342,-16.2525127003,28.4688090411
2425.0,56584,CALLE DOCTOR RAFAEL FOLCH YOU,2.0,240.0,R2565,383043.915399,3154035.61156,-16.1951163923,28.5077758079
2426.0,21971,CALLE ICOD,1.0,3200.0,R2566,375320.555446,3150013.57516,-16.2735863234,28.4707623954
2427.0,22301,CALLE SAN JUAN DE LA RAMBLA,1.0,3200.0,R2567,374917.835278,3149972.73059,-16.2776947906,28.4703552172
2428.0,30896,CALLE FEBLES CAMPOS,1.0,240.0,R2568,376097.982643,3149850.5849,-16.2656290575,28.469365619
2429.0,10331,CALLE SAN ISIDRO,2.0,240.0,R2569,377841.351159,3150493.55874,-16.2478926553,28.4753326791
2430.0,10244,AVDA LOS MAJUELOS,1.0,240.0,R2570,371434.272696,3146908.28898,-16.3129295003,28.4423618311
2431.0,40635,AVDA PEDRO SCHWARTZ,1.0,240.0,R2571,383377.943743,3153791.50995,-16.1916789698,28.5056028441
2432.0,50421,AVDA DE TINCER,2.0,800.0,R2573,372235.803404,3147151.65458,-16.3047728695,28.444636761
2433.0,31764,CALLE SAN JUAN DE DIOS,1.0,240.0,R2574,374430.359413,3149014.64069,-16.2825688422,28.4616621553
2434.0,32125,CALLE LA GUANCHA,3.0,800.0,R2575,374621.000999,3149606.40093,-16.2806864166,28.4670207914
2435.0,10375,CALLE 605,2.0,3200.0,R2576,375085.468915,3149156.879,-16.2758943341,28.463008692
2436.0,20581,AVDA LA SALLE,2.0,240.0,R2577,376992.700976,3149163.25924,-16.2564181567,28.4632475752
2437.0,11189,CALLE AMERICA GONZALEZ,6.0,800.0,R2578,377043.587024,3150985.50154,-16.2560930173,28.4796971952
2438.0,10724,PQUE SANTA CATALINA,1.0,3200.0,R2579,370981.884749,3145649.99577,-16.3174076552,28.4309619421
2439.0,10724,PQUE SANTA CATALINA,5.0,240.0,R2581,371000.013735,3145727.15044,-16.3172312027,28.4316600028
2440.0,22123,CALLE LOS REALEJOS,3.0,800.0,R2583,375020.296038,3150071.81744,-16.2766591341,28.4712592462
2441.0,32357,CALLE SANTIAGO BEYRO,2.0,800.0,R2584,375508.755039,3149381.22546,-16.2715959442,28.465073775
2442.0,10660,CALLE GABINO JIMENEZ,1.0,3200.0,R2585,372260.871265,3144575.69958,-16.3042318162,28.4213928248
2443.0,52242,CALLE RODODENDRO,1.0,240.0,R2586,370603.814189,3144683.54716,-16.3211589857,28.4222029851
2444.0,32736,CALLE PIO BAROJA,3.0,800.0,R2587,375877.420221,3149082.21905,-16.2677988226,28.4624105483
2445.0,51343,CALLE AVETORO,1.0,240.0,R2588,371894.440986,3146173.5572,-16.308149632,28.4357765991
2446.0,30254,CALLE PROGRESO,3.0,800.0,R2589,376710.202699,3149458.41984,-16.2593346538,28.4658845715
2447.0,30416,CALLE DEL PERDON,3.0,800.0,R2590,376286.78301,3150048.54339,-16.2637221529,28.4711700201
2448.0,31192,CALLE ORTEGA Y GASSET,2.0,800.0,R2591,376099.21722,3148595.0827,-16.2654814537,28.4580354889
2449.0,30351,CALLE SALAMANCA,6.0,800.0,R2592,376291.524071,3149670.98497,-16.2636331878,28.4677632041
2450.0,21882,CALLE HERO,2.0,800.0,R2593,375477.352483,3149797.05194,-16.2719615784,28.4688233808
2451.0,21882,CALLE HERO,2.0,800.0,R2594,375502.480598,3149774.88007,-16.2717025581,28.4686256918
2452.0,11117,CALLE NUMANCIA,1.0,240.0,R2595,377260.759858,3149920.73238,-16.2537613896,28.470108659
2453.0,10479,PLAZA POETA LUIS FERIA,3.0,800.0,R2596,377039.808615,3148981.76428,-16.2559177204,28.461614115
2454.0,20581,AVDA LA SALLE,1.0,3200.0,R2597,376951.690477,3148920.37126,-16.2568110281,28.4610517617
2455.0,52192,CALLE LADERITAS DEL PILAR,1.0,800.0,R2598,370626.846466,3144885.14451,-16.3209464598,28.4240245476
2456.0,30207,CALLE IRIARTE,2.0,800.0,R2599,376930.703044,3149439.25684,-16.2570807676,28.4657324665
2457.0,83252,CALLE DOCTOR FERNANDO BARAJAS PRAT,4.0,240.0,R2600,376649.825324,3149027.60181,-16.2599051342,28.4619909464
2458.0,56472,CALLE SUBIDA AL MAYORAZGO,6.0,800.0,R2601,374027.308939,3147064.92423,-16.2864717248,28.4440282335
2459.0,41526,CSRIO TACHERO,1.0,800.0,R2602,380495.241056,3160516.43923,-16.2218298595,28.5660307121
2460.0,41526,CSRIO TACHERO,2.0,240.0,R2603,380498.019187,3160521.20174,-16.2218019574,28.566073947
2461.0,32686,CALLE GANIVET,1.0,3200.0,R2604,375913.781126,3148962.43374,-16.267414606,28.4613330097
2462.0,57726,CALLE LOS HUARACHEROS,2.0,3200.0,R2605,375474.516152,3149031.39565,-16.2719077971,28.4619134831
2463.0,30923,CALLE SAN CRISTOBAL,1.0,240.0,R2606,376220.658083,3149726.36347,-16.2643628611,28.4682562397
2464.0,30915,CALLE OBISPO PEREZ CACERES,1.0,240.0,R2607,376183.087174,3149734.83015,-16.2647474681,28.4683290794
2465.0,52443,CALLE CENTENILLO,1.0,800.0,R2608,369341.211778,3145201.71594,-16.3341061724,28.4267534019
2466.0,01081, APARCAMIENTO,1.0,3200.0,R2609,372706.355932,3145182.82097,-16.2997512576,28.4269152223
2467.0,10768,AVDA CERCADO CORAZON,1.0,3200.0,R2610,370832.067664,3145732.64985,-16.318946359,28.431693028
2468.0,10552,AVDA LAS HESPERIDES,1.0,3200.0,R2611,371029.209101,3146127.17085,-16.3169778526,28.4352728035
2469.0,10228,CALLE MARIA FLORES,2.0,3200.0,R2612,370963.737919,3146161.0394,-16.3176500499,28.4355719749
2470.0,10552,AVDA LAS HESPERIDES,1.0,3200.0,R2613,371049.317475,3146142.7813,-16.3167743059,28.4354156636
2471.0,10248,CALLE TAMADUSTE,1.0,800.0,R2614,373806.754067,3146920.47408,-16.288707829,28.4427033465
2472.0,10248,CALLE TAMADUSTE,1.0,800.0,R2615,373826.86244,3146962.27833,-16.2885070938,28.4430825498
2473.0,10248,CALLE TAMADUSTE,1.0,800.0,R2616,373841.414553,3147069.96396,-16.2883702929,28.444055757
2474.0,32485,CALLE DOCTOR SALVADOR PEREZ LUZ,6.0,800.0,R2617,375677.319685,3149573.13111,-16.2698952218,28.4668217021
2475.0,10530,CALLE MOREIBA,1.0,3200.0,R2618,372111.098162,3144050.98634,-16.3057025903,28.4166429526
2476.0,10580,AVDA NUEVO ENLACE MORADITAS,1.0,800.0,R2619,373670.178921,3146911.0377,-16.2901012353,28.442604976
2477.0,45822,CALLE FRANCISCO MIRANDA,3.0,800.0,R2620,374325.339541,3147939.37356,-16.2835240652,28.4519483764
2478.0,51826,CALLE PIÑONERO,1.0,3200.0,R2621,371913.999952,3145854.54561,-16.307914542,28.4328996419
2479.0,52017,CALLE EL MOLLERO,1.0,800.0,R2625,369845.14594,3147475.77237,-16.3292183375,28.4473254482
2480.0,20116,AVDA TRES DE MAYO,1.0,3200.0,R2624,377145.888317,3148757.64005,-16.2548105425,28.4596015001
2481.0,54933,CALLE LUIS DIEGO CUSCOY,1.0,800.0,R2623,376383.478683,3150339.12608,-16.2627657967,28.4738015488
2482.0,57274,CTRA GENERAL DEL SUR,1.0,3200.0,R2626,372676.46783,3147219.12347,-16.3002810498,28.4452886935
2483.0,10035,CALLE LAURA GROTE DE LA PUERTA,1.0,800.0,R2622,374248.051968,3146936.10002,-16.2842038505,28.4428869569
