Capitol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrees,"Text Àrees",Política,"Text política","Grup de programes","Text Grup de programes",Programes,"Text Programes",Subprogrames,"Text Subprogrames","PREV. INICIAL"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0502,"0502 G. Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0503,"0503 G. Urbanisme",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0504,"0504 G. Mobilitat i Infraestructures",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0702,"0702 G. Ocupació, Empresa i Turisme",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",47,"D'EMPRESES PRIVADES",470,"D'EMPRESES PRIVADES",47000,"Aportacions finalistes empreses privades",0801,"0801 G. Drets Ciutadania, Participació i Transparència",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48000,"Aportacions de famílies i institucions",0201,"0201 G.Drets Socials",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0101,"0101 G. Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0201,"0201 G.Drets Socials",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0401,"0401 G.Seguretat i Prevenció",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0702,"0702 G. Ocupació, Empresa i Turisme",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",48,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",480,"DE FAMILIES I INS. SENSE AFANY DE LUCRE",48010,"Aport. finalistes famílies i institucion",0801,"0801 G. Drets Ciutadania, Participació i Transparència",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",49,"DE L'EXTERIOR",497,"ALTRES TRANSFERÈNCIES DE LA UE",49700,"Aport. UE i d'altres municipis europeus",0101,"0101 G. Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",49,"DE L'EXTERIOR",497,"ALTRES TRANSFERÈNCIES DE LA UE",49700,"Aport. UE i d'altres municipis europeus",0201,"0201 G.Drets Socials",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
4,"TRANSFERENCIES CORRENTS",49,"DE L'EXTERIOR",497,"ALTRES TRANSFERÈNCIES DE LA UE",49700,"Aport. UE i d'altres municipis europeus",0401,"0401 G.Seguretat i Prevenció",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
5,"INGRESSOS PATRIMONIALS",50,"INTERESSOS DE TITOLS VALORS",500,"EMESOS PER L'ESTAT",50000,"Int. de títols i val. emesos per l'estat",0703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","500.000,00"
5,"INGRESSOS PATRIMONIALS",52,"INTERESSOS DE DIPOSITS",520,"EN COMPTES DE BANCS O CAIXES D'ESTALVIS",52000,"Inter. de dipòs. ctes. de bancs o caixes",0703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","2.000.000,00"
5,"INGRESSOS PATRIMONIALS",52,"INTERESSOS DE DIPOSITS",520,"EN COMPTES DE BANCS O CAIXES D'ESTALVIS",52001,"Interessos ajornats",0703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","1.200.000,00"
5,"INGRESSOS PATRIMONIALS",53,"DIVIDENDS I PARTICIPACIÓ BENEFICIS",534,"DE SOC. MERC. ESTATALS, ENTITATS PUBL.EM",53400,"De societats i entitats depenents de les",0703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
5,"INGRESSOS PATRIMONIALS",54,"RENDES DE BENS IMMOBLES",541,"PRODUCTE DE L'ARRENDAMENT FINQUES URB.",54100,"Producte de l'arrendament de finques ur.",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","1.941.500,00"
5,"INGRESSOS PATRIMONIALS",54,"RENDES DE BENS IMMOBLES",541,"PRODUCTE DE L'ARRENDAMENT FINQUES URB.",54101,"Lloguers locals Foment de Ciutat Vella",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","20,00"
5,"INGRESSOS PATRIMONIALS",54,"RENDES DE BENS IMMOBLES",541,"PRODUCTE DE L'ARRENDAMENT FINQUES URB.",54102,"Lloguers habitatges Foment de Ciutat Vella",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","20,00"
5,"INGRESSOS PATRIMONIALS",54,"RENDES DE BENS IMMOBLES",541,"PRODUCTE DE L'ARRENDAMENT FINQUES URB.",54105,"Lloguer sales tècniques",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","80.000,00"
5,"INGRESSOS PATRIMONIALS",55,"PRODUCTES DE CONCESSIONS I APROFITAM.",550,"CONCESSIONS ADMINISTRATIVES AMB PREST PE",55000,"Concessions d'aparcaments",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","3.056.000,00"
