Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Texto Cajetines;LONGITUD;LATITUD
439785,49;4476740.13;1;07  CHAMBERÍ;07-06 VALLEHERMOSO;GALILEO, CALLE, DE;87;CargayDescarga;Línea;3;LABORABLES DE 8 A 20 H.EXCEPTO CARGA Y DESCARGAEN LINEA;-3.7099868;40.4391293
439342,24;4476814,99;42688;07  CHAMBERÍ;07-06 VALLEHERMOSO;GAZTAMBIDE, CALLE, DE;83;CargayDescarga;Línea;2;Lab de Lunes a Viernes de 8 a 20 h. Sábados de 8 a 15 h. Excepto Carga y Descarga;-3.7152199;40.4397715
439403,83;4477028,49;38530;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL AMPUDIA, CALLE, DEL;1;CargayDescarga;Línea;3;;-3.7145141;40.4416993
439488,39;4477381,58;40011;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL;Fte 9;CargayDescarga;Línea;3;LAB. DE 8 A 18 HPERMITIDO SUBIDA YBAJADA DE VIAJEROSCARGA Y DESCARGA;-3.7135508;40.4448862
439764,92;4477567,48;39272;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL IBAÑEZ DE IBERO, CALLE, DEL;1;CargayDescarga;Línea;3;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7103078;40.4465809
439785,01;4477336,14;36558;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL IBAÑEZ DE IBERO, CALLE, DEL;5;CargayDescarga;Batería;5;;-3.710049;40.4444984
439436,8;4477197,4;37753;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL RODRIGO, CALLE, DEL;4;CargayDescarga;Línea;4;;-3.7141415;40.4432233
439570,46;4477067,7;39143;07  CHAMBERÍ;07-06 VALLEHERMOSO;GUZMAN EL BUENO, CALLE, DE;104;CargayDescarga;Línea;3;;-3.7125532;40.4420646
439600,48;4477502,13;1;07  CHAMBERÍ;07-06 VALLEHERMOSO;GUZMAN EL BUENO, CALLE, DE;116;CargayDescarga;Línea;8;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.7122406;40.4459803
439537,44;4477137,22;36758;07  CHAMBERÍ;07-06 VALLEHERMOSO;JULIAN ROMEA, CALLE, DE;2;CargayDescarga;Línea;4;LAB. DE 9 A 20 HEXCEPTO CARGA Y DESCARGA EN LINEA;-3.7129491;40.4426885
440118,22;4477578,44;38489;07  CHAMBERÍ;07-06 VALLEHERMOSO;MARQUES DE LEMA, CALLE, DEL;15;CargayDescarga;Línea;3;;-3.7061429;40.4467052
439201,64;4476826,04;38698;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE;3;CargayDescarga;Línea;3;;-3.7168787;40.4398607
439275,63;4476890,1;40032;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE;13;CargayDescarga;Línea;3;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7160124;40.4404432
439383,58;4476984,08;1;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE;23;CargayDescarga;Línea;5;;-3.7147486;40.4412977
439296,36;4477239,75;40281;07  CHAMBERÍ;07-06 VALLEHERMOSO;VALLE, AVENIDA, DEL;24;CargayDescarga;Línea;3; lab de l-v 8-20 h y s 8-15 h.;-3.7158014;40.4435945
434245,06;4485916,52;1;08  FUENCARRAL-EL PARDO;08-01 EL PARDO;NUEVA DE EL PARDO, CALLE;12;CargayDescarga;Línea;5;;-3.77626;40.5213727
439400,09;4481428,03;38022;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;FERMIN CABALLERO, CALLE, DE;75;CargayDescarga;Línea;3;;-3.7149783;40.4813317
438987;4481153,39;42150;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;FERMIN CABALLERO, CALLE, DE;89;CargayDescarga;Línea;1;;-3.7198253;40.4788274
439184,34;4481452,17;38434;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;ISLA DE TAVIRA, CALLE, DE LA;4;CargayDescarga;Línea;3;;-3.7175259;40.4815334
439058,9;4481415,97;38434;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;ISLA DE TAVIRA, CALLE, DE LA;26;CargayDescarga;Batería;;LABORABLES DE 9 A 20 H. EXCEPTO CARA Y DESCARGA. ISLA TAVIRA, 24;-3.7190023;40.4811981
438774,68;4481891,32;41605;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;VALLE DE PINARES LLANOS, CALLE, DEL;27;CargayDescarga;Línea;3;Laborables de 8.00 a 17.00 horas excepto carga y descarga en línea.;-3.7224013;40.4854593
440084,28;4481110,09;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;ARTEIJO, PLAZA, DE;1;CargayDescarga;Línea;4;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7068765;40.4785172
439494,26;4480361,33;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BECERREA, CALLE, DE;5;CargayDescarga;Línea;3;EXCEPTO CARGA Y DESCARGA;-3.7137656;40.4717294
439644,27;4480478,66;39013;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE;8;CargayDescarga;Línea;3;;-3.7120072;40.4727972
439626,19;4481529,33;38911;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;70;CargayDescarga;Línea;4;;-3.7123205;40.4822607
439986,19;4481085,06;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;1;CargayDescarga;Batería;8;Lab. de 8 a 20 h.excepto: CARGA Y DESCARGA;-3.7080313;40.4782847
440344,73;4480929,35;42692;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;42;CargayDescarga;Línea;1;Laborables 8 a 14h y de 16.30 a 19 h. Excepto Carga y Descarga;-3.703787;40.4769078
440245,77;4480903,09;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;50;CargayDescarga;Línea;3;;-3.7049519;40.4766641
440124,76;4480871,4;39567;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;58;CargayDescarga;Línea;2;;-3.7063765;40.4763699
440067,24;4480855,92;40360;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;62;CargayDescarga;Línea;3;LAB. DE 9 A 14 H. Y DE16,30 A 20 H. EXCEPTOCARGA Y DESCARGA;-3.7070535;40.4762263
439885,67;4480807,94;40360;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;74;CargayDescarga;Línea;2;lab. de 9 a 20 h. excepto:[CARGA Y DESCARGA] ;-3.7091909;40.475781
440230,21;4481151,14;40471;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE;1;CargayDescarga;Línea;3;LAB. DE 9 A 20H. EXCEPTO CARGA Y DESCARGA;-3.7051589;40.4788975
440206,34;4481140.88;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE;1;CargayDescarga;Línea;5;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7054395;40.4788034
439840.34;4481047,88;40360;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;121;CargayDescarga;Línea;2;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7097484;40.4779392
439742,77;4481024,33;37727;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE;129;CargayDescarga;Línea;3;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7108972;40.47772
439443,84;4480747,58;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SARRIA, CALLE, DE;57;CargayDescarga;Batería;4;;-3.7143972;40.4752052
440065,38;4481935,53;36731;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE;14;CargayDescarga;Batería;5;LAB. DE 8 A 11 H. EXCEPTOCARGA Y DESCARGA;-3.7071775;40.4859517
441788,27;4481250,87;40360;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;S/N;CargayDescarga;Línea;4;EXCEPTO CARGA Y DESCARGA;-3.6867874;40.4799066
440719,12;4482071,36;39938;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;6;CargayDescarga;Línea;2;;-3.6994772;40.4872223
440667,13;4482024,53;41702;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;12;CargayDescarga;Batería;4;;-3.7000862;40.4867967
440443,05;4481898,31;38547;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;28 B;CargayDescarga;Línea;3;;-3.7027182;40.4856436
441118,08;4481562,25;35487;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;19;CargayDescarga;Batería;3;EXCEPTO CARGA YDESCARGA DE 18 A 21 H.;-3.6947228;40.4826644
440621,02;4480988,43;41974;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;33;CargayDescarga;;;;-3.7005332;40.4774598
440370,47;4481205,83;41957;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;97;CargayDescarga;Línea;2;;-3.7035094;40.4794003
440457,85;4481738,78;38547;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;12;CargayDescarga;Línea;3;;-3.7025286;40.4842076
440582,99;4481803,84;39148;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;16;CargayDescarga;Línea;3;;-3.7010583;40.4848026
441607,39;4482494,04;42341;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;CARDENAL HERRERA ORIA, AVENIDA, DEL;21;CargayDescarga;;;LABORABLES DE 8 A 14h Y DE 16.30 A 19 h. EXCEPTO CARGA Y DESCARGA.;-3.6890359;40.4910929
441737,24;4482754,95;38251;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;DOCTOR JUAN BRAVO, CALLE, DEL;7;CargayDescarga;Línea;2;;-3.6875277;40.4934524
442477,88;4484626,83;41966;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;FEDERICO MOMPOU, CALLE, DE;1;CargayDescarga;;;;-3.6789584;40.5103667
442470,48;4484695,57;38813;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;FEDERICO MOMPOU, CALLE, DE;4;CargayDescarga;Línea;3;;-3.679052;40.5109854
443630,48;4483398,53;42779;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;FORESTA, CALLE, DE LA;S/N;CargayDescarga;Línea;;LABORABLES DE LUNES A VIERNES DE 8 A 20H. EXCEPTO CARGA Y DESCARGA;-3.6652453;40.4993808
441457,63;4483554,43;42515;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;INGENIOSO HIDALGO, RONDA, DEL;33;CargayDescarga;Línea;1;DE LUNES A VIERNES DE 8:30H. A 20:30 H. SÁBADOS DE 8:00 H. A 15:00 H. EXCEPTO CARGA Y DESCARGA;-3.6909009;40.5006347
441845,14;4482641,91;41620;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;ISLA DE JAVA, CALLE, DE LA;84;CargayDescarga;Batería;2;Laborables de 8 a 11.30 h. excepto carga y descarga en línea.;-3.6862442;40.4924417
441709,91;4482903,01;38439;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;ISLAS AZORES, PLAZA, DE LAS;2;CargayDescarga;Línea;3;;-3.6878638;40.4947843
441661,61;4482671,9;38362;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;ISLAS JARVI, CALLE, DE LAS;10;CargayDescarga;Línea;5;;-3.6884125;40.4926989
441640.26;4482451,34;40725;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;LEZAMA, CALLE, DE;13;CargayDescarga;Línea;3;;-3.6886441;40.4907106
441938,26;4481826,27;1;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;LLANO CASTELLANO, AVENIDA, DEL;11;CargayDescarga;Línea;7;EXCEPTO CARGA Y DESCARGAMERCADO;-3.6850707;40.4851006
441813,47;4483260,28;38834;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;NUESTRA SEÑORA DE VALVERDE, CALLE, DE;130;CargayDescarga;Línea;3;;-3.6866746;40.49801
443449,26;4484285,06;41775;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;PALAS DE REY, CALLE, DE;S/N;CargayDescarga;;;DE OCTUBRE A MAYO LOS JUEVES DE 11.15H A 17.30H. EN JUNIO Y SEPTIEMBRE LOS JUEVES DE 9.15 A 14H EXCEPTO BIBLIOBÚS;-3.667463;40.5073547
443484,31;4483090,38;41418;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;QUINTANAVIDES, CALLE, DE;S/N;CargayDescarga;Línea;3;LABORABLES DE 8 A 17 H. EXCEPTO CARGA Y DESCARGA;-3.6669427;40.4965949
441341,55;4481879,08;40994;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;SAN MODESTO, CALLE, DE;34;CargayDescarga;Línea;1;LABORABLES DE 8 A 11 H. EXCEPTO CARGA Y DESCARGA. MÁXIMO 30 MINUTOS;-3.6921156;40.4855344
441530,36;4482653,02;41337;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;VILLACASTIN, CALLE, DE;25;CargayDescarga;Línea;1;;-3.6899594;40.4925196
443071,77;4484302,64;42731;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;VILORIA DE LA RIOJA, CALLE, DE;52 A;CargayDescarga;Línea;1;;-3.6719198;40.5074872
441562,25;4482014,56;38440;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;VIRGEN DE ARANZAZU, CALLE, DE LA;26;CargayDescarga;Línea;3;;-3.6895243;40.4867704
438506,74;4481993,07;40380;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO DE LA CARRASQUETA, CALLE, DEL;134;CargayDescarga;Línea;2;LABORABLES DE 8 A 11 H.Y DE 17 A 18:30 H. EXCEPTOCARGA Y DESCARGA;-3.7255724;40.4863561
439129,63;4482033,93;40360;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO MINGUETE, CALLE, DEL;0,291666667;CargayDescarga;Línea;3;;-3.7182272;40.4867701
439204,14;4482046,16;37469;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO MINGUETE, CALLE, DEL;10;CargayDescarga;Línea;3;;-3.7173493;40.4868857
439005,38;4482050,64;41899;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO MINGUETE, CALLE, DEL;16 F;CargayDescarga;;;;-3.7196948;40.4869115
439261,74;4482906,74;42254;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;COLLADO DE TIROBARRA, CALLE, DEL;9;CargayDescarga;;;;-3.7167522;40.4946423
440284,32;4483143,3;39510;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;COSTA BRAVA, CALLE, DE LA;S/N;CargayDescarga;Línea;3;;-3.7047082;40.4968475
438537,82;4482020,4;40673;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;PEÑA DEL AGUILA, CALLE, DE LA;6;CargayDescarga;Línea;7;;-3.7252083;40.4866046
440555,67;4482470,05;40865;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;PEÑA DEL SOL, CALLE, DE LA;30;CargayDescarga;Línea;3;;-3.7014431;40.4908021
439289,74;4482177,16;42702;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;VENTISQUERO DE LA CONDESA, AVENIDA, DEL;20;CargayDescarga;;;Laborables de lunes a viernes e 8.30 a 20.30 h y sábados de 8 a 15 h excepto carga y descarga;-3.7163519;40.4880721
440460,79;4483931,47;42515;08  FUENCARRAL-EL PARDO;08-08 EL GOLOSO;MONASTERIO DE MONTESCLAROS, CALLE, DEL;7 B;CargayDescarga;Batería;1;DE LUNES A SÁBADO DE 8:00 H. A 15:00 H. EXCEPTO CARGAY DESCARGA EN LÍNEA;-3.7026999;40.5039603
441180,49;4484274,61;42801;08  FUENCARRAL-EL PARDO;08-08 EL GOLOSO;MONASTERIO DE SILOS, AVENIDA, DEL;73;CargayDescarga;Línea;;LABORABLES DE LUNES A VIERNES DE 8.30 A 20.30 H Y SÁBADOS DE 8 A 15 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6942383;40.5071028
438613,15;4474928,69;40290;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;38;CargayDescarga;Línea;4;Laborables de 9 a 14 h. y de 17 a 20 h. Excepto CARGA Y DESCARGA;-3.7236339;40.4227254
437667,16;4476056,38;42740;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;116;CargayDescarga;Línea;2;LABORABLES DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3.734895;40.4328137
438802,31;4474765,05;41075;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;11;CargayDescarga;Línea;3;LABORABLES DE 3 AM. A 4 AM. Y DE 9 AM. A 11 AM. EXCEPTO CARGA Y DESCARGA;-3.7213884;40.4212652
438571,42;4475051,31;37368;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;22;CargayDescarga;Línea;2;;-3.7241376;40.4238269
438707,82;4474870;39210;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;27;CargayDescarga;Línea;3;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7225123;40.4222037
438560,04;4475033,93;37481;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;49;CargayDescarga;Línea;3;;-3.72427;40.4236695
438848,87;4474755,37;39210;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;Fte 3;CargayDescarga;Línea;6;;-3.7208387;40.4211814
437864,21;4475904;42293;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;1;CargayDescarga;Línea;2;;-3.7325571;40.4314558
437826,93;4475446,07;1;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;1;CargayDescarga;Línea;3;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7329518;40.4273278
438861,78;4476231,96;39496;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MORET, PASEO, DE;Fte 1;CargayDescarga;Línea;3;LAB. DE 6 A 12 H.EXCEPTO CARGA Y DESCARGA;-3.7208285;40.4344841
438628,94;4475275,94;37851;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;REY, PASEO, DEL;36;CargayDescarga;Línea;2;EXCEPTO CARGA Y DESCARGA;-3.7234812;40.4258547
438264,55;4475058,84;37769;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;SAN POL DE MAR, CALLE, DE;8;CargayDescarga;Batería;1;;-3.7277555;40.4238721
438296,74;4475339,21;34740;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;VALLADOLID, AVENIDA, DE;13;CargayDescarga;Línea;3;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7274033;40.4264001
439157,31;4475907,31;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ALTAMIRANO, CALLE, DE;2;CargayDescarga;Línea;3;;-3.7173134;40.4315812
439111,7;4475874,62;37993;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ALTAMIRANO, CALLE, DE;7;CargayDescarga;Línea;6;;-3.7178479;40.4312834
438985,57;4475816,07;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ALTAMIRANO, CALLE, DE;28;CargayDescarga;Línea;3;;-3.7193292;40.4307467
438903,54;4475772,65;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ALTAMIRANO, CALLE, DE;38;CargayDescarga;Línea;3;;-3.7202921;40.4303495
439255,61;4474775,19;36719;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ARRIAZA, CALLE, DE;12;CargayDescarga;Línea;2;;-3.7160464;40.4213898
439120,64;4475975,16;38706;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;BENITO GUTIERREZ, CALLE, DE;1;CargayDescarga;Línea;4;;-3.7177522;40.4321897
439056;4475949,21;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;BENITO GUTIERREZ, CALLE, DE;10;CargayDescarga;Línea;3;;-3.7185117;40.4319512
438857,36;4475833,5;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;BENITO GUTIERREZ, CALLE, DE;35;CargayDescarga;Línea;3;;-3.7208423;40.4308943
439232,75;4475662,4;38722;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;BUEN SUCESO, CALLE, DEL;1;CargayDescarga;Línea;4;;-3.7164006;40.4293805
439248,94;4475681,49;38576;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;BUEN SUCESO, CALLE, DEL;6;CargayDescarga;Línea;3;LABORABLES DE 8 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.7162116;40.4295536
439157,53;4475620,53;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;BUEN SUCESO, CALLE, DEL;7;CargayDescarga;Línea;3;;-3.7172833;40.4289978
439047,9;4475558,98;38762;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;BUEN SUCESO, CALLE, DEL;15;CargayDescarga;Línea;3;lab. de 7 a 20 hexcepto: CARGA Y DESCARGA;-3.7185698;40.4284353
439411,27;4474797,75;40659;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;CADARSO, CALLE, DE;1;CargayDescarga;Línea;3;LABORABLES DE  9 A 20 H EXCEPTO CARGA Y DESCARGA;-3.7142138;40.4216043
439352,39;4474925,49;40641;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ESPAÑA, PLAZA, DE;14;CargayDescarga;Línea;2;;-3.71492;40.4227508
439115,28;4474782,27;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ESTANISLAO FIGUERAS, CALLE, DE;4;CargayDescarga;Línea;2;;-3.7177011;40.4214433
439325,44;4475383,47;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;EVARISTO SAN MIGUEL, CALLE, DE;10;CargayDescarga;Línea;2;;-3.7152813;40.4268745
439398,53;4474978,87;42748;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;2;CargayDescarga;Línea;1;LABORABLES DE LUNES A VIERNES DE 8 A 15 H EXCEPTO CARGA Y DESCARGA.;-3.7143812;40.423235
439184,36;4475251,65;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;3;CargayDescarga;Línea;3;;-3.7169318;40.4256767
439114,67;4475345,83;36201;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;13;CargayDescarga;Línea;2;LAB. DE 9 A 14 H. Y DE16,30 A 20 H. EXCEPTOCARGA Y DESCARGA;-3.7177623;40.42652
439255,68;4475174,87;34893;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;22;CargayDescarga;Línea;2;;-3.7160837;40.4249903
439017,87;4475479,95;42861;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;25;CargayDescarga;Línea;1;LABORABLES DE LUNES A VIERNES DE 8.30 A 20.30 Y SÁBADOS DE 8 A 15 HORAS, ESCEPTO CARGA Y DESCARGA ;-3.7189162;40.4277211
438870,1;4475681,28;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;47;CargayDescarga;Línea;3;;-3.7206775;40.429524
438694,76;4475922,42;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;71;CargayDescarga;Línea;2;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7227677;40.4316834
438833,86;4475752,12;39342;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;86;CargayDescarga;Línea;2;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7211115;40.4301595
438785,5;4475817,69;40360;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;FERRAZ, CALLE, DE;94;CargayDescarga;Línea;3;;-3.7216879;40.4307466
439145,24;4474751,32;36959;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ILUSTRACION, CALLE, DE LA;15;CargayDescarga;Línea;2;;-3.717345;40.4211667
439326,21;4475193,21;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;23;CargayDescarga;Línea;4;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7152541;40.4251606
439264,24;4475293,31;41207;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;38;CargayDescarga;Línea;3;;-3.7159941;40.4260578
439199,11;4475374,74;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;41;CargayDescarga;Línea;2;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7167697;40.4267866
439135,8;4475465,11;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;53;CargayDescarga;Línea;3;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7175246;40.4275961
438992,81;4475670,88;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;75;CargayDescarga;Línea;3;lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7192299;40.4294393
438958,21;4475719,34;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;77;CargayDescarga;Línea;3;;-3.7196425;40.4298733
438926,99;4475763,52;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;83;CargayDescarga;Línea;2;;-3.7200147;40.430269
438831,27;4475900,12;38756;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;JUAN ALVAREZ MENDIZABAL, CALLE, DE;101;CargayDescarga;Línea;3;;-3.7211563;40.4314925
439350,45;4475262,06;1;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;LUISA FERNANDA, CALLE, DE;15;CargayDescarga;Línea;3;;-3.7149749;40.4257826
438814,21;4475636,1;35583;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;MARQUES DE URQUIJO, CALLE, DEL;44;CargayDescarga;Línea;3;LAB. DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.721332;40.4291129
