CODIGO;F_INSTALACION;DIRECCION;TIPO DE VALLA;TIPO DE SUELO;N.JUEGOS;AREA;PERIMETRO;DIRECCION AUXLIAR;LOCALIZACION;ACCESO;DISTRITO;BARRIO;latitud;longitud;UTMX_ETRS89;UTMY_ETRS89;CODNDP;IDENTIFICADOR
15069;2007-07-19;CALLE VALLE GUERRA, Nº 2;VALLA METALICA DE COLORINES;ARENA;3;190,702;55,94;C · CALLE VALLEGUERRA 04 , ASCENDIENTE 1: 152 · P;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.428077;-3.633581;446256,791;4475464,086;11107259;1248
15070;2007-07-19;CALLE VALLE GUERRA, Nº 14;VALLA DE MADERA DE COLORINES;ARENA;5;621,063;112,87;C · CALLE VALLEGUERRA 14 , ASCENDIENTE 1: 152 · P;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.426965;-3.632663;446333,783;4475340,058;11107243;1249
15071;2006-10-19;CALLE BARLOVENTO, Nº 9;VALLA METALICA DE COLORINES;ARENA;7;820,619;133,7;C · CALLE BARLOVENTO , ASCENDIENTE 1: 152 · PUEBL;ZONA INTERBLOQUES;0;CIUDAD LINEAL;PUEBLO NUEVO;40.425975;-3.631594;446423,621;4475229,484;11107212;1250
15072;10/08/2006;CALLE GANDHI, Nº 79;VALLA DE MADERA CON COLORINES;ARENA;7;557,157;94,29;C · CALLE GANDHI 75 , ASCENDIENTE 1: 152 · PUEBLO;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.426316;-3.630185;446543,415;4475266,502;11107208;1251
15073;19/07/2007;AVENIDA INSTITUCION LIBRE DE ENSEÑANZA, Nº 128;VALLA DE MADERA COLOR VERDE;ARENA;4;184,317;50,75;C · CALLE GANDHI , ASCENDIENTE 1: 152 · PUEBLO NU;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.42582;-3.629728;446581,827;4475211,203;11107019;1252
15074;2006-11-27;CALLE GABRIEL MONTERO, Nº 5;VALLA DE MADERA CON COLORINES;ARENA;4;145,809;48,88;C · CALLE GANDHI , ASCENDIENTE 1: 152 · PUEBLO NU;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.425313;-3.629981;446559,921;4475155,086;20076103;1253
15075;2007-07-19;CALLE LA GUANCHA, Nº 6;SIN VALLA; ARENA;3;403,414;88,17;0;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.431306;-3.634738;446161,221;4475823,145;11107407;1254
15076;2007-02-23;CALLE DOCTOR CIRAJAS, Nº 1;VALLA METALICA CON COLORINES;ARENA;6;185,072;55,55;C · CALLE DOCTOR CIRAJAS 10-12 , ASCENDIENTE 1: 1;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.435365;-3.638185;445872,069;4476275,826;31032470;1255
15077;2007-07-19;CALLE DOCTOR CIRAJAS, Nº 3;VALLA METALICA CON COLORINES;ARENA;4;244,415;71,4;C · CALLE DOCTOR CIRAJAS 03 , ASCENDIENTE 1: 152;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.435663;-3.637443;445935,229;4476308,49;31045306;1256
15078;15/02/2007;CALLE VIRGEN DE LA VEGA, Nº 3;VALLA METALICA CON COLORINES;ARENA;4;429,667;74,24;C · CALLE VIRGEN DE LA VEGA 9-11 , ASCENDIENTE 1:;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.434855;-3.636694;445998,13;4476218,318;20079712;1257
15079;2006-12-14;CALLE LUIS RUIZ, Nº 1;SIN VALLA;ARENA;2;77,512;35,41;C · CALLE LUIS RUIZ , ASCENDIENTE 1: 152 · PUEBLO;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.433306;-3.640245;445695,689;4476048,501;20038790;1258
15080;2007-03-21;PLAZA VILAFLOR, Nº 4;VALLA METALICA DE COLORINES;ARENA;7;332,738;74,25;Pza · PLAZA VILAFLOR 04 , ASCENDIENTE 1: 152 · PU;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.432564;-3.635991;446055,923;4475963,551;11107491;1259
15081;2006-11-29;CALLE MADRES DE LA PLAZA DE MAYO, Nº 5;VALLA METALICA CON COLORINES;SUELO DE CAUCHO;2;43,123;29,81;C · CALLE MADRES PLAZA DE MAYO 03 , ASCENDIENTE 1;0;0;CIUDAD LINEAL;PUEBLO NUEVO;40.432919;-3.641484;445590,296;4476006,381;31047643;1260
15082;0;CALLE FERNANDO GABRIEL, Nº 15;VALLA METALICA CON COLORINES;ARENA;4;282,922;83,15;0;0;ACCESO CON VALLA RETRANQUEADA;CIUDAD LINEAL;PUEBLO NUEVO;40.425028;-3.638266;445856,896;4475128,474;31047127;4366
15083;0;CALLE JAZMIN, Nº 37;SIN VALLA;ARENA;5;381,622;72,51;C · CALLE JAZMÍN 39 , ASCENDIENTE 1: 159 · COSTIL;EN JARDIN JAZMIN. PARQUE DE LA CORNISA;0;CIUDAD LINEAL;COSTILLARES;40.482778;-3.662174;443876,899;4481553,654;20184179;1261
15084;2006-11-24;CALLE CALERUEGA, Nº 32;VALLA METALICA COLOR VERDE;ARENA;4;296,914;61,84;C · CALLE CALERUEGA 30 , ASCENDIENTE 1: 159 · COS;0;ACCESO CON VALLA RETRANQUEADA;CIUDAD LINEAL;COSTILLARES;40.481142;-3.669654;443241,548;4481376,891;20133247;1262
15085;0;CALLE CALERUEGA, Nº 52;VALLA METALICA CON COLORINES;ARENA;4;106,647;45,09;0;0;0;CIUDAD LINEAL;COSTILLARES;40.480966;-3.671454;443088,83;4481358,409;20133327;6412
15087;2006-11-10;CALLE GOLFO DE SALONICA, Nº 11;VALLA METALICA CON COLORINES;ARENA;7;231,004;58,22;C · CALLE GOLFO DE SALÓNICA 19 , ASCENDIENTE 1: 1;0;0;CIUDAD LINEAL;COSTILLARES;40.476761;-3.666981;443464,443;4480888,774;20134985;1264
15088;2006-12-14;CALLE GOLFO DE SALONICA, Nº 1;0;0;3;76,483;36,28;0;0;0;CIUDAD LINEAL;COSTILLARES;40.475162;-3.665785;443564,502;4480710,623;20039186;1265
15090;2006-11-14;CALLE CALERUEGA, Nº 112;VALLA METALICA CON COLORINES;ARENA;11;670,13;92,72;C · CALLE CALERUEGA , ASCENDIENTE 1: 159 · COSTIL;0;0;CIUDAD LINEAL;COSTILLARES;40.481426;-3.669023;443295,274;4481407,995;20133405;1266
15091;2007-04-18;CALLE CALERUEGA, Nº 63;VALLA METALICA CON COLORINES;ARENA;4;97,069;38,38;C · CALLE CALERUEGA 61 , ASCENDIENTE 1: 159 · COS;0;0;CIUDAD LINEAL;COSTILLARES;40.482359;-3.671215;443110,296;4481512,962;11112722;1267
15092;04/12/2006;CALLE AMADOR VALDES, Nº 15;SIN VALLA;ARENA;4;405,963;82,51;0;0;0;CIUDAD LINEAL;VENTAS;40.430837;-3.651005;444780,998;4475781,199;11104759;1268
15093;2006-11-20;CALLE TORRECILLA DEL PUERTO, Nº 8;VALLA METALICA DE COLORINES;ARENA;5;100,521;45,22;0;0;0;CIUDAD LINEAL;SAN JUAN BAUTISTA;40.450787;-3.649376;444935,528;4477994,608;20181298;1269
15094;2006-11-24;CALLE ASURA, Nº 1;VALLA METALICA DE COLORINES;ARENA;3;78,458;37,51;0;0;0;CIUDAD LINEAL;SAN JUAN BAUTISTA;40.450415;-3.649372;444935,484;4477953,281;31016762;1270
15095;2006-09-21;CALLE GREGORIO BENITEZ, Nº 7;VALLA METALICA DE COLORINES;ARENA;2;62,398;29,9;0;0;0;CIUDAD LINEAL;SAN JUAN BAUTISTA;40.450287;-3.64939;444933,927;4477939,107;20077522;1271
15096;2007-02-23;CALLE MALMOE, Nº 2;VALLA METALICA CON COLORINES;ARENA;7;340,476;86,42;PARQUE DE MALMOE;EN PARQUE DE MALMOE;ACCESO CON VALLA RETRANQUEADA;CIUDAD LINEAL;PUEBLO NUEVO;40.415204;-3.625846;446902,802;4474030,484;31041860;1272
15097;2006-08-10;CALLE MALMOE, Nº 17;VALLA METALICA CON COLORINES;ARENA;5;140,135;57,01;PARQUE DE MALMOE;EN PARQUE DE MALMOE;0;CIUDAD LINEAL;PUEBLO NUEVO;40.416702;-3.624472;447020,555;4474195,869;20144473;1273
15098;2007-07-13;CALLE SANTURCE, Nº 64;VALLA METALICA CON COLORINES;ARENA;2;239,818;54,98;C · CALLE EMILIO FERRARI , ASCENDIENTE 1: 152 · P;EN PARQUE DE SANTURCE;0;CIUDAD LINEAL;PUEBLO NUEVO;40.426294;-3.636934;445970,942;4475268,15;20161585;1274
15099;2007-06-13;CALLE SANTURCE, Nº 64;VALLA METALICA CON COLORINES;ARENA;2;218,607;59,12;C · CALLE EMILIO FERRARI , ASCENDIENTE 1: 152 · P;EN PARQUE DE SANTURCE;0;CIUDAD LINEAL;PUEBLO NUEVO;40.426525;-3.636073;446044,134;4475293,289;20161585;1275
15100;18/07/2007;CALLE MARTINEZ VILLERGAS, Nº 6;VALLA DE MADERA TIPO TALANQUERA;ARENA;4;129,744;48,48;0;0;0;CIUDAD LINEAL;SAN PASCUAL;40.439609;-3.651848;444716,734;4476755,366;11110893;1276
15101;2007-06-07;CALLE ARTURO SORIA, Nº 5;VALLA METALICA DE COLORINES;ARENA;1;72,981;34,27;C · CALLE ARTURO SORIA 01 , ASCENDIENTE 1: 153 ·;0;0;CIUDAD LINEAL;QUINTANA;40.438383;-3.638745;445826,983;4476611,192;20038844;1277
15102;2007-06-13;CALLE ARTURO SORIA, Nº 24;VALLA METALICA DE COLORINES;ARENA;5;186,255;55,75;0;0;0;CIUDAD LINEAL;QUINTANA;40.440114;-3.639495;445764,824;4476803,747;20038814;1278
15103;2007-06-13;CALLE ARTURO SORIA, Nº 52;VALLA METALICA DE COLORINES;ARENA;5;142,315;53,02;0;0;0;CIUDAD LINEAL;CONCEPCIÓN;40.44291;-3.641549;445592,804;4477115,382;11110387;1279
15104;2006-11-07;CALLE ARTURO SORIA, Nº 57;VALLA METALICA DE COLORINES;ARENA;5;302,001;98,4;0;0;0;CIUDAD LINEAL;CONCEPCIÓN;40.444369;-3.644885;445311,082;4477279,373;20039006;1280
15105;2007-02-23;CALLE ARTURO SORIA, Nº 77;VALLA METALICA CON COLORINES;ARENA;4;92,253;42,12;C · CALLE ARTURO SORIA 77 , ASCENDIENTE 1: 155 ·;0;0;CIUDAD LINEAL;SAN PASCUAL;40.445972;-3.64813;445037,234;4477459,295;20039134;1281
15106;2007-02-23;CALLE ARTURO SORIA, Nº 140;VALLA METALICA DE COLORINES;ARENA;4;116,115;48,71;0;0;0;CIUDAD LINEAL;SAN JUAN BAUTISTA;40.451406;-3.652452;444675,131;4478065,257;11111378;1282
15107;0;CALLE ARTURO SORIA, Nº 189;VALLA DE MADERA TIPO TALANQUERA;ARENA;7;258,543;76,59;0;0;0;CIUDAD LINEAL;COLINA;40.458723;-3.65926;444103,968;4478881,68;11111980;11968
15108;2007-06-13;CALLE ARTURO SORIA, Nº 230;VALLA METALICA DE COLORINES;ARENA;4;113,092;50,11;0;0;0;CIUDAD LINEAL;ATALAYA;40.464024;-3.665062;443616,419;4479473,777;11112319;1284
15110;2007-05-14;CALLE ARTURO SORIA, Nº 256;VALLA METALICA CON COLORINES;ARENA;5;120,039;48,97;C · CALLE ARTURO SORIA 256 , ASCENDIENTE 1: 159 ·;0;0;CIUDAD LINEAL;COSTILLARES;40.468511;-3.666285;443516,525;4479972,621;11112454;1285
15111;2007-06-13;CALLE ARTURO SORIA, Nº 262;VALLA METALICA CON COLORINES;ARENA;4;131,803;47,99;C · CALLE ARTURO SORIA 262 , ASCENDIENTE 1: 159 ·;0;0;CIUDAD LINEAL;COSTILLARES;40.469187;-3.666475;443501,011;4480047,81;11112455;1286
15112;2007-02-23;CALLE ARTURO SORIA, Nº 264;VALLA METALICA CON COLORINES;ARENA;4;139,495;50,19;C · CALLE ARTURO SORIA 264 , ASCENDIENTE 1: 159 ·;0;ACCESO CON VALLA RETRANQUEADA;CIUDAD LINEAL;COSTILLARES;40.469557;-3.666576;443492,706;4480088,964;11112456;1287
15113;2006-07-24;CALLE ARTURO SORIA, Nº 288;VALLA METALICA CON COLORINES;ARENA;10;566,528;153,92;C · CALLE ARTURO SORIA 288 , ASCENDIENTE 1: 159 ·;0;0;CIUDAD LINEAL;COSTILLARES;40.473915;-3.66776;443396,039;4480573,408;11112641;1288
15114;2007-02-23;CALLE ARTURO SORIA, Nº 302;VALLA METALICA CON COLORINES;ARENA;9;448,628;127,99;C · CALLE ARTURO SORIA 302 , ASCENDIENTE 1: 159 ·;0;0;CIUDAD LINEAL;COSTILLARES;40.474764;-3.667998;443376,535;4480667,761;11112592;1289
15115;2006-07-24;CALLE BRIVIESCA, Nº 1;VALLA METALICA COLOR VERDE;ARENA;3;271,352;59,11;C · CALLE ARTURO SORIA 335 , ASCENDIENTE 1: 159 ·;0;ACCESO CON VALLA RETRANQUEADA;CIUDAD LINEAL;COSTILLARES;40.48158;-3.666771;443486,277;4481423,566;20132717;1290
15117;2007-09-13;CALLE VIRGEN DE LA ROCA, Nº 12;VALLA METALICA CON COLORINES;ARENA;3;65,236;33,07;C · CALLE VIRGEN DE LA ROCA , ASCENDIENTE 1: 154;0;0;CIUDAD LINEAL;CONCEPCIÓN;40.434294;-3.657471;444235,453;4476168,942;20002763;1291
15118;2007-09-13;CALLE VIRGEN DE LA ROCA, Nº 4;VALLA METALICA CON COLORINES;ARENA;1;73,48;36,08;C · CALLE VIRGEN DE LA ROCA , ASCENDIENTE 1: 154;0;0;CIUDAD LINEAL;CONCEPCIÓN;40.43434;-3.657839;444204,218;4476174,26;31011848;1292
15119;2007-04-04;CALLE RICARDO ORTIZ, Nº 104;VALLA METALICA CON COLORINES;ARENA;4;147,735;48,57;C · CALLE RICARDO ORTIZ 104 POST. , ASCENDIENTE 1;0;0;CIUDAD LINEAL;VENTAS;40.422856;-3.658304;444155,342;4474899,87;11103473;1293
15120;2007-08-06;CALLE RAFAEL BERGAMIN, Nº 7;VALLA METALICA CON COLORINES;ARENA;7;384,533;81,12;C · CALLE RAFAEL BERGAMIN , ASCENDIENTE 1: 156 ·;0;ACCESO CON VALLA RETRANQUEADA;CIUDAD LINEAL;SAN JUAN BAUTISTA;40.450815;-3.660709;443974,549;4478004,841;31006975;1294
15121;2007-08-06;CALLE NUESTRA SEÑORA DEL VILLAR, Nº 17;VALLA METALICA CON COLORINES;ARENA;5;240,884;65,65;C · CALLE NUESTRA SEÑORA DEL VILLAR FTE, 31 , ASC;0;0;CIUDAD LINEAL;VENTAS;40.423077;-3.652614;444638,176;4474920,831;20150752;1295
15122;07/11/2006;CALLE ARTURO SORIA, Nº 191;VALLA METALICA DE COLORINES;ARENA;3;82,53;36,53;0;0;0;CIUDAD LINEAL;COLINA;40.42985;-3.647141;445108,025;4475669,194;11111981;1296
15123;16/04/2007;CALLE SIENA, Nº 57;VALLA VEGETAL;ARENA;3;173,348;49,87;0;0;0;CIUDAD LINEAL;QUINTANA;40.433478;-3.651599;444732,772;4476074,702;11109286;1297
15124;2007-04-04;CALLE POETA BLAS DE OTERO, Nº 17;VALLA METALICA DE COLORINES;ARENA;4;133,128;46,88;C · CALLE JOSE LUIS DE ARRESE 15-17 , ASCENDIENTE;0;0;CIUDAD LINEAL;VENTAS;40.42151;-3.654543;444473,263;4474748,109;11103557;1298
15125;2007-04-16;CALLE RAFAEL BERGAMIN, Nº 8;SIN VALLA;ARENA;5;225,883;60,24;C · CALLE RAFAEL BERGAMIN 6 POST. , ASCENDIENTE 1;ZONA INTERBLOQUES;0;CIUDAD LINEAL;SAN JUAN BAUTISTA;40.44794;-3.660462;443993,109;4477685,542;11111310;1299
15127;0;AVENIDA SAN LUIS, Nº 91;VALLA METALICA CON COLORINES;ARENA;2;37,6;26,42;C · CALLE YERMA 11 , ASCENDIENTE 1: 159 · COSTILL;0;0;CIUDAD LINEAL;COSTILLARES;40.476162;-3.670749;443144,527;4480824,739;11112560;1300
15128;0;AVENIDA SAN LUIS, Nº 91;VALLA METALICA COLOR VERDE;ARENA;4;220,76;78,35;C · CALLE YERMA 11 , ASCENDIENTE 1: 159 · COSTILL;0;0;CIUDAD LINEAL;COSTILLARES;40.476349;-3.670574;443159,521;4480845,389;11112560;1301
15129;2007-04-09;PASAJE CALERUEGA, Nº 11;VALLA METALICA CON COLORINES;ARENA;4;161,097;51,41;Av · AVENIDA SAN LUIS , ASCENDIENTE 1: 159 · COST;0;0;CIUDAD LINEAL;COSTILLARES;40.480555;-3.673365;442926,548;4481314,035;11112737;1302
15131;0;AVENIDA DAROCA, Nº 89;VALLA METALICA CON COLORINES;ARENA;4;148,401;43,28;PARQUE DE ARRIAGA;EN PARQUE ARRIAGA;0;CIUDAD LINEAL;VENTAS;40.427153;-3.646409;445167,862;4475369,405;20117832;1303
15132;2007-07-23;CALLE LAUD, Nº 1;SIN VALLA;ARENA;2;160,341;78,76;C · CALLE ARTURO SORIA 348 , ASCENDIENTE 1: 159 ·;EN JARDIN JAZMIN. PARQUE DE LA CORNISA;0;CIUDAD LINEAL;COSTILLARES;40.482995;-3.663203;443789,876;4481578,35;20135003;1304
15133;0;AVENIDA MARQUES DE CORBERA, Nº 2;VALLA METALICA DE COLORINES;CAUCHO LISO;4;139,922;73,58;C · CALLE MARQUES DE CORBERA 1 , ASCENDIENTE 1: 1;EN PARQUE PINAR DE LA ELIPA;0;CIUDAD LINEAL;VENTAS;40.421729;-3.656672;444292,81;4474773,76;20104438;1305
15134;0;CALLE VIRGEN DE NURIA, Nº 4;VALLA DE MADERA TIPO TALANQUERA;ARENA;8;295,829;73,22;PARQUE DEL CALERO;0;0;CIUDAD LINEAL;CONCEPCIÓN;40.435866;-3.652636;444646,807;4476340,374;31044468;6409
15135;0;CALLE MISTERIOS, Nº 1;VALLA METALICA DE COLORINES;ARENA;3;105,264;41,04;0;0;0;CIUDAD LINEAL;QUINTANA;40.438232;-3.63881;445821,364;4476594,457;31011837;6410
15136;0;CALLE ARTURO SORIA, Nº 5;VALLA METALICA DE COLORINES;ARENA;1;90,456;37,76;0;0;0;CIUDAD LINEAL;QUINTANA;40.43829;-3.638701;445830,692;4476600,764;20038844;6411
15137;2007-04-30;CALLE CALERUEGA, Nº 52;VALLA METALICA CON COLORINES;ARENA;3;69,377;33,43;C · CALLE CALERUEGA 50 , ASCENDIENTE 1: 159 · COS;0;0;CIUDAD LINEAL;COSTILLARES;40.481005;-3.671206;443109,911;4481362,648;20133327;1263
15138;0;CALLE POETA BLAS DE OTERO, Nº 22;SIN VALLA;ARENA;1;93,703;35,24;PARQUE DEL PINAR DE LA ELIPA;0;0;CIUDAD LINEAL;VENTAS;40.419964;-3.656019;444346,77;4474577,447;31011833;6413
15139;0;CALLE POETA BLAS DE OTERO, Nº 50;VALLA METALICA DE COLORINES;ARENA;3;179,93;54,17;0;0;0;CIUDAD LINEAL;VENTAS;40.423281;-3.650544;444813,965;4474942,195;11103734;5919
16002;2007-07-12;CALLE OÑA, Nº 61;VALLA METALICA CON COLORINES;ARENA;7;479,895;86,89;Av · AVENIDA MANOTERAS , ASCENDIENTE 1: 166 · VAL;0;0;HORTALEZA;VALDEFUENTES;40.488079;-3.664808;443658,114;4482143,793;11122399;1306
16003;2007-06-14;CALLE OÑA, Nº 71;VALLA METALICA CON COLORINES;ARENA;4;89,954;37,05;C · CALLE OÑA 69 , ASCENDIENTE 1: 166 · VALDEFUEN;0;0;HORTALEZA;VALDEFUENTES;40.4892;-3.663882;443737,496;4482267,588;11122404;1307
16004;2007-06-14;CALLE OÑA, Nº 51;VALLA METALICA CON COLORINES;ARENA;5;147,922;54,83;C · CALLE OÑA 47 , ASCENDIENTE 1: 166 · VALDEFUEN;0;0;HORTALEZA;VALDEFUENTES;40.488918;-3.665211;443624,647;4482237,147;11122394;1308
16005;2007-02-13;CAMINO HUERTA, Nº 24;VALLA METALICA DE COLORINES;ARENA;3;127,762;45,39;Cm · CAMINO LA HUERTA , ASCENDIENTE 1: 166 · VALD;EN ZONA AJARDINADA;0;HORTALEZA;VALDEFUENTES;40.507505;-3.64483;445366,999;4484287,453;20126927;1309
16007;2007-04-09;CALLE SAN ENRIQUE DE OSSO, Nº 313;VALLA METALICA DE COLOR VERDE;ARENA;4;203,701;58,42;C · CALLE PADRE ARRUPE , ASCENDIENTE 1: 166 · VAL;0;0;HORTALEZA;VALDEFUENTES;40.506173;-3.638662;445888,487;4484135,828;20176035;1310
16008;2007-02-26;CALLE ZENOBIA CAMPRUBI, Nº 4;VALLA METALICA DE COLORINES;ARENA;4;101,912;41,22;0;0;0;HORTALEZA;VALDEFUENTES;40.473556;-3.62575;446956,837;4480507,453;20136104;1311
16009;2007-06-14;CALLE MARIA MOLINER, Nº 6;VALLA METALICA DE COLORINES;ARENA;2;178,531;56,59;0;0;ACCESO CON VALLA RETRANQUEADA;HORTALEZA;VALDEFUENTES;40.476456;-3.629544;446637,466;4480831,62;20160485;1312
16010;2007-06-14;CALLE MARIA MOLINER, Nº 6;VALLA METALICA DE COLORINES;ARENA;3;107,603;43,1;0;0;ACCESO CON VALLA RETRANQUEADA;HORTALEZA;VALDEFUENTES;40.476616;-3.629603;446632,608;4480849,499;20160485;1313
16011;2007-07-13;AVENIDA MARUJA MALLO, Nº 7;SIN VALLA;ARENA;6;639,778;96,3;C · CALLE MARUJA MALLO , ASCENDIENTE 1: 166 · VAL;EN PARQUE MIRADOR DE LAS CARCAVAS;0;HORTALEZA;VALDEFUENTES;40.477887;-3.631635;446461,382;4480991,741;20160479;1314
16012;2006-11-22;CALLE RAFAELA APARICIO, Nº 2;SIN VALLA;ARENA;4;689,65;100,44;C · CALLE GREGORIO SANCHEZ HERRAEZ , ASCENDIENTE;EN PARQUE MIRADOR DE LAS CARCAVAS;0;HORTALEZA;VALDEFUENTES;40.478967;-3.633512;446303,141;4481112,756;31041690;1315
16013;2007-12-18;CAMINO ALTO DE HORTALEZA, Nº 2;VALLA METALICA DE COLORINES;ARENA;5;267,944;68,26;Cm · CAMINO ALTO DE HORTALEZA , ASCENDIENTE 1: 16;0;0;HORTALEZA;VALDEFUENTES;40.474676;-3.628894;446691,218;4480633,677;31052126;1316
16014;2007-06-14;CAMINO VALDEHIGUERA, Nº 46;VALLA METALICA DE COLORINES;ARENA;3;205,975;60,74;0;0;ACCESO CON VALLA RETRANQUEADA;HORTALEZA;VALDEFUENTES;40.479897;-3.630199;446584,699;4481214,011;20125513;1317
16015;2007-05-14;CALLE MAR DEL JAPON, Nº 7;VALLA METALICA DE COLORINES;ARENA;4;93,025;38,93;0;0;0;HORTALEZA;PINAR DEL REY;40.473558;-3.641618;445611,708;4480517,39;31045329;1318
16016;2007-12-19;CALLE YARUMAL, Nº 6;VALLA METALICA DE COLORINES - PARCIAL;ARENA;4;175,377;54,38;0;0;0;HORTALEZA;PINAR DEL REY;40.474374;-3.640151;445736,708;4480607,049;11119244;1319
16017;2006-12-04;AVENIDA CELIO VILLALBA, Nº 10;VALLA METALICA CON COLORINES;SUELO CAUCHO CON DIBUJOS;3;142,835;54,5;Av · AVENIDA CELIO VILLALBA 6 , ASCENDIENTE 1: 16;EN ZONA DE BULEVAR;0;HORTALEZA;PINAR DEL REY;40.474843;-3.638299;445894,048;4480657,974;11118896;1320
16018;2007-07-13;CALLE CASANARE, Nº 6;VALLA METALICA CON COLORINES;ARENA;8;206,401;60,63;C · CALLE ZIPAQUIRA , ASCENDIENTE 1: 164 · PINAR;0;ACCESO CON VALLA RETRANQUEADA;HORTALEZA;PINAR DEL REY;40.473429;-3.633875;446267,99;4480498,328;11118829;1321
16019;2007-08-06;CALLE MAR DE CORAL, Nº 6;VALLA DE MADERA COLOR MARRON;ARENA;4;215,957;63,73;0;0;0;HORTALEZA;PINAR DEL REY;40.475674;-3.640467;445710,97;4480751,498;31008609;1322
16020;2006-10-10;CALLE MAR MENOR, Nº 23;VALLA METALICA CON COLORINES;ARENA;6;290,824;72,64;PARQUE HUERTA DE LA SALUD;0;0;HORTALEZA;PINAR DEL REY;40.476182;-3.644411;445377,057;4480810,378;11119369;1323
16021;2007-08-06;CALLE MAR MENOR, Nº 25;VALLA METALICA CON COLORINES;ARENA;6;342,634;73,65;PARQUE HUERTA DE LA SALUD;0;ACCESO CON VALLA RETRANQUEADA;HORTALEZA;PINAR DEL REY;40.476316;-3.64486;445339,111;4480825,444;11119370;1324
16022;2007-02-28;CALLE SANTA VIRGILIA, Nº 19;SIN VALLA;ARENA;3;75,081;30,98;0;0;0;HORTALEZA;PINAR DEL REY;40.477477;-3.640574;445703,335;4480951,677;31050802;1325
16023;19/12/2006;CALLE BAHIA DE ALGECIRAS, Nº 24;SIN VALLA;ARENA;2;396,409;70,93;0;0;0;HORTALEZA;PINAR DEL REY;40.473906;-3.64852;445026,889;4480560,284;20096201;1326
16025;26/02/2007;CALLE MIRANDA DE ARGA, Nº 24;VALLA METALICA DE COLORINES;ARENA;4;145,142;48,14;0;0;0;HORTALEZA;PINAR DEL REY;40.475496;-3.648098;445063,953;4480736,465;11120567;1327
16026;14/06/2007;AVENIDA SAN LUIS, Nº 27;VALLA METALICA DE COLORINES;ARENA;4;305,036;88,94;0;0;0;HORTALEZA;PINAR DEL REY;40.470358;-3.6588;444152,618;4480172,882;31046867;1328
16030;2007-02-26;CALLE MONOVAR, Nº 21;VALLA METALICA COLOR VERDE;ARENA;4;280,632;67,54;C · CALLE MONOVAR 19 , ASCENDIENTE 1: 165 · APÓST;0;0;HORTALEZA;APOSTOL SANTIAGO;40.478689;-3.656527;444352,125;4481096,16;11122151;1329
16031;2007-06-14;CALLE SANTA ADELA, Nº 13;0;0;6;246,237;62,74;0;0;0;HORTALEZA;PINAR DEL REY;40.478729;-3.648503;445032,325;4481095,607;31008688;1330
16032;2007-01-03;CALLE SANTA ADELA, Nº 2;0;0;4;495,068;91,96;PARQUE DE HORTALEZA;0;0;HORTALEZA;PINAR DEL REY;40.479614;-3.649271;444967,963;4481194,282;31044513;1331
16033;2007-02-06;CALLE SANTA VIRGILIA, Nº 5;VALLA METALICA CON COLORINES;ARENA;4;458,599;87,13;C · CALLE SANTA VIRGILIA 5 , ASCENDIENTE 1: 164 ·;0;0;HORTALEZA;PINAR DEL REY;40.477917;-3.643971;445415,777;4481002,689;11119408;1332
16035;2006-12-18;CALLE MIGUEL RIESCO, Nº 11;VALLA METALICA DE COLORINES;ARENA;3;103,826;42,01;0;ZONA INTERBLOQUES;0;HORTALEZA;CANILLAS;40.463312;-3.631949;446423,166;4479374,183;20056038;1333
16036;15/02/2007;CALLE DIONISIO INCA YUPANQUI, Nº 6;VALLA METALICA DE COLORINES;ARENA;5;141,587;47,47;PARQUE LOS LLANOS;EN PARQUE;0;HORTALEZA;PIOVERA;40.461537;-3.630259;446565,029;4479176,091;20055348;1334
16037;2007-01-03;CALLE GALATEA, Nº 52;VALLA METALICA DE COLORINES;ARENA;6;299,695;70,39;0;0;0;HORTALEZA;PALOMAS;40.453595;-3.608946;448365,962;4478281,789;11112876;1335
16038;2007-06-14;CALLE ESTANISLAO GOMEZ, Nº 54;VALLA METALICA DE COLORINES;ARENA;6;220,623;59,83;0;0;0;HORTALEZA;PALOMAS;40.453465;-3.60867;448389,307;4478267,251;20133765;1336
16039;2007-12-19;CALLE OLIMPO, Nº 31;0;0;4;142,575;45,74;0;0;0;HORTALEZA;PIOVERA;40.456261;-3.646589;445176,246;4478600,418;20160471;1337
16040;2007-02-26;CALLE JULIAN HERNANDEZ, Nº 25;VALLA METALICA COLOR VERDE;ARENA;4;190,521;59,51;0;0;0;HORTALEZA;PIOVERA;40.45532;-3.651013;444800,423;4478498,758;20059185;1338
