"dc:identifier";"dc:modified";"id";"lpgc:linea_id";"lpgc:nombre_parada";"lpgc:num_parada"
"14211022";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14211022";"1421";"7";"1022"
"14201945";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14201945";"1420";"1";"1945"
"14201932";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14201932";"1420";"24";"1932"
"14201741";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14201741";"1420";"2";"1741"
"14201560";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14201560";"1420";"3";"1560"
"14201558";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14201558";"1420";"4";"1558"
"14201076";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14201076";"1420";"5";"1076"
"14201074";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14201074";"1420";"6";"1074"
"14751533";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14751533";"1475";"8";"1533"
"14751531";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14751531";"1475";"6";"1531"
"14751103";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14751103";"1475";"4";"1103"
"14751101";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14751101";"1475";"3";"1101"
"14751099";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14751099";"1475";"2";"1099"
"14751091";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14751091";"1475";"5";"1091"
"14651963";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651963";"1465";"1";"1963"
"14651928";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651928";"1465";"32";"1928"
"14651702";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651702";"1465";"2";"1702"
"14651644";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651644";"1465";"23";"1644"
"14651640";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651640";"1465";"22";"1640"
"14651634";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651634";"1465";"21";"1634"
"14651536";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651536";"1465";"17";"1536"
"14651494";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651494";"1465";"19";"1494"
"14651372";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651372";"1465";"4";"1372"
"14651370";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651370";"1465";"5";"1370"
"14651368";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651368";"1465";"6";"1368"
"14651366";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651366";"1465";"7";"1366"
"14651364";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651364";"1465";"9";"1364"
"14651362";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651362";"1465";"10";"1362"
"14651360";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651360";"1465";"11";"1360"
"14651326";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651326";"1465";"12";"1326"
"14651324";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651324";"1465";"13";"1324"
"14651322";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651322";"1465";"14";"1322"
"14651320";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651320";"1465";"15";"1320"
"14651318";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651318";"1465";"16";"1318"
"14651310";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651310";"1465";"3";"1310"
"14651167";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651167";"1465";"30";"1167"
"14651165";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651165";"1465";"29";"1165"
"14651117";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651117";"1465";"28";"1117"
"14651115";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651115";"1465";"27";"1115"
"14651113";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651113";"1465";"26";"1113"
"14651109";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651109";"1465";"25";"1109"
"14651107";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651107";"1465";"24";"1107"
"14651077";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651077";"1465";"31";"1077"
"14651071";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651071";"1465";"20";"1071"
"14651057";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651057";"1465";"8";"1057"
"14651002";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14651002";"1465";"18";"1002"
"14641998";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641998";"1464";"28";"1998"
"14641995";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641995";"1464";"1";"1995"
"14641780";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641780";"1464";"8";"1780"
"14641778";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641778";"1464";"9";"1778"
"14641766";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641766";"1464";"10";"1766"
"14641728";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641728";"1464";"4";"1728"
"14641724";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641724";"1464";"5";"1724"
"14641700";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641700";"1464";"14";"1700"
"14641698";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641698";"1464";"15";"1698"
"14641638";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641638";"1464";"13";"1638"
"14641636";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641636";"1464";"12";"1636"
"14641624";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641624";"1464";"11";"1624"
"14641608";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641608";"1464";"17";"1608"
"14641604";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641604";"1464";"16";"1604"
"14641576";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641576";"1464";"3";"1576"
"14641536";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641536";"1464";"25";"1536"
"14641494";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641494";"1464";"27";"1494"
"14641471";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641471";"1464";"7";"1471"
"14641469";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641469";"1464";"6";"1469"
"14641388";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641388";"1464";"2";"1388"
"14641374";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641374";"1464";"21";"1374"
"14641322";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641322";"1464";"22";"1322"
"14641320";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641320";"1464";"23";"1320"
"14641318";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641318";"1464";"24";"1318"
"14641072";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641072";"1464";"18";"1072"
"14641070";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641070";"1464";"19";"1070"
"14641068";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641068";"1464";"20";"1068"
"14641002";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14641002";"1464";"26";"1002"
"14631998";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14631998";"1463";"1";"1998"
"14631995";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14631995";"1463";"29";"1995"
"14591054";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591054";"1459";"25";"1054"
"14591052";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591052";"1459";"26";"1052"
"14591050";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591050";"1459";"27";"1050"
"14591048";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591048";"1459";"28";"1048"
"14591046";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591046";"1459";"29";"1046"
"14591044";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591044";"1459";"30";"1044"
"14591042";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591042";"1459";"31";"1042"
"14591006";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591006";"1459";"32";"1006"
"14591004";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14591004";"1459";"33";"1004"
"14581995";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581995";"1458";"34";"1995"
"14581930";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581930";"1458";"1";"1930"
"14581799";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581799";"1458";"3";"1799"
"14581797";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581797";"1458";"27";"1797"
"14581795";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581795";"1458";"26";"1795"
"14581775";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581775";"1458";"25";"1775"
"14581736";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581736";"1458";"24";"1736"
"14581733";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581733";"1458";"30";"1733"
"14581725";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581725";"1458";"23";"1725"
"14581723";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581723";"1458";"22";"1723"
"14581721";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581721";"1458";"20";"1721"
"14581701";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581701";"1458";"31";"1701"
"14581637";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581637";"1458";"21";"1637"
"14581629";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581629";"1458";"19";"1629"
"14581617";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581617";"1458";"17";"1617"
"14581595";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581595";"1458";"18";"1595"
"14581581";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581581";"1458";"32";"1581"
"14581496";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581496";"1458";"2";"1496"
"14581452";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581452";"1458";"28";"1452"
"14581450";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581450";"1458";"29";"1450"
"14581366";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581366";"1458";"13";"1366"
"14581349";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581349";"1458";"33";"1349"
"14581251";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581251";"1458";"6";"1251"
"14581249";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581249";"1458";"5";"1249"
"14581247";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581247";"1458";"4";"1247"
"14581061";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581061";"1458";"16";"1061"
"14581059";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581059";"1458";"15";"1059"
"14581057";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581057";"1458";"14";"1057"
"14581051";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581051";"1458";"12";"1051"
"14581049";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581049";"1458";"11";"1049"
"14581047";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581047";"1458";"10";"1047"
"14581045";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581045";"1458";"9";"1045"
"14581043";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581043";"1458";"8";"1043"
"14581041";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14581041";"1458";"7";"1041"
"14461977";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461977";"1446";"16";"1977"
"14461968";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461968";"1446";"1";"1968"
"14461722";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461722";"1446";"12";"1722"
"14461691";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461691";"1446";"5";"1691"
"14461682";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461682";"1446";"4";"1682"
"14461612";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461612";"1446";"2";"1612"
"14461605";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461605";"1446";"3";"1605"
"14461582";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461582";"1446";"6";"1582"
"14461299";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461299";"1446";"15";"1299"
"14461297";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461297";"1446";"14";"1297"
"14461295";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461295";"1446";"13";"1295"
"14461252";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461252";"1446";"7";"1252"
"14461070";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461070";"1446";"8";"1070"
"14461068";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461068";"1446";"9";"1068"
"14461066";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461066";"1446";"10";"1066"
"14461064";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14461064";"1446";"11";"1064"
"14431994";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431994";"1443";"1";"1994"
"14431971";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431971";"1443";"29";"1971"
"14431793";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431793";"1443";"8";"1793"
"14431791";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431791";"1443";"7";"1791"
"14431771";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431771";"1443";"13";"1771"
"14431769";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431769";"1443";"11";"1769"
"14431767";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431767";"1443";"10";"1767"
"14431766";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431766";"1443";"27";"1766"
"14821770";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14821770";"1482";"27";"1770"
"14821768";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14821768";"1482";"28";"1768"
"14821734";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14821734";"1482";"32";"1734"
"14821572";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14821572";"1482";"6";"1572"
"14821545";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14821545";"1482";"22";"1545"
