"dc:identifier";"dc:modified";"id";"lpgc:NOMBRE_VIA";"lpgc:PARTICULA";"lpgc:TIPO_VIA";"lpgc:TRAMO_VIA"
"5669";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5669";"MALAGA";" ";"CALLE";"5669"
"5672";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5672";"MALAGA";" ";"CALLE";"5672"
"2380";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2380";"MARIE CURIE";" ";"CALLE";"2380"
"2379";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2379";"ACUSA";" ";"CALLE";"2379"
"2396";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2396";"AGAETE";" ";"CALLE";"2396"
"2388";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2388";"AGAETE";" ";"CALLE";"2388"
"2387";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2387";"AGAETE";" ";"CALLE";"2387"
"2386";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2386";"AGAETE";" ";"CALLE";"2386"
"2383";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2383";"AGAETE";" ";"CALLE";"2383"
"2345";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2345";"AGAETE";" ";"CALLE";"2345"
"2397";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2397";"AGUALATENTE";" ";"CALLE";"2397"
"2391";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2391";"AGUALATENTE";" ";"CALLE";"2391"
"2389";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2389";"AGUALATENTE";" ";"CALLE";"2389"
"2399";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2399";"ARINAGA";" ";"CALLE";"2399"
"2400";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2400";"ARIÑEZ";" ";"CALLE";"2400"
"2402";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2402";"ARRECIFE";" ";"CALLE";"2402"
"5155";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5155";"ARTENARA";" ";"CALLE";"5155"
"2403";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2403";"ATALAYA";" ";"CALLE";"2403"
"2401";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2401";"ATALAYA";" ";"CALLE";"2401"
"2404";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2404";"AYAGAURES";" ";"CALLE";"2404"
"2384";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2384";"AZUAJE";" ";"CALLE";"2384"
"2407";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2407";"DOMINGO CARDENES RODRIGUEZ";" ";"CALLE";"2407"
"2410";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2410";"ENRICO CARUSSO";" ";"CALLE";"2410"
"2412";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2412";"ENRIQUE ARROYO, FARMACEUTICO";" ";"CALLE";"2412"
"2406";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2406";"ENRIQUE ARROYO, FARMACEUTICO";" ";"CALLE";"2406"
"2413";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2413";"GOMEZ BOSCH, GESTOR";" ";"CALLE";"2413"
"2419";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2419";"JUAN MELIAN ALVARADO";" ";"CALLE";"2419"
"2418";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2418";"JUAN MELIAN ALVARADO";" ";"CALLE";"2418"
"2415";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2415";"JUAN MELIAN ALVARADO";" ";"CALLE";"2415"
"2422";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/2422";"CALIXTO RODRIGUEZ, PRACTICANT";" ";"CALLE";"2422"
"3690";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3690";"SALVIA";" ";"CALLE";"3690"
"3699";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3699";"SAO";" ";"CALLE";"3699"
"6682";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6682";"SAULO TORON";" ";"CALLE";"6682"
"5032";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5032";"SAULO TORON";" ";"CALLE";"5032"
"4763";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4763";"SAULO TORON";" ";"CALLE";"4763"
"3692";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3692";"AGUACATE";" ";"CALLE";"3692"
"3691";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3691";"AGUACATE";" ";"CALLE";"3691"
"3689";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3689";"AMAPOLA";" ";"CALLE";"3689"
"3700";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3700";"BAMBU";" ";"CALLE";"3700"
"3703";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3703";"COCOTERO";" ";"CALLE";"3703"
"3701";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3701";"HORTENSIA";" ";"CALLE";"3701"
"3713";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3713";"JUAN APOSTOL";" ";"CALLE";"3713"
"3712";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3712";"JUAN APOSTOL";" ";"CALLE";"3712"
"3711";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3711";"JUAN APOSTOL";" ";"CALLE";"3711"
"3710";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3710";"JUAN APOSTOL";" ";"CALLE";"3710"
"3709";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3709";"JUAN APOSTOL";" ";"CALLE";"3709"
"3717";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3717";"JUNCO";" ";"CALLE";"3717"
"3716";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3716";"JUNCO";" ";"CALLE";"3716"
"3715";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3715";"JUNCO";" ";"CALLE";"3715"
"3714";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3714";"JUNCO";" ";"CALLE";"3714"
"3720";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3720";"LAUREL";" ";"CALLE";"3720"
"3719";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3719";"LAUREL";" ";"CALLE";"3719"
"3718";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3718";"LAUREL";" ";"CALLE";"3718"
"3708";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3708";"LAUREL";" ";"CALLE";"3708"
"3722";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3722";"MALVASIA";" ";"CALLE";"3722"
"3729";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3729";"MANZANILLA";" ";"CALLE";"3729"
"3698";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3698";"MANZANILLA";" ";"CALLE";"3698"
"3733";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3733";"MARIA DOLOROSA";" ";"CALLE";"3733"
"3732";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3732";"MARIA DOLOROSA";" ";"CALLE";"3732"
"3728";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3728";"MARIA DOLOROSA";" ";"CALLE";"3728"
"3735";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3735";"MATEO APOSTOL";" ";"CALLE";"3735"
"3727";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3727";"MATEO APOSTOL";" ";"CALLE";"3727"
"3737";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3737";"NARDO";" ";"CALLE";"3737"
"3736";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3736";"NARDO";" ";"CALLE";"3736"
"3739";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3739";"ORQUIDEA";" ";"CALLE";"3739"
"3741";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3741";"OTOÑO";" ";"CALLE";"3741"
"3725";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3725";"PEDRO APOSTOL";" ";"CALLE";"3725"
"3746";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3746";"PEDRO APOSTOL";" ";"CALLE";"3746"
"3745";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3745";"PEDRO APOSTOL";" ";"CALLE";"3745"
"3743";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3743";"PEDRO APOSTOL";" ";"CALLE";"3743"
"3753";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3753";"TAMARINDO";" ";"CALLE";"3753"
"3752";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3752";"TAMARINDO";" ";"CALLE";"3752"
"3758";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3758";"VIOLETA";" ";"CALLE";"3758"
"3755";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3755";"VIOLETA";" ";"CALLE";"3755"
"3754";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3754";"VIOLETA";" ";"CALLE";"3754"
"3747";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3747";"VIOLETA";" ";"CALLE";"3747"
"3759";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3759";"ARBEJALES";" ";"CALLE";"3759"
"3757";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3757";"ARBEJALES";" ";"CALLE";"3757"
"3763";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3763";"SAN BONIFACIO";" ";"CALLE";"3763"
"3756";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3756";"SAN BONIFACIO";" ";"CALLE";"3756"
"3764";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3764";"TIL";" ";"CALLE";"3764"
"3762";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3762";"SEGOVIA";" ";"CALLE";"3762"
"3766";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3766";"ALBERT SCHWEITZER";" ";"CALLE";"3766"
"3772";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3772";"MANUEL HDEZ. GLEZ., ABOGADO";" ";"CALLE";"3772"
"5679";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5679";"BAGACERA";" ";"PLAZA";"5679"
"3773";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3773";"MAGISTRAL ROCA PONSA";" ";"CALLE";"3773"
"3774";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3774";"TAGOROR";" ";"CALLE";"3774"
"3791";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3791";"LENTISCO";" ";"CALLE";"3791"
"3775";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3775";"LENTISCO";" ";"CALLE";"3775"
"3779";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3779";"MALLORCA";" ";"CALLE";"3779"
"3778";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3778";"JUDEA";" ";"CALLE";"3778"
"3781";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3781";"JOSE SINTES REYES, ABOGADO";" ";"CALLE";"3781"
"3777";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3777";"ALONSO CANO";" ";"CALLE";"3777"
"3784";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3784";"SAN FELIPE";" ";"CALLE";"3784"
"3783";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3783";"SAN FELIPE";" ";"CALLE";"3783"
"3768";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3768";"SAN FELIPE";" ";"CALLE";"3768"
"3788";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3788";"LOMO VERDEJO";" ";"CALLE";"3788"
"5680";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5680";"VISVIQUE";" ";"PZTA";"5680"
"4310";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4310";"FERNANDO DE LA ESCOSURA";" ";"CALLE";"4310"
"5839";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5839";"LADERA ALTA DE CASA AYALA";" ";"CALLE";"5839"
"5838";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5838";"LADERA ALTA DE CASA AYALA";" ";"CALLE";"5838"
"5837";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5837";"LADERA ALTA DE CASA AYALA";" ";"CALLE";"5837"
"5983";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5983";"GUERRA DEL AGUA";"DE LA";"PLAZA";"5983"
"5985";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5985";"JARDINES DEL ATLANTICO";" ";"PLAZA";"5985"
"4634";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4634";"PUNTA BRAVA. MANUEL PADORNO";" ";"PASEO";"4634"
"4313";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4313";"JOSE LUIS GUERRA DE ARMAS";" ";"CALLE";"4313"
"5988";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5988";"ANTONIO RUMEU DE ARMAS";" ";"PQUE";"5988"
"5990";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5990";"LUIS JORGE RAMIREZ, PERIODIS";" ";"PQUE";"5990"
"5016";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5016";"MANUEL PARADA FARINOS, DOCTOR";" ";"RTDA";"5016"
"4978";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4978";"MANUEL PARADA FARINOS, DOCTOR";" ";"RTDA";"4978"
"4886";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4886";"MANUEL PARADA FARINOS, DOCTOR";" ";"RTDA";"4886"
"4895";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4895";"MANUEL PARADA FARINOS, DOCTOR";" ";"RTDA";"4895"
"4845";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4845";"LUIS MANCHADO MARTINON, DOCTO";" ";"RTDA";"4845"
"5230";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5230";"LUIS MANCHADO MARTINON, DOCTO";" ";"RTDA";"5230"
"4992";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4992";"LUIS MANCHADO MARTINON, DOCTO";" ";"RTDA";"4992"
"4828";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4828";"LUIS MANCHADO MARTINON, DOCTO";" ";"RTDA";"4828"
"6077";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6077";"NICOLAS DIAZ CHICO, DOCTOR";" ";"RTDA";"6077"
"5991";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5991";"DAVID BRAMWELL Y ZOE BRAMWELL";" ";"PQUE";"5991"
"4540";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4540";"ELADIO MORENO DURAN, PINTOR";" ";"PSAJE";"4540"
"5720";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5720";"PEDRO GARCIA AROCENA";" ";"CALLE";"5720"
"5719";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5719";"PEDRO GARCIA AROCENA";" ";"CALLE";"5719"
"5183";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5183";"PEDRO GARCIA AROCENA";" ";"CALLE";"5183"
"5592";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5592";"PEDRO GARCIA AROCENA";" ";"CALLE";"5592"
"5590";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5590";"PEDRO GARCIA AROCENA";" ";"CALLE";"5590"
"6078";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6078";"DIEGO VILLEGAS BETANCOR, ALCA";" ";"CALLE";"6078"
"7321";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/7321";"ALBERTO HERNANDEZ SUAREZ";" ";"PQUE";"7321"
"6083";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6083";"JUAN PULIDO CASTRO";" ";"CALLE";"6083"
"6014";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6014";"ARTES";"DE LAS";"CALLE";"6014"
"6010";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6010";"PENSAMIENTO";"DEL";"CALLE";"6010"
"6012";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6012";"NATURALEZA";"DE LA";"CALLE";"6012"
"6111";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6111";"AGUSTIN MELIAN CABRERA, DOCTO";" ";"CALLE";"6111"
"5998";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5998";"MARTIN PEREZ, EL PALMERO";" ";"PQUE";"5998"
"6112";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6112";"IGNACIA CABRAL, MAESTRA";" ";"CALLE";"6112"
"6114";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6114";"ANTONIO RAMIREZ GRAÑA";" ";"PSAJE";"6114"
"5957";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5957";"BARTOLOME DE ORTEGA, CANTERO";" ";"CALLE";"5957"
"5958";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5958";"MARIA VILLEGAS, COMERCIANTE";" ";"PSAJE";"5958"
"5960";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5960";"ANGELINA ZAMORA LLORET";" ";"CALLE";"5960"
"6666";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6666";"AUTOVIA GRAN CANARIA 3";" ";"CTRA";"6666"
"4731";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4731";"AUTOVIA GRAN CANARIA 3";" ";"CTRA";"4731"
"6002";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6002";"GUNTER Y MARY ANNE KUNKEL";" ";"PQUE";"6002"
"6598";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6598";"GERONIMO DE ROO Y FONTE";" ";"CALLE";"6598"
"6601";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6601";"FRANCISCO GUERRA TRAVIESO";" ";"CALLE";"6601"
"6514";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6514";"FACHICO ROJAS FARIÑA";" ";"CALLE";"6514"
"5938";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5938";"FACHICO ROJAS FARIÑA";" ";"CALLE";"5938"
"6003";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6003";"RAFAEL DOLADO GOMEZ, DOCTOR";" ";"PLAZA";"6003"
"5899";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5899";"ARANDANOS";"LOS";"CALLE";"5899"
"6165";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6165";"MERCE RODOREDA, ESCRITORA";" ";"CALLE";"6165"
"6163";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6163";"CARMEN MARTIN GAITE";" ";"CALLE";"6163"
"6162";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6162";"DOLORES CAMPOS HERRERO";" ";"CALLE";"6162"
"6168";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6168";"CARMEN CONDE, ESCRITORA";" ";"CALLE";"6168"
"6160";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6160";"DULCE CHACON, ESCRITORA";" ";"CALLE";"6160"
"5599";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5599";"ALEJANDRO CASTRO JIMENEZ";" ";"AVDA";"5599"
"5593";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5593";"ALEJANDRO CASTRO JIMENEZ";" ";"AVDA";"5593"
"6140";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6140";"BARRANCO VICENTILLOS";"LOS";"CALLE";"6140"
"5596";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5596";"BARRANCO HONDO";" ";"CALLE";"5596"
"6882";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6882";"COMPAY SEGUNDO, MUSICO";" ";"CALLE";"6882"
"6178";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6178";"PETRA SANTANA EXPOSITO";" ";"CALLE";"6178"
"3326";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3326";"ARMICHE";" ";"CALLE";"3326"
"4365";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4365";"SAN GREGORIO";" ";"CMNO";"4365"
"48";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/48";"SAN ANTONIO MARIA CLARET";" ";"AVDA";"48"
"3337";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3337";"CARMELO GONZALEZ RODRIGUEZ";" ";"CALLE";"3337"
"3338";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3338";"CIENFUEGOS";" ";"CALLE";"3338"
"4466";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4466";"CIUDAD SAN JUAN DE DIOS";" ";"CTRA";"4466"
"3344";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3344";"AFILADOR";"EL";"CALLE";"3344"
"3342";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3342";"AFILADOR";"EL";"CALLE";"3342"
"3339";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3339";"AFILADOR";"EL";"CALLE";"3339"
"3347";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3347";"ALFARERO";"EL";"CALLE";"3347"
"3346";"2017-10-29 03:12:52";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/3346";"ALFARERO";"EL";"CALLE";"3346"
