"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
261,"AVDA. PINTOR FELO MONZON","ACCESO ALMATRICHE",18/01/2013,"14:50",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
262,"LEON Y CASTILLO","343",22/01/2013,"18:00",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
263,"AVDA. ESCALERITAS","ROTONDA FERNANDO GIMENEZ NAVARRO",18/01/2013,"00:05",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
264,"GC-23","GC-3",18/01/2013,"07:45",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
265,"GC-110","ROTONDA EL BATAN SECADERO",18/01/2013,"04:00",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
266,"GC-1 AM","0.900 S-N",24/01/2013,"15:40",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
267,"ANGEL GUIMERA","PAMOCHAMOSO",19/01/2013,"10:45",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
270,"EDUARDO","1",25/01/2013,"09:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
271,"EDUARDO BENOT","11",24/01/2013,"22:45",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
273,"AVDA. PINTOR FELO MONZON","42",25/01/2013,"16:35",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
274,"GC-1 AM","PARQUE SANTA CATALINA",25/01/2013,"18:15",6,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
275,"AVDA. DE ESCALERITAS","80",25/01/2013,"22:30",1,1,"Juzgado","Atropello","Alcohol o drogas","Otras infracciones",0
279,"ROTONDA LOMO LOS FRAILES","SALIDA HACIA GC-3",26/01/2013,"08:55",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
280,"CTRA. GENERAL DE ALMATRICHE","59",26/01/2013,"13:35",4,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
281,"FEDERICO VIERA","24",12/01/2013,"23:15",2,0,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
282,"AVDA. PRIMERO DE MAYO","PLAZA NUESTRA SEÑORA DEL PINO",26/01/2013,"19:15",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
283,"TUNEL SAN JOSE","SENTIDO NORTE",26/01/2013,"21:30",1,2,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
286,"AVDA. DE ESCALERITAS","169",27/01/2013,"03:20",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
287,"AVDA. JUAN CARLOS I","42",27/01/2013,"13:15",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
288,"CTRA. DE LA CALZADA",,27/01/2013,"17:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
290,"CARRETERA DEL CARDON","SUBIDA DE CHILE",27/01/2013,"18:00",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
291,"LUIS BENITEZ INGLOTT","2",23/01/2013,"18:55",3,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
294,"ROTONDA ACCESO C.C. LAS TERRAZAS","G.C. 1 DIRECCION NORTE",24/01/2013,"16:10",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
295,"AVDA. PINTOR FELO MONZON","33",28/01/2013,"12:20",2,2,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
296,"CARRETERA GENERAL DEL NORTE (SUBIDA)","ALTURA PARQUE REHOYAS",28/01/2013,"13:00",1,1,"Jefatura","Atropello","Sin definir","Cruzar la vía antirreglamentariamente",0
297,"MURO","GC-110",17/01/2013,"14:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
299,"JERICO","AVDA. CESAR MANRIQUE",18/01/2013,"10:45",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
300,"PAMOCHAMOSO","MOINO DE VIENTO",19/01/2013,"01:25",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
301,"PLAZA DE AMERICA",,19/01/2013,"01:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
302,"CAMELIA","MIMOSA",20/01/2013,"11:10",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
303,"AVDA. GUILLERMO SANTANA RIVERO",,20/01/2013,"00:25",3,2,"Jefatura","Colisión","No respetar paso de peatones","Ninguna infracción",0
304,"PLAZA DE LOS APAREJADORES Y ARQUITECTOS TECNI",,20/01/2013,"11:10",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
305,"BRAVO MURILLO","TUNEL 'DE MATA'",20/01/2013,"19:10",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
306,"TUNEL DE SAN JOSE","ENTRADA GC-1 AM",21/01/2013,"00:50",1,0,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
307,"GC-1 AM S-N","KM 7.9",21/01/2013,"07:20",2,5,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
308,"BARCELONA","LUIS ANTUNEZ",21/01/2013,"19:10",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción",0
309,"AVDA. DE LA FERIA","2",27/01/2013,"09:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
310,"GALICIA","32",26/01/2013,"20:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
311,"PASEO TOMAS MORALES","2",21/01/2013,"14:45",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
312,"JOSE SANCHEZ PEÑATE","CASTILLEJOS",21/01/2013,"18:00",1,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
314,"ROTONDA DOCTOR NEGRIN","ACCESO AL JULIO LUENGO",22/01/2013,"17:35",2,4,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
316,"ALFREDO S. PEREZ","PADRE CLARET",23/01/2013,"16:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",1
317,"PLANAS DE POESIA","12",21/01/2013,"17:15",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
318,"AVDA. PRIMERO DE MAYO","3",21/01/2013,"12:30",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
319,"ROTONDA MARIO CESAR",,22/01/2013,"19:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
320,"AVDA. ESCALERITAS","DON PIO CORONADO",22/01/2013,"18:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
321,"ROTONDA LOMO BLANCO","SAN ROQUE",22/01/2013,"10:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
322,"JUAN SARAZA ORTIZ","CALZADA LATERAL DEL NORTE",23/01/2013,"15:35",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
323,"JUAN SARAZA ORTIZ","CARRETERA GENERAL DEL NORTE",23/01/2013,"13:10",3,0,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
324,"CARRETERA ALMATRICHE, 45, 55",,23/01/2013,"12:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
325,"JUAN HIDALGO NUM. 6",,23/01/2013,"12:10",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
326,"PLAZA JUAN SARAZA ORTIZ",,25/01/2013,"18:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
327,"LUIS MOROTE","VEINTINUEVE DE ABRIL",25/01/2013,"11:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
328,"AGUADULCE","74",24/01/2013,"12:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
329,"ROTONDA ACCESO AL BATAN","SUBIDA A GC-31",25/01/2013,"17:05",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
330,"ROTONDA FERNANDO GIMENEZ NAVARRO",,23/01/2013,"17:05",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
331,"ACCESO DESDE RAFAEL CABRERA","GC-1",24/01/2013,"19:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
332,"ZARAGOZA","15",29/01/2013,"17:15",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
333,"VIRGEN DE LA MACARENA","NUM.1",29/01/2013,"13:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
335,"LUIS DORESTE SILVA EN FRENTE DEL NUM.113",,28/01/2013,"18:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
336,"CARRETERA DE MATA","AVDA. PRIMERO DE MAYO",30/01/2013,"00:10",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
337,"GC-3","GC-112",23/01/2013,"11:45",2,3,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
341,"GC-31","ROTONDA LAS BRUJAS",29/01/2013,"07:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
342,"ARTENARA","AGUALATENTE",24/01/2013,"17:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
343,"ALBAREDA","84",25/01/2013,"17:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
344,"CRTRA DE TENOYA","GC300 KM 5",26/01/2013,"13:39",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
347,"URBANIZACION CINCO CONTINENTES","TRASERA EDIFICIO AMERICA",29/01/2013,"22:50",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
350,"SAN JOSE DEL ALAMO CRTRA","KM 1",26/01/2013,"14:30",2,2,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
351,"AVDA. ESCALERITAS","INST. ALONSO QUESADA",28/01/2013,"21:05",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
352,"JOAQUIN BLUME","LUIS BENITEZ INGLOTT",28/01/2013,"19:20",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
353,"ALICANTE","ROTONDA ACCESO A LEON",31/01/2013,"07:45",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
354,"LEON Y CASTILLO","307",28/01/2013,"12:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
355,"JUAN MANUEL DURAN GONZALEZ","PRESIDENTE ALVEAR",28/01/2013,"20:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
356,"PASEO BLAS CABRERA FELIPE (FISICO)","HOSPITAL INSULAR",29/01/2013,"16:15",1,1,"Jefatura","Atropello","Otros factores o infracciones","Otras infracciones",0
357,"APARCAMIENTO EL RINCON","LATERAL AUDITORIO",28/01/2013,"11:20",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
358,"TUNEL 'JULIO LUENGO' NORTE - SUR","SALIDA PIO XII",31/01/2013,"19:00",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
359,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ","ROTROTONDA DEL VIGIA",31/01/2013,"21:00",2,0,"Juzgado","Colisión","Conducción distraída","Ninguna infracción",0
360,"CARRETERA CASA AYALA A LOS GILES","VIVERO",01/02/2013,"01:45",1,1,"Juzgado","Salida de la vía","Alcohol o drogas","Ninguna infracción",0
364,"ANTONIO MARIA MANRIQUE","7",29/01/2013,"14:35",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
366,"PASEO MADRID","15",30/01/2013,"20:35",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
367,"AVD. LA FERIA","22",30/01/2013,"20:15",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
368,"BENARDINO CORREA VIERA","COLEGIO GUINIGUADA",28/01/2013,"11:30",3,5,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
369,"CORONEL ROCHA","15",30/01/2013,"08:50",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
370,"LOMO DE LA PLANA","30",29/01/2013,"08:30",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
371,"PAMOCHAMOSO","LEON Y CASTILLO",31/01/2013,"16:45",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
372,"AVDA. ESCALERITAS",,28/01/2013,"23:30",1,2,"Jefatura","Vuelco","Frenar sin causa jutificada","Ninguna infracción",0
373,"EMILIO ARRIETA","18",29/01/2013,"11:20",3,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
375,"FRANCISCO GOURIE","MUNGUIA",29/01/2013,"13:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
376,"LOMO LA PLANA","RECTA LOS TARAHALES",29/01/2013,"16:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
377,"AVDA. RAFAEL CABRERA","9",31/01/2013,"10:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
378,"AVDA. JOSE MESA Y LOPEZ","61",01/02/2013,"12:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
380,"GARCIA CASTELAR","4-6",31/01/2013,"11:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
381,"NUMANCIA","PARROCO FRANCISCO RODRIGUEZ RODRIGUEZ",31/01/2013,"10:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
382,"JOSE Y MARIA Nº 43",,29/01/2013,"23:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
383,"DOCTOR MARAÑON","AVDA. DE ESCALERITAS",31/01/2013,"14:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
384,"PARROCO FRANCISCO RODRIGUEZ RODRIGUEZ","FERNANDO GUANARTEME",29/01/2013,"08:00",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
385,"ROTONDA HOSPITAL DR. NEGRIN","ACCESO A TUNEL JULIO LUENGO",29/01/2013,"15:50",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
389,"AVDA. PINTOR FELO MONZON","504 VVDAS. EN JINAMAR",01/12/2013,"09:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
390,"CARRETERA GRAL DEL NORTE","143",31/01/2013,"17:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
391,"CARRETERA DE CHILE",,31/01/2013,"12:15",1,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
392,"CARRETERA GRAL. DEL NORTE","C.C. LA BALLENA",30/01/2013,"14:45",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
393,"CORDOBA","31",30/01/2013,"14:15",2,1,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
394,"PEDRO BARBER JORRO","ARCHIVERO JOAQUIN BLANCO MONTESDEOCA",01/02/2013,"12:45",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
395,"FONDOS DE SEGURA","9",02/02/2013,"10:10",2,0,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
396,"CORONEL ROCHA","GUAYADEQUE",31/01/2013,"00:05",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
397,"ERNEST HERMINGUAY","114",31/01/2013,"23:10",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
398,"GC-23","PUNTO KM. 0.3",01/02/2013,"17:15",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
399,"BRAVO MURILLO","EDUARDO",01/02/2013,"00:05",2,3,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
401,"TUNEL 'JULIO LUENGO'","PONIENTE - NACIENTE",02/02/2013,"20:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
402,"SALIDA MUELLE LAS PALMAS","ACCESO GC-1 NORTE",03/02/2013,"13:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
403,"AVDA. JUAN CARLOS PRIMERO","NUMERO 7",03/02/2013,,3,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
404,"CRTA. DE LOS HOYOS","CONVENTO DE LAS CARMELITAS",03/02/2013,"14:45",1,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
406,"GC-1 A.M. ALTURA HOYA LA PLATA","DIRECCION NORTE",04/02/2013,"04:30",1,2,"Juzgado","Vuelco","Sin definir","Ninguna infracción",0
407,"MARI SANCHEZ","20",02/02/2013,"19:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
409,"GC-800","CARRETERA DE MARZAGAN AL SABINAL.",04/02/2013,"11:30",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
410,"ALICANTE","18 A",04/02/2013,"03:20",3,1,"Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
412,"AVDA. DE LA FERIA","DIEGO BETANCOR SUAREZ",04/02/2013,"17:51",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
413,"AVDA. MARITIMA","P.K. 5.300",01/02/2013,"10:25",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
416,"AVDA. ESCALERITAS",,04/02/2013,"14:45",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
417,"FARMACEUTICO PEDRO RIVERO","PROXIMO AL COLEGIO",04/02/2013,"15:50",2,1,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
420,"CTRA. DEL CARDON","97",05/02/2013,"13:20",2,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
421,"LEON Y CASTILLO","LEOPOLDO MATOS",04/02/2013,"22:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
422,"AVDA. JUAN CARLOS I","3",03/02/2013,"06:40",1,0,"Jefatura","Salida de la vía","Velocidad inadecuada","Ninguna infracción",0
424,"CAMILO JOSE CELA (DESVIO)","DIRECCION EL LASSO",01/02/2013,"23:05",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
425,"TUNEL DE JULIO LUENGO","LEON Y CASTILLO",01/02/2013,"05:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
426,"CANDELARIA DE LEON","ROTONDA HOYA DE LA PLATA",01/02/2013,"13:00",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
427,"RAFAEL ALMEIDA","PADRE RAYMOND",01/02/2013,"12:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
428,"ESTACIONAMIENTO CENTRO SALUD GUANARTEME",,04/02/2013,"08:00",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
429,"CORDOBA","49",01/02/2013,"17:40",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
430,"LOMO DE SAN LAZARO","HOYA DEL ENAMORADO",01/02/2013,"16:45",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
431,"BLAS CABRERA FELIPE ""FISICO""","PEPE ALAMO",01/02/2013,"10:10",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
432,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ","SALIDA A LOS TARAHALES",06/02/2013,"08:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
433,"TORRE LAS PALMAS","ALCARAVANERAS",31/01/2013,"14:58",4,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
435,"EMILIO ARRIETA","36",04/02/2013,"02:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
436,"GOBERNADOR MARIN ACUÑA","54",01/02/2013,"19:50",2,0,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
437,"ORTIZ DE ZARATE","ALONSO JAIMEZ DE SOTOMAYOR",02/02/2013,"11:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
438,"AVDA. HOYA DE LA GALLINA","21",05/02/2013,"22:45",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
439,"AVENIDA JOSE MESA Y LOPEZ","61",16/01/2013,"16:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
440,"TUNEL 'JULIO LUENGO'","SENTIDO SUR",01/02/2013,"09:50",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
441,"ENTRADA A RAFAEL CABRERA",,03/02/2013,"19:45",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
442,"PLAZA BELEN MARIA","S/N",03/02/2013,"22:00",2,3,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
444,"ROTONDA ELECTRA OBRA DE PEREZ GALDOS","S/N",13/11/2012,"19:30",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",1
445,"AMAZONAS","CARONI",06/02/2013,"18:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
446,"GC.1","DIRECCION SUR PK. 1.5",06/02/2013,"15:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
447,"CARDENAS",,06/02/2013,"14:30",1,0,"Jefatura","Salida de la vía","Conducción distraída","Ninguna infracción",0
450,"CALLE LEON Y CASTILLO 273,","GRACILIANO AFONSO",06/02/2013,"08:25",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
451,"ALCALDE DIAZ-SAAVEDRA NAVARRO","APARCAMIENTO DE SAGULPA",07/02/2013,"09:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
454,"URB. GRUPO 45 VVDAS. EN LADERA ALTA","GC-201",07/02/2013,"11:15",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
455,"TUNEL 'JULIO LUENGO'","DIRECCION NORTE",07/02/2013,"14:30",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
457,"MAESTRO VALLE","3",07/02/2013,"09:05",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",1
458,"ALONSO QUIJANO","DULCINEA DEL TOBOSO",05/02/2013,"03:10",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
