"dc:identifier";"dc:modified";"geo:lat";"geo:long";"id";"lpgc:nombre_parada"
"1060";"2017-10-31 12:01:30";"28.111599";"-15.437053";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1060";"C/ DEAN RODRÍGUEZ BOLAÑOS (PL. ALVARADO Y SAZ)"
"1059";"2017-10-31 12:01:30";"28.104336";"-15.440957";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1059";"AVDA. ESCALERITAS (URBANIZACIÓN SANSOFÉ)"
"1058";"2017-10-31 12:01:30";"28.13508";"-15.430341";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1058";"C/ PRESIDENTE ALVEAR, 17"
"1057";"2017-10-31 12:01:30";"28.107748";"-15.440237";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1057";"AVDA. ESCALERITAS, FRENTE 111"
"1056";"2017-10-31 12:01:30";"28.11268";"-15.435262";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1056";"C/ HENRY DUNANT, FRENTE 10"
"1055";"2017-10-31 12:01:30";"28.108713";"-15.439753";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1055";"C/ TEOBALDO POWER, FRENTE 51"
"1054";"2017-10-31 12:01:30";"28.114552";"-15.433609";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1054";"C/ ECHEGARAY, 137"
"1053";"2017-10-31 12:01:30";"28.110575";"-15.438247";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1053";"C/ PINTOR JUAN ISMAEL (IGLESIA REDONDA)"
"1052";"2017-10-31 12:01:30";"28.11301";"-15.433648";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1052";"C/ PARROCO MATIAS ARTILES"
"1051";"2017-10-31 12:01:30";"28.112656";"-15.438001";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1051";"C/ ALMIRANTE BENÍTEZ INGLOTT (C.S. ESCALERITAS)"
"1050";"2017-10-31 12:01:30";"28.115854";"-15.431378";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1050";"C/ PARROCO VILLAR REINA, 61 (BARRANQUILLO DON ZOILO)"
"1049";"2017-10-31 12:01:30";"28.113754";"-15.436096";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1049";"C/ ALMIRANTE BENÍTEZ INGLOTT, 12"
"1048";"2017-10-31 12:01:30";"28.117207";"-15.427311";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1048";"C/ PÉREZ DEL TORO (PLAZA DR. JUAN BOSCH MILLARES)"
"1047";"2017-10-31 12:01:30";"28.115812";"-15.434192";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1047";"C/ CARLOS M. BLANDY (PLAZA DE ARUCAS)"
"1046";"2017-10-31 12:01:30";"28.113647";"-15.425118";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1046";"C/ PÉREZ DEL TORO, 13"
"1045";"2017-10-31 12:01:30";"28.113848";"-15.43252";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1045";"C/ PARROCO VILLAR REINA, 154 (BARRANQUILLO DON ZOILO)"
"1044";"2017-10-31 12:01:30";"28.111874";"-15.42374";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1044";"PLAZA DE LA CONSTITUCIÓN (OBELISCO)"
"1043";"2017-10-31 12:01:30";"28.115997";"-15.431473";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1043";"C/ PARROCO VILLAR REINA, 80 (BARRANQUILLO DON ZOILO)"
"1042";"2017-10-31 12:01:30";"28.113081";"-15.420285";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1042";"DR. WALKSMANN, 10 (PLAZA LA FERIA)"
"1041";"2017-10-31 12:01:30";"28.118555";"-15.42851";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1041";"AVDA. JUAN XXIII (COLEGIO CANTERBURY)"
"1040";"2017-10-31 12:01:30";"28.118532";"-15.421208";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1040";"AVDA.  ALCALDE JOSÉ RAMÍREZ BETHENCOURT (CARVAJAL)"
"1039";"2017-10-31 12:01:30";"28.118902";"-15.426829";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1039";"AVDA. JUAN XXIII (CLINICA DEL PINO)"
"1038";"2017-10-31 12:01:30";"28.1132";"-15.417206";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1038";"AVDA. ALCALDE JOSÉ RAMÍREZ BETHENCOURT (CENTRO INSULAR DE DEPORTES)"
"1037";"2017-10-31 12:01:30";"28.118893";"-15.423591";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1037";"C/ LUIS DORESTE SILVA, 50"
"1036";"2017-10-31 12:01:30";"28.108938";"-15.41523";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1036";"AVDA. DE CANARIAS (SAN TELMO)"
"1035";"2017-10-31 12:01:30";"28.121403";"-15.423873";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1035";"AVDA. MARÍTIMA DEL SUR (JUAN XXIII)"
"1034";"2017-10-31 12:01:30";"28.149155";"-15.425972";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1034";"C/ JUAN REJÓN, 67"
"1033";"2017-10-31 12:01:30";"28.150455";"-15.419007";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1033";"C/ LA NAVAL "
"1031";"2017-10-31 12:01:30";"28.149172";"-15.425367";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1031";"C/ JUAN REJÓN (CASTILLO DE LA LUZ)"
"1030";"2017-10-31 12:01:30";"28.148806";"-15.428048";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1030";"C/ JUAN REJÓN,25"
"1029";"2017-10-31 12:01:30";"28.147873";"-15.427967";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1029";"C/ AGUSTÍN MILLARES SALL (EDIFICIO MAPFRE)"
"1028";"2017-10-31 12:01:30";"28.144897";"-15.430324";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1028";"C/ ALBAREDA, 43"
"1027";"2017-10-31 12:01:30";"28.143826";"-15.429793";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1027";"C/ EDUARDO BENOT, FRENTE 23"
"1026";"2017-10-31 12:01:30";"28.139963";"-15.430761";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1026";"PARQUE SANTA CATALINA"
"1025";"2017-10-31 12:01:30";"28.142046";"-15.430055";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1025";"C/ EDUARDO BENOT, FRENTE 5"
"1024";"2017-10-31 12:01:30";"28.135635";"-15.430434";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1024";"C/ PRESIDENTE ALVEAR (IGLESIA DEL PINO)"
"1023";"2017-10-31 12:01:30";"28.13562";"-15.429001";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1023";"PL. SAN JUAN BAUTISTA (BASE NAVAL)"
"1022";"2017-10-31 12:01:30";"28.132614";"-15.430047";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1022";"C/ LEÓN Y CASTILLO (EDIFICIO JOSÉ ANTONIO)"
"1020";"2017-10-31 12:01:30";"28.140081";"-15.428278";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1020";"INTERCAMBIADOR SANTA CATALINA"
"1019";"2017-10-31 12:01:30";"28.103064";"-15.417163";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1019";"ALAMEDA DE COLÓN"
"1018";"2017-10-31 12:01:30";"28.125544";"-15.429258";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1018";"C/ LEÓN Y CASTILLO (OFICINAS MUNICIPALES)"
"1017";"2017-10-31 12:01:30";"28.128809";"-15.429806";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1017";"C/ LEÓN Y CASTILLO (TORRE LAS PALMAS)"
"1016";"2017-10-31 12:01:30";"28.122894";"-15.427527";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1016";"C/ LEÓN Y CASTILLO (COLEGIO SALESIANO)"
"1015";"2017-10-31 12:01:30";"28.12474";"-15.428605";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1015";"C/ LEÓN Y CASTILLO (OFICINAS MUNICIPALES)"
"1014";"2017-10-31 12:01:30";"28.12004";"-15.425596";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1014";"C/ LEÓN Y CASTILLO, 209"
"1013";"2017-10-31 12:01:30";"28.122059";"-15.42661";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1013";"C/ LEÓN Y CASTILLO (C.N. METROPOLE)"
"1012";"2017-10-31 12:01:30";"28.117899";"-15.423799";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1012";"C/ LEÓN Y CASTILLO, 185"
"1011";"2017-10-31 12:01:30";"28.149954";"-15.421738";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1011";"MANUEL BECERRA "
"1010";"2017-10-31 12:01:30";"28.116556";"-15.422596";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1010";"C/ LEÓN Y CASTILLO, 145"
"1009";"2017-10-31 12:01:30";"28.116158";"-15.421211";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1009";"C/ LUIS DORESTE SILVA, 22"
"1008";"2017-10-31 12:01:30";"28.113405";"-15.419977";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1008";"C/ LEON Y CASTILLO (PLAZA DE LA FERIA)"
"1007";"2017-10-31 12:01:30";"28.114254";"-15.419264";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1007";"C/ VENEGAS (FUENTE LUMINOSA)"
"1006";"2017-10-31 12:01:30";"28.109941";"-15.418244";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1006";"C/ LEÓN Y CASTILLO, 13"
"1005";"2017-10-31 12:01:30";"28.111689";"-15.418132";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1005";"C/ VENEGAS (USOS MÚLTIPLES)"
"1004";"2017-10-31 12:01:30";"28.108263";"-15.417436";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1004";"C/ TRIANA "
"1003";"2017-10-31 12:01:30";"28.10914";"-15.416084";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1003";"AVDA. RAFAEL CABRERA (SAN TELMO)"
"1002";"2017-10-31 12:01:30";"28.107416";"-15.416378";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1002";"C / FRANCISCO GOURIÉ, 103"
"1001";"2017-10-31 12:01:30";"28.103804";"-15.41372";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1001";"TEATRO"
"1998";"2017-10-31 12:01:30";"28.104378";"-15.41383";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1998";"TEATRO"
"1996";"2017-10-31 12:01:30";"28.142033";"-15.43005";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1996";"EDUARDO BENOT (PARQUE SANTA CATALINA)"
"1995";"2017-10-31 12:01:30";"28.098675";"-15.479422";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1995";"INTERCAMBIADOR TAMARACEITE"
"1994";"2017-10-31 12:01:30";"28.098566";"-15.4791";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1994";"INTERCAMBIADOR TAMARACEITE"
"1993";"2017-10-31 12:01:30";"28.10268";"-15.413002";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1993";"MERCADO DE  VEGUETA"
"1992";"2017-10-31 12:01:30";"28.104525";"-15.413325";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1992";"TEATRO"
"1991";"2017-10-31 12:01:30";"28.11922";"-15.444941";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1991";"HOSPITAL DR. NEGRÍN (CONSULTAS EXTERNAS)"
"1990";"2017-10-31 12:01:30";"28.140081";"-15.428278";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1990";"INTERCAMBIADOR SANTA CATALINA"
"1989";"2017-10-31 12:01:30";"28.102129";"-15.4225";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1989";"C/ SIERRA NEVADA (SAN FRANCISCO)"
"1988";"2017-10-31 12:01:30";"28.10402";"-15.413363";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1988";"TEATRO"
"1987";"2017-10-31 12:01:30";"28.09091";"-15.447692";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1987";"C/ LOMO DE LA CRUZ"
"1999";"2017-10-31 12:01:30";"28.140028";"-15.428336";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1999";"INTERCAMBIADOR SANTA CATALINA"
