"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
3429,"CARRETERA DE SAN LORENZO","ESTACION DE SERVICIO, KM 0'5",18/07/2011,"16:20",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3430,"MANUEL DE FALLA","122",18/08/2011,"12:55",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3432,"CARLOS M. BLANDY","52",18/08/2011,"20:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3433,"VALENCIA","BLASCO IBAÑEZ",21/08/2011,"19:30",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3434,"TUNEL DE GC-23","DIRECCION GC-2",21/08/2011,"11:05",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3435,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ","LA BALLENA",23/08/2011,"21:30",1,2,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
3436,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","22",19/08/2011,"22:00",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
3437,"ROTONDA LA BALLENA","GC-23",19/08/2011,"21:00",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3438,"CTRA. GENERAL DEL NORTE","ROTONDA LA BALLENA",19/08/2011,"13:40",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3439,"FERNANDO GUANARTEME","11",19/08/2011,"12:20",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3440,"ARISTIDES BRIAND","15",19/08/2011,"18:20",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3441,"AVDA. JOSE MESA Y LOPEZ","LEON Y CASTILLO",19/08/2011,"18:30",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3442,"ROTONDA BASE NAVAL","LEON Y CASTILLO",22/08/2011,"10:40",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3443,"CIRILO MORENO","9",23/08/2011,"15:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3444,"PUENTE DE LA FERIA","AVDA. ESCALERITAS",23/08/2011,"17:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3445,"AVDA. PINTOR FELO MONZON","ALMATRICHE",24/08/2011,"02:35",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3446,"LOMO DEL SABINAL","39",24/08/2011,"08:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3452,"ROTONDA PLAZA DE ESPAÑA",,18/08/2011,"12:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3454,"AVDA. DE CANARIAS","HOSPITAL INSULAR",18/08/2011,"20:50",1,0,"Juzgado","Colisión","Conducción distraída","Ninguna infracción",0
3455,"CARRETERA LAS COLORADAS",,18/08/2011,"12:45",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3456,"PASEO DE SAN JOSE","164",24/08/2011,"12:30",2,1,"Jefatura","Colisión","Apertura de puertas sin precución","Ninguna infracción",0
3460,"FONDOS DE SEGURA","25",24/08/2011,"12:35",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3461,"JOAQUIN BLUME","AVDA. ANSITE",24/08/2011,"07:50",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3462,"DIEGO BETANCOR SUAREZ","PACUCO PENICHET",24/08/2011,"08:40",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3463,"PRIMAVERA","64",22/08/2011,"08:45",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3464,"ARCHIVERO JOAQUIN BLANCO MONTESDEOCA","AVDA. JUAN CARLOS I",22/08/2011,"14:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3465,"GC-23","P.K.3, NORTE",24/08/2011,"12:20",2,6,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3467,"SABINO BERTHELOT","LUIS MAFFIOTE",25/08/2011,"14:45",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3469,"LOMO DEL SABINAL","17",24/08/2011,"10:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3470,"LUIS MOROTE","SECRETARIO ARTILES",24/08/2011,"18:35",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3471,"CAYETANA MANRIQUE","44",24/08/2011,"16:21",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3472,"LUIS MOROTE","TOMAS MILLER",25/08/2011,"19:00",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
3473,"GC. 197","ACCESO A SAN JUAN",24/08/2011,"19:10",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3474,"PRINCESA GUAYARMINA","55",25/08/2011,"18:45",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3475,"FARMACEUTICO MIGUEL PADILLA","11",25/08/2011,"16:10",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3476,"TUNEL DE JULIO LUENGO","SALIDA",25/08/2011,"12:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3477,"AVDA. JUAN CARLOS I","PLAZA DOCTOR SANTIAGO",25/08/2011,"08:03",2,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3478,"PASEO DE CHIL","ALFONSO X EL SABIO",25/08/2011,"04:50",1,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3479,"AVDA. JOSE MESA Y LOPEZ","LEON Y CASTILLO",25/08/2011,"15:25",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3480,"SANTA LUISA DE MARILLAC","17",26/08/2011,"11:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3481,"HOYA DEL ENAMORADO","83",26/08/2011,"14:40",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3483,"GONGORA","1",26/08/2011,"13:40",5,0,"Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
3484,"CALIFORNIA","14",25/08/2011,"13:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",1
3488,"LOPEZ SOCAS","3",27/08/2011,"08:50",1,0,"Juzgado","Otros","Sin definir","Ninguna infracción",0
3491,"FRANCISCO GONZALEZ DIAZ","PASEO TOMAS MORALES",27/08/2011,"18:30",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3494,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ","(LA BALLENA)",28/08/2011,"06:00",1,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3495,"COVADONGA","NUMANCIA",28/08/2011,"03:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3496,"NICOLAS ESTEVANEZ","VEINTINUEVE DE ABRIL",28/08/2011,"10:30",2,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3497,"CUEVAS BLANCAS","CAÑADA LAGARTO",28/08/2011,"14:20",1,1,"Juzgado","Otros","Sin definir","Ninguna infracción",0
3498,"LEON Y CASTILLO","389",28/08/2011,"04:15",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3501,"AVDA. ESCALERITAS","80",26/08/2011,"20:20",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3502,"CARRETERA DEL CARDON",,26/08/2011,"18:10",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3505,"COLOMBIA","16",27/08/2011,"04:35",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3506,"MANUEL DE FALLA","60 VVDAS. EN JINAMAR",27/08/2011,"16:10",2,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
3507,"LOMO CUESTA BLANCA","4",27/08/2011,"14:40",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3508,"AVDA. JOSE MESA Y LOPEZ","70",27/08/2011,"18:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3509,"AVDA. GUILLERMO SANTANA RIVERO","HIPERDINO",09/08/2011,"15:00",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción",0
3510,"CORDOBA","LEON",26/08/2011,"17:50",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3511,"NICOLAS ESTEVANEZ","1",26/08/2011,"07:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3515,"CTRA. GRAL. DEL NORTE","C.C. LA BALLENA",26/08/2011,"12:35",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3516,"GC-23","TUNEL DE LA BALLENA",29/08/2011,"21:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3517,"TUNEL DE JULIO LUENGO","ENTRADA",28/08/2011,"13:10",3,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3518,"AVDA. INDUSTRIAL JOSE SANCHEZ PEÑATE",,29/08/2011,"20:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3519,"AVDA. JUAN CARLOS I","3",29/08/2011,"23:00",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
3520,"PIO XII","31",29/08/2011,"15:50",1,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3521,"PARROCO JOSE C. QUINTANA SANCHEZ","37",29/08/2011,"14:15",1,1,"Jefatura","Atropello","Sin infracción","No utilizar paso de peatones",0
3522,"JOSE MANUEL MOTAS PEREZ","MARIANAO",29/08/2011,"17:50",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3524,"LOMITO DE TENOYA","GC-300",30/08/2011,"11:30",2,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3525,"AVDA. JUAN CARLOS I","C.C. LAS RAMBLAS CENTRO",30/08/2011,"14:35",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
3527,"AVDA. ESCALERITAS","HENRY DUNANT",30/08/2011,"21:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3532,"GENERAL VIVES","48",30/08/2011,"18:15",2,1,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
3533,"AVDA. HOYA DE LA GALLINA","SALIDA DEL CEMENTERIO",30/08/2011,"21:40",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3536,"LEON Y CASTILLO","PLAZA DE LOS APAREJADORES ARQ. TEC",31/08/2011,"14:35",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3537,"PASEO BLAS CABRERA FELIPE (FISICO)","PEPE ALAMO",31/08/2011,"23:15",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3541,"CALZADA LATERAL DEL NORTE","32",31/08/2011,"14:10",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3543,"AVDA. JUAN CARLOS I","ARCHIVERO JOAQUIN BLANCO MONTESDEOCA",31/08/2011,"22:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3544,"MARIO CESAR","15",31/08/2011,"09:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3545,"AVDA. RAFAEL CABRERA","12",31/08/2011,"12:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3546,"LA NAVAL","137",31/08/2011,"23:15",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3547,"TIRSO DE MOLINA","PASEO MADRID",31/08/2011,"15:30",2,0,"Jefatura","Salida de la vía","Mal estado del vehículo","Ninguna infracción",0
3548,"TRASERA FRANCISCO HERNANDEZ GUERRA","504 VVDAS. EN JINAMAR",31/08/2011,"11:30",3,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3549,"VEINTINUEVE DE ABRIL","13",01/09/2011,"00:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3550,"DOCTOR MARAÑON","CTRA. GRAL. DEL NORTE -ROTONDA-",01/09/2011,"18:10",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3552,"ATALAYA","TANATORIO SAN MIGUEL",01/09/2011,"23:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",1
3553,"AVDA. PINTOR FELO MONZON","19",01/09/2011,"20:50",3,1,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
3554,"GUILLEN PERAZA",,02/09/2011,"10:00",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
3555,"EL SALVADOR","25 CON SIMANCA",01/09/2011,"00:20",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3556,"PINTOR PEPE DAMASO","ESCULTOR TONY GALLARDO",01/09/2011,"11:30",2,2,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3557,"CTRA. DEL NORTE","DOCTOR MARAÑON",01/09/2011,"18:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3558,"NICOLAS MONCHE LOPEZ","FRENTE A CORREO",02/09/2011,"00:53",3,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
3559,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","FUENTE LUMINOSA",02/09/2011,"12:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3560,"MARIUCHA","145",02/09/2011,"14:45",3,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3562,"EL SALVADOR","PLAZA LAS AMERICAS",02/09/2011,"10:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3565,"LEON Y CASTILLO","SALIDA GC2",03/09/2011,"13:55",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
3566,"AVDA. DE AMURGA","21",03/09/2011,"04:45",1,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3567,"AVDA. JOSE MESA Y LOPEZ","EL CID, OLOF PALME",03/09/2011,"12:45",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3568,"BERNARDO DE LA TORRE","47",04/09/2011,"09:15",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3569,"CARRETERA A LOS GILES","S/N",02/09/2011,"09:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3570,"ROTONDA DE BELEN MARIA",,25/08/2011,"09:45",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
3571,"C/ BABOR","Nº 15",04/09/2011,"19:30",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3572,"ALFREDO L JONES","DR. MIGUEL ROSAS",02/09/2011,"12:57",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3573,"DON PIO CORONADO","78",02/09/2011,"15:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3574,"VIRGEN DE LA PALOMA","15",05/09/2011,"03:30",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3575,"AVDA. PINTOR FELO MONZON","23",02/09/2011,"11:30",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3576,"LEON Y CASTILLO","313",02/09/2011,"13:05",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3577,"PZA. APAREJADORES Y ARQUITECTOS TECNICOS",,02/09/2011,"07:00",2,2,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3578,"EL MESIAS","41",02/09/2011,"17:45",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3579,"SUBIDA AL SALTO DEL NEGRO",,05/09/2011,"09:00",4,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3580,"GC1- AM SUR NORTE","PKM 3.300",05/09/2011,"20:10",2,1,"Jefatura","Colisión","Frenar sin causa jutificada","Ninguna infracción",0
3583,"GC-23","PLAZA DE LAS AMERICAS",06/09/2011,"05:25",1,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3585,"CEMENTERIO MUNICIPAL DE SAN LAZARO",,05/09/2011,"14:54",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3586,"ROTONDA SALIDA TUNEL JULIO LUENGO","GUANARTEME",05/09/2011,"12:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3587,"BARCELONA","CONCEPCION ARENAL",02/09/2011,"12:30",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
3588,"AGUSTIN MILLARES SALL (POETA)","S/N",04/09/2011,"23:15",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3591,"MANUEL GALVAN RODRIGUEZ","66",05/09/2011,"19:00",1,1,"Jefatura","Atropello","Sin infracción","Otras infracciones",0
3592,"AVDA. JUAN CARLOS I","ROTONDA HOSPITAL",04/09/2011,"19:40",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
3594,"FARMACEUTICO MIGUEL PADILLA","9",07/09/2011,"16:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3598,"CARRETERA JARDIN CANARIO","S/N",07/09/2011,"13:15",1,2,"Jefatura","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
3599,"PASEO DE EDUARDO MILLARES SALL ALIAS ""CHO JUA","S/N",07/09/2011,"15:05",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3600,"LA TORNERA","SANTA TERESA",05/09/2011,"20:00",2,3,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3601,"PASEO BLAS CABRERA FELIPE (FISICO)","FRENTE AL CENTRO DE DEPORTES MARTIN FREIRE",06/09/2011,"23:00",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3602,"PASEO DE CHIL","PLAZA DE ESPAÑA",04/09/2011,"20:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3603,"PARROCO JOSE C. QUINTANA SANCHEZ",,07/09/2011,"18:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3604,"GC-112","ROTONDA LOMO BLANCO",06/09/2011,"21:15",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3605,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","26",09/09/2011,"14:10",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3606,"JOAQUIN COSTA","61",09/09/2011,"09:00",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3607,"CC LA BALLENA","PARKING AEREO",09/09/2011,"17:40",2,1,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
3608,"DIEGO BETANCOR SUAREZ","PASO DE PEATONES",05/09/2011,"17:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3609,"NUMANCIA","75",09/09/2011,"09:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3612,"BARRANQUILLO DE DON ZOILO",,10/09/2011,"19:00",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3613,"SECRETARIO PADILLA","19",10/09/2011,"11:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3614,"LOS MARTINEZ DE ESCOBAR","TOMAS MILLER",09/09/2011,"23:15",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3615,"HABANA","Nº 50",06/09/2011,"18:00",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3616,"GC-23","P KM 0",07/09/2011,"19:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3617,"AVDA. JUAN CARLOS I","SENTIDO ASCENDENTE FRENTE HOSPITAL GRAN CANAR",07/09/2011,"10:05",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3618,"BRAVO MURILLO","36",07/09/2011,"14:40",2,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3619,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","CARVAJAL",07/09/2011,"16:45",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3624,"SANTA LUISA DE MARILLAC","52",11/09/2011,"10:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3629,"ROTONDA DE APAREJADORES Y ARQUITECTOS TECNICO",,09/09/2011,"15:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3630,"GC-1 HACIA GC-31, DIRECCION NORTE, SAN JOSE","KM-2.2",09/09/2011,"06:50",1,0,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
3631,"REPUBLICA DOMINICANA","13",09/09/2011,"12:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3632,"CARRETERA DE LAS BRUJAS","ROTONDA AGUSTIN ESPINOSA (ESCRITOR)",10/09/2011,"20:55",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3633,"REPUBLICA DE NICARAGUA","CRTA GRAL DE LAS TORRES",10/09/2011,"14:10",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3634,"VEINTINUEVE DE ABRIL","38",09/09/2011,"08:45",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3636,"PEDRO HIDALGO","99",09/09/2011,"19:50",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3637,"CTRA. GENERAL DEL CENTRO","24",09/09/2011,"15:45",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3638,"ALFEREZ PROVISIONAL","AVDA. DE LA FERIA",10/09/2011,"12:40",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3639,"ROTONDA APAREJADORES Y ARQUITECTOS TECNICOS",,07/09/2011,"13:15",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3641,"CALIFORNIA","SIMANCAS",12/09/2011,"16:30",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
