Fecha de la Visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
09/09/2014,ESTE,HACIENDA CLAVERO,CL FEDERICO FELLINI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
09/09/2014,CENTRO,ENSANCHE CENTRO,AV CERVANTES Nr: 4,Actuación Programada,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
09/09/2014,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
09/09/2014,CIUDAD JARDIN,CIUDAD JARDIN,AV JACINTO BENAVENTE Nr: 15,CORREO ELECTRÓNICO,Junta Municipal Distrito - OMA,INSPECCIÓN,Indeterminado
09/09/2014,CENTRO,LAGUNILLAS,CL MELGAREJO Nr: 2,Linea 900,Vía Pública,Desinsectación,Mosquitos
09/09/2014,CENTRO,CRISTO DE LA EPIDEMIA,CL LOZANO DE TORRES Nr: 5,Linea 900,Vía Pública,Desinsectación,Cucarachas
09/09/2014,CENTRO,LA GOLETA,CL EDUARDO OCON Nr: 6,Linea 900,Vía Pública,Desratización,Ratas
09/09/2014,ESTE,PLAYAS DEL PALO,AV SALVADOR ALLENDE Nr: 70,Linea 900,Vía Pública,Desratización,Ratas
09/09/2014,ESTE,ECHEVERRIA DEL PALO,CL ESCULTOR MARIN HIGUERO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
09/09/2014,CIUDAD JARDIN,PARQUE DEL SUR,CL SINAI Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
09/09/2014,PALMA-PALMILLA,ARROYO DE LOS ANGELES,AV SIMON BOLIVAR Nr: 10,Linea 900,Vía Pública,Desinsectación,Cucarachas
09/09/2014,CRUZ DE HUMILLADERO,PARQUE EMP. EL VISO,CL QUILLA Nr: 29,Linea 900,Vía Pública,Desinsectación,Moscas
09/09/2014,CRUZ DE HUMILLADERO,LA UNION,CL UNION Nr: 73,Linea 900,Vía Pública,Desinsectación,Cucarachas
10/09/2014,CENTRO,BARCENILLAS,CL ALMAGRO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
10/09/2014,CENTRO,LA VICTORIA,CL VICTORIA Nr: 2,Actuación Programada,Vía Pública,Desratización,Ratas
10/09/2014,ESTE,PARQUE CLAVERO,CL ANITA DELGADO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
10/09/2014,ESTE,EL ROCIO,CL ROCIO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
10/09/2014,ESTE,LA TORRECILLA,CL TORRECILLA LA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
10/09/2014,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR CARLOS GARAFA Nr: 5,Actuación Programada,Colégio Público,Desratización,Ratas
10/09/2014,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR CARLOS GARAFA Nr: 5,Linea 900,Colégio Público,Desinsectación,Cucarachas
10/09/2014,CENTRO,EL EJIDO,ALMD CAPUCHINOS Nr: 54,ALTA DE OFICIO,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
10/09/2014,CENTRO,OLLETAS,CL MIGUEL LAFUENTE Nr: 12,Linea 900,Vía Pública,Desinsectación,Cucarachas
10/09/2014,ESTE,CERRADO DE CALDERON,CL CUEVA DE LA PILETA Nr: 26,Linea 900,Vía Pública,Desinsectación,Cucarachas
10/09/2014,ESTE,PEDREGALEJO PLAYA,CL BOLIVIA Nr: 121,Linea 900,Vía Pública,Desratización,Ratas
10/09/2014,BAILEN-MIRAFLORES,LA BRESCA,CL SEBASTIAN DE ESLAVA Nr: 3,Linea 900,Vía Pública,Desinsectación,Cucarachas
10/09/2014,PALMA-PALMILLA,ARROYO DE LOS ANGELES,CL MARIA TERESA LEON Nr: 38,Linea 900,Vía Pública,Desinsectación,Garrapatas
10/09/2014,PALMA-PALMILLA,LA ROCA,CL MONTSERRAT ROIG Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
10/09/2014,CRUZ DE HUMILLADERO,SANTA MARTA,CL ANTONIO MARTELO Nr: 2,Linea 900,Vía Pública,Desinsectación,Cucarachas
10/09/2014,CRUZ DE HUMILLADERO,CAMINO DE ANTEQUERA,CL CASTILLA Nr: 1,Linea 900,Vía Pública,Desinsectación,Garrapatas
10/09/2014,CARRETERA DE CADIZ,REGIO,AV EUROPA Nr: 51,Linea 900,Vía Pública,Desratización,Ratas
10/09/2014,CARRETERA DE CADIZ,GIRON,CL JORGE GUILLEN Nr: 11,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
10/09/2014,CAMPANILLAS,CAMPANILLAS,CL FELIPE GONZALEZ VALLEJO Nr: 32,Linea 900,Vía Pública,Desinsectación,Mosquitos
10/09/2014,PUERTO DE LA TORRE,SALINAS,CL RUBI Nr: 16,Linea 900,Vía Pública,Desratización,Ratas
10/09/2014,ESTE,PEDREGALEJO,CL MARIANO DE CAVIA Nr: 40,Linea 900,Vía Pública,INSPECCIÓN,Cotorra Argentina
11/09/2014,CENTRO,CRISTO DE LA EPIDEMIA,CL CRISTO DE LA EPIDEMIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,BAILEN-MIRAFLORES,LA BRESCA,CL SEBASTIAN DE ESLAVA Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
11/09/2014,PALMA-PALMILLA,VIRREINA,CL FERNANDO ORTIZ Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
11/09/2014,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL CUADRANTE Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
11/09/2014,CRUZ DE HUMILLADERO,HAZA CUEVAS,CL TENIENTE SALVIO RAVASSA Nr: 7,Linea 900,Vía Pública,Desinsectación,Cucarachas
11/09/2014,CARRETERA DE CADIZ,EL TORCAL,CL GAUCIN Nr: 16,Linea 900,Vía Pública,Desinsectación,Cucarachas
11/09/2014,CARRETERA DE CADIZ,EL HIGUERAL,PL JUAN GOMEZ "JUANITO" Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
11/09/2014,CENTRO,SEGALERVA,CL LIBERIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,ESTE,JARAZMIN,CL JARAZMIN ALTO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,ESTE,PODADERA,CL ESCRITOR AMBROSIO DE ACUÑA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,ESTE,LA VIÑA,CL VIHUELA LA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,ESTE,EL MORLACO,PSO CERRADO DE CALDERON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,ESTE,PARQUE DEL MORLACO,PQUE MORLACO DEL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,CENTRO,CAPUCHINOS,CL POSTIGOS Nr: 20,CORREO ELECTRÓNICO,Privado,Desratización,Ratas
11/09/2014,PALMA-PALMILLA,LA ROCA,CL POETA JOSE ORTIZ RODRIGUEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
11/09/2014,CENTRO,CAPUCHINOS,CL POSTIGOS Nr: 20,Servicios Sociales,Privado,Desinsectación;Desratización,Cucarachas;Ratas
11/09/2014,CIUDAD JARDIN,HUERTA NUEVA,CL PASTORA IMPERIO Nr: 19,Linea 900,Vía Pública,Desinsectación,Cucarachas
11/09/2014,BAILEN-MIRAFLORES,LOS CASTILLEJOS,CL SONDALEZAS Nr: 33,Comunidad de Propietarios,Privado,Control de Gaviotas,Gaviota
11/09/2014,CENTRO,LA GOLETA,CL ALVAREZ Nr: 18,Linea 900,Vía Pública,Desinsectación,Pulgas;Cucarachas
11/09/2014,ESTE,SAN FRANCISCO,CL IVAN TURGUENIEV Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
11/09/2014,CIUDAD JARDIN,LOS CIPRESES,CL AGUACATES LOS Nr: 8,Linea 900,Vía Pública,Desinsectación,Pulgas
11/09/2014,CENTRO,LA TRINIDAD,CL SAN QUINTIN Nr: 4,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
11/09/2014,CENTRO,LA TRINIDAD,PL BAILEN Nr: 1,CORREO ELECTRÓNICO,Mercado Municipal,Desratización,Ratas
11/09/2014,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,PL BARCA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
12/09/2014,CENTRO,EL MOLINILLO,CL ROSARIO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/09/2014,CENTRO,OLLETAS,CMNO COLMENAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/09/2014,ESTE,BAÑOS DEL CARMEN,CL BOLIVIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/09/2014,ESTE,TORRE DE SAN TELMO,CL JARAMA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
12/09/2014,CAMPANILLAS,CASTAÑETAS,CL REY MELCHOR Nr: 11,Servicios Sociales,Privado,Desinsectación,Cucarachas
12/09/2014,TEATINOS-UNIVERSIDAD,FINCA LA PALMA,CL JUAN VILLARRAZO Nr: 36,Actuación Programada,Colégio Público,Desratización,Ratas
12/09/2014,BAILEN-MIRAFLORES,FLORISOL,PL LUIS CERNUDA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
12/09/2014,BAILEN-MIRAFLORES,FLORISOL,PL LUIS CERNUDA Nr: 1,Linea 900,Colégio Público,Desinsectación,Cucarachas
12/09/2014,TEATINOS-UNIVERSIDAD,FINCA LA PALMA,CL JUAN VILLARRAZO Nr: 36,Linea 900,Colégio Público,Desinsectación,Cucarachas
12/09/2014,ESTE,PLAYA VIRGINIA,CL ALMERIA Nr: 70,CORREO ELECTRÓNICO,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
12/09/2014,CIUDAD JARDIN,JARDIN DE MALAGA,CL MARQUES DE MANTUA Nr: 13,Linea 900,Colégio Público,INSPECCIÓN,Indeterminado
12/09/2014,ESTE,EL PALO,AV SALVADOR ALLENDE Nr: 113,Linea 900,Vía Pública,Desratización,Ratas
12/09/2014,ESTE,BAÑOS DEL CARMEN,CL BOLIVIA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
12/09/2014,CIUDAD JARDIN,CIUDAD JARDIN,CL EMILIO THUILLIER Nr: 116,Linea 900,Vía Pública,Desinsectación,Cucarachas
12/09/2014,BAILEN-MIRAFLORES,GAMARRA,CL EUGENIO GROSS Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
12/09/2014,CRUZ DE HUMILLADERO,LA UNION,CL REBOUL Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
12/09/2014,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL HAMLET Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
12/09/2014,CRUZ DE HUMILLADERO,4 DE DICIEMBRE,PL BIZNAGA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
12/09/2014,CARRETERA DE CADIZ,VIRGEN DE BELEN,PJE VIRGEN DE BELEN Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
12/09/2014,CARRETERA DE CADIZ,HUELIN,CL ACEQUIA Nr: 7,Linea 900,Vía Pública,Desratización,Ratas
12/09/2014,CHURRIANA,HELIOMAR,CL DOCTOR RAMOS ACOSTA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
12/09/2014,CAMPANILLAS,DSMO DM CAMPANILLAS,DSMO HACIENDA LA CORDOBESA Nr: 1,Linea 900,Vía Pública,Desinsectación,Mosquitos
12/09/2014,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL CUADRANTE Nr: 14,Linea 900,Vía Pública,Desinsectación,Pulgas;Cucarachas
15/09/2014,CENTRO,EL MOLINILLO,CL SAN BARTOLOME Nr: 1,Actuación Programada,Mercado Municipal,Desratización,Ratas
15/09/2014,CENTRO,MONTE SANCHA,CL CAOBOS Nr: 11,Linea 900,Vía Pública,Desinsectación,Moscas
15/09/2014,ESTE,PEDREGALEJO PLAYA,CL OBISPO FRANCISCO BLANCO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
15/09/2014,ESTE,MIRAFLORES DEL PALO,CL PICOS DE EUROPA Nr: 20,Linea 900,Vía Pública,Desinsectación,Cucarachas
15/09/2014,ESTE,LA VAGUADA,CRIL CASTELL Nr: 45,Linea 900,Vía Pública,Desratización,Ratas
15/09/2014,CIUDAD JARDIN,HUERTA NUEVA,CL MARIA DE ZAYAS Y SOTOMAYOR Nr: 1,Linea 900,Colégio Público,Desinsectación,Garrapatas
15/09/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL FRANCISCO GINER DE LOS RIOS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
15/09/2014,CRUZ DE HUMILLADERO,CARRANQUE,PL PIO XII Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
15/09/2014,CHURRIANA,GUADALMAR,CTRA CAMPO DE GOLF Nr: 13,Linea 900,Vía Pública,Desratización,Ratas
15/09/2014,CARRETERA DE CADIZ,VIRGEN DE BELEN,CL CHICUELO II Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
15/09/2014,CAMPANILLAS,SANTA ROSALIA,CL HOYA DE BAZA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
15/09/2014,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR CARLOS GARAFA Nr: 8,Linea 900,Colégio Público,Desinsectación,Avispas
15/09/2014,CENTRO,LA MERCED,CL ALAMOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
15/09/2014,CENTRO,LAGUNILLAS,CL ALTOZANO Nr: 2,Actuación Programada,Vía Pública,Desratización,Ratas
15/09/2014,CENTRO,SIERRA BLANQUILLA,CL GALATEA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
15/09/2014,ESTE,EL CANDADO,CL CANTERA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
15/09/2014,ESTE,FINCA EL CANDADO,CMNO VIEJO DE VELEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
15/09/2014,CIUDAD JARDIN,LOS VIVEROS,CL GALINDEZ DE CARVAJAL Nr: 11,Actuación Programada,Colégio Público,Desratización,Ratas
15/09/2014,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL LUIS F PALLARDO PEINADO Nr: 4,Linea 900,Otro Edificio de Depdencia Mun,Desinsectación,Pulgas
15/09/2014,PALMA-PALMILLA,LA ROCA,CL JOSEP PLA Nr: 2,Linea 900,Colégio Público,Desratización,Ratones
15/09/2014,CRUZ DE HUMILLADERO,POL ALAMEDA,AV ANDALUCIA Nr: 25,ALBALA,Vía Pública,Desratización,Ratas
15/09/2014,CARRETERA DE CADIZ,HAZA HONDA,CL FRIGILIANA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
15/09/2014,CARRETERA DE CADIZ,LA LUZ,CL INGENIERO DE LA CIERVA Nr: 22,Linea 900,Vía Pública,Desinsectación,Garrapatas;Pulgas
15/09/2014,CENTRO,PERCHEL SUR,CL SALITRE Nr: 2,Linea 900,Vía Pública,Desinsectación,Indeterminado
16/09/2014,CENTRO,LA MERCED,CL MERCED Nr: 1,Actuación Programada,Mercado Municipal,Desratización,Ratas
16/09/2014,CENTRO,CAPUCHINOS,ALMD CAPUCHINOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
16/09/2014,CENTRO,LOS ANTONIOS,CL DECANO JUAN JOSE DELICADO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
16/09/2014,CENTRO,PINARES DE OLLETAS,AV PASCUEROS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
16/09/2014,CENTRO,SANTA AMALIA,CL GLADIOLOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
16/09/2014,CENTRO,SEMINARIO,DSMO CAPILLA DEL CALVARIO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
16/09/2014,ESTE,SAN FRANCISCO,CL IVAN TURGUENIEV Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
16/09/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESPERANZA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
16/09/2014,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL ARENISCA Nr: 4,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
16/09/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL FRANCISCO GINER DE LOS RIOS Nr: 3,Linea 900,Colégio Público,Desratización,Ratas
16/09/2014,CHURRIANA,LA NORIA,CL DECANO OLMO Y AYALA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
16/09/2014,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL OBSIDIANA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
16/09/2014,CARRETERA DE CADIZ,PUERTA BLANCA,CL CATAPILCO Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
16/09/2014,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL OBSIDIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
16/09/2014,PALMA-PALMILLA,MARTIRICOS,PSO MARTIRICOS Nr: 1,Linea 900,Colégio Público,Desinsectación,Abejas
16/09/2014,CENTRO,CAMPOS ELISEOS,PSO REDING Nr: 7,Ciudadano,Vía Pública,Desinsectación,Pulgas
16/09/2014,ESTE,LA PELUSA,CL CARMEN LOPEZ FERNANDEZ Nr: 7,Linea 900,Vía Pública,Desratización,Ratas
16/09/2014,CIUDAD JARDIN,JARDIN DE MALAGA,CL ALCALDE NICOLAS MAROTO Nr: 18,Linea 900,Junta Municipal Distrito - OMA,Desinsectación,Cucarachas
16/09/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE BEGOÑA Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
16/09/2014,CARRETERA DE CADIZ,GIRON,CL MANUEL ASSIEGO CODES Nr: 9,Linea 900,Vía Pública,Desratización,Ratas
16/09/2014,CARRETERA DE CADIZ,GIRON,CL SALVADOR TOMASETTI Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
16/09/2014,CARRETERA DE CADIZ,HUELIN,CL ACEQUIA Nr: 7,Linea 900,Vía Pública,Desinsectación,Moscas
16/09/2014,CARRETERA DE CADIZ,REGIO,AV EUROPA Nr: 51,Linea 900,Vía Pública,Desratización,Ratas
16/09/2014,CHURRIANA,PARQUE EMP. VILLA ROSA,CRIL SERRERIA Nr: 11,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
17/09/2014,ESTE,PEDREGALEJO PLAYA,CL NAVAS RAMIREZ Nr: 2,Actuación Programada,Mercado Municipal,Desratización,Ratas
17/09/2014,CAMPANILLAS,CAMPANILLAS,CL MORENILLO EL Nr: 22,Linea 900,Vía Pública,Desratización,Ratas
17/09/2014,CENTRO,EL MOLINILLO,CL DUQUE DE RIVAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
17/09/2014,ESTE,CERRADO DE CALDERON,CL PINO PADRE Nr: 5,Ciudadano,Vía Pública,Desratización,Ratas
17/09/2014,BAILEN-MIRAFLORES,LAS CHAPAS,CL SONDALEZAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
17/09/2014,PALMA-PALMILLA,LA ROCA,CL MONTSERRAT ROIG Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
17/09/2014,CARRETERA DE CADIZ,LA PRINCESA,CL JORDAN MARBELLA Nr: 49,Linea 900,Vía Pública,Desratización,Ratas
17/09/2014,CHURRIANA,LOS JAZMINES,CL DIARIO MALAGUEÑO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
17/09/2014,CENTRO,EL EJIDO,CL FELIX MESA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/09/2014,CENTRO,SAN MIGUEL,CL AMORES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
17/09/2014,ESTE,PEDREGALEJO PLAYA,CL JABEGA Nr: 8,Actuación Programada,Vía Pública,Desratización,Ratas
17/09/2014,CAMPANILLAS,HUERTECILLA MAÑAS,CL SAMANIEGO Nr: 80,Actuación Programada,Colégio Público,Desratización,Ratas
17/09/2014,CENTRO,BARCENILLAS,CL BARCENILLAS Nr: 3,Servicios Sociales,Privado,Desinsectación,Cucarachas
17/09/2014,CAMPANILLAS,HUERTECILLA MAÑAS,CL SAMANIEGO Nr: 80,Linea 900,Colégio Público,Desinsectación,Cucarachas
18/09/2014,ESTE,FABRICA CEMENTO,CTRA ALMERIA LA ARAÑA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/09/2014,ESTE,LA ARAÑA,CL ESCRITOR CROUISELLES DIAZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/09/2014,ESTE,EL MAYORAZGO,CL BRIDA DE LA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/09/2014,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 12,Actuación Programada,Colégio Público,Desratización,Ratas
18/09/2014,CARRETERA DE CADIZ,DOS HERMANAS,CL INGENIERO DIAZ PETERSEN Nr: 10,Ciudadano,Mercado Municipal,Desinsectación,Cucarachas
18/09/2014,CENTRO,CENTRO HISTORICO,CL BEATAS Nr: 25,Comunidad de Propietarios,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
18/09/2014,CENTRO,CENTRO HISTORICO,PL COFRADIAS DE LAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,CHURRIANA,HELIOMAR,CL TORREMOLINOS Nr: 65,CORREO ELECTRÓNICO,Colégio Público,INSPECCIÓN,Indeterminado
18/09/2014,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 14,Linea 900,Colégio Público,Desratización,Ratones;Ratas
18/09/2014,PUERTO DE LA TORRE,EL TOMILLAR,CL ESCRITORA ANA MARIA MATUTE Nr: 3,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL NAVARRO LEDESMA Nr: 188,Linea 900,Colégio Público,Desinsectación,Avispas
18/09/2014,PALMA-PALMILLA,LAS VIRREINAS,AV JANE BOWLES Nr: 1,Linea 900,Vía Pública,Desinsectación,Abejas
18/09/2014,ESTE,PEDREGALEJO PLAYA,CL NAVAS RAMIREZ Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,ESTE,EL PALO,AV SALVADOR ALLENDE Nr: 41,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,CIUDAD JARDIN,HUERTA NUEVA,CL JUAN ANTONIO BARDEM Nr: 12,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,CIUDAD JARDIN,PARQUE DEL SUR,PL NAZARET Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,BAILEN-MIRAFLORES,CARLINDA,CMNO SAN ALBERTO Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL MIRAORQUIDEAS Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,BAILEN-MIRAFLORES,LOS MILLONES,CL MILLONES LOS Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
18/09/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESPERANZA Nr: 38,Linea 900,Vía Pública,Desinsectación,Garrapatas
18/09/2014,CHURRIANA,LOS PAREDONES,CL MOTRIL Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
18/09/2014,PUERTO DE LA TORRE,HUERTA NUEVA-PTO TORRE,CL SUSTANCIA Nr: 11,Quejas y Sugerencias,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
18/09/2014,CHURRIANA,LOURDES,CL ALGECIRAS Nr: 1,ALTA DE OFICIO,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
18/09/2014,CARRETERA DE CADIZ,PUERTA BLANCA,AV GREGORIO DIEGO Nr: 9,Quejas y Sugerencias,Vía Pública,Control de Palomas,Paloma
19/09/2014,ESTE,LA MOSCA,CL CARO SANCHEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/09/2014,CENTRO,EL MOLINILLO,CL ALDERETE Nr: 15,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
19/09/2014,ESTE,CERRADO DE CALDERON,CL PANORAMA Nr: 8,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,ESTE,LA MOSCA,CL OBISPO RODRIGO DE SORIA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,CIUDAD JARDIN,CIUDAD JARDIN,CL SANCHO MIRANDA Nr: 1,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
19/09/2014,CRUZ DE HUMILLADERO,NTRA SRA DEL CARMEN,CL CORREGIDOR RUIZ DE PEREDA Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL EUGENIO ONEGUIN Nr: 14,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,PUERTO DE LA TORRE,LOS MORALES 1,CL LOPE DE RUEDA Nr: 118,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,PUERTO DE LA TORRE,EL TOMILLAR,CL PARNASO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,PUERTO DE LA TORRE,EL TOMILLAR,CL DANTE Nr: 24,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,CHURRIANA,PARQUE EMP. GUADALHORCE,CL HERMANAS BRONTE Nr: 14,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,CENTRO,ENSANCHE CENTRO,ALMD PRINCIPAL Nr: 23,CORREO ELECTRÓNICO,Otro Edificio de Depdencia Mun,Desratización,Ratas
19/09/2014,CENTRO,CENTRO HISTORICO,CL GRANADA Nr: 44,Linea 900,Vía Pública,Desinsectación,Mosquitos
19/09/2014,ESTE,PEDREGALEJO PLAYA,CJON CINCO MINUTOS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,CENTRO,CENTRO HISTORICO,CL SANTOS Nr: 6,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,CENTRO,ENSANCHE CENTRO,CL TRINIDAD GRUND Nr: 2,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
19/09/2014,PALMA-PALMILLA,ARROYO DE LOS ANGELES,CL MARIA TERESA LEON Nr: 38,Linea 900,Vía Pública,Desinsectación,Garrapatas
19/09/2014,CIUDAD JARDIN,LOS CIPRESES,CL AGUACATES LOS Nr: 8,Linea 900,Vía Pública,Desinsectación,Pulgas
19/09/2014,CRUZ DE HUMILLADERO,EXPLANADA DE LA ESTACION,AV AMERICAS DE LAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
19/09/2014,CENTRO,MARMOLES,CL NARCISO PEREZ TEXEIRA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
20/09/2014,ESTE,ECHEVERRIA DEL PALO,AV PIO BAROJA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
