Fecha de la Visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
27/03/2017,BAILEN-MIRAFLORES,PARQUE ARROYO DEL CUARTO,CL JUANITA REINA Nr: 1,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,CARRETERA DE CADIZ,EL BULTO,PSO ANTONIO MACHADO Nr: 1,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,CENTRO,OLLETAS,CL ZURBARAN Nr: 32,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,ESTE,EL MORLACO,CMNO DESVIACION DE LA Nr: 16,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,TEATINOS-UNIVERSIDAD,EL ROMERAL,CL CARMEN LAFORET Nr: 6,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,BAILEN-MIRAFLORES,MIRAFLORES DE LOS ANGELES,CL MERO Nr: 1,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL REALENGA DE SAN LUIS Nr: 11,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,CRUZ DE HUMILLADERO,LA BARRIGUILLA,PL JOSE BERGAMIN Nr: 7,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,CRUZ DE HUMILLADERO,R.E.N.F.E.,CL POETA MUÑOZ ROJAS Nr: 13,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,PUERTO DE LA TORRE,SOLIVA ESTE,AV ESCRITOR ANTONIO SOLER Nr: 1,Actuación Programada,PARQUE CANINO,Desinsectación,Indeterminado
27/03/2017,CARRETERA DE CADIZ,HAZA HONDA,CL FRIGILIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/03/2017,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 2,Actuación Programada,Vía Pública,Desratización,Ratas
27/03/2017,ESTE,FABRICA CEMENTO,CTRA ALMERIA LA ARAÑA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/03/2017,ESTE,LA ARAÑA,CL ESCRITOR CROUISELLES DIAZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/03/2017,ESTE,EL CANDADO,CL CANTERA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
27/03/2017,CENTRO,LA MALAGUETA,PL MALAGUETA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
27/03/2017,ESTE,ECHEVERRIA DEL PALO,AV SALVADOR ALLENDE Nr: 17,GECOR,Vía Pública,Desratización,Ratas
27/03/2017,CENTRO,LA MERCED,PL MERCED Nr: 24,Quejas y Sugerencias,Otro Edificio de Depdencia Mun,Desratización,Ratas
27/03/2017,CENTRO,LA GOLETA,CL VIENTO Nr: 16,GECOR,Vía Pública,Desratización,Ratas
28/03/2017,CIUDAD JARDIN,MANGAS VERDES,CL MORRITOS ALTOS Nr: 21,Ciudadano,Vía Pública,Desratización,Ratones;Ratas
28/03/2017,CENTRO,CENTRO HISTORICO,CL AFLIGIDOS Nr: 5,Actuación Programada,Otro Edificio de Depdencia Mun,INSPECCIÓN,Indeterminado
28/03/2017,CRUZ DE HUMILLADERO,PARQUE EMP. SAN LUIS,CL BURGOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/03/2017,PALMA-PALMILLA,LAS ERIZAS,CMNO ERIZAS DE LAS Nr: 5,Actuación Programada,Otro Edificio de Depdencia Mun,Desratización,Ratones;Ratas
28/03/2017,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL OBSIDIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/03/2017,CENTRO,ENSANCHE CENTRO,CL CORDOBA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/03/2017,ESTE,PLAYA VIRGINIA,CL PLAYA VIRGINIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/03/2017,ESTE,MIRAFLORES DEL PALO,CL ALAVA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/03/2017,ESTE,EL CHANQUETE,CL PLAYA DEL CHANQUETE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/03/2017,ESTE,FINCA EL CANDADO,CMNO VIEJO DE VELEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/03/2017,CENTRO,MARMOLES,CL PESO DE LA HARINA Nr: 12,ALTA DE OFICIO,Instituto,Control de Gaviotas,Gaviota
28/03/2017,CENTRO,MARMOLES,CL HILERA Nr: 8,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
28/03/2017,BAILEN-MIRAFLORES,LOS MILLONES,CMNO CASTILLEJOS Nr: 5,ALBALA,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
28/03/2017,CRUZ DE HUMILLADERO,CORTIJO DE TORRES,CL SANHEDUN Nr: 5,GECOR,Colégio Público,Desinsectación,Pulgas
28/03/2017,CARRETERA DE CADIZ,VIRGEN DE BELEN,AV VIRGEN DE BELEN Nr: 1,GECOR,Vía Pública,Desratización,Ratas
29/03/2017,CRUZ DE HUMILLADERO,PARQUE EMP. EL VISO,AV WASHINGTON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/03/2017,CRUZ DE HUMILLADERO,PORTADA ALTA,CL CHAMARIZ Nr: 11,GECOR,Vía Pública,Desratización,Ratas
29/03/2017,CHURRIANA,SAN JULIAN,CL DECANO JOAQUIN WUESTER Nr: 1,GECOR,Vía Pública,Desratización,Ratas
29/03/2017,CAMPANILLAS,SANTA ROSALIA,PLLO FLORES LAS Nr: 1,GECOR,Vía Pública,Desinsectación;Desratización,Mosquitos;Ratas
29/03/2017,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR ANTONIO DE BOBADILLA Nr: 9,GECOR,Colégio Público,Desinsectación,Pulgas
29/03/2017,CAMPANILLAS,SANTA ROSALIA,CL ROMERO DEL Nr: 18,GECOR,Privado,Desinsectación,Abejas
29/03/2017,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/03/2017,CENTRO,CENTRO HISTORICO,PL ADUANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/03/2017,CENTRO,CENTRO HISTORICO,CL ATARAZANAS Nr: 8,Actuación Programada,Mercado Municipal,Desratización,Ratas
29/03/2017,CARRETERA DE CADIZ,PARQUE DEL GUADALHORCE,AV VELAZQUEZ Nr: 279,Actuación Programada,paraje natural,Desinsectación,Mosquitos
29/03/2017,CRUZ DE HUMILLADERO,MARMOLES,CL ARANGO Nr: 10,Ciudadano,Privado,Control de Palomas,Paloma
29/03/2017,CENTRO,MARMOLES,CL DON CRISTIAN Nr: 19,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
29/03/2017,CAMPANILLAS,ROQUERO,CL JACOB Nr: 21,GECOR,Colégio Público,Desinsectación,Abejas
29/03/2017,CENTRO,PERCHEL SUR,CL ESLAVA Nr: 14,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
29/03/2017,CENTRO,PERCHEL SUR,CL PLAZA DE TOROS VIEJA Nr: 26,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
29/03/2017,CENTRO,EL EJIDO,ALMD CAPUCHINOS Nr: 54,GECOR,Vía Pública,Desratización,Ratas
29/03/2017,CRUZ DE HUMILLADERO,SANTA MARTA,CL PINTOR BERROBIANCO MELENDEZ Nr: 1,GECOR,Vía Pública,Desratización,Ratas
29/03/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESPERANZA Nr: 1,GECOR,Colégio Público,Desratización,Ratas
29/03/2017,CRUZ DE HUMILLADERO,LOS PRADOS,CL MANAGUA Nr: 1,GECOR,Vía Pública,Desinsectación,Mosquitos
30/03/2017,ESTE,PODADERA,CL ESCRITOR AMBROSIO DE ACUÑA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/03/2017,ESTE,OLIAS,PL AGUA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/03/2017,CHURRIANA,LA NORIA,CL ALONSO DE MUDARRA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/03/2017,CAMPANILLAS,SANTA ROSALIA,CL ANTONIO PORCEL DE Nr: 48,GECOR,Vía Pública,Desratización,Ratas
30/03/2017,CAMPANILLAS,SANTA ROSALIA,CL ANTONIO PORCEL DE Nr: 26,GECOR,Vía Pública,Desratización,Ratas
30/03/2017,PALMA-PALMILLA,VIRREINA,CL FRANCISCO CARTER Nr: 1,Actuación Programada,Otras Entidades,Desratización,Ratas
30/03/2017,CENTRO,PERCHEL SUR,CL SALITRE Nr: 12,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
30/03/2017,CRUZ DE HUMILLADERO,MARMOLES,CL BLANCO CORIS Nr: 3,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
30/03/2017,CENTRO,PLAZA DE TOROS VIEJA,PLLO MATADERO Nr: 11,Actuación Programada,Vía Pública,Control de Gaviotas,Gaviota
30/03/2017,CENTRO,PERCHEL SUR,CL MALPICA Nr: 1,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
30/03/2017,CENTRO,PERCHEL SUR,CL SALITRE Nr: 12,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
30/03/2017,CENTRO,PERCHEL SUR,PJE NOBLEJAS Nr: 5,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
30/03/2017,CRUZ DE HUMILLADERO,NUCLEO GRAL FRANCO,AV JUAN XXIII Nr: 82,CORREO ELECTRÓNICO,Otro Organismo Oficial,Control de Gaviotas,Gaviota
30/03/2017,PALMA-PALMILLA,503 VIVIENDAS,CL DOCTOR SALGUERO MORALES Nr: 30,GECOR,Privado,Desinsectación,Abejas
30/03/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL FRANCISCO CORREA Nr: 10,GECOR,Vía Pública,Desinsectación,Abejas
30/03/2017,CENTRO,CENTRO HISTORICO,PL FLORES LAS Nr: 7,GECOR,Vía Pública,Desinsectación,Mosquitos
30/03/2017,ESTE,CAMINO DEL COLMENAR,CMNO COLMENAR Nr: 170,GECOR,Vía Pública,Desratización,Ratas
30/03/2017,CRUZ DE HUMILLADERO,PARQUE EMP. ALAMEDA,AV MARIA ZAMBRANO Nr: 1,GECOR,Colégio Público,Desinsectación,Cucarachas
30/03/2017,CRUZ DE HUMILLADERO,MARMOLES,CL BLANCO CORIS Nr: 9,GECOR,Vía Pública,Desratización,Ratas
30/03/2017,CRUZ DE HUMILLADERO,EXPLANADA DE LA ESTACION,CL EXPLANADA DE LA ESTACION Nr: 4,GECOR,Vía Pública,Desratización,Ratas
30/03/2017,CRUZ DE HUMILLADERO,LA AURORA,PL SOLIDARIDAD DE LA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
30/03/2017,CAMPANILLAS,CAMPANILLAS,CL ISRAEL Nr: 1,GECOR,Vía Pública,Desratización,Ratas
30/03/2017,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL NAVARRO LEDESMA Nr: 168,GECOR,Colégio Público,Desinsectación,Cucarachas
30/03/2017,PUERTO DE LA TORRE,FUENTE ALEGRE,CL DIOGENES Nr: 26,Ciudadano,Vía Pública,Desinsectación,Moscas
01/04/2017,CENTRO,SAN MIGUEL,PL PATROCINIO Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL IBRAHIN Nr: 12,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,CRUZ DE HUMILLADERO,SANTA MARTA,CL ANDARAX Nr: 5,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,CARRETERA DE CADIZ,PUERTA BLANCA,AV GREGORIO DIEGO Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL REALENGA DE SAN LUIS Nr: 11,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,CENTRO,EL MOLINILLO,CL DUQUE DE RIVAS Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,CENTRO,CENTRO HISTORICO,CL COMPAÑIA Nr: 2,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,CENTRO,LA MALAGUETA,PSO MARITIMO CIUDAD DE MELILLA Nr: 17,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/04/2017,CENTRO,CENTRO HISTORICO,CL DON JUAN DE MALAGA Nr: 7,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
03/04/2017,CENTRO,LA MALAGUETA,PSO MARITIMO PABLO RUIZ PICASSO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,CARRETERA DE CADIZ,SACABA BEACH,PSO IBERICO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,CRUZ DE HUMILLADERO,EL DUENDE,CL MAHLER Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,PALMA-PALMILLA,LA ROCA,CL POETA JOSE ORTIZ RODRIGUEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,CARRETERA DE CADIZ,PUERTA BLANCA,AV GREGORIO DIEGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,CENTRO,PLAZA DE TOROS VIEJA,CL CANALES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,ESTE,LA PELUSA,CL ALCAUCIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,ESTE,LA PELUSILLA,CL CIUDAD REAL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,ESTE,VIRGEN DE LAS ANGUSTIAS,CL ANGUSTIAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,ESTE,MIRAFLORES,CL BAILAORA CARMEN AMAYA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,CHURRIANA,LOS JAZMINES,CL AVISADOR MALAGUEÑO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,CHURRIANA,SAN JUAN-EL ALBARICOCAL,CL ALBARICOCAL EL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,CHURRIANA,LOS ROSALES,CL ESCRITORA BLANCA DE LOS RIOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
03/04/2017,ESTE,LAS ACACIAS,PSO MARITIMO EL PEDREGAL Nr: 90,GECOR,Vía Pública,Desratización,Ratas
03/04/2017,CRUZ DE HUMILLADERO,LOS PRADOS,CL TARQUINA Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
03/04/2017,TEATINOS-UNIVERSIDAD,LOS MOLINOS,CL NUZAS Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
03/04/2017,CRUZ DE HUMILLADERO,CARRANQUE,AV AURORA Nr: 64,GECOR,Vía Pública,Desratización,Ratas
03/04/2017,CARRETERA DE CADIZ,PACIFICO,PSO MARITIMO ANTONIO BANDERAS Nr: 1,GECOR,Vía Pública,Desratización,Ratas
03/04/2017,CHURRIANA,GUADALMAR,CL ACACIAS DE GUADALMAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
03/04/2017,CARRETERA DE CADIZ,FINCA EL PATO,Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
03/04/2017,PUERTO DE LA TORRE,OROZCO,CL SUSTANCIA Nr: 8,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
03/04/2017,ESTE,LAS ACACIAS,CL BOLIVIA Nr: 260,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
03/04/2017,CARRETERA DE CADIZ,HUELIN,CL TOMAS ECHEVERRIA Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratas
03/04/2017,CRUZ DE HUMILLADERO,ARROYO DEL CUARTO,CL SIMEON GIMENEZ REYNA Nr: 13,GECOR,Vía Pública,Desinsectación,Abejas
03/04/2017,CARRETERA DE CADIZ,GIRON,CL PUJERRA Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
03/04/2017,CARRETERA DE CADIZ,SACABA BEACH,PL BLANES Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
03/04/2017,BAILEN-MIRAFLORES,LOS CASTILLEJOS,CL ALBACETE Nr: 12,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
03/04/2017,CENTRO,LA MALAGUETA,CL FARO Nr: 1,GECOR,Privado,Control de Gaviotas,Gaviota
04/04/2017,CENTRO,PERCHEL NORTE,CL AGUSTIN PAREJO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/04/2017,CENTRO,PERCHEL SUR,CL SERNA LA Nr: 1,Actuación Programada,Mercado Municipal,Desratización,Ratas
04/04/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,CL PALESTINA Nr: 5,GECOR,Vía Pública,Desratización,Ratas
04/04/2017,CENTRO,ENSANCHE CENTRO,PL MARINA DE LA Nr: 11,GECOR,Otro Edificio de Depdencia Mun,Desratización,Ratas
04/04/2017,PUERTO DE LA TORRE,EL LIMONERO,CL VICTOR HUGO Nr: 104,GECOR,Vía Pública,Desratización,Ratas
04/04/2017,CARRETERA DE CADIZ,PARQUE DEL GUADALHORCE,AV VELAZQUEZ Nr: 279,Actuación Programada,paraje natural,Desinsectación,Mosquitos
04/04/2017,BAILEN-MIRAFLORES,SUAREZ,CL BRUJULA Nr: 8,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
04/04/2017,CENTRO,LA MALAGUETA,CL VELEZ MALAGA Nr: 11,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
04/04/2017,PALMA-PALMILLA,LA PALMA,CL EBRO Nr: 14,GECOR,Vía Pública,Desratización,Ratas
04/04/2017,CRUZ DE HUMILLADERO,INTELHORCE,CL IRLANDA Nr: 72,GECOR,Vía Pública,Desinsectación,Cucarachas
04/04/2017,ESTE,MIRAFLORES DEL PALO,CL PRINCESA IRENE Nr: 18,GECOR,Vía Pública,Desinsectación,Cucarachas
04/04/2017,PUERTO DE LA TORRE,HACIENDA CABELLO,CL CIRILO SALINAS Nr: 1,GECOR,Vía Pública,Desinsectación,Mosquitos;Garrapatas
04/04/2017,CRUZ DE HUMILLADERO,LOS TILOS,CL CALATRAVA Nr: 9,GECOR,Vía Pública,Desinsectación,Garrapatas
04/04/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,CL ESPERANTO Nr: 18,GECOR,Vía Pública,Desinsectación,Pulgas
04/04/2017,CRUZ DE HUMILLADERO,INTELHORCE,CL IRLANDA Nr: 13,GECOR,Vía Pública,Desinsectación,Mosquitos
04/04/2017,CARRETERA DE CADIZ,LAS DELICIAS,CL ILDEFONSO MARZO Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
04/04/2017,PUERTO DE LA TORRE,SANTA ISABEL PTO TORRE,CL GRAFITO Nr: 45,GECOR,Vía Pública,Desinsectación,Abejas
04/04/2017,CENTRO,LA TRINIDAD,CL TRINIDAD Nr: 67,GECOR,Privado,Control de Palomas,Paloma
04/04/2017,CENTRO,LA TRINIDAD,CL SEVILLA Nr: 20,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
04/04/2017,CENTRO,LA TRINIDAD,CL JUAN DE HERRERA Nr: 5,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
04/04/2017,CENTRO,LA TRINIDAD,AV ARROYO DE LOS ANGELES Nr: 1,ALTA DE OFICIO,Otro Organismo Oficial,Control de Gaviotas,Gaviota
04/04/2017,CARRETERA DE CADIZ,NUEVO SAN ANDRES 2,CL CAMARA Nr: 3,GECOR,Colégio Público,Desinsectación,Avispas
04/04/2017,CENTRO,PERCHEL SUR,AV AURORA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/04/2017,CHURRIANA,CHURRIANA,CL BENAMOCARRA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/04/2017,CHURRIANA,EL CUARTON,CMNO RETIRO DEL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/04/2017,CHURRIANA,LA TOSCA,CL NIJAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/04/2017,CENTRO,LA MERCED,CL ALAMOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/04/2017,CENTRO,LA TRINIDAD,CL SEVILLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/04/2017,CENTRO,SAN FELIPE NERI,CL ALTA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/04/2017,CHURRIANA,HACIENDA PLATERO,CL ALBERTO PELAEZ DOMINGUEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/04/2017,CHURRIANA,FINCA LA HACIENDA,CTRA ALORA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/04/2017,CENTRO,LA MERCED,CL MERCED Nr: 1,Actuación Programada,Mercado Municipal,Desratización,Ratas
05/04/2017,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL ARENISCA Nr: 13,GECOR,Colégio Público,Desratización,Ratones
05/04/2017,CENTRO,LA TRINIDAD,CL SEVILLA Nr: 3,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
05/04/2017,PALMA-PALMILLA,720 VIVIENDAS,CL BULLAQUE Nr: 1,GECOR,Privado,Desinsectación,Abejas
05/04/2017,CENTRO,CAPUCHINOS,CL MIGUEL DE MOLINA Nr: 1,GECOR,Vía Pública,Desinsectación;Desratización,Mosquitos;Cucarachas;Ratas
05/04/2017,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL MAESTRO CHAPI Nr: 7,GECOR,Vía Pública,Desinsectación,Cucarachas
05/04/2017,CARRETERA DE CADIZ,LOS GUINDOS,CMNO TERMICA DE LA Nr: 6,Quejas y Sugerencias,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
05/04/2017,CHURRIANA,LOS PAREDONES,CL RAFAEL JIMENEZ SILES Nr: 1,GECOR,Vía Pública,Desinsectación,Mosquitos
05/04/2017,CAMPANILLAS,LOS CHOPOS,CRIL CHOPOS Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
05/04/2017,CHURRIANA,GUADALMAR,CL CONDE LUCANOR Nr: 1,ALTA DE OFICIO,Otro Edificio de Depdencia Mun,Desinsectación,Mosquitos
05/04/2017,BAILEN-MIRAFLORES,LA TRINIDAD,CL MARTINEZ DE LA ROSA Nr: 8,Actuación Programada,Privado,Control de Gaviotas,Gaviota
05/04/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL FRIGILIANA Nr: 12,GECOR,Privado,Control de Gaviotas,Gaviota
05/04/2017,CARRETERA DE CADIZ,SAN CARLOS,CL FRANCISCO DE COSSIO Nr: 20,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
05/04/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL EDUARDO DE PALACIO Nr: 14,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
05/04/2017,CAMPANILLAS,PARQUE TECNOLOGICO,CL MARIA CURIE Nr: 3,GECOR,Vía Pública,Desinsectación,Abejas
05/04/2017,CARRETERA DE CADIZ,MAINAKE,AV MOLIERE Nr: 1,GECOR,Vía Pública,Desinsectación,Abejas
06/04/2017,CENTRO,LA VICTORIA,CL VICTORIA Nr: 2,Actuación Programada,Vía Pública,Desratización,Ratas
06/04/2017,CENTRO,LAGUNILLAS,CL ALTOZANO Nr: 2,Actuación Programada,Vía Pública,Desratización,Ratas
06/04/2017,CENTRO,MARMOLES,CL PESO DE LA HARINA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
06/04/2017,CHURRIANA,HELIOMAR,CL ANGELES RUBIO-ARGUELLES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
06/04/2017,CAMPANILLAS,HUERTECILLA MAÑAS,CL SAMANIEGO Nr: 80,GECOR,Colégio Público,Desratización,Ratones
06/04/2017,ESTE,EL PALO,AV JUAN SEBASTIAN ELCANO Nr: 139,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
06/04/2017,BAILEN-MIRAFLORES,LOS MILLONES,CMNO CASTILLEJOS Nr: 5,ALBALA,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
06/04/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESPERANZA Nr: 1,GECOR,Colégio Público,Desratización,Ratas
06/04/2017,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR ANTONIO DE BOBADILLA Nr: 9,GECOR,Colégio Público,Desinsectación,Pulgas
06/04/2017,CRUZ DE HUMILLADERO,SANTA MARTA,CMNO SAN RAFAEL Nr: 1,GECOR,Servicios Operativos,Desinsectación,Pulgas
06/04/2017,TEATINOS-UNIVERSIDAD,CIUDAD SANTA INES,CL NAVARRO LEDESMA Nr: 199,GECOR,Privado,Control de Palomas,Paloma
06/04/2017,CARRETERA DE CADIZ,SAN ANDRES,CL TERESA AZPIAZU Y PAUL Nr: 3,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
06/04/2017,CARRETERA DE CADIZ,SAN ANDRES,AV SOR TERESA PRAT Nr: 69,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
06/04/2017,BAILEN-MIRAFLORES,NUEVA MALAGA,CL TRAVESIA DE GAMARRA Nr: 1,GECOR,Colégio Público,Desinsectación,Abejas
06/04/2017,TEATINOS-UNIVERSIDAD,HACIENDA ROLDAN,CL MIGUEL CARRERA Nr: 1,GECOR,Vía Pública,Desinsectación,Abejas
06/04/2017,CENTRO,LA MALAGUETA,PSO MARITIMO CIUDAD DE MELILLA Nr: 1,GECOR,Vía Pública,Desinsectación,Pulgas
06/04/2017,CENTRO,OLLETAS,CL PEDRO DE DEZA Nr: 3,GECOR,Vía Pública,Desratización,Ratas
06/04/2017,ESTE,PARQUE CLAVERO,CL FEDERICO FELLINI Nr: 46,GECOR,Vía Pública,Desinsectación,Mosquitos
06/04/2017,TEATINOS-UNIVERSIDAD,LAS MORILLAS,CL MIGUEL CARRERA Nr: 33,GECOR,Vía Pública,Desinsectación,Abejas
06/04/2017,PALMA-PALMILLA,LAS VIRREINAS,AV JANE BOWLES Nr: 2,GECOR,Vía Pública,Desratización,Ratas
06/04/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA CABEZA Nr: 51,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
06/04/2017,CENTRO,PLAZA DE TOROS VIEJA,CL JACINTO VERDAGUER Nr: 6,GECOR,Vía Pública,Control de Palomas,Paloma
06/04/2017,CENTRO,PLAZA DE TOROS VIEJA,CL CONSTANCIA Nr: 7,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
06/04/2017,CENTRO,PLAZA DE TOROS VIEJA,CL CONSTANCIA Nr: 11,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
06/04/2017,CENTRO,PLAZA DE TOROS VIEJA,PSO ANTONIO MACHADO Nr: 12,ALTA DE OFICIO,Privado,Control de Gaviotas,Gaviota
