Fecha de la visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
21/01/2013,CAMPANILLAS,ESTACION DE CAMPANILLAS,CL PORTALES DE LA VICTORIA Nr: 22,Actuación Programada,Colégio Público,Desratización,Ratas
21/01/2013,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
21/01/2013,TEATINOS-UNIVERSIDAD,LOS MOLINOS,AV LOPE DE VEGA DE Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
21/01/2013,TEATINOS-UNIVERSIDAD,EL CONSUL,CL ESQUILO Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratas
21/01/2013,CHURRIANA,POL IND SANTA CRUZ,CL GITANILLA LA Nr: 17,Actuación Programada,Otro Edificio de Depdencia Mun,INSPECCIÓN,Indeterminado
21/01/2013,CAMPANILLAS,CAMPANILLAS,CL RAMIREZ ARCAS Nr: 2,Actuación Programada,Junta Municipal Distrito - OMA,INSPECCIÓN,Indeterminado
21/01/2013,CAMPANILLAS,CAMPANILLAS,CL RAMIREZ ARCAS Nr: 1,Actuación Programada,Biblioteca Municipal,INSPECCIÓN,Indeterminado
21/01/2013,CARRETERA DE CADIZ,25 AÑOS DE PAZ,CL LUCIA VAN DULKEN Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/01/2013,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL VIRGEN DE LA FUENSANTA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/01/2013,CRUZ DE HUMILLADERO,TIRO DE PICHON,CL ALMARGEN Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/01/2013,BAILEN-MIRAFLORES,LA TRINIDAD,CL PAJARITOS Nr: 26,Linea 900,Vía Pública,Desratización,Ratas
22/01/2013,CENTRO,EL EJIDO,CL FELIX MESA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/01/2013,PALMA-PALMILLA,LAS ERIZAS,CMNO ERIZAS DE LAS Nr: 5,Actuación Programada,Otro Edificio de Depdencia Mun,Desratización,Ratones;Ratas
22/01/2013,CAMPANILLAS,EL PRADO,CL CRISTOBALINA FERNANDEZ Nr: 2,Actuación Programada,Centro Servicios Sociales,Desratización,Ratones
22/01/2013,CAMPANILLAS,SANTA ROSALIA,CL PILAR Nr: 3,Actuación Programada,Biblioteca Municipal,INSPECCIÓN,Indeterminado
22/01/2013,CAMPANILLAS,SANTA ROSALIA,CL RONDA SALIENTE Nr: 1,Actuación Programada,Servicios Operativos,INSPECCIÓN,Indeterminado
22/01/2013,BAILEN-MIRAFLORES,PARQUE ARROYO DEL CUARTO,CL JUANITA REINA Nr: 1,ALTA DE OFICIO,Vía Pública,INSPECCIÓN,Indeterminado
22/01/2013,CENTRO,SAN FELIPE NERI,CL CHINCHILLA Nr: 2,Actuación Programada,SOLAR MUNICIPAL,INSPECCIÓN,Indeterminado
22/01/2013,CARRETERA DE CADIZ,MAINAKE,CL VILLANUEVA DE ALGAIDAS Nr: 10,Junta Municipal de Distrito,Vía Pública,Desratización,Ratas
22/01/2013,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,PL BARCA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/01/2013,CAMPANILLAS,EL PRADO,CL CRISTOBALINA FERNANDEZ Nr: 1,Actuación Programada,Policía Local - Bomberos,Desratización,Ratones;Ratas
22/01/2013,CHURRIANA,POL IND GUADALHORCE,CL ALEJANDRO CASONA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/01/2013,CAMPANILLAS,SANTA ROSALIA,CL ROMERO DEL Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
22/01/2013,CAMPANILLAS,COLMENAREJO,CL PRINCIPAL DE COLMENAREJO Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
22/01/2013,CAMPANILLAS,EL BRILLANTE,CL TIZIANO Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratones;Ratas
22/01/2013,CAMPANILLAS,ROQUERO,CL JACOB Nr: 21,Actuación Programada,Colégio Público,Desratización,Ratas
22/01/2013,CAMPANILLAS,HUERTECILLA MAÑAS,CL SAMANIEGO Nr: 80,Actuación Programada,Colégio Público,Desratización,Ratas
23/01/2013,CENTRO,CENTRO HISTORICO,PL ADUANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2013,CENTRO,LA TRINIDAD,CL SEVILLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2013,ESTE,EL CANDADO,CL CANTERA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2013,ESTE,MIRAFLORES,CL BAILAORA CARMEN AMAYA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/01/2013,CARRETERA DE CADIZ,ARDIRA,CL COCHERITO Nr: 5,Actuación Programada,Colégio Público,Desratización,Ratas
23/01/2013,CARRETERA DE CADIZ,GIRON,CL FRANCISCO BALLESTEROS Nr: 2,Actuación Programada,Colégio Público,Desratización,Ratas
23/01/2013,CARRETERA DE CADIZ,VISTAFRANCA,PJE ALCALDE JOAQUIN ALONSO Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
23/01/2013,CARRETERA DE CADIZ,GUADALJAIRE,AV VIRGEN DE BELEN Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
23/01/2013,CARRETERA DE CADIZ,HUELIN,CL EMILIO DE LA CERDA Nr: 31,Actuación Programada,Junta Municipal Distrito - OMA,Desinsectación,Cucarachas
23/01/2013,CARRETERA DE CADIZ,LA LUZ,PL LUZ DE LA Nr: 1,Actuación Programada,Biblioteca Municipal,INSPECCIÓN,Indeterminado
23/01/2013,CARRETERA DE CADIZ,HUELIN,CL GUADALETE Nr: 6,Actuación Programada,Biblioteca Municipal,INSPECCIÓN,Indeterminado
23/01/2013,CENTRO,CENTRO HISTORICO,CL NOSQUERA Nr: 2,Linea 900,Vía Pública,Desinsectación,Mosquitos
23/01/2013,PUERTO DE LA TORRE,LOS RAMOS,AV ATABAL Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
23/01/2013,CRUZ DE HUMILLADERO,TIRO DE PICHON,AV JOSE ORTEGA Y GASSET Nr: 90,Linea 900,Vía Pública,Desratización,Ratas
24/01/2013,CHURRIANA,POL IND SANTA CRUZ,CL ERITREA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2013,CHURRIANA,POL IND SANTA TERESA,CL RONDA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/01/2013,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 12,Actuación Programada,Colégio Público,Desratización,Ratones;Ratas
24/01/2013,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL NAVARRO LEDESMA Nr: 168,Actuación Programada,Colégio Público,Desratización,Ratas
24/01/2013,CIUDAD JARDIN,LOS CASINIS,CL ALCALDE JOSE HERNANDEZ Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratones;Ratas
24/01/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL HONDURAS Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
24/01/2013,CRUZ DE HUMILLADERO,POL IND ALAMEDA,AV MARIA ZAMBRANO Nr: 1,Linea 900,Colégio Público,Desratización,Ratones;Ratas
24/01/2013,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 12,Linea 900,Colégio Público,Desratización,Ratas
24/01/2013,CENTRO,SEGALERVA,CL LIBERIA Nr: 1,Junta Municipal de Distrito,Vía Pública,Desinsectación,Cucarachas
24/01/2013,CARRETERA DE CADIZ,HUELIN,CL ACEQUIA Nr: 7,Linea 900,Vía Pública,Desratización,Ratas
24/01/2013,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA ESTRELLA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
25/01/2013,ESTE,MIRAFLORES DEL PALO,CL ALAVA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2013,CENTRO,CENTRO HISTORICO,CL ALAMOS Nr: 6,Servicios Sociales,Privado,Desratización,Ratones
25/01/2013,CENTRO,CENTRO HISTORICO,PNTE PUENTE DE LA ESPERANZA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
25/01/2013,ESTE,LA MOSCA,CL CARO SANCHEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/01/2013,CARRETERA DE CADIZ,NUEVO SAN ANDRES 2,CL CAMARA Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
25/01/2013,CARRETERA DE CADIZ,NUEVO SAN ANDRES 2,CL CAMARA Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
25/01/2013,CARRETERA DE CADIZ,GUADALJAIRE,AV ISAAC PERAL Nr: 23,Actuación Programada,Centro Servicios Sociales,INSPECCIÓN,Indeterminado
25/01/2013,CARRETERA DE CADIZ,SANTA PAULA,PL VALENTIN ORTIGOSA Nr: 2,Actuación Programada,Biblioteca Municipal,INSPECCIÓN,Indeterminado
25/01/2013,CARRETERA DE CADIZ,EL TORCAL,CL NIÑO DE GLORIA Nr: 1,Actuación Programada,Biblioteca Municipal,INSPECCIÓN,Indeterminado
25/01/2013,CARRETERA DE CADIZ,EL TORCAL,CL MANUEL VARGAS Nr: 1,Actuación Programada,Policía Local - Bomberos,Desratización,Ratas
28/01/2013,ESTE,MIRAFLORES ALTO,CL ANTON CHEJOV Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/01/2013,ESTE,EL CHANQUETE,CL PLAYA DEL CHANQUETE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/01/2013,ESTE,PLAYAS DEL PALO,CL BANDA DEL MAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/01/2013,ESTE,ECHEVERRIA DEL PALO,AV PIO BAROJA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/01/2013,ESTE,LAS ACACIAS,PSO ACACIAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/01/2013,ESTE,VALLE DE LOS GALANES,CL PORTUGAL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/01/2013,CHURRIANA,HELIOMAR,CL ANGELES RUBIO-ARGUELLES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/01/2013,CENTRO,CENTRO HISTORICO,CL GARCIA BRIZ Nr: 7,Linea 900,Privado,Control de Palomas,Paloma
28/01/2013,CRUZ DE HUMILLADERO,MARMOLES,CL BLANCO CORIS Nr: 12,Linea 900,Vía Pública,Desratización,Ratas
28/01/2013,CRUZ DE HUMILLADERO,EL DUENDE,CL MAHLER Nr: 10,Linea 900,Vía Pública,Desratización,Ratas
28/01/2013,CARRETERA DE CADIZ,LA LUZ,AV LUZ DE LA Nr: 20,Linea 900,Vía Pública,Desinsectación,Mosquitos
28/01/2013,CENTRO,PERCHEL NORTE,PL POETA MANUEL ALCANTARA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
28/01/2013,CENTRO,CENTRO HISTORICO,CL POZOS DULCES Nr: 23,Linea 900,Vía Pública,Desratización,Ratas
29/01/2013,ESTE,PLAYA VIRGINIA,CL PLAYA VIRGINIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/01/2013,ESTE,EL PALO,CL ALMERIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/01/2013,ESTE,PEDREGALEJO PLAYA,CL JABEGA Nr: 8,Actuación Programada,Vía Pública,Desratización,Ratas
29/01/2013,CHURRIANA,GUADALMAR,CL ACACIAS DE GUADALMAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/01/2013,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/01/2013,CENTRO,PERCHEL SUR,AV ANDALUCIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/01/2013,CARRETERA DE CADIZ,SIXTO,CL LOZOYA Nr: 6,Linea 900,Vía Pública,Desratización,Ratas
29/01/2013,CARRETERA DE CADIZ,25 AÑOS DE PAZ,CL COMANDANTE ROMAN Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
29/01/2013,PUERTO DE LA TORRE,LOS MORALES 2,CL CONTRABAJO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,LAS CUEVAS,CL ALTILLO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,CENTRO,ENSANCHE CENTRO,AV CERVANTES Nr: 1,ALTA DE OFICIO,Otro Edificio de Depdencia Mun,Desratización,Ratones;Ratas
30/01/2013,ESTE,EL DRAGO,CL DON DIEGO DE MIRANDA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,LA PELUSA,CL ALCAUCIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,LA PELUSILLA,CL CIUDAD REAL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,VILLA CRISTINA,CL ANTONIO TRUEBA Nr: 15,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,MIRAMAR DEL PALO,CL LEOPARDI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,VIRGEN DE LAS ANGUSTIAS,CL ANGUSTIAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,SAN ISIDRO,CL AMARANTO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,SAN FRANCISCO,CL IVAN TURGUENIEV Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,ESTE,EL POLVORIN,CL ARQUITECTO ALONSO CARBONELL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,CHURRIANA,POL IND EL ALAMO,CL ESCRITOR HERRERA SANTAOLALLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,CHURRIANA,ESPEÑUELAS LAS,CL ALFONSO DE LA TORRE MARIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
30/01/2013,PUERTO DE LA TORRE,SALINAS,CL URANIO Nr: 12,Linea 900,Vía Pública,Control de Palomas,Paloma
30/01/2013,BAILEN-MIRAFLORES,NUEVA MALAGA,PL FERNANDO HIPOLITO LANCHA Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratas
30/01/2013,CENTRO,CENTRO HISTORICO,CL ATARAZANAS Nr: 8,CORREO ELECTRÓNICO,Mercado Municipal,Desratización,Ratas
30/01/2013,BAILEN-MIRAFLORES,CARLOS HAYA,CL HAITI Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
30/01/2013,CRUZ DE HUMILLADERO,SANTA JULIA,CMNO SAN RAFAEL Nr: 24,Linea 900,Vía Pública,Desratización,Ratas
30/01/2013,CARRETERA DE CADIZ,PUERTA BLANCA,CL JUAN MUÑOZ HERRERA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
31/01/2013,CARRETERA DE CADIZ,LOS GUINDOS,AV GREGORIO DIEGO Nr: 41,Actuación Programada,Colégio Público,Desratización,Ratas
31/01/2013,CARRETERA DE CADIZ,PUERTA BLANCA,CMNO PATO DEL Nr: 6,Actuación Programada,Colégio Público,Desratización,Ratas
31/01/2013,BAILEN-MIRAFLORES,LA TRINIDAD,CL CATALUÑA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/01/2013,CARRETERA DE CADIZ,MALAGA 2000,CL MONTEJAQUE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/01/2013,CARRETERA DE CADIZ,TORRE DEL RIO,CMNO TERMICA DE LA Nr: 55,Actuación Programada,Vía Pública,Desratización,Ratas
31/01/2013,CARRETERA DE CADIZ,SACABA BEACH,PL BLANES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/01/2013,TEATINOS-UNIVERSIDAD,QUINTA ALEGRE,CL MONTESQUIEU Nr: 4,Actuación Programada,Vía Pública,Desratización,Ratas
31/01/2013,TEATINOS-UNIVERSIDAD,LOS MOLINOS,CL NUZAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
31/01/2013,BAILEN-MIRAFLORES,LA TRINIDAD,PL BAILEN Nr: 8,Actuación Programada,Mercado Municipal,Desratización,Ratas
31/01/2013,PUERTO DE LA TORRE,LOS ALMENDROS,CL VICTOR HUGO Nr: 3,Actuación Programada,Colégio Público,Desratización,Ratas
31/01/2013,ESTE,EL PALO,CL MIGUEL MOYA Nr: 13,Linea 900,Vía Pública,Desratización,Ratas
31/01/2013,ESTE,EL CHANQUETE,AV SALVADOR ALLENDE Nr: 256,Junta Municipal de Distrito,Vía Pública,Desratización,Ratas
31/01/2013,ESTE,EL PALO,PL NUESTRA SEÑORA DEL ROSARIO Nr: 1,Junta Municipal de Distrito,Otro Edificio de Depdencia Mun,Desratización,Ratones;Ratas
01/02/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL SANTA ELENA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
01/02/2013,PUERTO DE LA TORRE,LOS ALMENDROS,CL VICTOR HUGO Nr: 1,Actuación Programada,Junta Municipal Distrito - OMA,INSPECCIÓN,Indeterminado
01/02/2013,PUERTO DE LA TORRE,EL TOMILLAR,CL LARA CASTAÑEDA Nr: 61,Actuación Programada,Centro Servicios Sociales,INSPECCIÓN,Indeterminado
01/02/2013,BAILEN-MIRAFLORES,VICTORIA EUGENIA,CL GALERA Nr: 1,Actuación Programada,Vía Pública,Control de Palomas,Paloma
01/02/2013,CENTRO,PLAZA DE TOROS VIEJA,CL CANALES Nr: 1,Actuación Programada,Vía Pública,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/02/2013,CENTRO,LA MALAGUETA,CL VELEZ MALAGA Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2013,CIUDAD JARDIN,CIUDAD JARDIN,CL DIAZ CAMACHO Nr: 1,Actuación Programada,Vía Pública,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/02/2013,CENTRO,EL EJIDO,CL PACO MIRANDA Nr: 1,Actuación Programada,Vía Pública,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/02/2013,CAMPANILLAS,PARQUE TECNOLOGICO,CL SEVERO OCHOA Nr: 1,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/02/2013,CRUZ DE HUMILLADERO,SANTA MARTA,CL ANDARAX Nr: 5,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/02/2013,CENTRO,CENTRO HISTORICO,PL FELIX SAENZ Nr: 9,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/02/2013,CENTRO,CENTRO HISTORICO,PL OBISPO Nr: 1,Actuación Programada,Lugares de Captura,Control de Palomas,Paloma
01/02/2013,CENTRO,OLLETAS,CL SANTA MARIA MICAELA Nr: 1,Actuación Programada,Lugares de Captura,Control de tórtolas;Control de Palomas,Tórtolas;Paloma
01/02/2013,BAILEN-MIRAFLORES,LA BRESCA,CL BRESCA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2013,BAILEN-MIRAFLORES,VICTORIA EUGENIA,CL TOMAS DE BURGOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2013,CARRETERA DE CADIZ,PACIFICO,CL PACIFICO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2013,TEATINOS-UNIVERSIDAD,HACIENDA CAPITAN,CRIL CAPITAN DEL Nr: 6,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2013,TEATINOS-UNIVERSIDAD,TEATINOS,CRIL CAPITAN DEL Nr: 17,Actuación Programada,Vía Pública,Desratización,Ratas
01/02/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL SANTA ELENA Nr: 1,Linea 900,Colégio Público,Desratización,Ratas
04/02/2013,CARRETERA DE CADIZ,HUELIN,CL TOMAS ECHEVERRIA Nr: 4,Actuación Programada,Colégio Público,Desratización,Ratones;Ratas
04/02/2013,BAILEN-MIRAFLORES,CAMINO DE SUAREZ,CL FILIPINAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/02/2013,CARRETERA DE CADIZ,LA PRINCESA,CL MONTESA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/02/2013,CARRETERA DE CADIZ,SAN CARLOS,CL FRANCISCO DE SALINAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/02/2013,CARRETERA DE CADIZ,SANTA ISABEL,CL ABUL BEKA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/02/2013,CARRETERA DE CADIZ,SAN ANDRES,PSO MARITIMO ANTONIO BANDERAS Nr: 24,Actuación Programada,Vía Pública,Desratización,Ratas
04/02/2013,CARRETERA DE CADIZ,IND LA PELUSA,PL SAN FERMIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
04/02/2013,CIUDAD JARDIN,FINCA LA CONCEPCION,Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
04/02/2013,CENTRO,CAPUCHINOS,CL VIRGEN DE GRACIA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
05/02/2013,BAILEN-MIRAFLORES,LA CORTA,CL FAUNO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,PALMA-PALMILLA,LAS VIRREINAS,CL DEBUSSY Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,PALMA-PALMILLA,,Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,CARRETERA DE CADIZ,25 AÑOS DE PAZ,CL SOLDADO MUÑOZ CAÑERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,CARRETERA DE CADIZ,AVE MARIA,CL JESUS CORCHON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,CARRETERA DE CADIZ,TABACALERA,CL CONCEJAL MUÑOZ CERVAN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,CARRETERA DE CADIZ,TORRES DE LA SERNA,CL PEÑON DEL BERRUECO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,TEATINOS-UNIVERSIDAD,HACIENDA BIZCOCHERO,CL PIRANDELLO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,TEATINOS-UNIVERSIDAD,HACIENDA ROLDAN,CL PEDRO ORTIZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
05/02/2013,CAMPANILLAS,LOS ASPERONES 2,CL ASPERONES LOS 2 Nr: 13,Junta Municipal de Distrito,Privado,Desinsectación,Cucarachas
06/02/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 49,Actuación Programada,Colégio Público,Desratización,Ratas
06/02/2013,CARRETERA DE CADIZ,LOS GUINDOS,CL CRONICA LA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
06/02/2013,CARRETERA DE CADIZ,EL TORCAL,CL ANTONIO CHACON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
06/02/2013,TEATINOS-UNIVERSIDAD,CIUDAD UNIVERSITARIA,BV LOUIS PASTEUR Nr: 33,Actuación Programada,Vía Pública,Desratización,Ratas
06/02/2013,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL HAMLET Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
06/02/2013,CRUZ DE HUMILLADERO,TIRO DE PICHON,AV JOSE ORTEGA Y GASSET Nr: 90,Linea 900,Vía Pública,Desratización,Ratas
06/02/2013,CENTRO,CENTRO HISTORICO,CL ALAMOS Nr: 6,Servicios Sociales,Privado,Desratización,Ratones
06/02/2013,CENTRO,PERCHEL NORTE,PL POETA MANUEL ALCANTARA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
06/02/2013,CENTRO,ENSANCHE CENTRO,AV CERVANTES Nr: 1,ALTA DE OFICIO,Otro Edificio de Depdencia Mun,Desratización,Ratones;Ratas
06/02/2013,CENTRO,ENSANCHE CENTRO,AV CERVANTES Nr: 1,ALTA DE OFICIO,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
06/02/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 49,Junta Municipal de Distrito,Colégio Público,Desinsectación,Mosquitos
06/02/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,AV ANDALUCIA Nr: 31,Linea 900,Vía Pública,Desratización,Ratas
06/02/2013,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
06/02/2013,BAILEN-MIRAFLORES,HAZA DEL CAMPILLO,CL LEOPOLDO MORANTE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
06/02/2013,BAILEN-MIRAFLORES,LAS CHAPAS,Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,BAILEN-MIRAFLORES,MIRAFLORES DE LOS ANGELES,CL MERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,BAILEN-MIRAFLORES,GAMARRA,PJE IGUELDO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,CARRETERA DE CADIZ,HAZA DE LA PESEBRERA,CL JOAQUIN COSTA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,CARRETERA DE CADIZ,ALMUDENA,CL CAMARETAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,TEATINOS-UNIVERSIDAD,LAS MORILLAS,CL JUAN DE ROBLES Nr: 32,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,TEATINOS-UNIVERSIDAD,CIUDAD SANTA INES,CL ANTONIO DE CABEZON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,TEATINOS-UNIVERSIDAD,COLONIA SANTA INES,CL MUÑOZ CERISOLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,TEATINOS-UNIVERSIDAD,EL TEJAR,CL MARIA DE LA CRUZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
07/02/2013,CENTRO,ENSANCHE CENTRO,CL TRINIDAD GRUND Nr: 33,Linea 900,Privado,Control de Palomas,Paloma
07/02/2013,CENTRO,CAMPOS ELISEOS,SBDA CORACHA Nr: 1,Linea 900,Vía Pública,Desinsectación,Abejas
07/02/2013,CARRETERA DE CADIZ,GIRON,CL FRANCISCO BALLESTEROS Nr: 25,Linea 900,Vía Pública,Desratización,Ratas
07/02/2013,CENTRO,LA MALAGUETA,PL GENERAL TORRIJOS Nr: 1,ALTA DE OFICIO,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
08/02/2013,BAILEN-MIRAFLORES,TEJAR DE SALYT,AV VALLE-INCLAN DE Nr: 24,Actuación Programada,Vía Pública,Desratización,Ratas
08/02/2013,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL BARCA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
