CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,CODIGO_POSTAL,DISTRITO
419028,"PL","MAESTRE ANDRES",1,5,29003,7
419028,"PL","MAESTRE ANDRES",2,4,29003,7
419168,"CL","MAESTRE DE CALATRAVA",1,15,29014,1
419168,"CL","MAESTRE DE CALATRAVA",2,14,29014,1
759783,"CL","MAESTRIA INDUSTRIAL DE LA",1,11,29007,6
759783,"CL","MAESTRIA INDUSTRIAL DE LA",2,12,29007,6
419443,"CL","MAESTRO ALONSO",1,5,29002,7
419443,"CL","MAESTRO ALONSO",2,8,29002,7
419516,"PL","MAESTRO ARTOLA",1,3,29013,1
419516,"PL","MAESTRO ARTOLA",2,2,29013,1
419583,"CL","MAESTRO BARBIERI",1,17,29140,8
419583,"CL","MAESTRO BARBIERI",2,18,29140,8
419729,"CL","MAESTRO CHAPI",1,9,29002,7
419729,"CL","MAESTRO CHAPI",2,8,29002,7
216300,"CMNO","MAESTRO ESCUELA",1,11,29193,10
216300,"CMNO","MAESTRO ESCUELA",2,12,29193,10
419869,"CL","MAESTRO FLECAN",1,53,29140,8
419869,"CL","MAESTRO FLECAN",2,36,29140,8
420000,"CL","MAESTRO GUERRERO",1,11,29002,7
420000,"CL","MAESTRO GUERRERO",2,10,29002,7
420140,"CL","MAESTRO GURIDI",1,17,29140,8
420140,"CL","MAESTRO GURIDI",2,18,29140,8
420212,"CL","MAESTRO JIMENEZ",1,3,29010,11
420212,"CL","MAESTRO JIMENEZ",2,24,29010,11
420280,"CL","MAESTRO LECUONA",1,13,29006,6
420280,"CL","MAESTRO LECUONA",2,16,29006,6
420425,"CL","MAESTRO MORENO TORROBA",1,93,29140,8
420425,"CL","MAESTRO MORENO TORROBA",2,98,29140,8
420565,"CL","MAESTRO NAVAS",1,3,29014,3
420565,"CL","MAESTRO NAVAS",2,4,29014,3
420573,"CL","MAESTRO PABLO LUNA",1,5,29010,4
420573,"CL","MAESTRO PABLO LUNA",2,8,29010,4
420581,"CL","MAESTRO SERRANO",1,91,29140,8
420581,"CL","MAESTRO SERRANO",2,28,29140,8
420590,"CL","MAESTRO SOLANO",1,15,29018,2
420590,"CL","MAESTRO SOLANO",2,4,29018,2
420603,"PJE","MAESTRO SOUTULLO",1,9,29140,8
420603,"PJE","MAESTRO SOUTULLO",2,10,29140,8
420620,"CL","MAESTRO TOMAS BRETON",1,35,29140,8
420620,"CL","MAESTRO TOMAS BRETON",2,16,29140,8
420646,"CL","MAESTRO USANDIZAGA",1,19,29140,8
420646,"CL","MAESTRO USANDIZAGA",2,8,29140,8
420662,"CL","MAESTRO VALVERDE",1,21,29140,8
420662,"CL","MAESTRO VALVERDE",2,10,29140,8
420689,"CL","MAESTRO VERT",1,59,29140,8
420689,"CL","MAESTRO VERT",2,68,29140,8
420697,"CL","MAESTRO VICENTE LLEO",1,17,29140,8
420697,"CL","MAESTRO VICENTE LLEO",2,14,29140,8
420701,"CL","MAGALLANES",1,3,29016,1
420701,"CL","MAGALLANES",2,4,29016,1
420841,"CL","MAGISTRADO SALVADOR BARBERA",1,19,29010,4
420841,"CL","MAGISTRADO SALVADOR BARBERA",2,26,29010,4
420859,"PJE","MAGISTRADO SALVADOR BARBERA",1,1,29010,4
420859,"PJE","MAGISTRADO SALVADOR BARBERA",2,2,29010,4
421120,"CL","MAGNOLIOS",1,23,29018,2
421120,"CL","MAGNOLIOS",2,28,29018,2
421260,"CL","MAGRITAS",1,3,29006,6
421260,"CL","MAGRITAS",2,4,29006,6
421278,"CL","MAHATMA GANDHI",1,5,29006,6
421278,"CL","MAHATMA GANDHI",2,4,29006,6
421286,"CL","MAHLER",1,7,29006,6
421286,"CL","MAHLER",2,12,29006,6
431206,"CL","MAIMONIDES",1,23,29590,9
431206,"CL","MAIMONIDES",2,2,29590,9
825123,"DSMO","MAJA DE ABAJO LA",1,1,29190,10
825123,"DSMO","MAJA DE ABAJO LA",2,2,29190,10
815802,"DSMO","MAJA NEVADA",1,1,29190,10
815781,"DSMO","MAJA REDONDA LA",1,1,29190,10
810631,"DSMO","MAJADA DEL DIFUNTO",1,1,29014,3
421685,"CL","MAJADAS LAS",1,11,29014,3
421685,"CL","MAJADAS LAS",2,14,29014,3
815268,"DSMO","MAJADILLA LA",1,1,29190,10
825115,"DSMO","MAJAILLA LA",1,1,29193,5
423921,"CTRA","MALAGA ANTEQUERA",1,11,29190,10
423921,"CTRA","MALAGA ANTEQUERA",2,2,29190,10
424200,"CL","MALAGA NEGRO",1,33,29014,3
424200,"CL","MALAGA NEGRO",2,28,29014,3
424480,"AV","MALAGA OLOROSO",1,49,29014,3
424480,"AV","MALAGA OLOROSO",2,44,29014,3
424765,"SNDA","MALAGUEÑA",1,11,29004,7
424765,"SNDA","MALAGUEÑA",2,12,29004,7
424773,"AV","MALAGUEÑAS DE LAS",1,1,29006,6
424773,"AV","MALAGUEÑAS DE LAS",2,2,29006,6
424901,"PL","MALAGUETA",1,5,29016,1
424901,"PL","MALAGUETA",2,4,29016,1
425044,"CL","MALAKA",1,17,29190,10
425044,"CL","MALAKA",2,22,29190,10
425184,"CL","MALAMBRUNO",1,11,29590,9
425184,"CL","MALAMBRUNO",2,12,29590,9
425460,"CL","MALAQUIAS",1,7,29016,1
425460,"CL","MALAQUIAS",2,10,29016,1
425320,"CL","MALASAÑA",1,65,29009,1
425320,"CL","MALASAÑA",2,48,29009,1
425371,"CL","MALASIA",1,37,29140,8
425371,"CL","MALASIA",2,44,29140,8
425419,"CL","MALLARME",1,3,29010,11
425419,"CL","MALLARME",2,4,29010,11
216860,"CMNO","MALLORQUIN EL",1,53,29590,9
216860,"CMNO","MALLORQUIN EL",2,70,29590,9
820890,"DSMO","MALLORQUIN EL",1,27,29590,9
820890,"DSMO","MALLORQUIN EL",2,38,29590,9
425605,"CL","MALPICA",1,13,29002,1
425605,"CL","MALPICA",2,14,29002,1
425745,"CL","MALTA",1,17,29004,8
425745,"CL","MALTA",2,24,29004,8
425885,"CL","MALTESA LA",1,111,29190,10
425885,"CL","MALTESA LA",2,100,29190,10
426164,"CL","MALVA",1,5,29190,10
426164,"CL","MALVA",2,10,29190,10
426237,"CL","MALVALOCA",1,1,29591,9
426237,"CL","MALVALOCA",2,40,29591,9
426300,"CL","MAMBRINO",1,7,29590,9
426300,"CL","MAMBRINO",2,6,29590,9
426563,"CL","MANAGUA",1,3,29006,6
426563,"CL","MANAGUA",2,12,29006,6
426580,"CL","MANASES",1,5,29014,3
426580,"CL","MANASES",2,2,29014,3
814695,"DSMO","MANCERA",1,1,29190,10
426725,"CL","MANCERAS LOS",1,37,29590,9
426725,"CL","MANCERAS LOS",2,2,29590,9
426822,"PJE","MANCERAS LOS",1,5,29590,9
426822,"PJE","MANCERAS LOS",2,4,29590,9
816981,"DSMO","MANCERO",1,1,29193,5
426971,"CL","MANET",1,1,29190,10
426971,"CL","MANET",2,2,29190,10
427004,"CL","MANGA",1,15,29006,6
427004,"CL","MANGA",2,34,29006,6
815233,"DSMO","MANGARRETE",1,1,29190,10
815233,"DSMO","MANGARRETE",2,2,29190,10
427144,"CL","MANGUITO",1,5,29590,9
427144,"CL","MANGUITO",2,4,29590,9
427560,"CL","MANILVA",1,7,29014,3
427560,"CL","MANILVA",2,10,29014,3
427781,"CL","MANOLETE",1,7,29010,4
427781,"CL","MANOLETE",2,6,29010,4
215050,"CL","MANOLO SEGURA",1,1,29004,7
215050,"CL","MANOLO SEGURA",2,2,29004,7
215230,"PL","MANOS UNIDAS",1,3,29010,11
215230,"PL","MANOS UNIDAS",5,5,29190,10
215230,"PL","MANOS UNIDAS",7,7,29010,11
215230,"PL","MANOS UNIDAS",2,2,29010,11
215230,"PL","MANOS UNIDAS",4,6,29190,10
428124,"CL","MANRIQUE",1,29,29013,1
428124,"CL","MANRIQUE",2,26,29013,1
428191,"PJE","MANRIQUE",1,1,29013,1
428191,"PJE","MANRIQUE",2,2,29013,1
428264,"CL","MANRIQUE DE LARA",1,1,29014,3
428264,"CL","MANRIQUE DE LARA",2,4,29014,3
428337,"CL","MANRIQUE DE LUNA",1,7,29006,6
428337,"CL","MANRIQUE DE LUNA",2,2,29006,6
428400,"AV","MANUEL AGUSTIN HEREDIA",1,7,29001,1
428400,"AV","MANUEL AGUSTIN HEREDIA",2,34,29001,1
196282,"CL","MANUEL ALTOLAGUIRRE",1,19,29003,7
196282,"CL","MANUEL ALTOLAGUIRRE",2,36,29003,7
428825,"AV","MANUEL ALVAR",1,1,29004,7
428825,"AV","MANUEL ALVAR",2,14,29004,7
428965,"CL","MANUEL AMARO",1,29,29010,11
428965,"CL","MANUEL AMARO",2,30,29010,11
429244,"CL","MANUEL APARICIO",1,1,29010,4
429244,"CL","MANUEL APARICIO",2,12,29010,4
429520,"CL","MANUEL ASSIEGO CODES",1,97,29003,7
429520,"CL","MANUEL ASSIEGO CODES",2,116,29003,7
214820,"JDIN","MANUEL ATENCIA GARCIA",1,1,29015,1
214820,"JDIN","MANUEL ATENCIA GARCIA",2,2,29015,1
429805,"CL","MANUEL ATIENZA",1,25,29010,4
429805,"CL","MANUEL ATIENZA",2,26,29010,4
429902,"PL","MANUEL AZAÑA DE",1,1,29007,6
429902,"PL","MANUEL AZAÑA DE",3,3,29006,6
429902,"PL","MANUEL AZAÑA DE",2,4,29007,6
429996,"CL","MANUEL BARTOLOME DE COSSIO",1,3,29006,6
429996,"CL","MANUEL BARTOLOME DE COSSIO",2,26,29006,6
442623,"PL","MANUEL BAUTISTA AVILA",1,13,29010,11
442623,"PL","MANUEL BAUTISTA AVILA",2,6,29010,11
430081,"CL","MANUEL BENITEZ EL CORDOBES",1,23,29010,4
430081,"CL","MANUEL BENITEZ EL CORDOBES",2,24,29010,4
430293,"CL","MANUEL CALLEJON NAVAS",1,5,29011,5
430293,"CL","MANUEL CALLEJON NAVAS",2,14,29011,5
502502,"AV","MANUEL CASTILLO",1,7,29004,8
502502,"AV","MANUEL CASTILLO",2,6,29004,8
492876,"CL","MANUEL CURROS ENRIQUEZ",1,47,29004,8
492876,"CL","MANUEL CURROS ENRIQUEZ",2,64,29004,8
430366,"CL","MANUEL DE FALLA",1,5,29004,7
430366,"CL","MANUEL DE FALLA",2,6,29004,7
431761,"CL","MANUEL DE LA REVILLA",1,19,29017,2
431761,"CL","MANUEL DE LA REVILLA",2,16,29017,2
431346,"CL","MANUEL DE LEON",1,1,29018,2
431346,"CL","MANUEL DE LEON",2,2,29018,2
431486,"CL","MANUEL DE LOS SANTOS",1,27,29014,3
431486,"CL","MANUEL DE LOS SANTOS",2,12,29014,3
432041,"CL","MANUEL DE PALACIO",1,39,29017,2
432041,"CL","MANUEL DE PALACIO",2,40,29017,2
216890,"CL","MANUEL DOVADO",1,1,29140,8
216890,"CL","MANUEL DOVADO",2,2,29140,8
214410,"CL","MANUEL ESPAÑA LOBO",1,5,29007,6
214410,"CL","MANUEL ESPAÑA LOBO",2,2,29007,6
432326,"CL","MANUEL FERNANDEZ GONZALEZ",1,7,29016,2
432326,"CL","MANUEL FERNANDEZ GONZALEZ",2,12,29016,2
301817,"CL","MANUEL FLORES CALDERON",1,7,29010,10
301817,"CL","MANUEL FLORES CALDERON",2,10,29010,10
432601,"CL","MANUEL FREIRE",1,47,29590,9
432601,"CL","MANUEL FREIRE",2,46,29590,9
432881,"CL","MANUEL GIMENEZ LOMBARDO",1,15,29014,3
432881,"CL","MANUEL GIMENEZ LOMBARDO",2,4,29014,3
433161,"AV","MANUEL GORRIA",1,53,29014,3
433161,"AV","MANUEL GORRIA",55,79,29013,1
433161,"AV","MANUEL GORRIA",2,24,29014,3
433161,"AV","MANUEL GORRIA",26,44,29013,1
586749,"CL","MANUEL JOSE GARCIA CAPARROS",1,7,29005,1
586749,"CL","MANUEL JOSE GARCIA CAPARROS",2,6,29005,1
433446,"CL","MANUEL LAGUNA",1,63,29014,3
433446,"CL","MANUEL LAGUNA",2,58,29014,3
433721,"CL","MANUEL MARIA CARE",1,17,29010,11
433721,"CL","MANUEL MARIA CARE",2,28,29010,11
433861,"CL","MANUEL MARTIN ESTEVEZ",1,3,29016,1
433861,"CL","MANUEL MARTIN ESTEVEZ",2,6,29016,1
682578,"PL","MANUEL MARTIN MOLINA",1,17,29003,7
682578,"PL","MANUEL MARTIN MOLINA",2,18,29003,7
493503,"CL","MANUEL MORIEL F. BOLAÑOS",1,3,29010,4
493503,"CL","MANUEL MORIEL F. BOLAÑOS",2,4,29010,4
214670,"PQUE","MANUEL NAVARRETE",1,1,29011,5
214670,"PQUE","MANUEL NAVARRETE",2,2,29011,5
434141,"CL","MANUEL OLIVER HURTADO",1,23,29140,8
434141,"CL","MANUEL OLIVER HURTADO",2,26,29140,8
216530,"GTA","MANUEL PELLEGRINI",1,1,29011,5
216530,"GTA","MANUEL PELLEGRINI",2,2,29011,5
434281,"CL","MANUEL RIVADENEYRA",1,53,29010,11
434281,"CL","MANUEL RIVADENEYRA",2,30,29010,11
434426,"PJE","MANUEL RIVADENEYRA",1,1,29010,11
434426,"PJE","MANUEL RIVADENEYRA",2,8,29010,11
804061,"DSMO","MANUEL RIVERA",1,1,29197,2
434493,"CL","MANUEL RIVERA VERA",1,41,29190,10
434493,"CL","MANUEL RIVERA VERA",2,36,29190,10
434566,"AV","MANUEL RODRIGUEZ",1,29,29190,10
434566,"AV","MANUEL RODRIGUEZ",2,44,29190,10
434701,"CL","MANUEL RUIZ ZORRILLA",1,29,29011,4
434701,"CL","MANUEL RUIZ ZORRILLA",2,26,29011,4
434779,"AV","MANUEL TORRES",1,11,29003,7
434779,"AV","MANUEL TORRES",2,12,29003,7
434809,"CL","MANUEL VARGAS",1,9,29003,7
434809,"CL","MANUEL VARGAS",2,6,29003,7
434841,"CL","MANUELA NOGALES",1,5,29006,6
434841,"CL","MANUELA NOGALES",2,4,29006,6
434914,"PJE","MANUELA NOGALES",1,1,29006,6
434914,"PJE","MANUELA NOGALES",2,2,29006,6
434981,"CL","MANZANARES",1,23,29014,3
434981,"CL","MANZANARES",2,22,29014,3
435058,"CL","MANZANILLA",1,15,29190,10
435058,"CL","MANZANILLA",2,14,29190,10
435121,"CL","MANZANOS",1,3,29190,10
435121,"CL","MANZANOS",2,12,29190,10
435261,"CL","MAPOCHO",1,7,29018,2
435261,"CL","MAPOCHO",2,8,29018,2
820903,"DSMO","MAQUEDA ALTO",1,7,29590,9
820903,"DSMO","MAQUEDA ALTO",9,11,29591,9
820903,"DSMO","MAQUEDA ALTO",13,13,29590,9
820903,"DSMO","MAQUEDA ALTO",15,51,29591,9
820903,"DSMO","MAQUEDA ALTO",53,53,29590,9
820903,"DSMO","MAQUEDA ALTO",55,55,29591,9
820903,"DSMO","MAQUEDA ALTO",57,57,29590,9
820903,"DSMO","MAQUEDA ALTO",2,6,29590,9
820903,"DSMO","MAQUEDA ALTO",8,12,29591,9
820903,"DSMO","MAQUEDA ALTO",14,14,29590,9
820903,"DSMO","MAQUEDA ALTO",16,52,29591,9
820903,"DSMO","MAQUEDA ALTO",54,54,29590,9
820903,"DSMO","MAQUEDA ALTO",56,56,29591,9
823406,"DSMO","MAQUINA GRANDE LA",1,3,29004,8
823406,"DSMO","MAQUINA GRANDE LA",2,4,29004,8
818801,"DSMO","MAQUINARIA MOCSA",1,1,29590,9
818755,"DSMO","MAQUINARIA RICO",1,1,29590,9
818755,"DSMO","MAQUINARIA RICO",2,2,29590,9
436241,"CL","MAR",1,35,29017,2
436241,"CL","MAR",2,30,29017,2
436772,"PQUE","MAR DE ALBORAN",1,1,29014,3
436772,"PQUE","MAR DE ALBORAN",2,2,29014,3
436381,"CL","MARACAY",1,31,29006,6
436381,"CL","MARACAY",2,46,29006,6
800872,"DSMO","MARAVILLAS LAS",1,5,29197,2
800872,"DSMO","MARAVILLAS LAS",2,4,29197,2
437221,"CL","MARBELLA",1,13,29002,7
437221,"CL","MARBELLA",2,16,29002,7
437646,"CL","MARBELLIES",1,61,29591,9
437646,"CL","MARBELLIES",2,66,29591,9
437689,"CL","MARCEL PROUST",1,25,29140,8
437689,"CL","MARCEL PROUST",2,38,29140,8
215420,"AV","MARCELINO CAMACHO",1,3,29010,11
215420,"AV","MARCELINO CAMACHO",5,15,29010,9
215420,"AV","MARCELINO CAMACHO",2,4,29010,10
437786,"CL","MARCELO DEL OLMO",1,13,29010,4
437786,"CL","MARCELO DEL OLMO",2,2,29010,4
437859,"CL","MARCHENA",1,1,29016,1
437859,"CL","MARCHENA",2,4,29016,1
437875,"CL","MARCIAL DE ADALID",1,3,29010,11
437875,"CL","MARCIAL DE ADALID",2,8,29010,11
437883,"CL","MARCO POLO",1,3,29590,9
437883,"CL","MARCO POLO",2,6,29590,9
437921,"CL","MARCONI",1,15,29004,7
437921,"CL","MARCONI",2,20,29004,7
438201,"CL","MARCOS DE OBREGON",1,49,29016,2
438201,"CL","MARCOS DE OBREGON",2,46,29016,2
438481,"CL","MARCOS GOMEZ",1,11,29013,1
438481,"CL","MARCOS GOMEZ",2,12,29013,1
438766,"CL","MARCOS ZAPATA",1,27,29017,2
438766,"CL","MARCOS ZAPATA",2,24,29017,2
439045,"TV","MARCOS ZAPATA",1,15,29017,2
439045,"TV","MARCOS ZAPATA",4,16,29017,2
439452,"CL","MAREA ALTA",1,23,29006,6
439452,"CL","MAREA ALTA",2,24,29006,6
440647,"CL","MAREA BAJA",1,53,29006,6
440647,"CL","MAREA BAJA",2,52,29006,6
215350,"BV","MARGARITA SALAS",1,23,29590,9
215350,"BV","MARGARITA SALAS",2,26,29590,9
439258,"CL","MARGARITA XIRGU",1,7,29010,11
439258,"CL","MARGARITA XIRGU",2,10,29010,11
439606,"CL","MARI PEPA ESTRADA SEGALERVA",1,35,29006,6
439606,"CL","MARI PEPA ESTRADA SEGALERVA",2,42,29006,6
439746,"CL","MARI SANCHA",1,5,29590,9
439746,"CL","MARI SANCHA",2,6,29590,9
441848,"CL","MARI ZEA",1,3,29016,2
441848,"CL","MARI ZEA",2,4,29016,2
439886,"CL","MARIA",1,61,29013,1
439886,"CL","MARIA",2,74,29013,1
439894,"PSO","MARIA ANGELES ARROYO CASTRO",1,27,29011,5
439894,"PSO","MARIA ANGELES ARROYO CASTRO",2,20,29011,5
440191,"CL","MARIA BARRIENTOS",1,11,29010,11
440191,"CL","MARIA BARRIENTOS",2,24,29010,11
54186,"CL","MARIA CALLAS",1,3,29016,2
54186,"CL","MARIA CALLAS",2,4,29016,2
440230,"CL","MARIA CASARES",1,9,29010,11
440230,"CL","MARIA CASARES",2,4,29010,11
442542,"CL","MARIA CURIE",1,39,29590,9
442542,"CL","MARIA CURIE",2,32,29590,9
442615,"CL","MARIA DE LA CRUZ",1,3,29010,11
442615,"CL","MARIA DE LA CRUZ",2,36,29010,11
440302,"CL","MARIA DE MOLINA",1,5,29016,2
440302,"CL","MARIA DE MOLINA",2,8,29016,2
440442,"AV","MARIA DE ORUETA",1,19,29140,8
440442,"AV","MARIA DE ORUETA",2,16,29140,8
440582,"CL","MARIA DE ZAYAS Y SOTOMAYOR",1,5,29014,3
440582,"CL","MARIA DE ZAYAS Y SOTOMAYOR",2,6,29014,3
440655,"PL","MARIA DEL CARMEN CABRERA BUSTAMANTE",1,1,29007,4
440655,"PL","MARIA DEL CARMEN CABRERA BUSTAMANTE",2,2,29010,4
440728,"PL","MARIA GUERRERO",1,7,29012,1
440728,"PL","MARIA GUERRERO",2,6,29012,1
441007,"CL","MARIA JOSE",1,25,29190,10
441007,"CL","MARIA JOSE",2,24,29190,10
216720,"CMNO","MARIA LA CORDOBESA",1,11,29590,9
216720,"CMNO","MARIA LA CORDOBESA",2,2,29590,9
441074,"PJE","MARIA LA FARAONA",1,3,29009,1
441074,"PJE","MARIA LA FARAONA",2,2,29009,1
441287,"CL","MARIA LUISA",1,65,29010,4
441287,"CL","MARIA LUISA",2,54,29010,4
441325,"CL","MARIA MALIBRAN",1,9,29590,9
441325,"CL","MARIA MALIBRAN",2,16,29590,9
441465,"CL","MARIA MARTINEZ SIERRA",1,33,29140,8
441465,"CL","MARIA MARTINEZ SIERRA",2,14,29140,8
214520,"PZLA","MARIA SANTISIMA DE DOLORES Y ESPERANZA",1,1,29006,6
214520,"PZLA","MARIA SANTISIMA DE DOLORES Y ESPERANZA",2,2,29006,6
352284,"CL","MARIA TERESA LEON",1,3,29011,5
352284,"CL","MARIA TERESA LEON",2,54,29011,5
817457,"DSMO","MARIA TORRES",1,1,29193,5
817457,"DSMO","MARIA TORRES",2,2,29193,5
441562,"CL","MARIA TUBAU",1,45,29014,3
441562,"CL","MARIA TUBAU",2,42,29014,3
441627,"AV","MARIA VICTORIA ATENCIA",1,27,29010,11
441627,"AV","MARIA VICTORIA ATENCIA",2,2,29010,10
441660,"CL","MARIA VILLANUEVA GALLEGO",1,1,29002,7
441660,"CL","MARIA VILLANUEVA GALLEGO",2,10,29002,7
441775,"AV","MARIA ZAMBRANO",1,7,29006,6
441775,"AV","MARIA ZAMBRANO",2,14,29006,11
386685,"CL","MARIANA LA",1,23,29013,1
386685,"CL","MARIANA LA",2,18,29013,1
441988,"CL","MARIANA PINEDA",1,13,29190,10
441988,"CL","MARIANA PINEDA",2,22,29190,10
442054,"CL","MARIANELA",1,43,29590,9
442054,"CL","MARIANELA",2,58,29590,9
442127,"CL","MARIANO DE CAVIA",1,55,29017,2
442127,"CL","MARIANO DE CAVIA",2,60,29017,2
819255,"DSMO","MARIANO DIAZ",1,1,29591,9
819255,"DSMO","MARIANO DIAZ",2,2,29591,9
442402,"CL","MARIBLANCA",1,21,29012,1
442402,"CL","MARIBLANCA",2,20,29012,1
217030,"CL","MARIFE DE TRIANA",1,71,29140,8
217030,"CL","MARIFE DE TRIANA",2,62,29140,8
439819,"PJE","MARI-GAILA",1,15,29004,8
439819,"PJE","MARI-GAILA",2,16,29004,8
442437,"CL","MARILYN MONROE",1,7,29004,7
442437,"CL","MARILYN MONROE",2,8,29004,7
442682,"CL","MARIN GARCIA",1,11,29005,1
442682,"CL","MARIN GARCIA",2,14,29005,1
442470,"CJON","MARINA DE",1,7,29017,2
442470,"CJON","MARINA DE",2,10,29017,2
308005,"PL","MARINA DE LA",1,3,29015,1
308005,"PL","MARINA DE LA",5,11,29001,1
308005,"PL","MARINA DE LA",2,4,29015,1
308005,"PL","MARINA DE LA",6,10,29001,1
443387,"CL","MARIO MORENO",1,3,29017,2
443387,"CL","MARIO MORENO",2,4,29017,2
443522,"CL","MARISCAL",1,15,29008,1
443522,"CL","MARISCAL",2,28,29008,1
443531,"CL","MARISMA",1,49,29006,6
443531,"CL","MARISMA",2,48,29006,6
443760,"PSO","MARITIMO ANTONIO BANDERAS",1,7,29003,7
443760,"PSO","MARITIMO ANTONIO BANDERAS",9,21,29004,7
443760,"PSO","MARITIMO ANTONIO BANDERAS",2,16,29003,7
443760,"PSO","MARITIMO ANTONIO BANDERAS",18,28,29004,7
443808,"PSO","MARITIMO CIUDAD DE MELILLA",1,25,29016,1
443808,"PSO","MARITIMO CIUDAD DE MELILLA",2,12,29016,1
443948,"PSO","MARITIMO EL PEDREGAL",1,105,29017,2
443948,"PSO","MARITIMO EL PEDREGAL",2,106,29017,2
609561,"PSO","MARITIMO PABLO RUIZ PICASSO",1,41,29016,1
609561,"PSO","MARITIMO PABLO RUIZ PICASSO",43,71,29016,2
609561,"PSO","MARITIMO PABLO RUIZ PICASSO",2,40,29016,1
609561,"PSO","MARITIMO PABLO RUIZ PICASSO",42,72,29016,2
444090,"CL","MARJORIE GRICE-HUTCHINSON",1,5,29016,2
444090,"CL","MARJORIE GRICE-HUTCHINSON",2,8,29016,2
444154,"CL","MARK TWAIN",1,5,29011,5
444154,"CL","MARK TWAIN",2,6,29011,5
444367,"CL","MARMOL",1,9,29140,8
444367,"CL","MARMOL",2,16,29140,8
444642,"CL","MARMOLES",1,51,29007,1
444642,"CL","MARMOLES",2,66,29007,1
444928,"PJE","MARMOLES",1,7,29007,1
444928,"PJE","MARMOLES",2,10,29007,1
445207,"CL","MARMOLISTA",1,13,29013,1
445207,"CL","MARMOLISTA",2,18,29013,1
445487,"CL","MARO",1,11,29006,6
445487,"CL","MARO",2,10,29006,6
216390,"CMNO","MAROTAS DE LAS",1,13,29193,3
216390,"CMNO","MAROTAS DE LAS",2,18,29193,3
445762,"CL","MARQUES",1,7,29005,1
445762,"CL","MARQUES",2,10,29005,1
445908,"CL","MARQUES DE BECCARIA",1,5,29010,11
445908,"CL","MARQUES DE BECCARIA",2,6,29010,11
446041,"CL","MARQUES DE CADIZ",1,41,29013,1
446041,"CL","MARQUES DE CADIZ",2,60,29013,1
446327,"CL","MARQUES DE GUADIARO",1,9,29008,1
446327,"CL","MARQUES DE GUADIARO",2,8,29008,1
446602,"CL","MARQUES DE LA PANIEGA",1,15,29014,3
446602,"CL","MARQUES DE LA PANIEGA",2,24,29014,3
446882,"CL","MARQUES DE LA SONORA",1,13,29010,4
446882,"CL","MARQUES DE LA SONORA",2,14,29010,4
447161,"CL","MARQUES DE LARIOS",1,11,29015,1
447161,"CL","MARQUES DE LARIOS",2,18,29005,1
447307,"CL","MARQUES DE MANTUA",1,19,29014,3
447307,"CL","MARQUES DE MANTUA",2,22,29014,3
447447,"CL","MARQUES DE OVIECO",1,19,29011,4
447447,"CL","MARQUES DE OVIECO",2,22,29011,4
448001,"CL","MARQUES DE VALDECAÑAS",1,9,29008,1
448001,"CL","MARQUES DE VALDECAÑAS",2,10,29008,1
448281,"CL","MARQUES DE VALDEFLORES",1,5,29002,7
448281,"CL","MARQUES DE VALDEFLORES",2,16,29002,7
216630,"PJE","MARQUES DE VILLAFIEL",1,3,29005,1
216630,"PJE","MARQUES DE VILLAFIEL",2,4,29005,1
448567,"PL","MARQUES DEL VADO DEL MAESTRE",1,5,29008,1
448567,"PL","MARQUES DEL VADO DEL MAESTRE",2,6,29008,1
449121,"AV","MARQUESA CASA LORING",1,29,29140,8
449121,"AV","MARQUESA CASA LORING",2,20,29140,8
449547,"CL","MARQUESA DE MOCTEZUMA",1,5,29014,3
449547,"CL","MARQUESA DE MOCTEZUMA",2,10,29014,3
449407,"CL","MARQUESA DE MOYA",1,11,29015,1
449407,"CL","MARQUESA DE MOYA",2,4,29015,1
449962,"CL","MARRUECOS",1,31,29014,1
449962,"CL","MARRUECOS",2,26,29014,1
451096,"CL","MARTE",1,17,29190,10
451096,"CL","MARTE",2,26,29190,10
450243,"CL","MARTIN ALDEHUELA",1,7,29014,3
450243,"CL","MARTIN ALDEHUELA",2,6,29014,3
450529,"CL","MARTIN DE LA PLAZA",1,15,29007,6
450529,"CL","MARTIN DE LA PLAZA",17,49,29010,6
450529,"CL","MARTIN DE LA PLAZA",2,10,29007,6
450529,"CL","MARTIN DE LA PLAZA",12,44,29010,6
450596,"CL","MARTIN FIERRO",1,47,29004,8
450596,"CL","MARTIN FIERRO",2,24,29004,8
450669,"CL","MARTIN GALINDEZ",1,5,29009,1
450669,"CL","MARTIN GALINDEZ",2,6,29009,1
450731,"CL","MARTIN GARGUJO",1,5,29003,7
450731,"CL","MARTIN GARGUJO",2,6,29003,7
450766,"CL","MARTIN GIL",1,1,29004,7
450766,"CL","MARTIN GIL",2,2,29004,7
450782,"CL","MARTIN LUTERO KING",1,13,29006,6
450782,"CL","MARTIN LUTERO KING",2,14,29006,6
450791,"CL","MARTINETE",1,3,29007,1
450791,"CL","MARTINETE",2,4,29007,1
450804,"CL","MARTINEZ",1,11,29005,1
450804,"CL","MARTINEZ",2,24,29005,1
450944,"CMNO","MARTINEZ",1,71,29590,9
450944,"CMNO","MARTINEZ",2,62,29590,9
451363,"CL","MARTINEZ BARRIONUEVO",1,17,29014,1
451363,"CL","MARTINEZ BARRIONUEVO",2,26,29014,1
