FID,serial,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,id_zonamusculacion,nomzonamusculacion,ubicacion,foto,id_maquina,nommaquina,nivel,icono,funcion,desarrollo,precauciones,maquinafoto1,maquinafoto2,x,y
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6218,22993,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,13,Giro de cintura sentado,1,http://geoportal.malaga.eu/img/deportes/im13.png,Mejorar la musculatura abdominal.,"Sentados sobre la plataforma giratoria, con las manos agarrando la empuñadura, realizamos rotaciones de caderas, llevando rodillas de un lado a otro y manteniendo quietos los hombros.",Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_13_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_13_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6219,22994,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_621a,22995,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_621b,22996,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,5,Barras paralelas verticales,1,http://geoportal.malaga.eu/img/deportes/im5.png,Fortalecer los músculos de glúteos y muslos.,"Colóquese entre las dos barras con las manos agarradas a los asideros a la altura del pecho. Flexione sus rodillas y vuelva a ponerse erguido, sin levantar los talones del suelo ni desplazar las manos por la barra.",Mantener la espalda recta durante la ejecución.No flexionar excesivamente las rodillas.,http://geoportal.malaga.eu/img/deportes/fm_5_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_5_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_621c,22997,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,8,Bicicleta doble de pies y manos,1,http://geoportal.malaga.eu/img/deportes/im8.png,Aumentar la resistencia de los miembros inferiores y superiores.Mejorar la amplitud articular en la rodilla.,"Siéntese en el banco, coloque ambos pies sobre los pedales y las manos sobre los asideros. Pedalee de manera coordinada hacia delante.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_8_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_8_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_621d,22998,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_621e,22999,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_621f,23000,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,46,Espaldera inclinada,3,http://geoportal.malaga.eu/img/deportes/im46.png,Aumentar la amplitud de movimientos en hombros y columna.,Apoye la espalda cuidadosamente sobre la estructura y eleve los brazos hasta agarrar el arco superior.,Ejercicio contraindicado para personas con problemas de espalda y cuello. No se deben elevar las piernas.,http://geoportal.malaga.eu/img/deportes/fm_46_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_46_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6220,23001,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,52,Press de banca vertical,3,http://geoportal.malaga.eu/img/deportes/im52.png,"Desarrollar la musculatura de miembros superiores, pecho y hombros.Mejorar movilidad de hombros y codos.","Sentado en la silla, sujete las manillas con ambas manos y empuje lentamente hasta extender completamente los brazos.",Debe realizar movimientos lentos y controlados. No retenga la respiración durante la ejecución.,http://geoportal.malaga.eu/img/deportes/fm_52_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_52_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6221,23002,POINT (365609.4421983165 4058394.4112996445),,,,,,,-1,-1,-1,0,,115,Ctra. Coín,Número 72,http://geoportal.malaga.eu/img/deportes/fz_115.jpg,54,Barra de dominadas,4,http://geoportal.malaga.eu/img/deportes/im54.png,"Desarrollar la musculatura de espalda, pecho y brazos.","Colóquese bajo la barra y agárrese a esta, extendiendo los brazos hacia arriba. Cargue el peso en los brazos, flexione sus codos e intente elevar su cuerpo hasta acercar el pecho a la barra.","Ejercicio de fuerza. Debe realizarse de manera controlada para evitar caídas.En caso de dolor o molestia, suspender la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_54_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_54_2.jpg,365609.4422,4058394.4114
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6222,23003,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,10,Disco de muñecas,1,http://geoportal.malaga.eu/img/deportes/im10.png,"Aumentar, o mantener, la flexibilidad de las muñecas.","Sitúese frente al disco y, agarrándolo con una mano, gire la muñeca hacia la derecha y hacia la izquierda. Repita con la otra mano.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_10_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_10_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6223,23004,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,11,Escalera de dedos,1,http://geoportal.malaga.eu/img/deportes/im11.png,Aumentar la amplitud de movimientos del hombro.Ejercitar los dedos.,"Nos colocamos frente a la máquina, con la espalda erguida, piernas separadas y ligeramente flexionadas. Ponemos un dedo índice en el escalón situado a la altura del pecho, y vamos subiendo subiendo lenta y consecutivamente, intentando tocar con cada dedo de la mano un escalón diferente. Una vez que alcancemos la altura máxima, repetiremos el ejercicio, esta vez de arriba hacia abajo.Y después, repetimos el ejercicio con los dedos de la otra mano.","Evitar permanecer con la barbilla hacia arriba, para prevenir molestias cervicales.",http://geoportal.malaga.eu/img/deportes/fm_11_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_11_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6224,23005,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6225,23006,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,18,Movilidad de dedos,1,http://geoportal.malaga.eu/img/deportes/im18.png,Mejorar la coordinación óculo-manual y la movilidad de nuestros dedos.,"Ayudándose de algún bolígrafo o similar, introduzca el extremo del mismo en los distintos agujeros de la tabla. Siempre interviene el dedo pulgar y se van cambiando el resto de los dedos.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_18_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_18_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6226,23007,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6227,23008,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,21,Poleas,1,http://geoportal.malaga.eu/img/deportes/im21.png,Mejorar la movilidad de codos y hombros.,"Agarre los asideros y baje un brazo, lo que le obligará a subir el otro. Manténgase en esta posición dos segundos y repita el ejercicio con el otro brazo.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_21_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_21_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6228,23009,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,25,Serpiente,1,http://geoportal.malaga.eu/img/deportes/im25.png,"Mantener o aumentar la flexibilidad y movilidad de la muñeca, codo y hombro.","Sitúese frente al aparato y agarrando el asidero con una mano, desplace éste de un extremo a otro de la serpiente. Cambie de mano y repita el ejercicio.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_25_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_25_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6229,23010,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,26,Silla con pedales,1,http://geoportal.malaga.eu/img/deportes/im26.png,Aumentar la capacidad cardiaca y pulmonar.Desarrollar la movilidad articular de la rodilla,"Siéntese cómodamente en el banco y coloque ambos pies sobre los pedales. Pedalee. Como variante, puede realizar el pedaleo hacia atrás.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_26_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_26_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_622a,23011,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_622b,23012,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,3,Barra a media altura,1,http://geoportal.malaga.eu/img/deportes/im3.png,Fortalecer los gemelos.,Coloque las manos sobre la barra y eleve los talones. Repita el ejercicio varias veces.,Agarrar firmemente la barra.,http://geoportal.malaga.eu/img/deportes/fm_3_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_3_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_622c,23013,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,4,Barra giro muñecas,1,http://geoportal.malaga.eu/img/deportes/im4.png,Fortalecer los músculos de antebrazos y manos.,"Colóquese frente al aparato con las manos cogidas a la barra. Comience el movimiento girando simultáneamente las muñecas arriba y abajo. Como variante, puede realizar un movimiento alternativo, mientras una muñeca sube, la otra baja..",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_4_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_4_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_622d,23014,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,6,Barras paralelas,1,http://geoportal.malaga.eu/img/deportes/im6.png,Mejorar la postura.Mejorar la movilidad de las articulaciones de las piernas.Mejorar la flexibilidad general.,"De pie, cogidos a las barras, nos desplazamos de distintas formas: - Agachándonos cada 2 ó 3 pasos, - Elevando rodillas alternativamente.- Poniéndonos de puntillas.- Elevando una rodilla y soltando la mano contraria.",Vigilar el correcto apoyo de los pies.Evitar arquear excesivamente la espalda.,http://geoportal.malaga.eu/img/deportes/fm_6_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_6_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_622e,23015,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,7,Base inestable,1,http://geoportal.malaga.eu/img/deportes/im7.png,Mejorar el equilibrio y la coordinación.,"Súbase a la plataforma, agarrándose a la barra, y haga desplazar la base con su propio peso, a derecha e izquierda.","Tenga cuidado a la hora de acceder o abandonar el aparato, por posibles desequilibrios.",http://geoportal.malaga.eu/img/deportes/fm_7_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_7_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_622f,23016,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,9,Disco de dedos y muñecas,1,http://geoportal.malaga.eu/img/deportes/im9.png,"Aumentar, o mantener, la flexibilidad de muñecas y dedos.",Coja el disco con los dedos de una mano y hágalo girar a derecha e izquierda. Primero con una mano y luego con la otra.,Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_9_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_9_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6230,23017,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,30,Asiento con apoyo,2,http://geoportal.malaga.eu/img/deportes/im30.png,Fortalecer muslos y glúteos.,Siéntese y sujete la barra que está frente a usted con ambas manos. Ayúdese de sus brazos para elevarse y volver a sentarse.,Realizar movimientos lentos controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_30_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_30_2.jpg,365705.2806,4059336.1146
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6231,23018,POINT (365705.28059831745 4059336.1144996346),,,,,,,-1,-1,-1,0,,116,Pque. de La Higuereta,Número 1,http://geoportal.malaga.eu/img/deportes/fz_116.jpg,37,Plataforma de estiramiento,2,http://geoportal.malaga.eu/img/deportes/im37.png,Aumentar la movilidad en caderas y rodillas. Estirar los músculos flexores de la cadera.,"Situados frente a la plataforma, con la espalda recta, nos cogemos con ambas manos, apoyando un pie en el borde de la misma. Desplazamos el otro pie hacia atrás y movemos el cuerpo hacia delante flexionando las rodillas.",Agarrarse firmemente a la barra de sujeción para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_37_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_37_2.jpg,365705.2806,4059336.1146
