EXERCICI,CODI_ORGANIC,ORANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACION,PRESSUPOST_INICIAL
2016,3U041,SERVEI DE CULTURA,3330,MUSEUS,48001,A FAMILIAS,"Subvenció Entitat El Gra, edició impressió llibre catàleg 50",12500
2016,3U041,SERVEI DE CULTURA,3330,MUSEUS,48002,TRANSFERENCIA A PARTICUL. (RESIDENCIAS),Conveni Centre d'Estudis Rubinencs per edició i impressió de,2500
2016,3U041,SERVEI DE CULTURA,3330,MUSEUS,48004,A Famílies i Institucions sense fins de lucre.,"Conveni Museu Vallhonrat, programació expositiva i activitat",2500
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48004,A Famílies i Institucions sense fins de lucre.,Suport al Festival de dansa Rubifolk- Esbart Dansaires de Ru,20000
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48006,A Famílies i Institucions sense fins de lucre.,Subvenció CECAR per al dia d'Andalucía en Rubí,8500
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48007,A Famílies i Institucions sense fins de lucre.,Subvenció Sant Antoni activitats tradicionals i Rua Tres Tom,18000
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48008,Descripción Económica,Subvenció Associació Promoció de l'espectacle Infantil La Xa,4200
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48009,Mesures excepcionals 2013,Subvenció Associació d'Animació Cultural carrer Sant Jaume p,2500
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48010,Descripción Económica,Subvenció Associació Cultural Sant Galderic per Fira i activ,2500
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48011,Descripción Económica,"Subvenció Associació d'Amics d'Automòbils Antics, programa t",2200
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48012,Descripción Económica,"Subvenció Colla de Geganters de Rubí, programa sortides, tro",14000
2016,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,48013,Descripción Económica,Subvenció Associació de Pessebristes de Rubí per a l'exposic,1200
2016,3U041,SERVEI DE CULTURA,3330,MUSEUS,62300,"Maquinària, instal·lacions tècniques i utillatge.",Instal.lacions tècniques. Climatització aula cultural,7500
2016,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,62500,MOBILIARIO,Inversions en mobiliari,33832
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,12100,Complement de destinació funcionaris de carrera,Complement Destí,3652.11
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,1210001,Complement de destí interí,Complement desti interins,4889.11
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,1210001,Complement de destí interí,Complement destí interins,14844.06
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,12101,Complement específic.,Compelmnt específic,6960.54
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,1210101,Complement específic interí,Complement especific interi,9746.55
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,1210101,Complement específic interí,Complement específic interins,31136.98
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,13000,Retribucions bàsiques.,Retribucions bàsiques,33812.45
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,13000,Retribucions bàsiques.,Retribucions bàsiques,15124.76
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,13000,Retribucions bàsiques.,Remuneracions bàsiques,15124.76
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,13002,Altres remuneracions.,Remunercaions bàsiques,22470.28
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,15006,Productivitat 25perc. laborals,Paga productivitat 25%,643.35
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,1600003,Seguretat social personal laboral,Seguretat social,11995.36
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,20500,Arrendaments de mobiliari i estris,Arrendament de mobiliari i estris,8000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,20500,Arrendaments de mobiliari i estris,Arrendaments de mobiliari i estris,20000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,21600,Manteniment,Manteniment equips per a processos d'informació,1200
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22203,Informàtiques.,Informàtiques.,2500
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,22601,Atencions protocol·làries i representatives.,Atencions protocol·laries i representatives,500
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22602,Publicitat i propaganda.,Publicitat i propaganda,9000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22602,Publicitat i propaganda.,Publicitat i propaganda,9000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22609,Activitats culturals i esportives,Activitats culturals i esportives,45000
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.34
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22609,Activitats culturals i esportives,Activitats culturals i esportives,67000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,15000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,20000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,60000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,20896.02
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,48000,TRANSFERENCIAS CTES. A PARTICULARES,Projectes Cooperació,145150
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,48001,A FAMILIAS,Subvencions projectes de sensibilització,30000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,48002,TRANSFERENCIA A PARTICUL. (RESIDENCIAS),Participació fons supramunicipal,2000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,48003,A Famílies i Institucions sense fins de lucre.,Suport a les ciutats agermanades,20000
2016,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,48005,A Famílies i Institucions sense fins de lucre.,Campanyes d'emergències,30000
2016,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,13000,Retribucions bàsiques.,Retribucions bàsiques,19398.72
2016,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,13002,Altres remuneracions.,Retribucions complementàries,26792.51
2016,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,15006,Productivitat 25perc. laborals,Productivitat 25%,713.89
2016,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,15300,Complement dedicació especial,Especial dedicació,7086.02
2016,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,1600003,Seguretat social personal laboral,Seguretat social personal laboral,13504.56
2016,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13000,Retribucions bàsiques.,Retribucins bàsiques,23190.92
2016,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13002,Altres remuneracions.,Retribucions complementaries,26953.14
2016,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,15006,Productivitat 25perc. laborals,25 % Productivitat,749.83
2016,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,15300,Complement dedicació especial,Especial dedicació,4653.73
2016,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600003,Seguretat social personal laboral,Seguretat social laborals,13504.56
2016,3U073,SERVEI D'HABITATGE,9203,SERVEIS JURÍDICS,13000,Retribucions bàsiques.,Retribucions bàsiques,20960.68
2016,3U073,SERVEI D'HABITATGE,9203,SERVEIS JURÍDICS,13002,Altres remuneracions.,Altres remuneracions,18920.18
2016,3U073,SERVEI D'HABITATGE,9203,SERVEIS JURÍDICS,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,587.06
2016,3U073,SERVEI D'HABITATGE,9203,SERVEIS JURÍDICS,1600003,Seguretat social personal laboral,Seguretat social personal laboral,12687.28
2016,3U073,SERVEI D'HABITATGE,1521,PROMOCIÓ I GESTIÓ D'HABITATGE DE PROTECCIÓ PÚBLICA,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,30000
2016,3U073,SERVEI D'HABITATGE,1521,PROMOCIÓ I GESTIÓ D'HABITATGE DE PROTECCIÓ PÚBLICA,48000,TRANSFERENCIAS CTES. A PARTICULARES,Subvenció Reforç Oficina Mediació,36400
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1200301,Sous del Grup C1 interins,Sous grup C1 interins,39934.76
2016,9U002,GERENCIA,9125,GERÈNCIA,12101,Complement específic.,Complement específic,8709.54
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1200501,Sous del Grup E interins,Sous grup AP interins,15510.56
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,12006,Triennis.,Triennis,5963.4
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,12100,Complement de destinació funcionaris de carrera,Complement Destinacio,27648.74
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1210031,Altres complements interins,Altres complements interins,1285.76
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,12101,Complement específic.,Complement Específic,50106.7
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1210101,Complement específic interí,Complement especific interins,3932.88
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,12103,Altres complements.,Altres complements,12357.38
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,13000,Retribucions bàsiques.,Retribucions bàsiques,25398.35
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,13002,Altres remuneracions.,Altres remuneracions,29582.78
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionaris,2705.91
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,15006,Productivitat 25perc. laborals,Productivitat 25% laborals,990.1
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1600003,Seguretat social personal laboral,Seguretat social personal laboral,17384.6
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,52423.95
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinaria, instal·lacions i utillatge",600
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions.",16500
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22602,Publicitat i propaganda.,Publicitat i propaganda,5000
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22609,Activitats culturals i esportives,Activitats culturals i esportives,18000
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22699,Altres despeses diverses,Altres despeses diverses,15168
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,22701,Seguretat.,Seguretat.,19000
2016,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,62500,MOBILIARIO,Mobiliari,1500
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,10100,Retribucions bàsiques.,Retribucions directius,59999.94
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12001,Sous del Grup A2.,Sous del grup A2,13035.56
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,1200101,Sous grup A2 interins,Sous grups A2 interins,13035.58
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,12006,Triennis.,Triennis,1530.16
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12006,Triennis.,Triennis,5671.4
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,12100,Complement de destinació funcionaris de carrera,Complement desti,4948.02
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12100,Complement de destinació funcionaris de carrera,Complement de destinació,8242.5
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,12101,Complement específic.,Complement específic,9528.4
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12101,Complement específic.,Complement específic,13835.64
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,12103,Altres complements.,Altres complements,617.4
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12103,Altres complements.,Altres complements,18147.64
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1710,PARCS I JARDINS,13000,Retribucions bàsiques.,Retribucions basiques,8792.7
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13000,Retribucions bàsiques.,Retribucions bàsiques,40011.31
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1710,PARCS I JARDINS,13002,Altres remuneracions.,altres remuneracions,11998.98
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13002,Altres remuneracions.,Altres remuneracions,57673.91
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,15005,Productivitat 25perc. funcionaris carrera,25% Productivitat,492.45
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,1311.24
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1710,PARCS I JARDINS,15006,Productivitat 25perc. laborals,25% Productivitat,344.26
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,15006,Productivitat 25perc. laborals,Paga productivitat 25%,1570.25
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,8231.08
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600002,Seguretat social personal funcionari de carrera,Seguretat social,10543.32
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1710,PARCS I JARDINS,1600003,Seguretat social personal laboral,Seguretat social,6636.55
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600003,Seguretat social personal laboral,Seguretat social,33873.7
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600004,Seguretat Social personal directiu,Seguretat social directius,13788.6
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,9434.49
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,21400,Material de transport,"Reparacions, manteniment i conservació d'elements de transpo",58000
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,22103,Combustibles i carburants.,Combustibles i carburants.,75000
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1521,PROMOCIÓ I GESTIÓ D'HABITATGE DE PROTECCIÓ PÚBLICA,25000,Trabaj realitzats per admones públic i altres entid. Públic,Treballs realitzats per altres entitats públiques. Encomanes,427310
2016,4U042,ÀREA DE SERVEIS TERRITORIALS,1521,PROMOCIÓ I GESTIÓ D'HABITATGE DE PROTECCIÓ PÚBLICA,44900,Altres subv a ens públic i socied mercant de la Ent Local.,Subvenció estructura Proursa,218254.95
2016,4U043,PLANIFICACIÓ,1510,URBANISME,1200001,Sous del Grup A1 interins,Sous grup A1 interins,14824.08
2016,4U043,PLANIFICACIÓ,1510,URBANISME,12006,Triennis.,Triennis,1140.1
2016,4U043,PLANIFICACIÓ,1510,URBANISME,12100,Complement de destinació funcionaris de carrera,Complement desti,6217.4
2016,4U043,PLANIFICACIÓ,1510,URBANISME,12101,Complement específic.,Complement especific,7579.74
2016,4U043,PLANIFICACIÓ,1510,URBANISME,12103,Altres complements.,Altres remuneracions,655.62
2016,4U043,PLANIFICACIÓ,1510,URBANISME,13000,Retribucions bàsiques.,Retribucions bàsiques,70058.72
2016,4U043,PLANIFICACIÓ,1510,URBANISME,13002,Altres remuneracions.,Altres remuneracions,104176.1
2016,4U043,PLANIFICACIÓ,1510,URBANISME,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,509.38
2016,4U043,PLANIFICACIÓ,1510,URBANISME,15006,Productivitat 25perc. laborals,Paga productivitat 25%,2977.02
2016,4U043,PLANIFICACIÓ,1510,URBANISME,1600003,Seguretat social personal laboral,Seguretat Social,57258.64
2016,4U043,PLANIFICACIÓ,1510,URBANISME,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,9748.44
2016,4U043,PLANIFICACIÓ,1510,URBANISME,22602,Publicitat i propaganda.,Publicitat i propaganda,4000
2016,4U043,PLANIFICACIÓ,1510,URBANISME,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,75000
2016,4U043,PLANIFICACIÓ,1510,URBANISME,60000,Descripción Económica,Expropiacions urbanístiques,120000
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,12001,Sous del Grup A2.,Sous del grup A2,9658.95
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,12004,Sous del Grup C2.,Sous del grup C2,8462.36
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,12006,Triennis.,Triennis,3283.16
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,12100,Complement de destinació funcionaris de carrera,Complement de destinació,7329.49
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,12101,Complement específic.,Complement específic,13259.14
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,12103,Altres complements.,Altres complements,839.39
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,13000,Retribucions bàsiques.,Retribucions bàsiques,17399.2
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,13002,Altres remuneracions.,Altres remuneracions,22264.2
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,667.52
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,15006,Productivitat 25perc. laborals,Paga productivitat 25%,602.92
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,15300,Complement dedicació especial,Complement de dedicació especial,3867.36
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,1600002,Seguretat social personal funcionari de carrera,Seguretat Social,11072.15
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,1600003,Seguretat social personal laboral,Seguretat Social,13438.12
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",4000
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,21900,Material tècnic,"Reparacions, manteniment i conservació d'altres inmovilitzat",100000
2016,4U044,LLICÈNCIES,1511,LLICÈNCIES,22699,Altres despeses diverses,Altres despeses diverses,900
2016,4U045,PROJECTES I OBRES,1510,URBANISME,12100,Complement de destinació funcionaris de carrera,Complement de destinació.,7209.16
2016,4U045,PROJECTES I OBRES,1510,URBANISME,12101,Complement específic.,Complement específic.,11953.34
2016,4U045,PROJECTES I OBRES,1510,URBANISME,13000,Retribucions bàsiques.,Retribucions bàsiques.,61526.66
2016,4U045,PROJECTES I OBRES,1510,URBANISME,1530001,Complement dedicació especial interins,Especial dedicació interins,7701.68
2016,4U045,PROJECTES I OBRES,1510,URBANISME,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,60000
2016,4U045,PROJECTES I OBRES,1510,URBANISME,60904,Altres invers noves en infraest i béns dest a l'ús gral,Inversió nova en infraestructures i béns d'ús general,60000
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,12001,Sous del Grup A2.,Sous Grup A2,12917.85
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1200301,Sous del Grup C1 interins,Sous grup C1 interins,8208.62
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,12006,Triennis.,Triennis,913.94
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,12100,Complement de destinació funcionaris de carrera,Complement desti,4889.11
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210001,Complement de destí interí,Complemnt desti interins,3546.06
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210031,Altres complements interins,Altres complements interins,1593.48
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,12101,Complement específic.,Complement específic,9103.99
2016,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210101,Complement específic interí,Compelmnt específic interins,6083.56
