EXERCICI,CODI_ORGANIC,ORGANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACIO,PRESSUPOST_INICIAL,MODIFICACIONS_CREDIT,CREDIT_DEFINITIU,OBLIGACIONS_RECONEGUDES,PAGAMENTS_LIQUIDS,PENDENTS_PAGAMENT,PERC_EXECUCIO
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,13000,Retribucions bàsiques.,Retribucions bàsiques,57694.7,0,57694.7,27004.2,27004.2,0,46.81%
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,1310002,Laboral temporal per reforços,Laboral temporal per reforços,0,0,0,13097.55,13097.55,0,
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1608.08,1608.08,0,
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,13000,Retribucions bàsiques.,Retribucions bàsiques,306544.1,0,306544.1,95863.89,95863.89,0,31.27%
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,13002,Altres remuneracions.,Altres remuneracions,306301.18,55000,361301.18,96808.77,96808.77,0,26.79%
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,2573.15,2573.15,0,
2017,3U039,ESCOLA DE MÚSICA,3263,ESCOLA DE MÚSICA,13000,Retribucions bàsiques.,Retribucions bàsiques,339805.41,0,339805.41,121554.39,121554.39,0,35.77%
2017,3U039,ESCOLA DE MÚSICA,3263,ESCOLA DE MÚSICA,13002,Altres remuneracions.,Altres remuneracions,339713.42,0,339713.42,121920.6,121920.6,0,35.89%
2017,3U039,ESCOLA DE MÚSICA,3263,ESCOLA DE MÚSICA,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,7427.84,0,7427.84,2652.8,2652.8,0,35.71%
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.34,0,8462.34,3026.25,3026.25,0,35.76%
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,1200601,Triennis interins,Triennis interins,0,0,0,180.8,180.8,0,
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,1210001,Complement de destí interí,Complement de destí interí,0,0,0,1313.4,1313.4,0,
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,1210031,Altres complements interins,Altres complements interins,402.5,0,402.5,143.75,143.75,0,35.71%
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,1210101,Complement específic interí,Complement específic interí,0,0,0,2327.1,2327.1,0,
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,1200501,Sous del Grup E interins,Sous del Grup E interins,0,0,0,2769.8,2769.8,0,
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,1210001,Complement de destí interí,Complement de destí interí,0,0,0,2967.15,2967.15,0,
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,1210031,Altres complements interins,Altres complements interins,0,0,0,348.2,348.2,0,
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,1210101,Complement específic interí,Complement específic interí,0,0,0,8597.8,8597.8,0,
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,13000,Retribucions bàsiques.,Retribucions bàsiques,37312.65,0,37312.65,13637,13637,0,36.55%
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,13002,Altres remuneracions.,Altres remuneracions,55486.76,0,55486.76,19816.75,19816.75,0,35.71%
2017,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,13000,Retribucions bàsiques.,retribucions basiques,55391.94,0,55391.94,17989.9,17989.9,0,32.48%
2017,3U041,SERVEI DE CULTURA,3340,PROMOCIÓ CULTURAL,13002,Altres remuneracions.,Altres retribucions,75544.7,0,75544.7,25891.05,25891.05,0,34.27%
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,1210001,Complement de destí interí,Complement de destí interí,0,0,0,1171.7,1171.7,0,
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,1210031,Altres complements interins,Altres complemnts interins,373.94,0,373.94,133.55,133.55,0,35.71%
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,1210101,Complement específic interí,Complement especific interins,1059.38,0,1059.38,2803.2,2803.2,0,264.61%
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,13000,Retribucions bàsiques.,Retribucions bàsiques,35771.44,0,35771.44,11951.9,11877.52,74.38,33.41%
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,13002,Altres remuneracions.,Altres remuneracions,59956.26,0,59956.26,20422.85,20264.8,158.05,34.06%
2017,3U041,SERVEI DE CULTURA,3380,FESTES POPULARS,1210031,Altres complements interins,Altres complements interins,0,0,0,242.05,242.05,0,
2017,3U041,SERVEI DE CULTURA,3380,FESTES POPULARS,1210101,Complement específic interí,Complement específic interí,0,0,0,5533.45,5533.45,0,
2017,3U041,SERVEI DE CULTURA,3380,FESTES POPULARS,13000,Retribucions bàsiques.,Retribucions bàsiques,34631.86,0,34631.86,11513.5,11513.5,0,33.25%
2017,3U041,SERVEI DE CULTURA,3380,FESTES POPULARS,13002,Altres remuneracions.,Altres remuneracions,46903.5,0,46903.5,14533.5,14533.5,0,30.99%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,1210001,Complement de destí interí,Complement desti interins,4889.11,0,4889.11,1767.15,1767.15,0,36.14%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,1210031,Altres complements interins,Altres complements interins,584.87,0,584.87,211.4,211.4,0,36.14%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,1210101,Complement específic interí,Complement especific interi,9746.55,0,9746.55,3786.05,3786.05,0,38.85%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,13000,Retribucions bàsiques.,Retribucions bàsiques,33812.45,0,33812.45,10101.29,10101.29,0,29.87%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,13002,Altres remuneracions.,Altres remuneracions,39842.01,0,39842.01,12069.86,12069.86,0,30.29%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,13002,Altres remuneracions.,Altres remuneracions,20848.8,0,20848.8,7446,7446,0,35.71%
2017,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2310,ACCIÓ SOCIAL,13000,Retribucions bàsiques.,Retribucions bàsiques.,0,0,0,3226.3,3226.3,0,
2017,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2310,ACCIÓ SOCIAL,13002,Altres remuneracions.,Altres remuneracions.,0,0,0,4530.35,4530.35,0,
2017,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,13000,Retribucions bàsiques.,Retribucions bàsiques,19398.72,0,19398.72,6099.55,6099.55,0,31.44%
2017,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,13002,Altres remuneracions.,Retribucions complementàries,26792.51,0,26792.51,10162.35,10162.35,0,37.93%
2017,3U071,ÀMBIT DE POLÍTIQUES DE CIUTADANIA,2313,CIUTADANIA I CIVISME,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,2687.7,2687.7,0,
2017,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13000,Retribucions bàsiques.,Retribucins bàsiques,23190.92,0,23190.92,7499.15,7499.15,0,32.34%
2017,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13002,Altres remuneracions.,Retribucions complementaries,26953.14,0,26953.14,10228.25,10228.25,0,37.95%
2017,3U072,"ÀMBIT DE POLÍTIQUES CULTURALS, D'ESPORT I EDUCACIÓ",9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,1766,1766,0,
2017,3U073,SERVEI D'HABITATGE,9203,SERVEIS JURÍDICS,13000,Retribucions bàsiques.,Retribucions bàsiques,20960.68,0,20960.68,7499.15,7499.15,0,35.78%
2017,3U073,SERVEI D'HABITATGE,9203,SERVEIS JURÍDICS,13002,Altres remuneracions.,Altres remuneracions,18920.18,0,18920.18,6769.2,6769.2,0,35.78%
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1210001,Complement de destí interí,Complement de destí interí,0,0,0,7578.19,7578.19,0,
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1210031,Altres complements interins,Altres complements interins,1285.76,0,1285.76,3969.55,3969.55,0,308.73%
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1210101,Complement específic interí,Complement especific interins,3932.88,0,3932.88,14186.02,14186.02,0,360.7%
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,13000,Retribucions bàsiques.,Retribucions bàsiques,25398.35,0,25398.35,8749.66,8749.66,0,34.45%
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,13002,Altres remuneracions.,Altres remuneracions,29582.78,0,29582.78,10894.55,10894.55,0,36.83%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,1200601,Triennis interins,Triennis interins,0,0,0,617.2,617.2,0,
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,1210001,Complement de destí interí,Complement de destí interí,0,0,0,1767.15,1767.15,0,
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,1210031,Altres complements interins,Altres complements interins,0,0,0,220.5,220.5,0,
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1350,PROTECCIÓ CIVIL,1210101,Complement específic interí,Complement específic interí,0,0,0,3403,3403,0,
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1710,PARCS I JARDINS,13000,Retribucions bàsiques.,Retribucions basiques,8792.7,0,8792.7,3140.25,3140.25,0,35.71%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1710,PARCS I JARDINS,13002,Altres remuneracions.,altres remuneracions,11998.98,0,11998.98,4285.4,4285.4,0,35.71%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,10100,Retribucions bàsiques.,Retribucions directius,59999.94,0,59999.94,21428.55,21428.55,0,35.71%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12001,Sous del Grup A2.,Sous del grup A2,13035.56,0,13035.56,4842.85,4842.85,0,37.15%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12006,Triennis.,Triennis,5671.4,0,5671.4,2107.2,2107.2,0,37.15%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12100,Complement de destinació funcionaris de carrera,Complement de destinació,8242.5,0,8242.5,2943.75,2943.75,0,35.71%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12101,Complement específic.,Complement específic,13835.64,0,13835.64,4941.3,4941.3,0,35.71%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,12103,Altres complements.,Altres complements,18147.64,0,18147.64,6481.3,6481.3,0,35.71%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13000,Retribucions bàsiques.,Retribucions bàsiques,40011.31,0,40011.31,8096.69,8096.69,0,20.24%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13002,Altres remuneracions.,Altres remuneracions,57673.91,0,57673.91,12695.7,12695.7,0,22.01%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1300201,Liquidació vacances personal laboral,Liquidació vacances personal laboral,0,0,0,44.84,44.84,0,
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,8231.08,0,8231.08,3030,3030,0,36.81%
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1905.95,1905.95,0,
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1200001,Sous del Grup A1 interins,Sous grup A1 interins,14824.08,0,14824.08,5600.75,5600.75,0,37.78%
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1210001,Complement de destí interí,Complement de destí interí,0,0,0,2220.5,2220.5,0,
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1210031,Altres complements interins,Altres complements interins,0,0,0,234.15,234.15,0,
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1210101,Complement específic interí,Complement específic interí,0,0,0,2707.05,2707.05,0,
2017,4U043,PLANIFICACIÓ,1510,URBANISME,13000,Retribucions bàsiques.,Retribucions bàsiques,70058.72,0,70058.72,21045.1,21045.1,0,30.04%
2017,4U043,PLANIFICACIÓ,1510,URBANISME,13002,Altres remuneracions.,Altres remuneracions,104176.1,0,104176.1,30431.09,30431.09,0,29.21%
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,13002,Altres remuneracions.,Altres remuneracions,22264.2,0,22264.2,7951.5,7951.5,0,35.71%
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,1381.2,1381.2,0,
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,570.74,570.74,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1200101,Sous grup A2 interins,Sous grup A2 interins,0,0,0,4749.12,4749.12,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1200601,Triennis interins,Triennis interins,0,0,0,688.81,688.81,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1210101,Complement específic interí,Complement específic interí,0,0,0,4186.42,4186.42,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,13002,Altres remuneracions.,Altres remuneracions.,0,0,0,25297.15,25297.15,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1530001,Complement dedicació especial interins,Complement dedicació especial interins,0,0,0,2697.36,2697.36,0,
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1200601,Triennis interins,Triennis interins,0,0,0,402.15,402.15,0,
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210001,Complement de destí interí,Complemnt desti interins,3546.06,0,3546.06,1266.5,1266.5,0,35.72%
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210031,Altres complements interins,Altres complements interins,1593.48,0,1593.48,569.1,569.1,0,35.71%
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210101,Complement específic interí,Compelmnt específic interins,6083.56,0,6083.56,2172.7,2172.7,0,35.71%
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1210001,Complement de destí interí,Complement de destí interí,0,0,0,1767.15,1767.15,0,
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1210031,Altres complements interins,Altres complements interins,0,0,0,211.4,211.4,0,
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1210101,Complement específic interí,Complement específic interí,0,0,0,5387.7,5387.7,0,
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13000,Retribucions bàsiques.,Remuneracions bàsiques,27135.26,0,27135.26,9764.95,9764.95,0,35.99%
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13002,Altres remuneracions.,Altres remuneracions,54795.02,0,54795.02,19569.25,19569.25,0,35.71%
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,689.84,689.84,0,
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,13000,Retribucions bàsiques.,Retribucions bàsiques,113058.72,0,113058.72,39120.83,39120.83,0,34.6%
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,13002,Altres remuneracions.,Altres remuneracions,244488.86,0,244488.86,86441.17,86441.17,0,35.36%
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,33018.44,0,33018.44,11792.3,11792.3,0,35.71%
2017,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,3174.86,3174.86,0,
2017,4U050,MOBILITAT,1340,MOBILITAT,12003,Sous del Grup C1.,Sous del grup C1,9983.68,0,9983.68,3636.15,3636.15,0,36.42%
2017,4U050,MOBILITAT,1340,MOBILITAT,12006,Triennis.,Triennis,5152.76,0,5152.76,1594.8,1594.8,0,30.95%
2017,4U050,MOBILITAT,1340,MOBILITAT,1200601,Triennis interins,Triennis interins,0,0,0,430.8,430.8,0,
2017,4U050,MOBILITAT,1340,MOBILITAT,12100,Complement de destinació funcionaris de carrera,Complement de destinació,16089.92,0,16089.92,2220.5,2220.5,0,13.8%
2017,4U050,MOBILITAT,1340,MOBILITAT,1210001,Complement de destí interí,Complement de destí interí,0,0,0,3525.95,3525.95,0,
2017,4U050,MOBILITAT,1340,MOBILITAT,1210031,Altres complements interins,Altres complements interins,888.02,0,888.02,317.1,317.1,0,35.71%
2017,4U050,MOBILITAT,1340,MOBILITAT,12101,Complement específic.,Complement específic,35406,0,35406,7631.35,7631.35,0,21.55%
2017,4U050,MOBILITAT,1340,MOBILITAT,1210101,Complement específic interí,Complement específic interí,0,0,0,4994.8,4994.8,0,
2017,4U050,MOBILITAT,1340,MOBILITAT,12103,Altres complements.,Altres complements,6022.52,0,6022.52,2169.4,2169.4,0,36.02%
2017,4U050,MOBILITAT,1340,MOBILITAT,13000,Retribucions bàsiques.,Retribucions bàsiques,45583.18,0,45583.18,14369.47,14369.47,0,31.52%
2017,4U050,MOBILITAT,1340,MOBILITAT,13002,Altres remuneracions.,Altres remuneracions,85915.76,0,85915.76,26687.62,26687.62,0,31.06%
2017,4U050,MOBILITAT,1340,MOBILITAT,15300,Complement dedicació especial,Complement de dedicació especial,15775.9,0,15775.9,5634.25,5634.25,0,35.71%
2017,4U050,MOBILITAT,1340,MOBILITAT,1530001,Complement dedicació especial interins,Especial dedicació interins,1931.16,0,1931.16,689.7,689.7,0,35.71%
2017,4U050,MOBILITAT,1340,MOBILITAT,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,860.06,860.06,0,
2017,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1210101,Complement específic interí,Complemnt específic interins,6400.26,0,6400.26,936.21,936.21,0,14.63%
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1200001,Sous del Grup A1 interins,Sou grup A1 interins,14824.08,0,14824.08,5600.75,5600.75,0,37.78%
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210001,Complement de destí interí,Complement desti interins,6217.4,0,6217.4,2220.5,2220.5,0,35.71%
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210031,Altres complements interins,Altres complemnts interins,1897.28,0,1897.28,234.15,234.15,0,12.34%
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210101,Complement específic interí,Complement especific interins,10647.42,0,10647.42,3713.55,3713.55,0,34.88%
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,13000,Retribucions bàsiques.,Retribucions bàsiques,36620.22,0,36620.22,13127.5,13127.5,0,35.85%
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,13002,Altres remuneracions.,Altres remuneracions,47265.68,0,47265.68,16880.7,16880.7,0,35.71%
2017,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,13000,Retribucions bàsiques.,Retribucions bàsiques,8792.68,0,8792.68,3140.25,3140.25,0,35.71%
2017,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,13002,Altres remuneracions.,Altres remuneracions,18238.22,0,18238.22,6513.45,6513.45,0,35.71%
2017,4U070,OBRES,1511,LLICÈNCIES,13002,Altres remuneracions.,Altres remuneracions,95738.53,0,95738.53,28389.12,28389.12,0,29.65%
2017,4U070,OBRES,1511,LLICÈNCIES,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1664.05,1664.05,0,
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1700.16,1700.16,0,
2017,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13000,Retribucions bàsiques.,Retribucions basiques,16791.43,0,16791.43,5242.55,5242.55,0,31.22%
2017,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13002,Altres remuneracions.,Retribucions complementaries,26757.6,0,26757.6,10162.35,10162.35,0,37.98%
2017,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,2687.7,2687.7,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1210031,Altres complements interins,Altres complements interins,0,0,0,220.5,220.5,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1210101,Complement específic interí,Complement específic interí,0,0,0,3858.1,3858.1,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,13000,Retribucions bàsiques.,Retribucions bàsiques,29389.06,0,29389.06,10511.25,10511.25,0,35.77%
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,13002,Altres remuneracions.,Altres remuneracions,41015.8,0,41015.8,14648.3,14648.3,0,35.71%
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1530001,Complement dedicació especial interins,Especial dedicació interins,3040.1,0,3040.1,1085.75,1085.75,0,35.71%
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,1621,RECOLLIDA DE RESIDUS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,9016.56,0,9016.56,3220.2,3220.2,0,35.71%
2017,9U001,ORGANS DE GOVERN,9120,ÒRGANS DE GOVERN,11000,Retribucions bàsiques.,Retribucions Bàsiques,146999.86,0,146999.86,57442.35,57442.35,0,39.08%
2017,9U002,GERENCIA,9125,GERÈNCIA,12003,Sous del Grup C1.,Sous del grup C1,9983.68,0,9983.68,3636.15,3636.15,0,36.42%
2017,9U002,GERENCIA,9125,GERÈNCIA,12006,Triennis.,Triennis,5107.04,0,5107.04,1860.6,1860.6,0,36.43%
2017,9U002,GERENCIA,9125,GERÈNCIA,12100,Complement de destinació funcionaris de carrera,Complement de destinació,4312.84,0,4312.84,1540.35,1540.35,0,35.72%
2017,9U002,GERENCIA,9125,GERÈNCIA,12101,Complement específic.,Complement específic,8709.54,0,8709.54,3110.55,3110.55,0,35.71%
2017,9U002,GERENCIA,9125,GERÈNCIA,12103,Altres complements.,Altres complements,3310.3,0,3310.3,1182.25,1182.25,0,35.71%
2017,9U002,GERENCIA,9125,GERÈNCIA,15300,Complement dedicació especial,Complemet de dedicació especial,4242,0,4242,1515,1515,0,35.71%
