Estat,Data registre,Data Baixa,Tipus d'identificació,Identificador,Espècie,Sexe,Mida,Data Naixement,Nom,Esterilitzat,Raça,Perillós,Gos d'assistència,Municipi
Vigent,29/01/2015,,XIP,977200008751037,Gos,Mascle,Mitjà,19/11/2013,Corso,No,indefinit,No,No,Rubí
Vigent,29/01/2015,,XIP,900032002446471,Gos,Femella,Petit,17/10/2014,Ginny,No,bichon maltès,No,No,Rubí
Vigent,28/01/2015,,XIP,985170002200111,Gat,Mascle,Mitjà,01/01/2007,Romeo,No,europeu de pèl curt,No,No,Rubí
Vigent,28/01/2015,,XIP,941000017429145,Gos,Mascle,Gran,21/11/2014,Kay,No,golden retriever,No,No,Rubí
Vigent,28/01/2015,,XIP,941000017285679,Gos,Femella,Gran,11/09/2014,Kora,No,indefinit,No,No,Rubí
Vigent,26/01/2015,,XIP,941000017285691,Gos,Femella,Gran,25/08/2014,Shira,No,pastor belga de Groenendael ,No,No,Rubí
Vigent,26/01/2015,,XIP,941000017285672,Gat,Femella,Mitjà,23/08/2014,Sally,No,norueg del bosc,No,No,Rubí
Vigent,26/01/2015,,XIP,941000017285696,Gos,Mascle,Mitjà,12/04/2013,Thyson,No,indefinit,No,No,Rubí
Vigent,26/01/2015,,XIP,941000017123476,Gos,Femella,Mitjà,02/01/2014,LIA,Si,indefinit,No,No,Rubí
Vigent,22/01/2015,,XIP,941000017285749,Gos,Mascle,Gran,25/11/2014,Bru,No,pastor alemany,No,No,Rubí
Vigent,22/01/2015,,XIP,941000017285740,Gos,Mascle,Gran,01/06/2014,Sultán,No,podenc canari,No,No,Rubí
Vigent,20/01/2015,,XIP,941000017285682,Gat,Femella,Mitjà,31/12/2010,Mixeta,No,europeu de pèl curt,No,No,Rubí
Vigent,20/01/2015,,XIP,941000017285580,Gos,Femella,Petit,29/09/2014,Rhona,No,fox terrier,No,No,Castellar del Vallès
Vigent,20/01/2015,,XIP,900032002450453,Gos,Mascle,Petit,10/01/2014,Odie,No,pomerània / spitz nan,No,No,Rubí
Vigent,19/01/2015,,XIP,941000016197222,Gos,Femella,Mitjà,14/07/2006,Kyra,No,,No,No,Rubí
Vigent,17/01/2015,,XIP,941000016438198,Gat,Femella,Gran,07/02/2013,Pepi,Si,europeu de pèl curt,No,No,Rubí
Vigent,16/01/2015,,XIP,981098104856444,Gos,Mascle,Mitjà,07/10/2014,Sultán,No,indefinit,No,No,Terrassa
Vigent,15/01/2015,,XIP,941000017285733,Gos,Femella,Petit,15/02/2013,Amor,No,indefinit,No,No,Rubí
Modificacio,15/01/2015,15/01/2015,XIP,941000016299150,Gos,Femella,Gran,21/01/2014,LUNA,No,,No,No,Rubí
Vigent,15/01/2015,,XIP,941000016299150,Gos,Femella,Gran,21/01/2014,LUNA,No,,No,No,Rubí
Vigent,15/01/2015,,XIP,941000015426093,Gos,Mascle,Petit,22/08/2013,Duck,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/01/2015,,XIP,941000017233615,Gos,Femella,Petit,08/10/2014,Ara,No,cocker spaniel anglès,No,No,Rubí
Vigent,14/01/2015,,XIP,985120032956567,Gos,Femella,Petit,24/11/2008,Lassie,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/01/2015,,XIP,941000017285517,Gos,Mascle,Petit,04/10/2014,Zeus,No,,No,No,Rubí
Vigent,14/01/2015,,XIP,941000017285830,Gos,Femella,Petit,04/10/2014,Hera,No,,No,No,Rubí
Vigent,13/01/2015,,XIP,941000017233562,Gos,Mascle,Mitjà,10/08/2014,Duke,No,Staffordshire Bull Terrier,Si,No,Rubí
Vigent,01/12/2015,,XIP,982000192876990,Gos,Femella,Mitjà,02/07/1968,Tana,No,indefinit,No,No,Rubí
Vigent,01/10/2015,,XIP,941000017285799,Gos,Mascle,Mitjà,09/05/2014,Toby,No,,Si,No,Rubí
Vigent,01/10/2015,,XIP,981098104202115,Gos,Mascle,Gran,08/01/2012,Bruno,No,bòxer,No,No,Rubí
Vigent,01/09/2015,,XIP,941000016579572,Gos,Femella,Mitjà,18/07/2013,Blanca,No,indefinit,No,No,Rubí
Vigent,01/09/2015,,XIP,981098106021704,Gos,Mascle,Gran,19/09/2014,Joc,No,pastor de Beauce,No,No,Rubí
Vigent,01/09/2015,,XIP,981098106022727,Gos,Femella,Gran,19/09/2014,Jana,No,pastor de Beauce,No,No,Rubí
Vigent,01/09/2015,,XIP,941000017285572,Gos,Mascle,Mitjà,08/02/2013,Ali,No,cocker spaniel anglès,No,No,Rubí
Vigent,01/08/2015,,XIP,941000017285677,Gos,Mascle,Gran,04/09/2013,Nil,No,brac alemany,No,No,Rubí
Vigent,01/08/2015,,XIP,941000017285837,Gos,Femella,Gran,01/06/2014,Nana,No,podenc andalús,No,No,Rubí
Vigent,01/08/2015,,XIP,941000017349720,Gat,Femella,Petit,18/09/2014,Lluna,No,europeu de pèl curt,No,No,Rubí
Vigent,01/08/2015,,XIP,941000017349755,Gat,Mascle,Petit,18/09/2014,Otto,No,europeu de pèl curt,No,No,Rubí
Vigent,01/08/2015,,XIP,938000000709037,Gos,Femella,Gran,10/09/2014,Robbin,No,retriever del Labrador,No,No,Rubí
Vigent,01/08/2015,,XIP,981098104471691,Gos,Femella,Gran,23/01/2013,Nala,No,retriever del Labrador,No,No,Rubí
Vigent,01/07/2015,,XIP,941000017285727,Gos,Mascle,Mitjà,09/05/2014,Whiskey,No,indefinit,No,No,Rubí
Vigent,01/05/2015,,XIP,941000017285553,Gos,Femella,Petit,18/02/2014,Lya,No,indefinit,No,No,Rubí
Vigent,01/05/2015,,XIP,941000017285791,Gat,Mascle,Mitjà,06/01/2007,Salem,No,europeu de pèl curt,No,No,Rubí
Vigent,01/05/2015,,XIP,941000017285623,Gat,Mascle,Mitjà,24/06/2005,Winnie,No,europeu de pèl curt,No,No,Rubí
Vigent,01/05/2015,,XIP,941000017285628,Gat,Femella,Petit,12/12/1983,Ipswich,No,europeu de pèl curt,No,No,Rubí
Vigent,01/05/2015,,XIP,941000017285717,Gat,Mascle,Mitjà,04/07/2011,Kaleb,No,europeu de pèl curt,No,No,Rubí
Vigent,01/02/2015,,XIP,941000017006188,Gat,Mascle,Mitjà,01/06/2008,Potetas,No,europeu de pèl curt,No,No,Rubí
Vigent,01/02/2015,,XIP,941000017285752,Gat,Femella,Petit,09/01/2014,Ella,No,europeu de pèl curt,No,No,Rubí
Vigent,31/12/2014,,XIP,941000017285687,Gos,Femella,Petit,15/08/2014,Lana,No,ratoner andalús/bodeguero anda,No,No,Rubí
Vigent,31/12/2014,,XIP,941000016732250,Gos,Femella,Mitjà,22/07/2014,Nikita,No,schnauzer mitjà,No,No,Rubí
Vigent,30/12/2014,,XIP,941000017268555,Gat,Femella,Mitjà,15/10/2013,Nala,No,europeu de pèl curt,No,No,Rubí
Vigent,30/12/2014,,XIP,941000017268758,Gat,Mascle,Petit,08/10/2014,blues,No,europeu de pèl curt,No,No,Rubí
Vigent,30/12/2014,,XIP,941000017285741,Gos,Femella,Gran,10/10/2014,Asia,No,,No,No,Rubí
Vigent,30/12/2014,,XIP,941000017285793,Gos,Femella,Gran,10/10/2014,Lluna,No,retriever del Labrador,No,No,Rubí
Vigent,30/12/2014,,XIP,981098104838699,Gos,Mascle,Mitjà,14/10/2014,Tao,No,pastor alemany,No,No,Rubí
Vigent,30/12/2014,,XIP,941000017127646,Gat,Femella,Petit,19/09/2014,Harley,No,europeu de pèl curt,No,No,Rubí
Vigent,30/12/2014,,XIP,941000017285728,Gos,Femella,Mitjà,14/02/2010,Haidi,No,indefinit,No,No,Rubí
Vigent,30/12/2014,,XIP,941000017285641,Gos,Mascle,Mitjà,29/11/1965,Corey,No,indefinit,No,No,Rubí
Vigent,29/12/2014,,XIP,941000017285684,Gos,Femella,Petit,14/10/2014,Indica,No,indefinit,No,No,Rubí
Vigent,24/12/2014,,XIP,941000017285735,Gos,Femella,Petit,10/03/2010,Neska,No,terrier de yorkshire ,No,No,Rubí
Vigent,24/12/2014,,XIP,941000017285744,Gos,Mascle,Gran,28/06/2010,Boss,No,bobtail,No,No,Rubí
Modificacio,24/12/2014,03/09/2016,XIP,941000017285804,Gos,Femella,Petit,09/02/2014,Shiro,No,bichon maltès,No,No,"Hospitalet de Llobregat, l'"
Vigent,24/12/2014,,XIP,981098106047335,Gos,Femella,Petit,29/01/2014,Mimi,No,,No,No,Rubí
Vigent,24/12/2014,,XIP,977200007394279,Gos,Femella,Gran,03/08/2009,Saya,No,pastor alemany,No,No,Rubí
Vigent,24/12/2014,,XIP,941000017285622,Gos,Femella,Gran,06/12/2014,Jinx,No,,No,No,Rubí
Vigent,23/12/2014,,XIP,941000017285703,Gos,Mascle,Petit,21/11/1975,Milú,No,bichon maltès,No,No,Rubí
Vigent,22/12/2014,,XIP,941000017285772,Gos,Femella,Petit,18/08/2014,Tina,No,indefinit,No,No,Rubí
Vigent,22/12/2014,,XIP,941000016197264,Gos,Mascle,Gran,08/10/2014,Chan,No,,No,No,Rubí
Modificacio,22/12/2014,22/12/2014,XIP,941000016732226,Gos,Femella,Mitjà,15/08/2014,REINA,No,cocker spaniel anglès,No,No,Rubí
Vigent,22/12/2014,,XIP,941000017285801,Gos,Mascle,Petit,12/12/2010,Curro,No,,No,No,Rubí
Modificacio,22/12/2014,09/08/2015,XIP,941000016732226,Gos,Femella,Mitjà,15/08/2014,REINA,No,cocker spaniel anglès,No,No,Rubí
Vigent,19/12/2014,,XIP,941000017285706,Gos,Femella,Mitjà,19/09/2007,Dana,No,,No,No,Rubí
Vigent,19/12/2014,,XIP,941000017285285,Gos,Mascle,Mitjà,05/10/2014,Arryn,No,pastor alemany,No,No,Rubí
Vigent,19/12/2014,,XIP,941000017285566,Gos,Femella,Gran,15/05/2011,Chispa,No,husky siberià,No,No,Rubí
Vigent,18/12/2014,,XIP,941000017285845,Gos,Mascle,Petit,27/07/2013,Turco,No,pastor alemany,No,No,Rubí
Vigent,18/12/2014,,XIP,941000016672140,Gos,Mascle,Petit,22/04/2012,Max,No,indefinit,No,No,Rubí
Vigent,17/12/2014,,XIP,941000017285568,Gos,Femella,Petit,15/05/2012,Ninona,No,bichon maltès,No,No,Rubí
Vigent,17/12/2014,,XIP,941000017285834,Gos,Femella,Gran,27/08/2014,Duna,No,pastor belga de Tervueren,No,No,Rubí
Vigent,17/12/2014,,XIP,941000017285593,Gos,Femella,Mitjà,21/08/2004,Nana,No,pòinter,No,No,Rubí
Vigent,17/12/2014,,XIP,941000017285716,Gat,Femella,Petit,31/07/2013,Fiona,No,europeu de pèl curt,No,No,Rubí
Vigent,16/12/2014,,XIP,941000017006174,Gat,Femella,Mitjà,07/01/2013,Mau,No,europeu de pèl curt,No,No,Rubí
Vigent,16/12/2014,,XIP,941000017285826,Gos,Femella,Petit,01/10/2014,Lila,No,pequinès,No,No,Rubí
Modificacio,15/12/2014,15/12/2014,XIP,941000017285698,Gos,Mascle,Mitjà,05/01/2012,Urko,No,indefinit,No,No,Rubí
Vigent,15/12/2014,,XIP,941000017285698,Gos,Mascle,Mitjà,05/01/2012,Urko,No,indefinit,No,No,Rubí
Vigent,15/12/2014,,XIP,941000017285575,Gat,Mascle,Petit,15/07/2014,Dub,No,europeu de pèl curt,No,No,Rubí
Vigent,13/12/2014,,XIP,985121009878104,Gos,Mascle,Petit,14/09/2009,Argus,No,terrier de yorkshire ,No,No,Rubí
Vigent,12/12/2014,,XIP,941000017285817,Gos,Femella,Gran,08/10/2014,Kala,No,dàlmata,No,No,Rubí
Vigent,12/11/2014,,XIP,941000016736889,Gos,Mascle,Gran,15/06/2014,Roc,No,llebrer espanyol/galgo,No,No,Rubí
Vigent,12/11/2014,,XIP,981098104849983,Gos,Femella,Mitjà,08/01/2014,Tuna,No,indefinit,No,No,Rubí
Vigent,12/11/2014,,XIP,941000017285604,Gos,Mascle,Petit,30/09/2012,Duke,No,pinscher,No,No,Rubí
Vigent,12/10/2014,,XIP,941000017285743,Gos,Mascle,Gran,10/01/2014,Sombra,No,pastor belga malinois,No,No,Rubí
Vigent,12/10/2014,,XIP,941000017285802,Gos,Mascle,Mitjà,10/09/2014,Blue,No,shar pei,No,No,Rubí
Vigent,12/10/2014,,XIP,941000017285819,Gos,Mascle,Mitjà,09/09/2014,Bruno,No,shar pei,No,No,Rubí
Vigent,12/10/2014,,XIP,941000017285747,Gos,Femella,Mitjà,09/06/2014,Sweet,No,whippet,No,No,Rubí
Vigent,12/09/2014,,XIP,977200008531754,Gos,Femella,Mitjà,23/02/2013,Kiara,No,bull terrier,No,No,Rubí
Vigent,12/09/2014,,XIP,941000017285600,Gat,Mascle,Mitjà,23/03/2010,Aleixº,No,europeu de pèl curt,No,No,Rubí
Vigent,12/09/2014,,XIP,982000196977723,Gos,Femella,Petit,06/06/2013,Bala,No,podenc andalús,No,No,Rubí
Vigent,12/09/2014,,XIP,982000189375258,Gos,Mascle,Petit,27/05/2012,Tiro,No,podenc andalús,No,No,Rubí
Vigent,12/04/2014,,XIP,941000017285709,Gos,Mascle,Petit,28/07/2009,Aker,No,carlí (pug),No,No,Rubí
Vigent,12/04/2014,,XIP,941000017285755,Gos,Femella,Gran,02/10/2014,Reina,No,husky siberià,No,No,Rubí
Vigent,12/04/2014,,XIP,941000017285701,Gos,Mascle,Gran,10/09/1971,Thor,No,pastor alemany,No,No,Rubí
Vigent,12/04/2014,,XIP,941000017285646,Gos,Femella,Mitjà,03/03/2011,Gala,No,rough collie,No,No,Rubí
Vigent,12/03/2014,,XIP,941000017349749,Gat,Mascle,Gran,22/11/2013,Jack,No,europeu de pèl curt,No,No,Rubí
Vigent,12/02/2014,,XIP,941000017285774,Gos,Mascle,Gran,30/09/2014,Tayler,No,,No,No,Rubí
Vigent,12/02/2014,,XIP,941000017285708,Gos,Mascle,Mitjà,16/11/2013,Troy,No,golden retriever,No,No,Rubí
Vigent,12/02/2014,,XIP,941000017233650,Gos,Mascle,Petit,18/01/2014,Troy,No,pinscher,No,No,Rubí
Vigent,12/02/2014,,XIP,941000017285738,Gos,Femella,Petit,20/10/2009,Lassie,No,schnauzer miniatura,No,No,Rubí
Vigent,12/01/2014,,XIP,941000017233539,Gos,Femella,,04/07/2012,Fiona,No,bulldog francès,No,No,Rubí
Vigent,28/11/2014,,XIP,941000017285805,Gos,Mascle,Petit,10/10/2012,Noddy,No,terrier de yorkshire ,No,No,Rubí
Vigent,27/11/2014,,XIP,941000017233560,Gos,Mascle,Gran,18/03/2014,Chico,No,bòxer,No,No,Rubí
Vigent,27/11/2014,,XIP,941000017285714,Gos,Mascle,Mitjà,08/08/2014,Cuco,No,gos d'aigua espanyol,No,No,Rubí
Vigent,27/11/2014,,XIP,941000017285694,Gat,Mascle,Petit,08/01/2013,Grey,No,rus blau,No,No,Rubí
Vigent,26/11/2014,,XIP,941000017233648,Gos,Femella,Petit,14/12/2013,Xipi,No,pinscher,No,No,Rubí
Vigent,26/11/2014,,XIP,941000011730732,Gos,Femella,Gran,07/11/2008,Ona,No,llebrer espanyol/galgo,No,No,Rubí
Vigent,26/11/2014,,XIP,941000017285715,Gos,Mascle,Petit,05/01/2013,Rudy,No,chihuahua,No,No,Rubí
Vigent,17/11/2014,,XIP,941000016111143,Gos,Mascle,Mitjà,19/12/2013,Golden,No,,No,No,Rubí
Vigent,14/11/2014,,XIP,941000013847280,Gos,Mascle,Gran,19/02/2012,Lucero,No,podenc portuguès,No,No,Rubí
Vigent,14/11/2014,,XIP,941000015094009,Gos,Mascle,Mitjà,11/02/2012,Galeon,No,rastrejador espanyol / sabueso,No,No,Rubí
Vigent,14/11/2014,,XIP,9380000000708619,Gos,Mascle,Gran,15/09/2013,Terri,No,rastrejador espanyol / sabueso,No,No,Rubí
Vigent,14/11/2014,,XIP,938000000709139,Gos,Femella,Mitjà,15/09/2013,Brenda,No,rastrejador espanyol / sabueso,No,No,Rubí
Vigent,11/10/2014,,XIP,985121013127028,Gos,Mascle,Gran,15/08/2008,Max,No,golden retriever,No,No,Rubí
Vigent,11/10/2014,,XIP,941000016197334,Gos,Mascle,Petit,06/01/2009,Nevat,No,indefinit,No,No,Rubí
Vigent,11/07/2014,,XIP,985170002495239,Gos,Femella,Mitjà,14/05/2013,kenia,No,border collie,No,No,Rubí
Vigent,11/06/2014,,XIP,941000014380748,Gos,Mascle,Mitjà,18/12/2012,Dingo,No,retriever del Labrador,No,No,Rubí
Vigent,11/06/2014,,XIP,941000016037035,Gos,Femella,Gran,20/12/1993,Ova,No,terranova,No,No,Rubí
Vigent,11/06/2014,,XIP,981098104142938,Gos,Mascle,,,Max,No,retriever del Labrador,No,No,Rubí
Vigent,11/05/2014,,XIP,977200005601392,Gos,Femella,Mitjà,20/03/2005,Tina,No,,No,No,Rubí
Vigent,11/05/2014,,XIP,977200007394232,Gos,Femella,Mitjà,19/06/2008,Goti,No,podenc andalús,No,No,Rubí
Vigent,11/04/2014,,XIP,941000015437333,Gos,Mascle,Mitjà,20/02/2013,Sparkie,No,indefinit,No,No,Rubí
Vigent,11/03/2014,,XIP,977200008329160,Gos,Femella,Gran,11/02/2013,Zeru,No,rottweiler,Si,No,Rubí
Vigent,31/10/2014,,XIP,941000017127711,Gos,Mascle,Mitjà,13/07/2014,Jack,No,ratoner andalús/bodeguero anda,No,No,Rubí
Vigent,30/10/2014,,XIP,941000015436805,Gos,Femella,Gran,10/10/2013,Estrella,No,podenc andalús,No,No,Rubí
Vigent,30/10/2014,,XIP,941000015436664,Gos,Femella,,,Negri,No,indefinit,No,No,Rubí
Vigent,30/10/2014,,XIP,977200004101386,Gos,Mascle,Petit,02/01/2006,Ligera,No,podenc andalús,No,No,Rubí
Vigent,30/10/2014,,XIP,977200005541255,Gos,Femella,Mitjà,04/08/2004,Mora,No,podenc andalús,No,No,Rubí
Vigent,30/10/2014,,XIP,97720000702907,Gos,Femella,Petit,20/01/2006,Pandy,No,indefinit,No,No,Rubí
Vigent,29/10/2014,,XIP,981098104251215,Gos,Femella,,27/05/2012,Rumba,No,podenc andalús,No,No,Rubí
Vigent,29/10/2014,,XIP,941000017015138,Gat,Mascle,Petit,30/05/2014,Nino,No,europeu de pèl curt,No,No,Rubí
Vigent,29/10/2014,,XIP,981098104693582,Gos,Femella,Gran,09/11/2013,Nana,No,podenc andalús,No,No,Rubí
Vigent,29/10/2014,,XIP,941000017015112,Gat,Femella,Petit,30/05/2014,Dulce,No,europeu de pèl curt,No,No,Rubí
Vigent,27/10/2014,,XIP,982000192876804,Gos,Femella,Mitjà,04/01/2011,Chiqui,No,,No,No,Rubí
Vigent,24/10/2014,,XIP,972274000100969,Gos,Mascle,Petit,07/08/2012,Roko,No,bulldog francès,No,No,Rubí
Vigent,21/10/2014,,XIP,900096000036283,Gos,Mascle,Gran,21/02/2014,Teo,No,retriever del Labrador,No,No,Rubí
Vigent,20/10/2014,,XIP,981098104630774,Gos,Mascle,,,Max,No,dàlmata,No,No,Rubí
Vigent,20/10/2014,,XIP,981098104699250,Gos,Mascle,Mitjà,01/01/2014,Bimbo,No,indefinit,No,No,Rubí
Vigent,16/10/2014,,XIP,972274000187706,Gat,Mascle,Mitjà,20/02/2014,Otto,No,britanic de pel curt,No,No,Rubí
Vigent,16/10/2014,,XIP,972274000187687,Gat,Mascle,Mitjà,20/02/2014,Nico,No,britanic de pel curt,No,No,Rubí
Vigent,13/10/2014,,XIP,900062000157754,Gos,Femella,Gran,04/10/2014,Lua,No,retriever del Labrador,No,No,Rubí
Vigent,13/10/2014,,XIP,981098102095500,Gos,Mascle,Gran,15/08/2008,Yako,No,pastor alemany,No,No,Rubí
Vigent,13/10/2014,,XIP,941000013739274,Gos,Femella,Gran,02/01/2012,Kira,No,pastor alemany,No,No,Rubí
Vigent,10/09/2014,,XIP,941000015041687,Gos,Mascle,Gran,04/03/2013,Xic,No,,No,No,Rubí
Vigent,10/09/2014,,XIP,941000016878713,Gos,Mascle,Petit,03/03/2014,Toy,No,terrier de yorkshire ,No,No,Rubí
Vigent,10/09/2014,,XIP,985170002187322,Gos,Femella,Mitjà,20/11/2013,Luna,No,brac francès tipus pirineus,No,No,Rubí
Vigent,10/09/2014,,XIP,977200008747526,Gos,Femella,Mitjà,23/01/2014,Betty,No,gos d'aigua espanyol,No,No,Rubí
Vigent,10/07/2014,,XIP,941000017015161,Gat,Femella,Petit,07/01/2014,Lola,No,europeu de pèl curt,No,No,Rubí
Vigent,10/07/2014,,XIP,941000017006056,Gat,Mascle,Petit,07/01/2014,Golfo,No,europeu de pèl curt,No,No,Rubí
Vigent,10/07/2014,,XIP,98109814635257,Gos,Femella,Gran,03/09/2014,Aggra,No,dog alemany arlequí,No,No,Rubí
Vigent,10/03/2014,,XIP,941000017127643,Gat,Femella,Petit,22/06/2014,Batman,No,europeu de pèl curt,No,No,Rubí
Vigent,10/01/2014,,XIP,941000016111520,Gos,Femella,Petit,18/06/2014,Lola,No,teckel de pèl dur,No,No,Rubí
Vigent,30/09/2014,,XIP,941000017015133,Gat,Femella,Petit,07/01/2014,Kara,No,europeu de pèl curt,No,No,Rubí
Vigent,29/09/2014,,XIP,956000008237222,Gos,Mascle,Petit,13/08/2012,Txiki,No,caniche,No,No,Rubí
Vigent,26/09/2014,,XIP,982000196973912,Gos,Femella,Petit,05/08/2013,Perla,No,,No,No,Rubí
Vigent,25/09/2014,,XIP,982000196981892,Gos,Femella,Mitjà,29/06/2013,Akira,No,gascó Saintongeois,No,No,Rubí
Vigent,25/09/2014,,XIP,982000196981973,Gos,Mascle,Mitjà,29/06/2013,Hyron,No,gascó Saintongeois,No,No,Rubí
Vigent,24/09/2014,,XIP,941000017016564,Gat,Mascle,Mitjà,15/05/2013,Blade,No,europeu de pèl curt,No,No,Rubí
Vigent,24/09/2014,,XIP,981098102465338,Gos,Mascle,Mitjà,22/02/2010,Leo,No,indefinit,No,No,Rubí
Baixa per mort,22/09/2014,12/11/2014,XIP,977200007323030,Gos,Femella,Mitjà,15/09/2007,Chita,No,basset blau de Gascunya,No,No,Rubí
Vigent,22/09/2014,,XIP,941000017045337,Gat,Femella,Petit,14/07/2014,Gin,No,europeu de pèl curt,No,No,Rubí
Baixa per mort,22/09/2014,06/08/2016,XIP,977200007320723,Gos,Femella,Mitjà,03/01/2007,Nina,No,setter irlandès,No,No,Rubí
Baixa per mort,22/09/2014,24/11/2014,XIP,981098104775915,Gos,Femella,Mitjà,15/03/2014,Fura,No,,No,No,Rubí
Vigent,22/09/2014,,XIP,981098104771894,Gos,Mascle,Mitjà,29/09/2010,Yako,No,spaniel breton,No,No,Rubí
Vigent,22/09/2014,,XIP,941000001895589,Gos,Femella,,04/07/2006,Canela,No,grifó belga,No,No,Rubí
Vigent,18/09/2014,,XIP,941000016737007,Gat,Femella,Mitjà,28/03/2014,LISA,No,europeu de pèl curt,No,No,Rubí
Vigent,18/09/2014,,XIP,941000016453297,Gos,Mascle,Petit,15/01/2012,Titus,No,fox terrier,No,No,Rubí
Vigent,18/09/2014,,XIP,941000016737001,Gat,Mascle,Mitjà,28/03/2014,NANO,No,europeu de pèl curt,No,No,Rubí
Vigent,18/09/2014,,XIP,941000017006199,Gat,Mascle,Petit,05/06/2014,Nuno,No,europeu de pèl curt,No,No,Rubí
Vigent,16/09/2014,,XIP,941000016094604,Gos,Femella,Gran,28/12/2013,Sam,No,pastor alemany,No,No,Rubí
Vigent,09/09/2014,,XIP,941000015455778,Gos,Mascle,Petit,05/01/2013,Golf,No,Jack Russell terrier,No,No,Rubí
Vigent,09/09/2014,,XIP,941000016579535,Gat,Mascle,Mitjà,11/01/2013,Oliver,Si,europeu de pèl curt,No,No,Rubí
Vigent,09/08/2014,,XIP,981098102488340,Gos,Femella,Gran,18/03/2009,Noa,No,dàlmata,No,No,Rubí
Vigent,09/06/2014,,XIP,977200008632347,Gos,Femella,Gran,02/08/2014,Kyra,No,,Si,No,Rubí
Vigent,09/05/2014,,XIP,941000016111544,Gos,Mascle,Petit,01/11/2013,Yeiko,No,indefinit,No,No,Rubí
Vigent,09/04/2014,,XIP,982000196981710,Gos,Femella,Mitjà,16/04/2014,Thais,No,border collie,No,No,Rubí
Vigent,09/04/2014,,XIP,941000016730979,Gat,Femella,Petit,18/05/2014,Daniela,No,europeu de pèl curt,No,No,Rubí
Vigent,09/02/2014,,XIP,900108001462799,Gos,Femella,Petit,30/11/2013,Nala,No,bichon maltès,No,No,Rubí
Vigent,09/01/2014,,XIP,981098104691148,Gat,Femella,Petit,20/05/2007,Misha,No,europeu de pèl curt,No,No,Rubí
Vigent,09/01/2014,,XIP,941000016731030,Gat,Femella,,05/01/2014,Aris,No,europeu de pèl curt,No,No,Rubí
Vigent,29/08/2014,,XIP,977200008070562,Gos,Femella,Mitjà,03/11/2012,Chula,No,american bully,No,No,Rubí
Vigent,29/08/2014,,XIP,724098100559966,Gos,Mascle,Petit,12/11/2005,Menut,No,terrier de yorkshire ,No,No,Rubí
Baixa per mort,29/08/2014,07/10/2015,XIP,941000016584509,Gos,Mascle,Mitjà,12/02/2013,Nerón,No,american bully,No,No,Rubí
Vigent,22/08/2014,,XIP,977200007362177,Gos,Mascle,Gran,15/04/2009,Jazz,No,,Si,No,Rubí
Vigent,22/08/2014,,XIP,982000196975982,Gos,Femella,Mitjà,18/07/2013,Gala,No,Jack Russell terrier,No,No,Rubí
Vigent,20/08/2014,,XIP,982000189389460,Gos,Femella,Gran,02/04/2013,KIARA,No,bòxer atigrat,No,No,Rubí
Vigent,20/08/2014,,XIP,985141000777677,Gos,Mascle,Mitjà,04/10/2014,Socotroco,No,bòxer atigrat,No,No,Rubí
Vigent,20/08/2014,,XIP,941000016195677,Gos,Mascle,Petit,20/02/2014,Rocco,No,bichon maltès,No,No,Rubí
Vigent,19/08/2014,,XIP,941000017006200,Gat,Femella,Petit,06/04/2014,Xat,No,europeu de pèl curt,No,No,Rubí
Vigent,19/08/2014,,XIP,985120030834656,Gos,Mascle,Petit,02/10/2007,Lucas,No,bichon maltès,No,No,Rubí
Vigent,18/08/2014,,XIP,941000016736769,Gat,Mascle,,05/06/2014,Darcy,No,europeu de pèl curt,No,No,Rubí
Vigent,16/08/2014,,XIP,941000017285782,Gat,Femella,Petit,16/08/2014,Haru,No,siamès,No,No,Rubí
Vigent,14/08/2014,,XIP,941000016665058,Gat,Mascle,,15/08/2013,,Si,europeu de pèl curt,No,No,Rubí
Vigent,13/08/2014,,Tatuatge,941000016682687,Gat,Femella,Mitjà,16/04/2014,Magie,No,,No,No,Rubí
Vigent,08/08/2014,,XIP,981098104701246,Gos,Mascle,Mitjà,22/05/2014,Tilk,No,rough collie,No,No,Rubí
Vigent,08/08/2014,,XIP,977200008632567,Gos,Mascle,Mitjà,21/12/2013,Íker,No,,No,No,Rubí
Vigent,08/06/2014,,XIP,977200008199453,Gos,Femella,Gran,28/07/2011,Becky,No,ridgeback rhodesià ,No,No,Rubí
Vigent,08/05/2014,,XIP,941000016438089,Gos,Femella,Petit,04/09/2012,Abril,No,,No,No,Rubí
Vigent,08/05/2014,,XIP,941000016439792,Gos,Mascle,Mitjà,15/06/2013,Chester,No,,No,No,Terrassa
Vigent,08/05/2014,,XIP,981098104623829,Gos,Femella,Gran,07/12/2013,Lola,No,dog alemany alleonat,No,No,Terrassa
Vigent,08/05/2014,,XIP,941000015437361,Gos,Mascle,Petit,25/12/2013,Cobi,No,terrier de yorkshire ,No,No,Rubí
Modificacio,08/04/2014,18/02/2015,XIP,941000015093090,Gos,Mascle,Mitjà,28/07/2013,Sparky,No,terrier Staffordshire americà,Si,No,Rubí
Vigent,08/01/2014,,XIP,981098104707985,Gos,Mascle,Gran,01/12/2014,Kaiser,No,,No,No,Rubí
Vigent,08/01/2014,,XIP,977200007605534,Gos,Mascle,Gran,08/10/2009,Buddy,No,,No,No,Rubí
