ANY,IDENTIFICADOR,NOM,ADREÇA,BARRI,CODI CATEGORIA,CATEGORIA,GRUP,DATA LLICÈNCIA,LOCALITZACIÓ
2016,104468,Randstad,"AV SANT ESTEVE,   48-54 LC ES 01",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,22/09/2010,"(41.602999, 2.29026)"
2016,104469,EMISER VALLES SL,"JDIN CAN CORTS,   24",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,25/06/2010,"(41.599116, 2.282966)"
2016,104471,CONGELATS TERRAMAR,"C CAMI VELL CANOVELLES,   29 LC 01",,cong,congelats,Alimentació,,"(41.613046, 2.282441)"
2016,104474,Ortosoluciones,"C JOSEP MARIA SAGARRA,   68",,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,08/06/2010,"(41.610589, 2.295418)"
2016,104480,"KITDENT, CB","C REC,   52",,dent,dentista,Serveis tècnics i professionals,,"(41.610551, 2.284018)"
2016,104481,Perruqueria Afro-Latina,"C CRISTOFOL COLOM,   33-37 LC DR 03",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.60006, 2.289437)"
2016,104482,Aluvan Fusteria D'Alumini,"C FRANCESC MACIA,  126 Esc 1 BX 01",,constr,instal·lacions i construcció,Serveis tècnics i professionals,23/09/2010,"(41.599954, 2.287041)"
2016,104484,"OLLERO*GARCIA,RAFAELA","C JOAN MARAGALL,   14",,bar,bar,"Lleure, cultura i esport",05/05/2008,"(41.611533, 2.276892)"
2016,104488,Can Riera,"C JOSEP UMBERT,  147",,rest,restaurant,"Lleure, cultura i esport",01/10/2009,"(41.602312, 2.29551)"
2016,104489,"LINERA C-29, SL","C GIRONA,  212",,forn,forn de pa,Alimentació,12/05/2010,"(41.615667, 2.292722)"
2016,104498,CADUBEN SL,"C FRANCESC TARAFA,   59",,moda,roba i complements,Roba i calçat,14/04/2010,"(41.611651, 2.290358)"
2016,104499,El Món De La Salut I El Fitness,"C CAMP DE LES MORERES,    2 LC ES",,ardep,articles esportius,"Lleure, cultura i esport",08/09/2010,"(41.600632, 2.284511)"
2016,104501,Agrogrï¿½,"C CAMP DE LES MORERES,    6 LC 04",,masco,mascotes,"Lleure, cultura i esport",23/09/2010,"(41.600637, 2.284131)"
2016,104502,N.A.F. Alimentació,"C MARIA PALAU,   10",,colma,queviures al detall,Alimentació,29/04/2010,"(41.612909, 2.279196)"
2016,104504,Manel & Vilella,"C FRANCESC MACIA,  267 LC 04",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,08/09/2010,"(41.5954, 2.286388)"
2016,104506,Bar Vinyamata,"C AGUSTI VINYAMATA,   75",,bar,bar,"Lleure, cultura i esport",,"(41.608097, 2.292362)"
2016,104508,El Fornet D'en Rossend,"C SANTA ESPERANÇA,   11 BX",,forn,forn de pa,Alimentació,,"(41.607628, 2.288399)"
2016,104510,ALINDUST CERRAMIENTOS SL,"C PALLARS,    4-6 01 02",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.591598, 2.285817)"
2016,104511,"MARABE*TORRE DE LA,DAVID","C SANT JAUME,   97 LC",,bar,bar,"Lleure, cultura i esport",,"(41.603836, 2.285785)"
2016,104515,L'Andorrana,"C SANT ROC,   15 BX",,opti,òptica,Serveis tècnics i professionals,,"(41.608402, 2.28841)"
2016,104517,Orange,"PL CORONA,    4 BX",,movi,telefonia,Serveis tècnics i professionals,,"(41.605569, 2.287981)"
2016,104519,"LOPEZ*RUIZ,ANTONIO","PL PORXADA,   22-23 01 LC 26",,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements",23/02/2009,"(41.607892, 2.288349)"
2016,104520,"ROSADO CALDERON, JORGE JAVIER","PL LLUIS PERPINYA,   20",,bar,bar,"Lleure, cultura i esport",15/09/2011,"(41.609511, 2.289573)"
2016,104521,Anna Fruits,"C SANT JAUME,  112",,fruit,fruites i verdures,Alimentació,,"(41.604093, 2.285615)"
2016,104523,Veterinaris Granollers,"C PRINCESA,    3 LC 03",,vete,veterinaris,Serveis tècnics i professionals,,"(41.606929, 2.284316)"
2016,104524,Camp Verd,"AV SANT ESTEVE,   75 LC 01",,fruit,fruites i verdures,Alimentació,,"(41.601276, 2.290613)"
2016,104527,Baby Boom,"C SANTA APOL.LONIA,    3 LC",,infant,infants roba i joguines,Roba i calçat,,"(41.608304, 2.286994)"
2016,104530,La Barberia,"C SANT JOSEP,   22 LC 03",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.607532, 2.283481)"
2016,104531,Jack & Jones,"C ANSELM CLAVE,   70 LC",,moda,roba i complements,Roba i calçat,,"(41.606125, 2.288361)"
2016,104532,El Trull,"C AGUSTI VINYAMATA,   21",,rest,restaurant,"Lleure, cultura i esport",17/02/2012,"(41.608378, 2.290239)"
2016,104533,Guimerà Supermercat,"C ANGEL GUIMERA,    8 LC DR",,ccom,supermercat,Alimentació,,"(41.599597, 2.289015)"
2016,104534,La Llauna,"C MARIA MASPONS,    4 LC",,rapi,bar i menjar ràpid,"Lleure, cultura i esport",,"(41.607404, 2.289243)"
2016,104535,Carnisseria Islàmica,"C CELLECS,   21 LC 01",,carn,carnisseria,Alimentació,,"(41.614089, 2.281623)"
2016,104537,Claire's,"PL OLLES,   14 LC",,moda,roba i complements,Roba i calçat,,"(41.608614, 2.287346)"
2016,104539,"ALVAREZ*PINEDA,DIEGO","C NAVARRA,   54 LC 03",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.604064, 2.284591)"
2016,104540,COMERCIAL AUTOCENTRO SA,"AV ENRIC PRAT DE LA RIBA,  105",,tall,taller mecànic,Serveis a vehicles,13/03/2008,"(41.600356, 2.27658)"
2016,104541,Jamal Arkik,"PG MUNTANYA,   62",,carn,carnisseria,Alimentació,,"(41.60669, 2.293392)"
2016,104542,"TELEFONICA MOVILES ESPAÑA, SAU","C ROGER DE FLOR,    1",,movi,telefonia,Serveis tècnics i professionals,,"(41.610456, 2.283767)"
2016,104544,EL MON DE LA FESTA,"PL MALUQUER I SALVADOR,   21 LC",,basar,basar,"Decoració de la llar, mobiliari i regal",09/09/2010,"(41.608822, 2.28921)"
2016,104546,MUFI-2,"C POMPEU FABRA,    7 LC",,moda,roba i complements,Roba i calçat,08/07/2010,"(41.608406, 2.284658)"
2016,104554,XFERA MOVILES SA,"C RAMON LLULL,   16 T",,movi,telefonia,Serveis tècnics i professionals,,"(41.613952, 2.288859)"
2016,104555,Tres Torres,"C CAMP DE LES MORERES,    9 LC",,fruit,fruites i verdures,Alimentació,,"(41.600333, 2.283494)"
2016,104556,MRW,"C EMILI BOTEY ALSINA,   24 LC 01",,corr,correu i missatgeria,Serveis tècnics i professionals,,"(41.597238, 2.289896)"
2016,104557,XFERA MOVILES SA,"AV SANT ESTEVE,   90 T",,movi,telefonia,Serveis tècnics i professionals,03/11/2011,"(41.601403, 2.290184)"
2016,104559,"MANSOURI EL*AYYADI,MOUSTAPHA","C CORRO,  145 BX",,bar,bar,"Lleure, cultura i esport",,"(41.612469, 2.289087)"
2016,104565,MAPFRE,"PG MUNTANYA,   13 LC ES",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,05/02/2010,"(41.605107, 2.292891)"
2016,104567,Tabacs,"C CAMI VELL CANOVELLES,    1 BX",,estanc,estanc,"Lleure, cultura i esport",17/06/2010,"(41.611855, 2.281644)"
2016,104570,Art Mobel,"C PONENT,   61 LC DR",,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",18/05/2010,"(41.61334, 2.2871)"
2016,104580,Amazonia,"C TRAVESSERES,   25 LC",,moda,roba i complements,Roba i calçat,,"(41.609103, 2.286867)"
2016,104581,"PERINVEST, SCP","C MARE DE DEU DE NURIA,    6 Esc 1 00 01",,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.609045, 2.285117)"
2016,104582,Mogas Saló Perruqueria,"C LLEO,    1-5 LC E4",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.606448, 2.289189)"
2016,104583,La Magrana Vallesana,"C JOAN PERE FONTANELLA,   45 LC",,colma,queviures al detall,Alimentació,,"(41.605209, 2.283316)"
2016,104585,Cuida't,"C ALFONS IV,   72 BX",,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.603869, 2.287901)"
2016,104586,Costures,"PL JAUME I,   10 LC",,moda,roba i complements,Roba i calçat,,"(41.618927, 2.292825)"
2016,104590,La Font Verda,"C AGUSTI VINYAMATA,   27 LC",,forn,forn de pa,Alimentació,,"(41.608236, 2.29092)"
2016,104591,Rya Money Transfer,"C BARCELONA,  138 LC",,locu,locutori,Serveis tècnics i professionals,,"(41.603268, 2.287097)"
2016,104592,ACE Granollers,"TRAV TOMAS BALBEY,   12",,tall,taller mecànic,Serveis a vehicles,09/03/1994,"(41.612339, 2.281373)"
2016,104593,ACE Granollers,"PG MUNTANYA,  108 LC ES",,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal",23/10/1989,"(41.610279, 2.294081)"
2016,104600,L2Estil,"AV MARIE CURIE,   21 LC 02",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.594666, 2.289049)"
2016,104601,Restaurant Mediterrània,"C ISABEL DE VILLENA,   64 LC 01",,rest,restaurant,"Lleure, cultura i esport",,"(41.604925, 2.282141)"
2016,104602,EasyCut!,"PL CORONA,   10 LC",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.606001, 2.288151)"
2016,104604,Autoescola Piston Stop,"C ROGER DE FLOR,   75 LC 03",,auto,autoescola,Serveis tècnics i professionals,,"(41.606472, 2.283272)"
2016,104607,Nones,"PL CASERNA,    7 LC DR",,infant,infants roba i joguines,Roba i calçat,,"(41.608925, 2.286174)"
2016,104608,Bla Bla Bla,"C PORTALET,    8 LC",,moda,roba i complements,Roba i calçat,,"(41.607547, 2.287448)"
2016,104609,Encuentro,"PL PORXADA,    7",,moda,roba i complements,Roba i calçat,,"(41.608222, 2.287285)"
2016,104611,Navarra Supermercats,"C NAVARRA,    5 LC B ESC. 4",,forn,forn de pa,Alimentació,,"(41.603704, 2.287482)"
2016,104614,Oficina Sense Nom,"C ANNIBAL,   46",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,16/02/2006,"(41.606647, 2.283603)"
2016,104615,Activita,"C FRANCESC RIBAS,    2-4 LC",,cons,centre de salut,Serveis tècnics i professionals,01/02/2010,"(41.613535, 2.290668)"
2016,104616,Corpore,"PL CATALUNYA,    3-4 LC DR",,cons,centre de salut,Serveis tècnics i professionals,,"(41.606864, 2.289239)"
2016,104617,"UREÑA*VILLODRES,MANUEL",CAMI TORRE DE LES AIGUES (LA),,tall,taller mecànic,Serveis a vehicles,,"(41.588957, 2.280302)"
2016,104621,Punto Devending,"C SANT JAUME,   51 LC",,colma,queviures al detall,Alimentació,,"(41.605775, 2.285774)"
2016,104622,Beautik,"C SANT ROC,   19",,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.608358, 2.288511)"
2016,104626,LAURA NOGUERA FORTO,"C ANSELM CLAVE,   32 02 02",,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.607333, 2.288875)"
2016,104627,Retocs,"C LLIRI,   38 LC",,moda,roba i complements,Roba i calçat,,"(41.605703, 2.289986)"
2016,104633,,"C MARE DE DEU DE NURIA,   11 LC 16 - 17",,colma,queviures al detall,Alimentació,,"(41.608809, 2.284938)"
2016,104634,"VIVET*CANAL,MARIA ROSA","C TOMAS ALBA EDISON,    1 BX",,moda,roba i complements,Roba i calçat,,"(41.60849, 2.288552)"
2016,104636,Rosa I Blau Cel,"C NOU,    8-10",,moda,roba i complements,Roba i calçat,,"(41.607089, 2.28742)"
2016,104638,La Camperia,"C SANT JAUME,   25 LC",,rapi,bar i menjar ràpid,"Lleure, cultura i esport",,"(41.606548, 2.285793)"
2016,104639,Contemporànea,"C FRANCESC MACIA,  155",,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.596972, 2.286806)"
2016,104640,Peluqueria Highlander,"PL SERRAT I BONASTRE,    6 LC 04",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.60032, 2.289971)"
2016,104641,Bazar Eva,"CTRA CALDES,   55 LC ES",,basar,basar,"Decoració de la llar, mobiliari i regal",,"(41.614161, 2.275792)"
2016,104642,AMDIF,"C CONESTABLE DE PORTUGAL,   12 LC 02",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.604945, 2.289153)"
2016,104643,"AUMEDES DAP, SLU","C EQUADOR,    6 LC A",,xarc,xarcuteria,Alimentació,,"(41.604197, 2.294567)"
2016,104644,Carol Mas Estilista,"C PLA DE BAIX,   46 LC A",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.593066, 2.287575)"
2016,104646,Xavier Palet,"C REC,    6 LC",,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements",,"(41.609026, 2.285682)"
2016,104647,El Cistell De La Terra,"C FERNAO MAGALLANES,    6 LC ES",,colma,queviures al detall,Alimentació,,"(41.600406, 2.286717)"
2016,104648,Laxmi Alimentació,"PG MUNTANYA,   72 LC ES",,colma,queviures al detall,Alimentació,,"(41.607352, 2.293478)"
2016,104650,ESTACIONAMIENTOS Y SERVICIOS SA,"C FOMENT,   17 02 B",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.603171, 2.288838)"
2016,104651,Max Style,"C ROGER DE FLOR,   33 LC DR",,pelu,perruqueria,"Perfumeria, perruqueria i complements",,"(41.60884, 2.283501)"
2016,104652,Íntima Essència,"C LLIRI,   24",,moda,roba i complements,Roba i calçat,,"(41.605757, 2.289506)"
2016,104655,Idealkit,"C CRISTOFOL COLOM,    3 LC DR",,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.600299, 2.287536)"
2016,104660,Supermercat Colon,"PL SERRAT I BONASTRE,   18 LC",,ccom,supermercat,Alimentació,,"(41.599422, 2.289833)"
2016,104662,Silvia Estudi,"C GIRONA,    8 LC DR",,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.608975, 2.290761)"
2016,104664,"AUMEDES*FARRE,RAMON","C M.DEU MONTSERRAT,   36",,arte,galeria d'art i quadres,"Decoració de la llar, mobiliari i regal",07/11/2006,"(41.602004, 2.284935)"
2016,104666,"MORAGAS ASESORIA, SL","C AGUSTI VINYAMATA,   53 LC B",,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.608154, 2.291699)"
2016,104667,"RODRIGUEZ*CABRERRA,MIGUEL","C REC,    3",,saba,sabateria,Roba i calçat,,"(41.608851, 2.285765)"
2016,104671,SAVIS,"C SANT JAUME,    7",,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,,"(41.607454, 2.285796)"
2016,104673,Thalassa Viatges,"C AGUSTI VINYAMATA,   41-43",,viat,agència de viatges,"Lleure, cultura i esport",,"(41.609277, 2.287313)"
2016,104678,Milabrà,"C ALFONS IV,   22 LC",,moda,roba i complements,Roba i calçat,,"(41.604842, 2.28807)"
2016,104680,Ambar Granollers,"C SANT JAUME,    2 LC",,moda,roba i complements,Roba i calçat,,"(41.608747, 2.285807)"
2016,104681,Camp Verd,"C JOAN PRIM,   62 LC",,fruit,fruites i verdures,Alimentació,,"(41.611423, 2.289875)"
2016,104683,FRANCE TELECOM ESPAÑA S.A.,"C ROGER DE FLOR,    1",,movi,telefonia,Serveis tècnics i professionals,04/02/2014,"(41.610374, 2.283666)"
2016,104684,Body Shop Vallès,"PG MUNTANYA,  137 LC DR 01",,ardep,articles esportius,"Lleure, cultura i esport",,"(41.610774, 2.293953)"
2016,104685,Döner Kebab,"RBLA JOSEP TARRADELLAS,    5 LC 25",,rapi,bar i menjar ràpid,"Lleure, cultura i esport",,"(41.606506, 2.291544)"
2016,104689,Fruites I Verdures,"C FRANCESC MACIA,   16 LC",,fruit,fruites i verdures,Alimentació,,"(41.602776, 2.287648)"
2016,104693,Subirats,"C SANTA ELISABETH,   12-14 BX 02",,carn,carnisseria,Alimentació,,"(41.60884, 2.287834)"
2016,104705,,"C GIRONA,  195 LC DR",,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.617141, 2.292783)"
2016,104708,Círculo De Lectores,"C TRES TORRES,   12 LC DR",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.59815, 2.285136)"
2016,104709,Auto Escola Granollers,"C FRANCESC MACIA,  160 LC 01",,auto,autoescola,Serveis tècnics i professionals,,"(41.598482, 2.286593)"
2016,104710,L'Obrador,"C PONENT,   23 LC",,forn,forn de pa,Alimentació,,"(41.610324, 2.285909)"
2016,104711,Ceàmiques Sant Pancraç,"RBLA JOSEP TARRADELLAS,    3 LC 17",,cafe,cafeteria,"Lleure, cultura i esport",,"(41.606122, 2.291571)"
2016,104717,Autoescola Winner,"PG MUNTANYA,   68 LC ES",,auto,autoescola,Serveis tècnics i professionals,,"(41.607145, 2.293448)"
2016,104719,Clínica Dental Mayo,"C AGUSTI VINYAMATA,   13-15 LC",,dent,dentista,Serveis tècnics i professionals,,"(41.608336, 2.289858)"
2016,104722,Marga,"C ALFONS IV,   10-12 LC",,moda,roba i complements,Roba i calçat,,"(41.605041, 2.28814)"
2016,104724,Paper Idea,"PG MUNTANYA,   19 LC",,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,,"(41.605798, 2.292957)"
2016,104733,Centre De Negocis Miguel De Cervantes,"C MIGUEL DE CERVANTES,    9",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.599301, 2.2875)"
2016,104736,Yves Rocher,"C ANSELM CLAVE,   63",,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.606449, 2.288678)"
2016,104737,ABC Granollers,"C RAFAEL CASANOVA,   46 LC DR",,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.611728, 2.285869)"
2016,104738,Vallbona Finques,"C PRINCEP DE VIANA,    1 LC",,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.605931, 2.287937)"
2016,104739,CIC Automoció,"TRAV FRANCISCO PIZARRO,    7",,tall,taller mecànic,Serveis a vehicles,,"(41.617986, 2.292715)"
2016,104741,Fashion Markt,"C MONTSENY,   25 NV 03",,moda,roba i complements,Roba i calçat,,"(41.609062, 2.302789)"
2016,104744,Instalaciones Y Reparaciones Brichs,"C 1R MARQUES FRANQUESES,   66",,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.620229, 2.292593)"
2016,104747,Kiko,"C ANSELM CLAVE,   74 BX",,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements",,"(41.605995, 2.288306)"
2016,104748,SAT NUM. 4198 CAN NICOLAU,"CAMI SANT NICOLAU,      S/N",,avir,aviram,Alimentació,27/11/2003,"(41.603325, 2.274136)"
2016,104752,Temps Multiwork,"PG MUNTANYA,   16 LC",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.604619, 2.293105)"
2016,104754,Casabella,"C JOSEP UMBERT,   22-26 LC 01",,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,,"(41.606322, 2.289661)"
2016,104759,FRANCE TELECOM ESPAÑA S.A.,"C TURO D'EN BRUGUET,    2 T",,movi,telefonia,Serveis tècnics i professionals,30/05/2012,"(41.600979, 2.296282)"
2016,104761,El Cau,"C NOU,    6 LC",,rapi,bar i menjar ràpid,"Lleure, cultura i esport",,"(41.607058, 2.28728)"
2016,104762,El Món,"C MARE DE DEU DE NURIA,    1 LC 03",,ardep,articles esportius,"Lleure, cultura i esport",,"(41.608896, 2.285217)"
2016,104763,Equivalenza,"C TRAVESSERES,   12 LC",,perfu,perfumeria i drogueria,"Perfumeria, perruqueria i complements",,"(41.609197, 2.287302)"
2016,104765,"GUINART*NADAL,JAIME",". CA L'ANGEL,      S/N",,avir,aviram,Alimentació,08/03/2006,"(41.580274, 2.278204)"
2016,104766,El Mos,"PL PORXADA,   28 LC DR",,cafe,cafeteria,"Lleure, cultura i esport",29/07/2010,"(41.607792, 2.287644)"
2016,104767,"LOHCEXC SERVICES SPAIN, SL","C PALLARS,    5 05",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.591818, 2.285844)"
2016,104769,Instal·lacions,"C CARLES RIBA,    9 LC 02",,constr,instal·lacions i construcció,Serveis tècnics i professionals,,"(41.608227, 2.294314)"
2016,104770,Animal House,"C ROGER DE FLOR,   10 LC DR 03",,masco,mascotes,"Lleure, cultura i esport",,"(41.610173, 2.283321)"
2016,104773,Noor Fruites I Verdures,"C ISABEL DE VILLENA,   57",,fruit,fruites i verdures,Alimentació,,"(41.60469, 2.283166)"
2016,104774,FRUTERIA,"C FRANCESC TARAFA,    4 LC 03",,fruit,fruites i verdures,Alimentació,,"(41.61024, 2.290146)"
2016,104776,"TORESFA, SL","C MARE DE DEU DE NURIA,    6 EN LC 03",,inmo,agència inmobiliària,Serveis tècnics i professionals,,"(41.609113, 2.285243)"
2016,104781,"MUÑOZ*MUELAS,DAVID","PL HORTES (LES),    5 LC 10",,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal",,"(41.606014, 2.282712)"
2016,104783,L'Antic,"C JOSEP UMBERT,   37 LC",,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal",,"(41.606265, 2.290021)"
2016,104784,Farmàcia Pou,"C FRANCESC MACIA,  149 LC DR",,farm,farmàcia i ortopèdia,Serveis tècnics i professionals,,"(41.597385, 2.286828)"
2016,104785,Joaquim Valls Corredors Assegurances,"C JOSEP UMBERT,   72-74 LC ES",,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,,"(41.605182, 2.291436)"
2016,104786,Nautalia,"C ALFONS IV,   54 BX",,viat,agència de viatges,"Lleure, cultura i esport",,"(41.604246, 2.287936)"
2016,104789,Pentinats Estètica,"AV SANT ESTEVE,   39 LC ES",,salud,estètica i bellesa,Serveis tècnics i professionals,,"(41.60336, 2.290672)"
2016,104790,He. Mango,"C SANTA ANNA,    6 LC",,moda,roba i complements,Roba i calçat,,"(41.608712, 2.286837)"
2016,104792,FRANCE TELECOM ESPAÑA S.A.,"AV PARC,    1 T",,movi,telefonia,Serveis tècnics i professionals,20/09/2012,"(41.6062, 2.290274)"
2016,104793,La Botiga dels Canelons,"PL LLUIS PERPINYA,   14 LC",,colma,queviures al detall,Alimentació,,"(41.609741, 2.289347)"
2016,104794,Vitaldent,"PL SERRAT I BONASTRE,   10 LC",,dent,dentista,Serveis tècnics i professionals,,"(41.600235, 2.290785)"
2016,104795,FRUITES FRESQUES,"C JOSEP CARNER,    1 BX",,colma,queviures al detall,Alimentació,,"(41.607948, 2.293681)"
2016,104796,Cerveceria Hg,"C FRANCESC RIBAS,   62 LC 01",,bar,bar,"Lleure, cultura i esport",,"(41.612897, 2.295113)"
2016,104797,ImaginArte,"C CORRO,  160",,arte,galeria d'art i quadres,"Decoració de la llar, mobiliari i regal",,"(41.613072, 2.289666)"
2016,104799,TUCUIXI ECOPAÑAL SL,"C FOMENT,   39 LC",,moda,roba i complements,Roba i calçat,,"(41.602992, 2.289922)"
2016,104801,Xocolates Granollers,"C GUAYAQUIL,   38 LC 01",,past,pastisseria,Alimentació,,"(41.605965, 2.287451)"
2016,104802,Fruites Ponent,"C PONENT,   57 LC DR",,fruit,fruites i verdures,Alimentació,,"(41.612746, 2.286982)"
2016,104804,Calzedonia,"C ANSELM CLAVE,   49 LC ES",,moda,roba i complements,Roba i calçat,,"(41.60688, 2.28877)"
