IDENTIFICADOR,ANY,NOM,CODI CATEGORIA,CATEGORIA,GRUP,LOCALITZACIÓ
105166,2017,"ESTUDIOS Y LICITACIONES, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.607036, 2.282977)"
105165,2017,L'ISOLA,rest,restaurant,"Lleure, cultura i esport","(41.603906, 2.283052)"
105162,2017,MAREM SCP,ardep,articles esportius,"Lleure, cultura i esport","(41.607112, 2.286452)"
105160,2017,"JULIAN*LAGUNAS,MAXIMO",moda,roba i complements,Roba i calçat,"(41.60876, 2.28651)"
105159,2017,"YIN,JIANHU",ccom,supermercat,Alimentació,"(41.615246, 2.291408)"
105156,2017,"LOPEZ*ALVAREZ,FERNANDO",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.609098, 2.284349)"
105155,2017,"CAMPS*BONELL,NURIA",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.612363, 2.290262)"
105154,2017,"CHEN,YIMIN",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.604689, 2.283122)"
105153,2017,"GAMEZ*CABELLO DE ALBA,ANA MARIA",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.612191, 2.281871)"
105152,2017,LA GAMBETA,peix,peix i marisc,Alimentació,"(41.612622, 2.290023)"
105151,2017,VINALIUM,bode,bodega,Alimentació,"(41.610419, 2.289576)"
105148,2017,TAIKO COMICS SCP,flor,floristeria,"Perfumeria, perruqueria i complements","(41.60565, 2.287147)"
105147,2017,GRAM A GRAM,colma,queviures al detall,Alimentació,"(41.612562, 2.29021)"
105144,2017,PUERICULTURA MARTINEZ SL,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.60728, 2.287085)"
105138,2017,VINUM VITIS,bar,bar,"Lleure, cultura i esport","(41.606899, 2.289033)"
105137,2017,SANTAGLORIA,forn,forn de pa,Alimentació,"(41.61029, 2.28952)"
105136,2017,"RULLO*MASIA,CAROLINA",merce,merceria i llenceria,"Perfumeria, perruqueria i complements","(41.6152, 2.291602)"
105135,2017,SERVIFRUIT,fruit,fruites i verdures,Alimentació,"(41.612854, 2.291482)"
105134,2017,VALLFOC SCP,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.612011, 2.282407)"
105129,2017,"FERRALLES BATLLE, SL",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.613006, 2.292998)"
105128,2017,"SOLANA*SALINAS,MIGUEL",constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.610406, 2.283325)"
105127,2017,"MEDICAL SERVICES ACTIVITA, SLU",cons,centre de salut,Serveis tècnics i professionals,"(41.613078, 2.290383)"
105126,2017,"DU,YOUYING",moda,roba i complements,Roba i calçat,"(41.602649, 2.287618)"
105125,2017,CELEC EXPLOTACIONES COMERCIALES SL,info,informàtica,Serveis tècnics i professionals,"(41.608871, 2.28572)"
105123,2017,"ISP.ES, COMUNICACIONS, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.611657, 2.285857)"
105122,2017,CARNICERIA Y ALIMENTACIÓN ISALAM,carn,carnisseria,Alimentació,"(41.617111, 2.292774)"
105121,2017,"DURAN*LOPEZ,RAQUEL",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.608061, 2.29275)"
105120,2017,SUPERMERCAT FRUITES I VERDURES,ccom,supermercat,Alimentació,"(41.60966, 2.28679)"
105119,2017,"JOCAR DE CARLOS OSCA, SL",moda,roba i complements,Roba i calçat,"(41.608335, 2.288135)"
105117,2017,THE PHONE HOUSE SPAIN SL,movi,telefonia,Serveis tècnics i professionals,"(41.608725, 2.286627)"
105113,2017,"GARCIA*SANCHEZ,ANTONIO",pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.595452, 2.286381)"
105112,2017,SISTER STYLE SCP,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.606577, 2.28407)"
105110,2017,"LEX VALLES ASSOCIATS, SL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.599713, 2.282607)"
105108,2017,"YOUSAF,ISMAIL",elect,electrodomèstics,"Decoració de la llar, mobiliari i regal","(41.604887, 2.288324)"
105106,2017,"TANNOUS*COMPTE,OMARJYO FITNESS",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.599406, 2.282579)"
105105,2017,"MARTIN*LUCERO,CARLOS",pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.608541, 2.285381)"
105102,2017,"ESTETIKELS, SCP",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.60063, 2.283877)"
105100,2017,"COL.LECTIU RONDA, SCCL",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.608386, 2.286501)"
105082,2017,SCHLECKER SA,merce,merceria i llenceria,"Perfumeria, perruqueria i complements","(41.602092, 2.287733)"
105081,2017,"BOU*BECERRA,MARIA DOLORES",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.604459, 2.28826)"
105080,2017,BYMAMI COOKIES,past,pastisseria,Alimentació,"(41.610298, 2.283329)"
105079,2017,"ESTRADE*MUÑOZ,CAROLINA",infant,infants roba i joguines,Roba i calçat,"(41.603079, 2.28735)"
105076,2017,"HERNANDEZ*CRESPO,SILVIA",moda,roba i complements,Roba i calçat,"(41.608468, 2.286198)"
105072,2017,SERVIPOU DISTRIBUCIONS SL,tall,taller mecànic,Serveis a vehicles,"(41.580286, 2.283698)"
105071,2017,MISS WOOD BARCELONA,impr,fruites i verdures,Alimentació,"(41.619872, 2.293661)"
105069,2017,"AMPLIFON IBERICA, SA",foto,fotografia,Serveis tècnics i professionals,"(41.61057, 2.289373)"
105068,2017,"CHEN*CHENG,YAWEN",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.593583, 2.287636)"
105067,2017,,bar,bar,"Lleure, cultura i esport","(41.594747, 2.285499)"
105063,2017,CONDIS SUPERMERCAT,ccom,supermercat,Alimentació,"(41.611797, 2.291139)"
105062,2017,"MANCILLA*CASTILLO,RUBEN DARIO",moda,roba i complements,Roba i calçat,"(41.604051, 2.284737)"
105061,2017,"HU,LIYAN",llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.605009, 2.282838)"
105058,2017,FERRETERIA LA COMARCA SA,ferret,ferreteria,"Decoració de la llar, mobiliari i regal","(41.60482, 2.285606)"
105056,2017,"CRACK MATARO MARESME, SL",basar,basar,"Decoració de la llar, mobiliari i regal","(41.605813, 2.288035)"
105054,2017,"GUERRERO*MARQUEZ,JENIFER",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.613272, 2.286467)"
105053,2017,"CHENG,LINGLING",moda,roba i complements,Roba i calçat,"(41.61161, 2.291388)"
105049,2017,GIRLS & COTTONS SL,moda,roba i complements,Roba i calçat,"(41.60844, 2.288215)"
105044,2017,"AUTO MIRKAM,SL",rentat,autorentat,Serveis a vehicles,"(41.594599, 2.286371)"
105041,2017,DISTRIBUIDORA INTERNACIONAL DE ALIMENTAC,ccom,supermercat,Alimentació,"(41.606962, 2.283764)"
105037,2017,TOT FESTA GRANOLLERS,ardep,articles esportius,"Lleure, cultura i esport","(41.611477, 2.289899)"
105034,2017,"LA BRUIXA DE LA SORT, SCP",masco,mascotes,"Lleure, cultura i esport","(41.599998, 2.287679)"
105031,2017,A.M.C. ESPAÑA,rega,regals i souvenirs,"Decoració de la llar, mobiliari i regal","(41.597433, 2.287986)"
105030,2017,"GARCIA*PEREZ,JOAQUIN JULIAN",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.598635, 2.286624)"
105029,2017,"XIA,XIAOFEN",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.611104, 2.289533)"
105021,2017,AUTO ESCUELA PERFECTO SL,auto,autoescola,Serveis tècnics i professionals,"(41.597537, 2.289929)"
105020,2017,"DOMUS LOUNGES, SCP",bar,bar,"Lleure, cultura i esport","(41.602732, 2.287638)"
105017,2017,"GONZALEZ*RUESCA,MARIA DOLORES",moda,roba i complements,Roba i calçat,"(41.606019, 2.283237)"
105015,2017,BIPOMA,colma,queviures al detall,Alimentació,"(41.605142, 2.290128)"
105014,2017,"ADESLAS DENTAL,S.A.",dent,dentista,Serveis tècnics i professionals,"(41.606515, 2.289357)"
105013,2017,"MONTESINO*SANCHEZ,MARIA YOLANDA",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.603303, 2.288001)"
105012,2017,"DONG,XUECHAO",basar,basar,"Decoració de la llar, mobiliari i regal","(41.607384, 2.283385)"
105008,2017,"FRADERA*FERNANDEZ,JUAN",infant,infants roba i joguines,Roba i calçat,"(41.603063, 2.287271)"
105007,2017,TOLINO,bar,bar,"Lleure, cultura i esport","(41.607628, 2.285945)"
105001,2017,"REMUS*CONCHILLO,NURIA",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.609155, 2.289872)"
104998,2017,COOKIES PARADISE,past,pastisseria,Alimentació,"(41.609125, 2.287395)"
104996,2017,GIRLS LIKE PINK,bar,bar,"Lleure, cultura i esport","(41.608022, 2.28946)"
104995,2017,Punt Informàtic,info,informàtica,Serveis tècnics i professionals,"(41.594574, 2.289837)"
104993,2017,"ESPADA*POUS,RAMON",llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.610549, 2.28639)"
104990,2017,"SOCIEDAD DE PREVENCION ASEPEYO, SL",cons,centre de salut,Serveis tècnics i professionals,"(41.610433, 2.285915)"
104988,2017,AQUI MATEIX,rest,restaurant,"Lleure, cultura i esport","(41.601391, 2.290675)"
104983,2017,"LACHEL DENTAL, SL",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.60035, 2.290605)"
104982,2017,"MONTANE*ALAFAU,FRANCESC",llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.607423, 2.289037)"
104981,2017,"M-ORTOPEDICS, SL",farm,farmàcia i ortopèdia,Serveis tècnics i professionals,"(41.613597, 2.294751)"
104980,2017,"MONTSE INTERIORS, SL",moda,roba i complements,Roba i calçat,"(41.60707, 2.288806)"
104978,2017,CAFETERIA KARHU,bar,bar,"Lleure, cultura i esport","(41.603493, 2.290297)"
104977,2017,ORTEGA DOÑA SL,llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.609354, 2.285662)"
104974,2017,Sant Miquel Gastronòmic,rest,restaurant,"Lleure, cultura i esport","(41.609943, 2.28801)"
104971,2017,Torrent,carn,carnisseria,Alimentació,"(41.601093, 2.287286)"
104967,2017,Forcadell,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.611144, 2.290925)"
104966,2017,"NABILA PARETS, SL",colma,queviures al detall,Alimentació,"(41.60927, 2.285184)"
104964,2017,IBERICS GRANOLLERS,xarc,xarcuteria,Alimentació,"(41.611202, 2.289788)"
104963,2017,"REFORMA INTEGRAL GRANOLLERS, SL",llar,"decoració de la llar, mobiliari i regal","Decoració de la llar, mobiliari i regal","(41.609839, 2.284656)"
104961,2017,"LUMBRERAS*FERNANDEZ,CRISTINA",pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.609499, 2.289618)"
104956,2017,Carrefour,ccom,supermercat,Alimentació,"(41.610595, 2.285366)"
104955,2017,Bar Sense Nom,bar,bar,"Lleure, cultura i esport","(41.612477, 2.289053)"
104954,2017,Bar Restaurante Lilium & Delicious,bar,bar,"Lleure, cultura i esport","(41.59307, 2.287869)"
104953,2017,"LOPEZ*TAVAREZ,IRIS NEIDA",dent,dentista,Serveis tècnics i professionals,"(41.615336, 2.295119)"
104952,2017,Perruqueria Canina,masco,mascotes,"Lleure, cultura i esport","(41.619604, 2.293577)"
104950,2017,Can Chen,bar,bar,"Lleure, cultura i esport","(41.600193, 2.288454)"
104949,2017,"KE TE KOMO, SCP",rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.609261, 2.28573)"
104945,2017,Dental Iñigo,dent,dentista,Serveis tècnics i professionals,"(41.603645, 2.287828)"
104944,2017,Es Pan's,forn,forn de pa,Alimentació,"(41.609281, 2.289059)"
104943,2017,"STRADIVARIUS ESPAÑA, SA",moda,roba i complements,Roba i calçat,"(41.605306, 2.288684)"
104940,2017,Turris,forn,forn de pa,Alimentació,"(41.605085, 2.288111)"
104939,2017,"VINH, SL",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.606001, 2.288217)"
104935,2017,Lamarca Centre,auto,autoescola,Serveis tècnics i professionals,"(41.608662, 2.290771)"
104934,2017,VIAJES BARCELO SL,viat,agència de viatges,"Lleure, cultura i esport","(41.605119, 2.288155)"
104933,2017,Ferreres,saba,sabateria,Roba i calçat,"(41.604427, 2.288238)"
104932,2017,GRUP SABCOC SL,moda,roba i complements,Roba i calçat,"(41.607625, 2.288146)"
104930,2017,Clapera Ordinadors,info,informàtica,Serveis tècnics i professionals,"(41.604316, 2.290332)"
104929,2017,VALLES REPART SCP,corr,correu i missatgeria,Serveis tècnics i professionals,"(41.595675, 2.289796)"
104926,2017,Motor Option Barcelona,audiov,audio i video,Serveis tècnics i professionals,"(41.593492, 2.288004)"
104925,2017,"ROIG BRUTAU, SL,",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.609728, 2.284492)"
104924,2017,L'Elefant,pape,"papereria, llibreria i copisteria",Serveis tècnics i professionals,"(41.609072, 2.286986)"
104922,2017,Home Multishopping Basar,basar,basar,"Decoració de la llar, mobiliari i regal","(41.600156, 2.289728)"
104920,2017,Iamoe,colma,queviures al detall,Alimentació,"(41.599119, 2.284739)"
104916,2017,El Raconet De La Conxi,bar,bar,"Lleure, cultura i esport","(41.609138, 2.284224)"
104914,2017,Cafè Majestic,cafe,cafeteria,"Lleure, cultura i esport","(41.609523, 2.289414)"
104913,2017,Nostrum,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.60454, 2.288019)"
104912,2017,La Mossegada,forn,forn de pa,Alimentació,"(41.607353, 2.285509)"
104910,2017,FITNESS BOXING SCP,espop,gimnàs,"Lleure, cultura i esport","(41.610118, 2.283321)"
104907,2017,"VIDAL*VILARO,ALEIX",masco,mascotes,"Lleure, cultura i esport","(41.610508, 2.283791)"
104905,2017,Camp IV,ardep,articles esportius,"Lleure, cultura i esport","(41.606153, 2.29158)"
104904,2017,Baires Tattoo,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.6087, 2.288487)"
104903,2017,"WORLDLAND TRAVEL, SL",viat,agència de viatges,"Lleure, cultura i esport","(41.606434, 2.28971)"
104902,2017,Parfois,moda,roba i complements,Roba i calçat,"(41.607591, 2.288681)"
104901,2017,Carol Bruguera,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.609324, 2.289071)"
104899,2017,"SERROUKH*LOUKMAN,MOHAMED",movi,telefonia,Serveis tècnics i professionals,"(41.605912, 2.283153)"
104898,2017,FRANCE TELECOM ESPAÑA S.A.,movi,telefonia,Serveis tècnics i professionals,"(41.613145, 2.295998)"
104897,2017,"KHAN,ALI",ccom,supermercat,Alimentació,"(41.603089, 2.290263)"
103856,2017,Fantasy Store,infant,infants roba i joguines,Roba i calçat,"(41.608107, 2.288159)"
103854,2017,Agustina Estètica,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.609315, 2.284071)"
103852,2017,"VIVES FEIXES,JAUME",avir,aviram,Alimentació,"(41.590311, 2.269932)"
103851,2017,Boston Doner Kebab,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.59959, 2.287191)"
103850,2017,"SOCIEDAD ESTATAL GESTION INMOBILIARIA PATRIMONIO, SA",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.605112, 2.287045)"
103847,2017,100x100 Padel,ardep,articles esportius,"Lleure, cultura i esport","(41.601739, 2.28742)"
103845,2017,Estils Raul Paz,pelu,perruqueria,"Perfumeria, perruqueria i complements","(41.604645, 2.284289)"
103840,2017,Xanthó Joiers,joie,joieria i rellotgeria,"Perfumeria, perruqueria i complements","(41.611853, 2.290003)"
103838,2017,L'Atelier,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.606256, 2.289814)"
103834,2017,AGROPECUARIA CAN MARINE SL,avir,aviram,Alimentació,"(41.590448, 2.278295)"
103833,2017,L'Espardenya,cafe,cafeteria,"Lleure, cultura i esport","(41.611733, 2.281445)"
103831,2017,Electrodomèstics Amb Cops I D'Exposició,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal","(41.597985, 2.286521)"
103806,2017,GUSTAVO BRUN ALTAMIRANO,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.606006, 2.288115)"
103798,2017,ENAE Escuela De Negocios,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.602199, 2.290259)"
103796,2017,Frankfurt Versión 2.0,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.606067, 2.287469)"
103794,2017,Bimba & Lola,moda,roba i complements,Roba i calçat,"(41.608316, 2.287159)"
103793,2017,Òptim Laser,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.608663, 2.286876)"
103780,2017,Mister Guau,masco,mascotes,"Lleure, cultura i esport","(41.609149, 2.289619)"
103770,2017,A. Girbau,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.60205, 2.285112)"
103752,2017,DIETÈTICA SALVIA,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.605806, 2.291513)"
103740,2017,Inmomaer,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.612359, 2.2827)"
103728,2017,Electroahorro,elect,electrodomèstics,"Decoració de la llar, mobiliari i regal","(41.612068, 2.28592)"
103727,2017,Depilaser Granollers,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.604989, 2.288127)"
103726,2017,Tècnic Grup,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.613392, 2.292994)"
103713,2017,Oficina,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.616486, 2.292049)"
103711,2017,La Tasca,bar,bar,"Lleure, cultura i esport","(41.615901, 2.291238)"
103710,2017,"CIURO*FONT,RAMON",salud,estètica i bellesa,Serveis tècnics i professionals,"(41.618201, 2.291942)"
103701,2017,Navick,foto,fotografia,Serveis tècnics i professionals,"(41.60665, 2.282594)"
103686,2017,Macxipa,forn,forn de pa,Alimentació,"(41.60863, 2.284375)"
103676,2017,C. C. DENTILABOR SL,salud,estètica i bellesa,Serveis tècnics i professionals,"(41.607944, 2.288332)"
103667,2017,Tectum,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.60974, 2.288077)"
103664,2017,RSB,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.613419, 2.282431)"
103656,2017,"AUTOMATIZACION Y CONTROL INDUSTRIAL, SL",ferret,ferreteria,"Decoració de la llar, mobiliari i regal","(41.600898, 2.284641)"
103632,2017,PLUS ESPAI SLU,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.615013, 2.289507)"
103628,2017,Envialia,corr,correu i missatgeria,Serveis tècnics i professionals,"(41.606316, 2.281759)"
103617,2017,"OLIVERAS*ESTAPE,VICENS",ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.604706, 2.291012)"
103615,2017,Roca Bikes,ardep,articles esportius,"Lleure, cultura i esport","(41.597559, 2.287231)"
103606,2017,Bitron Automatics Granollers,tronic,electrònica,Serveis tècnics i professionals,"(41.595669, 2.289866)"
103601,2017,CONGELADOS CUATRO ESTRELLAS,cong,congelats,Alimentació,"(41.608378, 2.285927)"
103600,2017,SANTIAGO ROSAS SALA,rapi,bar i menjar ràpid,"Lleure, cultura i esport","(41.608387, 2.286058)"
103599,2017,CARNS HOMS,carn,carnisseria,Alimentació,"(41.608397, 2.285932)"
103597,2017,Anònims,rest,restaurant,"Lleure, cultura i esport","(41.605447, 2.286368)"
103595,2017,On Park,constr,instal·lacions i construcció,Serveis tècnics i professionals,"(41.602687, 2.287853)"
103594,2017,Grama Promocions Immobiliï¿½ries,inmo,agència inmobiliària,Serveis tècnics i professionals,"(41.609863, 2.290626)"
103593,2017,AEQ,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.604397, 2.288229)"
103585,2017,Martel Endesa,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.600061, 2.285891)"
103577,2017,Lebara Mòvil,movi,telefonia,Serveis tècnics i professionals,"(41.599335, 2.29009)"
103574,2017,El Tapes,rest,restaurant,"Lleure, cultura i esport","(41.609511, 2.28948)"
103572,2017,FORN DE PALOU,forn,forn de pa,Alimentació,"(41.583607, 2.28397)"
103567,2017,Grupo Temporing,ofic,gestoria i serveis a empreses,Serveis tècnics i professionals,"(41.606275, 2.285791)"
