CODI,NOM DEL CENTRE,ADREÇA,LOCALITZACIÓ,TIPUS SUBMINISTRAMENT,ANY,MES,DATA,CONSUM,COST
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Març,03/01/2011 12:00:00 AM,528,€110.86
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Abril,04/01/2011 12:00:00 AM,528,€110.86
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Maig,05/01/2011 12:00:00 AM,581,€122.00
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Juny,06/01/2011 12:00:00 AM,493,€104.10
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Juliol,07/01/2011 12:00:00 AM,528,€112.32
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Agost,08/01/2011 12:00:00 AM,581,€123.63
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Setembre,09/01/2011 12:00:00 AM,493,€104.89
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Octubre,10/01/2011 12:00:00 AM,598,€127.25
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2011,Desembre,12/01/2011 12:00:00 AM,563,€121.78
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Gener,01/01/2012 12:00:00 AM,334,€70.41
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Febrer,02/01/2012 12:00:00 AM,581,€125.42
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Abril,04/01/2012 12:00:00 AM,1109,€246.58
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Juny,06/01/2012 12:00:00 AM,986,€223.66
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Juliol,07/01/2012 12:00:00 AM,528,€126.27
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Agost,08/01/2012 12:00:00 AM,581,€140.01
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Octubre,10/01/2012 12:00:00 AM,1091,€259.42
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Novembre,11/01/2012 12:00:00 AM,49098,€9843.23
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2012,Desembre,12/01/2012 12:00:00 AM,1724,€377.87
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2013,Gener,01/01/2013 12:00:00 AM,1726,€362.48
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2013,Febrer,02/01/2013 12:00:00 AM,1564,€330.03
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2013,Abril,04/01/2013 12:00:00 AM,3290,€676.70
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2013,Juny,06/01/2013 12:00:00 AM,0,€41.82
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2013,Agost,08/01/2013 12:00:00 AM,2643,€512.97
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2013,Octubre,10/01/2013 12:00:00 AM,3290,€627.37
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2014,Gener,01/01/2014 12:00:00 AM,0,€88.92
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2014,Febrer,02/01/2014 12:00:00 AM,475,€112.91
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2014,Maig,05/01/2014 12:00:00 AM,2075,€477.05
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2014,Agost,08/01/2014 12:00:00 AM,3494,€623.04
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2014,Octubre,10/01/2014 12:00:00 AM,0,€70.79
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2014,Desembre,12/01/2014 12:00:00 AM,238,€112.15
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Gener,01/01/2015 12:00:00 AM,1413,€268.40
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Febrer,02/01/2015 12:00:00 AM,0,€575.39
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Març,03/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Abril,04/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Maig,05/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Juny,06/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Juliol,07/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Agost,08/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Setembre,09/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Octubre,10/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Novembre,11/01/2015 12:00:00 AM,0,€157.54
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2015,Desembre,12/01/2015 12:00:00 AM,6857,€1009.27
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Gener,01/01/2016 12:00:00 AM,427,€216.99
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Febrer,02/01/2016 12:00:00 AM,444,€221.37
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Març,03/01/2016 12:00:00 AM,576,€237.40
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Abril,04/01/2016 12:00:00 AM,459,€223.21
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Maig,05/01/2016 12:00:00 AM,0,€72.94
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Juny,06/01/2016 12:00:00 AM,551,€200.75
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Juliol,07/01/2016 12:00:00 AM,285,€119.03
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Agost,08/01/2016 12:00:00 AM,176,€97.25
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Setembre,09/01/2016 12:00:00 AM,778,€205.82
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Octubre,10/01/2016 12:00:00 AM,479,€148.62
EDI022,EBASP ZONA 1 LUDOTECA,ANTONI GAUDI S/N LOCAL 13,"(41.616495, 2.280463)",Electricitat,2016,Novembre,11/01/2016 12:00:00 AM,975,€241.84
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2011,Gener,01/01/2011 12:00:00 AM,6,€33.99
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2011,Març,03/01/2011 12:00:00 AM,13,€35.05
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2011,Juliol,07/01/2011 12:00:00 AM,34,€49.85
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2011,Octubre,10/01/2011 12:00:00 AM,0,€43.64
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2011,Octubre,10/01/2011 12:00:00 AM,13,€35.91
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2011,Octubre,10/01/2011 12:00:00 AM,4,€78.14
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Gener,01/01/2012 12:00:00 AM,0,€55.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Gener,01/01/2012 12:00:00 AM,2,€41.75
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Gener,01/01/2012 12:00:00 AM,9,€35.54
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Març,03/01/2012 12:00:00 AM,8,€35.79
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Març,03/01/2012 12:00:00 AM,0,€55.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Març,03/01/2012 12:00:00 AM,2,€42.64
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Juliol,07/01/2012 12:00:00 AM,0,€56.41
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Juliol,07/01/2012 12:00:00 AM,3,€43.11
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Juliol,07/01/2012 12:00:00 AM,10,€36.37
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Octubre,10/01/2012 12:00:00 AM,7,€46.20
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Octubre,10/01/2012 12:00:00 AM,88,€109.17
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2012,Octubre,10/01/2012 12:00:00 AM,0,€60.04
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Gener,01/01/2013 12:00:00 AM,0,€76.16
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Gener,01/01/2013 12:00:00 AM,14,€63.44
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Gener,01/01/2013 12:00:00 AM,160,€188.66
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Març,03/01/2013 12:00:00 AM,28,€72.81
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Març,03/01/2013 12:00:00 AM,0,€74.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Març,03/01/2013 12:00:00 AM,17,€44.79
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Juliol,07/01/2013 12:00:00 AM,9,€43.18
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Juliol,07/01/2013 12:00:00 AM,40,€84.94
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Juliol,07/01/2013 12:00:00 AM,0,€74.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Octubre,10/01/2013 12:00:00 AM,8,€42.98
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Octubre,10/01/2013 12:00:00 AM,9,€60.88
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2013,Octubre,10/01/2013 12:00:00 AM,0,€74.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Gener,01/01/2014 12:00:00 AM,0,€74.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Gener,01/01/2014 12:00:00 AM,5,€60.19
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Gener,01/01/2014 12:00:00 AM,7,€42.96
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Març,03/01/2014 12:00:00 AM,0,€74.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Març,03/01/2014 12:00:00 AM,28,€74.44
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Març,03/01/2014 12:00:00 AM,8,€44.03
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Juliol,07/01/2014 12:00:00 AM,6,€43.63
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Juliol,07/01/2014 12:00:00 AM,0,€41.03
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Juliol,07/01/2014 12:00:00 AM,61,€109.75
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Octubre,10/01/2014 12:00:00 AM,12,€62.53
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Octubre,10/01/2014 12:00:00 AM,0,€90.60
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2014,Octubre,10/01/2014 12:00:00 AM,6,€43.63
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Gener,01/01/2015 12:00:00 AM,0,€56.67
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Gener,01/01/2015 12:00:00 AM,9,€44.23
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Gener,01/01/2015 12:00:00 AM,10,€62.14
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Març,03/01/2015 12:00:00 AM,62,€111.36
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Març,03/01/2015 12:00:00 AM,0,€56.83
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Març,03/01/2015 12:00:00 AM,13,€45.21
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Juliol,07/01/2015 12:00:00 AM,40,€56.91
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Juliol,07/01/2015 12:00:00 AM,10,€62.38
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Juliol,07/01/2015 12:00:00 AM,11,€44.88
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Octubre,10/01/2015 12:00:00 AM,0,€56.91
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Octubre,10/01/2015 12:00:00 AM,23,€69.40
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2015,Octubre,10/01/2015 12:00:00 AM,8,€44.27
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Gener,01/01/2016 12:00:00 AM,0,€56.91
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Gener,01/01/2016 12:00:00 AM,19,€65.06
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Gener,01/01/2016 12:00:00 AM,27,€56.02
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Març,03/01/2016 12:00:00 AM,11,€44.88
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Març,03/01/2016 12:00:00 AM,0,€56.91
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Març,03/01/2016 12:00:00 AM,28,€74.81
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Juliol,07/01/2016 12:00:00 AM,0,€56.91
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Juliol,07/01/2016 12:00:00 AM,10,€44.68
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Juliol,07/01/2016 12:00:00 AM,21,€67.22
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Octubre,10/01/2016 12:00:00 AM,0,€56.91
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Octubre,10/01/2016 12:00:00 AM,144,€200.44
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Aigua,2016,Octubre,10/01/2016 12:00:00 AM,7,€44.07
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Gener,01/01/2011 12:00:00 AM,0,€72.06
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Febrer,02/01/2011 12:00:00 AM,16281,€3623.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Març,03/01/2011 12:00:00 AM,4614,€1116.43
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Abril,04/01/2011 12:00:00 AM,1599,€444.53
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Juny,06/01/2011 12:00:00 AM,0,€62.44
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Juny,06/01/2011 12:00:00 AM,6976,€1556.04
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Juliol,07/01/2011 12:00:00 AM,1548,€646.95
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Agost,08/01/2011 12:00:00 AM,0,€526.70
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Setembre,09/01/2011 12:00:00 AM,1541,€670.50
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Octubre,10/01/2011 12:00:00 AM,1558,€841.81
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Novembre,11/01/2011 12:00:00 AM,1425,€661.85
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Novembre,11/01/2011 12:00:00 AM,0,€234.20
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2011,Desembre,12/01/2011 12:00:00 AM,2595,€508.27
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Gener,01/01/2012 12:00:00 AM,3248,€610.08
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Gener,01/01/2012 12:00:00 AM,0,€142.77
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Gener,01/01/2012 12:00:00 AM,1124,€596.53
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Febrer,02/01/2012 12:00:00 AM,0,€242.54
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Febrer,02/01/2012 12:00:00 AM,3879,€720.59
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Febrer,02/01/2012 12:00:00 AM,11165,€2525.13
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Març,03/01/2012 12:00:00 AM,2723,€846.45
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Març,03/01/2012 12:00:00 AM,3023,€655.86
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Març,03/01/2012 12:00:00 AM,0,€144.50
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Abril,04/01/2012 12:00:00 AM,1135,€317.90
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Maig,05/01/2012 12:00:00 AM,0,€261.42
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Maig,05/01/2012 12:00:00 AM,4516,€1474.18
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Maig,05/01/2012 12:00:00 AM,872,€302.61
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Juny,06/01/2012 12:00:00 AM,2024,€467.55
EDI023,MUSEU CIÈNCIES NATURALS LA TELA,FRANCESC MACIÀ 51,"(41.603579, 2.288884)",Electricitat,2012,Juliol,07/01/2012 12:00:00 AM,0,€150.44
