Data Inici,Data Final,President,Assumpte públic
09/11/2016 08:30:00 AM,09/11/2016 09:00:00 AM,Josep Mayoral Antigas,Visita excavacions obres plaça de l'església
08/11/2016 07:30:00 PM,08/11/2016 08:30:00 PM,Josep Mayoral Antigas,Lliurament del Premi Paco Merino 2016
08/11/2016 06:00:00 PM,08/11/2016 07:30:00 PM,Josep Mayoral Antigas,Grup Municipal
08/11/2016 05:15:00 PM,08/11/2016 06:00:00 PM,Josep Mayoral Antigas,Equip de govern
08/11/2016 05:00:00 PM,08/11/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de govern local
08/11/2016 04:00:00 PM,08/11/2016 05:00:00 PM,Josep Mayoral Antigas,Obertura de pliques
08/11/2016 02:00:00 PM,08/11/2016 03:00:00 PM,Josep Mayoral Antigas,Secretaria general
08/11/2016 11:00:00 AM,08/11/2016 01:00:00 PM,Josep Mayoral Antigas,Coordinació política
08/11/2016 09:30:00 AM,08/11/2016 10:00:00 AM,Josep Mayoral Antigas,Gerència
08/11/2016 08:30:00 AM,08/11/2016 09:30:00 AM,Josep Mayoral Antigas,Direcció de serveis jurídics
07/11/2016 06:30:00 PM,07/11/2016 08:30:00 PM,Josep Mayoral Antigas,Cicle de Debats CEES - Ciutats de futur
07/11/2016 01:00:00 PM,07/11/2016 02:00:00 PM,Josep Mayoral Antigas,Presentació de la plataforma Emagina
07/11/2016 09:15:00 AM,07/11/2016 01:00:00 PM,Josep Mayoral Antigas,Jornada de qualitat de l'aire
06/11/2016 07:00:00 PM,06/11/2016 08:00:00 PM,Josep Mayoral Antigas,Cantem - Cor de Cambra de Granollers
06/11/2016 06:00:00 PM,06/11/2016 07:00:00 PM,Josep Mayoral Antigas,Presentació equips CB. Granollers
06/11/2016 04:30:00 PM,06/11/2016 05:30:00 PM,Josep Mayoral Antigas,Senior Femení: CB Granollers – CN Terrassa 
06/11/2016 04:00:00 PM,06/11/2016 04:30:00 PM,Josep Mayoral Antigas,Visita a la Fira LEGO
06/11/2016 11:00:00 AM,06/11/2016 12:00:00 PM,Josep Mayoral Antigas,Presentació dels equips del Club At. del Vallès
05/11/2016 05:00:00 PM,05/11/2016 06:00:00 PM,Josep Mayoral Antigas,BMGF - Cleba Leon
04/11/2016 09:00:00 PM,04/11/2016 10:00:00 PM,Josep Mayoral Antigas,Torneig Internacional Ciutat de Granollers - BM. Granollers - Kadetten Schaffhausen
04/11/2016 07:00:00 PM,04/11/2016 08:00:00 PM,Josep Mayoral Antigas,Inauguració Eco-Gra
04/11/2016 11:00:00 AM,04/11/2016 12:00:00 PM,Josep Mayoral Antigas,President de la Comissió de relacions Internacionals de la FEMP
04/11/2016 10:30:00 AM,04/11/2016 11:00:00 AM,Josep Mayoral Antigas,President de la Comissió de relacions Internacionals de la FEMP
03/11/2016 07:15:00 PM,03/11/2016 08:15:00 PM,Josep Mayoral Antigas,Xerrada: El poder transformador de les ciutats educadores
03/11/2016 01:00:00 PM,03/11/2016 02:00:00 PM,Josep Mayoral Antigas,Presentació actes 25è aniv. Orquestra de Cambra
03/11/2016 09:30:00 AM,03/11/2016 10:30:00 AM,Josep Mayoral Antigas,Signatura de conveni amb el Mnactec
02/11/2016 05:15:00 PM,02/11/2016 06:15:00 PM,Josep Mayoral Antigas,Equip de govern
02/11/2016 04:00:00 PM,02/11/2016 05:00:00 PM,Josep Mayoral Antigas,Lluis Baulena Director General Centres Publics
02/11/2016 01:00:00 PM,02/11/2016 02:00:00 PM,Josep Mayoral Antigas,Signatura de col·laboració de la Fundació la Caixa amb el Teatre
02/11/2016 08:15:00 AM,02/11/2016 09:15:00 AM,Josep Mayoral Antigas,Direcció Serveis jurídics
31/10/2016 05:30:00 PM,31/10/2016 06:30:00 PM,Josep Mayoral Antigas,Castanyades
30/10/2016 04:00:00 PM,30/10/2016 05:00:00 PM,Josep Mayoral Antigas,Castanyada
29/10/2016 11:15:00 PM,29/10/2016 11:30:00 PM,Josep Mayoral Antigas,Presentació V Revista Fira Abril Granollers
29/10/2016 07:30:00 PM,29/10/2016 08:30:00 PM,Josep Mayoral Antigas,Castanyada
29/10/2016 07:00:00 PM,29/10/2016 08:00:00 PM,Josep Mayoral Antigas,Lliurament obsequi institucional al grup de dansa de Navarra
29/10/2016 12:00:00 PM,29/10/2016 01:00:00 PM,Josep Mayoral Antigas,GRN2016 
29/10/2016 11:00:00 AM,29/10/2016 12:00:00 PM,Josep Mayoral Antigas,Arribada del primer/a corredor/a del tast de la Mitja
29/10/2016 10:00:00 AM,29/10/2016 11:00:00 AM,Josep Mayoral Antigas,Castanyada
28/10/2016 08:45:00 PM,28/10/2016 09:45:00 PM,Josep Mayoral Antigas,Castanyades
28/10/2016 08:00:00 PM,28/10/2016 09:00:00 PM,Josep Mayoral Antigas,Ple de nomenament de l'alcalde de Canovelles
28/10/2016 06:00:00 PM,28/10/2016 07:00:00 PM,Josep Mayoral Antigas,Casament
28/10/2016 05:00:00 PM,28/10/2016 06:00:00 PM,Josep Mayoral Antigas,Casament
28/10/2016 04:00:00 PM,28/10/2016 05:00:00 PM,Josep Mayoral Antigas,Presentació Torneig Internacional d'handbol de Granollers 
28/10/2016 02:00:00 PM,28/10/2016 03:00:00 PM,Josep Mayoral Antigas,Regidor de Obres i Projectes i Medi Ambient
28/10/2016 12:00:00 PM,28/10/2016 01:00:00 PM,Josep Mayoral Antigas,"Regidora de serveis socials, salut pública i Igualtat"
27/10/2016 08:00:00 PM,27/10/2016 09:00:00 PM,Josep Mayoral Antigas,Trobada equips de govern Montornès - Granollers
27/10/2016 06:00:00 PM,27/10/2016 07:00:00 PM,Josep Mayoral Antigas,Signatura conveni amb Joan Fontcuberta
27/10/2016 09:30:00 AM,27/10/2016 10:15:00 AM,Josep Mayoral Antigas,Visita escoles
26/10/2016 08:30:00 PM,26/10/2016 09:30:00 PM,Josep Mayoral Antigas,V Nit empresarial - Premis UEI 
26/10/2016 04:30:00 PM,26/10/2016 06:30:00 PM,Josep Mayoral Antigas,Inauguració de les noves instal·lacions de Cricursa
26/10/2016 01:00:00 PM,26/10/2016 01:30:00 PM,Josep Mayoral Antigas,Signatura Programa de Crèdit Local de la Diputació de Barcelona
26/10/2016 12:00:00 PM,26/10/2016 01:00:00 PM,Josep Mayoral Antigas,Acte per denunciar les deficiències a Rodalies
26/10/2016 09:00:00 AM,26/10/2016 10:00:00 AM,Josep Mayoral Antigas,Renfe
25/10/2016 07:30:00 PM,25/10/2016 10:00:00 PM,Josep Mayoral Antigas,Ple ordinari
25/10/2016 07:00:00 PM,25/10/2016 07:30:00 PM,Josep Mayoral Antigas,Junta de portaveus prèvia al Ple
25/10/2016 05:15:00 PM,25/10/2016 07:00:00 PM,Josep Mayoral Antigas,Equip de govern
25/10/2016 05:00:00 PM,25/10/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
25/10/2016 02:00:00 PM,25/10/2016 03:00:00 PM,Josep Mayoral Antigas,Secretaria General
25/10/2016 01:30:00 PM,25/10/2016 02:00:00 PM,Josep Mayoral Antigas,Gerència
25/10/2016 08:30:00 AM,25/10/2016 09:30:00 AM,Josep Mayoral Antigas,Direcció de Serveis Jurídics
24/10/2016 07:00:00 PM,24/10/2016 09:00:00 PM,Josep Mayoral Antigas,Consell assessor de medi ambient i sostenibilitat
24/10/2016 06:00:00 PM,24/10/2016 07:00:00 PM,Josep Mayoral Antigas,Presentació de l'ECO-Gra
24/10/2016 04:00:00 PM,24/10/2016 05:00:00 PM,Josep Mayoral Antigas,Comitè executiu de l'AMTU
24/10/2016 09:30:00 AM,24/10/2016 10:15:00 AM,Josep Mayoral Antigas,Visita a escoles
23/10/2016 11:30:00 AM,23/10/2016 12:30:00 PM,Josep Mayoral Antigas,Festival Sardanista amb la cobla Ciutat de Granollers
23/10/2016 11:00:00 AM,23/10/2016 12:00:00 PM,Josep Mayoral Antigas,Presentació d’equips de la temporada 2016-17 del CNG
23/10/2016 10:00:00 AM,23/10/2016 11:00:00 AM,Josep Mayoral Antigas,Caminada popular canina - donar la sortida
22/10/2016 10:00:00 PM,22/10/2016 11:00:00 PM,Josep Mayoral Antigas,Concert Delafé + Illa Carolina
22/10/2016 07:30:00 PM,22/10/2016 08:30:00 PM,Josep Mayoral Antigas,Lliga de Bàdminton
22/10/2016 05:00:00 PM,22/10/2016 06:00:00 PM,Josep Mayoral Antigas,BMG - Ademar de León
22/10/2016 12:00:00 PM,22/10/2016 01:00:00 PM,Josep Mayoral Antigas,"Acrobàcies (adults), a càrrec de Carlos Carmona i Trackdance"
22/10/2016 11:00:00 AM,22/10/2016 12:00:00 PM,Josep Mayoral Antigas,Festa del Centro Cultural Andaluz de Granollers 
21/10/2016 08:00:00 PM,21/10/2016 09:00:00 PM,Josep Mayoral Antigas,Casament
21/10/2016 07:00:00 PM,21/10/2016 08:00:00 PM,Josep Mayoral Antigas,Casament
21/10/2016 06:00:00 PM,21/10/2016 07:00:00 PM,Josep Mayoral Antigas,Casament
21/10/2016 01:00:00 PM,21/10/2016 02:00:00 PM,Josep Mayoral Antigas,Comissió de civisme
21/10/2016 12:15:00 PM,21/10/2016 12:45:00 PM,Josep Mayoral Antigas,Visita d'obres
20/10/2016 08:00:00 PM,20/10/2016 09:00:00 PM,Josep Mayoral Antigas,Inauguració del Centre d'Arts en Moviment 
20/10/2016 07:30:00 PM,20/10/2016 08:00:00 PM,Josep Mayoral Antigas,"Inauguració exposició ""confluències a partir del Negre"" de Glòria Izquierdo i David Mateo"
20/10/2016 06:00:00 PM,20/10/2016 07:00:00 PM,Josep Mayoral Antigas,Inici curs Consell dels Infants
19/10/2016 07:30:00 PM,19/10/2016 08:30:00 PM,Josep Mayoral Antigas,Regidor de barris
19/10/2016 07:00:00 PM,19/10/2016 07:30:00 PM,Josep Mayoral Antigas,Junta de Portaveus
19/10/2016 06:00:00 PM,19/10/2016 07:00:00 PM,Josep Mayoral Antigas,Dia Internacional del càncer de Mama. Activitats
19/10/2016 04:30:00 PM,19/10/2016 05:30:00 PM,Josep Mayoral Antigas,Visita equipaments
19/10/2016 02:00:00 PM,19/10/2016 04:00:00 PM,Josep Mayoral Antigas,Alcalde de Les Franqueses
19/10/2016 01:00:00 PM,19/10/2016 02:00:00 PM,Josep Mayoral Antigas,Visita al Consell Comarcal
19/10/2016 10:00:00 AM,19/10/2016 11:00:00 AM,Josep Mayoral Antigas,Visita a empresa
19/10/2016 09:00:00 AM,19/10/2016 10:00:00 AM,Josep Mayoral Antigas,Primera tinent d'alcalde
18/10/2016 05:15:00 PM,18/10/2016 07:00:00 PM,Josep Mayoral Antigas,Equip de Govern
18/10/2016 05:00:00 PM,18/10/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
18/10/2016 04:30:00 PM,18/10/2016 05:30:00 PM,Josep Mayoral Antigas,Gerència
18/10/2016 03:30:00 PM,18/10/2016 04:30:00 PM,Josep Mayoral Antigas,Enterrament
18/10/2016 02:00:00 PM,18/10/2016 03:00:00 PM,Josep Mayoral Antigas,Secretaria General
18/10/2016 01:00:00 PM,18/10/2016 02:00:00 PM,Josep Mayoral Antigas,Presentació del GRN 2016
18/10/2016 09:30:00 AM,18/10/2016 10:00:00 AM,Josep Mayoral Antigas,Visita escoles
17/10/2016 08:00:00 PM,17/10/2016 09:00:00 PM,Josep Mayoral Antigas,Presentació Tunel del Terror de Milnotes
10/10/2016 06:00:00 PM,10/10/2016 07:00:00 PM,Josep Mayoral Antigas,Consell d'administració VOTV
10/10/2016 05:00:00 PM,10/10/2016 06:00:00 PM,Josep Mayoral Antigas,Presentació tramitació electrònica
10/10/2016 10:30:00 AM,10/10/2016 11:00:00 AM,Josep Mayoral Antigas,Visita a les troballes arqueològiques de les obres del carrer Barcelona
10/10/2016 10:00:00 AM,10/10/2016 10:30:00 AM,Josep Mayoral Antigas,Secretaria general
10/10/2016 09:30:00 AM,10/10/2016 10:00:00 AM,Josep Mayoral Antigas,Gerència
10/10/2016 08:30:00 AM,10/10/2016 09:30:00 AM,Josep Mayoral Antigas,Direcció de Serveis Jurídics
09/10/2016 12:00:00 PM,09/10/2016 03:00:00 PM,Josep Mayoral Antigas,Festes del Barri Sant Miquel
08/10/2016 10:00:00 PM,08/10/2016 11:30:00 PM,Josep Mayoral Antigas,Concert d'Ivette Nadal
08/10/2016 06:00:00 PM,08/10/2016 07:00:00 PM,Josep Mayoral Antigas,Club bàsquet Granollers Masculí –Badalones A
08/10/2016 05:00:00 PM,08/10/2016 06:00:00 PM,Josep Mayoral Antigas,BMG - BM. Villa de Aranda
08/10/2016 02:00:00 PM,08/10/2016 03:00:00 PM,Josep Mayoral Antigas,Ballada de Country 
08/10/2016 10:30:00 AM,08/10/2016 11:30:00 AM,Josep Mayoral Antigas,Visita inaugural a la Fira Valles Kids
07/10/2016 07:30:00 PM,07/10/2016 08:30:00 PM,Josep Mayoral Antigas,"Inauguració exposició fotogràfica ""100 encuentros"" de Toni Jimenez "
07/10/2016 06:30:00 PM,07/10/2016 07:30:00 PM,Josep Mayoral Antigas,50 aniv. Pintures Oller
07/10/2016 06:00:00 PM,07/10/2016 07:00:00 PM,Josep Mayoral Antigas,Casament
07/10/2016 10:00:00 AM,07/10/2016 11:00:00 AM,Josep Mayoral Antigas,Taula de Pobresa energètica
07/10/2016 08:30:00 AM,07/10/2016 10:00:00 AM,Josep Mayoral Antigas,Visita d'obres
06/10/2016 08:00:00 PM,06/10/2016 09:00:00 PM,Josep Mayoral Antigas,Presentació de la temporada d'Amics de la Unió 
06/10/2016 07:15:00 PM,06/10/2016 07:45:00 PM,Josep Mayoral Antigas,Director de VOTV
06/10/2016 07:00:00 PM,06/10/2016 08:00:00 PM,Josep Mayoral Antigas,3 min de rebuig violència de gènere
06/10/2016 05:00:00 PM,06/10/2016 06:00:00 PM,Josep Mayoral Antigas,Cap de l'Àrea de Serveis a la Persona
06/10/2016 10:00:00 AM,06/10/2016 11:00:00 AM,Josep Mayoral Antigas,Jordi Fábregas - Diputat d'infraestructures viàries i de mobilitat de la Diputació de Barcelona
06/10/2016 09:00:00 AM,06/10/2016 09:15:00 AM,Josep Mayoral Antigas,"Presentació Jornada ""El paper dels governs per assolir els objectius de Desenvolupament Sostenible .."""
05/10/2016 09:00:00 PM,05/10/2016 10:00:00 PM,Josep Mayoral Antigas,Sopar amb els membres de la Red Española de ciudades por el Clima
05/10/2016 07:30:00 PM,05/10/2016 08:30:00 PM,Josep Mayoral Antigas,Conferència d'Essam Daod i Zaina Erhaim. Ciutats Defensores dels Drets Humans
05/10/2016 07:00:00 PM,05/10/2016 07:30:00 PM,Josep Mayoral Antigas,Inauguració del curs de l'Escola Municipal de Música Josep M. Ruera
05/10/2016 06:00:00 PM,05/10/2016 06:45:00 PM,Josep Mayoral Antigas,Inauguració de l'Aula de Salut
05/10/2016 05:00:00 PM,05/10/2016 06:00:00 PM,Josep Mayoral Antigas,Assemblea Red Española de ciudades por el clima
05/10/2016 02:00:00 PM,05/10/2016 03:00:00 PM,Josep Mayoral Antigas,Primera Tinent d'Alcalde
05/10/2016 10:30:00 AM,05/10/2016 11:30:00 AM,Josep Mayoral Antigas,Consell d'Alcaldes del VO
04/10/2016 08:15:00 PM,04/10/2016 10:15:00 PM,Josep Mayoral Antigas,Trobada equips de govern Parets - Granollers 
04/10/2016 06:30:00 PM,04/10/2016 07:30:00 PM,Josep Mayoral Antigas,Inauguració de les Aules d'Extensió Universitaria
04/10/2016 05:15:00 PM,04/10/2016 06:00:00 PM,Josep Mayoral Antigas,Equip de govern
04/10/2016 05:00:00 PM,04/10/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
04/10/2016 01:30:00 PM,04/10/2016 02:00:00 PM,Josep Mayoral Antigas,Secretaria general
04/10/2016 01:00:00 PM,04/10/2016 01:30:00 PM,Josep Mayoral Antigas,Gerència
04/10/2016 11:00:00 AM,04/10/2016 01:00:00 PM,Josep Mayoral Antigas,Coordinació política
04/10/2016 10:30:00 AM,04/10/2016 11:00:00 AM,Josep Mayoral Antigas,Regidor d'Esports
04/10/2016 09:30:00 AM,04/10/2016 10:30:00 AM,Josep Mayoral Antigas,Benvinguda als membres de la comissió territorial d'urbanisme de BCN
04/10/2016 08:30:00 AM,04/10/2016 09:30:00 AM,Josep Mayoral Antigas,Director de serveis jurídics
03/10/2016 02:30:00 PM,03/10/2016 05:00:00 PM,Josep Mayoral Antigas,Acompanyament a la comitiva de defensors i defensores de la Pau visiten el Parlament
03/10/2016 01:00:00 PM,03/10/2016 02:00:00 PM,Josep Mayoral Antigas,Direcció de relacions Internacionals de la Diputació de Barcelona
03/10/2016 08:45:00 AM,03/10/2016 09:00:00 AM,Josep Mayoral Antigas,Gravació Ràdio Granollers - C17
02/10/2016 07:00:00 PM,02/10/2016 08:30:00 PM,Josep Mayoral Antigas,Florido pensil
01/10/2016 06:15:00 PM,01/10/2016 08:00:00 PM,Josep Mayoral Antigas,Jornada de portes obertes de a nova mesquita islàmica Medema de Canovelles
01/10/2016 04:00:00 PM,01/10/2016 05:00:00 PM,Josep Mayoral Antigas,Inauguració de la botiga Moteros Granollers
01/10/2016 02:00:00 PM,01/10/2016 03:00:00 PM,Josep Mayoral Antigas,Casament
01/10/2016 01:00:00 PM,01/10/2016 02:00:00 PM,Josep Mayoral Antigas,Casament
01/10/2016 12:00:00 PM,01/10/2016 01:00:00 PM,Josep Mayoral Antigas,Casament
01/10/2016 10:00:00 AM,01/10/2016 11:00:00 AM,Josep Mayoral Antigas,"Botigues al carrer Org:Associació de comerciants ""La Traca"""
01/10/2016 09:30:00 AM,01/10/2016 10:30:00 AM,Josep Mayoral Antigas,Benvinguda sessió de presentació projectes de cooperació i solidaritat
30/09/2016 09:15:00 PM,30/09/2016 10:15:00 PM,Josep Mayoral Antigas,Sopar benèfic Oncovallès
30/09/2016 08:30:00 PM,30/09/2016 08:45:00 PM,Josep Mayoral Antigas,Sopar al carrer Del Rec al Roc
30/09/2016 07:30:00 PM,30/09/2016 08:00:00 PM,Josep Mayoral Antigas,Ciberacció prorefugiats per a donar suport al Manifest #JoAcullo
30/09/2016 07:00:00 PM,30/09/2016 07:30:00 PM,Josep Mayoral Antigas,Casament
30/09/2016 06:00:00 PM,30/09/2016 06:30:00 PM,Josep Mayoral Antigas,Presentació MLS VIa Xarxa
30/09/2016 05:00:00 PM,30/09/2016 06:00:00 PM,Josep Mayoral Antigas,Regidor d'Obres i Projectes i Medi Ambient
30/09/2016 04:30:00 PM,30/09/2016 05:00:00 PM,Josep Mayoral Antigas,Alumne IES Carles Vallbona  - Treball de Recerca
30/09/2016 10:30:00 AM,30/09/2016 01:00:00 PM,Josep Mayoral Antigas,Assemblea General C17
29/09/2016 09:30:00 PM,29/09/2016 10:30:00 PM,Josep Mayoral Antigas,Junta del Club At. del Vallès
29/09/2016 08:30:00 PM,29/09/2016 09:30:00 PM,Josep Mayoral Antigas,"Recepció Miquel Luque, medala de plata a Rio"
29/09/2016 07:00:00 PM,29/09/2016 08:00:00 PM,Josep Mayoral Antigas,Consell directiu del Pla Estratègic 
29/09/2016 06:00:00 PM,29/09/2016 07:00:00 PM,Josep Mayoral Antigas,Comissió de seguiment de Roca Umbert
29/09/2016 05:00:00 PM,29/09/2016 06:00:00 PM,Josep Mayoral Antigas,Associació Cultural
29/09/2016 02:00:00 PM,29/09/2016 03:00:00 PM,Josep Mayoral Antigas,Cap de l'àrea de Processos Estratègics
29/09/2016 01:15:00 PM,29/09/2016 01:45:00 PM,Josep Mayoral Antigas,Visita Institut Cumella
29/09/2016 12:35:00 PM,29/09/2016 01:05:00 PM,Josep Mayoral Antigas,Visita escola Salvador Espriu
29/09/2016 11:35:00 AM,29/09/2016 12:05:00 PM,Josep Mayoral Antigas,Visita Institut Carles Vallbona
29/09/2016 10:55:00 AM,29/09/2016 11:25:00 AM,Josep Mayoral Antigas,Visita escola Estudi Imatge
29/09/2016 10:00:00 AM,29/09/2016 10:45:00 AM,Josep Mayoral Antigas,Visita escola EDUCEM
29/09/2016 09:00:00 AM,29/09/2016 10:00:00 AM,Josep Mayoral Antigas,Intervenció
28/09/2016 07:00:00 PM,28/09/2016 08:00:00 PM,Josep Mayoral Antigas,Xerrada organitzada per l'ONCE - Una ciutat per a tothom
28/09/2016 05:30:00 PM,28/09/2016 06:30:00 PM,Josep Mayoral Antigas,Visita equipaments i barris
28/09/2016 09:30:00 AM,28/09/2016 02:00:00 PM,Josep Mayoral Antigas,Patronat de l'Hospital General de Granollers
28/09/2016 08:15:00 AM,28/09/2016 09:00:00 AM,Josep Mayoral Antigas,Alcalde de Canovelles
27/09/2016 07:30:00 PM,27/09/2016 09:00:00 PM,Josep Mayoral Antigas,Ple ordinari
27/09/2016 07:00:00 PM,27/09/2016 07:30:00 PM,Josep Mayoral Antigas,Junta de portaveus prèvia al Ple
27/09/2016 06:45:00 PM,27/09/2016 07:00:00 PM,Josep Mayoral Antigas,Junta General de Granollers Promocions SA
27/09/2016 05:15:00 PM,27/09/2016 06:45:00 PM,Josep Mayoral Antigas,Equip de Govern
27/09/2016 05:00:00 PM,27/09/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
27/09/2016 04:00:00 PM,27/09/2016 05:00:00 PM,Josep Mayoral Antigas,Presentació de les subvencions del Pla d'habitatge
27/09/2016 02:00:00 PM,27/09/2016 03:00:00 PM,Josep Mayoral Antigas,Secretaria General
27/09/2016 01:30:00 PM,27/09/2016 02:00:00 PM,Josep Mayoral Antigas,Gerència
27/09/2016 08:30:00 AM,27/09/2016 09:30:00 AM,Josep Mayoral Antigas,Direcció de serveis jurídics
26/09/2016 08:00:00 PM,26/09/2016 09:00:00 PM,Josep Mayoral Antigas,Acte de benvinguda Defensors dels Drets Humans
26/09/2016 06:00:00 PM,26/09/2016 07:00:00 PM,Josep Mayoral Antigas,Consell general consorci Montserrat Montero
26/09/2016 04:00:00 PM,26/09/2016 05:00:00 PM,Josep Mayoral Antigas,Presentació de la moció de suport al procés de Pau del Govern de Colombia amb les FARC
26/09/2016 02:00:00 PM,26/09/2016 03:00:00 PM,Josep Mayoral Antigas,Signatura del conveni amb SOREA
26/09/2016 01:30:00 PM,26/09/2016 02:00:00 PM,Josep Mayoral Antigas,Visita escola Ferrer i Guàrdia
26/09/2016 12:50:00 PM,26/09/2016 01:20:00 PM,Josep Mayoral Antigas,Visita escola Cervetó
26/09/2016 12:10:00 PM,26/09/2016 12:40:00 PM,Josep Mayoral Antigas,Visita Escola Pia
26/09/2016 11:30:00 AM,26/09/2016 12:00:00 PM,Josep Mayoral Antigas,Visita Parc Estudi
26/09/2016 10:45:00 AM,26/09/2016 11:15:00 AM,Josep Mayoral Antigas,Visita escola Joan Solans
26/09/2016 09:50:00 AM,26/09/2016 10:35:00 AM,Josep Mayoral Antigas,Visita escola EBM Tortuga
26/09/2016 09:00:00 AM,26/09/2016 09:45:00 AM,Josep Mayoral Antigas,Visita escola Celestí Bellera
25/09/2016 05:00:00 PM,25/09/2016 06:00:00 PM,Josep Mayoral Antigas,206è. aniv. de la fundació de Santa Cruz - A.Cambas Guapos
25/09/2016 01:00:00 PM,25/09/2016 02:00:00 PM,Josep Mayoral Antigas,Festes barri Sant Miquel. Vermut i concurs de truites 
25/09/2016 12:00:00 PM,25/09/2016 02:00:00 PM,Josep Mayoral Antigas,EC. Granollers - Castelldefels FC
25/09/2016 11:00:00 AM,25/09/2016 12:00:00 PM,Josep Mayoral Antigas,Trobada i ballada de country
25/09/2016 09:00:00 AM,25/09/2016 10:00:00 AM,Josep Mayoral Antigas,V caminada popular i botifarrada - AV. Lledoner
24/09/2016 11:30:00 PM,24/09/2016 11:55:00 PM,Josep Mayoral Antigas,Sopar de germanor a Can Bassa - AV. Can Bassa
24/09/2016 09:30:00 PM,24/09/2016 10:30:00 PM,Josep Mayoral Antigas,Festes barri Sant Miquel - sopar de barri
24/09/2016 07:30:00 PM,24/09/2016 10:30:00 PM,Josep Mayoral Antigas,Festa de gegants diada de Sants Metges
24/09/2016 04:30:00 PM,24/09/2016 05:30:00 PM,Josep Mayoral Antigas,Festa barri Sant Miquel. Trobada de puntaires
24/09/2016 10:00:00 AM,24/09/2016 11:00:00 AM,Josep Mayoral Antigas,"Fira de la música i l'educació ""Taral·la"""
23/09/2016 08:30:00 PM,23/09/2016 09:00:00 PM,Josep Mayoral Antigas,Jornada d'ajuda als Refugiats. Activitats i concerts
23/09/2016 08:00:00 PM,23/09/2016 09:00:00 PM,Josep Mayoral Antigas,Casament
23/09/2016 07:30:00 PM,23/09/2016 08:00:00 PM,Josep Mayoral Antigas,Concert per presentar la programació de la Nau B1
23/09/2016 07:00:00 PM,23/09/2016 08:00:00 PM,Josep Mayoral Antigas,Casament
23/09/2016 06:00:00 PM,23/09/2016 07:00:00 PM,Josep Mayoral Antigas,Casament
23/09/2016 01:00:00 PM,23/09/2016 02:00:00 PM,Josep Mayoral Antigas,Gerent del TAG
23/09/2016 10:50:00 AM,23/09/2016 11:50:00 AM,Josep Mayoral Antigas,Entrevista en directe a  Ràdio Granollers
23/09/2016 09:00:00 AM,23/09/2016 10:00:00 AM,Josep Mayoral Antigas,Comissió de civisme
22/09/2016 08:00:00 PM,22/09/2016 09:00:00 PM,Josep Mayoral Antigas,Inauguració exposició sobre les constitucions catalanes
