DATA,ANY,TIPUS ELECCIONS,MESA ELECTORAL,CENS,NOMBRE VOTS TOTAL,NOM PARTIT,PARTIT,NOMBRE VOTS
28/05/1995,1995,Municipals,04-02 B,836,537,Vots nuls,NULS,0
28/05/1995,1995,Municipals,04-03 U,735,454,Esquerra Republicana de Catalunya,ERC,22
28/05/1995,1995,Municipals,04-03 U,735,454,Partit Socialistes Catalunya,PSC,187
28/05/1995,1995,Municipals,04-03 U,735,454,Convergència i Unió,CiU,169
28/05/1995,1995,Municipals,04-03 U,735,454,Centro Democrático y Social,CDS,1
28/05/1995,1995,Municipals,04-03 U,735,454,Partit Popular,PP,31
28/05/1995,1995,Municipals,04-03 U,735,454,Iniciativa - Els Verds,IC-EV,31
28/05/1995,1995,Municipals,04-03 U,735,454, Vots en blanc,BLANCS,9
28/05/1995,1995,Municipals,04-03 U,735,454,Vots nuls,NULS,4
28/05/1995,1995,Municipals,04-04 U,809,485,Esquerra Republicana de Catalunya,ERC,18
28/05/1995,1995,Municipals,04-04 U,809,485,Partit Socialistes Catalunya,PSC,249
28/05/1995,1995,Municipals,04-04 U,809,485,Convergència i Unió,CiU,118
28/05/1995,1995,Municipals,04-04 U,809,485,Centro Democrático y Social,CDS,2
28/05/1995,1995,Municipals,04-04 U,809,485,Partit Popular,PP,60
28/05/1995,1995,Municipals,04-04 U,809,485,Iniciativa - Els Verds,IC-EV,33
28/05/1995,1995,Municipals,04-04 U,809,485, Vots en blanc,BLANCS,5
28/05/1995,1995,Municipals,04-04 U,809,485,Vots nuls,NULS,0
28/05/1995,1995,Municipals,04-05 U,576,358,Esquerra Republicana de Catalunya,ERC,28
28/05/1995,1995,Municipals,04-05 U,576,358,Partit Socialistes Catalunya,PSC,141
28/05/1995,1995,Municipals,04-05 U,576,358,Convergència i Unió,CiU,117
28/05/1995,1995,Municipals,04-05 U,576,358,Centro Democrático y Social,CDS,1
28/05/1995,1995,Municipals,04-05 U,576,358,Partit Popular,PP,42
28/05/1995,1995,Municipals,04-05 U,576,358,Iniciativa - Els Verds,IC-EV,21
28/05/1995,1995,Municipals,04-05 U,576,358, Vots en blanc,BLANCS,8
28/05/1995,1995,Municipals,04-05 U,576,358,Vots nuls,NULS,0
28/05/1995,1995,Municipals,04-06 U,837,511,Esquerra Republicana de Catalunya,ERC,26
28/05/1995,1995,Municipals,04-06 U,837,511,Partit Socialistes Catalunya,PSC,251
28/05/1995,1995,Municipals,04-06 U,837,511,Convergència i Unió,CiU,133
28/05/1995,1995,Municipals,04-06 U,837,511,Centro Democrático y Social,CDS,2
28/05/1995,1995,Municipals,04-06 U,837,511,Partit Popular,PP,52
28/05/1995,1995,Municipals,04-06 U,837,511,Iniciativa - Els Verds,IC-EV,36
28/05/1995,1995,Municipals,04-06 U,837,511, Vots en blanc,BLANCS,10
28/05/1995,1995,Municipals,04-06 U,837,511,Vots nuls,NULS,1
28/05/1995,1995,Municipals,04-07 A,570,367,Esquerra Republicana de Catalunya,ERC,39
28/05/1995,1995,Municipals,04-07 A,570,367,Partit Socialistes Catalunya,PSC,132
28/05/1995,1995,Municipals,04-07 A,570,367,Convergència i Unió,CiU,147
28/05/1995,1995,Municipals,04-07 A,570,367,Centro Democrático y Social,CDS,2
28/05/1995,1995,Municipals,04-07 A,570,367,Partit Popular,PP,21
28/05/1995,1995,Municipals,04-07 A,570,367,Iniciativa - Els Verds,IC-EV,20
28/05/1995,1995,Municipals,04-07 A,570,367, Vots en blanc,BLANCS,4
28/05/1995,1995,Municipals,04-07 A,570,367,Vots nuls,NULS,2
28/05/1995,1995,Municipals,04-08 U,648,424,Esquerra Republicana de Catalunya,ERC,9
28/05/1995,1995,Municipals,04-08 U,648,424,Partit Socialistes Catalunya,PSC,272
28/05/1995,1995,Municipals,04-08 U,648,424,Convergència i Unió,CiU,71
28/05/1995,1995,Municipals,04-08 U,648,424,Centro Democrático y Social,CDS,2
28/05/1995,1995,Municipals,04-08 U,648,424,Partit Popular,PP,30
28/05/1995,1995,Municipals,04-08 U,648,424,Iniciativa - Els Verds,IC-EV,37
28/05/1995,1995,Municipals,04-08 U,648,424, Vots en blanc,BLANCS,2
28/05/1995,1995,Municipals,04-08 U,648,424,Vots nuls,NULS,1
28/05/1995,1995,Municipals,04-09 A,558,383,Esquerra Republicana de Catalunya,ERC,10
28/05/1995,1995,Municipals,04-09 A,558,383,Partit Socialistes Catalunya,PSC,251
28/05/1995,1995,Municipals,04-09 A,558,383,Convergència i Unió,CiU,82
28/05/1995,1995,Municipals,04-09 A,558,383,Centro Democrático y Social,CDS,0
28/05/1995,1995,Municipals,04-09 A,558,383,Partit Popular,PP,13
28/05/1995,1995,Municipals,04-09 A,558,383,Iniciativa - Els Verds,IC-EV,23
28/05/1995,1995,Municipals,04-09 A,558,383, Vots en blanc,BLANCS,3
28/05/1995,1995,Municipals,04-09 A,558,383,Vots nuls,NULS,1
28/05/1995,1995,Municipals,04-09 B,641,428,Esquerra Republicana de Catalunya,ERC,6
28/05/1995,1995,Municipals,04-09 B,641,428,Partit Socialistes Catalunya,PSC,276
28/05/1995,1995,Municipals,04-09 B,641,428,Convergència i Unió,CiU,95
28/05/1995,1995,Municipals,04-09 B,641,428,Centro Democrático y Social,CDS,1
28/05/1995,1995,Municipals,04-09 B,641,428,Partit Popular,PP,26
28/05/1995,1995,Municipals,04-09 B,641,428,Iniciativa - Els Verds,IC-EV,18
28/05/1995,1995,Municipals,04-09 B,641,428, Vots en blanc,BLANCS,4
28/05/1995,1995,Municipals,04-09 B,641,428,Vots nuls,NULS,2
28/05/1995,1995,Municipals,04-10 A,1175,746,Esquerra Republicana de Catalunya,ERC,69
28/05/1995,1995,Municipals,04-10 A,1175,746,Partit Socialistes Catalunya,PSC,281
28/05/1995,1995,Municipals,04-10 A,1175,746,Convergència i Unió,CiU,229
28/05/1995,1995,Municipals,04-10 A,1175,746,Centro Democrático y Social,CDS,5
28/05/1995,1995,Municipals,04-10 A,1175,746,Partit Popular,PP,66
28/05/1995,1995,Municipals,04-10 A,1175,746,Iniciativa - Els Verds,IC-EV,81
28/05/1995,1995,Municipals,04-10 A,1175,746, Vots en blanc,BLANCS,13
28/05/1995,1995,Municipals,04-10 A,1175,746,Vots nuls,NULS,2
28/05/1995,1995,Municipals,04-10 B,357,215,Esquerra Republicana de Catalunya,ERC,47
28/05/1995,1995,Municipals,04-10 B,357,215,Partit Socialistes Catalunya,PSC,34
28/05/1995,1995,Municipals,04-10 B,357,215,Convergència i Unió,CiU,118
28/05/1995,1995,Municipals,04-10 B,357,215,Centro Democrático y Social,CDS,1
28/05/1995,1995,Municipals,04-10 B,357,215,Partit Popular,PP,10
28/05/1995,1995,Municipals,04-10 B,357,215,Iniciativa - Els Verds,IC-EV,5
28/05/1995,1995,Municipals,04-10 B,357,215, Vots en blanc,BLANCS,0
28/05/1995,1995,Municipals,04-10 B,357,215,Vots nuls,NULS,0
28/05/1995,1995,Municipals,04-11 A,417,153,Esquerra Republicana de Catalunya,ERC,32
28/05/1995,1995,Municipals,04-11 A,417,153,Partit Socialistes Catalunya,PSC,64
28/05/1995,1995,Municipals,04-11 A,417,153,Convergència i Unió,CiU,0
28/05/1995,1995,Municipals,04-11 A,417,153,Centro Democrático y Social,CDS,3
28/05/1995,1995,Municipals,04-11 A,417,153,Partit Popular,PP,31
28/05/1995,1995,Municipals,04-11 A,417,153,Iniciativa - Els Verds,IC-EV,22
28/05/1995,1995,Municipals,04-11 A,417,153, Vots en blanc,BLANCS,0
28/05/1995,1995,Municipals,04-11 A,417,153,Vots nuls,NULS,1
28/05/1995,1995,Municipals,04-11 B,535,195,Esquerra Republicana de Catalunya,ERC,41
28/05/1995,1995,Municipals,04-11 B,535,195,Partit Socialistes Catalunya,PSC,95
28/05/1995,1995,Municipals,04-11 B,535,195,Convergència i Unió,CiU,0
28/05/1995,1995,Municipals,04-11 B,535,195,Centro Democrático y Social,CDS,0
28/05/1995,1995,Municipals,04-11 B,535,195,Partit Popular,PP,30
28/05/1995,1995,Municipals,04-11 B,535,195,Iniciativa - Els Verds,IC-EV,26
28/05/1995,1995,Municipals,04-11 B,535,195, Vots en blanc,BLANCS,2
28/05/1995,1995,Municipals,04-11 B,535,195,Vots nuls,NULS,1
26/05/1991,1991,Municipals,01-01,640,471,Verds,VERDS,11
26/05/1991,1991,Municipals,01-01,640,471,Iniciativa per Catalunya,IC,3
26/05/1991,1991,Municipals,01-01,640,471,Convergència i Unió,CiU,332
26/05/1991,1991,Municipals,01-01,640,471,Partit Popular,PP,16
26/05/1991,1991,Municipals,01-01,640,471,Centro Democrático y Social,CDS,0
26/05/1991,1991,Municipals,01-01,640,471,Esquerra Republicana de Catalunya,ERC,38
26/05/1991,1991,Municipals,01-01,640,471,Partit Socialistes Catalunya,PSC,60
26/05/1991,1991,Municipals,01-01,640,471,Vots en blanc,BLANCS,1
26/05/1991,1991,Municipals,01-01,640,471,Vots nuls,NULS,10
26/05/1991,1991,Municipals,01-02,1104,775,Verds,VERDS,7
26/05/1991,1991,Municipals,01-02,1104,775,Iniciativa per Catalunya,IC,10
26/05/1991,1991,Municipals,01-02,1104,775,Convergència i Unió,CiU,507
26/05/1991,1991,Municipals,01-02,1104,775,Partit Popular,PP,8
26/05/1991,1991,Municipals,01-02,1104,775,Centro Democrático y Social,CDS,6
26/05/1991,1991,Municipals,01-02,1104,775,Esquerra Republicana de Catalunya,ERC,74
26/05/1991,1991,Municipals,01-02,1104,775,Partit Socialistes Catalunya,PSC,159
26/05/1991,1991,Municipals,01-02,1104,775,Vots en blanc,BLANCS,4
26/05/1991,1991,Municipals,01-02,1104,775,Vots nuls,NULS,0
26/05/1991,1991,Municipals,01-03 A,699,433,Verds,VERDS,6
26/05/1991,1991,Municipals,01-03 A,699,433,Iniciativa per Catalunya,IC,5
26/05/1991,1991,Municipals,01-03 A,699,433,Convergència i Unió,CiU,210
26/05/1991,1991,Municipals,01-03 A,699,433,Partit Popular,PP,15
26/05/1991,1991,Municipals,01-03 A,699,433,Centro Democrático y Social,CDS,4
26/05/1991,1991,Municipals,01-03 A,699,433,Esquerra Republicana de Catalunya,ERC,33
26/05/1991,1991,Municipals,01-03 A,699,433,Partit Socialistes Catalunya,PSC,160
26/05/1991,1991,Municipals,01-03 A,699,433,Vots en blanc,BLANCS,0
26/05/1991,1991,Municipals,01-03 A,699,433,Vots nuls,NULS,0
26/05/1991,1991,Municipals,01-03 B,809,502,Verds,VERDS,8
26/05/1991,1991,Municipals,01-03 B,809,502,Iniciativa per Catalunya,IC,15
26/05/1991,1991,Municipals,01-03 B,809,502,Convergència i Unió,CiU,225
26/05/1991,1991,Municipals,01-03 B,809,502,Partit Popular,PP,19
26/05/1991,1991,Municipals,01-03 B,809,502,Centro Democrático y Social,CDS,7
26/05/1991,1991,Municipals,01-03 B,809,502,Esquerra Republicana de Catalunya,ERC,21
26/05/1991,1991,Municipals,01-03 B,809,502,Partit Socialistes Catalunya,PSC,203
26/05/1991,1991,Municipals,01-03 B,809,502,Vots en blanc,BLANCS,3
26/05/1991,1991,Municipals,01-03 B,809,502,Vots nuls,NULS,1
26/05/1991,1991,Municipals,01-04,543,348,Verds,VERDS,6
26/05/1991,1991,Municipals,01-04,543,348,Iniciativa per Catalunya,IC,10
26/05/1991,1991,Municipals,01-04,543,348,Convergència i Unió,CiU,156
26/05/1991,1991,Municipals,01-04,543,348,Partit Popular,PP,11
26/05/1991,1991,Municipals,01-04,543,348,Centro Democrático y Social,CDS,5
26/05/1991,1991,Municipals,01-04,543,348,Esquerra Republicana de Catalunya,ERC,16
26/05/1991,1991,Municipals,01-04,543,348,Partit Socialistes Catalunya,PSC,143
26/05/1991,1991,Municipals,01-04,543,348,Vots en blanc,BLANCS,1
26/05/1991,1991,Municipals,01-04,543,348,Vots nuls,NULS,0
26/05/1991,1991,Municipals,01-05,1155,697,Verds,VERDS,20
26/05/1991,1991,Municipals,01-05,1155,697,Iniciativa per Catalunya,IC,13
26/05/1991,1991,Municipals,01-05,1155,697,Convergència i Unió,CiU,359
26/05/1991,1991,Municipals,01-05,1155,697,Partit Popular,PP,32
26/05/1991,1991,Municipals,01-05,1155,697,Centro Democrático y Social,CDS,8
26/05/1991,1991,Municipals,01-05,1155,697,Esquerra Republicana de Catalunya,ERC,35
26/05/1991,1991,Municipals,01-05,1155,697,Partit Socialistes Catalunya,PSC,223
26/05/1991,1991,Municipals,01-05,1155,697,Vots en blanc,BLANCS,5
26/05/1991,1991,Municipals,01-05,1155,697,Vots nuls,NULS,2
26/05/1991,1991,Municipals,01-06 A,576,371,Verds,VERDS,7
26/05/1991,1991,Municipals,01-06 A,576,371,Iniciativa per Catalunya,IC,7
26/05/1991,1991,Municipals,01-06 A,576,371,Convergència i Unió,CiU,89
26/05/1991,1991,Municipals,01-06 A,576,371,Partit Popular,PP,18
26/05/1991,1991,Municipals,01-06 A,576,371,Centro Democrático y Social,CDS,7
26/05/1991,1991,Municipals,01-06 A,576,371,Esquerra Republicana de Catalunya,ERC,14
26/05/1991,1991,Municipals,01-06 A,576,371,Partit Socialistes Catalunya,PSC,226
26/05/1991,1991,Municipals,01-06 A,576,371,Vots en blanc,BLANCS,2
26/05/1991,1991,Municipals,01-06 A,576,371,Vots nuls,NULS,1
26/05/1991,1991,Municipals,01-06 B,868,553,Verds,VERDS,15
26/05/1991,1991,Municipals,01-06 B,868,553,Iniciativa per Catalunya,IC,14
26/05/1991,1991,Municipals,01-06 B,868,553,Convergència i Unió,CiU,140
26/05/1991,1991,Municipals,01-06 B,868,553,Partit Popular,PP,33
26/05/1991,1991,Municipals,01-06 B,868,553,Centro Democrático y Social,CDS,9
26/05/1991,1991,Municipals,01-06 B,868,553,Esquerra Republicana de Catalunya,ERC,12
26/05/1991,1991,Municipals,01-06 B,868,553,Partit Socialistes Catalunya,PSC,327
26/05/1991,1991,Municipals,01-06 B,868,553,Vots en blanc,BLANCS,3
26/05/1991,1991,Municipals,01-06 B,868,553,Vots nuls,NULS,0
26/05/1991,1991,Municipals,01-07,706,382,Verds,VERDS,9
26/05/1991,1991,Municipals,01-07,706,382,Iniciativa per Catalunya,IC,21
26/05/1991,1991,Municipals,01-07,706,382,Convergència i Unió,CiU,148
26/05/1991,1991,Municipals,01-07,706,382,Partit Popular,PP,13
26/05/1991,1991,Municipals,01-07,706,382,Centro Democrático y Social,CDS,3
26/05/1991,1991,Municipals,01-07,706,382,Esquerra Republicana de Catalunya,ERC,44
26/05/1991,1991,Municipals,01-07,706,382,Partit Socialistes Catalunya,PSC,139
26/05/1991,1991,Municipals,01-07,706,382,Vots en blanc,BLANCS,4
26/05/1991,1991,Municipals,01-07,706,382,Vots nuls,NULS,1
26/05/1991,1991,Municipals,01-08,646,381,Verds,VERDS,7
26/05/1991,1991,Municipals,01-08,646,381,Iniciativa per Catalunya,IC,19
26/05/1991,1991,Municipals,01-08,646,381,Convergència i Unió,CiU,130
26/05/1991,1991,Municipals,01-08,646,381,Partit Popular,PP,8
26/05/1991,1991,Municipals,01-08,646,381,Centro Democrático y Social,CDS,7
26/05/1991,1991,Municipals,01-08,646,381,Esquerra Republicana de Catalunya,ERC,4
26/05/1991,1991,Municipals,01-08,646,381,Partit Socialistes Catalunya,PSC,201
26/05/1991,1991,Municipals,01-08,646,381,Vots en blanc,BLANCS,3
26/05/1991,1991,Municipals,01-08,646,381,Vots nuls,NULS,2
26/05/1991,1991,Municipals,01-09,1194,676,Verds,VERDS,14
26/05/1991,1991,Municipals,01-09,1194,676,Iniciativa per Catalunya,IC,51
26/05/1991,1991,Municipals,01-09,1194,676,Convergència i Unió,CiU,84
26/05/1991,1991,Municipals,01-09,1194,676,Partit Popular,PP,19
26/05/1991,1991,Municipals,01-09,1194,676,Centro Democrático y Social,CDS,20
26/05/1991,1991,Municipals,01-09,1194,676,Esquerra Republicana de Catalunya,ERC,5
26/05/1991,1991,Municipals,01-09,1194,676,Partit Socialistes Catalunya,PSC,475
26/05/1991,1991,Municipals,01-09,1194,676,Vots en blanc,BLANCS,3
26/05/1991,1991,Municipals,01-09,1194,676,Vots nuls,NULS,5
26/05/1991,1991,Municipals,01-010,1240,717,Verds,VERDS,14
26/05/1991,1991,Municipals,01-010,1240,717,Iniciativa per Catalunya,IC,23
26/05/1991,1991,Municipals,01-010,1240,717,Convergència i Unió,CiU,195
26/05/1991,1991,Municipals,01-010,1240,717,Partit Popular,PP,20
26/05/1991,1991,Municipals,01-010,1240,717,Centro Democrático y Social,CDS,17
26/05/1991,1991,Municipals,01-010,1240,717,Esquerra Republicana de Catalunya,ERC,23
26/05/1991,1991,Municipals,01-010,1240,717,Partit Socialistes Catalunya,PSC,424
26/05/1991,1991,Municipals,01-010,1240,717,Vots en blanc,BLANCS,0
26/05/1991,1991,Municipals,01-010,1240,717,Vots nuls,NULS,1
26/05/1991,1991,Municipals,01-11 A,671,388,Verds,VERDS,21
26/05/1991,1991,Municipals,01-11 A,671,388,Iniciativa per Catalunya,IC,20
26/05/1991,1991,Municipals,01-11 A,671,388,Convergència i Unió,CiU,92
26/05/1991,1991,Municipals,01-11 A,671,388,Partit Popular,PP,15
26/05/1991,1991,Municipals,01-11 A,671,388,Centro Democrático y Social,CDS,6
26/05/1991,1991,Municipals,01-11 A,671,388,Esquerra Republicana de Catalunya,ERC,9
26/05/1991,1991,Municipals,01-11 A,671,388,Partit Socialistes Catalunya,PSC,219
26/05/1991,1991,Municipals,01-11 A,671,388,Vots en blanc,BLANCS,1
26/05/1991,1991,Municipals,01-11 A,671,388,Vots nuls,NULS,5
26/05/1991,1991,Municipals,01-11 B,778,420,Verds,VERDS,16
26/05/1991,1991,Municipals,01-11 B,778,420,Iniciativa per Catalunya,IC,15
26/05/1991,1991,Municipals,01-11 B,778,420,Convergència i Unió,CiU,88
26/05/1991,1991,Municipals,01-11 B,778,420,Partit Popular,PP,18
26/05/1991,1991,Municipals,01-11 B,778,420,Centro Democrático y Social,CDS,10
26/05/1991,1991,Municipals,01-11 B,778,420,Esquerra Republicana de Catalunya,ERC,6
26/05/1991,1991,Municipals,01-11 B,778,420,Partit Socialistes Catalunya,PSC,265
26/05/1991,1991,Municipals,01-11 B,778,420,Vots en blanc,BLANCS,2
26/05/1991,1991,Municipals,01-11 B,778,420,Vots nuls,NULS,0
26/05/1991,1991,Municipals,02-01 A,641,404,Verds,VERDS,7
26/05/1991,1991,Municipals,02-01 A,641,404,Iniciativa per Catalunya,IC,10
26/05/1991,1991,Municipals,02-01 A,641,404,Convergència i Unió,CiU,260
26/05/1991,1991,Municipals,02-01 A,641,404,Partit Popular,PP,27
26/05/1991,1991,Municipals,02-01 A,641,404,Centro Democrático y Social,CDS,4
26/05/1991,1991,Municipals,02-01 A,641,404,Esquerra Republicana de Catalunya,ERC,25
26/05/1991,1991,Municipals,02-01 A,641,404,Partit Socialistes Catalunya,PSC,67
26/05/1991,1991,Municipals,02-01 A,641,404,Vots en blanc,BLANCS,3
26/05/1991,1991,Municipals,02-01 A,641,404,Vots nuls,NULS,1
26/05/1991,1991,Municipals,02-01 B,766,475,Verds,VERDS,15
26/05/1991,1991,Municipals,02-01 B,766,475,Iniciativa per Catalunya,IC,8
26/05/1991,1991,Municipals,02-01 B,766,475,Convergència i Unió,CiU,284
26/05/1991,1991,Municipals,02-01 B,766,475,Partit Popular,PP,17
26/05/1991,1991,Municipals,02-01 B,766,475,Centro Democrático y Social,CDS,8
26/05/1991,1991,Municipals,02-01 B,766,475,Esquerra Republicana de Catalunya,ERC,26
26/05/1991,1991,Municipals,02-01 B,766,475,Partit Socialistes Catalunya,PSC,110
26/05/1991,1991,Municipals,02-01 B,766,475,Vots en blanc,BLANCS,6
26/05/1991,1991,Municipals,02-01 B,766,475,Vots nuls,NULS,1
26/05/1991,1991,Municipals,02-02,503,329,Verds,VERDS,3
26/05/1991,1991,Municipals,02-02,503,329,Iniciativa per Catalunya,IC,8
26/05/1991,1991,Municipals,02-02,503,329,Convergència i Unió,CiU,225
26/05/1991,1991,Municipals,02-02,503,329,Partit Popular,PP,8
26/05/1991,1991,Municipals,02-02,503,329,Centro Democrático y Social,CDS,0
26/05/1991,1991,Municipals,02-02,503,329,Esquerra Republicana de Catalunya,ERC,18
26/05/1991,1991,Municipals,02-02,503,329,Partit Socialistes Catalunya,PSC,61
26/05/1991,1991,Municipals,02-02,503,329,Vots en blanc,BLANCS,0
26/05/1991,1991,Municipals,02-02,503,329,Vots nuls,NULS,6
26/05/1991,1991,Municipals,02-03,560,376,Verds,VERDS,6
26/05/1991,1991,Municipals,02-03,560,376,Iniciativa per Catalunya,IC,6
26/05/1991,1991,Municipals,02-03,560,376,Convergència i Unió,CiU,240
26/05/1991,1991,Municipals,02-03,560,376,Partit Popular,PP,7
26/05/1991,1991,Municipals,02-03,560,376,Centro Democrático y Social,CDS,4
26/05/1991,1991,Municipals,02-03,560,376,Esquerra Republicana de Catalunya,ERC,41
26/05/1991,1991,Municipals,02-03,560,376,Partit Socialistes Catalunya,PSC,66
26/05/1991,1991,Municipals,02-03,560,376,Vots en blanc,BLANCS,3
26/05/1991,1991,Municipals,02-03,560,376,Vots nuls,NULS,3
26/05/1991,1991,Municipals,02-04,1701,962,Verds,VERDS,31
26/05/1991,1991,Municipals,02-04,1701,962,Iniciativa per Catalunya,IC,51
26/05/1991,1991,Municipals,02-04,1701,962,Convergència i Unió,CiU,302
26/05/1991,1991,Municipals,02-04,1701,962,Partit Popular,PP,13
26/05/1991,1991,Municipals,02-04,1701,962,Centro Democrático y Social,CDS,12
26/05/1991,1991,Municipals,02-04,1701,962,Esquerra Republicana de Catalunya,ERC,35
26/05/1991,1991,Municipals,02-04,1701,962,Partit Socialistes Catalunya,PSC,509
26/05/1991,1991,Municipals,02-04,1701,962,Vots en blanc,BLANCS,9
26/05/1991,1991,Municipals,02-04,1701,962,Vots nuls,NULS,0
26/05/1991,1991,Municipals,02-05,856,478,Verds,VERDS,11
26/05/1991,1991,Municipals,02-05,856,478,Iniciativa per Catalunya,IC,11
26/05/1991,1991,Municipals,02-05,856,478,Convergència i Unió,CiU,224
26/05/1991,1991,Municipals,02-05,856,478,Partit Popular,PP,18
26/05/1991,1991,Municipals,02-05,856,478,Centro Democrático y Social,CDS,5
26/05/1991,1991,Municipals,02-05,856,478,Esquerra Republicana de Catalunya,ERC,30
26/05/1991,1991,Municipals,02-05,856,478,Partit Socialistes Catalunya,PSC,173
26/05/1991,1991,Municipals,02-05,856,478,Vots en blanc,BLANCS,6
26/05/1991,1991,Municipals,02-05,856,478,Vots nuls,NULS,0
26/05/1991,1991,Municipals,02-06,1037,643,Verds,VERDS,14
26/05/1991,1991,Municipals,02-06,1037,643,Iniciativa per Catalunya,IC,13
26/05/1991,1991,Municipals,02-06,1037,643,Convergència i Unió,CiU,313
26/05/1991,1991,Municipals,02-06,1037,643,Partit Popular,PP,14
26/05/1991,1991,Municipals,02-06,1037,643,Centro Democrático y Social,CDS,2
26/05/1991,1991,Municipals,02-06,1037,643,Esquerra Republicana de Catalunya,ERC,38
26/05/1991,1991,Municipals,02-06,1037,643,Partit Socialistes Catalunya,PSC,243
26/05/1991,1991,Municipals,02-06,1037,643,Vots en blanc,BLANCS,4
26/05/1991,1991,Municipals,02-06,1037,643,Vots nuls,NULS,2
26/05/1991,1991,Municipals,02-07,1026,564,Verds,VERDS,6
26/05/1991,1991,Municipals,02-07,1026,564,Iniciativa per Catalunya,IC,13
26/05/1991,1991,Municipals,02-07,1026,564,Convergència i Unió,CiU,240
26/05/1991,1991,Municipals,02-07,1026,564,Partit Popular,PP,25
26/05/1991,1991,Municipals,02-07,1026,564,Centro Democrático y Social,CDS,8
26/05/1991,1991,Municipals,02-07,1026,564,Esquerra Republicana de Catalunya,ERC,29
26/05/1991,1991,Municipals,02-07,1026,564,Partit Socialistes Catalunya,PSC,242
26/05/1991,1991,Municipals,02-07,1026,564,Vots en blanc,BLANCS,1
26/05/1991,1991,Municipals,02-07,1026,564,Vots nuls,NULS,0
26/05/1991,1991,Municipals,03-01 A,737,443,Verds,VERDS,4
26/05/1991,1991,Municipals,03-01 A,737,443,Iniciativa per Catalunya,IC,6
26/05/1991,1991,Municipals,03-01 A,737,443,Convergència i Unió,CiU,286
