Mun;N.Fijo ;D;Mod;Sección;Epígrafe;Amb;Fec.Alta;Inicio Prof.;Uso;Super1 ;Super2 ;Super3 ;Super4 ;Super5 ;Super6 ;Super7 ;Super8 ;Super9 ;Super10;PotInd ;PotBan ;Obrer;Afecto Sim.;Máq.Apuestas;Toneladas;Nro.Viaj.;Ho;Plz;Máq.A;Máq.B;Descr.Elem1         ;Tipo Elem1;Valor Elem1  ;Descr.Elem2         ;Tipo Elem2;Valor Elem2  ;Descr.Elem3         ;Tipo Elem3;Valor Elem3  ;Descr.Elem4         ;Tipo Elem4;Valor Elem4  ;Título Epígrafe Euskera                                     ;Título Epígrafe castellano
067;0480715;E;840;      1;  5055  ;  M;20170803;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ZURGINTZA ETA ZERRAILGINTZA                                 ;CARPINTERIA Y CERRAJERIA
067;0480770;Q;840;      1;  5056  ;  P;20170804;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;PINTAKETA, ESTALDURAK, ETA LOKALEN AKABERA ETA APAINKETA    ;PINTURA, REVESTIMENTOS Y TERMINACION Y DECORACION LOCALES
067;0480812;L;840;      1;  3552  ;  M;20170801;        0000;   ;0000001;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;SOINU BIDEO ETA  INFORMATIKAKO EUSGARRI GRABATUEN EDIZIOA   ;EDICION SOPORTES  GRABADOS  DE SONIDO VIDEO Y DE INFORMATICA
067;0480826;V;840;      1;  9339  ;  M;20170817;        0000;   ;0000070;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IRAKASK. BESTE IHARD. BATZUK, HALA NOLA, HIZK.,MEKANOGR.,...;OTRAS ACTIVIDADES DE ENSEÑANZA TALES COMO IDIOMAS, MECANOGRA
067;0480863;B;840;      1;  9824  ;  E;20170801;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;NRO. ESPEC/ATRACCION;         N;0000000000001;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;FERIA ETA BERBENETAKO BESTE IKUSKIZUN MOTA BATZUK ESTAB.GABE;OTRAS ATRACCIONES PROPIAS DE FERIAS Y VERBENAS FUERA ESTABL.
067;0480877;L;840;      1;  6541  ;  M;20170807;        0000;   ;0000015;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LEHORREKO IBILGAILUEN  TXIKIZKAKO SALMENTA                  ;VENTA MENOR VEHICULOS  TERRESTRES
067;0480878;T;840;      1;  722   ;  E;20170808;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;     24,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
067;0480897;N;840;      2;  421   ;  M;20170810;        0000;   ;0000011;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARKITEKTO TEKNIKOAK ETA APAREJADOREAK                       ;ARQUITECTOS TECNICOS Y APAREJADORES
067;0480909;F;840;      1;  6732  ;  M;20170809;        0000;   ;0000080;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE KAFETEGI ETA TABERNA MOETA BATZUK                     ;OTROS CAFES Y BARES
067;0480929;H;840;      2;  831   ;  M;20170816;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MEDIKUNTZA OROKORREKO MEDIKUAK                              ;MEDICOS DE MEDICINA GENERAL
067;0480978;E;840;      1;  6512  ;  M;20170801;        0000;   ;0000042;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;JANTZI ETA ZORONGENTZAKO JANZKIEN TXIKIZKAKO SALMENTA       ;VENTA MENOR DE PRENDAS DE ROPA PARA EL VESTIDO Y TOCADO
067;0481017;L;840;      1;  5056  ;  P;20170821;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;PINTAKETA, ESTALDURAK, ETA LOKALEN AKABERA ETA APAINKETA    ;PINTURA, REVESTIMENTOS Y TERMINACION Y DECORACION LOCALES
067;0481032;T;840;      1;  845   ;  M;20170822;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;USTIAPEN ELEKTRONIKOA HIRUGARREN BATZUEN KONTURA            ;EXPLOTACION ELECTRONICA POR CUENTA DE TERCEROS
067;0481124;T;840;      1;  5056  ;  P;20170823;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;PINTAKETA, ESTALDURAK, ETA LOKALEN AKABERA ETA APAINKETA    ;PINTURA, REVESTIMENTOS Y TERMINACION Y DECORACION LOCALES
067;0481171;A;840;      2;  399   ;  M;20170828;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE ESKULANG. INDUS. BATZ. ZERIK. DUTEN BESTE PROF. BATZ. ;OTROS PROFESIONALES RELACIONADOS OTRAS INDUS. MANUFACTURERA
067;0481225;M;840;      2;  777   ;  M;20170901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;PERTSONALGO ARAZOETAN ETA AZTERKETETAKO ESPEZIALISTAK       ;ESPECIALISTAS ASUNTOS DE PERSONAL Y ANALISIS PROFESIONAL
067;0481226;U;840;      2;  826   ;  M;20170901;        0000;   ;0000096;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IRAKASKUNTZA EZBERDINEN IRAKASLE PERTSONALGOA               ;PERSONAL DOCENTE ENSEÑANZAS DIVERSAS
067;0481241;F;840;      1;  8612  ;  E;20160701;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0481242;N;840;      1;  8612  ;  E;20160701;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0481295;T;840;      1;  6531  ;  M;20170810;        0000;   ;0000171;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ALTZARIEN (BULEGOETAKOAK EZIK) TXIKIZKAKO SALMENTA          ;VENTA MENOR MUEBLES   (EXCEPTO LOS DE OFICINA)
067;0481301;J;840;      1;  8495  ;  M;20170901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MEZULARITZA, MANDATAR. ETA POSTA BANAK. MANIPUL. ZERBITZUAK ;SERVICIOS DE MENSAJERIA, RECADERIA Y REPARTO Y MAN. CORRESP.
067;0481307;L;840;      1;  5041  ;  P;20170901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INSTALAZIO ELEKTRIKOAK OROHAR                               ;INSTALACIONES  ELECTRICAS   EN GENERAL
067;0481318;U;840;      1;  8612  ;  E;20170701;        0000;   ;0000135;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
067;0481338;W;840;      1;  722   ;  E;20170901;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;     24,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
